Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,,,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP
Jake Cave,$2.9K,L,MIN,OF,@ CHW,7,James Shields,R,,,,,,500,13,,,4.84,-0.03,20,0.250,0.355,0.35,0.250,0.600,0.850,20.00,0.00,0.214,6.9,2.38,12,0.333,0.421,0.333,0.333,0.667,1.000,16.70,0.00,0.333,6,0.167,0.146,0,0.167,0.167,0.334,0.00,0.00,0.167,2,0.500,0.440,0,0.500,0.500,1.000,0.00,0.00,0.500
Adrian Beltre,$4.0K,R,TEX,3B,SDP,4,Clayton Richard,L,,,,,,500,-2,,,4.85,-0.17,111,0.360,0.415,0.189,0.432,0.550,0.982,14.30,13.50,0.391,9.48,2.37,21,0.333,0.372,0.095,0.417,0.429,0.846,25.00,12.50,0.467,8,0.125,0.296,0.25,0.300,0.375,0.675,30.00,20.00,0.200,4,0.000,0.229,0,0.333,0.000,0.333,33.30,33.30,0.000
Keon Broxton,$3.1K,R,MIL,OF,KCR,6,Danny Duffy,L,,,,,,700,3,,,4.67,-0.29,102,0.225,0.332,0.216,0.325,0.441,0.766,33.30,12.80,0.310,7.36,2.37,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Elvis Andrus,$4.0K,R,TEX,SS,SDP,3,Clayton Richard,L,,,,,,500,2,,,4.85,-0.17,161,0.286,0.350,0.186,0.337,0.472,0.809,13.10,7.40,0.295,9.46,2.37,8,0.125,0.110,0,0.125,0.125,0.250,12.50,0.00,0.143,8,0.125,0.110,0,0.125,0.125,0.250,12.50,0.00,0.143,7,0.143,0.126,0,0.143,0.143,0.286,14.30,0.00,0.167
Chris Owings,$3.1K,R,ARI,OF,@ MIA,7,Wei-Yin Chen,L,,,,,,800,-5,,,4.11,-0.34,164,0.232,0.276,0.134,0.269,0.366,0.635,24.70,6.70,0.294,7.36,2.37,20,0.350,0.376,0.15,0.391,0.500,0.891,25.00,12.50,0.467,5,0.200,0.261,0,0.333,0.200,0.533,16.70,16.70,0.250,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Cameron Maybin,$3.0K,R,MIA,OF,ARI,3,Robbie Ray,L,,,,,,900,-8,,,3.39,-0.16,194,0.268,0.292,0.077,0.313,0.345,0.658,17.60,7.60,0.325,7.09,2.36,27,0.222,0.261,0.074,0.290,0.296,0.586,12.90,9.70,0.250,13,0.308,0.351,0.077,0.400,0.385,0.785,20.00,13.30,0.400,7,0.286,0.352,0.143,0.375,0.429,0.804,12.50,12.50,0.333
Aaron Altherr,$2.9K,R,PHI,OF,NYY,5,Luis Cessa,R, ,,,,,900,-8,,,3.84,-0.44,390,0.254,0.340,0.205,0.326,0.459,0.785,30.40,8.70,0.344,6.82,2.35,29,0.172,0.269,0.138,0.286,0.310,0.596,48.60,11.40,0.333,12,0.167,0.250,0.083,0.286,0.250,0.536,50.00,14.30,0.400,3,0.000,0.172,0,0.250,0.000,0.250,75.00,25.00,0.000
Jonathan Villar,$3.3K,S,MIL,2B,KCR,1,Danny Duffy,L,,,,,,800,8,,,4.67,-0.29,157,0.229,0.293,0.159,0.282,0.389,0.671,30.40,7.60,0.307,7.77,2.35,9,0.444,0.65,0.667,0.444,1.111,1.555,22.20,0.00,0.400,3,0.000,0,0,0.000,0.000,0.000,33.30,0.00,0.000,3,0.000,0,0,0.000,0.000,0.000,33.30,0.00,0.000
Kolten Wong,$2.6K,L,STL,2B,CLE,8,Shane Bieber,R,,,,,,300,10,,,4.06,-0.26,432,0.255,0.326,0.150,0.334,0.405,0.739,14.60,8.80,0.288,6.08,2.34,47,0.277,0.382,0.234,0.358,0.511,0.869,16.70,7.40,0.286,25,0.280,0.402,0.28,0.379,0.560,0.939,14.30,7.10,0.263,15,0.267,0.397,0.267,0.389,0.533,0.922,11.10,11.10,0.250
Nick Ahmed,$3.4K,R,ARI,SS,@ MIA,2,Wei-Yin Chen,L,,,,,,1000,-3,,,4.11,-0.34,125,0.328,0.407,0.256,0.378,0.584,0.962,16.90,8.10,0.365,7.94,2.34,22,0.273,0.336,0.136,0.360,0.409,0.769,12.00,12.00,0.316,8,0.250,0.35,0.25,0.333,0.500,0.833,0.00,11.10,0.250,2,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Dexter Fowler,$3.1K,S,STL,OF,CLE,7,Shane Bieber,R,,,,,,500,14,,,4.06,-0.26,488,0.238,0.336,0.203,0.328,0.441,0.769,21.20,12.80,0.271,7.18,2.32,52,0.192,0.234,0.058,0.250,0.250,0.500,26.30,8.80,0.270,21,0.190,0.280,0.095,0.292,0.286,0.578,24.00,16.00,0.267,14,0.214,0.297,0.143,0.267,0.357,0.624,18.80,12.50,0.273
Trey Mancini,$3.4K,R,BAL,1B/OF,SEA,1,Wade LeBlanc,L,,,,,,900,-38,,,4.67,0.06,256,0.266,0.304,0.129,0.297,0.395,0.692,24.60,5.10,0.330,7.81,2.3,27,0.185,0.195,0.037,0.214,0.222,0.436,42.90,3.60,0.333,13,0.154,0.175,0,0.214,0.154,0.368,42.90,7.10,0.286,7,0.143,0.196,0,0.250,0.143,0.393,37.50,12.50,0.250
Ryan Braun,$4.2K,R,MIL,1B/OF,KCR,2,Danny Duffy,L,,,,,,1000,-12,,,4.67,-0.29,140,0.250,0.356,0.25,0.329,0.500,0.829,10.20,14.40,0.242,9.66,2.3,11,0.182,0.331,0.273,0.250,0.455,0.705,23.10,15.40,0.143,4,0.000,0.137,0,0.000,0.000,0.000,40.00,20.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Max Kepler,$3.3K,L,MIN,OF,@ CHW,5,James Shields,R,,,,,,1000,-14,,,4.84,-0.03,572,0.247,0.328,0.185,0.319,0.432,0.751,15.90,10.30,0.268,7.58,2.3,56,0.143,0.202,0.018,0.250,0.161,0.411,12.50,12.50,0.167,29,0.103,0.141,0.034,0.161,0.138,0.299,16.10,6.50,0.125,13,0.077,0.112,0,0.143,0.077,0.220,14.30,7.10,0.091
Jonathan Schoop,$3.5K,R,BAL,2B,SEA,6,Wade LeBlanc,L,,,,,,900,1,,,4.67,0.06,226,0.274,0.356,0.221,0.335,0.496,0.831,21.40,8.10,0.309,8.02,2.29,31,0.129,0.184,0.097,0.182,0.226,0.408,9.10,9.10,0.111,20,0.100,0.172,0.15,0.143,0.250,0.393,15.00,5.00,0.062,15,0.067,0.059,0,0.067,0.067,0.134,7.10,0.00,0.071
Eduardo Nunez,$3.3K,R,BOS,2B/SS,LAA,6,Andrew Heaney,L,,,,,,800,8,,,5.14,-0.01,201,0.254,0.283,0.100,0.291,0.353,0.644,12.60,5.60,0.287,7.52,2.28,21,0.190,0.232,0,0.261,0.190,0.451,12.50,12.50,0.222,10,0.300,0.302,0,0.364,0.300,0.664,0.00,9.10,0.300,4,0.500,0.440,0,0.500,0.500,1.000,0.00,0.00,0.500
Hunter Renfroe,$3.9K,R,SDP,OF,@ TEX,4,Mike Minor,L,,,,,,1000,-3,,,4.65,0.17,162,0.315,0.432,0.333,0.379,0.648,1.027,19.90,10.20,0.339,8.9,2.28,22,0.409,0.498,0.273,0.480,0.682,1.162,19.20,15.40,0.500,17,0.471,0.535,0.294,0.471,0.765,1.236,22.20,5.60,0.583,12,0.500,0.599,0.417,0.500,0.917,1.417,16.70,0.00,0.556
Victor Martinez,$3.0K,S,DET,1B,OAK,4,Chris Bassitt,R,,,,,,500,7,,,4.59,4.59,485,0.249,0.296,0.113,0.305,0.363,0.668,13.00,8.10,0.269,6.83,2.28,68,0.221,0.230,0.044,0.254,0.265,0.519,11.30,4.20,0.250,37,0.216,0.200,0.027,0.216,0.243,0.459,10.80,0.00,0.242,19,0.211,0.185,0,0.211,0.211,0.422,15.80,0.00,0.250
Kole Calhoun,$3.2K,L,LAA,OF,@ BOS,7,Rick Porcello,R,,,,,,800, ,,,4.36,0.01,562,0.230,0.290,0.130,0.297,0.359,0.656,22.30,9.50,0.274,7.26,2.27,24,0.292,0.382,0.292,0.320,0.583,0.903,12.00,4.00,0.263,19,0.368,0.477,0.368,0.400,0.737,1.137,10.00,5.00,0.333,13,0.308,0.410,0.308,0.357,0.615,0.972,7.10,7.10,0.273
Christian Villanueva,$4.0K,R,SDP,3B,@ TEX,5,Mike Minor,L,,,,,,1200,-11,,,4.65,0.17,85,0.329,0.481,0.471,0.370,0.800,1.170,31.50,6.50,0.341,8.95,2.24,18,0.222,0.268,0.167,0.250,0.389,0.639,40.00,5.00,0.300,12,0.250,0.237,0,0.286,0.250,0.536,35.70,7.10,0.375,10,0.300,0.277,0,0.333,0.300,0.633,25.00,8.30,0.375
Curt Casali,$3.0K,R,CIN,C,@ ATL,7,Sean Newcomb,L,,,,,,700,-20,,,3.96,0.02,12,0.417,0.548,0.417,0.500,0.833,1.333,7.10,14.30,0.400,6.69,2.23,8,0.375,0.581,0.625,0.444,1.000,1.444,0.00,11.10,0.286,4,0.250,0.312,0.25,0.250,0.500,0.750,0.00,0.00,0.250,4,0.250,0.312,0.25,0.250,0.500,0.750,0.00,0.00,0.250
Hunter Dozier,$3.2K,R,KCR,1B,@ MIL,5,Brent Suter,L,,,,,,800,1,,,3.33,-0.21,30,0.267,0.309,0.067,0.353,0.333,0.686,23.50,11.80,0.364,7.11,2.22,16,0.188,0.223,0,0.278,0.188,0.466,38.90,11.10,0.333,10,0.100,0.188,0,0.250,0.100,0.350,41.70,16.70,0.200,5,0.200,0.261,0,0.333,0.200,0.533,16.70,16.70,0.250
Greg Garcia,$2.9K,L,STL,2B/SS,CLE,6,Shane Bieber,R,,,,,,700,7,,,4.06,-0.26,287,0.275,0.328,0.084,0.370,0.359,0.729,20.10,12.40,0.350,6.44,2.22,30,0.300,0.345,0.067,0.400,0.367,0.767,11.40,14.30,0.346,16,0.250,0.313,0.062,0.368,0.313,0.681,10.50,15.80,0.286,12,0.250,0.313,0.083,0.357,0.333,0.690,14.30,14.30,0.300
Andrew McCutchen,$3.9K,R,SFG,OF,COL,3,Kyle Freeland,L,,,,,,700,8,,,3.81,-0.37,229,0.310,0.423,0.297,0.385,0.607,0.992,19.00,12.50,0.341,8.66,2.22,31,0.355,0.415,0.226,0.394,0.581,0.975,18.20,6.10,0.417,18,0.333,0.428,0.278,0.400,0.611,1.011,15.00,10.00,0.357,8,0.375,0.411,0.125,0.444,0.500,0.944,11.10,11.10,0.429
Colin Moran,$3.3K,L,PIT,3B,@ NYM,4,Zack Wheeler,R,,,,,,800,-4,,,3.93,0.24,196,0.276,0.344,0.189,0.339,0.464,0.803,15.20,9.40,0.291,7.32,2.22,56,0.268,0.320,0.196,0.302,0.464,0.766,15.60,7.80,0.261,28,0.250,0.331,0.25,0.303,0.500,0.803,14.70,11.80,0.217,11,0.091,0.104,0.091,0.083,0.182,0.265,15.40,7.70,0.100
Whit Merrifield,$3.8K,R,KCR,2B/OF,@ MIL,1,Brent Suter,L,,,,,,800,1,,,3.33,-0.21,214,0.322,0.388,0.224,0.360,0.547,0.907,14.70,6.50,0.349,8.43,2.22,21,0.238,0.282,0.143,0.273,0.381,0.654,13.60,4.50,0.278,11,0.273,0.308,0.091,0.333,0.364,0.697,16.70,8.30,0.333,4,0.250,0.220,0,0.250,0.250,0.500,25.00,0.00,0.333
Danny Santana,$3.1K,S,ATL,OF,CIN,2,Luis Castillo,R,,,,,,600,47,,,4.54,-0.02,141,0.227,0.276,0.156,0.259,0.383,0.642,21.50,4.70,0.274,6.87,2.22,12,0.167,0.250,0.083,0.286,0.250,0.536,28.60,14.30,0.250,12,0.167,0.250,0.083,0.286,0.250,0.536,28.60,14.30,0.250,12,0.167,0.250,0.083,0.286,0.250,0.536,28.60,14.30,0.250
Starlin Castro,$3.4K,R,MIA,2B,ARI,1,Robbie Ray,L,,,,,,500,9,,,3.39,-0.16,189,0.291,0.332,0.116,0.348,0.407,0.755,19.10,9.60,0.354,7.5,2.21,32,0.125,0.217,0.125,0.222,0.250,0.472,24.30,13.50,0.136,16,0.062,0.125,0,0.167,0.063,0.230,26.30,15.80,0.091,8,0.125,0.174,0,0.222,0.125,0.347,22.20,11.10,0.167
Brian Dozier,$4.1K,R,MIN,2B,@ CHW,4,James Shields,R, ,,,,,300,6,,,4.84,-0.03,705,0.245,0.336,0.203,0.324,0.448,0.772,19.70,10.30,0.269,9.06,2.21,64,0.203,0.336,0.266,0.292,0.469,0.761,17.60,10.80,0.191,29,0.103,0.245,0.241,0.188,0.345,0.533,18.20,12.10,0.048,13,0.154,0.335,0.308,0.267,0.462,0.729,12.50,18.80,0.100
Brett Gardner,$3.8K,L,NYY,OF,@ PHI,1,Zach Eflin,R,,,,,,600,11,,,4.16,-0.56,683,0.271,0.347,0.173,0.350,0.444,0.794,17.50,10.80,0.304,8.36,2.2,55,0.255,0.286,0.127,0.281,0.382,0.663,12.30,3.50,0.277,22,0.182,0.160,0,0.182,0.182,0.364,9.10,0.00,0.200,12,0.167,0.146,0,0.167,0.167,0.334,8.30,0.00,0.182
Manuel Margot,$3.8K,R,SDP,OF,@ TEX,1,Mike Minor,L,,,,,,900, ,,,4.65,0.17,183,0.262,0.333,0.197,0.315,0.459,0.774,17.10,8.00,0.303,8.33,2.19,16,0.312,0.433,0.375,0.353,0.688,1.041,0.00,11.10,0.267,11,0.364,0.493,0.455,0.364,0.818,1.182,0.00,0.00,0.300,9,0.444,0.603,0.556,0.444,1.000,1.444,0.00,0.00,0.375
Lonnie Chisenhall,$3.3K,L,CLE,OF,@ STL,5,Jack Flaherty,R,,,,,,900,-6,,,3.94,-0.24,258,0.279,0.352,0.202,0.339,0.481,0.820,19.70,7.90,0.320,7.22,2.19,51,0.333,0.355,0.078,0.393,0.412,0.805,10.70,7.10,0.378,26,0.346,0.392,0.115,0.433,0.462,0.895,10.00,10.00,0.391,15,0.200,0.176,0,0.200,0.200,0.400,13.30,0.00,0.231
Tyler Naquin,$3.1K,L,CLE,OF,@ STL,8,Jack Flaherty,R,,,,,,1100,-18,,,3.94,-0.24,125,0.272,0.287,0.096,0.295,0.368,0.663,26.30,3.80,0.356,6.79,2.19,25,0.160,0.149,0.04,0.154,0.200,0.354,26.90,0.00,0.211,25,0.160,0.149,0.04,0.154,0.200,0.354,26.90,0.00,0.211,17,0.059,0.052,0,0.059,0.059,0.118,41.20,0.00,0.100
Tim Beckham,$3.1K,R,BAL,3B,SEA,8,Wade LeBlanc,L,,,,,,1000,-7,,,4.67,0.06,157,0.261,0.340,0.185,0.333,0.446,0.779,28.00,9.10,0.337,6.75,2.18,2,0.500,0.625,0.5,0.500,1.000,1.500,0.00,0.00,0.500,2,0.500,0.625,0.5,0.500,1.000,1.500,0.00,0.00,0.500,2,0.500,0.625,0.5,0.500,1.000,1.500,0.00,0.00,0.500
Danny Valencia,$3.5K,R,BAL,3B,SEA,4,Wade LeBlanc,L,,,,,,800,-2,,,4.67,0.06,205,0.268,0.346,0.190,0.339,0.459,0.798,18.20,12.80,0.291,7.62,2.18,24,0.333,0.390,0.167,0.393,0.500,0.893,13.80,13.80,0.350,16,0.375,0.455,0.25,0.444,0.625,1.069,22.20,11.10,0.455,10,0.400,0.536,0.4,0.500,0.800,1.300,16.70,16.70,0.429
Matt Olson,$4.2K,L,OAK,1B,@ DET,5,Mike Fiers,R,,,,,,300,7,,,4.91,4.91,335,0.254,0.393,0.334,0.340,0.588,0.928,27.50,10.70,0.260,9.1,2.17,56,0.196,0.371,0.375,0.308,0.571,0.879,18.50,10.80,0.108,27,0.259,0.41,0.333,0.375,0.593,0.968,9.40,12.50,0.190,17,0.353,0.493,0.353,0.476,0.706,1.182,4.80,19.00,0.286
Adam Duvall,$3.5K,R,CIN,OF,@ ATL,6,Sean Newcomb,L,,,,,,800,2,,,3.96,0.02,208,0.269,0.381,0.279,0.347,0.548,0.895,22.40,11.60,0.291,7.6,2.17,28,0.357,0.380,0.143,0.379,0.500,0.879,27.60,3.40,0.474,11,0.455,0.454,0.091,0.500,0.545,1.045,16.70,8.30,0.556,9,0.444,0.457,0.111,0.500,0.556,1.056,10.00,10.00,0.500
Ian Kinsler,$3.8K,R,LAA,2B,@ BOS,1,Rick Porcello,R, ,,,,,700,2,,,4.36,0.01,634,0.227,0.304,0.167,0.299,0.394,0.693,13.40,8.70,0.230,8.22,2.16,75,0.253,0.371,0.307,0.317,0.560,0.877,11.00,7.30,0.217,35,0.200,0.298,0.229,0.263,0.429,0.692,21.10,5.30,0.200,16,0.062,0.055,0,0.063,0.063,0.126,37.50,0.00,0.100
Scott Kingery,$3.0K,R,PHI,SS,NYY,6,Luis Cessa,R, ,,,,,600,4,,,3.84,-0.44,176,0.244,0.284,0.108,0.293,0.352,0.645,22.00,6.30,0.306,6.48,2.16,60,0.283,0.307,0.083,0.333,0.367,0.700,21.20,7.60,0.348,31,0.355,0.346,0.032,0.394,0.387,0.781,24.20,6.10,0.478,18,0.389,0.36,0,0.421,0.389,0.810,26.30,5.30,0.538
Joe Mauer,$3.6K,L,MIN,1B,@ CHW,1,James Shields,R,,,,,,900,-1,,,4.84,-0.03,537,0.289,0.340,0.114,0.364,0.402,0.766,12.80,12.00,0.325,7.79,2.16,25,0.160,0.149,0.04,0.154,0.200,0.354,3.80,0.00,0.160,25,0.160,0.149,0.04,0.154,0.200,0.354,3.80,0.00,0.160,13,0.077,0.063,0,0.071,0.077,0.148,7.10,0.00,0.077
Ryan Rua,$2.6K,R,TEX,OF,SDP,9,Clayton Richard,L,,,,,,600,-4,,,4.85,-0.17,94,0.245,0.308,0.138,0.311,0.383,0.694,25.70,9.50,0.323,5.6,2.15,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
John Hicks,$3.3K,R,DET,1B/C,OAK,6,Chris Bassitt,R, ,,,,,800,4,,,4.59,4.59,260,0.277,0.322,0.15,0.318,0.427,0.745,27.30,4.70,0.362,7.09,2.15,54,0.296,0.316,0.111,0.321,0.407,0.728,33.30,3.50,0.441,38,0.289,0.323,0.158,0.308,0.447,0.755,32.50,2.50,0.417,15,0.333,0.318,0.067,0.333,0.400,0.733,37.50,0.00,0.556
Hunter Pence,$2.9K,R,SFG,OF,COL,5,Kyle Freeland,L,,,,,,700,2,,,3.81,-0.37,179,0.263,0.310,0.123,0.320,0.385,0.705,16.50,9.50,0.299,6.21,2.14,7,0.286,0.352,0.143,0.375,0.429,0.804,37.50,12.50,0.500,4,0.250,0.387,0.25,0.400,0.500,0.900,20.00,20.00,0.333,2,0.500,0.646,0.5,0.667,1.000,1.667,0.00,33.30,0.500
Yadiel Rivera,$2.7K,R,MIA,3B/SS,ARI,7,Robbie Ray,L,,,,,,700,-1,,,3.39,-0.16,33,0.242,0.325,0.061,0.395,0.303,0.698,26.70,24.40,0.364,5.77,2.14,16,0.250,0.333,0.062,0.409,0.313,0.722,26.10,26.10,0.364,12,0.333,0.372,0.083,0.438,0.417,0.855,25.00,18.80,0.444,5,0.400,0.349,0,0.429,0.400,0.829,28.60,14.30,0.500
Wil Myers,$4.5K,R,SDP,OF,@ TEX,3,Mike Minor,L,,,,,,1700,-24,,,4.65,0.17,167,0.228,0.325,0.186,0.319,0.413,0.732,29.90,14.70,0.304,9.63,2.14,12,0.250,0.313,0.083,0.357,0.333,0.690,33.30,20.00,0.429,12,0.250,0.313,0.083,0.357,0.333,0.690,33.30,20.00,0.429,12,0.250,0.313,0.083,0.357,0.333,0.690,33.30,20.00,0.429
Orlando Arcia,$2.7K,R,MIL,SS,KCR,8,Danny Duffy,L,,,,,,700,-3,,,4.67,-0.29,158,0.209,0.237,0.051,0.260,0.259,0.519,18.70,8.20,0.256,5.79,2.14,8,0.125,0.174,0,0.222,0.125,0.347,22.20,11.10,0.167,2,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Avisail Garcia,$3.4K,R,CHW,OF,MIN,5,Kyle Gibson,R, ,,,,,900,-6,,,4.16,0.03,453,0.287,0.342,0.168,0.333,0.455,0.788,20.80,5.10,0.337,7.24,2.13,15,0.200,0.254,0.2,0.200,0.400,0.600,33.30,0.00,0.222,15,0.200,0.254,0.2,0.200,0.400,0.600,33.30,0.00,0.222,15,0.200,0.254,0.2,0.200,0.400,0.600,33.30,0.00,0.222
Jorge Alfaro,$2.8K,R,PHI,C,NYY,8,Luis Cessa,R, ,,,,,700,-25,,,3.84,-0.44,206,0.296,0.346,0.175,0.332,0.471,0.803,34.70,2.70,0.434,5.96,2.13,38,0.211,0.240,0.079,0.250,0.289,0.539,31.70,2.40,0.320,18,0.222,0.216,0.056,0.222,0.278,0.500,31.60,5.30,0.333,10,0.200,0.176,0,0.200,0.200,0.400,36.40,9.10,0.333
Dustin Fowler,$3.6K,L,OAK,OF,@ DET,1,Mike Fiers,R,,,,,,800,3,,,4.91,4.91,106,0.274,0.323,0.160,0.310,0.434,0.744,17.50,5.30,0.301,7.67,2.13,65,0.308,0.336,0.154,0.324,0.462,0.786,19.10,1.50,0.340,30,0.267,0.253,0.033,0.281,0.300,0.581,21.90,3.10,0.333,17,0.412,0.380,0.059,0.421,0.471,0.892,21.10,5.30,0.500
Asdrubal Cabrera,$3.9K,S,NYM,2B,PIT,3,Ivan Nova,R,,,,,,600,4,,,4.07,0.26,554,0.253,0.327,0.181,0.323,0.433,0.756,17.50,8.80,0.281,8.28,2.12,61,0.197,0.265,0.131,0.269,0.328,0.597,24.20,9.10,0.233,30,0.300,0.368,0.133,0.400,0.433,0.833,20.00,14.30,0.364,11,0.364,0.425,0.091,0.500,0.455,0.955,14.30,21.40,0.444
Grayson Greiner,$2.7K,R,DET,C,OAK,7,Chris Bassitt,R, ,,,,,600,-23,,,4.59,4.59,35,0.200,0.257,0.086,0.282,0.286,0.568,30.80,10.30,0.304,5.72,2.12,17,0.118,0.184,0.059,0.211,0.176,0.387,47.40,10.50,0.250,14,0.143,0.188,0.071,0.200,0.214,0.414,46.70,6.70,0.286,4,0.000,0,0,0.000,0.000,0.000,50.00,0.00,0.000
