Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,,,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP
Melky Cabrera,$3.3K,S,CLE,OF,@ CHW,6,Lucas Giolito,R,,,,,,700,-2,,,5.57,0.2,509,0.279,0.306,0.120,0.314,0.399,0.713,10.60,5.10,0.294,7.6,2.3,38,0.184,0.196,0.079,0.205,0.263,0.468,11.40,2.30,0.189,23,0.217,0.189,0.087,0.185,0.304,0.489,7.40,0.00,0.200,8,0.375,0.299,0.125,0.300,0.500,0.800,0.00,0.00,0.300
Danny Valencia,$3.3K,R,BAL,3B,BOS,4,Steven Wright,R, ,,,,,400,2,,,4.03,-0.32,390,0.262,0.307,0.154,0.302,0.415,0.717,25.20,5.70,0.322,7.58,2.3,27,0.333,0.395,0.222,0.379,0.556,0.935,17.20,6.90,0.381,18,0.333,0.409,0.278,0.368,0.611,0.979,21.10,5.30,0.385,13,0.308,0.379,0.231,0.357,0.538,0.895,21.40,7.10,0.333
Andrew McCutchen,$4.0K,R,SFG,OF,@ MIA,3,Wei-Yin Chen,L,,,,,,1100,-9,,,4.25,0.03,212,0.297,0.407,0.292,0.374,0.590,0.964,19.60,12.90,0.325,9.1,2.28,27,0.259,0.296,0.111,0.286,0.370,0.656,28.60,7.10,0.368,15,0.333,0.316,0.067,0.333,0.400,0.733,33.30,0.00,0.500,8,0.375,0.373,0.125,0.375,0.500,0.875,25.00,0.00,0.500
Christian Vazquez,$2.6K,R,BOS,C,@ BAL,8,Dylan Bundy,R, ,,,,,300,-8,,,4.47,-0.18,391,0.261,0.290,0.095,0.306,0.355,0.661,17.70,5.00,0.310,5.93,2.28,37,0.216,0.281,0.189,0.256,0.405,0.661,7.70,5.10,0.188,17,0.176,0.327,0.353,0.263,0.529,0.792,15.80,10.50,0.083,6,0.167,0.382,0.5,0.286,0.667,0.953,14.30,14.30,0.000
Jace Peterson,$2.7K,L,BAL,2B/3B,BOS,9,Steven Wright,R,,,,,,200,11,,,4.03,-0.32,255,0.208,0.278,0.090,0.301,0.298,0.599,23.00,13.40,0.278,6.11,2.26,33,0.152,0.226,0.061,0.263,0.212,0.475,28.90,10.50,0.227,15,0.133,0.240,0,0.316,0.133,0.449,31.60,15.80,0.222,7,0.143,0.296,0,0.400,0.143,0.543,20.00,30.00,0.200
Robert Refsnyder,$2.6K,R,TBR,OF,TOR,9,Sam Gaviglio,R, ,,,,,600, ,,,3.93,3.93,90,0.233,0.258,0.056,0.289,0.289,0.578,22.70,7.20,0.309,5.85,2.25,20,0.250,0.313,0.05,0.375,0.300,0.675,29.20,16.70,0.385,10,0.100,0.088,0,0.100,0.100,0.200,40.00,0.00,0.167,4,0.250,0.219,0,0.250,0.250,0.500,25.00,0.00,0.333
Hernan Perez,$3.1K,R,MIL,2B/OF,CHC,5,Jose Quintana,L,,,,,,1100,-28,,,3.86,-0.17,152,0.283,0.306,0.145,0.293,0.428,0.721,18.40,3.20,0.322,6.98,2.25,11,0.273,0.249,0.091,0.250,0.364,0.614,25.00,0.00,0.333,1,0.000,0,0,0.000,0.000,0.000,50.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Ian Kinsler,$3.7K,R,LAA,2B,@ SEA,1,Wade LeBlanc,L,,,,,,300,7,,,4.1,0.03,169,0.243,0.320,0.207,0.304,0.450,0.754,10.90,8.20,0.239,8.24,2.23,24,0.208,0.243,0.167,0.208,0.375,0.583,12.50,0.00,0.200,13,0.308,0.355,0.231,0.308,0.538,0.846,7.70,0.00,0.273,4,0.000,0,0,0.000,0.000,0.000,25.00,0.00,0.000
Russell Martin,$2.9K,R,TOR,C,@ TBR,6,Ryan Yarbrough,L,,,,,,600,-12,,,4.07,4.07,100,0.150,0.260,0.09,0.298,0.240,0.538,27.00,15.60,0.200,6.46,2.23,12,0.083,0.162,0,0.214,0.083,0.297,28.60,14.30,0.125,7,0.000,0.087,0,0.125,0.000,0.125,37.50,12.50,0.000,4,0.000,0,0,0.000,0.000,0.000,50.00,0.00,0.000
Nelson Cruz,$4.2K,R,SEA,OF,LAA,4,Andrew Heaney,L,,,,,,100,3,,,3.9,-0.03,185,0.238,0.365,0.227,0.370,0.465,0.835,20.00,18.30,0.250,9.34,2.22,16,0.375,0.524,0.5,0.476,0.875,1.351,23.80,9.50,0.400,15,0.400,0.531,0.533,0.444,0.933,1.377,22.20,11.10,0.400,6,0.333,0.530,0.5,0.500,0.833,1.333,25.00,25.00,0.333
Daniel Descalso,$3.8K,L,ARI,2B/3B,PIT,1,Joe Musgrove,R,,,,,,1000,-5,,,4.13,-0.33,397,0.259,0.352,0.202,0.360,0.461,0.821,22.10,13.50,0.312,8.45,2.22,42,0.262,0.409,0.310,0.404,0.571,0.975,28.80,19.20,0.333,18,0.389,0.564,0.5,0.542,0.889,1.431,25.00,25.00,0.500,8,0.250,0.381,0.125,0.455,0.375,0.830,36.40,27.30,0.500
Lorenzo Cain,$4.2K,R,MIL,OF,CHC,1,Jose Quintana,L,,,,,,500,-1,,,3.86,-0.17,177,0.305,0.382,0.215,0.379,0.520,0.899,11.60,11.10,0.320,9.3,2.21,11,0.273,0.336,0,0.429,0.273,0.702,0.00,21.40,0.273,1,0.000,0.462,0,0.667,0.000,0.667,0.00,66.70,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Greg Allen,$3.3K,S,CLE,OF,@ CHW,1,Lucas Giolito,R,,,,,,400,9,,,5.57,0.2,95,0.211,0.252,0.105,0.262,0.316,0.578,25.20,4.90,0.275,7.27,2.2,58,0.276,0.340,0.172,0.344,0.448,0.792,25.00,7.80,0.366,30,0.233,0.292,0.133,0.303,0.367,0.670,18.20,6.10,0.292,10,0.100,0.088,0,0.100,0.100,0.200,30.00,0.00,0.143
Adam Jones,$3.5K,R,BAL,OF,BOS,2,Steven Wright,R, ,,,,,400,6,,,4.03,-0.32,636,0.285,0.334,0.195,0.310,0.480,0.790,17.90,3.20,0.308,7.67,2.19,59,0.305,0.347,0.186,0.328,0.492,0.820,14.80,3.30,0.319,31,0.355,0.378,0.129,0.394,0.484,0.878,9.10,6.10,0.370,15,0.333,0.317,0,0.375,0.333,0.708,18.80,6.20,0.417
Zack Cozart,$3.3K,R,LAA,2B/3B,@ SEA,5,Wade LeBlanc,L,,,,,,200,8,,,4.1,0.03,148,0.284,0.373,0.243,0.360,0.527,0.887,12.20,10.50,0.282,7.21,2.18,18,0.056,0.120,0.056,0.136,0.111,0.247,9.10,4.50,0.056,8,0.000,0.080,0,0.111,0.000,0.111,11.10,0.00,0.000,5,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Yadiel Rivera,$2.6K,R,MIA,2B/SS,SFG,8,Madison Bumgarner,L,,,,,,600,6,,,3.25,-0.03,19,0.211,0.321,0.053,0.400,0.263,0.663,25.90,29.60,0.333,5.63,2.17,5,0.400,0.523,0.2,0.625,0.600,1.225,11.10,44.40,0.500,4,0.250,0.422,0,0.571,0.250,0.821,12.50,50.00,0.333,2,0.000,0.346,0,0.500,0.000,0.500,20.00,60.00,0.000
Raffy Lopez,$2.7K,L,SDP,C,@ STL,8,Jack Flaherty,R,,,,,,600,-17,,,3.71,0.17,111,0.189,0.279,0.198,0.262,0.387,0.649,32.60,12.40,0.215,5.87,2.17,45,0.111,0.162,0.067,0.176,0.178,0.354,34.00,11.30,0.143,24,0.125,0.232,0.125,0.250,0.250,0.500,27.60,17.20,0.133,11,0.182,0.326,0.273,0.308,0.455,0.763,14.30,21.40,0.125
Yonder Alonso,$3.6K,L,CLE,1B,@ CHW,5,Lucas Giolito,R,,,,,, ,6,,,5.57,0.2,547,0.272,0.362,0.219,0.348,0.492,0.840,22.40,12.60,0.311,7.79,2.16,68,0.294,0.356,0.147,0.368,0.441,0.809,22.40,10.50,0.367,36,0.306,0.363,0.083,0.419,0.389,0.808,20.90,14.00,0.407,18,0.278,0.342,0.111,0.381,0.389,0.770,19.00,14.30,0.357
Kevan Smith,$2.7K,R,CHW,C,CLE,6,Carlos Carrasco,R, ,,,,,500,-15,,,3.43,-0.2,176,0.307,0.318,0.097,0.332,0.403,0.735,15.90,3.70,0.354,5.83,2.16,10,0.300,0.263,0,0.300,0.300,0.600,0.00,0.00,0.300,10,0.300,0.263,0,0.300,0.300,0.600,0.00,0.00,0.300,10,0.300,0.263,0,0.300,0.300,0.600,0.00,0.00,0.300
Michael Brantley,$4.7K,L,CLE,OF,@ CHW,2,Lucas Giolito,R,,,,,,400,1,,,5.57,0.2,381,0.310,0.368,0.192,0.363,0.501,0.864,12.50,9.00,0.326,10.05,2.14,76,0.276,0.329,0.145,0.341,0.421,0.762,10.60,8.20,0.277,40,0.275,0.349,0.175,0.362,0.450,0.812,4.30,10.60,0.243,20,0.300,0.300,0.05,0.333,0.350,0.683,4.80,4.80,0.316
Buster Posey,$4.0K,R,SFG,C,@ MIA,2,Wei-Yin Chen,L,,,,,,1200,-14,,,4.25,0.03,205,0.327,0.396,0.210,0.393,0.537,0.930,10.40,14.60,0.333,8.54,2.14,22,0.182,0.324,0.227,0.308,0.409,0.717,7.70,19.20,0.158,13,0.154,0.283,0.231,0.267,0.385,0.652,13.30,13.30,0.100,7,0.000,0.154,0,0.222,0.000,0.222,11.10,22.20,0.000
Evan Longoria,$3.6K,R,SFG,3B,@ MIA,4,Wei-Yin Chen,L,,,,,,1100,-8,,,4.25,0.03,248,0.242,0.314,0.202,0.299,0.444,0.743,18.50,9.30,0.247,7.65,2.13,29,0.241,0.255,0.172,0.226,0.414,0.640,6.50,0.00,0.214,14,0.214,0.294,0.357,0.200,0.571,0.771,6.70,0.00,0.154,8,0.125,0.097,0,0.111,0.125,0.236,0.00,0.00,0.111
Tommy Pham,$4.5K,R,STL,OF,SDP,2,Jordan Lyles,R, ,,,,,600,-1,,,4.79,-0.17,527,0.290,0.371,0.186,0.380,0.476,0.856,23.90,11.90,0.360,9.59,2.13,87,0.207,0.238,0.092,0.247,0.299,0.546,31.20,5.40,0.281,43,0.209,0.191,0,0.222,0.209,0.431,22.20,2.20,0.265,23,0.217,0.212,0,0.250,0.217,0.467,20.80,4.20,0.278
David Freese,$3.1K,R,PIT,1B/3B,@ ARI,4,Patrick Corbin,L,,,,,,800,4,,,3.37,-0.17,151,0.278,0.325,0.086,0.364,0.364,0.728,20.20,14.00,0.339,6.57,2.12,23,0.217,0.236,0.043,0.269,0.261,0.530,19.20,7.70,0.263,13,0.231,0.268,0,0.333,0.231,0.564,20.00,13.30,0.300,6,0.167,0.283,0,0.375,0.167,0.542,12.50,25.00,0.200
Mark Trumbo,$3.4K,R,BAL,OF,BOS,5,Steven Wright,R, ,,,,,900,-8,,,4.03,-0.32,498,0.231,0.289,0.155,0.280,0.386,0.666,25.10,6.80,0.282,7.16,2.11,43,0.256,0.303,0.140,0.304,0.395,0.699,28.30,4.30,0.345,26,0.192,0.262,0.115,0.276,0.308,0.584,20.70,6.90,0.211,14,0.143,0.237,0.214,0.200,0.357,0.557,6.70,6.70,0.083
Kevin Pillar,$3.4K,R,TOR,OF,@ TBR,5,Ryan Yarbrough,L,,,,,,200,11,,,4.07,4.07,218,0.284,0.345,0.211,0.326,0.495,0.821,15.30,5.50,0.313,7.15,2.1,24,0.125,0.203,0.167,0.185,0.292,0.477,22.20,7.40,0.111,17,0.176,0.266,0.235,0.222,0.412,0.634,16.70,5.60,0.154,5,0.200,0.396,0.6,0.200,0.800,1.000,20.00,0.00,0.000
Gorkys Hernandez,$3.6K,R,SFG,OF,@ MIA,1,Wei-Yin Chen,L,,,,,,1100,-14,,,4.25,0.03,192,0.245,0.279,0.094,0.296,0.339,0.635,25.40,7.70,0.328,7.53,2.09,24,0.167,0.300,0.333,0.231,0.500,0.731,26.90,7.70,0.133,11,0.000,0.058,0,0.083,0.000,0.083,25.00,8.30,0.000,7,0.000,0,0,0.000,0.000,0.000,42.90,0.00,0.000
Marcell Ozuna,$3.8K,R,STL,OF,SDP,4,Jordan Lyles,R, ,,,,,200,7,,,4.79,-0.17,684,0.297,0.369,0.222,0.345,0.519,0.864,21.00,8.20,0.333,7.95,2.09,74,0.311,0.362,0.162,0.362,0.473,0.835,8.60,8.60,0.312,38,0.342,0.426,0.289,0.375,0.632,1.007,7.30,7.30,0.312,22,0.364,0.412,0.227,0.391,0.591,0.982,8.70,4.30,0.368
Jason Heyward,$3.6K,L,CHC,OF,@ MIL,2,Junior Guerra,R,,,,,,800,-6,,,4.14,-0.33,462,0.266,0.326,0.143,0.338,0.409,0.747,10.70,10.00,0.279,7.52,2.09,58,0.362,0.381,0.155,0.387,0.517,0.904,8.20,4.90,0.389,42,0.405,0.404,0.119,0.419,0.524,0.943,9.50,2.40,0.447,20,0.300,0.316,0.15,0.300,0.450,0.750,10.50,0.00,0.333
John Ryan Murphy,$3.7K,R,ARI,C,PIT,4,Joe Musgrove,R, ,,,,,1200,-16,,,4.13,-0.33,59,0.203,0.280,0.220,0.242,0.424,0.666,30.60,4.80,0.243,7.71,2.08,28,0.214,0.307,0.25,0.267,0.464,0.731,23.30,6.70,0.211,21,0.286,0.372,0.333,0.286,0.619,0.905,20.00,0.00,0.267,5,0.400,0.351,0,0.400,0.400,0.800,20.00,0.00,0.500
Wilson Ramos,$3.5K,R,TBR,C,TOR,3,Sam Gaviglio,R, ,,,,,1000,-15,,,3.93,3.93,285,0.263,0.314,0.175,0.294,0.439,0.733,18.90,5.30,0.284,7.29,2.08,57,0.298,0.367,0.211,0.344,0.509,0.853,21.30,8.20,0.341,26,0.231,0.316,0.192,0.310,0.423,0.733,20.70,10.30,0.263,12,0.250,0.283,0.083,0.308,0.333,0.641,7.70,7.70,0.273
Dexter Fowler,$3.3K,S,STL,OF,SDP,7,Jordan Lyles,R,,,,,,-400,23,,,4.79,-0.17,466,0.240,0.336,0.208,0.330,0.448,0.778,20.90,12.80,0.270,6.82,2.07,48,0.229,0.284,0.062,0.327,0.292,0.619,18.20,10.90,0.289,26,0.231,0.234,0.038,0.259,0.269,0.528,25.90,3.70,0.316,12,0.083,0.121,0,0.154,0.083,0.237,38.50,7.70,0.143
Anthony Rizzo,$4.6K,L,CHC,1B,@ MIL,4,Junior Guerra,R,,,,,,100,2,,,4.14,-0.33,614,0.261,0.358,0.212,0.354,0.472,0.826,12.60,13.10,0.259,9.42,2.05,76,0.276,0.362,0.237,0.352,0.513,0.865,10.60,16.00,0.258,38,0.395,0.480,0.395,0.435,0.789,1.224,8.30,14.60,0.333,16,0.312,0.397,0.438,0.333,0.750,1.083,14.30,9.50,0.214
Justin Upton,$4.2K,R,LAA,OF,@ SEA,3,Wade LeBlanc,L,,,,,,400,1,,,4.1,0.03,175,0.303,0.416,0.309,0.374,0.611,0.985,23.50,11.70,0.339,8.6,2.05,17,0.235,0.316,0.176,0.316,0.412,0.728,36.80,10.50,0.333,10,0.300,0.427,0.3,0.417,0.600,1.017,33.30,16.70,0.400,3,1.000,1.107,1,1.000,2.000,3.000,0.00,25.00,1.000
Jedd Gyorko,$3.5K,R,STL,2B/3B,SDP,6,Jordan Lyles,R, ,,,,,1100,-1,,,4.79,-0.17,425,0.245,0.307,0.151,0.312,0.395,0.707,25.10,9.40,0.302,7.13,2.04,64,0.203,0.197,0.031,0.215,0.234,0.449,29.20,1.50,0.289,26,0.154,0.169,0.038,0.185,0.192,0.377,29.60,3.70,0.222,10,0.100,0.143,0,0.182,0.100,0.282,18.20,9.10,0.125
David Peralta,$4.2K,L,ARI,OF,PIT,5,Joe Musgrove,R,,,,,,1100,-11,,,4.13,-0.33,552,0.303,0.359,0.185,0.355,0.487,0.842,17.40,7.90,0.340,8.55,2.04,60,0.267,0.313,0.183,0.290,0.450,0.740,22.20,4.80,0.302,25,0.440,0.552,0.44,0.462,0.880,1.342,22.20,7.40,0.500,13,0.462,0.529,0.308,0.500,0.769,1.269,28.60,7.10,0.625
Guillermo Heredia,$2.7K,R,SEA,OF,LAA,7,Andrew Heaney,L,,,,,,700,-3,,,3.9,-0.03,185,0.276,0.316,0.108,0.330,0.384,0.714,14.90,6.90,0.311,5.47,2.03,25,0.160,0.140,0,0.160,0.160,0.320,22.20,0.00,0.211,16,0.062,0.055,0,0.063,0.063,0.126,17.60,0.00,0.077,8,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jakob Bauers,$3.5K,L,TBR,1B,TOR,2,Sam Gaviglio,R,,,,,,1400,-19,,,3.93,3.93,8,0.125,0.154,0.125,0.125,0.250,0.375,37.50,0.00,0.200,7.09,2.03,8,0.125,0.154,0.125,0.125,0.250,0.375,37.50,0.00,0.200,8,0.125,0.154,0.125,0.125,0.250,0.375,37.50,0.00,0.200,8,0.125,0.154,0.125,0.125,0.250,0.375,37.50,0.00,0.200
Chance Sisco,$3.0K,L,BAL,C,BOS,8,Steven Wright,R,,,,,,900,-20,,,4.03,-0.32,116,0.241,0.332,0.155,0.343,0.397,0.740,35.10,9.00,0.379,6.06,2.02,36,0.222,0.313,0.056,0.349,0.278,0.627,37.20,11.60,0.400,19,0.211,0.309,0.053,0.375,0.263,0.638,37.50,8.30,0.400,10,0.300,0.367,0.1,0.417,0.400,0.817,41.70,8.30,0.600
Cory Spangenberg,$3.3K,L,SDP,3B/OF,@ STL,5,Jack Flaherty,R,,,,,,800,-3,,,3.71,0.17,421,0.268,0.328,0.169,0.322,0.437,0.759,23.90,7.00,0.330,6.68,2.02,46,0.217,0.286,0.239,0.234,0.457,0.691,31.90,2.10,0.250,32,0.250,0.309,0.25,0.250,0.500,0.750,31.20,0.00,0.300,15,0.333,0.411,0.333,0.333,0.667,1.000,20.00,0.00,0.364
Chris Owings,$3.1K,R,ARI,2B/OF,PIT,7,Joe Musgrove,R, ,,,,,600,-19,,,4.13,-0.33,379,0.251,0.299,0.158,0.290,0.409,0.699,23.40,5.70,0.302,6.25,2.02,40,0.150,0.196,0.075,0.209,0.225,0.434,22.70,9.10,0.172,20,0.200,0.273,0.15,0.273,0.350,0.623,26.10,13.00,0.231,6,0.333,0.292,0,0.333,0.333,0.666,57.10,14.30,1.000
Jake Lamb,$4.4K,L,ARI,3B,PIT,3,Joe Musgrove,R,,,,,,1300,-5,,,4.13,-0.33,481,0.274,0.373,0.252,0.357,0.526,0.883,21.00,13.50,0.305,8.83,2.01,50,0.200,0.312,0.22,0.311,0.420,0.731,24.60,14.80,0.206,28,0.250,0.347,0.214,0.353,0.464,0.817,11.80,14.70,0.217,15,0.333,0.386,0.2,0.375,0.533,0.908,12.50,6.20,0.333
Mitch Haniger,$4.0K,R,SEA,OF,LAA,3,Andrew Heaney,L,,,,,,400,2,,,3.9,-0.03,166,0.271,0.331,0.193,0.313,0.464,0.777,19.80,7.30,0.312,8.01,2,26,0.231,0.259,0.115,0.259,0.346,0.605,21.40,7.10,0.300,17,0.059,0.072,0.059,0.059,0.118,0.177,33.30,5.60,0.091,7,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Francisco Lindor,$5.0K,S,CLE,SS,@ CHW,4,Lucas Giolito,R,,,,,,100, ,,,5.57,0.2,626,0.251,0.340,0.243,0.310,0.494,0.804,15.40,8.60,0.252,9.97,1.99,77,0.208,0.271,0.156,0.256,0.364,0.620,24.10,8.40,0.255,43,0.256,0.341,0.233,0.304,0.488,0.792,19.60,8.70,0.281,22,0.136,0.160,0.045,0.136,0.182,0.318,27.30,4.50,0.188
Addison Russell,$3.1K,R,CHC,SS,@ MIL,8,Junior Guerra,R, ,,,,,300,-1,,,4.14,-0.33,428,0.236,0.285,0.133,0.287,0.369,0.656,24.20,6.90,0.299,6.16,1.99,56,0.286,0.285,0.036,0.322,0.321,0.643,30.50,5.10,0.421,28,0.286,0.251,0,0.286,0.286,0.572,32.10,0.00,0.421,7,0.286,0.251,0,0.286,0.286,0.572,14.30,0.00,0.333
Starlin Castro,$3.7K,R,MIA,2B,SFG,1,Madison Bumgarner,L,,,,,,600,4,,,3.25,-0.03,170,0.318,0.355,0.129,0.371,0.447,0.818,17.70,9.10,0.378,7.35,1.99,26,0.231,0.302,0.192,0.286,0.423,0.709,17.90,7.10,0.250,16,0.312,0.421,0.312,0.389,0.625,1.014,11.10,11.10,0.308,7,0.286,0.388,0.143,0.444,0.429,0.873,11.10,22.20,0.333
Jefry Marte,$3.3K,R,LAA,1B/3B,@ SEA,6,Wade LeBlanc,L,,,,,,1000,-8,,,4.1,0.03,110,0.227,0.314,0.218,0.283,0.445,0.728,18.30,9.20,0.229,6.57,1.99,19,0.211,0.243,0.158,0.211,0.368,0.579,26.30,0.00,0.231,11,0.273,0.339,0.273,0.273,0.545,0.818,18.20,0.00,0.250,4,0.750,0.933,0.75,0.750,1.500,2.250,0.00,0.00,0.667
Aledmys Diaz,$3.2K,R,TOR,SS,@ TBR,8,Ryan Yarbrough,L,,,,,,700,-4,,,4.07,4.07,91,0.176,0.209,0.033,0.242,0.209,0.451,16.80,8.90,0.216,6.37,1.99,6,0.000,0.099,0,0.143,0.000,0.143,0.00,14.30,0.000,6,0.000,0.099,0,0.143,0.000,0.143,0.00,14.30,0.000,2,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
C.J. Cron,$4.1K,R,TBR,1B,TOR,4,Sam Gaviglio,R, ,,,,,600, ,,,3.93,3.93,432,0.243,0.311,0.178,0.301,0.421,0.722,23.40,5.70,0.278,8.17,1.99,68,0.235,0.345,0.235,0.325,0.471,0.796,20.80,7.80,0.234,33,0.242,0.355,0.273,0.324,0.515,0.839,10.80,8.10,0.192,11,0.182,0.411,0.545,0.308,0.727,1.035,7.70,15.40,0.000
Orlando Arcia,$2.7K,R,MIL,SS,CHC,8,Jose Quintana,L,,,,,,700,-6,,,3.86,-0.17,153,0.216,0.243,0.052,0.268,0.268,0.536,18.20,8.50,0.262,5.35,1.98,7,0.286,0.350,0.143,0.375,0.429,0.804,12.50,12.50,0.333,2,0.500,0.523,0,0.667,0.500,1.167,0.00,33.30,0.500,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Martin Maldonado,$2.8K,R,LAA,C,@ SEA,9,Wade LeBlanc,L,,,,,,600,-16,,,4.1,0.03,152,0.211,0.265,0.099,0.284,0.309,0.593,28.10,6.40,0.284,5.51,1.97,23,0.130,0.177,0.130,0.160,0.261,0.421,24.00,4.00,0.118,10,0.100,0.143,0,0.182,0.100,0.282,9.10,9.10,0.111,4,0.250,0.314,0,0.400,0.250,0.650,0.00,20.00,0.250
