Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,,,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP
Victor Martinez,$2.9K,S,DET,1B,OAK,5,Sean Manaea,L,,,,,,400,4,,,4.42,0.34,157,0.248,0.276,0.083,0.293,0.331,0.624,13.70,6.50,0.275,6.59,2.27,16,0.250,0.247,0,0.294,0.250,0.544,17.60,5.90,0.308,3,0.333,0.293,0,0.333,0.333,0.666,33.30,0.00,0.500,1,0.000,0,0,0.000,0.000,0.000,100.00,0.00,0.000
Kevin Kiermaier,$3.2K,L,TBR,OF,HOU,1,Lance McCullers,R,,,,,,600,8,,,3.32,0.03,289,0.270,0.342,0.187,0.332,0.457,0.789,23.50,9.10,0.330,7.21,2.25,21,0.143,0.245,0.095,0.280,0.238,0.518,24.00,12.00,0.200,21,0.143,0.245,0.095,0.280,0.238,0.518,24.00,12.00,0.200,12,0.250,0.383,0.167,0.438,0.417,0.855,18.80,18.80,0.333
Mark Canha,$3.2K,R,OAK,OF,@ DET,2,Michael Fulmer,R, ,,,,,500,13,,,4.58,0.16,213,0.211,0.289,0.155,0.281,0.366,0.647,28.00,8.00,0.277,7.17,2.24,34,0.265,0.347,0.118,0.375,0.382,0.757,22.00,14.60,0.360,12,0.167,0.279,0.083,0.286,0.250,0.536,40.00,20.00,0.333,8,0.125,0.215,0.125,0.222,0.250,0.472,55.60,11.10,0.333
Josh Reddick,$3.5K,L,HOU,OF,@ TBR,4,Ryne Stanek,R,,,,,,900,-3,,,4.18,-0.03,550,0.289,0.342,0.158,0.345,0.447,0.792,13.20,9.20,0.308,7.81,2.23,44,0.386,0.354,0,0.417,0.386,0.803,8.20,6.10,0.415,24,0.500,0.432,0,0.500,0.500,1.000,3.70,3.70,0.500,13,0.615,0.551,0,0.643,0.615,1.258,6.70,6.70,0.667
Jake Marisnick,$2.8K,R,HOU,OF,@ TBR,9,Ryne Stanek,R, ,,,,,500,7,,,4.18,-0.03,208,0.216,0.318,0.260,0.271,0.476,0.747,40.10,4.80,0.284,6.15,2.2,10,0.400,0.628,0.7,0.455,1.100,1.555,18.20,9.10,0.333,4,0.250,0.511,0.75,0.250,1.000,1.250,25.00,0.00,0.000,2,0.500,1.023,1.5,0.500,2.000,2.500,0.00,0.00,0.000
Nick Williams,$3.4K,L,PHI,OF,WAS,5,Tanner Roark,R,,,,,,1000,-5,,,4.1,-0.23,373,0.268,0.345,0.214,0.324,0.483,0.807,26.60,6.80,0.329,7.45,2.19,48,0.229,0.312,0.208,0.288,0.438,0.726,23.10,5.80,0.265,26,0.192,0.236,0.038,0.276,0.231,0.507,20.70,6.90,0.250,14,0.143,0.188,0.071,0.200,0.214,0.414,33.30,6.70,0.222
Andrew Romine,$2.6K,S,SEA,2B/SS,@ BAL,9,Jimmy Yacabonis,R,,,,,,500,3,,,5.73,0.63,306,0.212,0.258,0.092,0.275,0.304,0.579,20.50,6.50,0.263,5.66,2.18,15,0.200,0.176,0,0.200,0.200,0.400,46.70,0.00,0.375,12,0.250,0.220,0,0.250,0.250,0.500,33.30,0.00,0.375,7,0.286,0.251,0,0.286,0.286,0.572,28.60,0.00,0.400
Jose Iglesias,$3.2K,R,DET,SS,OAK,2,Sean Manaea,L,,,,,,500,1,,,4.42,0.34,143,0.301,0.332,0.133,0.336,0.434,0.770,7.10,4.50,0.308,6.99,2.18,10,0.500,0.529,0.2,0.545,0.700,1.245,0.00,9.10,0.500,2,0.500,0.440,0,0.500,0.500,1.000,0.00,0.00,0.500,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Colby Rasmus,$3.6K,L,BAL,OF,SEA,2,Mike Leake,R,,,,,,1100,-16,,,4.77,0.37,147,0.259,0.342,0.245,0.301,0.503,0.804,34.80,6.30,0.349,7.83,2.18,17,0.235,0.319,0.176,0.316,0.412,0.728,26.30,10.50,0.273,17,0.235,0.319,0.176,0.316,0.412,0.728,26.30,10.50,0.273,14,0.214,0.251,0,0.313,0.214,0.527,25.00,12.50,0.300
Carlos Gomez,$2.9K,R,TBR,OF,HOU,8,Lance McCullers,R, ,,,,,600,4,,,3.32,0.03,439,0.239,0.330,0.194,0.321,0.433,0.754,27.60,8.00,0.300,6.29,2.17,51,0.216,0.269,0.098,0.286,0.314,0.600,25.00,7.10,0.278,21,0.238,0.284,0.048,0.333,0.286,0.619,33.30,12.50,0.385,7,0.286,0.352,0.143,0.375,0.429,0.804,50.00,12.50,0.667
J.B. Shuck,$2.7K,L,MIA,OF,ARI,7,Zack Greinke,R,,,,,,700,-1,,,3.02,-0.29,97,0.186,0.217,0.041,0.248,0.227,0.475,15.10,7.50,0.222,5.84,2.16,31,0.129,0.190,0.032,0.229,0.161,0.390,11.10,13.90,0.148,13,0.077,0.112,0,0.143,0.077,0.220,21.40,7.10,0.100,4,0.250,0.313,0,0.400,0.250,0.650,20.00,20.00,0.333
Christian Vazquez,$2.7K,R,BOS,C,LAA,8,Jaime Barria,R, ,,,,,400,-18,,,5.72,0.14,415,0.260,0.291,0.099,0.303,0.359,0.662,18.00,4.70,0.309,5.82,2.16,34,0.235,0.341,0.294,0.278,0.529,0.807,19.40,5.60,0.208,19,0.211,0.266,0.211,0.211,0.421,0.632,21.10,0.00,0.214,8,0.250,0.412,0.5,0.250,0.750,1.000,25.00,0.00,0.200
Joseph Wendle,$2.8K,L,TBR,2B,HOU,5,Lance McCullers,R,,,,,,700,5,,,3.32,0.03,201,0.259,0.289,0.104,0.296,0.363,0.659,22.50,5.00,0.322,6.03,2.15,60,0.167,0.176,0.017,0.203,0.183,0.386,31.20,1.60,0.244,29,0.138,0.154,0.034,0.167,0.172,0.339,33.30,0.00,0.211,11,0.000,0,0,0.000,0.000,0.000,18.20,0.00,0.000
James McCann,$2.9K,R,DET,C,OAK,7,Sean Manaea,L,,,,,,600,-21,,,4.42,0.34,153,0.288,0.383,0.248,0.359,0.536,0.895,15.90,8.80,0.293,6.23,2.15,5,0.200,0.176,0,0.200,0.200,0.400,20.00,0.00,0.250,1,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jarrod Dyson,$3.0K,L,ARI,OF,@ MIA,7,Trevor Richards,R,,,,,,800,-3,,,3.98,-0.21,445,0.236,0.285,0.099,0.302,0.335,0.637,14.40,8.40,0.266,6.29,2.1,52,0.115,0.177,0.019,0.220,0.135,0.355,18.30,13.30,0.146,35,0.143,0.151,0.029,0.167,0.171,0.338,27.80,2.80,0.200,17,0.176,0.177,0.059,0.176,0.235,0.411,17.60,0.00,0.214
Jorge Alfaro,$2.8K,R,PHI,C,WAS,8,Tanner Roark,R, ,,,,,700,-24,,,4.1,-0.23,209,0.297,0.346,0.172,0.332,0.469,0.801,35.10,2.70,0.439,5.89,2.1,37,0.189,0.191,0.027,0.211,0.216,0.427,35.90,2.60,0.304,21,0.238,0.227,0.048,0.238,0.286,0.524,36.40,4.50,0.385,10,0.300,0.264,0,0.300,0.300,0.600,45.50,9.10,0.600
Trey Mancini,$3.3K,R,BAL,1B/OF,SEA,1,Mike Leake,R, ,,,,,700,-10,,,4.77,0.37,569,0.271,0.343,0.200,0.321,0.471,0.792,24.00,7.40,0.322,6.89,2.09,46,0.217,0.316,0.239,0.280,0.457,0.737,34.00,6.00,0.269,21,0.238,0.320,0.286,0.238,0.524,0.762,28.60,0.00,0.231,8,0.375,0.475,0.375,0.375,0.750,1.125,37.50,0.00,0.500
Avisail Garcia,$3.6K,R,CHW,OF,MIN,2,Jake Odorizzi,R, ,,,,,1200,-17,,,4.56,0.07,457,0.287,0.343,0.173,0.333,0.460,0.793,21.10,5.10,0.336,7.49,2.08,19,0.211,0.308,0.316,0.211,0.526,0.737,36.80,0.00,0.200,19,0.211,0.308,0.316,0.211,0.526,0.737,36.80,0.00,0.200,19,0.211,0.308,0.316,0.211,0.526,0.737,36.80,0.00,0.200
Chris Young,$3.3K,R,LAA,OF,@ BOS,7,Brian Johnson,L,,,,,,700,6,,,4.78,-0.14,146,0.205,0.288,0.137,0.293,0.342,0.635,15.70,10.80,0.224,6.82,2.07,10,0.300,0.497,0.6,0.300,0.900,1.200,10.00,0.00,0.143,5,0.400,0.818,1.2,0.400,1.600,2.000,20.00,0.00,0.000,2,0.500,1.023,1.5,0.500,2.000,2.500,50.00,0.00,0.000
Joe Panik,$3.1K,L,SFG,2B,COL,7,Jon Gray,R,,,,,,400,7,,,3.56,-0.5,459,0.283,0.336,0.153,0.340,0.436,0.776,7.90,8.70,0.289,6.41,2.07,58,0.224,0.285,0.103,0.297,0.328,0.625,6.10,12.10,0.241,22,0.318,0.362,0.182,0.348,0.500,0.848,4.00,12.00,0.333,10,0.500,0.551,0.3,0.500,0.800,1.300,0.00,9.10,0.500
Austin Barnes,$2.8K,R,LAD,2B/C,CHC,8,Jose Quintana,L,,,,,,700,-14,,,4.28,-0.05,180,0.267,0.360,0.183,0.362,0.450,0.812,16.60,12.30,0.297,5.77,2.06,20,0.300,0.284,0,0.333,0.300,0.633,33.30,4.80,0.462,10,0.300,0.264,0,0.300,0.300,0.600,30.00,0.00,0.429,3,0.333,0.293,0,0.333,0.333,0.666,33.30,0.00,0.500
Jeimer Candelario,$3.9K,S,DET,3B,OAK,1,Sean Manaea,L,,,,,,700,-3,,,4.42,0.34,90,0.311,0.403,0.256,0.380,0.567,0.947,27.00,8.00,0.407,8.02,2.06,18,0.333,0.414,0.278,0.368,0.611,0.979,36.80,5.30,0.500,6,0.167,0.277,0.167,0.286,0.333,0.619,42.90,14.30,0.333,3,0.333,0.417,0.333,0.333,0.667,1.000,33.30,0.00,0.500
Chris Taylor,$3.5K,R,LAD,OF/SS,CHC,1,Jose Quintana,L,,,,,,400,23,,,4.28,-0.05,237,0.278,0.362,0.211,0.352,0.489,0.841,21.30,10.80,0.333,7.14,2.04,28,0.321,0.419,0.357,0.355,0.679,1.034,19.40,6.50,0.364,14,0.286,0.361,0.286,0.286,0.571,0.857,28.60,0.00,0.333,2,1.000,1.462,1.5,1.000,2.500,3.500,0.00,0.00,1.000
Matt Duffy,$3.3K,R,TBR,3B,HOU,2,Lance McCullers,R, ,,,,,700, ,,,3.32,0.03,174,0.345,0.371,0.132,0.382,0.477,0.859,16.00,5.30,0.401,6.72,2.04,63,0.302,0.351,0.159,0.353,0.460,0.813,8.80,5.90,0.321,27,0.185,0.266,0.111,0.290,0.296,0.586,12.90,12.90,0.217,13,0.154,0.234,0.077,0.267,0.231,0.498,20.00,13.30,0.200
Nick Hundley,$3.2K,R,SFG,C,COL,6,Jon Gray,R, ,,,,,600,-16,,,3.56,-0.5,259,0.216,0.259,0.147,0.238,0.363,0.601,27.90,3.30,0.275,6.53,2.04,21,0.333,0.390,0.190,0.391,0.524,0.915,21.70,8.70,0.438,10,0.300,0.336,0.1,0.364,0.400,0.764,36.40,9.10,0.500,2,0.500,0.440,0,0.500,0.500,1.000,0.00,0.00,0.500
Alen Hanson,$3.5K,S,SFG,2B/3B,COL,1,Jon Gray,R,,,,,,1100,-2,,,3.56,-0.5,261,0.245,0.302,0.184,0.281,0.429,0.710,21.50,4.70,0.286,7.15,2.04,37,0.351,0.442,0.324,0.385,0.676,1.061,17.90,5.10,0.414,20,0.250,0.311,0.2,0.286,0.450,0.736,28.60,4.80,0.357,9,0.222,0.315,0.222,0.300,0.444,0.744,20.00,10.00,0.286
Brock Holt,$3.4K,L,BOS,2B/SS,LAA,6,Jaime Barria,R,,,,,,1100, ,,,5.72,0.14,233,0.227,0.282,0.086,0.311,0.313,0.624,19.00,10.40,0.281,6.93,2.04,44,0.273,0.317,0.114,0.340,0.386,0.726,21.60,9.80,0.353,19,0.211,0.268,0.105,0.286,0.316,0.602,14.30,9.50,0.250,6,0.167,0.277,0.167,0.286,0.333,0.619,28.60,14.30,0.250
Enrique Hernandez,$3.5K,R,LAD,OF/SS,CHC,2,Jose Quintana,L,,,,,,600,21,,,4.28,-0.05,259,0.263,0.386,0.297,0.341,0.560,0.901,18.90,13.60,0.265,7.15,2.04,32,0.312,0.457,0.375,0.389,0.688,1.077,10.50,15.80,0.250,16,0.375,0.564,0.562,0.412,0.938,1.350,5.30,15.80,0.250,6,0.333,0.487,0.5,0.333,0.833,1.166,14.30,14.30,0.250
Stephen Piscotty,$3.2K,R,OAK,OF,@ DET,6,Michael Fulmer,R, ,,,,,600,8,,,4.58,0.16,446,0.253,0.323,0.150,0.333,0.404,0.737,21.20,10.20,0.302,6.54,2.04,52,0.365,0.443,0.25,0.433,0.615,1.048,16.90,8.50,0.400,21,0.429,0.557,0.381,0.538,0.810,1.348,7.70,11.50,0.412,17,0.353,0.513,0.471,0.421,0.824,1.245,5.30,5.30,0.286
Travis Shaw,$4.1K,L,MIL,3B,@ CIN,4,Anthony DeSclafani,R,,,,,,600,-3,,,4.58,0.15,595,0.272,0.379,0.264,0.346,0.536,0.882,20.30,11.80,0.290,8.32,2.03,47,0.213,0.329,0.170,0.356,0.383,0.739,22.00,16.90,0.265,22,0.182,0.261,0.091,0.296,0.273,0.569,33.30,11.10,0.286,8,0.000,0.141,0,0.200,0.000,0.200,40.00,10.00,0.000
Andrew Benintendi,$5.1K,L,BOS,OF,LAA,2,Jaime Barria,R,,,,,,1200,-1,,,5.72,0.14,700,0.290,0.365,0.199,0.361,0.489,0.850,15.90,10.90,0.313,10.29,2.02,65,0.292,0.395,0.231,0.395,0.523,0.918,18.40,14.50,0.319,30,0.233,0.284,0.1,0.303,0.333,0.636,18.20,9.10,0.261,9,0.222,0.245,0,0.300,0.222,0.522,0.00,10.00,0.222
JaCoby Jones,$3.2K,R,DET,OF,OAK,8,Sean Manaea,L,,,,,,1000,-10,,,4.42,0.34,101,0.188,0.260,0.149,0.255,0.337,0.592,35.50,4.50,0.283,6.46,2.02,12,0.250,0.364,0.333,0.308,0.583,0.891,38.50,7.70,0.429,2,0.000,0.229,0,0.333,0.000,0.333,0.00,33.30,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Brian Dozier,$4.1K,R,MIN,2B,@ CHW,4,Lucas Giolito,R, ,,,,,200,5,,,4.94,-0.07,709,0.245,0.335,0.202,0.324,0.447,0.771,19.70,10.20,0.269,8.28,2.02,60,0.217,0.328,0.233,0.288,0.450,0.738,17.60,10.30,0.222,28,0.143,0.280,0.25,0.226,0.393,0.619,21.90,12.50,0.105,13,0.154,0.312,0.231,0.267,0.385,0.652,18.80,18.80,0.111
Mallex Smith,$2.9K,L,TBR,OF,HOU,7,Lance McCullers,R,,,,,,600,4,,,3.32,0.03,406,0.268,0.308,0.091,0.335,0.360,0.695,19.00,8.80,0.333,5.82,2.01,60,0.250,0.277,0.083,0.297,0.333,0.630,20.00,6.20,0.319,28,0.143,0.192,0.036,0.226,0.179,0.405,18.80,9.40,0.182,10,0.200,0.213,0.1,0.200,0.300,0.500,8.30,0.00,0.222
Jackie Bradley,$3.2K,L,BOS,OF,LAA,9,Jaime Barria,R,,,,,,600,8,,,5.72,0.14,551,0.225,0.301,0.160,0.297,0.385,0.682,24.00,8.90,0.272,6.44,2.01,57,0.158,0.238,0.123,0.246,0.281,0.527,23.10,7.70,0.171,27,0.222,0.335,0.259,0.300,0.481,0.781,16.70,10.00,0.200,8,0.375,0.475,0.375,0.375,0.750,1.125,12.50,0.00,0.333
Jonathan Lucroy,$2.7K,R,OAK,C,@ DET,7,Michael Fulmer,R, ,,,,,300,-17,,,4.58,0.16,466,0.279,0.325,0.109,0.346,0.388,0.734,12.00,8.60,0.309,5.44,2.01,46,0.283,0.299,0.065,0.333,0.348,0.681,13.70,7.80,0.325,14,0.286,0.310,0,0.389,0.286,0.675,0.00,16.70,0.267,10,0.300,0.309,0,0.385,0.300,0.685,0.00,15.40,0.273
Dee Gordon,$4.3K,L,SEA,2B/OF,@ BAL,1,Jimmy Yacabonis,R,,,,,,800,1,,,5.73,0.63,670,0.301,0.311,0.075,0.333,0.376,0.709,14.00,3.80,0.349,8.62,2,77,0.208,0.201,0.039,0.215,0.247,0.462,13.80,1.20,0.239,43,0.256,0.252,0.047,0.273,0.302,0.575,8.90,2.20,0.282,21,0.238,0.248,0.048,0.273,0.286,0.559,4.50,4.50,0.250
Eric Thames,$5.0K,L,MIL,1B/OF,@ CIN,1,Anthony DeSclafani,R,,,,,,1100,-1,,,4.58,0.15,464,0.259,0.390,0.295,0.353,0.554,0.907,27.80,14.10,0.309,10.01,2,38,0.211,0.316,0.211,0.302,0.421,0.723,32.60,7.00,0.273,34,0.206,0.325,0.235,0.308,0.441,0.749,30.80,7.70,0.250,15,0.200,0.236,0,0.294,0.200,0.494,35.30,11.80,0.333
Scott Kingery,$3.0K,R,PHI,SS,WAS,6,Tanner Roark,R, ,,,,,600,1,,,4.1,-0.23,180,0.244,0.283,0.106,0.292,0.350,0.642,22.10,6.20,0.307,6,2,60,0.283,0.302,0.083,0.323,0.367,0.690,21.50,6.20,0.348,33,0.333,0.326,0.030,0.371,0.364,0.735,25.70,5.70,0.458,18,0.389,0.36,0,0.421,0.389,0.810,21.10,5.30,0.500
Danny Valencia,$3.7K,R,BAL,3B,SEA,6,Mike Leake,R, ,,,,,1000,-3,,,4.77,0.37,412,0.262,0.310,0.148,0.306,0.410,0.716,25.00,6.20,0.324,7.36,1.99,40,0.300,0.354,0.15,0.370,0.450,0.820,21.70,10.90,0.367,17,0.294,0.267,0,0.316,0.294,0.610,26.30,5.30,0.385,9,0.444,0.391,0,0.444,0.444,0.888,22.20,0.00,0.571
Jake Lamb,$4.1K,L,ARI,3B,@ MIA,3,Trevor Richards,R,,,,,,500,-2,,,3.98,-0.21,529,0.276,0.376,0.248,0.356,0.524,0.880,21.30,12.80,0.308,8.15,1.99,70,0.286,0.372,0.229,0.351,0.514,0.865,22.10,7.80,0.312,38,0.316,0.345,0.105,0.366,0.421,0.787,26.80,7.30,0.423,21,0.381,0.421,0.190,0.409,0.571,0.980,13.60,4.50,0.412
Andrelton Simmons,$3.8K,R,LAA,SS,@ BOS,5,Brian Johnson,L,,,,,,500,2,,,4.78,-0.14,207,0.261,0.325,0.101,0.358,0.362,0.720,9.50,14.00,0.273,7.47,1.97,14,0.286,0.289,0,0.353,0.286,0.639,0.00,5.90,0.267,10,0.300,0.264,0,0.300,0.300,0.600,0.00,0.00,0.300,5,0.400,0.352,0,0.400,0.400,0.800,0.00,0.00,0.400
Mike Trout,$6.0K,R,LAA,OF,@ BOS,2,Brian Johnson,L,,,,,,900, ,,,4.78,-0.14,138,0.319,0.433,0.261,0.427,0.580,1.007,16.70,20.10,0.356,11.82,1.97,17,0.588,0.718,0.529,0.588,1.118,1.706,15.00,15.00,0.667,6,0.333,0.293,0,0.333,0.333,0.666,33.30,0.00,0.500,3,0.333,0.293,0,0.333,0.333,0.666,0.00,0.00,0.333
Adam Engel,$2.8K,R,CHW,OF,MIN,9,Jake Odorizzi,R, ,,,,,600,3,,,4.56,0.07,370,0.176,0.233,0.095,0.237,0.270,0.507,33.30,5.30,0.257,5.51,1.97,60,0.217,0.272,0.1,0.288,0.317,0.605,20.90,1.50,0.267,31,0.194,0.243,0.032,0.286,0.226,0.512,17.10,0.00,0.240,13,0.308,0.378,0.077,0.438,0.385,0.823,12.50,0.00,0.364
Jose Abreu,$4.3K,R,CHW,1B,MIN,3,Jake Odorizzi,R, ,,,,,1000,-1,,,4.56,0.07,717,0.282,0.354,0.225,0.321,0.506,0.827,17.30,5.00,0.306,8.48,1.97,86,0.209,0.259,0.163,0.233,0.372,0.605,20.90,3.30,0.231,42,0.190,0.222,0.095,0.222,0.286,0.508,20.00,2.20,0.212,21,0.190,0.265,0.143,0.261,0.333,0.594,21.70,4.30,0.200
Justin Upton,$4.7K,R,LAA,OF,@ BOS,3,Brian Johnson,L,,,,,,800,5,,,4.78,-0.14,180,0.306,0.421,0.3,0.378,0.606,0.984,24.30,11.70,0.353,9.23,1.96,15,0.333,0.408,0.2,0.412,0.533,0.945,29.40,11.80,0.444,2,0.000,0.229,0,0.333,0.000,0.333,33.30,33.30,0.000,2,0.000,0.229,0,0.333,0.000,0.333,33.30,33.30,0.000
Jonathan Schoop,$3.5K,R,BAL,2B,SEA,7,Mike Leake,R, ,,,,,800,2,,,4.77,0.37,640,0.264,0.322,0.184,0.299,0.448,0.747,20.80,3.90,0.296,6.87,1.96,59,0.169,0.262,0.203,0.234,0.373,0.607,14.10,6.20,0.167,28,0.214,0.321,0.25,0.290,0.464,0.754,16.10,9.70,0.227,15,0.267,0.337,0.267,0.267,0.533,0.800,6.70,0.00,0.231
Niko Goodrum,$3.5K,S,DET,2B/OF,OAK,6,Sean Manaea,L,,,,,,600,-15,,,4.42,0.34,43,0.233,0.317,0.140,0.340,0.372,0.712,22.00,14.00,0.290,6.82,1.95,7,0.143,0.250,0,0.333,0.143,0.476,11.10,22.20,0.167,0,0.000,0,0,1.000,0.000,1.000,0.00,0.00,0.000,0,0.000,0,0,1.000,0.000,1.000,0.00,0.00,0.000
Rhys Hoskins,$4.9K,R,PHI,OF,WAS,2,Tanner Roark,R, ,,,,,1300,-10,,,4.1,-0.23,321,0.265,0.389,0.287,0.351,0.551,0.902,25.70,13.20,0.302,9.55,1.95,52,0.308,0.442,0.346,0.400,0.654,1.054,25.00,11.70,0.344,43,0.326,0.454,0.349,0.408,0.674,1.082,24.50,10.20,0.370,22,0.227,0.368,0.318,0.320,0.545,0.865,32.00,8.00,0.250
Chad Pinder,$3.0K,R,OAK,OF,@ DET,9,Michael Fulmer,R, ,,,,,700,1,,,4.58,0.16,282,0.223,0.306,0.220,0.272,0.443,0.715,30.10,4.30,0.271,5.86,1.95,26,0.192,0.248,0.077,0.276,0.269,0.545,17.20,6.90,0.238,14,0.286,0.371,0.143,0.412,0.429,0.841,17.60,11.80,0.364,7,0.286,0.251,0,0.286,0.286,0.572,0.00,0.00,0.286
Kevan Smith,$3.0K,R,CHW,C,MIN,5,Jake Odorizzi,R, ,,,,,400,-13,,,4.56,0.07,201,0.308,0.321,0.090,0.336,0.398,0.734,15.70,3.70,0.357,5.82,1.94,36,0.306,0.301,0.028,0.342,0.333,0.675,10.50,2.60,0.344,16,0.250,0.294,0.062,0.333,0.313,0.646,11.10,5.60,0.286,7,0.286,0.393,0.143,0.444,0.429,0.873,11.10,11.10,0.333
