Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,,,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP
Guillermo Heredia,$2.6K,R,SEA,OF,@ BOS,7,Eduardo Rodriguez,L,,,,,,600,-9,,,3.92,0.02,191,0.272,0.313,0.110,0.324,0.382,0.706,16.00,6.60,0.312,6.47,2.49,24,0.083,0.085,0.042,0.080,0.125,0.205,25.90,0.00,0.111,11,0.091,0.104,0.091,0.083,0.182,0.265,30.80,0.00,0.125,4,0.000,0,0,0.000,0.000,0.000,75.00,0.00,0.000
Matt Joyce,$3.2K,L,OAK,OF,@ CHW,7,Dylan Covey,R,,,,,,700,9,,,4.58,-0.1,555,0.238,0.344,0.229,0.326,0.467,0.793,21.40,13.00,0.258,7.98,2.49,26,0.115,0.179,0.115,0.172,0.231,0.403,24.10,6.90,0.105,2,0.000,0.229,0,0.333,0.000,0.333,0.00,33.30,0.000,2,0.000,0.229,0,0.333,0.000,0.333,0.00,33.30,0.000
Robinson Chirinos,$2.9K,R,TEX,C,@ MIN,8,Jake Odorizzi,R, ,,,,,600,-26,,,4.74,0.27,335,0.206,0.320,0.206,0.312,0.412,0.724,32.90,9.30,0.276,7.19,2.48,40,0.200,0.268,0.075,0.304,0.275,0.579,37.80,8.90,0.348,16,0.188,0.291,0.062,0.350,0.250,0.600,21.10,10.50,0.250,13,0.154,0.236,0.077,0.267,0.231,0.498,28.60,7.10,0.222
Lewis Brinson,$3.6K,R,MIA,OF,@ COL,6,Tyler Anderson,L,,,,,,600,13,,,4.6,-0.42,93,0.226,0.303,0.204,0.277,0.430,0.707,24.50,6.90,0.250,8.91,2.48,30,0.233,0.319,0.233,0.294,0.467,0.761,29.40,5.90,0.300,22,0.273,0.322,0.182,0.304,0.455,0.759,26.10,4.30,0.375,8,0.250,0.354,0.25,0.333,0.500,0.833,33.30,11.10,0.400
Cameron Maybin,$3.5K,R,MIA,OF,@ COL,4,Tyler Anderson,L,,,,,,500,17,,,4.6,-0.42,189,0.275,0.299,0.079,0.320,0.354,0.674,17.60,7.80,0.333,8.62,2.46,27,0.370,0.374,0.074,0.419,0.444,0.863,9.70,9.70,0.400,14,0.286,0.309,0.071,0.353,0.357,0.710,11.80,11.80,0.308,6,0.500,0.528,0.167,0.571,0.667,1.238,28.60,14.30,0.750
Wilmer Flores,$3.4K,R,NYM,1B/3B,LAD,4,Clayton Kershaw,L,,,,,,600,6,,,3.19,3.19,163,0.252,0.314,0.209,0.284,0.460,0.744,13.60,4.50,0.244,8.31,2.44,16,0.250,0.338,0.25,0.294,0.500,0.794,11.80,5.90,0.231,15,0.267,0.359,0.267,0.313,0.533,0.846,12.50,6.20,0.250,14,0.214,0.299,0.214,0.267,0.429,0.696,13.30,6.70,0.182
Starlin Castro,$4.1K,R,MIA,2B,@ COL,1,Tyler Anderson,L,,,,,,600,1,,,4.6,-0.42,185,0.297,0.337,0.119,0.351,0.416,0.767,19.60,9.30,0.364,9.93,2.42,32,0.188,0.264,0.156,0.257,0.344,0.601,25.00,11.10,0.227,18,0.056,0.113,0,0.150,0.056,0.206,38.10,14.30,0.100,7,0.143,0.126,0,0.143,0.143,0.286,57.10,0.00,0.333
Hunter Dozier,$2.8K,R,KCR,1B,@ HOU,7,Lance McCullers,R, ,,,,,700,-20,,,2.82,0.01,90,0.222,0.278,0.144,0.271,0.367,0.638,30.20,6.20,0.293,6.78,2.42,67,0.254,0.324,0.194,0.306,0.448,0.754,29.20,6.90,0.326,30,0.200,0.280,0.233,0.226,0.433,0.659,29.00,3.20,0.211,14,0.286,0.361,0.286,0.286,0.571,0.857,21.40,0.00,0.300
Yadiel Rivera,$3.1K,R,MIA,3B/SS,@ COL,7,Tyler Anderson,L,,,,,,100,17,,,4.6,-0.42,28,0.214,0.311,0.071,0.378,0.286,0.664,25.60,25.60,0.316,7.47,2.41,13,0.231,0.339,0.077,0.421,0.308,0.729,20.00,30.00,0.300,10,0.200,0.269,0.1,0.308,0.300,0.608,30.80,15.40,0.286,2,1.000,0.704,0.5,0.750,1.500,2.250,0.00,25.00,0.667
Jesse Winker,$3.2K,L,CIN,OF,CHC,6,Luke Farrell,R,,,,,,700,9,,,4.67,0.11,258,0.298,0.370,0.159,0.385,0.457,0.842,14.70,13.00,0.330,7.64,2.39,47,0.234,0.304,0.085,0.333,0.319,0.652,9.10,14.50,0.244,24,0.167,0.280,0.125,0.310,0.292,0.602,10.30,17.20,0.150,7,0.429,0.470,0,0.600,0.429,1.029,10.00,30.00,0.500
Tzu-Wei Lin,$2.9K,L,BOS,2B/SS,SEA,1,Mike Leake,R,,,,,,900,11,,,5.08,-0.02,72,0.264,0.319,0.056,0.369,0.319,0.688,23.50,15.30,0.365,6.89,2.38,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Colby Rasmus,$3.3K,L,BAL,OF,@ ATL,1,Julio Teheran,R,,,,,,1100,-19,,,3.79,-0.22,135,0.267,0.354,0.267,0.303,0.533,0.836,36.10,5.60,0.365,7.78,2.36,5,0.400,0.585,0.6,0.400,1.000,1.400,40.00,0.00,0.500,5,0.400,0.585,0.6,0.400,1.000,1.400,40.00,0.00,0.500,5,0.400,0.585,0.6,0.400,1.000,1.400,40.00,0.00,0.500
Elvis Andrus,$3.8K,R,TEX,SS,@ MIN,2,Jake Odorizzi,R, ,,,,,400,3,,,4.74,0.27,556,0.297,0.346,0.164,0.341,0.460,0.801,14.20,6.00,0.327,8.91,2.34,14,0.143,0.252,0,0.333,0.143,0.476,22.20,16.70,0.200,14,0.143,0.252,0,0.333,0.143,0.476,22.20,16.70,0.200,14,0.143,0.252,0,0.333,0.143,0.476,22.20,16.70,0.200
Jorge Alfaro,$2.9K,R,PHI,C,@ WAS,8,Erick Fedde,R, ,,,,,600,-26,,,4.17,0.05,199,0.296,0.350,0.181,0.333,0.477,0.810,34.60,2.40,0.432,6.78,2.34,40,0.250,0.296,0.15,0.286,0.400,0.686,31.00,0.00,0.370,15,0.133,0.142,0.067,0.133,0.200,0.333,40.00,0.00,0.222,11,0.182,0.194,0.091,0.182,0.273,0.455,27.30,0.00,0.250
Logan Morrison,$3.4K,L,MIN,1B,TEX,5,Yovani Gallardo,R,,,,,,1100,-18,,,5.26,0.23,546,0.227,0.347,0.258,0.320,0.485,0.805,23.10,12.90,0.234,7.92,2.33,55,0.127,0.223,0.145,0.210,0.273,0.483,19.00,9.50,0.119,23,0.087,0.186,0.130,0.185,0.217,0.402,18.50,7.40,0.056,8,0.125,0.208,0,0.273,0.125,0.398,18.20,9.10,0.143
Aledmys Diaz,$2.9K,R,TOR,SS,@ LAA,8,Jaime Barria,R, ,,,,,300,7,,,4.03,-0.06,357,0.263,0.309,0.171,0.284,0.434,0.718,13.40,3.20,0.274,6.7,2.31,53,0.264,0.263,0.075,0.273,0.340,0.613,16.40,1.80,0.311,32,0.188,0.186,0.031,0.206,0.219,0.425,17.60,2.90,0.222,14,0.214,0.201,0.071,0.200,0.286,0.486,6.70,0.00,0.214
Adam Jones,$3.5K,R,BAL,OF,@ ATL,2,Julio Teheran,R, ,,,,,900,-4,,,3.79,-0.22,661,0.289,0.341,0.191,0.316,0.480,0.796,17.60,3.30,0.314,8.07,2.31,60,0.350,0.372,0.1,0.400,0.450,0.850,12.30,6.20,0.392,34,0.353,0.370,0.059,0.421,0.412,0.833,13.20,7.90,0.414,16,0.375,0.412,0.125,0.444,0.500,0.944,5.60,5.60,0.400
Carlos Gonzalez,$4.3K,L,COL,OF,MIA,4,Trevor Richards,R,,,,,,600,14,,,6.9,0.42,474,0.287,0.359,0.188,0.357,0.475,0.832,20.10,11.90,0.333,9.93,2.31,57,0.386,0.443,0.193,0.453,0.579,1.032,16.70,13.60,0.455,27,0.333,0.414,0.185,0.438,0.519,0.957,21.20,18.20,0.421,18,0.389,0.472,0.278,0.450,0.667,1.117,19.00,14.30,0.462
Mike Moustakas,$3.4K,L,KCR,3B,@ HOU,3,Lance McCullers,R,,,,,,200,7,,,2.82,0.01,594,0.273,0.359,0.261,0.315,0.534,0.849,15.40,7.20,0.265,7.83,2.3,63,0.222,0.300,0.190,0.286,0.413,0.699,14.10,9.90,0.231,21,0.143,0.183,0.048,0.208,0.190,0.398,8.30,8.30,0.150,9,0.222,0.222,0,0.273,0.222,0.495,18.20,9.10,0.250
Nick Williams,$3.2K,L,PHI,OF,@ WAS,5,Erick Fedde,R,,,,,,900,-11,,,4.17,0.05,361,0.274,0.352,0.219,0.331,0.493,0.824,26.40,7.00,0.336,7.32,2.29,48,0.271,0.417,0.375,0.352,0.646,0.998,20.40,7.40,0.250,23,0.261,0.355,0.174,0.370,0.435,0.805,22.20,11.10,0.312,14,0.286,0.330,0,0.412,0.286,0.698,11.80,11.80,0.333
Jose Miguel Fernandez,$2.7K,L,LAA,1B/2B,TOR,8,Marcus Stroman,R,,,,,,500,-14,,,4.47,0.06,27,0.296,0.288,0.074,0.296,0.370,0.666,3.70,0.00,0.308,6.18,2.29,27,0.296,0.288,0.074,0.296,0.370,0.666,3.70,0.00,0.308,24,0.292,0.287,0.083,0.292,0.375,0.667,0.00,0.00,0.292,8,0.250,0.220,0,0.250,0.250,0.500,0.00,0.00,0.250
Aaron Altherr,$3.1K,R,PHI,OF,@ WAS, ,Erick Fedde,R, ,,,,,1000,-13,,,4.17,0.05,388,0.255,0.341,0.206,0.326,0.461,0.787,30.20,8.50,0.344,7.08,2.28,31,0.161,0.254,0.129,0.270,0.290,0.560,51.40,10.80,0.333,10,0.200,0.256,0.1,0.273,0.300,0.573,45.50,9.10,0.400,9,0.222,0.282,0.111,0.300,0.333,0.633,50.00,10.00,0.500
Max Kepler,$3.3K,L,MIN,OF,TEX,7,Yovani Gallardo,R,,,,,,1000,-16,,,5.26,0.23,563,0.249,0.330,0.188,0.321,0.437,0.758,16.00,10.30,0.270,7.51,2.28,59,0.153,0.222,0.068,0.254,0.220,0.474,11.90,11.90,0.176,25,0.080,0.150,0.04,0.179,0.120,0.299,17.90,10.70,0.100,12,0.167,0.177,0.083,0.167,0.250,0.417,8.30,0.00,0.182
Jonathan Lucroy,$2.9K,R,OAK,C,@ CHW,8,Dylan Covey,R, ,,,,,600,-26,,,4.58,-0.1,457,0.278,0.324,0.112,0.345,0.389,0.734,12.20,8.50,0.309,6.6,2.28,46,0.261,0.297,0.130,0.300,0.391,0.691,20.00,6.00,0.306,17,0.176,0.224,0,0.286,0.176,0.462,14.30,14.30,0.200,5,0.200,0.282,0,0.375,0.200,0.575,0.00,25.00,0.167
Bryan Holaday,$3.2K,R,MIA,C,@ COL,8,Tyler Anderson,L,,,,,,200,-3,,,4.6,-0.42,24,0.208,0.232,0.125,0.208,0.333,0.541,21.70,0.00,0.222,7.31,2.28,7,0.286,0.251,0,0.286,0.286,0.572,33.30,0.00,0.400,2,0.000,0,0,0.000,0.000,0.000,50.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Christian Vazquez,$2.6K,R,BOS,C,SEA,8,Mike Leake,R, ,,,,,600,-38,,,5.08,-0.02,408,0.260,0.289,0.091,0.303,0.350,0.653,18.10,4.80,0.311,5.89,2.27,37,0.189,0.253,0.162,0.231,0.351,0.582,20.50,5.10,0.185,18,0.222,0.195,0,0.222,0.222,0.444,27.80,0.00,0.308,8,0.000,0,0,0.000,0.000,0.000,25.00,0.00,0.000
Adrian Beltre,$3.7K,R,TEX,3B,@ MIN,4,Jake Odorizzi,R, ,,,,,700,-1,,,4.74,0.27,399,0.291,0.355,0.188,0.346,0.479,0.825,15.20,8.50,0.310,8.4,2.27,44,0.250,0.309,0.182,0.292,0.432,0.724,22.90,4.20,0.281,30,0.300,0.361,0.167,0.364,0.467,0.831,15.20,6.10,0.333,20,0.150,0.209,0.2,0.150,0.350,0.500,25.00,0.00,0.143
Whit Merrifield,$3.5K,R,KCR,2B/OF,@ HOU,1,Lance McCullers,R, ,,,,,600,12,,,2.82,0.01,653,0.274,0.318,0.133,0.324,0.407,0.731,14.60,6.10,0.304,7.87,2.25,60,0.283,0.344,0.083,0.394,0.367,0.761,14.10,11.30,0.340,23,0.261,0.312,0.043,0.370,0.304,0.674,11.10,11.10,0.300,10,0.100,0.190,0,0.250,0.100,0.350,8.30,8.30,0.111
David Fletcher,$3.1K,R,LAA,3B/SS,TOR,1,Marcus Stroman,R, ,,,,,700,8,,,4.47,0.06,7,0.429,0.377,0,0.429,0.429,0.858,28.60,0.00,0.600,6.96,2.25,7,0.429,0.377,0,0.429,0.429,0.858,28.60,0.00,0.600,7,0.429,0.377,0,0.429,0.429,0.858,28.60,0.00,0.600,6,0.333,0.293,0,0.333,0.333,0.666,33.30,0.00,0.500
Jose Pirela,$3.1K,R,SDP,2B/OF,@ SFG,5,Andrew Suarez,L,,,,,,700,11,,,3.93,0.45,165,0.291,0.354,0.176,0.352,0.467,0.819,19.20,9.30,0.346,6.94,2.24,26,0.346,0.346,0.077,0.379,0.423,0.802,3.40,6.90,0.346,10,0.300,0.308,0.1,0.333,0.400,0.733,0.00,8.30,0.273,8,0.375,0.334,0.125,0.333,0.500,0.833,0.00,0.00,0.333
Manuel Margot,$3.2K,R,SDP,OF,@ SFG,6,Andrew Suarez,L,,,,,,800, ,,,3.93,0.45,177,0.260,0.328,0.186,0.314,0.446,0.760,17.60,8.30,0.307,7.16,2.24,15,0.267,0.355,0.267,0.313,0.533,0.846,5.90,11.80,0.286,5,0.400,0.5,0.4,0.400,0.800,1.200,0.00,0.00,0.400,5,0.400,0.5,0.4,0.400,0.800,1.200,0.00,0.00,0.400
Yoan Moncada,$3.7K,S,CHW,2B,OAK,1,Daniel Mengden,R,,,,,,1000,-2,,,4.42,0.1,331,0.242,0.339,0.205,0.332,0.447,0.779,34.10,11.60,0.348,8.27,2.24,82,0.183,0.231,0.110,0.221,0.293,0.514,39.10,5.70,0.283,43,0.186,0.239,0.116,0.222,0.302,0.524,41.30,6.50,0.304,21,0.238,0.283,0.095,0.304,0.333,0.637,39.10,8.70,0.417
Wilmer Difo,$2.9K,S,WAS,2B/3B,PHI,7,Aaron Nola,R,,,,,,400,17,,,4.33,0.45,401,0.259,0.287,0.087,0.304,0.347,0.651,18.30,7.60,0.312,6.46,2.23,63,0.254,0.282,0.159,0.262,0.413,0.675,10.80,0.00,0.281,33,0.303,0.290,0.091,0.294,0.394,0.688,14.70,0.00,0.345,22,0.318,0.314,0.136,0.304,0.455,0.759,17.40,0.00,0.368
Joe Mauer,$3.5K,L,MIN,1B,TEX,1,Yovani Gallardo,R,,,,,,900,-8,,,5.26,0.23,528,0.292,0.344,0.116,0.368,0.407,0.775,12.90,12.20,0.329,7.73,2.21,16,0.188,0.188,0.062,0.188,0.250,0.438,0.00,0.00,0.188,16,0.188,0.188,0.062,0.188,0.250,0.438,0.00,0.00,0.188,12,0.250,0.251,0.083,0.250,0.333,0.583,0.00,0.00,0.250
Matt Olson,$4.0K,L,OAK,1B,@ CHW,5,Dylan Covey,R,,,,,,900,1,,,4.58,-0.1,326,0.255,0.392,0.334,0.338,0.589,0.927,28.10,10.30,0.265,8.84,2.21,57,0.193,0.342,0.333,0.281,0.526,0.807,20.30,7.80,0.132,24,0.208,0.341,0.25,0.321,0.458,0.779,17.90,7.10,0.176,10,0.400,0.507,0.3,0.500,0.700,1.200,0.00,8.30,0.333
Joe Panik,$3.4K,L,SFG,2B,SDP,7,Jordan Lyles,R,,,,,,500,16,,,4.57,0.05,453,0.283,0.336,0.152,0.340,0.435,0.775,8.10,8.60,0.289,7.48,2.2,52,0.212,0.277,0.096,0.293,0.308,0.601,6.80,11.90,0.229,31,0.161,0.223,0.097,0.235,0.258,0.493,8.80,11.80,0.179,13,0.308,0.353,0.154,0.357,0.462,0.819,6.70,13.30,0.333
Brian Anderson,$4.5K,R,MIA,3B/OF,@ COL,2,Tyler Anderson,L,,,,,,1000,-17,,,4.6,-0.42,116,0.276,0.331,0.138,0.344,0.414,0.758,18.90,9.40,0.333,9.87,2.19,38,0.263,0.329,0.158,0.333,0.421,0.754,12.20,9.80,0.281,20,0.250,0.332,0.2,0.318,0.450,0.768,9.10,9.10,0.235,8,0.250,0.220,0,0.250,0.250,0.500,25.00,0.00,0.333
Alex Gordon,$2.9K,L,KCR,OF,@ HOU,6,Lance McCullers,R,,,,,,500,13,,,2.82,0.01,521,0.232,0.285,0.127,0.290,0.359,0.649,23.90,7.20,0.286,6.34,2.19,63,0.270,0.305,0.079,0.333,0.349,0.682,21.70,7.20,0.340,21,0.238,0.377,0.238,0.385,0.476,0.861,22.20,14.80,0.286,8,0.375,0.464,0.125,0.545,0.500,1.045,8.30,25.00,0.429
Alcides Escobar,$2.6K,R,KCR,SS,@ HOU,8,Lance McCullers,R, ,,,,,500,1,,,2.82,0.01,664,0.224,0.244,0.087,0.250,0.312,0.562,14.70,2.90,0.254,5.69,2.19,66,0.152,0.184,0.076,0.188,0.227,0.415,14.50,4.30,0.164,25,0.080,0.136,0,0.179,0.080,0.259,14.30,10.70,0.095,11,0.091,0.173,0,0.231,0.091,0.322,23.10,15.40,0.125
Brian Dozier,$3.9K,R,MIN,2B,TEX,4,Yovani Gallardo,R, ,,,,,300,5,,,5.26,0.23,697,0.247,0.335,0.201,0.325,0.448,0.773,19.70,10.10,0.271,8.5,2.18,70,0.214,0.308,0.2,0.286,0.414,0.700,17.90,7.70,0.226,23,0.087,0.166,0.174,0.125,0.261,0.386,20.80,4.20,0.059,12,0.083,0.149,0.083,0.154,0.167,0.321,30.80,7.70,0.125
Dee Gordon,$3.8K,L,SEA,2B/OF,@ BOS,1,Eduardo Rodriguez,L, ,,,,,1000,-1,,,3.92,0.02,274,0.299,0.294,0.051,0.321,0.350,0.671,12.10,1.00,0.339,8.27,2.18,29,0.414,0.399,0.069,0.433,0.483,0.916,13.30,0.00,0.480,14,0.571,0.517,0,0.600,0.571,1.171,6.70,0.00,0.615,7,0.714,0.628,0,0.714,0.714,1.428,14.30,0.00,0.833
Kevin Kiermaier,$3.3K,L,TBR,OF,NYY,1,Sonny Gray,R,,,,,,1200,-25,,,3.5,-0.13,278,0.270,0.340,0.187,0.328,0.457,0.785,23.60,8.90,0.328,7.21,2.18,10,0.000,0.062,0,0.091,0.000,0.091,27.30,9.10,0.000,10,0.000,0.062,0,0.091,0.000,0.091,27.30,9.10,0.000,10,0.000,0.062,0,0.091,0.000,0.091,27.30,9.10,0.000
Avisail Garcia,$3.4K,R,CHW,OF,OAK,2,Daniel Mengden,R, ,,,,,1400,-37,,,4.42,0.1,439,0.289,0.344,0.166,0.337,0.456,0.793,20.60,5.30,0.340,7.38,2.17,1,0.000,0,0,0.000,0.000,0.000,100.00,0.00,0.000,1,0.000,0,0,0.000,0.000,0.000,100.00,0.00,0.000,1,0.000,0,0,0.000,0.000,0.000,100.00,0.00,0.000
Maikel Franco,$3.3K,R,PHI,3B,@ WAS,7,Erick Fedde,R, ,,,,,800,-2,,,4.17,0.05,574,0.239,0.298,0.174,0.274,0.413,0.687,16.00,5.90,0.249,7.11,2.15,31,0.194,0.223,0.097,0.219,0.290,0.509,15.60,3.10,0.200,11,0.273,0.374,0.273,0.333,0.545,0.878,8.30,8.30,0.222,11,0.273,0.374,0.273,0.333,0.545,0.878,8.30,8.30,0.222
Salvador Perez,$3.4K,R,KCR,C,@ HOU,4,Lance McCullers,R, ,,,,,900,-30,,,2.82,0.01,502,0.255,0.320,0.205,0.286,0.460,0.746,17.60,3.00,0.268,7.31,2.15,73,0.192,0.238,0.082,0.253,0.274,0.527,15.20,2.50,0.217,30,0.167,0.177,0.033,0.194,0.200,0.394,16.10,0.00,0.200,15,0.267,0.259,0.067,0.267,0.333,0.600,20.00,0.00,0.333
Eduardo Nunez,$3.4K,R,BOS,2B/SS,SEA,7,Mike Leake,R, ,,,,,900,4,,,5.08,-0.02,521,0.305,0.334,0.142,0.329,0.447,0.776,13.40,2.80,0.330,7.32,2.15,56,0.286,0.300,0.071,0.322,0.357,0.679,15.30,1.70,0.326,23,0.217,0.232,0,0.280,0.217,0.497,12.00,4.00,0.250,4,0.500,0.440,0,0.500,0.500,1.000,0.00,0.00,0.500
Asdrubal Cabrera,$3.7K,S,NYM,2B,LAD,3,Clayton Kershaw,L,,,,,,500,5,,,3.19,3.19,206,0.345,0.369,0.126,0.378,0.471,0.849,14.80,6.70,0.382,7.9,2.14,32,0.219,0.243,0.094,0.242,0.313,0.555,18.20,3.00,0.240,16,0.250,0.220,0,0.250,0.250,0.500,25.00,0.00,0.333,14,0.286,0.251,0,0.286,0.286,0.572,28.60,0.00,0.400
Ian Happ,$3.6K,S,CHC,OF,@ CIN,8,Anthony DeSclafani,R,,,,,,1200,-21,,,4.83,-0.11,391,0.238,0.354,0.269,0.322,0.506,0.828,34.60,12.90,0.319,7.7,2.14,40,0.175,0.246,0.125,0.250,0.300,0.550,34.80,13.00,0.261,20,0.200,0.292,0.2,0.273,0.400,0.673,29.20,16.70,0.250,9,0.222,0.237,0.111,0.222,0.333,0.555,30.00,10.00,0.333
Pedro Severino,$2.5K,R,WAS,C,PHI, ,Aaron Nola,R, ,,,,,400,-26,,,4.33,0.45,127,0.157,0.209,0.055,0.230,0.213,0.443,23.20,9.20,0.213,5.32,2.13,42,0.119,0.135,0.048,0.140,0.167,0.307,26.20,2.40,0.161,22,0.136,0.177,0.091,0.174,0.227,0.401,27.30,4.50,0.188,17,0.118,0.177,0.118,0.167,0.235,0.402,22.20,5.60,0.154
Spencer Kieboom,$2.6K,R,WAS,C,PHI,8,Aaron Nola,R, ,,,,,600,-38,,,4.33,0.45,25,0.200,0.259,0.04,0.310,0.240,0.550,17.20,13.80,0.250,5.54,2.13,18,0.222,0.302,0.056,0.364,0.278,0.642,18.20,18.20,0.286,7,0.429,0.523,0.143,0.636,0.571,1.207,0.00,36.40,0.429,3,0.333,0.49,0,0.667,0.333,1.000,0.00,50.00,0.333
Trey Mancini,$3.1K,R,BAL,1B/OF,@ ATL, ,Julio Teheran,R, ,,,,,700,-37,,,3.79,-0.22,561,0.269,0.341,0.198,0.321,0.467,0.788,23.80,7.50,0.320,6.58,2.12,46,0.152,0.240,0.174,0.220,0.326,0.546,30.00,6.00,0.172,27,0.185,0.292,0.259,0.241,0.444,0.685,31.00,6.90,0.188,10,0.200,0.292,0.3,0.200,0.500,0.700,20.00,0.00,0.143
