Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,,,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP
Luis Valbuena,$3.3K,L,LAA,1B/3B,@ KCR,5,Brad Keller,R,,,,,,600,10,,,5.11,0.34,486,0.212,0.308,0.214,0.285,0.426,0.711,29.10,9.80,0.244,7.5,2.27,66,0.242,0.339,0.258,0.292,0.500,0.792,31.50,8.20,0.282,34,0.235,0.301,0.265,0.229,0.500,0.729,25.70,0.00,0.217,16,0.250,0.439,0.562,0.250,0.813,1.063,31.20,0.00,0.125
Hunter Renfroe,$3.8K,R,SDP,OF,@ TEX,3,Cole Hamels,L,,,,,,1300,-22,,,4.5,0.32,158,0.297,0.418,0.329,0.365,0.627,0.992,20.30,10.40,0.315,8.62,2.27,21,0.238,0.347,0.190,0.333,0.429,0.762,24.00,16.00,0.286,13,0.308,0.384,0.231,0.308,0.538,0.846,28.60,7.10,0.375,8,0.250,0.366,0.375,0.250,0.625,0.875,25.00,0.00,0.200
Ian Kinsler,$3.8K,R,LAA,2B,@ KCR,1,Brad Keller,R, ,,,,,900,3,,,5.11,0.34,633,0.227,0.305,0.167,0.300,0.395,0.695,13.20,8.70,0.230,8.64,2.27,79,0.291,0.415,0.342,0.356,0.633,0.989,9.20,8.00,0.250,39,0.179,0.279,0.205,0.256,0.385,0.641,16.30,7.00,0.167,22,0.182,0.269,0.182,0.250,0.364,0.614,25.00,4.20,0.200
Elvis Andrus,$3.8K,R,TEX,SS,SDP,2,Joey Lucchesi,L,,,,,,600,1,,,5,-0.32,156,0.288,0.355,0.192,0.341,0.481,0.822,12.90,7.60,0.297,8.6,2.26,3,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,3,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,3,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Robinson Chirinos,$3.2K,R,TEX,C,SDP,7,Joey Lucchesi,L,,,,,,500,-11,,,5,-0.32,110,0.300,0.415,0.273,0.395,0.573,0.968,26.00,14.50,0.353,7.22,2.26,9,0.222,0.485,0.333,0.563,0.556,1.119,18.80,37.50,0.200,2,0.000,0.351,0,0.500,0.000,0.500,0.00,25.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Adrian Beltre,$3.9K,R,TEX,3B,SDP,4,Joey Lucchesi,L,,,,,,600,-3,,,5,-0.32,108,0.370,0.421,0.194,0.433,0.565,0.998,13.30,12.50,0.396,8.81,2.26,18,0.389,0.397,0.111,0.421,0.500,0.921,21.10,5.30,0.500,7,0.429,0.477,0.286,0.429,0.714,1.143,14.30,0.00,0.500,1,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jarrod Dyson,$3.1K,L,ARI,OF,@ MIA,7,Dan Straily,R,,,,,,800,-8,,,4.19,-0.23,437,0.238,0.288,0.101,0.305,0.339,0.644,14.30,8.60,0.268,7.02,2.26,55,0.164,0.226,0.018,0.281,0.182,0.463,13.80,15.40,0.196,31,0.129,0.159,0.032,0.182,0.161,0.343,23.50,8.80,0.174,20,0.200,0.194,0.05,0.200,0.250,0.450,25.00,0.00,0.267
Jonathan Schoop,$3.3K,R,BAL,2B,SEA,7,Felix Hernandez,R, ,,,,,800,7,,,4.62,0.19,633,0.264,0.321,0.182,0.299,0.445,0.744,21.10,4.00,0.298,7.47,2.26,60,0.133,0.213,0.15,0.200,0.283,0.483,20.00,6.20,0.152,29,0.138,0.234,0.138,0.242,0.276,0.518,18.20,12.10,0.174,16,0.188,0.232,0.188,0.188,0.375,0.563,25.00,0.00,0.250
Colby Rasmus,$3.2K,L,BAL,OF,SEA,1,Felix Hernandez,R,,,,,,900,-12,,,4.62,0.19,143,0.266,0.349,0.252,0.305,0.517,0.822,35.30,5.90,0.362,7.2,2.25,13,0.308,0.384,0.231,0.357,0.538,0.895,28.60,7.10,0.375,13,0.308,0.384,0.231,0.357,0.538,0.895,28.60,7.10,0.375,13,0.308,0.384,0.231,0.357,0.538,0.895,28.60,7.10,0.375
Martin Maldonado,$2.8K,R,LAA,C,@ KCR,8,Brad Keller,R, ,,,,,400,-12,,,5.11,0.34,470,0.230,0.285,0.145,0.278,0.374,0.652,24.30,2.70,0.281,6.31,2.25,54,0.222,0.270,0.111,0.263,0.333,0.596,33.30,3.50,0.324,27,0.148,0.212,0.074,0.207,0.222,0.429,36.70,6.70,0.250,14,0.286,0.374,0.143,0.375,0.429,0.804,23.50,11.80,0.400
Justin Turner,$3.6K,R,LAD,3B,CHC,3,Duane Underwood,R, ,,,,,400,2,,,4.76,0.74,418,0.292,0.362,0.170,0.365,0.462,0.827,10.60,9.50,0.298,8.1,2.25,47,0.213,0.246,0.106,0.245,0.319,0.564,8.20,4.10,0.214,23,0.217,0.276,0.174,0.250,0.391,0.641,12.50,4.20,0.211,12,0.167,0.278,0.25,0.231,0.417,0.648,7.70,7.70,0.100
Jake Marisnick,$2.7K,R,HOU,OF,TOR,9,J.A. Happ,L,,,,,,400,2,,,4.24,-0.4,156,0.224,0.297,0.167,0.284,0.391,0.675,34.90,7.60,0.322,6.07,2.25,22,0.227,0.259,0,0.320,0.227,0.547,32.00,8.00,0.357,8,0.375,0.404,0,0.500,0.375,0.875,10.00,10.00,0.429,4,0.250,0.319,0,0.400,0.250,0.650,20.00,0.00,0.333
Kolten Wong,$2.6K,L,STL,2B,CLE,8,Mike Clevinger,R,,,,,,400,11,,,3.84,-0.23,426,0.251,0.320,0.143,0.331,0.394,0.725,14.80,8.70,0.286,5.83,2.24,42,0.238,0.336,0.167,0.333,0.405,0.738,18.00,8.00,0.258,19,0.211,0.309,0.158,0.318,0.368,0.686,19.00,4.80,0.214,13,0.154,0.316,0.231,0.313,0.385,0.698,20.00,6.70,0.111
Kole Calhoun,$3.0K,L,LAA,OF,@ KCR,7,Brad Keller,R,,,,,,300,19,,,5.11,0.34,561,0.230,0.291,0.130,0.298,0.360,0.658,22.30,9.60,0.275,6.73,2.24,27,0.259,0.353,0.259,0.310,0.519,0.829,10.30,6.90,0.227,18,0.389,0.502,0.389,0.421,0.778,1.199,10.50,5.30,0.357,18,0.389,0.502,0.389,0.421,0.778,1.199,10.50,5.30,0.357
Kyle Seager,$3.7K,L,SEA,3B,@ BAL,5,Andrew Cashner,R,,,,,,900,-2,,,4.88,-0.19,612,0.235,0.315,0.199,0.293,0.435,0.728,17.60,8.60,0.247,8.21,2.22,61,0.213,0.265,0.148,0.250,0.361,0.611,26.60,4.70,0.262,28,0.214,0.285,0.179,0.267,0.393,0.660,36.70,6.70,0.312,13,0.231,0.370,0.308,0.333,0.538,0.871,40.00,13.30,0.333
Colin Moran,$3.3K,L,PIT,3B,@ NYM,4,Seth Lugo,R,,,,,,900,-5,,,3.83,0.02,192,0.276,0.345,0.188,0.341,0.464,0.805,15.50,9.10,0.292,7.31,2.22,52,0.269,0.321,0.192,0.305,0.462,0.767,16.90,6.80,0.262,29,0.241,0.332,0.241,0.314,0.483,0.797,17.10,11.40,0.217,14,0.143,0.117,0,0.133,0.143,0.276,26.70,0.00,0.182
Alcides Escobar,$2.6K,R,KCR,SS,LAA,6,Tyler Skaggs,L,,,,,,500, ,,,3.89,0.66,200,0.275,0.317,0.145,0.310,0.420,0.730,16.40,5.00,0.323,5.74,2.21,17,0.176,0.294,0.235,0.263,0.412,0.675,15.80,5.30,0.154,9,0.222,0.282,0.111,0.300,0.333,0.633,20.00,10.00,0.286,5,0.400,0.469,0.2,0.500,0.600,1.100,16.70,16.70,0.500
John Hicks,$3.2K,R,DET,1B/C,OAK,5,Edwin Jackson,R, ,,,,,1100,-18,,,4.65,-0.19,253,0.269,0.316,0.150,0.311,0.419,0.730,27.80,4.80,0.351,7.07,2.21,53,0.245,0.267,0.094,0.273,0.340,0.613,36.40,3.60,0.375,34,0.235,0.285,0.147,0.278,0.382,0.660,36.10,5.60,0.350,13,0.077,0.068,0,0.077,0.077,0.154,53.80,0.00,0.167
Dee Gordon,$3.9K,L,SEA,2B/OF,@ BAL,1,Andrew Cashner,R,,,,,,1100,-2,,,4.88,-0.19,656,0.302,0.311,0.075,0.334,0.377,0.711,14.30,3.90,0.350,8.57,2.2,63,0.190,0.184,0.032,0.200,0.222,0.422,16.70,1.50,0.226,37,0.243,0.236,0.027,0.263,0.270,0.533,12.80,2.60,0.281,17,0.235,0.254,0.059,0.278,0.294,0.572,10.50,5.30,0.267
Caleb Joseph,$2.7K,R,BAL,C,SEA,9,Felix Hernandez,R, ,,,,,500,-19,,,4.62,0.19,251,0.231,0.271,0.143,0.252,0.375,0.627,28.40,3.10,0.304,5.91,2.19,10,0.100,0.176,0.1,0.182,0.200,0.382,27.30,9.10,0.143,10,0.100,0.176,0.1,0.182,0.200,0.382,27.30,9.10,0.143,10,0.100,0.176,0.1,0.182,0.200,0.382,27.30,9.10,0.143
Kevin Kiermaier,$3.2K,L,TBR,OF,WAS,1,Gio Gonzalez,L, ,,,,,800,-9,,,3.56,-0.27,162,0.235,0.285,0.105,0.302,0.340,0.642,27.10,6.10,0.309,7,2.19,3,0.000,0.172,0,0.250,0.000,0.250,25.00,25.00,0.000,3,0.000,0.172,0,0.250,0.000,0.250,25.00,25.00,0.000,3,0.000,0.172,0,0.250,0.000,0.250,25.00,25.00,0.000
Daniel Robertson,$3.3K,R,TBR,2B/SS,WAS,3,Gio Gonzalez,L,,,,,,1000,8,,,3.56,-0.27,124,0.218,0.336,0.194,0.349,0.411,0.760,23.00,16.40,0.256,7.24,2.19,15,0.333,0.341,0.067,0.375,0.400,0.775,12.50,6.20,0.385,3,0.333,0.417,0.333,0.333,0.667,1.000,33.30,0.00,0.500,3,0.333,0.417,0.333,0.333,0.667,1.000,33.30,0.00,0.500
Wilmer Difo,$2.9K,S,WAS,2B/3B,@ TBR,7,Blake Snell,L,,,,,,400,11,,,3.44,-0.23,148,0.264,0.303,0.149,0.292,0.412,0.704,20.50,5.10,0.312,6.35,2.19,20,0.150,0.132,0,0.150,0.150,0.300,30.00,0.00,0.214,6,0.000,0,0,0.000,0.000,0.000,16.70,0.00,0.000,2,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Grayson Greiner,$2.8K,R,DET,C,OAK,7,Edwin Jackson,R, ,,,,,600,-23,,,4.65,-0.19,31,0.226,0.286,0.097,0.314,0.323,0.637,28.60,11.40,0.333,6.1,2.18,13,0.154,0.234,0.077,0.267,0.231,0.498,46.70,13.30,0.333,10,0.200,0.256,0.1,0.273,0.300,0.573,45.50,9.10,0.400,2,0.000,0.229,0,0.333,0.000,0.333,33.30,33.30,0.000
Dominic Smith,$3.4K,L,NYM,1B/OF,PIT,4,Jameson Taillon,R,,,,,,1100,-15,,,3.67,-0.02,160,0.219,0.301,0.212,0.265,0.431,0.696,26.50,5.90,0.245,7.4,2.18,27,0.296,0.356,0.222,0.321,0.519,0.840,32.10,3.60,0.412,27,0.296,0.356,0.222,0.321,0.519,0.840,32.10,3.60,0.412,12,0.333,0.352,0.167,0.333,0.500,0.833,41.70,0.00,0.571
Trey Mancini,$3.2K,R,BAL,1B/OF,SEA,6,Felix Hernandez,R, ,,,,,600,-22,,,4.62,0.19,563,0.272,0.345,0.202,0.323,0.474,0.797,23.70,7.40,0.322,6.95,2.17,44,0.205,0.311,0.25,0.271,0.455,0.726,31.20,6.20,0.231,22,0.182,0.284,0.273,0.217,0.455,0.672,26.10,4.30,0.143,7,0.429,0.710,0.857,0.429,1.286,1.715,14.30,0.00,0.250
Nick Williams,$3.3K,L,PHI,OF,NYY,5,Jonathan Loaisiga,R,,,,,,800,-3,,,3.88,-0.29,367,0.272,0.350,0.218,0.328,0.490,0.818,26.20,6.90,0.333,7.14,2.16,53,0.245,0.363,0.302,0.310,0.547,0.857,20.70,5.20,0.243,26,0.269,0.361,0.192,0.367,0.462,0.829,20.00,10.00,0.316,15,0.200,0.231,0.067,0.250,0.267,0.517,18.80,6.20,0.250
Rosell Herrera,$3.1K,S,KCR,2B/SS,LAA,2,Tyler Skaggs,L,,,,,,900,-43,,,3.89,0.66,9,0.333,0.334,0.111,0.333,0.444,0.777,11.10,0.00,0.375,6.66,2.15,8,0.375,0.376,0.125,0.375,0.500,0.875,12.50,0.00,0.429,8,0.375,0.376,0.125,0.375,0.500,0.875,12.50,0.00,0.429,7,0.429,0.430,0.143,0.429,0.571,1.000,14.30,0.00,0.500
Jeff Mathis,$2.5K,R,ARI,C,@ MIA,8,Dan Straily,R, ,,,,,500,-26,,,4.19,-0.23,203,0.197,0.235,0.069,0.256,0.266,0.522,30.90,6.40,0.291,5.36,2.14,19,0.105,0.141,0.053,0.150,0.158,0.308,35.00,5.00,0.167,15,0.133,0.176,0.067,0.188,0.200,0.388,37.50,6.20,0.222,13,0.154,0.164,0.077,0.154,0.231,0.385,38.50,0.00,0.250
Jose Pirela,$3.3K,R,SDP,2B/OF,@ TEX,5,Cole Hamels,L,,,,,,1100,4,,,4.5,0.32,167,0.287,0.350,0.174,0.348,0.461,0.809,19.00,9.20,0.341,7.03,2.13,24,0.292,0.306,0.083,0.333,0.375,0.708,3.70,7.40,0.292,11,0.273,0.284,0.091,0.308,0.364,0.672,0.00,7.70,0.250,6,0.333,0.293,0,0.333,0.333,0.666,0.00,0.00,0.333
Scott Kingery,$2.9K,R,PHI,SS,NYY,6,Jonathan Loaisiga,R, ,,,,,600,1,,,3.88,-0.29,170,0.235,0.279,0.112,0.286,0.347,0.633,22.20,6.50,0.295,6.15,2.12,62,0.258,0.291,0.097,0.309,0.355,0.664,20.60,7.40,0.312,27,0.333,0.371,0.148,0.387,0.481,0.868,22.60,9.70,0.400,17,0.294,0.282,0,0.333,0.294,0.627,33.30,5.60,0.455
Chris Owings,$3.0K,R,ARI,OF,@ MIA,6,Dan Straily,R, ,,,,,1000,-12,,,4.19,-0.23,392,0.245,0.296,0.153,0.286,0.398,0.684,23.70,5.70,0.297,6.37,2.12,34,0.147,0.219,0.088,0.237,0.235,0.472,28.20,10.30,0.182,14,0.071,0.143,0,0.188,0.071,0.259,31.20,6.20,0.111,9,0.111,0.098,0,0.111,0.111,0.222,33.30,0.00,0.167
Hunter Dozier,$3.1K,R,KCR,1B,LAA,4,Tyler Skaggs,L,,,,,,800,-6,,,3.89,0.66,30,0.267,0.298,0.067,0.333,0.333,0.666,24.20,9.10,0.364,6.56,2.12,17,0.176,0.185,0,0.222,0.176,0.398,38.90,5.60,0.300,10,0.100,0.142,0,0.182,0.100,0.282,45.50,9.10,0.200,8,0.125,0.110,0,0.125,0.125,0.250,37.50,0.00,0.200
Maikel Franco,$3.2K,R,PHI,3B,NYY,7,Jonathan Loaisiga,R, ,,,,,500,-1,,,3.88,-0.29,581,0.244,0.302,0.174,0.279,0.418,0.697,15.80,6.00,0.256,6.74,2.11,37,0.297,0.313,0.108,0.316,0.405,0.721,10.30,5.10,0.312,18,0.444,0.487,0.222,0.474,0.667,1.141,5.00,10.00,0.438,15,0.400,0.376,0.067,0.400,0.467,0.867,6.20,6.20,0.429
Jake Lamb,$4.0K,L,ARI,3B,@ MIA,3,Dan Straily,R,,,,,,600,-4,,,4.19,-0.23,522,0.274,0.373,0.243,0.354,0.517,0.871,21.40,12.80,0.307,8.44,2.11,72,0.250,0.321,0.167,0.321,0.417,0.738,19.80,8.60,0.264,44,0.250,0.300,0.136,0.298,0.386,0.684,25.50,4.30,0.300,21,0.286,0.289,0,0.348,0.286,0.634,21.70,8.70,0.375
Dustin Fowler,$3.6K,L,OAK,OF,@ DET,1,Jordan Zimmermann,R,,,,,,1100,-12,,,4.85,0.19,100,0.260,0.313,0.16,0.299,0.420,0.719,17.60,5.60,0.282,7.57,2.1,61,0.279,0.310,0.148,0.297,0.426,0.723,21.90,1.60,0.311,29,0.241,0.221,0,0.258,0.241,0.499,25.80,3.20,0.318,12,0.333,0.300,0,0.357,0.333,0.690,21.40,7.10,0.400
Matt Olson,$4.3K,L,OAK,1B,@ DET,5,Jordan Zimmermann,R,,,,,,800,2,,,4.85,0.19,329,0.255,0.395,0.340,0.340,0.596,0.936,28.10,10.40,0.263,9,2.09,55,0.218,0.386,0.4,0.306,0.618,0.924,19.40,8.10,0.139,25,0.240,0.388,0.36,0.321,0.600,0.921,17.90,7.10,0.176,11,0.455,0.623,0.545,0.538,1.000,1.538,7.70,15.40,0.375
Gregory Bird,$3.8K,L,NYY,1B,@ PHI,6,Vincent Velasquez,R,,,,,,1500,-22,,,4.62,-0.21,222,0.198,0.319,0.234,0.298,0.432,0.730,26.00,12.00,0.222,7.92,2.08,64,0.219,0.322,0.266,0.265,0.484,0.749,27.50,5.80,0.262,25,0.240,0.331,0.24,0.296,0.480,0.776,29.60,7.40,0.312,12,0.167,0.250,0.083,0.286,0.250,0.536,35.70,14.30,0.286
Ketel Marte,$3.6K,S,ARI,2B/SS,@ MIA,5,Dan Straily,R,,,,,,500,8,,,4.19,-0.23,334,0.243,0.299,0.138,0.304,0.380,0.684,14.90,8.40,0.269,7.47,2.08,54,0.241,0.324,0.259,0.276,0.500,0.776,13.60,6.80,0.227,35,0.257,0.334,0.229,0.308,0.486,0.794,12.80,7.70,0.241,19,0.211,0.344,0.316,0.286,0.526,0.812,9.50,9.50,0.133
Jason Heyward,$3.5K,L,CHC,OF,@ LAD,2,Kenta Maeda,R,,,,,,300,22,,,3.74,0.26,496,0.268,0.330,0.145,0.338,0.413,0.751,11.00,9.80,0.282,7.23,2.07,79,0.342,0.369,0.139,0.366,0.481,0.847,12.20,4.90,0.382,37,0.270,0.328,0.162,0.308,0.432,0.740,15.00,7.50,0.300,21,0.381,0.388,0.143,0.381,0.524,0.905,9.50,0.00,0.421
Lonnie Chisenhall,$3.3K,L,CLE,OF,@ STL,5,John Gant,R,,,,,,800,-3,,,4.16,-0.27,251,0.279,0.355,0.207,0.341,0.486,0.827,19.80,8.10,0.319,6.83,2.07,44,0.341,0.369,0.091,0.408,0.432,0.840,10.20,8.20,0.385,25,0.360,0.406,0.12,0.448,0.480,0.928,10.30,10.30,0.409,11,0.182,0.204,0,0.250,0.182,0.432,8.30,8.30,0.200
Pedro Severino,$2.5K,R,WAS,C,@ TBR,8,Blake Snell,L,,,,,,500,-26,,,3.44,-0.23,51,0.235,0.251,0.039,0.286,0.275,0.561,22.40,8.60,0.308,5.18,2.07,16,0.125,0.144,0,0.176,0.125,0.301,16.70,11.10,0.154,7,0.143,0.126,0,0.143,0.143,0.286,28.60,0.00,0.200,4,0.000,0,0,0.000,0.000,0.000,25.00,0.00,0.000
Leonys Martin,$4.3K,L,DET,OF,OAK,1,Edwin Jackson,R,,,,,,1300,-13,,,4.65,-0.19,300,0.237,0.302,0.147,0.299,0.383,0.682,23.30,8.80,0.288,8.9,2.07,71,0.282,0.379,0.197,0.373,0.479,0.852,22.10,15.10,0.340,33,0.242,0.299,0.030,0.366,0.273,0.639,24.40,14.60,0.333,14,0.214,0.301,0,0.389,0.214,0.603,33.30,16.70,0.375
Miguel Andujar,$4.0K,R,NYY,3B,@ PHI,5,Vincent Velasquez,R, ,,,,,200,-1,,,4.62,-0.21,188,0.303,0.361,0.223,0.323,0.527,0.850,18.00,3.60,0.340,8.26,2.07,65,0.277,0.358,0.246,0.309,0.523,0.832,14.90,6.00,0.288,30,0.133,0.168,0.133,0.133,0.267,0.400,20.00,0.00,0.130,18,0.167,0.232,0.222,0.167,0.389,0.556,16.70,0.00,0.143
Nick Castellanos,$4.4K,R,DET,OF,OAK,3,Edwin Jackson,R, ,,,,,1400,-14,,,4.65,-0.19,714,0.268,0.330,0.190,0.311,0.458,0.769,23.30,5.60,0.326,9.07,2.06,87,0.218,0.298,0.207,0.269,0.425,0.694,28.00,5.40,0.263,39,0.179,0.306,0.256,0.273,0.436,0.709,25.00,11.40,0.160,17,0.176,0.231,0.059,0.263,0.235,0.498,21.10,10.50,0.231
Wilson Ramos,$3.4K,R,TBR,C,WAS,4,Gio Gonzalez,L,,,,,,1000,-20,,,3.56,-0.27,131,0.313,0.350,0.168,0.338,0.481,0.819,14.90,5.00,0.336,6.99,2.06,25,0.320,0.343,0.16,0.320,0.480,0.800,16.00,0.00,0.350,11,0.545,0.586,0.273,0.545,0.818,1.363,9.10,0.00,0.556,4,0.750,0.659,0,0.750,0.750,1.500,25.00,0.00,1.000
Daniel Descalso,$3.6K,L,ARI,2B/3B,@ MIA,4,Dan Straily,R,,,,,,700,6,,,4.19,-0.23,426,0.258,0.353,0.202,0.358,0.460,0.818,22.40,13.70,0.311,7.4,2.06,48,0.292,0.418,0.312,0.410,0.604,1.014,25.80,19.40,0.355,30,0.233,0.320,0.2,0.324,0.433,0.757,26.30,15.80,0.286,20,0.150,0.143,0.05,0.143,0.200,0.343,31.80,4.50,0.214
Tim Beckham,$3.0K,R,BAL,3B,SEA,8,Felix Hernandez,R, ,,,,,1000,-5,,,4.62,0.19,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.16,2.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Salvador Perez,$3.6K,R,KCR,C,LAA,3,Tyler Skaggs,L,,,,,,1000,-20,,,3.89,0.66,188,0.239,0.315,0.245,0.261,0.484,0.745,20.20,4.90,0.226,7.39,2.05,17,0.118,0.172,0.176,0.118,0.294,0.412,17.60,0.00,0.077,11,0.091,0.080,0,0.091,0.091,0.182,27.30,0.00,0.125,7,0.143,0.126,0,0.143,0.143,0.286,14.30,0.00,0.167
Corey Dickerson,$3.6K,L,PIT,OF,@ NYM,6,Seth Lugo,R,,,,,,1100,-12,,,3.83,0.02,644,0.280,0.338,0.199,0.312,0.478,0.790,19.40,5.50,0.311,7.35,2.04,57,0.298,0.301,0.088,0.310,0.386,0.696,15.50,0.00,0.354,29,0.172,0.195,0.069,0.200,0.241,0.441,16.70,0.00,0.208,12,0.083,0.123,0,0.154,0.083,0.237,15.40,0.00,0.100
Carlos Santana,$4.1K,S,PHI,1B,NYY,4,Jonathan Loaisiga,R,,,,,,600,3,,,3.88,-0.29,544,0.248,0.359,0.221,0.359,0.469,0.828,16.30,15.70,0.263,8.36,2.04,53,0.283,0.403,0.189,0.452,0.472,0.924,14.50,27.60,0.293,29,0.276,0.406,0.207,0.450,0.483,0.933,11.90,28.60,0.261,18,0.222,0.374,0.333,0.348,0.556,0.904,8.30,20.80,0.133
