Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,,,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP
Cameron Maybin,$2.8K,R,MIA,OF,SFG,4,Andrew Suarez,L,,,,,,800,-11,,,3.69,-0.38,181,0.265,0.287,0.077,0.306,0.343,0.649,17.40,7.20,0.320,6.73,2.4,26,0.269,0.285,0.077,0.310,0.346,0.656,10.30,6.90,0.292,14,0.143,0.176,0.071,0.188,0.214,0.402,6.20,6.20,0.143,10,0.200,0.194,0.1,0.182,0.300,0.482,0.00,0.00,0.182
Chris Young,$2.6K,R,LAA,OF,@ SEA,7,Marco Gonzales,L,,,,,, ,27,,,4.14,0.32,139,0.194,0.269,0.101,0.287,0.295,0.582,15.70,11.30,0.223,6.24,2.4,16,0.188,0.243,0.062,0.278,0.250,0.528,11.10,11.10,0.214,5,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,1,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Justin Turner,$3.7K,R,LAD,3B,TEX,2,Cole Hamels,L,,,,,,500,-1,,,4.53,0.25,173,0.364,0.466,0.289,0.459,0.653,1.112,10.40,13.30,0.359,8.73,2.36,15,0.267,0.349,0.067,0.429,0.333,0.762,19.00,23.80,0.333,4,0.250,0.367,0,0.500,0.250,0.750,0.00,37.50,0.200,2,0.000,0.344,0,0.500,0.000,0.500,0.00,50.00,0.000
Justin Smoak,$3.8K,S,TOR,1B,@ TBR,2,Wilmer Font,R,,,,,,500,2,,,3.76,-0.6,576,0.241,0.359,0.257,0.330,0.498,0.828,23.30,13.20,0.262,8.91,2.34,50,0.200,0.393,0.32,0.394,0.520,0.914,26.90,25.40,0.214,21,0.190,0.354,0.238,0.370,0.429,0.799,28.60,25.00,0.250,15,0.067,0.210,0.067,0.263,0.133,0.396,35.00,25.00,0.125
Rhys Hoskins,$4.1K,R,PHI,OF,COL,2,Tyler Anderson,L,,,,,,600,4,,,4.44,-0.08,86,0.221,0.397,0.291,0.405,0.512,0.917,21.00,23.50,0.200,9.51,2.32,13,0.231,0.299,0.231,0.267,0.462,0.729,13.30,6.70,0.182,4,0.500,0.585,0.75,0.400,1.250,1.650,0.00,0.00,0.250,4,0.500,0.585,0.75,0.400,1.250,1.650,0.00,0.00,0.250
Scott Kingery,$3.3K,R,PHI,3B/SS,COL,3,Tyler Anderson,L,,,,,,600,-2,,,4.44,-0.08,56,0.196,0.252,0.107,0.262,0.304,0.566,29.50,8.20,0.270,7.61,2.31,21,0.238,0.315,0.095,0.360,0.333,0.693,24.00,16.00,0.333,13,0.154,0.262,0.077,0.313,0.231,0.544,18.80,18.80,0.200,6,0.333,0.466,0.167,0.556,0.500,1.056,22.20,33.30,0.500
Logan Forsythe,$3.0K,R,LAD,2B/3B,TEX,7,Cole Hamels,L,,,,,,500,7,,,4.53,0.25,170,0.259,0.349,0.141,0.380,0.400,0.780,20.80,16.40,0.323,6.87,2.29,21,0.286,0.341,0.190,0.318,0.476,0.794,18.20,4.50,0.312,10,0.200,0.328,0.3,0.273,0.500,0.773,18.20,9.10,0.143,6,0.167,0.341,0.5,0.167,0.667,0.834,33.30,0.00,0.000
Ian Happ,$3.6K,S,CHC,OF,@ MIL,5,Jhoulys Chacin,R,,,,,,900,-10,,,4.18,-0.32,375,0.240,0.357,0.269,0.327,0.509,0.836,34.60,13.20,0.323,8.19,2.28,42,0.262,0.420,0.333,0.404,0.595,0.999,25.90,27.60,0.333,18,0.167,0.224,0,0.286,0.167,0.453,40.90,18.20,0.333,10,0.100,0.188,0,0.250,0.100,0.350,38.50,23.10,0.200
Didi Gregorius,$4.3K,L,NYY,SS,WAS,3,Erick Fedde,R,,,,,,200,2,,,5.37,-0.25,596,0.279,0.355,0.243,0.316,0.522,0.838,12.60,6.60,0.267,9.8,2.28,57,0.228,0.283,0.175,0.254,0.404,0.658,15.30,1.70,0.222,28,0.250,0.317,0.214,0.276,0.464,0.740,10.30,0.00,0.217,17,0.235,0.344,0.353,0.235,0.588,0.823,5.90,0.00,0.143
Victor Martinez,$2.9K,S,DET,1B,MIN,4,Jose Berrios,R,,,,,,700,-11,,,3.85,-0.01,445,0.249,0.300,0.119,0.308,0.369,0.677,13.20,8.60,0.268,6.61,2.28,51,0.235,0.251,0.039,0.286,0.275,0.561,10.70,7.10,0.261,28,0.179,0.205,0.036,0.233,0.214,0.447,13.30,6.70,0.208,16,0.188,0.196,0,0.235,0.188,0.423,11.80,5.90,0.214
Tommy Pham,$4.6K,R,STL,OF,SDP,2,Eric Lauer,L,,,,,,600,-1,,,4.91,-0.1,134,0.299,0.407,0.239,0.411,0.537,0.948,18.80,16.40,0.323,10.45,2.27,9,0.222,0.248,0,0.300,0.222,0.522,20.00,0.00,0.286,6,0.333,0.293,0,0.333,0.333,0.666,16.70,0.00,0.400,5,0.400,0.352,0,0.400,0.400,0.800,20.00,0.00,0.500
Lewis Brinson,$3.0K,R,MIA,OF,SFG,6,Andrew Suarez,L,,,,,,700,-4,,,3.69,-0.38,78,0.218,0.302,0.218,0.271,0.436,0.707,23.30,7.00,0.222,6.81,2.27,22,0.182,0.272,0.227,0.240,0.409,0.649,24.00,4.00,0.188,12,0.250,0.394,0.417,0.333,0.667,1.000,26.70,6.70,0.250,9,0.222,0.286,0.222,0.273,0.444,0.717,27.30,9.10,0.286
Jedd Gyorko,$3.4K,R,STL,2B/3B,SDP,6,Eric Lauer,L,,,,,,700,1,,,4.91,-0.1,128,0.336,0.428,0.297,0.389,0.633,1.022,13.10,10.30,0.324,7.72,2.27,7,0.286,0.304,0.143,0.286,0.429,0.715,14.30,0.00,0.333,4,0.500,0.532,0.25,0.500,0.750,1.250,0.00,0.00,0.500,3,0.333,0.417,0.333,0.333,0.667,1.000,0.00,0.00,0.333
Alex Gordon,$3.0K,L,KCR,OF,CIN,5,Tyler Mahle,R,,,,,,400,13,,,4.56,-0.28,508,0.232,0.284,0.128,0.287,0.360,0.647,23.90,6.70,0.285,6.79,2.26,71,0.282,0.312,0.113,0.320,0.394,0.714,23.00,4.10,0.346,37,0.243,0.278,0.108,0.282,0.351,0.633,15.80,2.60,0.267,19,0.368,0.420,0.211,0.400,0.579,0.979,15.00,0.00,0.400
Ian Kinsler,$3.7K,R,LAA,2B,@ SEA,1,Marco Gonzales,L,,,,,,500,8,,,4.14,0.32,173,0.237,0.317,0.202,0.298,0.439,0.737,10.60,8.00,0.233,8.38,2.26,28,0.179,0.212,0.143,0.179,0.321,0.500,10.70,0.00,0.167,15,0.267,0.312,0.2,0.267,0.467,0.734,6.70,0.00,0.231,4,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Russell Martin,$2.9K,R,TOR,C,@ TBR,6,Wilmer Font,R, ,,,,,600,-26,,,3.76,-0.6,356,0.222,0.332,0.180,0.342,0.402,0.744,22.70,13.70,0.255,6.56,2.26,39,0.205,0.316,0.077,0.380,0.282,0.662,28.00,18.00,0.292,14,0.286,0.442,0.214,0.500,0.500,1.000,20.00,25.00,0.333,11,0.182,0.356,0.273,0.357,0.455,0.812,28.60,21.40,0.167
Yadier Molina,$3.5K,R,STL,C,SDP,5,Eric Lauer,L,,,,,,500,-18,,,4.91,-0.1,136,0.243,0.324,0.257,0.274,0.500,0.774,11.60,3.40,0.219,7.87,2.25,4,0.000,0,0,0.000,0.000,0.000,50.00,0.00,0.000,4,0.000,0,0,0.000,0.000,0.000,50.00,0.00,0.000,4,0.000,0,0,0.000,0.000,0.000,50.00,0.00,0.000
Zack Cozart,$3.3K,R,LAA,2B/3B,@ SEA,5,Marco Gonzales,L,,,,,,400,5,,,4.14,0.32,149,0.282,0.374,0.242,0.358,0.523,0.881,12.10,10.30,0.280,7.38,2.24,20,0.050,0.111,0.05,0.125,0.100,0.225,8.30,4.20,0.050,8,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,4,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Cesar Hernandez,$3.9K,S,PHI,2B,COL,1,Tyler Anderson,L,,,,,,600,2,,,4.44,-0.08,221,0.276,0.347,0.140,0.365,0.416,0.781,14.50,12.90,0.324,8.72,2.24,29,0.138,0.225,0.069,0.265,0.207,0.472,32.40,14.70,0.222,16,0.125,0.225,0,0.300,0.125,0.425,35.00,20.00,0.222,8,0.125,0.302,0,0.417,0.125,0.542,33.30,33.30,0.250
Luis Guillorme,$2.6K,L,NYM,2B/3B,@ ATL,8,Mike Soroka,R,,,,,,600,4,,,3.83,-0.24,32,0.156,0.181,0.031,0.206,0.188,0.394,5.90,5.90,0.167,5.82,2.24,30,0.100,0.137,0.033,0.156,0.133,0.289,6.20,6.20,0.107,10,0.100,0.142,0,0.182,0.100,0.282,0.00,9.10,0.100,1,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Curtis Granderson,$4.0K,L,TOR,OF,@ TBR,1,Wilmer Font,R,,,,,,800,-2,,,3.76,-0.6,500,0.220,0.344,0.234,0.334,0.454,0.788,25.30,14.40,0.255,8.93,2.23,62,0.226,0.326,0.226,0.304,0.452,0.756,27.50,10.10,0.275,26,0.269,0.379,0.308,0.321,0.577,0.898,28.60,7.10,0.312,17,0.412,0.558,0.471,0.474,0.882,1.356,26.30,10.50,0.500
Kevan Smith,$2.8K,R,CHW,C,CLE,5,Trevor Bauer,R, ,,,,,700,-30,,,3.43,-0.17,178,0.309,0.321,0.096,0.333,0.404,0.737,15.60,3.60,0.356,6.25,2.23,13,0.308,0.270,0,0.308,0.308,0.616,0.00,0.00,0.308,13,0.308,0.270,0,0.308,0.308,0.616,0.00,0.00,0.308,9,0.333,0.293,0,0.333,0.333,0.666,0.00,0.00,0.333
Whit Merrifield,$3.8K,R,KCR,2B/OF,CIN,1,Tyler Mahle,R, ,,,,,600,4,,,4.56,-0.28,637,0.276,0.319,0.135,0.323,0.411,0.734,14.80,5.90,0.306,8.46,2.23,68,0.265,0.321,0.088,0.362,0.353,0.715,20.00,10.00,0.340,32,0.344,0.378,0.094,0.417,0.438,0.855,13.90,5.60,0.407,19,0.316,0.278,0,0.316,0.316,0.632,10.50,0.00,0.353
Kevin Plawecki,$3.1K,R,NYM,C,@ ATL,5,Mike Soroka,R, ,,,,,800,-29,,,3.83,-0.24,112,0.250,0.335,0.161,0.336,0.411,0.747,18.20,12.10,0.291,6.9,2.23,22,0.227,0.303,0.136,0.320,0.364,0.684,36.00,12.00,0.385,19,0.158,0.244,0.158,0.238,0.316,0.554,42.90,9.50,0.300,7,0.286,0.357,0.286,0.286,0.571,0.857,42.90,0.00,0.500
Melky Cabrera,$3.5K,S,CLE,OF,@ CHW,6,Dylan Covey,R,,,,,,900,-9,,,5.07,0.17,510,0.278,0.309,0.120,0.316,0.398,0.714,10.50,5.40,0.293,7.77,2.22,39,0.179,0.214,0.077,0.234,0.256,0.490,10.60,6.40,0.184,18,0.278,0.271,0.111,0.292,0.389,0.681,8.30,8.30,0.250,9,0.333,0.337,0.111,0.385,0.444,0.829,0.00,15.40,0.273
Austin Barnes,$3.0K,R,LAD,2B/C,TEX,8,Cole Hamels,L,,,,,,900,-18,,,4.53,0.25,168,0.268,0.368,0.196,0.369,0.464,0.833,15.10,13.10,0.290,6.67,2.22,16,0.250,0.272,0,0.333,0.250,0.583,11.10,11.10,0.286,8,0.375,0.369,0,0.444,0.375,0.819,22.20,11.10,0.500,5,0.400,0.352,0,0.400,0.400,0.800,20.00,0.00,0.500
Lorenzo Cain,$4.4K,R,MIL,OF,CHC,1,Mike Montgomery,L,,,,,,700,-3,,,4.32,-0.18,179,0.302,0.383,0.212,0.378,0.514,0.892,11.40,11.40,0.315,9.78,2.22,10,0.300,0.385,0,0.500,0.300,0.800,0.00,28.60,0.300,3,0.000,0.343,0,0.500,0.000,0.500,0.00,50.00,0.000,2,0.000,0.229,0,0.333,0.000,0.333,0.00,33.30,0.000
Joey Rickard,$2.7K,R,BAL,OF,BOS,1,Chris Sale,L,,,,,,500,-3,,,3.19,3.19,160,0.269,0.299,0.113,0.302,0.381,0.683,19.30,5.30,0.320,5.96,2.21,31,0.226,0.250,0.097,0.250,0.323,0.573,28.10,3.10,0.286,6,0.167,0.390,0.5,0.286,0.667,0.953,0.00,14.30,0.000,6,0.167,0.390,0.5,0.286,0.667,0.953,0.00,14.30,0.000
Yonder Alonso,$3.5K,L,CLE,1B,@ CHW,5,Dylan Covey,R,,,,,,-200,19,,,5.07,0.17,543,0.278,0.373,0.223,0.355,0.501,0.856,22.10,12.80,0.320,7.73,2.21,66,0.303,0.376,0.152,0.387,0.455,0.842,22.10,13.00,0.383,36,0.306,0.363,0.083,0.405,0.389,0.794,18.60,14.00,0.393,19,0.316,0.409,0.158,0.435,0.474,0.909,8.30,20.80,0.353
Josh Reddick,$3.3K,L,HOU,OF,@ OAK,5,Paul Blackburn,R,,,,,,500,10,,,4.48,-0.04,516,0.279,0.339,0.169,0.339,0.448,0.787,13.70,9.60,0.297,7.27,2.2,17,0.118,0.165,0,0.211,0.118,0.329,21.10,10.50,0.154,10,0.200,0.261,0,0.333,0.200,0.533,16.70,16.70,0.250,10,0.200,0.261,0,0.333,0.200,0.533,16.70,16.70,0.250
Jason Heyward,$3.7K,L,CHC,OF,@ MIL,2,Jhoulys Chacin,R,,,,,,600,4,,,4.18,-0.32,466,0.266,0.328,0.142,0.337,0.408,0.745,10.80,10.00,0.279,8.15,2.2,65,0.338,0.362,0.138,0.362,0.477,0.839,8.70,5.80,0.367,44,0.341,0.349,0.091,0.356,0.432,0.788,11.10,4.40,0.385,23,0.261,0.295,0.130,0.261,0.391,0.652,13.00,4.30,0.300
Ryan LaMarre,$2.7K,R,MIN,OF,@ DET,8,Matt Boyd,L,,,,,,400,4,,,4.65,0.01,28,0.214,0.182,0,0.207,0.214,0.421,34.50,0.00,0.316,5.9,2.19,9,0.222,0.176,0,0.200,0.222,0.422,10.00,0.00,0.222,6,0.333,0.251,0,0.286,0.333,0.619,14.30,0.00,0.333,6,0.333,0.251,0,0.286,0.333,0.619,14.30,0.00,0.333
Trea Turner,$4.4K,R,WAS,SS,@ NYY,2,Sonny Gray,R, ,,,,,500,-2,,,4.13,0.25,515,0.280,0.342,0.173,0.336,0.452,0.788,19.50,7.80,0.326,9.59,2.18,66,0.182,0.203,0.076,0.194,0.258,0.452,25.00,2.90,0.229,28,0.143,0.185,0.107,0.172,0.250,0.422,24.10,3.40,0.150,6,0.167,0.224,0,0.286,0.167,0.453,14.30,14.30,0.200
Mike Moustakas,$4.1K,L,KCR,3B,CIN,2,Tyler Mahle,R,,,,,, ,7,,,4.56,-0.28,580,0.274,0.361,0.266,0.316,0.540,0.856,15.50,7.10,0.266,8.93,2.18,75,0.213,0.292,0.16,0.294,0.373,0.667,18.60,10.50,0.241,36,0.222,0.331,0.25,0.300,0.472,0.772,12.50,10.00,0.207,17,0.176,0.292,0.235,0.263,0.412,0.675,10.50,10.50,0.143
Jake Marisnick,$2.7K,R,HOU,OF,@ OAK,9,Paul Blackburn,R, ,,,,,700,-9,,,4.48,-0.04,200,0.210,0.305,0.235,0.267,0.445,0.712,40.60,5.00,0.286,5.89,2.18,19,0.211,0.268,0.158,0.250,0.368,0.618,50.00,5.00,0.375,5,0.200,0.261,0,0.333,0.200,0.533,33.30,16.70,0.333,1,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Rafael Devers,$3.4K,L,BOS,3B,@ BAL,5,Yefrey Ramirez,R,,,,,,-100,9,,,5.31,5.31,370,0.243,0.309,0.195,0.280,0.438,0.718,24.90,7.50,0.288,7.4,2.18,70,0.200,0.297,0.214,0.253,0.414,0.667,24.40,10.30,0.229,33,0.182,0.253,0.212,0.206,0.394,0.600,40.00,5.70,0.278,15,0.333,0.460,0.4,0.375,0.733,1.108,31.20,6.20,0.444
Jarrod Dyson,$3.1K,L,ARI,OF,PIT,6,Jameson Taillon,R,,,,,,600,-1,,,3.8,-0.26,407,0.246,0.298,0.106,0.315,0.351,0.666,13.50,8.90,0.274,6.74,2.17,47,0.191,0.267,0,0.345,0.191,0.536,8.30,20.00,0.214,19,0.211,0.306,0,0.400,0.211,0.611,3.80,26.90,0.222,9,0.111,0.245,0,0.333,0.111,0.444,0.00,30.80,0.111
Colin Moran,$3.2K,L,PIT,3B,@ ARI,4,Zack Greinke,R,,,,,,900,-2,,,3.2,-0.24,168,0.280,0.347,0.179,0.346,0.458,0.804,15.30,8.90,0.304,6.95,2.17,54,0.222,0.272,0.130,0.271,0.352,0.623,15.30,5.10,0.227,28,0.286,0.309,0.143,0.300,0.429,0.729,16.70,3.30,0.304,13,0.154,0.201,0.077,0.214,0.231,0.445,21.40,7.10,0.200
Aledmys Diaz,$3.1K,R,TOR,SS,@ TBR,8,Wilmer Font,R, ,,,,,600,-8,,,3.76,-0.6,339,0.268,0.316,0.177,0.289,0.445,0.734,13.40,3.10,0.279,6.74,2.17,35,0.314,0.308,0.086,0.314,0.400,0.714,17.10,0.00,0.379,35,0.314,0.308,0.086,0.314,0.400,0.714,17.10,0.00,0.379,27,0.296,0.288,0.074,0.296,0.370,0.666,18.50,0.00,0.364
Raffy Lopez,$2.7K,L,SDP,C,@ STL,8,Luke Weaver,R,,,,,,600,-27,,,3.59,0.1,114,0.193,0.283,0.193,0.264,0.386,0.650,33.10,12.00,0.227,5.82,2.16,47,0.106,0.157,0.064,0.170,0.170,0.340,36.40,10.90,0.143,25,0.120,0.209,0.12,0.214,0.240,0.454,31.00,13.80,0.133,12,0.083,0.161,0,0.214,0.083,0.297,26.70,20.00,0.125
Dee Gordon,$3.7K,L,SEA,2B/OF,LAA,1,Garrett Richards,R,,,,,,700,4,,,3.86,0.18,623,0.307,0.316,0.077,0.339,0.384,0.723,14.30,3.90,0.355,7.99,2.16,43,0.163,0.157,0.047,0.159,0.209,0.368,15.90,0.00,0.189,30,0.167,0.154,0.033,0.161,0.200,0.361,19.40,0.00,0.200,20,0.200,0.185,0.05,0.190,0.250,0.440,19.00,0.00,0.235
Billy Hamilton,$3.1K,S,CIN,OF,@ KCR,9,Jason Hammel,R,,,,,,400,12,,,4.94,0.28,556,0.243,0.286,0.085,0.311,0.327,0.638,21.80,9.50,0.314,6.71,2.16,49,0.163,0.214,0.061,0.241,0.224,0.465,31.50,9.30,0.250,21,0.095,0.208,0.095,0.240,0.190,0.430,32.00,16.00,0.154,13,0.077,0.197,0.154,0.200,0.231,0.431,33.30,13.30,0.125
Michael Conforto,$3.5K,L,NYM,OF,@ ATL,1,Mike Soroka,R,,,,,,900,-9,,,3.83,-0.24,407,0.278,0.390,0.243,0.378,0.521,0.899,21.80,15.10,0.315,7.54,2.15,53,0.245,0.334,0.132,0.355,0.377,0.732,18.80,15.60,0.282,20,0.000,0.116,0,0.167,0.000,0.167,28.00,16.00,0.000,11,0.000,0.108,0,0.154,0.000,0.154,23.10,7.70,0.000
Marcell Ozuna,$4.0K,R,STL,OF,SDP,4,Eric Lauer,L,,,,,,100,17,,,4.91,-0.1,172,0.302,0.342,0.110,0.363,0.413,0.776,17.40,10.80,0.356,8.55,2.14,7,0.143,0.297,0,0.400,0.143,0.543,0.00,20.00,0.143,3,0.000,0.349,0,0.500,0.000,0.500,0.00,33.30,0.000,3,0.000,0.179,0,0.250,0.000,0.250,0.00,0.00,0.000
Gorkys Hernandez,$3.2K,R,SFG,OF,@ MIA,8,Caleb Smith,L,,,,,,500,7,,,3.81,-0.12,193,0.249,0.287,0.093,0.303,0.342,0.645,25.00,8.50,0.333,6.84,2.14,24,0.208,0.365,0.333,0.296,0.542,0.838,21.40,14.30,0.188,9,0.111,0.205,0,0.200,0.111,0.311,27.30,18.20,0.167,4,0.250,0.376,0,0.400,0.250,0.650,16.70,33.30,0.333
Jake Lamb,$4.2K,L,ARI,3B,PIT,3,Jameson Taillon,R,,,,,,600,-1,,,3.8,-0.26,485,0.274,0.378,0.256,0.357,0.530,0.887,20.90,13.40,0.303,8.98,2.14,57,0.193,0.319,0.246,0.304,0.439,0.743,23.20,13.00,0.179,30,0.233,0.366,0.3,0.324,0.533,0.857,14.70,8.80,0.182,19,0.211,0.345,0.316,0.286,0.526,0.812,14.30,4.80,0.143
Craig Gentry,$2.5K,R,BAL,OF,BOS,7,Chris Sale,L,,,,,,400,4,,,3.19,3.19,113,0.265,0.310,0.124,0.314,0.389,0.703,25.20,7.30,0.350,5.36,2.14,29,0.379,0.358,0.034,0.400,0.414,0.814,26.70,3.30,0.524,11,0.545,0.513,0.091,0.545,0.636,1.181,27.30,0.00,0.750,9,0.556,0.530,0.111,0.556,0.667,1.223,22.20,0.00,0.714
Ehire Adrianza,$2.9K,S,MIN,SS,@ DET,7,Matt Boyd,L,,,,,,-300,7,,,4.65,0.01,93,0.333,0.377,0.183,0.366,0.516,0.882,18.40,6.80,0.400,6.18,2.13,15,0.400,0.478,0.267,0.471,0.667,1.138,29.40,11.80,0.600,6,0.667,0.759,0.5,0.714,1.167,1.881,28.60,14.30,1.000,6,0.667,0.759,0.5,0.714,1.167,1.881,28.60,14.30,1.000
Carlos Correa,$4.5K,R,HOU,SS,@ OAK,3,Paul Blackburn,R, ,,,,,400, ,,,4.48,-0.04,530,0.281,0.371,0.240,0.343,0.521,0.864,22.80,10.50,0.320,9.57,2.13,60,0.217,0.294,0.183,0.266,0.400,0.666,28.80,9.10,0.263,17,0.235,0.380,0.353,0.316,0.588,0.904,35.00,15.00,0.250,5,0.400,0.614,0.6,0.571,1.000,1.571,14.30,28.60,0.333
Kolten Wong,$2.8K,L,STL,2B,SDP,8,Eric Lauer,L, ,,,,,600,8,,,4.91,-0.1,100,0.260,0.291,0.05,0.325,0.310,0.635,17.10,11.10,0.305,5.96,2.13,4,0.000,0,0,0.000,0.000,0.000,50.00,0.00,0.000,3,0.000,0,0,0.000,0.000,0.000,66.70,0.00,0.000,1,0.000,0,0,0.000,0.000,0.000,100.00,0.00,0.000
Willy Adames,$3.5K,R,TBR,SS,TOR,3,J.A. Happ,L,,,,,,400,-2,,,3.24,-0.4,11,0.273,0.380,0.364,0.273,0.636,0.909,45.50,0.00,0.400,7.45,2.13,11,0.273,0.380,0.364,0.273,0.636,0.909,45.50,0.00,0.400,4,0.500,0.532,0.25,0.500,0.750,1.250,25.00,0.00,0.667,4,0.500,0.532,0.25,0.500,0.750,1.250,25.00,0.00,0.667
