Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,,,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP
Brandon Crawford,$2.7K,L,SFG,SS,@ SDP,6,Bryan Mitchell,R,,,,,,300,1,,,4.33,0.2,395,0.256,0.309,0.157,0.298,0.413,0.711,0.21,0.06,0.300,6.89,2.55,14,0.214,0.203,0.072,0.200,0.286,0.486,0.33,0.00,0.300,14,0.214,0.203,0.072,0.200,0.286,0.486,0.33,0.00,0.300,8,0.375,0.381,0.125,0.375,0.500,0.875,0.38,0.00,0.600
Logan Morrison,$3.0K,L,MIN,1B,CHW,5,Lucas Giolito,R,,,,,,800,-7,,,5.45,0.59,421,0.233,0.358,0.273,0.320,0.506,0.826,0.25,0.12,0.244,7.59,2.53,28,0.071,0.118,0.036,0.133,0.107,0.240,0.27,0.07,0.100,26,0.077,0.126,0.038,0.143,0.115,0.258,0.25,0.07,0.105,13,0.077,0.113,0.000,0.143,0.077,0.220,0.21,0.07,0.100
Joe Mauer,$3.0K,L,MIN,1B,CHW,2,Lucas Giolito,R,,,,,,200,5,,,5.45,0.59,424,0.300,0.358,0.125,0.381,0.425,0.806,0.14,0.12,0.339,7.6,2.53,28,0.357,0.435,0.143,0.486,0.500,0.986,0.14,0.20,0.435,26,0.385,0.455,0.153,0.500,0.538,1.038,0.13,0.19,0.455,12,0.500,0.544,0.167,0.600,0.667,1.267,0.20,0.20,0.667
Jose Peraza,$2.9K,R,CIN,SS,STL,2,Michael Wacha,R, ,,,,,600,-2,,,4.3,0.04,382,0.254,0.265,0.065,0.278,0.319,0.597,0.15,0.03,0.291,7.16,2.47,26,0.308,0.288,0.038,0.308,0.346,0.654,0.27,0.00,0.421,26,0.308,0.288,0.038,0.308,0.346,0.654,0.27,0.00,0.421,20,0.400,0.374,0.050,0.400,0.450,0.850,0.15,0.00,0.471
Tyler Naquin,$3.0K,L,CLE,OF,DET,8,Michael Fulmer,R,,,,,,900,-13,,,5.11,0.83,49,0.204,0.244,0.102,0.245,0.306,0.551,0.26,0.06,0.257,7.41,2.47,16,0.188,0.269,0.188,0.235,0.375,0.610,0.29,0.06,0.200,16,0.188,0.269,0.188,0.235,0.375,0.610,0.29,0.06,0.200,3,0.333,0.296,-0.000,0.333,0.333,0.666,0.00,0.00,0.333
Tucker Barnhart,$2.8K,S,CIN,C,STL,7,Michael Wacha,R,,,,,,400,-12,,,4.3,0.04,333,0.279,0.336,0.150,0.336,0.429,0.765,0.16,0.08,0.319,6.88,2.46,25,0.320,0.398,0.200,0.393,0.520,0.913,0.21,0.11,0.389,25,0.320,0.398,0.200,0.393,0.520,0.913,0.21,0.11,0.389,15,0.267,0.401,0.266,0.389,0.533,0.922,0.17,0.17,0.273
Jesse Winker,$3.0K,L,CIN,OF,STL,3,Michael Wacha,R,,,,,,400,5,,,4.3,0.04,126,0.333,0.421,0.207,0.425,0.540,0.965,0.19,0.14,0.385,7.36,2.45,28,0.250,0.305,0.000,0.382,0.250,0.632,0.23,0.18,0.350,28,0.250,0.305,0.000,0.382,0.250,0.632,0.23,0.18,0.350,20,0.250,0.283,0.000,0.348,0.250,0.598,0.13,0.13,0.294
Joe Panik,$3.2K,L,SFG,2B,@ SDP,1,Bryan Mitchell,R,,,,,,400,8,,,4.33,0.2,377,0.286,0.343,0.165,0.337,0.451,0.788,0.09,0.08,0.291,7.75,2.42,18,0.333,0.410,0.167,0.429,0.500,0.929,0.14,0.14,0.357,18,0.333,0.410,0.167,0.429,0.500,0.929,0.14,0.14,0.357,9,0.222,0.247,-0.000,0.300,0.222,0.522,0.20,0.10,0.286
Eduardo Escobar,$3.0K,S,MIN,3B,CHW,6,Lucas Giolito,R,,,,,,-200,1,,,5.45,0.59,322,0.252,0.327,0.217,0.291,0.469,0.760,0.21,0.06,0.278,7.23,2.41,29,0.276,0.352,0.276,0.290,0.552,0.842,0.26,0.03,0.333,26,0.308,0.390,0.307,0.321,0.615,0.936,0.29,0.04,0.389,12,0.083,0.151,0.084,0.154,0.167,0.321,0.15,0.08,0.100
Scooter Gennett,$3.2K,L,CIN,2B,STL,5,Michael Wacha,R,,,,,,200,11,,,4.3,0.04,391,0.307,0.386,0.243,0.347,0.550,0.897,0.21,0.06,0.342,7.7,2.41,37,0.297,0.305,0.081,0.316,0.378,0.694,0.16,0.03,0.355,37,0.297,0.305,0.081,0.316,0.378,0.694,0.16,0.03,0.355,25,0.200,0.227,0.080,0.231,0.280,0.511,0.23,0.04,0.263
Ryan Goins,$2.5K,L,KCR,2B/SS,LAA,7,Nick Tropeano,R,,,,,,500,6,,,4.25,-0.11,359,0.231,0.281,0.128,0.278,0.359,0.637,0.21,0.06,0.270,6.01,2.4,8,0.125,0.111,0.000,0.125,0.125,0.250,0.50,0.00,0.250,8,0.125,0.111,0.000,0.125,0.125,0.250,0.50,0.00,0.250,7,0.143,0.127,0.000,0.143,0.143,0.286,0.43,0.00,0.250
Franchy Cordero,$2.8K,L,SDP,OF,SFG,1,Chris Stratton,R,,,,,,800,-6,,,3.67,-0.2,80,0.237,0.321,0.226,0.282,0.463,0.745,0.42,0.06,0.390,6.7,2.39,4,0.250,0.525,0.750,0.250,1.000,1.250,0.50,0.00,0.000,4,0.250,0.525,0.750,0.250,1.000,1.250,0.50,0.00,0.000,4,0.250,0.525,0.750,0.250,1.000,1.250,0.50,0.00,0.000
Lucas Duda,$3.5K,L,KCR,1B,LAA,4,Nick Tropeano,R,,,,,,600,2,,,4.25,-0.11,347,0.228,0.366,0.302,0.319,0.530,0.849,0.25,0.12,0.230,8.33,2.38,19,0.263,0.393,0.316,0.333,0.579,0.912,0.19,0.10,0.231,18,0.278,0.412,0.333,0.350,0.611,0.961,0.20,0.10,0.250,12,0.250,0.351,0.250,0.308,0.500,0.808,0.23,0.08,0.250
Billy Hamilton,$3.1K,S,CIN,OF,STL,1,Michael Wacha,R,,,,,,200,10,,,4.3,0.04,434,0.253,0.297,0.088,0.321,0.341,0.662,0.20,0.09,0.319,7.39,2.38,21,0.190,0.269,-0.000,0.346,0.190,0.536,0.23,0.19,0.267,21,0.190,0.269,-0.000,0.346,0.190,0.536,0.23,0.19,0.267,15,0.267,0.332,0.000,0.421,0.267,0.688,0.21,0.21,0.364
Jackie Bradley,$3.0K,L,BOS,OF,NYY,7,Sonny Gray,R,,,,,,500, ,,,4.43,-0.14,410,0.224,0.295,0.161,0.283,0.385,0.668,0.23,0.08,0.264,7.12,2.37,28,0.179,0.235,0.071,0.258,0.250,0.508,0.10,0.10,0.200,28,0.179,0.235,0.071,0.258,0.250,0.508,0.10,0.10,0.200,15,0.267,0.262,0.066,0.267,0.333,0.600,0.07,0.00,0.286
Nick Delmonico,$3.2K,L,CHW,OF,@ MIN,5,Jose Berrios,R,,,,,,800,-9,,,3.55,-0.09,138,0.261,0.359,0.203,0.350,0.464,0.814,0.18,0.12,0.275,7.54,2.36,28,0.250,0.319,0.143,0.323,0.393,0.716,0.16,0.10,0.273,23,0.261,0.346,0.174,0.346,0.435,0.781,0.19,0.12,0.294,13,0.462,0.554,0.307,0.533,0.769,1.302,0.13,0.13,0.500
Marcell Ozuna,$3.9K,R,STL,OF,@ CIN,4,Sal Romano,R, ,,,,, ,7,,,5.2,0.46,523,0.308,0.398,0.248,0.365,0.556,0.921,0.23,0.08,0.351,9.17,2.35,43,0.302,0.306,0.093,0.302,0.395,0.697,0.33,0.00,0.429,43,0.302,0.306,0.093,0.302,0.395,0.697,0.33,0.00,0.429,19,0.368,0.347,0.053,0.368,0.421,0.789,0.26,0.00,0.500
Hunter Pence,$3.0K,R,SFG,OF,@ SDP,7,Bryan Mitchell,R, ,,,,,700,-8,,,4.33,0.2,369,0.247,0.289,0.116,0.290,0.363,0.653,0.23,0.06,0.300,7.04,2.35,17,0.235,0.197,-0.000,0.222,0.235,0.457,0.28,0.00,0.308,17,0.235,0.197,-0.000,0.222,0.235,0.457,0.28,0.00,0.308,10,0.200,0.161,0.000,0.182,0.200,0.382,0.36,0.00,0.286
Thomas Pham,$3.7K,R,STL,OF,@ CIN,2,Sal Romano,R, ,,,,,500,1,,,5.2,0.46,382,0.304,0.390,0.196,0.392,0.500,0.892,0.23,0.13,0.375,8.69,2.35,34,0.265,0.344,0.147,0.359,0.412,0.771,0.23,0.13,0.333,34,0.265,0.344,0.147,0.359,0.412,0.771,0.23,0.13,0.333,13,0.154,0.240,0.000,0.313,0.154,0.467,0.13,0.19,0.182
Chris Iannetta,$3.4K,R,COL,C,@ WAS,2,Gio Gonzalez,L,,,,,,500,-9,,,3.8,0.36,98,0.286,0.400,0.245,0.386,0.531,0.917,0.25,0.14,0.333,7.97,2.34,15,0.267,0.380,0.200,0.389,0.467,0.856,0.33,0.17,0.375,15,0.267,0.380,0.200,0.389,0.467,0.856,0.33,0.17,0.375,11,0.182,0.336,0.273,0.308,0.455,0.763,0.31,0.15,0.167
Neil Walker,$3.1K,S,NYY,1B/2B,@ BOS,7,Rick Porcello,R,,,,,,200,8,,,4.57,0.14,331,0.275,0.361,0.184,0.361,0.459,0.820,0.16,0.12,0.300,7.24,2.34,28,0.214,0.253,-0.000,0.313,0.214,0.527,0.13,0.13,0.250,28,0.214,0.253,-0.000,0.313,0.214,0.527,0.13,0.13,0.250,14,0.214,0.224,-0.000,0.267,0.214,0.481,0.07,0.07,0.231
Kole Calhoun,$3.1K,L,LAA,OF,@ KCR,5,Ian Kennedy,R,,,,,,300,7,,,5.25,0.61,444,0.250,0.319,0.146,0.323,0.396,0.719,0.22,0.10,0.298,7.19,2.32,35,0.257,0.306,0.143,0.297,0.400,0.697,0.27,0.05,0.333,34,0.265,0.314,0.147,0.306,0.412,0.718,0.25,0.06,0.333,11,0.364,0.379,0.000,0.462,0.364,0.826,0.08,0.15,0.400
Aaron Hicks,$3.2K,S,NYY,OF,@ BOS,6,Rick Porcello,R,,,,,,700,-6,,,4.57,0.14,233,0.236,0.346,0.197,0.349,0.433,0.782,0.21,0.15,0.263,7.38,2.31,5,0.200,0.178,0.000,0.200,0.200,0.400,0.60,0.00,0.500,2,0.500,0.444,0.000,0.500,0.500,1.000,0.50,0.00,1.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Patrick Valaika,$2.9K,R,COL,SS,@ WAS,7,Gio Gonzalez,L,,,,,,700,-3,,,3.8,0.36,90,0.244,0.346,0.267,0.292,0.511,0.803,0.27,0.06,0.276,6.71,2.31,14,0.000,0.046,0.000,0.067,0.000,0.067,0.33,0.07,0.000,14,0.000,0.046,0.000,0.067,0.000,0.067,0.33,0.07,0.000,8,0.000,0.077,0.000,0.111,0.000,0.111,0.22,0.11,0.000
Matt Wieters,$2.9K,S,WAS,C,COL,7,Chad Bettis,R,,,,,,400,-14,,,5.2,0.64,358,0.215,0.266,0.109,0.272,0.324,0.596,0.18,0.07,0.247,6.69,2.31,7,0.143,0.127,0.000,0.143,0.143,0.286,0.14,0.00,0.167,7,0.143,0.127,0.000,0.143,0.143,0.286,0.14,0.00,0.167,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Sandy Leon,$2.6K,S,BOS,C,NYY,8,Sonny Gray,R,,,,,,600,-20,,,4.43,-0.14,213,0.221,0.267,0.108,0.272,0.329,0.601,0.26,0.07,0.280,5.96,2.29,7,0.143,0.127,0.000,0.143,0.143,0.286,0.14,0.00,0.167,7,0.143,0.127,0.000,0.143,0.143,0.286,0.14,0.00,0.167,4,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000
Eduardo Nunez,$3.4K,R,BOS,2B/SS,NYY,6,Sonny Gray,R, ,,,,,500, ,,,4.43,-0.14,371,0.313,0.350,0.156,0.333,0.469,0.802,0.12,0.03,0.330,7.77,2.29,34,0.235,0.301,0.206,0.257,0.441,0.698,0.14,0.03,0.250,34,0.235,0.301,0.206,0.257,0.441,0.698,0.14,0.03,0.250,17,0.235,0.257,0.059,0.278,0.294,0.572,0.11,0.06,0.267
Trevor Story,$3.7K,R,COL,SS,@ WAS,4,Gio Gonzalez,L,,,,,,200,2,,,3.8,0.36,158,0.291,0.420,0.329,0.364,0.620,0.984,0.34,0.10,0.398,8.44,2.28,21,0.286,0.403,0.238,0.400,0.524,0.924,0.36,0.16,0.455,21,0.286,0.403,0.238,0.400,0.524,0.924,0.36,0.16,0.455,12,0.333,0.481,0.334,0.467,0.667,1.134,0.27,0.20,0.429
Jose Martinez,$3.5K,R,STL,1B/OF,@ CIN,5,Sal Romano,R, ,,,,,700,-2,,,5.2,0.46,248,0.290,0.349,0.150,0.354,0.440,0.794,0.18,0.09,0.330,7.99,2.28,35,0.343,0.389,0.171,0.385,0.514,0.899,0.08,0.08,0.323,35,0.343,0.389,0.171,0.385,0.514,0.899,0.08,0.08,0.323,15,0.267,0.361,0.200,0.353,0.467,0.820,0.06,0.12,0.231
Drew Butera,$2.7K,R,KCR,C,LAA,9,Nick Tropeano,R, ,,,,,500,-18,,,4.25,-0.11,133,0.233,0.268,0.090,0.277,0.323,0.600,0.24,0.06,0.299,6.12,2.27,18,0.222,0.264,0.111,0.263,0.333,0.596,0.26,0.05,0.308,18,0.222,0.264,0.111,0.263,0.333,0.596,0.26,0.05,0.308,10,0.200,0.259,0.100,0.273,0.300,0.573,0.36,0.09,0.333
Phillip Ervin,$2.7K,R,CIN,OF,STL,6,Michael Wacha,R, ,,,,,500,2,,,4.3,0.04,57,0.193,0.264,0.175,0.233,0.368,0.601,0.25,0.05,0.205,6.11,2.26,14,0.214,0.224,-0.000,0.267,0.214,0.481,0.20,0.07,0.273,14,0.214,0.224,-0.000,0.267,0.214,0.481,0.20,0.07,0.273,14,0.214,0.224,-0.000,0.267,0.214,0.481,0.20,0.07,0.273
Jorge Soler,$3.0K,R,KCR,OF,LAA,2,Nick Tropeano,R, ,,,,,600,-3,,,4.25,-0.11,77,0.156,0.229,0.065,0.261,0.221,0.482,0.31,0.13,0.240,6.75,2.25,16,0.188,0.290,0.063,0.350,0.250,0.600,0.20,0.20,0.250,15,0.200,0.306,0.067,0.368,0.267,0.635,0.21,0.21,0.273,11,0.273,0.366,0.091,0.429,0.364,0.793,0.29,0.21,0.429
Brett Gardner,$3.5K,L,NYY,OF,@ BOS,1,Rick Porcello,R,,,,,,400,2,,,4.57,0.14,528,0.275,0.355,0.178,0.354,0.453,0.807,0.19,0.11,0.312,7.82,2.23,36,0.250,0.360,0.139,0.400,0.389,0.789,0.24,0.20,0.333,35,0.257,0.352,0.143,0.381,0.400,0.781,0.26,0.17,0.348,15,0.333,0.433,0.134,0.500,0.467,0.967,0.35,0.25,0.625
Jason Castro,$2.9K,L,MIN,C,CHW,9,Lucas Giolito,R,,,,,,700,-22,,,5.45,0.59,288,0.229,0.308,0.146,0.314,0.375,0.689,0.31,0.11,0.320,6.47,2.23,24,0.208,0.285,0.167,0.269,0.375,0.644,0.35,0.08,0.286,22,0.182,0.272,0.182,0.250,0.364,0.614,0.33,0.08,0.231,9,0.333,0.374,0.111,0.400,0.444,0.844,0.40,0.10,0.600
Michael Brantley,$3.6K,L,CLE,OF,DET,4,Michael Fulmer,R,,,,,,800,-5,,,5.11,0.83,240,0.292,0.354,0.162,0.353,0.454,0.807,0.14,0.09,0.320,8.04,2.23,9,0.222,0.247,-0.000,0.300,0.222,0.522,0.10,0.10,0.250,9,0.222,0.247,-0.000,0.300,0.222,0.522,0.10,0.10,0.250,9,0.222,0.247,-0.000,0.300,0.222,0.522,0.10,0.10,0.250
Brandon Belt,$3.6K,L,SFG,1B,@ SDP,2,Bryan Mitchell,R,,,,,,1200,-9,,,4.33,0.2,270,0.244,0.373,0.249,0.361,0.493,0.854,0.24,0.16,0.287,7.95,2.21,14,0.214,0.304,0.215,0.267,0.429,0.696,0.53,0.07,0.400,14,0.214,0.304,0.215,0.267,0.429,0.696,0.53,0.07,0.400,7,0.000,0.000,0.000,0.000,0.000,0.000,0.86,0.00,0.000
Matt Adams,$3.4K,L,WAS,1B/OF,COL,5,Chad Bettis,R,,,,,,500,5,,,5.2,0.64,301,0.289,0.379,0.266,0.331,0.555,0.886,0.24,0.06,0.329,7.48,2.2,18,0.222,0.443,0.445,0.391,0.667,1.058,0.35,0.22,0.250,18,0.222,0.443,0.445,0.391,0.667,1.058,0.35,0.22,0.250,10,0.200,0.396,0.400,0.333,0.600,0.933,0.25,0.17,0.167
Mike Moustakas,$4.1K,L,KCR,3B,LAA,3,Nick Tropeano,R,,,,,,400, ,,,4.25,-0.11,429,0.273,0.363,0.270,0.305,0.543,0.848,0.16,0.05,0.261,8.99,2.19,23,0.348,0.456,0.348,0.375,0.696,1.071,0.13,0.04,0.333,23,0.348,0.456,0.348,0.375,0.696,1.071,0.13,0.04,0.333,16,0.375,0.485,0.375,0.375,0.750,1.125,0.13,0.00,0.333
Jon Jay,$3.2K,L,KCR,OF,LAA,1,Nick Tropeano,R,,,,,,600,-1,,,4.25,-0.11,336,0.280,0.312,0.095,0.329,0.375,0.704,0.19,0.07,0.347,6.98,2.18,28,0.250,0.303,0.107,0.323,0.357,0.680,0.13,0.10,0.292,27,0.259,0.313,0.111,0.333,0.370,0.703,0.13,0.10,0.304,18,0.222,0.302,0.167,0.300,0.389,0.689,0.15,0.10,0.267
Bradley Zimmer,$3.0K,L,CLE,OF,DET,9,Michael Fulmer,R,,,,,,700,-8,,,5.11,0.83,248,0.234,0.298,0.149,0.293,0.383,0.676,0.34,0.08,0.336,6.55,2.18,23,0.174,0.177,0.000,0.208,0.174,0.382,0.50,0.04,0.364,23,0.174,0.177,0.000,0.208,0.174,0.382,0.50,0.04,0.364,6,0.167,0.225,0.000,0.286,0.167,0.453,0.43,0.14,0.333
Michael Taylor,$3.4K,R,WAS,OF,COL,9,Chad Bettis,R, ,,,,,700,-6,,,5.2,0.64,355,0.254,0.331,0.208,0.301,0.462,0.763,0.31,0.07,0.332,7.38,2.17,36,0.194,0.210,0.028,0.237,0.222,0.459,0.24,0.05,0.259,36,0.194,0.210,0.028,0.237,0.222,0.459,0.24,0.05,0.259,22,0.182,0.179,0.045,0.182,0.227,0.409,0.23,0.00,0.235
Luis Valbuena,$3.2K,L,LAA,1B/3B,@ KCR,7,Ian Kennedy,R,,,,,,300,10,,,5.25,0.61,344,0.209,0.324,0.236,0.296,0.445,0.741,0.27,0.11,0.227,6.94,2.17,34,0.206,0.255,0.118,0.250,0.324,0.574,0.22,0.06,0.240,34,0.206,0.255,0.118,0.250,0.324,0.574,0.22,0.06,0.240,15,0.267,0.237,0.000,0.267,0.267,0.534,0.40,0.00,0.444
Ben Zobrist,$3.6K,S,CHC,2B/OF,PIT,3,Trevor Williams,R,,,,,,1000,-22,,,4.94,4.94,371,0.253,0.329,0.154,0.334,0.407,0.741,0.15,0.11,0.273,7.76,2.16,20,0.350,0.413,0.150,0.435,0.500,0.935,0.13,0.13,0.375,20,0.350,0.413,0.150,0.435,0.500,0.935,0.13,0.13,0.375,14,0.357,0.423,0.214,0.400,0.571,0.971,0.13,0.07,0.364
Yoan Moncada,$3.3K,S,CHW,2B,@ MIN,1,Jose Berrios,R,,,,,,-200,10,,,3.55,-0.09,170,0.235,0.344,0.194,0.347,0.429,0.776,0.32,0.15,0.330,7.12,2.16,38,0.237,0.321,0.131,0.341,0.368,0.709,0.34,0.14,0.364,29,0.241,0.352,0.173,0.371,0.414,0.785,0.34,0.17,0.375,20,0.250,0.316,0.100,0.348,0.350,0.698,0.43,0.13,0.500
Francisco Cervelli,$3.0K,R,PIT,C,@ CHC,6,Kyle Hendricks,R, ,,,,,700,-21,,,3.56,3.56,232,0.250,0.322,0.134,0.337,0.384,0.721,0.20,0.12,0.305,6.45,2.15,26,0.231,0.368,0.192,0.394,0.423,0.817,0.12,0.21,0.238,24,0.208,0.312,0.084,0.367,0.292,0.659,0.10,0.20,0.238,11,0.273,0.366,0.091,0.429,0.364,0.793,0.14,0.21,0.333
Adam Frazier,$3.3K,L,PIT,2B/OF,@ CHC,2,Kyle Hendricks,R,,,,,,900,-25,,,3.56,3.56,372,0.274,0.326,0.137,0.330,0.411,0.741,0.13,0.08,0.303,7.11,2.15,19,0.316,0.339,0.105,0.350,0.421,0.771,0.25,0.05,0.429,18,0.278,0.290,0.055,0.316,0.333,0.649,0.26,0.05,0.385,7,0.143,0.127,0.000,0.143,0.143,0.286,0.14,0.00,0.167
Whit Merrifield,$3.7K,R,KCR,2B,LAA,5,Nick Tropeano,R, ,,,,,500,2,,,4.25,-0.11,485,0.289,0.330,0.154,0.317,0.443,0.760,0.14,0.04,0.313,7.97,2.15,25,0.240,0.277,0.080,0.296,0.320,0.616,0.15,0.07,0.286,25,0.240,0.277,0.080,0.296,0.320,0.616,0.15,0.07,0.286,17,0.294,0.328,0.118,0.333,0.412,0.745,0.22,0.06,0.385
Corey Dickerson,$3.3K,L,PIT,OF,@ CHC,5,Kyle Hendricks,R,,,,,,-300,12,,,3.56,3.56,474,0.276,0.350,0.224,0.309,0.500,0.809,0.23,0.05,0.315,7.05,2.14,34,0.353,0.437,0.323,0.353,0.676,1.029,0.18,0.00,0.407,31,0.323,0.398,0.290,0.323,0.613,0.936,0.16,0.00,0.360,17,0.471,0.622,0.529,0.471,1.000,1.471,0.18,0.00,0.538
DJ LeMahieu,$3.9K,R,COL,2B,@ WAS,1,Gio Gonzalez,L,,,,,,500,1,,,3.8,0.36,178,0.348,0.408,0.186,0.407,0.534,0.941,0.11,0.10,0.362,8.3,2.13,23,0.304,0.412,0.261,0.385,0.565,0.950,0.19,0.12,0.313,23,0.304,0.412,0.261,0.385,0.565,0.950,0.19,0.12,0.313,14,0.214,0.224,-0.000,0.267,0.214,0.481,0.27,0.07,0.300
Howie Kendrick,$3.5K,R,WAS,2B/OF,COL,6,Chad Bettis,R, ,,,,,700,2,,,5.2,0.64,254,0.303,0.341,0.146,0.333,0.449,0.782,0.21,0.04,0.369,7.45,2.13,36,0.333,0.349,0.139,0.333,0.472,0.805,0.08,0.00,0.364,36,0.333,0.349,0.139,0.333,0.472,0.805,0.08,0.00,0.364,20,0.350,0.349,0.100,0.350,0.450,0.800,0.00,0.00,0.350
Colin Moran,$3.1K,L,PIT,3B,@ CHC,7,Kyle Hendricks,R,,,,,,200, ,,,3.56,3.56,44,0.318,0.392,0.227,0.362,0.545,0.907,0.11,0.06,0.324,6.6,2.13,37,0.297,0.337,0.135,0.333,0.432,0.765,0.13,0.05,0.323,31,0.355,0.398,0.161,0.394,0.516,0.910,0.12,0.06,0.385,15,0.533,0.511,0.067,0.563,0.600,1.163,0.13,0.06,0.615
