Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,,,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP
Craig Gentry,$2.3K,R,BAL,OF,@ BOS,8,Eduardo Rodriguez,L,,,,,,100,8,,,3.57, ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.33,2.32,6,0.167,0.148,0.000,0.167,0.167,0.334,0.17,0.00,0.200,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,3,0.333,0.296,-0.000,0.333,0.333,0.666,0.00,0.00,0.333
Cheslor Cuthbert,$3.1K,R,KCR,3B,LAA,4,Andrew Heaney,L,,,,,,700,-21,,,4.14, ,64,0.266,0.309,0.125,0.309,0.391,0.700,0.25,0.06,0.348,7.18,2.32,11,0.364,0.358,0.091,0.364,0.455,0.819,0.27,0.00,0.500,11,0.364,0.358,0.091,0.364,0.455,0.819,0.27,0.00,0.500,7,0.286,0.254,0.000,0.286,0.286,0.572,0.43,0.00,0.500
Andrew Romine,$2.2K,S,SEA,OF,OAK,9,Andrew Triggs,R,,,,,,200,3,,,3.85, ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.08,2.31,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Derek Dietrich,$3.0K,L,MIA,OF,PIT,1,Chad Kuhl,R,,,,,,500,-1,,,3.74, ,371,0.243,0.311,0.180,0.290,0.423,0.713,0.21,0.07,0.274,6.92,2.31,38,0.316,0.332,0.105,0.333,0.421,0.754,0.18,0.03,0.367,38,0.316,0.332,0.105,0.333,0.421,0.754,0.18,0.03,0.367,21,0.333,0.314,0.048,0.333,0.381,0.714,0.24,0.00,0.438
Tommy La Stella,$3.0K,L,CHC,2B/3B,ATL,2,Anibal Sanchez,R,,,,,,600,9,,,4.45, ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.91,2.3,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Matt Olson,$4.1K,L,OAK,1B,@ SEA,5,Mike Leake,R,,,,,,400,1,,,4.15, ,168,0.298,0.449,0.387,0.372,0.685,1.057,0.29,0.11,0.315,9.37,2.29,32,0.375,0.440,0.188,0.444,0.563,1.007,0.36,0.11,0.588,32,0.375,0.440,0.188,0.444,0.563,1.007,0.36,0.11,0.588,14,0.429,0.482,0.214,0.467,0.643,1.110,0.40,0.07,0.714
Jarrod Dyson,$2.8K,L,ARI,OF,@ LAD,6,Kenta Maeda,R,,,,,,800,-6,,,2.91, ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.41,2.29,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,21,0.048,0.042,0.000,0.048,0.048,0.096,0.05,0.00,0.050,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Eduardo Nunez,$3.5K,R,BOS,2B/SS,BAL,6,Chris Tillman,R, ,,,,,700,-2,,,5.93, ,374,0.316,0.353,0.157,0.336,0.473,0.809,0.12,0.03,0.333,7.97,2.28,37,0.270,0.334,0.216,0.289,0.486,0.775,0.13,0.03,0.290,37,0.270,0.334,0.216,0.289,0.486,0.775,0.13,0.03,0.290,16,0.312,0.347,0.126,0.353,0.438,0.791,0.12,0.06,0.357
Ronald Guzman,$2.4K,L,TEX,1B,@ HOU,6,Gerrit Cole,R,,,,,,0,0,,,3.21, ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.42,2.26,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Lewis Brinson,$2.8K,R,MIA,OF,PIT,7,Chad Kuhl,R, ,,,,,800,-6,,,3.74, ,66,0.091,0.126,0.030,0.143,0.121,0.264,0.37,0.06,0.150,6.26,2.24,33,0.121,0.125,-0.000,0.147,0.121,0.268,0.41,0.03,0.211,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Aaron Hicks,$3.3K,S,NYY,OF,@ DET,6,Michael Fiers,R,,,,,,600,-12,,,5.19, ,237,0.232,0.341,0.194,0.344,0.426,0.770,0.21,0.15,0.259,7.4,2.24,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6,0.167,0.148,0.000,0.167,0.167,0.334,0.33,0.00,0.250,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Paulo Orlando,$2.9K,R,KCR,OF,LAA,7,Andrew Heaney,L,,,,,,500,2,,,4.14, ,25,0.320,0.330,0.120,0.320,0.440,0.760,0.20,0.00,0.400,6.46,2.23,10,0.400,0.432,0.200,0.400,0.600,1.000,0.20,0.00,0.500,10,0.400,0.432,0.200,0.400,0.600,1.000,0.20,0.00,0.500,5,0.600,0.686,0.400,0.600,1.000,1.600,0.40,0.00,1.000
Andrew McCutchen,$3.7K,R,SFG,OF,@ SDP,3,Tyson Ross,R, ,,,,,700,-7,,,4.43, ,471,0.259,0.330,0.161,0.328,0.420,0.748,0.19,0.10,0.291,8.25,2.23,24,0.250,0.305,0.125,0.308,0.375,0.683,0.27,0.08,0.313,24,0.250,0.305,0.125,0.308,0.375,0.683,0.27,0.08,0.313,14,0.429,0.482,0.214,0.467,0.643,1.110,0.20,0.07,0.500
Jason Heyward,$2.9K,L,CHC,OF,ATL,8,Anibal Sanchez,R,,,,,,-100,31,,,4.45, ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.48,2.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,16,0.125,0.202,0.000,0.263,0.125,0.388,0.00,0.16,0.125
Martin Maldonado,$2.7K,R,LAA,C,@ KCR,9,Jason Hammel,R, ,,,,,300,-18,,,5.36, ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6,2.22,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Rajai Davis,$2.9K,R,CLE,OF,TOR,9,Marcus Stroman,R, ,,,,,500,2,,,4.61, ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.44,2.22,10,0.400,0.432,0.200,0.400,0.600,1.000,0.10,0.00,0.444,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jesus Aguilar,$3.2K,R,MIL,1B,@ NYM,5,Steven Matz,L,,,,,,1100,-22,,,3.86, ,110,0.309,0.392,0.218,0.379,0.527,0.906,0.27,0.10,0.397,7.07,2.21,6,0.500,0.569,0.167,0.667,0.667,1.334,0.11,0.33,0.600,6,0.500,0.569,0.167,0.667,0.667,1.334,0.11,0.33,0.600,2,0.000,0.345,0.000,0.500,0.000,0.500,0.25,0.50,0.000
Jonathan Schoop,$3.7K,R,BAL,2B,@ BOS,3,Eduardo Rodriguez,L,,,,,,500,1,,,3.57, ,161,0.298,0.398,0.273,0.356,0.571,0.927,0.24,0.09,0.345,8.19,2.21,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,10,0.300,0.305,0.000,0.364,0.300,0.664,0.18,0.09,0.375,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
James McCann,$3.2K,R,DET,C,NYY,6,Jordan Montgomery,L,,,,,,1100,-42,,,3.81, ,108,0.306,0.404,0.259,0.370,0.565,0.935,0.14,0.09,0.310,7.08,2.21,3,0.667,0.712,0.333,0.750,1.000,1.750,0.00,0.25,0.667,3,0.667,0.712,0.333,0.750,1.000,1.750,0.00,0.25,0.667,1,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000
Pedro Severino,$2.7K,R,WAS,C,COL,8,Kyle Freeland,L,,,,,,100,-10,,,4.88, ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.93,2.2,4,0.750,0.671,0.000,0.800,0.750,1.550,0.00,0.20,0.750,4,0.750,0.671,0.000,0.800,0.750,1.550,0.00,0.20,0.750,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Cliff Pennington,$2.5K,S,CIN,2B/SS,STL,8,Luke Weaver,R,,,,,,300,9,,,4.19, ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.47,2.19,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jose Pirela,$3.4K,R,SDP,OF,SFG,2,Ty Blach,L,,,,,,600,-9,,,4.07, ,101,0.317,0.404,0.247,0.373,0.564,0.937,0.22,0.08,0.384,7.41,2.18,16,0.375,0.442,0.250,0.412,0.625,1.037,0.06,0.06,0.400,16,0.375,0.442,0.250,0.412,0.625,1.037,0.06,0.06,0.400,5,0.600,0.609,0.200,0.600,0.800,1.400,0.20,0.00,0.750
Kyle Seager,$3.1K,L,SEA,3B,OAK,5,Andrew Triggs,R,,,,,,200,1,,,3.85, ,438,0.242,0.327,0.203,0.304,0.445,0.749,0.16,0.09,0.247,6.74,2.17,23,0.130,0.274,0.305,0.200,0.435,0.635,0.12,0.08,0.056,23,0.130,0.274,0.305,0.200,0.435,0.635,0.12,0.08,0.056,8,0.250,0.525,0.750,0.250,1.000,1.250,0.00,0.00,0.000
Mallex Smith,$2.9K,L,TBR,OF,PHI,7,Vincent Velasquez,R,,,,,,500,2,,,3.94, ,241,0.266,0.309,0.091,0.335,0.357,0.692,0.19,0.10,0.328,6.3,2.17,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,24,0.250,0.315,0.083,0.357,0.333,0.690,0.14,0.14,0.300,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jurickson Profar,$2.7K,S,TEX,2B/SS,@ HOU,2,Gerrit Cole,R,,,,,,100,12,,,3.21, ,77,0.182,0.241,0.026,0.292,0.208,0.500,0.20,0.14,0.237,5.86,2.17,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,18,0.222,0.304,0.056,0.364,0.278,0.642,0.14,0.18,0.267,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Michael Taylor,$3.5K,R,WAS,OF,COL,6,Kyle Freeland,L,,,,,,1000,-25,,,4.88, ,102,0.284,0.336,0.177,0.311,0.461,0.772,0.32,0.04,0.391,7.56,2.16,7,0.000,0.000,0.000,0.000,0.000,0.000,0.71,0.00,0.000,7,0.000,0.000,0.000,0.000,0.000,0.000,0.71,0.00,0.000,3,0.000,0.000,0.000,0.000,0.000,0.000,0.67,0.00,0.000
