Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,,,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP
Matt Carpenter,$3.6K,L,STL,2B/3B,CHW,2,James Shields,R,,,,,,500, ,,,5.87,0.36,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.98,2.49,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,68,0.162,0.273,0.147,0.289,0.309,0.598,0.25,0.16,0.191,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Brian Anderson,$2.9K,R,MIA,3B,PHI,5,Zach Eflin,R, ,,,,,100,3,,,4.57,0.39,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.18,2.48,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jurickson Profar,$2.7K,S,TEX,2B/SS,@ CLE,3,Michael Clevinger,R,,,,,,-200,13,,,3.93,0.12,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.67,2.47,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Kolten Wong,$2.8K,L,STL,2B,CHW,8,James Shields,R,,,,,,400,3,,,5.87,0.36,348,0.261,0.313,0.133,0.316,0.394,0.710,0.14,0.07,0.299,6.86,2.45,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Matt Duffy,$3.0K,R,TBR,3B,@ DET,3,Matt Boyd,L,,,,,,200,1,,,4.43,-0.15,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.28,2.43,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Manuel Margot,$3.2K,R,SDP,OF,@ SFG,1,Andrew Suarez,L,,,,,,300,13,,,3.44,-0.33,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.75,2.42,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Marwin Gonzalez,$3.2K,S,HOU,1B/OF,NYY,6,Jordan Montgomery,L,,,,,,100,11,,,4.83,0.35,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.75,2.42,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Aledmys Diaz,$2.9K,R,TOR,SS,@ MIN,9,Kyle Gibson,R, ,,,,,600,-8,,,4.3,-0.12,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.99,2.41,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,14,0.143,0.127,0.000,0.143,0.143,0.286,0.14,0.00,0.167
Jose Pirela,$3.1K,R,SDP,OF,@ SFG,4,Andrew Suarez,L,,,,,,300,13,,,3.44,-0.33,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.43,2.4,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Trey Mancini,$3.6K,R,BAL,1B/OF,@ LAA,1,Nick Tropeano,R, ,,,,,200,-9,,,3.56,-0.29,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.63,2.4,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,71,0.239,0.287,0.099,0.304,0.338,0.642,0.21,0.09,0.296,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Tony Wolters,$2.3K,L,COL,C,@ CHC,8,Kyle Hendricks,R,,,,,,300,-39,,,4.6,4.6,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.5,2.39,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Christopher Taylor,$3.8K,R,LAD,OF,@ ARI,1,Matt Koch,R, ,,,,,500,-1,,,4.45,-0.06,486,0.280,0.367,0.222,0.344,0.502,0.846,0.24,0.09,0.341,9.04,2.38,76,0.263,0.336,0.224,0.296,0.487,0.783,0.26,0.05,0.321,90,0.256,0.318,0.200,0.284,0.456,0.740,0.27,0.04,0.323,24,0.250,0.320,0.208,0.280,0.458,0.738,0.24,0.04,0.294
Yonder Alonso,$3.8K,L,CLE,1B,TEX,6,Doug Fister,R,,,,,,500,-2,,,5.57,0.38,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9.02,2.37,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Brandon Crawford,$2.8K,L,SFG,SS,SDP,6,Tyson Ross,R,,,,,,600,-6,,,4.06,-0.17,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.59,2.35,42,0.190,0.206,0.048,0.222,0.238,0.460,0.31,0.04,0.276,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Starlin Castro,$3.0K,R,MIA,2B,PHI,3,Zach Eflin,R, ,,,,, ,6,,,4.57,0.39,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.04,2.35,74,0.284,0.288,0.054,0.317,0.338,0.655,0.20,0.06,0.344,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Delino DeShields,$3.1K,R,TEX,OF,@ CLE,1,Michael Clevinger,R, ,,,,,200,17,,,3.93,0.12,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.29,2.35,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Carlos Gomez,$3.3K,R,TBR,OF,@ DET,6,Matt Boyd,L,,,,,,400,10,,,4.43,-0.15,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.73,2.34,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,34,0.147,0.227,0.206,0.171,0.353,0.524,0.40,0.03,0.167,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Nick Delmonico,$3.1K,L,CHW,OF,@ STL,5,Michael Wacha,R,,,,,,500,5,,,3.63,0.14,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.26,2.34,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Robbie Grossman,$3.0K,S,MIN,OF,TOR,1,Marco Estrada,R,,,,,,600,-1,,,4.7,-0.38,299,0.241,0.326,0.154,0.337,0.395,0.732,0.21,0.13,0.285,6.99,2.33,37,0.216,0.291,0.135,0.302,0.351,0.653,0.21,0.12,0.250,40,0.225,0.292,0.125,0.304,0.350,0.654,0.24,0.11,0.276,18,0.389,0.476,0.278,0.478,0.667,1.145,0.04,0.17,0.353
Adeiny Hechavarria,$3.1K,R,TBR,SS,@ DET,1,Matt Boyd,L,,,,,,200, ,,,4.43,-0.15,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.22,2.33,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Wilmer Difo,$2.7K,S,WAS,2B/3B,PIT,9,Chad Kuhl,R,,,,,,400,8,,,4.6,0.26,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.19,2.29,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Marcell Ozuna,$3.8K,R,STL,OF,CHW,4,James Shields,R, ,,,,,500,-1,,,5.87,0.36,564,0.300,0.386,0.237,0.354,0.537,0.891,0.22,0.08,0.340,8.7,2.29,68,0.265,0.288,0.117,0.275,0.382,0.657,0.23,0.01,0.320,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Matt Joyce,$3.0K,L,OAK,OF,@ SEA,1,Felix Hernandez,R,,,,,,600,-1,,,4.36,0.45,462,0.247,0.362,0.242,0.345,0.489,0.834,0.20,0.14,0.264,6.88,2.29,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,11,0.091,0.132,0.000,0.167,0.091,0.258,0.33,0.08,0.143
Jake Marisnick,$2.7K,R,HOU,OF,NYY,9,Jordan Montgomery,L,,,,,,400, ,,,4.83,0.35,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.16,2.28,23,0.087,0.077,0.000,0.087,0.087,0.174,0.61,0.00,0.222,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Cameron Maybin,$2.9K,R,MIA,OF,PHI,6,Zach Eflin,R, ,,,,,700,-8,,,4.57,0.39,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.62,2.28,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Edwin Encarnacion,$4.0K,R,CLE,1B,TEX,5,Doug Fister,R, ,,,,,500,-4,,,5.57,0.38,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9.07,2.27,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,13,0.231,0.326,0.231,0.286,0.462,0.748,0.36,0.07,0.286
Logan Morrison,$3.1K,L,MIN,1B,TOR,7,Marco Estrada,R,,,,,,600,-6,,,4.7,-0.38,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.02,2.26,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,16,0.312,0.427,0.251,0.421,0.563,0.984,0.16,0.16,0.333
Tyler Naquin,$2.6K,L,CLE,OF,TEX,8,Doug Fister,R,,,,,,500,-8,,,5.57,0.38,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.88,2.26,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Kyle Seager,$3.5K,L,SEA,3B,OAK,5,Andrew Triggs,R,,,,,,-100,9,,,4.64,0.55,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.88,2.25,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Benjamin Gamel,$2.7K,L,SEA,OF,OAK,8,Andrew Triggs,R,,,,,,400, ,,,4.64,0.55,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.05,2.24,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,28,0.071,0.118,0.036,0.133,0.107,0.240,0.20,0.07,0.091,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Kendrys Morales,$3.2K,S,TOR,1B,@ MIN,7,Kyle Gibson,R,,,,,,1000,-23,,,4.3,-0.12,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.1,2.22,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Eddie Rosario,$3.5K,L,MIN,OF,TOR,5,Marco Estrada,R,,,,,,500,3,,,4.7,-0.38,444,0.288,0.380,0.262,0.336,0.550,0.886,0.18,0.07,0.296,7.73,2.21,60,0.267,0.346,0.233,0.302,0.500,0.802,0.19,0.05,0.289,73,0.260,0.327,0.192,0.299,0.452,0.751,0.21,0.05,0.296,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Chris Davis,$3.0K,L,BAL,1B,@ LAA,7,Nick Tropeano,R,,,,,,500,-2,,,3.56,-0.29,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.6,2.2,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Trea Turner,$4.3K,R,WAS,SS,PIT,2,Chad Kuhl,R, ,,,,,200,2,,,4.6,0.26,413,0.286,0.348,0.169,0.341,0.455,0.796,0.19,0.08,0.335,9.46,2.2,69,0.304,0.334,0.073,0.368,0.377,0.745,0.21,0.09,0.396,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jesus Aguilar,$3.2K,R,MIL,1B,@ CIN,5,Homer Bailey,R, ,,,,,500,-5,,,4.93,0.19,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.02,2.19,30,0.367,0.365,0.133,0.364,0.500,0.864,0.15,0.03,0.385,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Robinson Chirinos,$2.9K,R,TEX,C,@ CLE,8,Michael Clevinger,R, ,,,,,200,-20,,,3.93,0.12,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.34,2.19,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Alex Bregman,$4.0K,R,HOU,3B,NYY,5,Jordan Montgomery,L,,,,,,100,5,,,4.83,0.35,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.72,2.18,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Ryan Braun,$4.3K,R,MIL,1B/OF,@ CIN,3,Homer Bailey,R, ,,,,,1000,-33,,,4.93,0.19,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9.36,2.18,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Shin-Soo Choo,$3.7K,L,TEX,OF,@ CLE,2,Michael Clevinger,R,,,,,,300,12,,,3.93,0.12,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.04,2.17,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Miguel Rojas,$2.6K,R,MIA,SS,PHI,7,Zach Eflin,R, ,,,,,200,5,,,4.57,0.39,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.62,2.16,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Michael Brantley,$4.0K,L,CLE,OF,TEX,4,Doug Fister,R,,,,,,700,-14,,,5.57,0.38,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.65,2.16,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Dexter Fowler,$3.9K,S,STL,OF,CHW,6,James Shields,R,,,,,,500, ,,,5.87,0.36,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.44,2.16,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Michael Conforto,$3.6K,L,NYM,OF,ATL,2,Mike Soroka,R,,,,,, ,20,,,4.04,-0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.79,2.16,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Orlando Arcia,$2.8K,R,MIL,SS,@ CIN,8,Homer Bailey,R, ,,,,,500,-4,,,4.93,0.19,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.01,2.15,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Max Kepler,$3.4K,L,MIN,OF,TOR,3,Marco Estrada,R,,,,,,600,-2,,,4.7,-0.38,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.29,2.14,57,0.298,0.376,0.228,0.344,0.526,0.870,0.08,0.07,0.300,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Travis Jankowski,$2.6K,L,SDP,OF,@ SFG,8,Andrew Suarez,L, ,,,,,600,-12,,,3.44,-0.33,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.54,2.13,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Mitch Moreland,$3.9K,L,BOS,1B,KCR,4,Jakob Junis,R,,,,,,900,-12,,,5.32,0.43,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.29,2.13,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Travis Shaw,$4.3K,L,MIL,3B,@ CIN,4,Homer Bailey,R,,,,,,500,-1,,,4.93,0.19,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9.14,2.13,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jay Bruce,$3.6K,L,NYM,OF,ATL,4,Mike Soroka,R,,,,,,400,1,,,4.04,-0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.64,2.12,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Tucker Barnhart,$2.8K,S,CIN,C,MIL,6,Chase Anderson,R,,,,,,700,-41,,,4.57,0.31,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.94,2.12,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
