Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,,,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP
Jose Altuve,$4.5K,R,HOU,2B,OAK,3,Frankie Montas,R, ,,,,,600,3,,,4.75,-0.56,769,0.345,0.406,0.186,0.409,0.531,0.940,12.70,9.00,0.373,10.18,2.26,47,0.340,0.367,0.106,0.380,0.447,0.827,10.00,6.00,0.366,9,0.333,0.422,0.111,0.455,0.444,0.899,9.10,18.20,0.375,2,0.500,0.625,0.5,0.500,1.000,1.500,0.00,0.00,0.500
Mike Moustakas,$3.6K,L,KCR,3B,@ MIN,3,TBD,, ,,,,,400,7,,,4.05,-0.06,669,0.262,0.356,0.257,0.319,0.519,0.838,15.60,7.50,0.252,8.09,2.25,56,0.161,0.282,0.232,0.254,0.393,0.647,15.90,9.50,0.119,28,0.179,0.284,0.143,0.303,0.321,0.624,15.20,15.20,0.182,14,0.214,0.246,0.071,0.267,0.286,0.553,26.70,6.70,0.300
Joey Votto,$3.9K,L,CIN,1B,@ CLE,3,Mike Clevinger,R,,,,,,200,16,,,4.1,0.17,654,0.324,0.431,0.220,0.455,0.544,0.999,11.40,19.10,0.337,8.73,2.24,47,0.255,0.389,0.149,0.435,0.404,0.839,14.50,24.20,0.297,21,0.190,0.346,0,0.433,0.190,0.623,16.70,30.00,0.250,11,0.364,0.462,0,0.588,0.364,0.952,11.80,35.30,0.444
Eric Thames,$4.1K,L,MIL,1B/OF,@ MIA,1,Jose Urena,R,,,,,,1100,-16,,,4.05,-0.06,533,0.261,0.396,0.293,0.369,0.553,0.922,28.40,13.60,0.318,9.2,2.24,51,0.255,0.347,0.255,0.296,0.510,0.806,35.20,5.60,0.367,23,0.217,0.290,0.261,0.217,0.478,0.695,39.10,0.00,0.308,18,0.278,0.371,0.333,0.278,0.611,0.889,38.90,0.00,0.400
Colin Moran,$3.3K,L,PIT,3B,WAS,4,Jefry Rodriguez,R,,,,,,1100,2,,,4.66,0.23,260,0.288,0.344,0.158,0.351,0.446,0.797,15.80,8.20,0.316,7.29,2.21,56,0.304,0.294,0.018,0.339,0.321,0.660,18.60,5.10,0.378,27,0.333,0.320,0,0.379,0.333,0.712,31.00,6.90,0.500,11,0.273,0.277,0,0.333,0.273,0.606,25.00,8.30,0.375
Clint Frazier,$3.4K,R,NYY,OF,@ BAL,5,Jimmy Yacabonis,R, ,,,,,1400,-14,,,5.37,5.37,124,0.210,0.282,0.177,0.267,0.387,0.654,31.90,5.90,0.291,7.52,2.21,11,0.091,0.164,0.091,0.167,0.182,0.349,58.30,0.00,0.250,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Scott Schebler,$3.7K,L,CIN,OF,@ CLE,1,Mike Clevinger,R,,,,,,700,15,,,4.1,0.17,534,0.227,0.342,0.247,0.319,0.474,0.793,24.20,9.40,0.244,8.14,2.2,23,0.261,0.327,0.130,0.346,0.391,0.737,42.30,11.50,0.455,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Justin Turner,$3.7K,R,LAD,3B,@ SDP,3,Luis Perdomo,R, ,,,,,700,4,,,4.97,0.6,458,0.293,0.369,0.170,0.379,0.463,0.842,10.70,9.60,0.299,8.08,2.18,18,0.278,0.309,0,0.381,0.278,0.659,14.30,9.50,0.333,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Steve Pearce,$4.0K,R,BOS,1B/OF,TEX,4,Mike Minor,L,,,,,,1000,5,,,5.77,0.05,152,0.270,0.369,0.243,0.349,0.513,0.862,20.90,7.60,0.303,8.6,2.15,12,0.500,0.620,0.417,0.600,0.917,1.517,20.00,6.70,0.625,6,0.500,0.501,0.167,0.500,0.667,1.167,50.00,0.00,1.000,2,0.000,0,0,0.000,0.000,0.000,100.00,0.00,0.000
Jose Peraza,$3.3K,R,CIN,SS,@ CLE,2,Mike Clevinger,R, ,,,,,700,-2,,,4.1,0.17,650,0.271,0.298,0.088,0.317,0.358,0.675,12.90,4.80,0.303,7.08,2.15,61,0.344,0.369,0.082,0.414,0.426,0.840,11.10,9.70,0.389,31,0.226,0.285,0.129,0.294,0.355,0.649,5.60,8.30,0.241,14,0.143,0.242,0.143,0.250,0.286,0.536,11.10,11.10,0.167
Matt Duffy,$3.4K,R,TBR,3B,DET,2,Francisco Liriano,L,,,,,,600,7,,,4.49,0.12,91,0.286,0.317,0.077,0.350,0.363,0.713,19.00,8.00,0.352,7.29,2.14,13,0.538,0.527,0.077,0.600,0.615,1.215,13.30,13.30,0.636,3,0.667,0.586,0,0.667,0.667,1.334,0.00,0.00,0.667,3,0.667,0.586,0,0.667,0.667,1.334,0.00,0.00,0.667
Adrian Beltre,$3.8K,R,TEX,3B,@ BOS,4,Eduardo Rodriguez,L,,,,,,1100,-1,,,4.23,0.45,140,0.357,0.408,0.157,0.434,0.514,0.948,15.10,12.00,0.400,8.14,2.14,20,0.250,0.242,0,0.286,0.250,0.536,14.30,4.80,0.294,9,0.222,0.245,0,0.300,0.222,0.522,20.00,10.00,0.286,6,0.333,0.349,0,0.429,0.333,0.762,14.30,14.30,0.400
Travis Shaw,$3.8K,L,MIL,2B/3B,@ MIA,5,Jose Urena,R,,,,,,900,3,,,4.05,-0.06,669,0.272,0.384,0.262,0.362,0.534,0.896,19.00,12.10,0.283,8.13,2.14,58,0.293,0.416,0.310,0.379,0.603,0.982,6.10,12.10,0.229,21,0.333,0.429,0.286,0.391,0.619,1.010,13.00,8.70,0.312,17,0.353,0.461,0.353,0.389,0.706,1.095,11.10,5.60,0.308
Aaron Judge,$5.0K,R,NYY,OF,@ BAL,2,Jimmy Yacabonis,R, ,,,,,1000,3,,,5.37,5.37,750,0.288,0.425,0.323,0.397,0.611,1.008,31.90,14.90,0.369,10.7,2.14,61,0.246,0.276,0.066,0.303,0.311,0.614,39.40,4.50,0.412,17,0.412,0.459,0.176,0.474,0.588,1.062,26.30,5.30,0.545,4,0.500,0.495,0,0.600,0.500,1.100,20.00,0.00,0.667
Devin Mesoraco,$3.0K,R,NYM,C,PHI,6,Zach Eflin,R, ,,,,,500,-8,,,3.55,0.36,243,0.226,0.314,0.181,0.299,0.407,0.706,20.70,7.70,0.243,6.41,2.14,41,0.244,0.249,0.024,0.273,0.268,0.541,18.20,4.50,0.294,15,0.267,0.313,0.067,0.333,0.333,0.666,16.70,11.10,0.308,7,0.286,0.272,0,0.333,0.286,0.619,11.10,11.10,0.286
Martin Prado,$3.1K,R,MIA,3B,MIL,4,Chase Anderson,R, ,,,,,800,4,,,3.45,0.06,236,0.246,0.271,0.097,0.276,0.343,0.619,17.10,4.10,0.288,6.58,2.12,53,0.321,0.339,0.132,0.333,0.453,0.786,20.40,1.90,0.390,27,0.333,0.334,0.111,0.333,0.444,0.777,22.20,0.00,0.429,15,0.400,0.401,0.133,0.400,0.533,0.933,26.70,0.00,0.545
Jason Kipnis,$3.7K,L,CLE,2B,CIN,6,Anthony DeSclafani,R,,,,,,700,6,,,5.4,0.33,510,0.218,0.290,0.159,0.286,0.376,0.662,19.50,8.30,0.246,7.78,2.1,54,0.204,0.293,0.130,0.317,0.333,0.650,17.50,14.30,0.238,31,0.129,0.153,0.065,0.156,0.194,0.350,18.80,3.10,0.160,16,0.125,0.154,0.125,0.125,0.250,0.375,25.00,0.00,0.167
Delino DeShields,$3.5K,R,TEX,OF,@ BOS,1,Eduardo Rodriguez,L,,,,,,1400,-14,,,4.23,0.45,207,0.256,0.331,0.130,0.353,0.386,0.739,23.00,11.90,0.329,7.34,2.1,17,0.059,0.119,0,0.158,0.059,0.217,21.10,10.50,0.077,6,0.167,0.282,0,0.375,0.167,0.542,0.00,25.00,0.167,2,0.500,0.563,0,0.750,0.500,1.250,0.00,50.00,0.500
Jim Adduci,$3.2K,L,DET,1B,@ TBR,5,Chris Archer,R,,,,,,1200,-39,,,3.01,-0.12,110,0.227,0.300,0.155,0.298,0.382,0.680,28.90,9.10,0.315,6.72,2.1,33,0.212,0.259,0.121,0.257,0.333,0.590,34.30,5.70,0.300,15,0.200,0.201,0.067,0.200,0.267,0.467,26.70,0.00,0.273,7,0.143,0.126,0,0.143,0.143,0.286,42.90,0.00,0.250
Elvis Andrus,$4.3K,R,TEX,SS,@ BOS,2,Eduardo Rodriguez,L,,,,,,600,1,,,4.23,0.45,194,0.278,0.346,0.196,0.329,0.474,0.803,11.90,6.70,0.284,8.97,2.09,23,0.304,0.395,0.304,0.333,0.609,0.942,4.20,4.20,0.286,11,0.182,0.266,0.273,0.182,0.455,0.637,9.10,0.00,0.111,8,0.125,0.110,0,0.125,0.125,0.250,0.00,0.00,0.125
Andrew Toles,$2.6K,L,LAD,OF,@ SDP,8,Luis Perdomo,R,,,,,,300,14,,,4.97,0.6,110,0.264,0.325,0.164,0.308,0.427,0.735,16.20,5.10,0.279,5.44,2.09,17,0.294,0.303,0.059,0.333,0.353,0.686,11.10,5.60,0.333,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
J.T. Riddle,$3.1K,L,MIA,SS,MIL,5,Chase Anderson,R,,,,,,700,-2,,,3.45,0.06,305,0.246,0.289,0.141,0.284,0.387,0.671,20.50,5.40,0.291,6.48,2.09,46,0.239,0.284,0.152,0.271,0.391,0.662,18.80,4.20,0.278,17,0.059,0.087,0,0.111,0.059,0.170,38.90,5.60,0.100,9,0.000,0,0,0.000,0.000,0.000,33.30,0.00,0.000
Eduardo Nunez,$3.6K,R,BOS,2B/3B,TEX,7,Mike Minor,L,,,,,,1100,1,,,5.77,0.05,226,0.265,0.299,0.115,0.304,0.381,0.685,12.00,5.40,0.296,7.48,2.08,18,0.333,0.334,0.111,0.333,0.444,0.777,5.60,0.00,0.353,7,0.429,0.430,0.143,0.429,0.571,1.000,0.00,0.00,0.429,3,1.000,1.003,0.333,1.000,1.333,2.333,0.00,0.00,1.000
Giancarlo Stanton,$5.1K,R,NYY,OF,@ BAL,4,Jimmy Yacabonis,R, ,,,,,700,3,,,5.37,5.37,780,0.262,0.371,0.268,0.339,0.529,0.868,28.50,9.40,0.305,10.62,2.08,74,0.297,0.344,0.189,0.333,0.486,0.819,28.60,6.00,0.360,32,0.281,0.296,0.125,0.308,0.406,0.714,20.50,5.10,0.296,20,0.200,0.244,0.15,0.240,0.350,0.590,20.00,4.00,0.176
Eduardo Escobar,$4.3K,S,KCR,3B/SS,@ MIN,4,TBD,, ,,,,,900,-1,,, , ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.93,2.08,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jose Bautista,$3.6K,R,NYM,3B/OF,PHI,2,Zach Eflin,R, ,,,,,1000,-23,,,3.55,0.36,584,0.209,0.311,0.171,0.318,0.380,0.698,25.10,13.00,0.249,7.44,2.07,63,0.206,0.288,0.127,0.306,0.333,0.639,25.00,11.10,0.256,29,0.172,0.253,0.069,0.294,0.241,0.535,32.40,11.80,0.278,20,0.200,0.241,0.05,0.273,0.250,0.523,27.30,4.50,0.286
Michael Brantley,$4.3K,L,CLE,OF,CIN,2,Anthony DeSclafani,R,,,,,,900,6,,,5.4,0.33,514,0.305,0.367,0.183,0.363,0.488,0.851,11.00,8.40,0.320,8.86,2.06,70,0.300,0.356,0.171,0.347,0.471,0.818,5.30,6.60,0.308,37,0.216,0.243,0.081,0.256,0.297,0.553,7.50,5.00,0.235,23,0.217,0.241,0.087,0.250,0.304,0.554,12.50,4.20,0.250
Alen Hanson,$3.2K,S,SFG,2B/OF,CHC,7,Kyle Hendricks,R,,,,,,1100,1,,,4.16,0.48,326,0.245,0.296,0.169,0.278,0.414,0.692,20.70,4.30,0.286,6.56,2.05,51,0.235,0.253,0.098,0.250,0.333,0.583,18.50,1.90,0.275,25,0.200,0.191,0.04,0.200,0.240,0.440,23.10,0.00,0.263,15,0.267,0.259,0.067,0.267,0.333,0.600,26.70,0.00,0.364
Jose Reyes,$3.0K,S,NYM,3B/SS,PHI,7,Zach Eflin,R,,,,,,900,2,,,3.55,0.36,492,0.224,0.286,0.126,0.291,0.350,0.641,13.90,8.80,0.244,6.14,2.05,41,0.171,0.195,0.024,0.227,0.195,0.422,25.00,6.80,0.233,11,0.182,0.160,0,0.182,0.182,0.364,9.10,0.00,0.200,6,0.167,0.146,0,0.167,0.167,0.334,0.00,0.00,0.167
Sandy Leon,$3.0K,S,BOS,C,TEX,9,Mike Minor,L,,,,,,900,-21,,,5.77,0.05,119,0.244,0.316,0.143,0.316,0.387,0.703,20.30,9.80,0.289,6.14,2.05,14,0.143,0.246,0.071,0.250,0.214,0.464,25.00,12.50,0.200,5,0.200,0.414,0.2,0.429,0.400,0.829,14.30,28.60,0.250,3,0.333,0.417,0.333,0.333,0.667,1.000,33.30,0.00,0.500
Ryan Rua,$3.0K,R,TEX,OF,@ BOS,9,Eduardo Rodriguez,L,,,,,,1000,-4,,,4.23,0.45,116,0.241,0.319,0.190,0.302,0.431,0.733,27.60,7.90,0.303,6.11,2.04,12,0.167,0.244,0.25,0.167,0.417,0.584,58.30,0.00,0.250,3,0.333,0.293,0,0.333,0.333,0.666,66.70,0.00,1.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Ronny Rodriguez,$2.8K,R,DET,2B/3B,@ TBR,1,Chris Archer,R, ,,,,,700,2,,,3.01,-0.12,50,0.140,0.162,0,0.200,0.140,0.340,21.80,7.30,0.179,5.7,2.04,33,0.212,0.228,0,0.278,0.212,0.490,16.70,8.30,0.259,12,0.083,0.073,0,0.083,0.083,0.166,8.30,0.00,0.091,5,0.200,0.176,0,0.200,0.200,0.400,0.00,0.00,0.200
Addison Russell,$3.7K,R,CHC,SS,@ SFG,2,Andrew Suarez,L,,,,,,1000,-4,,,3.84,0.02,187,0.273,0.358,0.176,0.362,0.449,0.811,20.10,11.20,0.326,7.51,2.03,24,0.292,0.358,0.125,0.393,0.417,0.810,3.60,14.30,0.304,9,0.333,0.334,0.111,0.333,0.444,0.777,0.00,0.00,0.333,5,0.200,0.25,0.2,0.200,0.400,0.600,0.00,0.00,0.200
Tim Beckham,$3.8K,R,BAL,3B/SS,NYY,1,CC Sabathia,L,,,,,,700,3,,,4.13,4.13,184,0.261,0.340,0.179,0.337,0.440,0.777,26.30,9.30,0.328,7.73,2.03,21,0.190,0.296,0.190,0.292,0.381,0.673,16.70,12.50,0.188,9,0.111,0.342,0.333,0.333,0.444,0.777,8.30,25.00,0.000,3,0.000,0.343,0,0.500,0.000,0.500,0.00,50.00,0.000
Alex Gordon,$3.3K,L,KCR,OF,@ MIN,7,Jose Berrios,R,,,,,,900,11,,,3.52,0.08,585,0.231,0.288,0.126,0.297,0.357,0.654,24.00,7.30,0.287,6.63,2.01,50,0.260,0.312,0.16,0.302,0.420,0.722,26.40,3.80,0.343,25,0.280,0.276,0.08,0.280,0.360,0.640,28.00,0.00,0.389,13,0.385,0.367,0.077,0.385,0.462,0.847,38.50,0.00,0.625
Cesar Hernandez,$4.0K,S,PHI,2B,@ NYM,1,Zack Wheeler,R,,,,,,800,2,,,4.45,0.14,656,0.287,0.348,0.116,0.377,0.402,0.779,21.30,12.20,0.359,8.03,2.01,61,0.279,0.323,0.066,0.371,0.344,0.715,21.40,11.40,0.370,27,0.222,0.283,0.074,0.323,0.296,0.619,32.30,12.90,0.353,13,0.308,0.390,0.077,0.471,0.385,0.856,17.60,23.50,0.400
Justin Bour,$3.7K,L,MIA,1B,MIL,3,Chase Anderson,R,,,,,,1100,1,,,3.45,0.06,526,0.270,0.378,0.236,0.369,0.506,0.875,22.90,13.60,0.305,7.39,2,50,0.200,0.307,0.14,0.328,0.340,0.668,32.80,16.40,0.276,24,0.083,0.173,0,0.207,0.083,0.290,31.00,13.80,0.125,12,0.000,0.129,0,0.133,0.000,0.133,20.00,13.30,0.000
Victor Martinez,$3.1K,S,DET,1B,@ TBR,4,Chris Archer,R,,,,,,600,5,,,3.01,-0.12,537,0.248,0.300,0.110,0.315,0.358,0.673,12.20,8.20,0.265,6.18,1.99,39,0.256,0.295,0.103,0.310,0.359,0.669,4.80,7.10,0.250,20,0.350,0.424,0.2,0.435,0.550,0.985,4.30,13.00,0.333,11,0.364,0.466,0.273,0.462,0.636,1.098,7.70,15.40,0.333
Michael Conforto,$4.2K,L,NYM,OF,PHI,4,Zach Eflin,R,,,,,,800,8,,,3.55,0.36,500,0.262,0.385,0.234,0.389,0.496,0.885,21.50,15.70,0.292,8.37,1.99,53,0.208,0.347,0.226,0.358,0.434,0.792,17.90,17.90,0.205,28,0.286,0.401,0.321,0.364,0.607,0.971,21.20,12.10,0.300,18,0.278,0.398,0.278,0.381,0.556,0.937,28.60,14.30,0.364
Alcides Escobar,$2.8K,R,KCR,SS,@ MIN,8,Jose Berrios,R, ,,,,,800,-3,,,3.52,0.08,725,0.221,0.240,0.081,0.247,0.302,0.549,14.90,2.70,0.251,5.55,1.98,41,0.244,0.246,0.024,0.279,0.268,0.547,15.20,2.20,0.294,18,0.222,0.221,0,0.263,0.222,0.485,13.60,4.50,0.267,7,0.000,0,0,0.000,0.000,0.000,12.50,0.00,0.000
Andrew McCutchen,$3.6K,R,SFG,OF,CHC,3,Kyle Hendricks,R, ,,,,,100,30,,,4.16,0.48,696,0.257,0.334,0.154,0.346,0.411,0.757,19.70,11.10,0.298,7.13,1.98,52,0.250,0.339,0.096,0.388,0.346,0.734,14.90,14.90,0.279,25,0.160,0.323,0.2,0.333,0.360,0.693,18.20,15.20,0.158,15,0.133,0.301,0.067,0.350,0.200,0.550,20.00,15.00,0.182
Buster Posey,$3.7K,R,SFG,C,CHC,2,Kyle Hendricks,R, ,,,,,600,-3,,,4.16,0.48,578,0.294,0.341,0.106,0.366,0.400,0.766,12.10,8.90,0.327,7.28,1.97,52,0.250,0.287,0.058,0.316,0.308,0.624,12.30,8.80,0.289,26,0.308,0.313,0.077,0.333,0.385,0.718,11.10,3.70,0.348,16,0.375,0.376,0.125,0.375,0.500,0.875,12.50,0.00,0.429
Nomar Mazara,$3.5K,L,TEX,OF,@ BOS,3,Eduardo Rodriguez,L, ,,,,,900,10,,,4.23,0.45,244,0.246,0.300,0.148,0.295,0.393,0.688,25.30,5.00,0.310,6.91,1.97,10,0.300,0.336,0.1,0.364,0.400,0.764,18.20,9.10,0.375,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Wilson Ramos,$3.5K,R,DET,C,@ TBR,4,TBD,, ,,,,,500,-4,,,4.45,0.14,357,0.266,0.327,0.176,0.312,0.443,0.755,19.00,6.20,0.291,6.89,1.97,20,0.350,0.393,0.15,0.409,0.500,0.909,13.60,9.10,0.412,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Steven Duggar,$3.4K,L,SFG,OF,CHC,1,Kyle Hendricks,R,,,,,,1000,6,,,4.16,0.48,43,0.233,0.278,0.070,0.298,0.302,0.600,34.00,8.50,0.370,6.67,1.96,43,0.233,0.278,0.070,0.298,0.302,0.600,34.00,8.50,0.370,26,0.231,0.280,0.038,0.310,0.269,0.579,27.60,10.30,0.333,15,0.267,0.349,0.067,0.389,0.333,0.722,16.70,16.70,0.333
Tyler Naquin,$3.4K,L,CLE,OF,CIN,8,Anthony DeSclafani,R,,,,,,1200,-3,,,5.4,0.33,191,0.257,0.278,0.089,0.291,0.346,0.637,23.20,3.90,0.322,6.64,1.95,54,0.222,0.247,0.093,0.250,0.315,0.565,16.10,3.60,0.250,21,0.190,0.223,0.143,0.190,0.333,0.523,14.30,0.00,0.176,3,0.333,0.293,0,0.333,0.333,0.666,33.30,0.00,0.500
Joc Pederson,$4.4K,L,LAD,OF,@ SDP,1,Luis Perdomo,R,,,,,,1500,-10,,,4.97,0.6,455,0.253,0.372,0.257,0.356,0.510,0.866,18.40,11.50,0.269,8.58,1.95,51,0.275,0.335,0.137,0.351,0.412,0.763,25.90,8.60,0.371,27,0.407,0.438,0.185,0.429,0.593,1.022,28.60,3.60,0.556,14,0.286,0.278,0.071,0.286,0.357,0.643,35.70,0.00,0.444
Carlos Santana,$4.1K,S,PHI,1B,@ NYM,4,Zack Wheeler,R,,,,,,400,7,,,4.45,0.14,627,0.236,0.351,0.199,0.363,0.435,0.798,16.70,16.30,0.254,7.98,1.95,65,0.138,0.249,0.062,0.305,0.200,0.505,20.70,19.50,0.167,35,0.229,0.310,0.114,0.341,0.343,0.684,19.50,14.60,0.269,19,0.211,0.307,0.158,0.318,0.368,0.686,22.70,13.60,0.231
George Springer,$4.9K,R,HOU,OF,OAK,1,Frankie Montas,R, ,,,,,1100, ,,,4.75,-0.56,727,0.254,0.341,0.195,0.335,0.450,0.785,19.10,9.70,0.279,9.48,1.93,55,0.218,0.328,0.182,0.338,0.400,0.738,18.50,15.40,0.225,21,0.238,0.436,0.429,0.385,0.667,1.052,34.60,19.20,0.222,14,0.214,0.299,0.214,0.267,0.429,0.696,40.00,6.70,0.286
Albert Almora,$4.1K,R,CHC,OF,@ SFG,1,Andrew Suarez,L,,,,,,1600,-17,,,3.84,0.02,217,0.341,0.381,0.147,0.393,0.488,0.881,12.50,8.30,0.372,7.9,1.93,22,0.409,0.410,0.136,0.409,0.545,0.954,22.70,0.00,0.529,8,0.625,0.642,0.25,0.625,0.875,1.500,25.00,0.00,0.833,4,0.750,0.845,0.5,0.750,1.250,2.000,25.00,0.00,1.000
Jacob Nottingham,$2.7K,R,MIL,C,@ MIA,8,Jose Urena,R, ,,,,,600,-16,,,4.05,-0.06,18,0.222,0.318,0.056,0.364,0.278,0.642,31.80,18.20,0.364,5.2,1.93,15,0.267,0.309,0.067,0.353,0.333,0.686,41.20,11.80,0.500,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
