Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,,,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP
Brandon Nimmo,$3.0K,L,NYM,OF,WAS,1,Jeremy Hellickson,R,,,,,,200,5,,,4.27,-0.25,142,0.303,0.409,0.225,0.416,0.528,0.944,0.21,0.17,0.366,7.01,2.34,14,0.429,0.578,0.428,0.556,0.857,1.413,0.06,0.22,0.417,14,0.429,0.578,0.428,0.556,0.857,1.413,0.06,0.22,0.417,6,0.500,0.768,0.833,0.500,1.333,1.833,0.00,0.00,0.400
Miguel Rojas,$2.7K,R,MIA,SS,@ NYY,2,Luis Severino,R, ,,,,,-200,4,,,2.83,0.24,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.3,2.33,49,0.327,0.367,0.142,0.365,0.469,0.834,0.14,0.06,0.350,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Tyler Austin,$3.3K,R,NYY,1B,MIA,7,Caleb Smith,L,,,,,,300,3,,,5.67,0.26,26,0.346,0.424,0.269,0.406,0.615,1.021,0.25,0.13,0.389,7.64,2.32,13,0.308,0.354,0.077,0.400,0.385,0.785,0.20,0.13,0.400,13,0.308,0.354,0.077,0.400,0.385,0.785,0.20,0.13,0.400,5,0.400,0.411,0.000,0.500,0.400,0.900,0.17,0.17,0.500
Ender Inciarte,$3.3K,L,ATL,OF,PHI,1,Aaron Nola,R,,,,,,300,4,,,3.82,0.04,552,0.295,0.327,0.113,0.336,0.408,0.744,0.14,0.06,0.333,7.62,2.31,44,0.205,0.226,0.045,0.250,0.250,0.500,0.19,0.06,0.250,44,0.205,0.226,0.045,0.250,0.250,0.500,0.19,0.06,0.250,14,0.071,0.105,-0.000,0.133,0.071,0.204,0.27,0.07,0.100
Welington Castillo,$3.0K,R,CHW,C,@ OAK,6,Daniel Mengden,R, ,,,,,700,-18,,,3.9, ,274,0.266,0.342,0.205,0.315,0.471,0.786,0.26,0.07,0.317,6.94,2.31,23,0.348,0.419,0.217,0.400,0.565,0.965,0.24,0.08,0.438,17,0.294,0.410,0.294,0.368,0.588,0.956,0.21,0.10,0.333,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Ronald Torreyes,$2.6K,R,NYY,2B/SS,MIA,9,Caleb Smith,L,,,,,,200,2,,,5.67,0.26,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.89,2.27,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Hernan Perez,$2.6K,R,MIL,OF,CIN,6,Luis Castillo,R, ,,,,,300,5,,,4.24,-0.31,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.88,2.26,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,19,0.158,0.228,0.158,0.200,0.316,0.516,0.15,0.05,0.133,16,0.188,0.269,0.188,0.235,0.375,0.610,0.00,0.06,0.133
Adam Duvall,$3.7K,R,CIN,OF,@ MIL,4,Brent Suter,L,,,,,,1300,-24,,,3.76,-0.19,148,0.270,0.383,0.304,0.325,0.574,0.899,0.23,0.08,0.284,8.33,2.25,7,0.286,0.482,0.571,0.286,0.857,1.143,0.29,0.00,0.250,7,0.286,0.482,0.571,0.286,0.857,1.143,0.29,0.00,0.250,1,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.00,0.000
Shin-Soo Choo,$3.1K,L,TEX,OF,@ TBR,1,Blake Snell,L, ,,,,,300,1,,,3.18,-0.4,140,0.293,0.338,0.071,0.381,0.364,0.745,0.17,0.13,0.360,6.98,2.25,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,17,0.294,0.306,0.118,0.294,0.412,0.706,0.23,0.00,0.385,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Daniel Robertson,$2.9K,R,TBR,2B/SS,TEX,6,Martin Perez,L,,,,,,500,-1,,,4.32,-0.1,71,0.183,0.301,0.155,0.322,0.338,0.660,0.30,0.17,0.250,6.49,2.24,9,0.222,0.378,0.111,0.462,0.333,0.795,0.31,0.31,0.400,9,0.222,0.378,0.111,0.462,0.333,0.795,0.31,0.31,0.400,1,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000
Wilson Ramos,$2.8K,R,TBR,C,TEX,5,Martin Perez,L,,,,,,800,-23,,,4.32,-0.1,72,0.264,0.292,0.125,0.286,0.389,0.675,0.14,0.04,0.279,6.27,2.24,13,0.077,0.068,0.000,0.077,0.077,0.154,0.23,0.00,0.100,13,0.077,0.068,0.000,0.077,0.077,0.154,0.23,0.00,0.100,1,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000
Yoan Moncada,$3.4K,S,CHW,2B,@ OAK,1,Daniel Mengden,R,,,,,,100, ,,,3.9, ,173,0.231,0.339,0.191,0.342,0.422,0.764,0.32,0.14,0.327,7.55,2.22,38,0.237,0.321,0.131,0.341,0.368,0.709,0.36,0.14,0.381,32,0.219,0.325,0.156,0.342,0.375,0.717,0.37,0.16,0.353,11,0.273,0.366,0.091,0.429,0.364,0.793,0.43,0.21,0.600
Matt Olson,$4.0K,L,OAK,1B,CHW,5,Reynaldo Lopez,R,,,,,,500,1,,,4.6, ,178,0.281,0.426,0.365,0.354,0.646,1.000,0.31,0.10,0.302,8.89,2.22,42,0.286,0.344,0.143,0.348,0.429,0.777,0.41,0.09,0.476,42,0.286,0.344,0.143,0.348,0.429,0.777,0.41,0.09,0.476,14,0.214,0.190,-0.000,0.214,0.214,0.428,0.50,0.00,0.429
Renato Nunez,$2.8K,R,TEX,OF,@ TBR,6,Blake Snell,L,,,,,,800,-6,,,3.18,-0.4,11,0.182,0.272,0.273,0.182,0.455,0.637,0.46,0.00,0.200,6.2,2.21,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jose Pirela,$3.5K,R,SDP,OF,LAD,1,Hyun-Jin Ryu,L,,,,,,500,2,,,3.45,-0.01,108,0.333,0.417,0.250,0.385,0.583,0.968,0.20,0.08,0.400,7.67,2.19,23,0.435,0.493,0.261,0.458,0.696,1.154,0.04,0.04,0.455,23,0.435,0.493,0.261,0.458,0.696,1.154,0.04,0.04,0.455,12,0.583,0.614,0.250,0.583,0.833,1.416,0.08,0.00,0.636
Nick Markakis,$3.0K,L,ATL,OF,PHI,4,Aaron Nola,R,,,,,,-500,18,,,3.82,0.04,489,0.276,0.324,0.106,0.344,0.382,0.726,0.16,0.10,0.324,6.57,2.19,40,0.300,0.373,0.150,0.391,0.450,0.841,0.09,0.13,0.314,40,0.300,0.373,0.150,0.391,0.450,0.841,0.09,0.13,0.314,15,0.267,0.313,0.066,0.353,0.333,0.686,0.12,0.12,0.308
Asdrubal Cabrera,$3.5K,S,NYM,2B,WAS,2,Jeremy Hellickson,R,,,,,,-400,2,,,4.27,-0.25,390,0.238,0.311,0.159,0.308,0.397,0.705,0.16,0.09,0.263,7.61,2.17,40,0.275,0.358,0.225,0.326,0.500,0.826,0.14,0.07,0.281,37,0.270,0.363,0.244,0.325,0.514,0.839,0.15,0.07,0.276,13,0.308,0.396,0.307,0.308,0.615,0.923,0.15,0.00,0.300
Kurt Suzuki,$2.7K,R,ATL,C,PHI,5,Aaron Nola,R, ,,,,,-100, ,,,3.82,0.04,240,0.267,0.341,0.212,0.307,0.479,0.786,0.14,0.06,0.259,5.84,2.16,22,0.364,0.487,0.318,0.462,0.682,1.144,0.04,0.15,0.316,22,0.364,0.487,0.318,0.462,0.682,1.144,0.04,0.15,0.316,16,0.375,0.529,0.438,0.444,0.813,1.257,0.06,0.11,0.308
Yolmer Sanchez,$3.1K,S,CHW,3B,@ OAK,7,Daniel Mengden,R,,,,,,400,-2,,,3.9, ,402,0.276,0.328,0.159,0.318,0.435,0.753,0.20,0.06,0.320,6.63,2.14,33,0.333,0.366,0.243,0.314,0.576,0.890,0.14,0.00,0.345,31,0.323,0.362,0.258,0.303,0.581,0.884,0.15,0.00,0.333,9,0.222,0.161,-0.000,0.182,0.222,0.404,0.09,0.00,0.200
Christian Villanueva,$3.3K,R,SDP,3B,LAD,5,Hyun-Jin Ryu,L,,,,,, ,2,,,3.45,-0.01,30,0.433,0.643,0.634,0.469,1.067,1.536,0.25,0.06,0.438,7.05,2.14,15,0.467,0.755,0.866,0.529,1.333,1.862,0.29,0.12,0.500,15,0.467,0.755,0.866,0.529,1.333,1.862,0.29,0.12,0.500,8,0.625,0.863,0.875,0.700,1.500,2.200,0.20,0.20,0.750
Orlando Arcia,$2.9K,R,MIL,SS,CIN,7,Luis Castillo,R, ,,,,,600,-4,,,4.24,-0.31,429,0.273,0.315,0.147,0.302,0.420,0.722,0.18,0.04,0.305,6.22,2.14,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Robinson Chirinos,$3.1K,R,TEX,C,@ TBR,7,Blake Snell,L,,,,,,1000,-28,,,3.18,-0.4,82,0.329,0.428,0.256,0.411,0.585,0.996,0.23,0.13,0.382,6.59,2.13,11,0.091,0.121,0.000,0.154,0.091,0.245,0.31,0.08,0.125,11,0.091,0.121,0.000,0.154,0.091,0.245,0.31,0.08,0.125,4,0.250,0.222,0.000,0.250,0.250,0.500,0.50,0.00,0.500
Max Stassi,$2.9K,R,HOU,C,@ SEA,8,James Paxton,L,,,,,,600,-16,,,3.56,-0.64,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.17,2.13,8,0.375,0.381,0.125,0.375,0.500,0.875,0.13,0.00,0.429,8,0.375,0.381,0.125,0.375,0.500,0.875,0.13,0.00,0.429,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Miguel Andujar,$3.0K,R,NYY,3B,MIA,8,Caleb Smith,L,,,,,,700,-1,,,5.67,0.26,15,0.267,0.265,0.000,0.313,0.267,0.580,0.19,0.06,0.333,6.35,2.12,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,10,0.100,0.143,0.000,0.182,0.100,0.282,0.18,0.09,0.125,7,0.000,0.000,0.000,0.000,0.000,0.000,0.29,0.00,0.000
Domingo Santana,$3.7K,R,MIL,OF,CIN,3,Luis Castillo,R, ,,,,,900,-12,,,4.24,-0.31,433,0.282,0.372,0.208,0.361,0.490,0.851,0.30,0.11,0.374,7.83,2.12,41,0.341,0.345,-0.000,0.413,0.341,0.754,0.24,0.11,0.467,41,0.341,0.345,-0.000,0.413,0.341,0.754,0.24,0.11,0.467,22,0.364,0.367,0.000,0.440,0.364,0.804,0.28,0.12,0.533
Matt Adams,$3.1K,L,WAS,1B/OF,@ NYM,5,Jacob deGrom,R,,,,,,500,1,,,3.23,-0.25,308,0.286,0.375,0.259,0.329,0.545,0.874,0.25,0.07,0.327,6.54,2.11,25,0.200,0.380,0.320,0.355,0.520,0.875,0.35,0.19,0.250,25,0.200,0.380,0.320,0.355,0.520,0.875,0.35,0.19,0.250,10,0.200,0.364,0.300,0.333,0.500,0.833,0.33,0.17,0.200
Jean Segura,$3.5K,R,SEA,SS,HOU,2,Dallas Keuchel,L,,,,,,-500,2,,,3.44,-0.36,140,0.314,0.357,0.122,0.374,0.436,0.810,0.15,0.09,0.357,7.37,2.11,14,0.357,0.416,0.214,0.400,0.571,0.971,0.27,0.07,0.500,14,0.357,0.416,0.214,0.400,0.571,0.971,0.27,0.07,0.500,10,0.200,0.250,0.200,0.200,0.400,0.600,0.30,0.00,0.286
Ian Desmond,$3.7K,R,COL,1B/OF,@ PIT,4,Steven Brault,L,,,,,,1100,-5,,,3.78,-0.31,116,0.267,0.317,0.164,0.298,0.431,0.729,0.24,0.05,0.313,7.78,2.1,22,0.364,0.497,0.409,0.391,0.773,1.164,0.26,0.04,0.385,22,0.364,0.497,0.409,0.391,0.773,1.164,0.26,0.04,0.385,7,0.429,0.723,0.857,0.500,1.286,1.786,0.00,0.13,0.200
Jorge Alfaro,$3.0K,R,PHI,C,@ ATL,8,Julio Teheran,R, ,,,,,900,-25,,,4.18,-0.04,97,0.340,0.406,0.237,0.360,0.577,0.937,0.30,0.03,0.443,6.31,2.1,27,0.259,0.304,0.148,0.286,0.407,0.693,0.39,0.04,0.400,24,0.250,0.289,0.125,0.280,0.375,0.655,0.44,0.04,0.417,15,0.200,0.178,0.000,0.200,0.200,0.400,0.33,0.00,0.300
Tomas Telis,$2.3K,S,MIA,C,@ NYY,6,Luis Severino,R,,,,,,300,-19,,,2.83,0.24,92,0.272,0.295,0.098,0.302,0.370,0.672,0.13,0.04,0.313,4.8,2.09,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,11,0.273,0.311,0.000,0.385,0.273,0.658,0.23,0.15,0.375,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
J.P. Crawford,$2.9K,L,PHI,SS,@ ATL,6,Julio Teheran,R,,,,,,400,-1,,,4.18,-0.04,85,0.224,0.308,0.152,0.316,0.376,0.692,0.24,0.12,0.283,6.05,2.09,35,0.171,0.256,0.229,0.194,0.400,0.594,0.28,0.03,0.174,32,0.188,0.279,0.251,0.212,0.438,0.650,0.27,0.03,0.190,12,0.417,0.640,0.666,0.462,1.083,1.545,0.08,0.08,0.333
Avisail Garcia,$3.5K,R,CHW,OF,@ OAK,2,Daniel Mengden,R, ,,,,,600,-1,,,3.9, ,431,0.297,0.351,0.179,0.330,0.476,0.806,0.21,0.05,0.347,7.3,2.09,39,0.256,0.241,0.052,0.250,0.308,0.558,0.23,0.00,0.323,34,0.235,0.225,0.059,0.229,0.294,0.523,0.23,0.00,0.296,13,0.077,0.098,0.077,0.077,0.154,0.231,0.39,0.00,0.125
Hunter Renfroe,$3.9K,R,SDP,OF,LAD,4,Hyun-Jin Ryu,L,,,,,,700,-5,,,3.45,-0.01,135,0.311,0.435,0.348,0.371,0.659,1.030,0.18,0.09,0.316,8.16,2.09,17,0.235,0.321,0.236,0.300,0.471,0.771,0.25,0.10,0.308,17,0.235,0.321,0.236,0.300,0.471,0.771,0.25,0.10,0.308,7,0.143,0.218,0.143,0.222,0.286,0.508,0.22,0.11,0.167
Patrick Valaika,$2.8K,R,COL,SS,@ PIT,7,Steven Brault,L,,,,,,800,-4,,,3.78,-0.31,94,0.234,0.333,0.255,0.280,0.489,0.769,0.27,0.06,0.262,5.81,2.08,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,18,0.000,0.036,0.000,0.053,0.000,0.053,0.32,0.05,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Odubel Herrera,$3.9K,L,PHI,OF,@ ATL,3,Julio Teheran,R,,,,,,700,-5,,,4.18,-0.04,420,0.281,0.334,0.162,0.321,0.443,0.764,0.21,0.06,0.340,8.1,2.08,37,0.351,0.388,0.135,0.400,0.486,0.886,0.15,0.07,0.419,34,0.382,0.420,0.147,0.432,0.529,0.961,0.16,0.08,0.464,18,0.389,0.418,0.111,0.450,0.500,0.950,0.20,0.10,0.500
Kyle Farmer,$2.3K,R,LAD,C,@ SDP,8,Robbie Erlin,L,,,,,,300,-19,,,4.05,0.01,18,0.167,0.140,0.000,0.158,0.167,0.325,0.16,0.00,0.188,4.76,2.07,6,0.167,0.148,0.000,0.167,0.167,0.334,0.17,0.00,0.200,6,0.167,0.148,0.000,0.167,0.167,0.334,0.17,0.00,0.200,1,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000
Giancarlo Stanton,$5.1K,R,NYY,T1,MIA,3,Caleb Smith,L,,,,,,300,-1,,,5.67,0.26,149,0.329,0.493,0.436,0.408,0.765,1.173,0.16,0.12,0.305,10.55,2.07,13,0.462,0.682,0.692,0.462,1.154,1.616,0.31,0.00,0.571,13,0.462,0.682,0.692,0.462,1.154,1.616,0.31,0.00,0.571,7,0.571,0.666,0.429,0.571,1.000,1.571,0.43,0.00,1.000
Matt Duffy,$3.2K,R,TBR,3B,TEX,1,Martin Perez,L,,,,,,400,-2,,,4.32,-0.1,18,0.056,0.049,0.000,0.056,0.056,0.112,0.22,0.00,0.071,6.61,2.07,18,0.056,0.049,0.000,0.056,0.056,0.112,0.22,0.00,0.071,18,0.056,0.049,0.000,0.056,0.056,0.112,0.22,0.00,0.071,2,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000
