Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,,,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP
Juan Lagares,$2.7K,R,NYM,OF,@ SDP,6,Clayton Richard,L,,,,,,500,3,,,3.89,0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.41,2.37,13,0.231,0.270,0.000,0.333,0.231,0.564,0.20,0.13,0.300,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Howie Kendrick,$3.0K,R,WAS,2B/OF,ARI,2,Zack Godley,R, ,,,,, ,7,,,3.8,0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.09,2.36,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,59,0.305,0.351,0.203,0.311,0.508,0.819,0.20,0.02,0.348,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Josh Bell,$3.3K,S,PIT,1B,STL,4,Miles Mikolas,R,,,,,,-100,15,,,4.03,0.07,499,0.255,0.340,0.196,0.327,0.451,0.778,0.20,0.10,0.290,7.79,2.36,72,0.236,0.281,0.125,0.276,0.361,0.637,0.21,0.05,0.291,72,0.236,0.281,0.125,0.276,0.361,0.637,0.21,0.05,0.291,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Welington Castillo,$3.1K,R,CHW,C,@ KCR,4,Danny Duffy,L,,,,,,700,-32,,,4.41,0.28,115,0.313,0.375,0.209,0.344,0.522,0.866,0.25,0.05,0.372,7.32,2.36,16,0.188,0.292,0.188,0.278,0.375,0.653,0.17,0.11,0.167,20,0.150,0.239,0.150,0.227,0.300,0.527,0.18,0.09,0.133,9,0.222,0.247,-0.000,0.300,0.222,0.522,0.10,0.10,0.250
Eric Sogard,$2.4K,L,MIL,2B/SS,@ CHC,7,Yu Darvish,R,,,,,,400,14,,,3.23,3.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.63,2.35,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Scooter Gennett,$3.4K,L,CIN,2B,@ MIN,4,Phil Hughes,R,,,,,,-200,6,,,4.68,0.26,432,0.301,0.378,0.229,0.345,0.530,0.875,0.20,0.07,0.337,7.98,2.35,78,0.269,0.304,0.090,0.321,0.359,0.680,0.18,0.07,0.323,78,0.269,0.304,0.090,0.321,0.359,0.680,0.18,0.07,0.323,20,0.200,0.297,0.150,0.304,0.350,0.654,0.22,0.13,0.214
Steve Pearce,$3.5K,R,TOR,1B/OF,TEX,1,Mike Minor,L,,,,,,500,-21,,,4.65,-0.35,118,0.237,0.333,0.238,0.295,0.475,0.770,0.23,0.08,0.253,8.15,2.33,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,31,0.323,0.416,0.258,0.382,0.581,0.963,0.18,0.09,0.348,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Danny Valencia,$2.7K,R,BAL,3B,DET,6,Michael Fiers,R, ,,,,,500,-2,,,4.84,0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.28,2.33,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,20,0.150,0.236,0.200,0.190,0.350,0.540,0.33,0.05,0.167,11,0.273,0.387,0.363,0.273,0.636,0.909,0.27,0.00,0.286
Tyler Naquin,$2.7K,L,CLE,OF,SEA,8,Erasmo Ramirez,R,,,,,,500,3,,,5,0.31,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.3,2.33,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Joe Panik,$2.9K,L,SFG,2B,LAD,1,Hyun-Jin Ryu,L, ,,,,, ,10,,,3.69,0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.69,2.31,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Manny Pina,$2.5K,R,MIL,C,@ CHC,8,Yu Darvish,R, ,,,,,200,-25,,,3.23,3.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.78,2.31,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Joey Votto,$4.1K,L,CIN,1B,@ MIN,3,Phil Hughes,R,,,,,,100,5,,,4.68,0.26,487,0.314,0.417,0.228,0.419,0.542,0.961,0.10,0.16,0.309,9.49,2.31,64,0.297,0.354,0.109,0.387,0.406,0.793,0.08,0.13,0.298,64,0.297,0.354,0.109,0.387,0.406,0.793,0.08,0.13,0.298,16,0.312,0.500,0.376,0.500,0.688,1.188,0.09,0.27,0.250
Jason Castro,$2.6K,L,MIN,C,CIN,9,Luis Castillo,R,,,,,,400,-33,,,4.82,0.24,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6,2.31,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Russell Martin,$3.0K,R,TOR,C,TEX,6,Mike Minor,L,,,,,,800,-39,,,4.65,-0.35,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.9,2.3,9,0.111,0.247,-0.000,0.333,0.111,0.444,0.33,0.25,0.200,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,2,0.000,0.345,0.000,0.500,0.000,0.500,0.00,0.50,0.000
Victor Martinez,$3.3K,S,DET,1B,@ BAL,5,Chris Tillman,R,,,,,,700,-7,,,4.66,-0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.6,2.3,55,0.273,0.315,0.127,0.323,0.400,0.723,0.10,0.08,0.280,55,0.273,0.315,0.127,0.323,0.400,0.723,0.10,0.08,0.280,10,0.000,0.058,0.000,0.083,0.000,0.083,0.08,0.08,0.000
Carlos Gomez,$3.3K,R,TBR,OF,@ BOS,3,Drew Pomeranz,L,,,,,,600,2,,,3.74,0.02,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.57,2.29,22,0.182,0.307,0.318,0.217,0.500,0.717,0.35,0.04,0.167,25,0.160,0.271,0.280,0.192,0.440,0.632,0.35,0.04,0.143,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jake Marisnick,$2.9K,R,HOU,OF,OAK,9,Sean Manaea,L,,,,,,900,-16,,,5.18,0.71,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.6,2.28,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,28,0.143,0.214,0.214,0.143,0.357,0.500,0.57,0.00,0.200,4,0.250,0.222,0.000,0.250,0.250,0.500,0.50,0.00,0.500
Gregory Polanco,$3.6K,L,PIT,OF,STL,2,Miles Mikolas,R,,,,,,-100,20,,,4.03,0.07,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.19,2.28,64,0.203,0.331,0.266,0.297,0.469,0.766,0.20,0.12,0.196,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Craig Gentry,$2.4K,R,BAL,OF,DET,8,Michael Fiers,R, ,,,,,200,8,,,4.84,0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.46,2.28,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,24,0.250,0.241,0.000,0.280,0.250,0.530,0.16,0.04,0.300,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Austin Barnes,$3.0K,R,LAD,2B/C,@ SFG,2,Derek Holland,L,,,,,,700,-28,,,4.31,-0.05,136,0.279,0.381,0.221,0.372,0.500,0.872,0.15,0.13,0.299,6.83,2.28,14,0.357,0.393,0.143,0.400,0.500,0.900,0.07,0.07,0.385,14,0.357,0.393,0.143,0.400,0.500,0.900,0.07,0.07,0.385,6,0.500,0.572,0.333,0.500,0.833,1.333,0.17,0.00,0.600
Enrique Hernandez,$3.5K,R,LAD,1B/2B,@ SFG,3,Derek Holland,L,,,,,,800,4,,,4.31,-0.05,194,0.268,0.401,0.304,0.366,0.572,0.938,0.19,0.14,0.281,7.96,2.27,26,0.269,0.353,0.193,0.355,0.462,0.817,0.29,0.13,0.353,28,0.250,0.352,0.179,0.371,0.429,0.800,0.26,0.17,0.316,5,0.400,0.624,0.600,0.571,1.000,1.571,0.00,0.29,0.250
Miguel Rojas,$2.6K,R,MIA,SS,COL,7,Tyler Anderson,L,,,,,,500,-3,,,3.78,0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.89,2.27,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jarrod Dyson,$2.7K,L,ARI,OF,@ WAS,2,Stephen Strasburg,R,,,,,,400,8,,,3.2,-0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.09,2.26,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Drew Robinson,$2.6K,L,TEX,2B/OF,@ TOR,9,Marcus Stroman,R,,,,,,600,6,,,3.85,-0.15,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.87,2.26,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Robbie Grossman,$2.8K,S,MIN,OF,CIN,8,Luis Castillo,R,,,,,,700,-5,,,4.82,0.24,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.31,2.25,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,10,0.300,0.415,0.300,0.364,0.600,0.964,0.18,0.09,0.286
Andrew McCutchen,$3.3K,R,SFG,OF,LAD,2,Hyun-Jin Ryu,L,,,,,,-100,31,,,3.69,0.05,171,0.304,0.434,0.316,0.396,0.620,1.016,0.17,0.13,0.315,7.44,2.25,39,0.205,0.312,0.205,0.295,0.410,0.705,0.23,0.11,0.222,42,0.214,0.320,0.215,0.298,0.429,0.727,0.21,0.11,0.233,6,0.333,0.562,0.667,0.333,1.000,1.333,0.17,0.00,0.250
Starlin Castro,$3.2K,R,MIA,2B,COL,3,Tyler Anderson,L,,,,,,100,6,,,3.78,0.05,129,0.357,0.398,0.131,0.415,0.488,0.903,0.18,0.09,0.436,7.2,2.25,16,0.500,0.512,0.063,0.600,0.563,1.163,0.15,0.20,0.615,18,0.500,0.521,0.056,0.625,0.556,1.181,0.13,0.25,0.600,8,0.500,0.514,0.125,0.556,0.625,1.181,0.22,0.11,0.667
Adam Frazier,$3.0K,L,PIT,2B/OF,STL,1,Miles Mikolas,R,,,,,,800,-57,,,4.03,0.07,399,0.271,0.322,0.138,0.325,0.409,0.734,0.13,0.08,0.298,6.72,2.24,45,0.244,0.279,0.112,0.277,0.356,0.633,0.19,0.04,0.286,45,0.244,0.279,0.112,0.277,0.356,0.633,0.19,0.04,0.286,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Nomar Mazara,$3.4K,L,TEX,OF,@ TOR,4,Marcus Stroman,R,,,,,,300,14,,,3.85,-0.15,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.62,2.24,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jose Peraza,$3.4K,R,CIN,SS,@ MIN,2,Phil Hughes,R, ,,,,,500, ,,,4.68,0.26,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.58,2.23,68,0.279,0.284,0.074,0.296,0.353,0.649,0.14,0.03,0.322,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jeff Mathis,$2.2K,R,ARI,C,@ WAS,8,Stephen Strasburg,R, ,,,,,200,-38,,,3.2,-0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,4.89,2.22,14,0.143,0.226,0.000,0.294,0.143,0.437,0.41,0.18,0.286,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Shin-Soo Choo,$3.7K,L,TEX,OF,@ TOR,2,Marcus Stroman,R,,,,,,100,11,,,3.85,-0.15,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.23,2.22,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,72,0.236,0.343,0.236,0.317,0.472,0.789,0.20,0.11,0.231,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Chris Davis,$3.3K,L,BAL,1B,DET,5,Michael Fiers,R,,,,,,800,-11,,,4.84,0.01,386,0.215,0.324,0.223,0.300,0.438,0.738,0.34,0.11,0.274,7.33,2.22,65,0.215,0.267,0.077,0.292,0.292,0.584,0.26,0.10,0.289,69,0.203,0.253,0.072,0.276,0.275,0.551,0.25,0.09,0.265,22,0.273,0.260,0.045,0.273,0.318,0.591,0.32,0.00,0.400
Carlos Santana,$3.7K,S,PHI,1B,ATL,2,Julio Teheran,R,,,,,,500,-2,,,4.54,0.3,423,0.248,0.351,0.206,0.347,0.454,0.801,0.18,0.14,0.272,8.2,2.22,57,0.193,0.316,0.193,0.329,0.386,0.715,0.16,0.18,0.196,62,0.177,0.296,0.178,0.308,0.355,0.663,0.17,0.17,0.180,14,0.357,0.436,0.214,0.438,0.571,1.009,0.13,0.13,0.417
Christian Vazquez,$2.8K,R,BOS,C,TBR,8,Blake Snell,L,,,,,,700,-43,,,4.76,-0.02,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.22,2.22,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,2,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000
Wilmer Flores,$3.3K,R,NYM,1B,@ SDP,4,Clayton Richard,L,,,,,,800,-11,,,3.89,0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.33,2.22,17,0.235,0.280,0.059,0.316,0.294,0.610,0.05,0.10,0.250,17,0.235,0.280,0.059,0.316,0.294,0.610,0.05,0.10,0.250,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Tucker Barnhart,$3.0K,S,CIN,C,@ MIN,8,Phil Hughes,R,,,,,,600,-28,,,4.68,0.26,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.64,2.21,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Adam Engel,$2.8K,R,CHW,OF,@ KCR,9,Danny Duffy,L,,,,,,700,-5,,,4.41,0.28,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.18,2.21,18,0.056,0.113,0.000,0.150,0.056,0.206,0.10,0.10,0.063,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Amed Rosario,$3.0K,R,NYM,SS,@ SDP,9,Clayton Richard,L,,,,,,800,-8,,,3.89,0.05,51,0.294,0.366,0.235,0.321,0.529,0.850,0.23,0.04,0.351,6.59,2.2,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Juan Centeno,$2.4K,L,TEX,C,@ TOR,8,Marcus Stroman,R,,,,,,100,-21,,,3.85,-0.15,66,0.167,0.205,0.106,0.191,0.273,0.464,0.21,0.03,0.180,5.28,2.2,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7,0.143,0.182,0.143,0.143,0.286,0.429,0.14,0.00,0.167
Brian Anderson,$3.1K,R,MIA,3B,COL,4,Tyler Anderson,L,,,,,,200,3,,,3.78,0.05,51,0.314,0.364,0.137,0.375,0.451,0.826,0.27,0.09,0.429,6.81,2.2,20,0.350,0.472,0.300,0.458,0.650,1.108,0.21,0.17,0.429,22,0.409,0.504,0.273,0.500,0.682,1.182,0.19,0.15,0.500,7,0.429,0.467,0.142,0.500,0.571,1.071,0.38,0.13,0.750
Gerardo Parra,$3.2K,L,COL,OF,@ MIA,6,Jose Urena,R,,,,,,700,-3,,,4.22,-0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.05,2.2,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6,0.167,0.148,0.000,0.167,0.167,0.334,0.50,0.00,0.333
Alex Gordon,$3.0K,L,KCR,OF,CHW,8,Reynaldo Lopez,R,,,,,,800,-8,,,4.59,0.22,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.56,2.19,24,0.250,0.256,0.042,0.280,0.292,0.572,0.24,0.04,0.333,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Delino DeShields,$3.3K,R,TEX,OF,@ TOR,1,Marcus Stroman,R, ,,,,,600,2,,,3.85,-0.15,271,0.273,0.306,0.066,0.341,0.339,0.680,0.24,0.10,0.360,7.21,2.18,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jedd Gyorko,$3.4K,R,STL,2B/3B,@ PIT,7,Steven Brault,L,,,,,,500,-3,,,4.47,-0.07,108,0.315,0.395,0.250,0.364,0.565,0.929,0.13,0.08,0.307,7.41,2.18,6,0.167,0.197,0.000,0.250,0.167,0.417,0.13,0.13,0.167,6,0.167,0.197,0.000,0.250,0.167,0.417,0.13,0.13,0.167,3,0.000,0.000,0.000,0.000,0.000,0.000,0.25,0.00,0.000
Evan Gattis,$3.2K,R,HOU,C,OAK,7,Sean Manaea,L,,,,,,400,-22,,,5.18,0.71,132,0.242,0.322,0.213,0.289,0.455,0.744,0.15,0.06,0.248,6.97,2.18,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,4,0.250,0.525,0.750,0.250,1.000,1.250,0.00,0.00,0.000
Matt Adams,$3.1K,L,WAS,1B/OF,ARI,5,Zack Godley,R,,,,,,1000,-28,,,3.8,0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.75,2.18,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9,0.444,0.584,0.445,0.500,0.889,1.389,0.20,0.10,0.500
Hernan Perez,$2.7K,R,MIL,2B/OF,@ CHC,6,Yu Darvish,R, ,,,,,400,-40,,,3.23,3.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.89,2.18,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Adeiny Hechavarria,$3.1K,R,TBR,SS,@ BOS,7,Drew Pomeranz,L,,,,,,500, ,,,3.74,0.02,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.75,2.18,23,0.261,0.222,0.000,0.250,0.261,0.511,0.13,0.00,0.286,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,3,0.000,0.000,0.000,0.000,0.000,0.000,0.33,0.00,0.000
Jorge Alfaro,$2.7K,R,PHI,C,ATL,8,Julio Teheran,R, ,,,,,700,-45,,,4.54,0.3,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.88,2.18,34,0.206,0.232,0.088,0.229,0.294,0.523,0.49,0.03,0.375,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Cameron Maybin,$2.9K,R,MIA,OF,COL,6,Tyler Anderson,L,,,,,,500,1,,,3.78,0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.31,2.18,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6,0.333,0.407,0.167,0.429,0.500,0.929,0.14,0.14,0.400
Gorkys Hernandez,$2.6K,R,SFG,OF,LAD,8,Hyun-Jin Ryu,L,,,,,,600,-5,,,3.69,0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.65,2.17,13,0.385,0.342,0.000,0.385,0.385,0.770,0.46,0.00,0.714,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Colin Moran,$3.1K,L,PIT,3B,STL,7,Miles Mikolas,R,,,,,,400,-1,,,4.03,0.07,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.74,2.17,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
