Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,,,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP
Joseph Wendle,$2.6K,L,TBR,2B,PHI,7,Ben Lively,R,,,,,,100,11,,,4.27,-0.05,37,0.243,0.323,0.216,0.293,0.459,0.752,0.20,0.07,0.250,6.53,2.51,30,0.233,0.324,0.200,0.314,0.433,0.747,0.17,0.11,0.250,30,0.233,0.324,0.200,0.314,0.433,0.747,0.17,0.11,0.250,15,0.200,0.369,0.267,0.368,0.467,0.835,0.16,0.21,0.182
Jeff Mathis,$2.2K,R,ARI,C,@ LAD,8,Clayton Kershaw,L,,,,,,200,-14,,,2.59,-0.26,56,0.196,0.294,0.179,0.286,0.375,0.661,0.32,0.11,0.265,5.38,2.45,4,0.000,0.000,0.000,0.000,0.000,0.000,0.75,0.00,0.000,4,0.000,0.000,0.000,0.000,0.000,0.000,0.75,0.00,0.000,2,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.00,0.000
Denard Span,$2.9K,L,TBR,OF,PHI,1,Ben Lively,R,,,,,,300,8,,,4.27,-0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.1,2.45,30,0.200,0.263,0.100,0.286,0.300,0.586,0.17,0.11,0.240,30,0.200,0.263,0.100,0.286,0.300,0.586,0.17,0.11,0.240,10,0.000,0.115,0.000,0.167,0.000,0.167,0.17,0.17,0.000
Matt Joyce,$3.2K,L,OAK,OF,@ SEA,1,Felix Hernandez,R,,,,,, ,12,,,4.31,0.06,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.73,2.42,41,0.244,0.358,0.195,0.373,0.439,0.812,0.14,0.18,0.242,41,0.244,0.358,0.195,0.373,0.439,0.812,0.14,0.18,0.242,11,0.273,0.425,0.272,0.429,0.545,0.974,0.14,0.21,0.250
Miguel Rojas,$2.7K,R,MIA,SS,PIT,2,Ivan Nova,R, ,,,,,-100,3,,,3.84,-0.09,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.51,2.41,45,0.333,0.379,0.156,0.375,0.489,0.864,0.10,0.06,0.342,45,0.333,0.379,0.156,0.375,0.489,0.864,0.10,0.06,0.342,25,0.360,0.427,0.240,0.385,0.600,0.985,0.08,0.04,0.333
Danny Valencia,$2.7K,R,BAL,3B,@ BOS,5,Chris Sale,L,,,,,,500,5,,,2.59,2.59,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.49,2.4,15,0.200,0.332,0.267,0.294,0.467,0.761,0.18,0.12,0.182,15,0.200,0.332,0.267,0.294,0.467,0.761,0.18,0.12,0.182,9,0.222,0.368,0.334,0.300,0.556,0.856,0.20,0.10,0.167
Greg Garcia,$2.8K,L,STL,3B/SS,@ CIN,6,Homer Bailey,R,,,,,, ,5,,,5.09,0.11,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.65,2.38,13,0.308,0.358,0.154,0.357,0.462,0.819,0.21,0.07,0.400,13,0.308,0.358,0.154,0.357,0.462,0.819,0.21,0.07,0.400,9,0.444,0.501,0.223,0.500,0.667,1.167,0.20,0.10,0.571
Moises Sierra,$2.3K,R,WAS,OF,COL,7,Tyler Anderson,L,,,,,,300, ,,,4.14,-0.28,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.42,2.36,2,0.000,0.000,0.000,0.000,0.000,0.000,0.50,0.00,0.000,2,0.000,0.000,0.000,0.000,0.000,0.000,0.50,0.00,0.000,2,0.000,0.000,0.000,0.000,0.000,0.000,0.50,0.00,0.000
Cory Spangenberg,$3.0K,L,SDP,2B/3B,SFG,7,Tyler Beede,R,,,,,,900,-2,,,4.2,0.06,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.06,2.35,30,0.167,0.214,0.166,0.167,0.333,0.500,0.33,0.00,0.211,30,0.167,0.214,0.166,0.167,0.333,0.500,0.33,0.00,0.211,12,0.083,0.074,-0.000,0.083,0.083,0.166,0.17,0.00,0.100
Gerardo Parra,$2.9K,L,COL,OF,@ WAS,5,Stephen Strasburg,R,,,,,,400,5,,,2.86,-0.22,322,0.289,0.328,0.152,0.318,0.441,0.759,0.15,0.05,0.312,6.77,2.33,30,0.200,0.222,0.033,0.250,0.233,0.483,0.09,0.06,0.222,30,0.200,0.222,0.033,0.250,0.233,0.483,0.09,0.06,0.222,10,0.200,0.224,0.000,0.273,0.200,0.473,0.09,0.09,0.222
Evan Longoria,$2.9K,R,SFG,3B,@ SDP,5,Joey Lucchesi,L,,,,,,200,3,,,3.8,-0.06,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.74,2.32,26,0.231,0.355,0.346,0.259,0.577,0.836,0.26,0.04,0.235,26,0.231,0.355,0.346,0.259,0.577,0.836,0.26,0.04,0.235,12,0.333,0.508,0.500,0.385,0.833,1.218,0.23,0.08,0.375
Andrew McCutchen,$3.5K,R,SFG,OF,@ SDP,3,Joey Lucchesi,L,,,,,, ,10,,,3.8,-0.06,155,0.310,0.433,0.303,0.399,0.613,1.012,0.17,0.13,0.325,8.04,2.3,27,0.222,0.325,0.185,0.323,0.407,0.730,0.19,0.13,0.250,27,0.222,0.325,0.185,0.323,0.407,0.730,0.19,0.13,0.250,11,0.182,0.383,0.273,0.400,0.455,0.855,0.27,0.27,0.167
Billy Hamilton,$3.2K,S,CIN,OF,STL,1,Carlos Martinez,R,,,,,,300,5,,,3.91,-0.11,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.37,2.3,31,0.194,0.267,0.000,0.342,0.194,0.536,0.29,0.18,0.300,31,0.194,0.267,0.000,0.342,0.194,0.536,0.29,0.18,0.300,21,0.190,0.252,-0.000,0.320,0.190,0.510,0.32,0.16,0.308
C.J. Cron,$3.0K,R,TBR,1B,PHI,4,Ben Lively,R, ,,,,,500, ,,,4.27,-0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.91,2.3,31,0.194,0.231,0.096,0.235,0.290,0.525,0.27,0.06,0.261,31,0.194,0.231,0.096,0.235,0.290,0.525,0.27,0.06,0.261,19,0.211,0.242,0.052,0.273,0.263,0.536,0.14,0.09,0.235
Austin Jackson,$2.8K,R,SFG,OF,@ SDP,1,Joey Lucchesi,L,,,,,,800,-6,,,3.8,-0.06,147,0.333,0.402,0.177,0.410,0.510,0.920,0.18,0.11,0.398,6.4,2.29,29,0.241,0.230,-0.000,0.267,0.241,0.508,0.20,0.03,0.304,29,0.241,0.230,-0.000,0.267,0.241,0.508,0.20,0.03,0.304,13,0.385,0.366,0.000,0.429,0.385,0.814,0.14,0.07,0.455
Brandon Nimmo,$3.0K,L,NYM,OF,MIL,1,Jhoulys Chacin,R,,,,,,200,8,,,4.12,-0.31,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.88,2.29,10,0.300,0.415,0.100,0.500,0.400,0.900,0.07,0.29,0.333,10,0.300,0.415,0.100,0.500,0.400,0.900,0.07,0.29,0.333,2,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000
Jose Pirela,$3.2K,R,SDP,OF,SFG,1,Tyler Beede,R, ,,,,,400, ,,,4.2,0.06,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.29,2.28,47,0.255,0.252,0.043,0.271,0.298,0.569,0.29,0.02,0.364,47,0.255,0.252,0.043,0.271,0.298,0.569,0.29,0.02,0.364,19,0.263,0.276,0.053,0.300,0.316,0.616,0.25,0.05,0.357
Wilmer Difo,$2.9K,S,WAS,2B/SS,COL,2,Tyler Anderson,L,,,,,,800,-1,,,4.14,-0.28,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.59,2.27,8,0.250,0.317,0.125,0.333,0.375,0.708,0.33,0.11,0.400,8,0.250,0.317,0.125,0.333,0.375,0.708,0.33,0.11,0.400,4,0.500,0.540,0.250,0.500,0.750,1.250,0.25,0.00,0.667
Cameron Maybin,$2.9K,R,MIA,OF,PIT,6,Ivan Nova,R, ,,,,,800,-4,,,3.84,-0.09,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.57,2.27,22,0.182,0.258,0.045,0.308,0.227,0.535,0.27,0.15,0.267,22,0.182,0.258,0.045,0.308,0.227,0.535,0.27,0.15,0.267,8,0.000,0.077,0.000,0.111,0.000,0.111,0.22,0.11,0.000
Jose Reyes,$2.8K,S,NYM,3B/SS,MIL,7,Jhoulys Chacin,R,,,,,,800,-2,,,4.12,-0.31,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.34,2.26,11,0.000,0.058,0.000,0.083,0.000,0.083,0.17,0.08,0.000,11,0.000,0.058,0.000,0.083,0.000,0.083,0.17,0.08,0.000,4,0.000,0.000,0.000,0.000,0.000,0.000,0.25,0.00,0.000
Joey Votto,$4.0K,L,CIN,1B,STL,3,Carlos Martinez,R,,,,,, ,7,,,3.91,-0.11,458,0.317,0.416,0.227,0.417,0.544,0.961,0.10,0.15,0.312,8.99,2.25,39,0.282,0.255,-0.000,0.293,0.282,0.575,0.02,0.02,0.282,39,0.282,0.255,-0.000,0.293,0.282,0.575,0.02,0.02,0.282,22,0.227,0.202,-0.000,0.227,0.227,0.454,0.00,0.00,0.227
Jose Peraza,$2.9K,R,CIN,SS,STL,2,Carlos Martinez,R, ,,,,,400,-3,,,3.91,-0.11,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.53,2.25,37,0.297,0.295,0.081,0.297,0.378,0.675,0.24,0.00,0.393,37,0.297,0.295,0.081,0.297,0.378,0.675,0.24,0.00,0.393,23,0.304,0.320,0.131,0.304,0.435,0.739,0.17,0.00,0.368
Michael Taylor,$3.1K,R,WAS,OF,COL,8,Tyler Anderson,L,,,,,,1000,-14,,,4.14,-0.28,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.99,2.25,10,0.000,0.000,0.000,0.000,0.000,0.000,0.70,0.00,0.000,10,0.000,0.000,0.000,0.000,0.000,0.000,0.70,0.00,0.000,4,0.000,0.000,0.000,0.000,0.000,0.000,0.75,0.00,0.000
Franchy Cordero,$3.3K,L,SDP,OF,SFG,3,Tyler Beede,R,,,,,,700,-8,,,4.2,0.06,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.42,2.25,9,0.222,0.467,0.667,0.222,0.889,1.111,0.22,0.00,0.000,9,0.222,0.467,0.667,0.222,0.889,1.111,0.22,0.00,0.000,9,0.222,0.467,0.667,0.222,0.889,1.111,0.22,0.00,0.000
Chad Wallach,$2.1K,R,MIA,C,PIT,8,Ivan Nova,R, ,,,,, ,-7,,,3.84,-0.09,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,4.72,2.25,19,0.105,0.093,-0.000,0.105,0.105,0.210,0.63,0.00,0.286,19,0.105,0.093,-0.000,0.105,0.105,0.210,0.63,0.00,0.286,6,0.333,0.296,-0.000,0.333,0.333,0.666,0.33,0.00,0.500
Mark Canha,$2.9K,R,OAK,OF,@ SEA,7,Felix Hernandez,R, ,,,,,800,-4,,,4.31,0.06,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.53,2.25,3,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,3,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,3,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000
Matt Wieters,$2.8K,S,WAS,C,COL,6,Tyler Anderson,L,,,,,,500,-13,,,4.14,-0.28,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.28,2.24,1,0.000,0.345,0.000,0.500,0.000,0.500,0.00,0.50,0.000,1,0.000,0.345,0.000,0.500,0.000,0.500,0.00,0.50,0.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000
Matt Duffy,$3.0K,R,TBR,3B,PHI,6,Ben Lively,R, ,,,,,400,-2,,,4.27,-0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.73,2.24,37,0.351,0.390,0.135,0.400,0.486,0.886,0.20,0.07,0.429,37,0.351,0.390,0.135,0.400,0.486,0.886,0.20,0.07,0.429,20,0.300,0.338,0.050,0.391,0.350,0.741,0.17,0.13,0.375
Marwin Gonzalez,$3.4K,S,HOU,1B/OF,TEX,7,Bartolo Colon,R,,,,,,300,6,,,5.32,-0.37,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.49,2.2,31,0.194,0.311,0.161,0.333,0.355,0.688,0.15,0.18,0.200,31,0.194,0.311,0.161,0.333,0.355,0.688,0.15,0.18,0.200,12,0.250,0.316,0.083,0.357,0.333,0.690,0.07,0.14,0.273
Jesus Sucre,$2.4K,R,TBR,C,PHI,8,Ben Lively,R, ,,,,,300,-9,,,4.27,-0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.28,2.2,8,0.250,0.247,0.000,0.300,0.250,0.550,0.20,0.10,0.286,8,0.250,0.247,0.000,0.300,0.250,0.550,0.20,0.10,0.286,4,0.000,0.000,0.000,0.000,0.000,0.000,0.20,0.00,0.000
Shin-Soo Choo,$3.2K,L,TEX,OF,@ HOU,1,Justin Verlander,R,,,,,,200,9,,,2.68,-0.13,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.02,2.19,45,0.200,0.309,0.222,0.280,0.422,0.702,0.20,0.10,0.188,45,0.200,0.309,0.222,0.280,0.422,0.702,0.20,0.10,0.188,19,0.105,0.150,-0.000,0.190,0.105,0.295,0.29,0.10,0.154
Carlos Tocci,$2.2K,R,TEX,OF,@ HOU,9,Justin Verlander,R, ,,,,,200,2,,,2.68,-0.13,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,4.78,2.17,10,0.000,0.000,0.000,0.000,0.000,0.000,0.40,0.00,0.000,3,0.000,0.000,0.000,0.000,0.000,0.000,0.67,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Paul Goldschmidt,$4.0K,R,ARI,1B,@ LAD,3,Clayton Kershaw,L,,,,,, ,7,,,2.59,-0.26,161,0.286,0.400,0.285,0.364,0.571,0.935,0.17,0.11,0.283,8.68,2.17,18,0.389,0.563,0.500,0.476,0.889,1.365,0.14,0.14,0.385,18,0.389,0.563,0.500,0.476,0.889,1.365,0.14,0.14,0.385,10,0.600,0.848,0.800,0.600,1.400,2.000,0.20,0.00,0.667
Jackie Bradley,$3.4K,L,BOS,OF,BAL,1,Dylan Bundy,R,,,,,,600,-3,,,3.91,3.91,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.33,2.16,36,0.194,0.264,0.084,0.293,0.278,0.571,0.15,0.12,0.233,36,0.194,0.264,0.084,0.293,0.278,0.571,0.15,0.12,0.233,15,0.333,0.365,0.067,0.412,0.400,0.812,0.23,0.12,0.455
Matt Olson,$4.3K,L,OAK,1B,@ SEA,5,Felix Hernandez,R,,,,,,800,-5,,,4.31,0.06,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9.24,2.15,38,0.316,0.377,0.158,0.381,0.474,0.855,0.41,0.10,0.526,38,0.316,0.377,0.158,0.381,0.474,0.855,0.41,0.10,0.526,13,0.231,0.205,0.000,0.231,0.231,0.462,0.61,0.00,0.600
Tomas Nido,$2.5K,R,NYM,C,MIL,8,Jhoulys Chacin,R, ,,,,,500,-17,,,4.12,-0.31,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.36,2.14,1,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000
Carlos Gomez,$3.4K,R,TBR,OF,PHI,2,Ben Lively,R, ,,,,,600,-3,,,4.27,-0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.27,2.14,36,0.194,0.232,0.056,0.256,0.250,0.506,0.31,0.08,0.292,36,0.194,0.232,0.056,0.256,0.250,0.506,0.31,0.08,0.292,21,0.238,0.251,0.048,0.273,0.286,0.559,0.27,0.04,0.333
Tucker Barnhart,$2.8K,S,CIN,C,STL,6,Carlos Martinez,R,,,,,,600,-14,,,3.91,-0.11,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.99,2.14,32,0.281,0.396,0.250,0.378,0.531,0.909,0.19,0.14,0.304,32,0.281,0.396,0.250,0.378,0.531,0.909,0.19,0.14,0.304,18,0.167,0.341,0.333,0.286,0.500,0.786,0.14,0.14,0.077
Adam Duvall,$3.1K,R,CIN,OF,STL,5,Carlos Martinez,R, ,,,,,1000,-14,,,3.91,-0.11,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.62,2.14,39,0.103,0.171,0.076,0.182,0.179,0.361,0.32,0.09,0.120,39,0.103,0.171,0.076,0.182,0.179,0.361,0.32,0.09,0.120,20,0.150,0.206,0.000,0.261,0.150,0.411,0.22,0.13,0.200
Ryan Zimmerman,$3.9K,R,WAS,1B,COL,4,Tyler Anderson,L,,,,,,1300,-7,,,4.14,-0.28,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.3,2.13,9,0.222,0.287,-0.000,0.364,0.222,0.586,0.27,0.18,0.333,9,0.222,0.287,-0.000,0.364,0.222,0.586,0.27,0.18,0.333,3,0.333,0.395,-0.000,0.500,0.333,0.833,0.00,0.25,0.333
Harrison Bader,$2.8K,R,STL,OF,@ CIN,7,Homer Bailey,R, ,,,,,800,-6,,,5.09,0.11,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.96,2.13,8,0.125,0.175,0.000,0.222,0.125,0.347,0.44,0.11,0.250,8,0.125,0.175,0.000,0.222,0.125,0.347,0.44,0.11,0.250,6,0.167,0.225,0.000,0.286,0.167,0.453,0.43,0.14,0.333
Brandon Crawford,$2.8K,L,SFG,SS,@ SDP, ,Joey Lucchesi,L, ,,,,,100,-1,,,3.8,-0.06,167,0.234,0.283,0.125,0.282,0.359,0.641,0.19,0.07,0.267,5.97,2.13,28,0.214,0.274,0.179,0.241,0.393,0.634,0.31,0.03,0.278,28,0.214,0.274,0.179,0.241,0.393,0.634,0.31,0.03,0.278,9,0.111,0.231,0.222,0.200,0.333,0.533,0.60,0.10,0.333
Nick Ahmed,$2.8K,R,ARI,SS,@ LAD,7,Clayton Kershaw,L,,,,,,-100,2,,,2.59,-0.26,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.97,2.13,17,0.176,0.297,0.236,0.263,0.412,0.675,0.16,0.10,0.154,16,0.188,0.313,0.251,0.278,0.438,0.716,0.17,0.11,0.167,9,0.000,0.000,0.000,0.000,0.000,0.000,0.33,0.00,0.000
Jose Martinez,$3.7K,R,STL,1B,@ CIN,4,Homer Bailey,R, ,,,,,200,6,,,5.09,0.11,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.86,2.12,44,0.386,0.451,0.228,0.440,0.614,1.054,0.06,0.10,0.359,44,0.386,0.451,0.228,0.440,0.614,1.054,0.06,0.10,0.359,19,0.368,0.460,0.211,0.478,0.579,1.057,0.04,0.17,0.353
Jurickson Profar,$2.6K,S,TEX,2B/SS,@ HOU,2,Justin Verlander,R,,,,,,300,9,,,2.68,-0.13,81,0.185,0.240,0.025,0.290,0.210,0.500,0.21,0.13,0.246,5.52,2.12,31,0.258,0.325,0.065,0.378,0.323,0.701,0.24,0.16,0.364,25,0.280,0.359,0.080,0.419,0.360,0.779,0.19,0.19,0.368,18,0.278,0.345,0.055,0.409,0.333,0.742,0.23,0.18,0.385
Christopher Taylor,$3.8K,R,LAD,OF,ARI,1,Zack Godley,R, ,,,,,900,-4,,,3.91,-0.24,431,0.278,0.366,0.219,0.345,0.497,0.842,0.24,0.09,0.337,8,2.11,37,0.189,0.218,0.108,0.205,0.297,0.502,0.28,0.03,0.231,37,0.189,0.218,0.108,0.205,0.297,0.502,0.28,0.03,0.231,12,0.167,0.283,0.250,0.231,0.417,0.648,0.23,0.08,0.125
Austin Hedges,$2.8K,R,SDP,C,SFG,8,Tyler Beede,R, ,,,,,600,-14,,,4.2,0.06,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.92,2.11,30,0.167,0.244,0.166,0.219,0.333,0.552,0.34,0.06,0.222,30,0.167,0.244,0.166,0.219,0.333,0.552,0.34,0.06,0.222,15,0.200,0.203,0.067,0.200,0.267,0.467,0.27,0.00,0.273
Cody Bellinger,$4.2K,L,LAD,1B,ARI,4,Zack Godley,R,,,,,,300,1,,,3.91,-0.24,387,0.264,0.382,0.297,0.329,0.561,0.890,0.26,0.09,0.293,8.88,2.11,32,0.375,0.392,0.125,0.394,0.500,0.894,0.15,0.03,0.423,32,0.375,0.392,0.125,0.394,0.500,0.894,0.15,0.03,0.423,12,0.500,0.577,0.333,0.500,0.833,1.333,0.08,0.00,0.500
Jean Segura,$3.7K,R,SEA,SS,OAK,2,Sean Manaea,L,,,,,, ,1,,,4.19,-0.06,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.76,2.1,11,0.455,0.520,0.272,0.500,0.727,1.227,0.25,0.08,0.625,11,0.455,0.520,0.272,0.500,0.727,1.227,0.25,0.08,0.625,7,0.286,0.358,0.285,0.286,0.571,0.857,0.29,0.00,0.400
Nomar Mazara,$3.1K,L,TEX,OF,@ HOU,3,Justin Verlander,R,,,,,,800,-10,,,2.68,-0.13,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.5,2.1,41,0.293,0.289,0.024,0.326,0.317,0.643,0.21,0.05,0.375,39,0.256,0.260,0.026,0.293,0.282,0.575,0.22,0.05,0.333,13,0.385,0.342,0.000,0.385,0.385,0.770,0.15,0.00,0.455
