Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,,,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP
Teoscar Hernandez,$3.2K,R,TOR,OF,@ NYY,2,Jordan Montgomery,L,,,,,,-200,23,,,3.78,-0.31,35,0.200,0.261,0.229,0.194,0.429,0.623,0.47,0.00,0.294,7.75,2.42,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9,0.222,0.240,0.111,0.222,0.333,0.555,0.44,0.00,0.400,8,0.125,0.111,0.000,0.125,0.125,0.250,0.50,0.00,0.250
Steve Pearce,$3.4K,R,TOR,1B/2B,@ NYY,1,Jordan Montgomery,L,,,,,,600,-26,,,3.78,-0.31,109,0.229,0.329,0.248,0.286,0.477,0.763,0.23,0.08,0.240,8.21,2.41,22,0.318,0.434,0.318,0.375,0.636,1.011,0.21,0.08,0.333,22,0.318,0.434,0.318,0.375,0.636,1.011,0.21,0.08,0.333,7,0.429,0.381,0.000,0.429,0.429,0.858,0.29,0.00,0.600
Renato Nunez,$2.6K,R,TEX,3B/OF,SEA,5,James Paxton,L,,,,,,600,-62,,,3.97,-0.06,13,0.154,0.230,0.231,0.154,0.385,0.539,0.46,0.00,0.167,6.27,2.41,2,0.000,0.000,0.000,0.000,0.000,0.000,0.50,0.00,0.000,2,0.000,0.000,0.000,0.000,0.000,0.000,0.50,0.00,0.000,2,0.000,0.000,0.000,0.000,0.000,0.000,0.50,0.00,0.000
Sean Rodriguez,$2.5K,R,PIT,1B/2B,@ PHI,1,Aaron Nola,R, ,,,,,-300,24,,,3.42,-0.04,96,0.135,0.196,0.073,0.210,0.208,0.418,0.33,0.09,0.186,6.01,2.4,15,0.133,0.214,-0.000,0.278,0.133,0.411,0.11,0.17,0.154,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8,0.000,0.138,0.000,0.200,0.000,0.200,0.20,0.20,0.000
Jean Segura,$3.7K,R,SEA,SS,@ TEX,2,Bartolo Colon,R, ,,,,,700,-7,,,5.03,0.06,453,0.296,0.332,0.134,0.327,0.430,0.757,0.15,0.04,0.335,8.87,2.4,54,0.296,0.334,0.148,0.321,0.444,0.765,0.16,0.04,0.341,54,0.296,0.334,0.148,0.321,0.444,0.765,0.16,0.04,0.341,19,0.263,0.338,0.263,0.263,0.526,0.789,0.16,0.00,0.267
Deven Marrero,$2.6K,R,ARI,3B,SDP,7,Clayton Richard,L,,,,,,200, ,,,4.51,-0.24,72,0.278,0.358,0.236,0.325,0.514,0.839,0.23,0.07,0.308,6.25,2.4,15,0.267,0.250,0.000,0.294,0.267,0.561,0.12,0.06,0.286,15,0.267,0.250,0.000,0.294,0.267,0.561,0.12,0.06,0.286,5,0.400,0.411,0.000,0.500,0.400,0.900,0.00,0.17,0.400
Aaron Altherr,$3.2K,R,PHI,OF,PIT,7,Steven Brault,L,,,,,,900,-24,,,4.58,0.04,118,0.237,0.369,0.280,0.333,0.517,0.850,0.18,0.13,0.224,7.64,2.39,8,0.250,0.475,0.500,0.400,0.750,1.150,0.20,0.20,0.200,8,0.250,0.475,0.500,0.400,0.750,1.150,0.20,0.20,0.200,3,0.333,0.490,0.334,0.500,0.667,1.167,0.00,0.25,0.333
Matt Carpenter,$3.5K,L,STL,2B/3B,CIN,1,Homer Bailey,R,,,,,,200, ,,,4.88,0.05,440,0.243,0.370,0.227,0.372,0.470,0.842,0.20,0.17,0.270,8.38,2.39,46,0.196,0.312,0.195,0.316,0.391,0.707,0.28,0.16,0.233,46,0.196,0.312,0.195,0.316,0.391,0.707,0.28,0.16,0.233,9,0.222,0.285,0.111,0.300,0.333,0.633,0.30,0.10,0.333
Eric Sogard,$2.7K,L,MIL,2B/SS,MIA,6,Jose Urena,R,,,,,,700,4,,,5.28,0.2,241,0.257,0.325,0.096,0.361,0.353,0.714,0.13,0.14,0.294,6.45,2.39,32,0.156,0.175,0.094,0.156,0.250,0.406,0.28,0.00,0.217,32,0.156,0.175,0.094,0.156,0.250,0.406,0.28,0.00,0.217,11,0.091,0.081,0.000,0.091,0.091,0.182,0.27,0.00,0.125
Cheslor Cuthbert,$2.9K,R,KCR,1B/3B,@ DET,6,Michael Fiers,R, ,,,,,600,-10,,,4.17,-0.02,118,0.220,0.248,0.060,0.271,0.280,0.551,0.21,0.07,0.272,6.84,2.36,25,0.160,0.210,0.000,0.267,0.160,0.427,0.07,0.13,0.167,25,0.160,0.210,0.000,0.267,0.160,0.427,0.07,0.13,0.167,8,0.250,0.222,0.000,0.250,0.250,0.500,0.13,0.00,0.286
Gregor Blanco,$2.4K,L,SFG,OF,@ LAA,2,Garrett Richards,R,,,,,,300,5,,,3.83,0.39,186,0.263,0.338,0.119,0.369,0.382,0.751,0.23,0.14,0.348,5.66,2.36,20,0.350,0.363,0.050,0.409,0.400,0.809,0.14,0.09,0.412,20,0.350,0.363,0.050,0.409,0.400,0.809,0.14,0.09,0.412,3,0.333,0.395,-0.000,0.500,0.333,0.833,0.25,0.25,0.500
Carlos Perez,$2.2K,R,ATL,C,NYM,8,Jacob deGrom,R, ,,,,,100,-25,,,3.94,0.22,33,0.121,0.160,0.091,0.147,0.212,0.359,0.29,0.03,0.136,5.17,2.35,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,14,0.143,0.127,0.000,0.143,0.143,0.286,0.29,0.00,0.200,3,0.333,0.296,-0.000,0.333,0.333,0.666,0.00,0.00,0.333
Brad Miller,$3.2K,L,TBR,2B,MIN,4,Kyle Gibson,R,,,,,,600,-14,,,3.94,0.09,282,0.199,0.299,0.131,0.322,0.330,0.652,0.27,0.16,0.258,7.47,2.33,20,0.250,0.352,0.200,0.348,0.450,0.798,0.30,0.13,0.333,20,0.250,0.352,0.200,0.348,0.450,0.798,0.30,0.13,0.333,4,0.250,0.316,0.000,0.400,0.250,0.650,0.40,0.20,0.500
Kolten Wong,$2.8K,L,STL,2B,CIN,7,Homer Bailey,R,,,,,,600,4,,,4.88,0.05,325,0.265,0.312,0.123,0.318,0.388,0.706,0.14,0.07,0.302,6.5,2.32,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,35,0.143,0.197,0.000,0.250,0.143,0.393,0.15,0.13,0.172,3,0.000,0.173,0.000,0.250,0.000,0.250,0.00,0.25,0.000
Lucas Duda,$3.5K,L,KCR,1B,@ DET,4,Michael Fiers,R,,,,,,1200,-25,,,4.17,-0.02,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.1,2.31,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,33,0.333,0.396,0.182,0.389,0.515,0.904,0.17,0.08,0.360,9,0.222,0.247,-0.000,0.300,0.222,0.522,0.20,0.10,0.286
Derek Dietrich,$2.9K,L,MIA,OF,@ MIL,2,Brent Suter,L, ,,,,,300,11,,,3.72,-0.2,91,0.275,0.311,0.110,0.323,0.385,0.708,0.24,0.07,0.368,6.69,2.31,18,0.222,0.262,0.111,0.263,0.333,0.596,0.32,0.05,0.333,18,0.222,0.262,0.111,0.263,0.333,0.596,0.32,0.05,0.333,2,0.000,0.000,0.000,0.000,0.000,0.000,0.50,0.00,0.000
Dee Gordon,$4.0K,L,SEA,OF,@ TEX,1,Bartolo Colon,R,,,,,,600,-3,,,5.03,0.06,512,0.311,0.322,0.078,0.341,0.389,0.730,0.15,0.05,0.362,9.11,2.28,51,0.314,0.324,0.078,0.340,0.392,0.732,0.26,0.04,0.417,51,0.314,0.324,0.078,0.340,0.392,0.732,0.26,0.04,0.417,16,0.312,0.278,0.001,0.313,0.313,0.626,0.38,0.00,0.500
Mac Williamson,$2.4K,R,SFG,OF,@ LAA,7,Garrett Richards,R, ,,,,,400,1,,,3.83,0.39,54,0.185,0.256,0.148,0.241,0.333,0.574,0.33,0.07,0.242,5.47,2.28,2,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,2,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jason Kipnis,$3.8K,L,CLE,2B,@ BAL,2,Chris Tillman,R,,,,,,900,-7,,,5.33,0.15,281,0.221,0.292,0.174,0.272,0.395,0.667,0.20,0.07,0.251,8.66,2.28,51,0.137,0.175,0.059,0.185,0.196,0.381,0.24,0.06,0.184,51,0.137,0.175,0.059,0.185,0.196,0.381,0.24,0.06,0.184,11,0.182,0.206,0.000,0.250,0.182,0.432,0.25,0.08,0.250
Alcides Escobar,$2.6K,R,KCR,SS,@ DET,8,Michael Fiers,R, ,,,,,100, ,,,4.17,-0.02,505,0.232,0.252,0.093,0.250,0.325,0.575,0.16,0.03,0.267,5.92,2.28,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,44,0.091,0.151,0.023,0.184,0.114,0.298,0.08,0.10,0.100,11,0.091,0.132,0.000,0.167,0.091,0.258,0.00,0.08,0.091
Willson Contreras,$4.4K,R,CHC,C,@ COL,5,Tyler Anderson,L,,,,,,800,-9,,,5,-0.21,140,0.286,0.401,0.250,0.387,0.536,0.923,0.18,0.14,0.307,9.98,2.27,17,0.294,0.347,0.118,0.368,0.412,0.780,0.16,0.10,0.357,17,0.294,0.347,0.118,0.368,0.412,0.780,0.16,0.10,0.357,3,0.000,0.000,0.000,0.000,0.000,0.000,0.33,0.00,0.000
Joe Panik,$3.2K,L,SFG,2B,@ LAA,1,Garrett Richards,R,,,,,,400,1,,,3.83,0.39,389,0.290,0.346,0.165,0.341,0.455,0.796,0.08,0.08,0.295,7.25,2.27,30,0.367,0.426,0.166,0.441,0.533,0.974,0.09,0.12,0.385,30,0.367,0.426,0.166,0.441,0.533,0.974,0.09,0.12,0.385,6,0.333,0.417,0.334,0.333,0.667,1.000,0.00,0.00,0.333
Jorge Alfaro,$2.7K,R,PHI,C,PIT,8,Steven Brault,L,,,,,,700,-41,,,4.58,0.04,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.1,2.26,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,10,0.100,0.089,0.000,0.100,0.100,0.200,0.50,0.00,0.200,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Welington Castillo,$3.1K,R,CHW,C,HOU,4,Dallas Keuchel,L,,,,,,1000,-45,,,3.39,0.05,106,0.321,0.386,0.226,0.348,0.547,0.895,0.27,0.04,0.386,7.01,2.26,11,0.091,0.233,0.273,0.167,0.364,0.531,0.25,0.08,0.000,11,0.091,0.233,0.273,0.167,0.364,0.531,0.25,0.08,0.000,0,0.000,0.690,0.000,1.000,0.000,1.000,0.00,0.00,0.000
Craig Gentry,$2.5K,R,BAL,OF,CLE,1,Michael Clevinger,R, ,,,,,100,17,,,3.67,-0.15,57,0.263,0.291,0.035,0.338,0.298,0.636,0.18,0.11,0.326,5.63,2.25,14,0.357,0.342,-0.000,0.400,0.357,0.757,0.20,0.07,0.455,14,0.357,0.342,-0.000,0.400,0.357,0.757,0.20,0.07,0.455,2,0.500,0.526,0.000,0.667,0.500,1.167,0.00,0.33,0.500
Bryan Holaday,$2.3K,R,MIA,C,@ MIL,8,Brent Suter,L,,,,,,200,-28,,,3.72,-0.2,10,0.200,0.178,0.000,0.200,0.200,0.400,0.10,0.00,0.222,5.16,2.24,5,0.200,0.178,0.000,0.200,0.200,0.400,0.00,0.00,0.200,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,2,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000
Carlos Santana,$3.8K,S,PHI,1B,PIT,2,Steven Brault,L,,,,,,500,2,,,4.58,0.04,241,0.232,0.317,0.150,0.325,0.382,0.707,0.09,0.12,0.227,8.51,2.24,16,0.188,0.246,0.063,0.278,0.250,0.528,0.11,0.11,0.214,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5,0.000,0.115,0.000,0.167,0.000,0.167,0.17,0.17,0.000
Denard Span,$2.8K,L,TBR,OF,MIN,1,Kyle Gibson,R,,,,,,200,18,,,3.94,0.09,431,0.285,0.357,0.195,0.340,0.480,0.820,0.13,0.08,0.301,6.23,2.23,36,0.250,0.345,0.194,0.349,0.444,0.793,0.16,0.14,0.276,36,0.250,0.345,0.194,0.349,0.444,0.793,0.16,0.14,0.276,6,0.500,0.705,0.667,0.625,1.167,1.792,0.13,0.25,0.500
Ketel Marte,$3.5K,S,ARI,2B/SS,SDP,2,Clayton Richard,L,,,,,,400,2,,,4.51,-0.24,113,0.257,0.329,0.185,0.311,0.442,0.753,0.16,0.07,0.289,7.81,2.23,36,0.278,0.339,0.194,0.316,0.472,0.788,0.18,0.05,0.345,36,0.278,0.339,0.194,0.316,0.472,0.788,0.18,0.05,0.345,13,0.077,0.098,0.077,0.077,0.154,0.231,0.31,0.00,0.111
Michael Brantley,$3.9K,L,CLE,OF,@ BAL,4,Chris Tillman,R,,,,,,500,3,,,5.33,0.15,256,0.301,0.363,0.172,0.358,0.473,0.831,0.14,0.09,0.325,8.67,2.22,25,0.360,0.410,0.200,0.385,0.560,0.945,0.04,0.04,0.348,25,0.360,0.410,0.200,0.385,0.560,0.945,0.04,0.04,0.348,14,0.500,0.585,0.357,0.500,0.857,1.357,0.00,0.00,0.462
Jurickson Profar,$2.9K,S,TEX,2B/SS,SEA,6,James Paxton,L,,,,,,700,-1,,,3.97,-0.06,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.45,2.22,7,0.143,0.296,0.000,0.400,0.143,0.543,0.00,0.30,0.143,7,0.143,0.296,0.000,0.400,0.143,0.543,0.00,0.30,0.143,1,1.000,0.888,0.000,1.000,1.000,2.000,0.00,0.00,1.000
Addison Russell,$3.8K,R,CHC,SS,@ COL,7,Tyler Anderson,L,,,,,,400,-2,,,5,-0.21,118,0.254,0.340,0.187,0.333,0.441,0.774,0.23,0.11,0.313,8.45,2.22,15,0.333,0.426,0.200,0.444,0.533,0.977,0.06,0.17,0.357,15,0.333,0.426,0.200,0.444,0.533,0.977,0.06,0.17,0.357,2,0.500,0.526,0.000,0.667,0.500,1.167,0.00,0.33,0.500
Randal Grichuk,$3.0K,R,TOR,OF,@ NYY,8,Jordan Montgomery,L,,,,,,900,-25,,,3.78,-0.31,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.65,2.22,16,0.188,0.242,0.126,0.235,0.313,0.548,0.23,0.06,0.250,16,0.188,0.242,0.126,0.235,0.313,0.548,0.23,0.06,0.250,4,0.250,0.318,0.250,0.250,0.500,0.750,0.25,0.00,0.333
Nick Markakis,$3.1K,L,ATL,OF,NYM,4,Jacob deGrom,R,,,,,,-100,24,,,3.94,0.22,505,0.273,0.320,0.105,0.340,0.378,0.718,0.15,0.09,0.318,6.89,2.22,56,0.268,0.326,0.125,0.344,0.393,0.737,0.06,0.11,0.269,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,19,0.211,0.238,0.105,0.238,0.316,0.554,0.00,0.05,0.200
Robbie Grossman,$2.8K,S,MIN,OF,@ TBR,4,Blake Snell,L,,,,,,800,-11,,,3.56,-0.09,129,0.225,0.314,0.085,0.363,0.310,0.673,0.15,0.18,0.269,6.19,2.21,7,0.143,0.245,0.143,0.250,0.286,0.536,0.38,0.13,0.250,7,0.143,0.245,0.143,0.250,0.286,0.536,0.38,0.13,0.250,2,0.000,0.230,0.000,0.333,0.000,0.333,0.67,0.33,0.000
Robinson Cano,$4.2K,L,SEA,2B,@ TEX,3,Bartolo Colon,R,,,,,,400,-3,,,5.03,0.06,462,0.305,0.370,0.195,0.351,0.500,0.851,0.13,0.07,0.318,9.26,2.2,42,0.310,0.346,0.095,0.370,0.405,0.775,0.22,0.09,0.387,42,0.310,0.346,0.095,0.370,0.405,0.775,0.22,0.09,0.387,17,0.294,0.352,0.177,0.333,0.471,0.804,0.17,0.06,0.308
Jose Lobaton,$2.4K,S,NYM,C,@ ATL,7,Julio Teheran,R,,,,,,300,-29,,,5.06,0.78,118,0.161,0.251,0.136,0.254,0.297,0.551,0.27,0.11,0.190,5.29,2.2,13,0.077,0.230,0.154,0.250,0.231,0.481,0.44,0.19,0.167,13,0.077,0.230,0.154,0.250,0.231,0.481,0.44,0.19,0.167,9,0.000,0.173,0.000,0.250,0.000,0.250,0.42,0.25,0.000
Jon Jay,$3.0K,L,KCR,OF,@ DET,1,Michael Fiers,R,,,,,,800,-21,,,4.17,-0.02,352,0.276,0.307,0.090,0.325,0.366,0.691,0.19,0.07,0.342,6.56,2.19,43,0.233,0.271,0.069,0.298,0.302,0.600,0.15,0.09,0.278,43,0.233,0.271,0.069,0.298,0.302,0.600,0.15,0.09,0.278,11,0.091,0.132,0.000,0.167,0.091,0.258,0.25,0.08,0.125
Carlos Tocci,$2.2K,R,TEX,OF,SEA,9,James Paxton,L,,,,,,200,3,,,3.97,-0.06,8,0.125,0.175,0.000,0.222,0.125,0.347,0.33,0.11,0.200,4.8,2.18,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,2,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000
Jose Martinez,$3.7K,R,STL,1B,CIN,3,Homer Bailey,R, ,,,,,-400,16,,,4.88,0.05,269,0.297,0.359,0.157,0.364,0.454,0.818,0.18,0.10,0.337,8.08,2.18,56,0.357,0.422,0.197,0.422,0.554,0.976,0.09,0.11,0.354,56,0.357,0.422,0.197,0.422,0.554,0.976,0.09,0.11,0.354,13,0.231,0.320,0.077,0.375,0.308,0.683,0.19,0.19,0.300
Chris Owings,$3.2K,R,ARI,2B/OF,SDP,5,Clayton Richard,L,,,,,,800,-50,,,4.51,-0.24,112,0.232,0.278,0.134,0.269,0.366,0.635,0.23,0.05,0.289,6.95,2.17,24,0.167,0.219,0.083,0.231,0.250,0.481,0.35,0.08,0.267,24,0.167,0.219,0.083,0.231,0.250,0.481,0.35,0.08,0.267,8,0.125,0.159,0.125,0.125,0.250,0.375,0.25,0.00,0.167
Paul Goldschmidt,$4.8K,R,ARI,1B,SDP,3,Clayton Richard,L,,,,,,200,1,,,4.51,-0.24,170,0.300,0.419,0.306,0.376,0.606,0.982,0.17,0.11,0.296,10.41,2.17,24,0.375,0.554,0.500,0.464,0.875,1.339,0.18,0.14,0.375,24,0.375,0.554,0.500,0.464,0.875,1.339,0.18,0.14,0.375,9,0.556,0.756,0.666,0.600,1.222,1.822,0.20,0.10,0.600
Cesar Hernandez,$4.0K,S,PHI,2B,PIT,1,Steven Brault,L,,,,,,300,-2,,,4.58,0.04,165,0.285,0.363,0.163,0.376,0.448,0.824,0.11,0.13,0.317,8.67,2.17,8,0.375,0.512,0.000,0.688,0.375,1.063,0.06,0.50,0.429,8,0.375,0.512,0.000,0.688,0.375,1.063,0.06,0.50,0.429,2,0.000,0.345,0.000,0.500,0.000,0.500,0.25,0.50,0.000
Marcell Ozuna,$4.0K,R,STL,OF,CIN,4,Homer Bailey,R, ,,,,,200,7,,,4.88,0.05,539,0.304,0.394,0.247,0.361,0.551,0.912,0.23,0.08,0.346,8.66,2.17,59,0.271,0.295,0.119,0.283,0.390,0.673,0.30,0.02,0.359,59,0.271,0.295,0.119,0.283,0.390,0.673,0.30,0.02,0.359,8,0.000,0.077,0.000,0.111,0.000,0.111,0.22,0.11,0.000
Miguel Rojas,$2.8K,R,MIA,SS,@ MIL,1,Brent Suter,L,,,,,,200,-1,,,3.72,-0.2,86,0.244,0.294,0.116,0.305,0.360,0.665,0.10,0.08,0.269,6.04,2.16,11,0.182,0.237,0.091,0.250,0.273,0.523,0.08,0.08,0.200,11,0.182,0.237,0.091,0.250,0.273,0.523,0.08,0.08,0.200,1,1.000,0.888,0.000,1.000,1.000,2.000,0.00,0.00,1.000
C.J. Cron,$3.4K,R,TBR,1B,MIN,2,Kyle Gibson,R, ,,,,,300,4,,,3.94,0.09,300,0.237,0.289,0.146,0.276,0.383,0.659,0.26,0.06,0.290,7.35,2.16,43,0.163,0.190,0.070,0.196,0.233,0.429,0.30,0.04,0.233,43,0.163,0.190,0.070,0.196,0.233,0.429,0.30,0.04,0.233,15,0.133,0.111,-0.000,0.125,0.133,0.258,0.38,0.00,0.200
