Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,,,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP
Mike Moustakas,$3.9K,L,MIL,3B,@ LAD,2,Kenta Maeda,R,,,,,,400,2,,,3.42,0.13,663,0.261,0.356,0.259,0.318,0.520,0.838,15.60,7.40,0.250,8.32,2.13,54,0.148,0.277,0.259,0.233,0.407,0.640,16.70,8.30,0.100,22,0.136,0.266,0.182,0.269,0.318,0.587,15.40,15.40,0.118,13,0.154,0.254,0.308,0.154,0.462,0.616,23.10,0.00,0.111
Joe Mauer,$3.4K,L,MIN,1B,CLE,1,Shane Bieber,R,,,,,,900,1,,,4.59,0.09,603,0.292,0.347,0.116,0.373,0.408,0.781,12.60,11.60,0.327,7.24,2.13,59,0.322,0.366,0.136,0.379,0.458,0.837,10.60,9.10,0.346,26,0.346,0.373,0.154,0.370,0.500,0.870,11.10,3.70,0.391,18,0.278,0.307,0.111,0.316,0.389,0.705,5.30,5.30,0.294
Paul DeJong,$3.8K,R,STL,SS,COL,3,Tyler Anderson,L,,,,,,500,2,,,3.93,-0.59,132,0.265,0.378,0.265,0.349,0.530,0.879,29.60,11.20,0.333,8.06,2.12,21,0.381,0.377,0.095,0.423,0.476,0.899,15.40,11.50,0.421,11,0.455,0.448,0.182,0.500,0.636,1.136,6.20,18.80,0.417,4,0.750,0.786,0.5,0.833,1.250,2.083,0.00,33.30,0.750
Matt Olson,$4.1K,L,OAK,1B,TOR,5,Marco Estrada,R,,,,,,800,4,,,4.48,-0.23,402,0.246,0.385,0.316,0.343,0.562,0.905,26.00,11.30,0.250,8.65,2.11,49,0.204,0.343,0.204,0.350,0.408,0.758,20.00,16.70,0.206,22,0.182,0.345,0.273,0.333,0.455,0.788,22.20,14.80,0.143,16,0.125,0.201,0,0.263,0.125,0.388,26.30,15.80,0.182
Melky Cabrera,$3.7K,S,CLE,OF,@ MIN,6,Ervin Santana,R,,,,,,1300,-8,,,5.41,0.41,536,0.284,0.314,0.123,0.321,0.407,0.728,10.60,5.20,0.299,7.81,2.11,24,0.375,0.409,0.208,0.375,0.583,0.958,8.30,0.00,0.381,24,0.375,0.409,0.208,0.375,0.583,0.958,8.30,0.00,0.381,13,0.308,0.360,0.231,0.308,0.538,0.846,7.70,0.00,0.273
Michael Brantley,$4.3K,L,CLE,OF,@ MIN,2,Ervin Santana,R,,,,,,900,1,,,5.41,0.41,505,0.311,0.372,0.186,0.368,0.497,0.865,11.10,8.40,0.326,9.02,2.1,64,0.344,0.389,0.188,0.377,0.531,0.908,4.30,5.70,0.344,28,0.286,0.303,0.107,0.310,0.393,0.703,6.70,3.30,0.308,16,0.312,0.319,0.125,0.313,0.438,0.751,11.80,0.00,0.357
Chase d'Arnaud,$3.3K,R,SFG,2B/3B,@ SDP,6,Eric Lauer,L,,,,,,900, ,,,4.06,0.01,47,0.255,0.299,0.149,0.286,0.404,0.690,22.40,4.10,0.294,6.9,2.09,22,0.409,0.483,0.318,0.409,0.727,1.136,18.20,0.00,0.438,9,0.333,0.293,0,0.333,0.333,0.666,22.20,0.00,0.429,6,0.333,0.293,0,0.333,0.333,0.666,0.00,0.00,0.333
Adrian Beltre,$3.8K,R,TEX,3B,@ ARI,4,Robbie Ray,L,,,,,,1100,-1,,,3.54,0.14,137,0.365,0.414,0.161,0.438,0.526,0.964,14.80,11.70,0.407,7.94,2.09,20,0.300,0.264,0,0.300,0.300,0.600,15.00,0.00,0.353,6,0.333,0.293,0,0.333,0.333,0.666,16.70,0.00,0.400,6,0.333,0.293,0,0.333,0.333,0.666,16.70,0.00,0.400
Mitch Garver,$3.1K,R,MIN,C,CLE,9,Shane Bieber,R, ,,,,,600,-8,,,4.59,0.09,156,0.276,0.347,0.167,0.351,0.442,0.793,24.60,9.10,0.358,6.44,2.08,31,0.355,0.453,0.258,0.444,0.613,1.057,13.50,13.50,0.400,18,0.444,0.502,0.278,0.474,0.722,1.196,15.80,5.30,0.533,12,0.417,0.428,0.167,0.417,0.583,1.000,16.70,0.00,0.500
Tyler Flowers,$3.1K,R,ATL,C,MIA,5,Wei-Yin Chen,L,,,,,,600,-8,,,5.05,0.27,90,0.344,0.455,0.178,0.508,0.522,1.030,17.50,21.70,0.415,6.45,2.08,5,0.200,0.431,0,0.600,0.200,0.800,20.00,50.00,0.333,4,0.250,0.42,0,0.571,0.250,0.821,28.60,42.90,0.500,3,0.000,0.343,0,0.500,0.000,0.500,33.30,50.00,0.000
Russell Martin,$3.3K,R,TOR,C,@ OAK,2,Edwin Jackson,R, ,,,,,1100,-22,,,4.02,0.23,414,0.217,0.330,0.171,0.345,0.389,0.734,22.20,14.50,0.249,6.74,2.04,34,0.265,0.376,0.206,0.390,0.471,0.861,22.00,17.10,0.304,14,0.286,0.475,0.5,0.375,0.786,1.161,18.80,12.50,0.222,8,0.375,0.555,0.5,0.500,0.875,1.375,20.00,20.00,0.400
Andrew McCutchen,$4.2K,R,SFG,OF,@ SDP,1,Eric Lauer,L,,,,,,700,7,,,4.06,0.01,260,0.296,0.409,0.265,0.388,0.562,0.950,18.70,12.70,0.328,8.53,2.03,22,0.136,0.241,0,0.296,0.136,0.432,14.80,18.50,0.167,8,0.125,0.225,0,0.222,0.125,0.347,22.20,11.10,0.167,5,0.200,0.322,0,0.333,0.200,0.533,0.00,16.70,0.200
Steven Souza,$4.1K,R,ARI,OF,TEX,5,Martin Perez,L,,,,,,1300,-9,,,4.96,-0.14,175,0.274,0.352,0.126,0.389,0.400,0.789,26.90,14.90,0.388,8.3,2.02,27,0.259,0.310,0.111,0.333,0.370,0.703,30.00,10.00,0.389,8,0.375,0.330,0,0.375,0.375,0.750,50.00,0.00,0.750,5,0.200,0.176,0,0.200,0.200,0.400,60.00,0.00,0.500
Jonathan Lucroy,$2.9K,R,OAK,C,TOR,9,Marco Estrada,R, ,,,,,600,-7,,,4.48,-0.23,514,0.259,0.306,0.099,0.330,0.358,0.688,12.20,8.20,0.287,5.85,2.02,38,0.053,0.078,0,0.100,0.053,0.153,12.50,5.00,0.061,15,0.067,0.098,0,0.125,0.067,0.192,12.50,6.20,0.077,9,0.111,0.098,0,0.111,0.111,0.222,11.10,0.00,0.125
Roman Quinn,$3.0K,S,PHI,OF,@ BOS,8,David Price,L,,,,,,1000,-4,,,4.11,0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.02,2.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Justin Bour,$3.8K,L,MIA,1B,@ ATL,4,Julio Teheran,R,,,,,,1300,-5,,,3.95,0.23,523,0.272,0.378,0.237,0.369,0.509,0.878,23.10,13.40,0.309,7.63,2.01,51,0.216,0.303,0.137,0.322,0.353,0.675,35.60,13.60,0.321,21,0.095,0.136,0,0.174,0.095,0.269,39.10,8.70,0.167,11,0.091,0.173,0,0.231,0.091,0.322,30.80,15.40,0.143
Evan Longoria,$3.9K,R,SFG,3B,@ SDP,3,Eric Lauer,L,,,,,,1000,-2,,,4.06,0.01,256,0.250,0.328,0.199,0.316,0.449,0.765,17.90,9.30,0.258,7.84,2.01,3,1.000,1.003,0.333,1.000,1.333,2.333,0.00,0.00,1.000,3,1.000,1.003,0.333,1.000,1.333,2.333,0.00,0.00,1.000,3,1.000,1.003,0.333,1.000,1.333,2.333,0.00,0.00,1.000
Edwin Encarnacion,$4.4K,R,CLE,1B,@ MIN,4,Ervin Santana,R, ,,,,,700,4,,,5.41,0.41,647,0.253,0.369,0.264,0.345,0.518,0.863,20.80,11.70,0.258,8.82,2,52,0.250,0.331,0.231,0.317,0.481,0.798,22.20,9.50,0.256,22,0.318,0.366,0.227,0.318,0.545,0.863,31.80,0.00,0.429,16,0.250,0.293,0.188,0.250,0.438,0.688,37.50,0.00,0.333
Austin Hedges,$3.2K,R,SDP,C,SFG,8,Derek Holland,L,,,,,,600,-8,,,3.94,-0.01,151,0.219,0.273,0.132,0.272,0.351,0.623,30.20,6.20,0.289,6.37,1.99,11,0.273,0.419,0.273,0.429,0.545,0.974,35.70,21.40,0.400,2,0.000,0.344,0,0.500,0.000,0.500,25.00,50.00,0.000,2,0.000,0.344,0,0.500,0.000,0.500,25.00,50.00,0.000
Miguel Sano,$3.4K,R,MIN,1B/3B,CLE,7,Shane Bieber,R, ,,,,,900,5,,,4.59,0.09,441,0.243,0.341,0.222,0.322,0.465,0.787,38.70,9.70,0.357,6.75,1.99,7,0.000,0,0,0.000,0.000,0.000,71.40,0.00,0.000,7,0.000,0,0,0.000,0.000,0.000,71.40,0.00,0.000,7,0.000,0,0,0.000,0.000,0.000,71.40,0.00,0.000
Ketel Marte,$4.2K,S,ARI,2B/SS,TEX,7,Martin Perez,L,,,,,,900, ,,,4.96,-0.14,202,0.277,0.378,0.238,0.362,0.515,0.877,11.40,11.40,0.286,8.3,1.98,24,0.250,0.483,0.458,0.455,0.708,1.163,9.10,24.20,0.167,7,0.143,0.387,0,0.500,0.143,0.643,8.30,33.30,0.167,6,0.000,0.229,0,0.333,0.000,0.333,11.10,33.30,0.000
Ronald Acuna,$4.5K,R,ATL,OF,MIA,1,Wei-Yin Chen,L,,,,,,1000,1,,,5.05,0.27,61,0.197,0.284,0.131,0.290,0.328,0.618,29.00,8.70,0.256,8.91,1.98,20,0.100,0.161,0.05,0.182,0.150,0.332,31.80,4.50,0.154,12,0.000,0.100,0,0.143,0.000,0.143,35.70,7.10,0.000,12,0.000,0.100,0,0.143,0.000,0.143,35.70,7.10,0.000
Teoscar Hernandez,$3.9K,R,TOR,OF,@ OAK,6,Edwin Jackson,R, ,,,,,600,14,,,4.02,0.23,289,0.253,0.343,0.242,0.310,0.495,0.805,28.50,7.00,0.316,7.69,1.97,47,0.149,0.204,0.043,0.241,0.191,0.432,35.20,11.10,0.241,20,0.050,0.160,0.05,0.200,0.100,0.300,40.00,16.00,0.091,12,0.000,0.098,0,0.143,0.000,0.143,35.70,14.30,0.000
Kendrys Morales,$3.7K,S,TOR,1B,@ OAK,4,Edwin Jackson,R,,,,,,500,7,,,4.02,0.23,611,0.232,0.319,0.191,0.302,0.424,0.726,21.30,8.40,0.255,7.29,1.97,40,0.400,0.501,0.275,0.510,0.675,1.185,13.70,19.60,0.419,23,0.391,0.460,0.174,0.483,0.565,1.048,6.90,17.20,0.381,13,0.462,0.512,0.308,0.500,0.769,1.269,0.00,12.50,0.385
Andrew Romine,$2.5K,S,SEA,2B/SS,HOU,9,Gerrit Cole,R,,,,,,500,3,,,3.43,-0.02,310,0.219,0.262,0.090,0.280,0.310,0.590,20.60,6.40,0.273,4.9,1.96,4,0.500,0.440,0,0.500,0.500,1.000,50.00,0.00,1.000,1,1.000,0.879,0,1.000,1.000,2.000,0.00,0.00,1.000,1,1.000,0.879,0,1.000,1.000,2.000,0.00,0.00,1.000
A.J. Pollock,$5.2K,R,ARI,OF,TEX,4,Martin Perez,L,,,,,,1300,-1,,,4.96,-0.14,221,0.276,0.381,0.294,0.335,0.570,0.905,12.40,7.00,0.260,10.19,1.96,29,0.276,0.379,0.241,0.364,0.517,0.881,6.10,9.10,0.240,11,0.273,0.471,0.545,0.333,0.818,1.151,8.30,8.30,0.125,9,0.333,0.552,0.667,0.333,1.000,1.333,11.10,0.00,0.167
Dexter Fowler,$3.3K,S,STL,OF,COL,7,Tyler Anderson,L,,,,,,600,14,,,3.93,-0.59,164,0.226,0.311,0.159,0.316,0.384,0.700,18.70,11.20,0.262,6.39,1.94,20,0.350,0.482,0.4,0.409,0.750,1.159,13.60,9.10,0.333,12,0.500,0.611,0.417,0.571,0.917,1.488,0.00,14.30,0.455,5,0.400,0.602,0.6,0.500,1.000,1.500,0.00,16.70,0.250
Curtis Granderson,$3.9K,L,TOR,OF,@ OAK,1,Edwin Jackson,R,,,,,,800,10,,,4.02,0.23,593,0.223,0.341,0.226,0.333,0.449,0.782,25.10,13.40,0.259,7.58,1.94,58,0.190,0.246,0.121,0.250,0.310,0.560,21.90,7.80,0.227,28,0.250,0.292,0.143,0.290,0.393,0.683,19.40,6.50,0.273,17,0.294,0.329,0.176,0.316,0.471,0.787,21.10,5.30,0.308
Marcell Ozuna,$3.5K,R,STL,OF,COL,4,Tyler Anderson,L,,,,,,400,22,,,3.93,-0.59,218,0.298,0.347,0.128,0.364,0.427,0.791,18.60,9.10,0.347,6.79,1.94,29,0.241,0.267,0.103,0.267,0.345,0.612,23.30,3.30,0.286,12,0.417,0.481,0.25,0.462,0.667,1.129,15.40,7.70,0.444,5,0.800,0.937,0.6,0.800,1.400,2.200,0.00,0.00,0.750
Yangervis Solarte,$3.6K,S,TOR,2B/3B,@ OAK,5,Edwin Jackson,R,,,,,,700,1,,,4.02,0.23,604,0.257,0.323,0.174,0.314,0.430,0.744,14.10,7.10,0.265,6.99,1.94,61,0.180,0.216,0.098,0.215,0.279,0.494,13.80,3.10,0.192,24,0.125,0.158,0.083,0.154,0.208,0.362,15.40,0.00,0.143,15,0.133,0.142,0.067,0.133,0.200,0.333,13.30,0.00,0.154
Joc Pederson,$4.1K,L,LAD,OF,MIL,1,Freddy Peralta,R,,,,,,900,4,,,4.08,-0.13,451,0.253,0.373,0.259,0.357,0.512,0.869,18.40,11.60,0.269,7.87,1.92,55,0.273,0.372,0.236,0.355,0.509,0.864,23.80,7.90,0.324,23,0.435,0.474,0.217,0.458,0.652,1.110,29.20,4.20,0.600,16,0.375,0.376,0.125,0.375,0.500,0.875,31.20,0.00,0.545
Tyler White,$3.4K,R,HOU,1B,@ SEA,5,James Paxton,L,,,,,,1400,-15,,,3.57,0.02,24,0.292,0.424,0.292,0.414,0.583,0.997,17.20,17.20,0.294,6.52,1.92,6,0.667,0.757,0.5,0.750,1.167,1.917,12.50,25.00,0.750,3,1.000,1.268,1,1.000,2.000,3.000,0.00,0.00,1.000,3,1.000,1.268,1,1.000,2.000,3.000,0.00,0.00,1.000
Marwin Gonzalez,$3.1K,S,HOU,OF/SS,@ SEA,6,James Paxton,L,,,,,,500,38,,,3.57,0.02,245,0.253,0.311,0.147,0.311,0.400,0.711,20.20,6.70,0.305,5.91,1.91,19,0.316,0.334,0.053,0.381,0.368,0.749,4.80,9.50,0.333,9,0.444,0.478,0.111,0.545,0.556,1.101,0.00,18.20,0.444,3,0.333,0.392,0,0.500,0.333,0.833,0.00,25.00,0.333
Manuel Margot,$4.0K,R,SDP,OF,SFG,1,Derek Holland,L,,,,,,800,11,,,3.94,-0.01,211,0.261,0.327,0.180,0.316,0.441,0.757,18.00,7.50,0.307,7.65,1.91,25,0.280,0.292,0.08,0.308,0.360,0.668,23.10,3.80,0.368,4,0.500,0.532,0.25,0.500,0.750,1.250,25.00,0.00,0.667,3,0.333,0.417,0.333,0.333,0.667,1.000,33.30,0.00,0.500
Starlin Castro,$3.9K,R,MIA,2B,@ ATL,5,Julio Teheran,R, ,,,,,1100,-2,,,3.95,0.23,691,0.285,0.321,0.135,0.321,0.420,0.741,19.80,4.70,0.332,7.4,1.9,58,0.241,0.294,0.138,0.297,0.379,0.676,18.80,7.80,0.267,18,0.167,0.236,0.167,0.211,0.333,0.544,21.10,5.30,0.154,8,0.125,0.304,0.375,0.222,0.500,0.722,22.20,11.10,0.000
Buster Posey,$4.1K,R,SFG,C,@ SDP,2,Eric Lauer,L,,,,,,900,-6,,,4.06,0.01,249,0.337,0.413,0.189,0.428,0.526,0.954,11.00,13.80,0.356,7.78,1.9,22,0.364,0.390,0.045,0.440,0.409,0.849,20.00,12.00,0.471,8,0.375,0.369,0,0.444,0.375,0.819,22.20,11.10,0.500,4,0.500,0.489,0,0.600,0.500,1.100,40.00,20.00,1.000
Francisco Lindor,$5.3K,S,CLE,SS,@ MIN,1,Ervin Santana,R,,,,,,900, ,,,5.41,0.41,747,0.256,0.361,0.260,0.329,0.515,0.844,14.60,8.90,0.250,10.01,1.89,68,0.250,0.376,0.324,0.325,0.574,0.899,3.80,9.00,0.183,29,0.276,0.383,0.310,0.323,0.586,0.909,0.00,3.20,0.222,17,0.353,0.469,0.412,0.353,0.765,1.118,0.00,0.00,0.267
Matt Chapman,$4.5K,R,OAK,3B,TOR,2,Marco Estrada,R, ,,,,,900,-1,,,4.48,-0.23,439,0.251,0.354,0.235,0.338,0.485,0.823,24.40,10.20,0.301,8.5,1.89,52,0.288,0.395,0.288,0.367,0.577,0.944,21.70,6.70,0.342,19,0.368,0.563,0.579,0.455,0.947,1.402,22.70,9.10,0.417,12,0.500,0.745,0.833,0.571,1.333,1.904,28.60,14.30,0.667
Sandy Leon,$2.9K,S,BOS,C,PHI,9,Aaron Nola,R,,,,,,800,-12,,,4.89,-0.01,330,0.221,0.268,0.115,0.274,0.336,0.610,26.90,6.10,0.285,5.46,1.88,42,0.143,0.160,0.024,0.182,0.167,0.349,24.40,4.40,0.194,16,0.000,0.040,0,0.059,0.000,0.059,27.80,5.60,0.000,10,0.000,0,0,0.000,0.000,0.000,10.00,0.00,0.000
Nick Martini,$3.7K,L,OAK,OF,TOR,1,Marco Estrada,R,,,,,,1200,-2,,,4.48,-0.23,35,0.314,0.391,0.171,0.415,0.486,0.901,17.10,9.80,0.393,6.95,1.88,26,0.385,0.474,0.231,0.500,0.615,1.115,21.90,12.50,0.526,18,0.389,0.491,0.222,0.542,0.611,1.153,12.50,16.70,0.467,15,0.400,0.490,0.267,0.500,0.667,1.167,16.70,11.10,0.500
Austin Slater,$3.8K,R,SFG,OF,@ SDP,5,Eric Lauer,L,,,,,,1700,-16,,,4.06,0.01,59,0.305,0.336,0.119,0.354,0.424,0.778,20.00,6.20,0.383,7.14,1.88,16,0.188,0.217,0.062,0.235,0.250,0.485,17.60,5.90,0.231,7,0.286,0.304,0.143,0.286,0.429,0.715,14.30,0.00,0.333,5,0.200,0.176,0,0.200,0.200,0.400,20.00,0.00,0.250
Mitch Moreland,$4.2K,L,BOS,1B,PHI,4,Aaron Nola,R,,,,,,1000,1,,,4.89,-0.01,649,0.259,0.354,0.219,0.337,0.478,0.815,19.70,10.20,0.286,7.88,1.88,32,0.250,0.316,0.094,0.359,0.344,0.703,12.80,15.40,0.259,16,0.250,0.316,0.188,0.294,0.438,0.732,23.50,5.90,0.273,8,0.250,0.220,0,0.250,0.250,0.500,50.00,0.00,0.500
Wil Myers,$4.6K,R,SDP,OF,SFG,2,Derek Holland,L,,,,,,1100,-2,,,3.94,-0.01,197,0.239,0.361,0.244,0.346,0.482,0.828,29.40,14.30,0.297,8.62,1.87,25,0.320,0.564,0.68,0.414,1.000,1.414,27.60,13.80,0.250,6,0.167,0.208,0.167,0.167,0.333,0.500,50.00,0.00,0.333,3,0.333,0.417,0.333,0.333,0.667,1.000,33.30,0.00,0.500
Hunter Renfroe,$4.1K,R,SDP,OF,SFG,3,Derek Holland,L,,,,,,1600,-17,,,3.94,-0.01,183,0.290,0.413,0.311,0.374,0.601,0.975,20.40,10.90,0.310,7.68,1.87,17,0.118,0.270,0.176,0.286,0.294,0.580,23.80,19.00,0.091,3,0.000,0.172,0,0.250,0.000,0.250,50.00,25.00,0.000,3,0.000,0,0,0.000,0.000,0.000,66.70,0.00,0.000
Elvis Andrus,$4.4K,R,TEX,SS,@ ARI,3,Robbie Ray,L,,,,,,500,2,,,3.54,0.14,190,0.279,0.349,0.2,0.330,0.479,0.809,12.10,6.80,0.285,8.16,1.85,22,0.273,0.374,0.318,0.304,0.591,0.895,8.70,4.30,0.263,7,0.143,0.292,0.429,0.143,0.571,0.714,14.30,0.00,0.000,7,0.143,0.292,0.429,0.143,0.571,0.714,14.30,0.00,0.000
Jose Ramirez,$5.4K,S,CLE,3B,@ MIN,3,Ervin Santana,R,,,,,,700, ,,,5.41,0.41,658,0.298,0.420,0.301,0.391,0.599,0.990,11.50,12.80,0.286,9.98,1.85,52,0.269,0.452,0.365,0.435,0.635,1.070,8.70,23.20,0.233,16,0.125,0.380,0.125,0.464,0.250,0.714,3.60,39.30,0.125,8,0.000,0.362,0,0.471,0.000,0.471,0.00,47.10,0.000
Ryan Braun,$3.9K,R,MIL,1B/OF,@ LAD,5,Kenta Maeda,R, ,,,,,900,-15,,,3.42,0.13,473,0.260,0.330,0.199,0.307,0.459,0.766,22.10,6.10,0.297,7.2,1.85,19,0.211,0.205,0.053,0.211,0.263,0.474,26.30,0.00,0.286,5,0.400,0.426,0.2,0.400,0.600,1.000,20.00,0.00,0.500,4,0.500,0.532,0.25,0.500,0.750,1.250,25.00,0.00,0.667
Christian Villanueva,$3.9K,R,SDP,3B,SFG,5,Derek Holland,L,,,,,,1300,-6,,,3.94,-0.01,107,0.327,0.467,0.430,0.371,0.757,1.128,31.90,6.90,0.357,7.12,1.83,20,0.350,0.448,0.3,0.409,0.650,1.059,31.80,9.10,0.455,3,0.000,0.172,0,0.250,0.000,0.250,50.00,25.00,0.000,2,0.000,0.229,0,0.333,0.000,0.333,33.30,33.30,0.000
Chase Utley,$3.0K,L,LAD,2B,MIL,7,Freddy Peralta,R,,,,,,900,2,,,4.08,-0.13,426,0.237,0.312,0.141,0.323,0.378,0.701,16.30,9.10,0.273,5.5,1.83,20,0.300,0.354,0.1,0.391,0.400,0.791,13.00,4.30,0.353,10,0.200,0.259,0.1,0.273,0.300,0.573,9.10,0.00,0.222,5,0.200,0.266,0,0.333,0.200,0.533,16.70,0.00,0.250
Mitch Haniger,$3.9K,R,SEA,OF,HOU,5,Gerrit Cole,R, ,,,,,800,10,,,3.43,-0.02,537,0.274,0.372,0.220,0.365,0.493,0.858,23.20,10.10,0.322,7.13,1.83,38,0.211,0.339,0.132,0.388,0.342,0.730,24.50,14.30,0.280,15,0.133,0.333,0,0.458,0.133,0.591,16.70,29.20,0.182,9,0.111,0.248,0,0.333,0.111,0.444,25.00,16.70,0.167
Jason Kipnis,$3.5K,L,CLE,2B,@ MIN,7,Ervin Santana,R,,,,,,500,4,,,5.41,0.41,504,0.220,0.294,0.161,0.290,0.381,0.671,19.20,8.40,0.248,6.39,1.83,52,0.212,0.303,0.135,0.328,0.346,0.674,14.80,14.80,0.238,25,0.160,0.189,0.08,0.192,0.240,0.432,11.50,3.80,0.182,14,0.214,0.239,0.143,0.214,0.357,0.571,14.30,0.00,0.250
