Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,,,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP
Zack Cozart,$3.5K,R,LAA,2B/3B,KCR,6,Danny Duffy,L,,,,,,600, ,,,4.97,0.06,143,0.294,0.384,0.252,0.371,0.545,0.916,12.60,10.80,0.294,7.84,2.24,19,0.263,0.346,0.263,0.333,0.526,0.859,12.50,8.30,0.235,8,0.000,0.080,0,0.111,0.000,0.111,11.10,0.00,0.000,3,0.000,0.181,0,0.250,0.000,0.250,25.00,0.00,0.000
Nick Ahmed,$3.0K,R,ARI,SS,@ SFG,1,Derek Holland,L,,,,,,500,-1,,,3.69,-0.25,103,0.340,0.418,0.282,0.382,0.621,1.003,18.00,7.20,0.377,6.65,2.22,21,0.381,0.497,0.429,0.409,0.810,1.219,18.20,4.50,0.400,10,0.200,0.286,0.3,0.200,0.500,0.700,20.00,0.00,0.143,4,0.000,0,0,0.000,0.000,0.000,50.00,0.00,0.000
Victor Martinez,$3.1K,S,DET,1B,NYY,4,Domingo German,R,,,,,,800,-3,,,4.14,0.22,415,0.251,0.301,0.125,0.309,0.376,0.685,13.20,8.70,0.267,6.72,2.17,43,0.209,0.227,0.047,0.255,0.256,0.511,10.40,8.30,0.231,26,0.231,0.241,0.038,0.276,0.269,0.545,10.30,6.90,0.250,12,0.333,0.350,0.083,0.385,0.417,0.802,15.40,7.70,0.400
Hunter Pence,$2.8K,R,SFG,OF,ARI,7,Zack Godley,R, ,,,,,800,-3,,,3.81,-0.25,387,0.243,0.279,0.111,0.285,0.354,0.639,23.40,5.80,0.298,6.08,2.17,1,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,1,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,1,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Justin Upton,$4.2K,R,LAA,OF,KCR,3,Danny Duffy,L,,,,,,600,1,,,4.97,0.06,169,0.296,0.409,0.302,0.367,0.598,0.965,23.80,11.60,0.333,8.9,2.12,18,0.167,0.233,0.167,0.211,0.333,0.544,42.10,5.30,0.222,10,0.100,0.143,0,0.182,0.100,0.282,36.40,9.10,0.167,7,0.000,0.087,0,0.125,0.000,0.125,50.00,12.50,0.000
Travis Jankowski,$3.5K,L,SDP,OF,ATL,1,Julio Teheran,R,,,,,,1000,-4,,,3.81,0.11,132,0.280,0.318,0.076,0.358,0.356,0.714,21.50,10.70,0.364,7.39,2.11,75,0.320,0.338,0.053,0.386,0.373,0.759,12.00,9.60,0.359,33,0.212,0.211,0.030,0.235,0.242,0.477,8.80,2.90,0.233,19,0.211,0.210,0,0.250,0.211,0.461,0.00,5.00,0.211
John Ryan Murphy,$3.8K,R,ARI,C,@ SFG,4,Derek Holland,L,,,,,,1300,-8,,,3.69,-0.25,34,0.324,0.434,0.412,0.324,0.735,1.059,20.60,0.00,0.304,7.98,2.1,18,0.444,0.654,0.722,0.444,1.167,1.611,11.10,0.00,0.333,9,0.444,0.674,0.778,0.444,1.222,1.666,11.10,0.00,0.333,3,0.667,0.952,1,0.667,1.667,2.334,0.00,0.00,0.500
Jon Jay,$3.3K,L,KCR,OF,@ LAA,1,Nick Tropeano,R,,,,,,-100,9,,,3.53,-0.06,464,0.293,0.325,0.091,0.356,0.384,0.740,17.00,6.70,0.356,6.93,2.1,87,0.345,0.359,0.138,0.363,0.483,0.846,10.50,3.20,0.377,45,0.311,0.337,0.156,0.333,0.467,0.800,10.00,4.00,0.325,24,0.375,0.437,0.292,0.407,0.667,1.074,7.40,7.40,0.364
Brett Gardner,$4.2K,L,NYY,OF,@ DET,1,Mike Fiers,R,,,,,,1000,-6,,,5.86,1.28,634,0.270,0.346,0.175,0.352,0.445,0.797,17.90,11.40,0.302,8.8,2.1,51,0.373,0.489,0.353,0.448,0.725,1.173,10.30,15.50,0.381,31,0.387,0.515,0.452,0.424,0.839,1.263,9.10,6.10,0.360,17,0.412,0.533,0.471,0.412,0.882,1.294,11.80,0.00,0.385
Gary Sanchez,$4.3K,R,NYY,C,@ DET,3,Mike Fiers,R, ,,,,,700,-3,,,5.86,1.28,547,0.252,0.344,0.249,0.314,0.501,0.815,23.70,7.30,0.271,8.89,2.07,43,0.186,0.297,0.233,0.280,0.419,0.699,26.00,12.00,0.179,27,0.074,0.121,0.037,0.138,0.111,0.249,31.00,6.90,0.111,15,0.000,0,0,0.000,0.000,0.000,40.00,0.00,0.000
Giancarlo Stanton,$4.8K,R,NYY,OF,@ DET,4,Mike Fiers,R, ,,,,,100, ,,,5.86,1.28,624,0.248,0.358,0.276,0.323,0.524,0.847,27.70,10.20,0.278,9.7,2.02,50,0.220,0.294,0.16,0.298,0.380,0.678,23.20,7.10,0.250,29,0.172,0.216,0.103,0.219,0.276,0.495,29.00,3.20,0.200,13,0.231,0.316,0.231,0.286,0.462,0.748,21.40,7.10,0.222
Albert Pujols,$3.5K,R,LAA,1B,KCR,4,Danny Duffy,L,,,,,,800,-2,,,4.97,0.06,174,0.224,0.259,0.086,0.273,0.310,0.583,16.50,7.40,0.255,6.97,1.99,18,0.111,0.129,0,0.158,0.111,0.269,21.10,5.30,0.143,10,0.100,0.088,0,0.100,0.100,0.200,10.00,0.00,0.111,7,0.000,0,0,0.000,0.000,0.000,14.30,0.00,0.000
Franmil Reyes,$3.2K,R,SDP,OF,ATL,5,Julio Teheran,R, ,,,,, ,6,,,3.81,0.11,22,0.136,0.120,0,0.136,0.136,0.272,36.40,0.00,0.214,6.37,1.99,37,0.216,0.261,0.162,0.237,0.378,0.615,34.20,2.60,0.273,25,0.280,0.348,0.24,0.308,0.520,0.828,34.60,3.80,0.357,16,0.312,0.428,0.375,0.353,0.688,1.041,29.40,5.90,0.333
Jefry Marte,$3.3K,R,LAA,1B/3B,KCR,7,Danny Duffy,L,,,,,,1100,-5,,,4.97,0.06,106,0.208,0.293,0.198,0.267,0.406,0.673,19.00,9.50,0.212,6.53,1.98,15,0.067,0.133,0,0.176,0.067,0.243,29.40,11.80,0.100,8,0.000,0,0,0.000,0.000,0.000,37.50,0.00,0.000,7,0.000,0,0,0.000,0.000,0.000,28.60,0.00,0.000
Jose Pirela,$3.2K,R,SDP,2B/OF,ATL,3,Julio Teheran,R, ,,,,,300,1,,,3.81,0.11,385,0.281,0.325,0.140,0.331,0.421,0.752,20.10,6.90,0.343,6.31,1.97,73,0.315,0.321,0.110,0.329,0.425,0.754,15.80,2.60,0.371,35,0.343,0.342,0.114,0.351,0.457,0.808,10.80,2.70,0.375,19,0.158,0.175,0.053,0.190,0.211,0.401,19.00,4.80,0.188
Pablo Sandoval,$3.0K,S,SFG,1B/3B,ARI,6,Zack Godley,R,,,,,,900,1,,,3.81,-0.25,259,0.243,0.299,0.166,0.287,0.409,0.696,22.60,6.50,0.280,5.83,1.94,42,0.262,0.278,0.095,0.289,0.357,0.646,28.90,4.40,0.345,23,0.261,0.263,0.043,0.292,0.304,0.596,29.20,4.20,0.375,13,0.385,0.388,0.077,0.429,0.462,0.891,21.40,7.10,0.500
Tyler Flowers,$3.5K,R,ATL,C,@ SDP,5,Clayton Richard,L,,,,,,500,-3,,,3.69,-0.11,73,0.329,0.423,0.164,0.467,0.493,0.960,17.20,20.40,0.389,6.79,1.94,17,0.412,0.550,0.353,0.583,0.765,1.348,16.70,29.20,0.455,10,0.300,0.427,0.3,0.417,0.600,1.017,25.00,16.70,0.333,3,0.333,0.392,0,0.500,0.333,0.833,0.00,25.00,0.333
Eric Hosmer,$4.0K,L,SDP,1B,ATL,2,Julio Teheran,R,,,,,,300,1,,,3.81,0.11,554,0.327,0.392,0.190,0.396,0.516,0.912,17.90,11.80,0.376,7.73,1.93,75,0.320,0.347,0.107,0.370,0.427,0.797,16.70,10.70,0.383,34,0.441,0.421,0.029,0.486,0.471,0.957,13.20,10.50,0.517,22,0.545,0.511,0.045,0.583,0.591,1.174,8.30,8.30,0.600
Mike Moustakas,$4.2K,L,KCR,3B,@ LAA,3,Nick Tropeano,R,,,,,,200,1,,,3.53,-0.06,561,0.275,0.356,0.266,0.314,0.540,0.854,15.70,6.90,0.266,8.04,1.91,76,0.250,0.317,0.184,0.310,0.434,0.744,21.20,8.20,0.286,44,0.182,0.257,0.159,0.250,0.341,0.591,20.40,8.20,0.212,26,0.231,0.301,0.231,0.259,0.462,0.721,22.20,3.70,0.263
Alcides Escobar,$2.7K,R,KCR,SS,@ LAA,8,Nick Tropeano,R, ,,,,,500,-2,,,3.53,-0.06,616,0.231,0.246,0.086,0.254,0.317,0.571,14.80,2.60,0.262,5.17,1.91,71,0.254,0.240,0.042,0.260,0.296,0.556,10.80,1.40,0.281,40,0.275,0.267,0.075,0.275,0.350,0.625,12.20,0.00,0.314,21,0.238,0.241,0.095,0.238,0.333,0.571,14.30,0.00,0.278
Neil Walker,$3.6K,S,NYY,1B/2B,@ DET,7,Mike Fiers,R,,,,,,1200,-6,,,5.86,1.28,409,0.262,0.342,0.174,0.345,0.435,0.780,17.40,12.20,0.289,6.84,1.9,34,0.294,0.373,0.265,0.333,0.559,0.892,16.70,5.60,0.308,17,0.353,0.460,0.412,0.353,0.765,1.118,11.80,0.00,0.308,6,0.333,0.292,0,0.333,0.333,0.666,0.00,0.00,0.333
Brandon Crawford,$3.5K,L,SFG,SS,ARI,4,Zack Godley,R,,,,,,200,1,,,3.81,-0.25,510,0.275,0.316,0.151,0.315,0.425,0.740,20.60,6.60,0.325,6.6,1.89,70,0.400,0.431,0.186,0.434,0.586,1.020,14.30,6.50,0.448,30,0.367,0.399,0.133,0.424,0.500,0.924,9.10,9.10,0.385,20,0.300,0.281,0.05,0.300,0.350,0.650,10.00,0.00,0.333
Andrew McCutchen,$3.7K,R,SFG,OF,ARI,3,Zack Godley,R, ,,,,,400,4,,,3.81,-0.25,575,0.256,0.324,0.144,0.336,0.400,0.736,19.20,11.50,0.297,6.96,1.88,74,0.257,0.323,0.189,0.309,0.446,0.755,22.50,8.80,0.321,31,0.226,0.327,0.226,0.306,0.452,0.758,16.70,13.90,0.240,17,0.353,0.444,0.412,0.368,0.765,1.133,0.00,5.30,0.294
Johan Camargo,$3.6K,S,ATL,3B/SS,@ SDP,2,Clayton Richard,L,,,,,,800,-1,,,3.69,-0.11,104,0.337,0.384,0.231,0.349,0.567,0.916,18.30,4.60,0.395,6.75,1.88,25,0.240,0.313,0.2,0.296,0.440,0.736,14.30,10.70,0.250,12,0.250,0.391,0.333,0.357,0.583,0.940,14.30,14.30,0.222,8,0.250,0.434,0.5,0.333,0.750,1.083,22.20,11.10,0.200
Hunter Dozier,$3.0K,R,KCR,1B,@ LAA,7,Nick Tropeano,R, ,,,,,700,3,,,3.53,-0.06,36,0.194,0.229,0.056,0.256,0.250,0.506,30.80,7.70,0.292,5.62,1.87,46,0.217,0.267,0.109,0.280,0.326,0.606,32.00,8.00,0.310,33,0.212,0.290,0.152,0.297,0.364,0.661,32.40,10.80,0.300,19,0.211,0.302,0.211,0.286,0.421,0.707,38.10,9.50,0.300
Ronny Rodriguez,$2.9K,R,DET,3B/SS,NYY,8,Domingo German,R, ,,,,,800,-1,,,4.14,0.22,1,0.000,0,0,0.000,0.000,0.000,100.00,0.00,0.000,5.38,1.86,7,0.000,0,0,0.000,0.000,0.000,57.10,0.00,0.000,7,0.000,0,0,0.000,0.000,0.000,57.10,0.00,0.000,7,0.000,0,0,0.000,0.000,0.000,57.10,0.00,0.000
Raffy Lopez,$2.7K,L,SDP,C,ATL,8,Julio Teheran,R,,,,,,500,-6,,,3.81,0.11,90,0.211,0.297,0.211,0.275,0.422,0.697,33.70,11.50,0.250,5.02,1.86,49,0.122,0.176,0.061,0.196,0.184,0.380,38.60,10.50,0.179,22,0.091,0.126,0,0.160,0.091,0.251,42.30,11.50,0.167,13,0.077,0.151,0,0.200,0.077,0.277,40.00,13.30,0.143
Alex Gordon,$3.2K,L,KCR,OF,@ LAA,6,Nick Tropeano,R,,,,,,800,-3,,,3.53,-0.06,476,0.231,0.281,0.128,0.286,0.359,0.645,24.50,6.90,0.286,5.89,1.84,69,0.261,0.295,0.101,0.311,0.362,0.673,23.00,8.10,0.320,38,0.316,0.316,0.079,0.333,0.395,0.728,21.10,2.60,0.379,23,0.261,0.248,0,0.292,0.261,0.553,17.40,4.30,0.316
Andrelton Simmons,$4.0K,R,LAA,SS,KCR,5,Danny Duffy,L,,,,,,500, ,,,4.97,0.06,197,0.259,0.327,0.107,0.362,0.365,0.727,10.00,14.80,0.273,7.37,1.84,22,0.227,0.306,0,0.393,0.227,0.620,3.60,17.90,0.238,10,0.300,0.388,0,0.500,0.300,0.800,0.00,21.40,0.300,5,0.600,0.593,0,0.750,0.600,1.350,0.00,25.00,0.600
James McCann,$3.2K,R,DET,C,NYY,7,Domingo German,R, ,,,,,1200,-11,,,4.14,0.22,378,0.235,0.278,0.111,0.288,0.347,0.635,24.60,5.60,0.296,5.88,1.84,45,0.244,0.284,0.067,0.306,0.311,0.617,28.60,10.20,0.355,21,0.190,0.191,0,0.227,0.190,0.417,27.30,4.50,0.267,10,0.100,0.143,0,0.182,0.100,0.282,27.30,9.10,0.143
Ozzie Albies,$4.8K,S,ATL,2B,@ SDP,1,Clayton Richard,L,,,,,,500, ,,,3.69,-0.11,115,0.348,0.425,0.278,0.397,0.626,1.023,11.80,7.90,0.351,8.8,1.83,40,0.225,0.266,0.1,0.279,0.325,0.604,14.00,7.00,0.242,20,0.150,0.183,0,0.227,0.150,0.377,9.10,9.10,0.167,12,0.167,0.146,0,0.167,0.167,0.334,0.00,0.00,0.167
Victor Reyes,$3.1K,S,DET,OF,NYY,9,Domingo German,R,,,,,,900,-3,,,4.14,0.22,30,0.100,0.110,0.067,0.100,0.167,0.267,33.30,0.00,0.150,5.68,1.83,13,0.231,0.282,0.231,0.231,0.462,0.693,38.50,0.00,0.375,4,0.750,0.915,0.75,0.750,1.500,2.250,0.00,0.00,0.750,3,1.000,1.220,1,1.000,2.000,3.000,0.00,0.00,1.000
Niko Goodrum,$3.7K,S,DET,1B/OF,NYY,5,Domingo German,R,,,,,,1000,-13,,,4.14,0.22,87,0.195,0.280,0.207,0.255,0.402,0.657,34.00,7.40,0.255,6.72,1.82,44,0.250,0.343,0.295,0.283,0.545,0.828,29.80,6.40,0.296,22,0.136,0.228,0.182,0.208,0.318,0.526,36.00,12.00,0.167,9,0.222,0.280,0.111,0.300,0.333,0.633,27.30,18.20,0.333
Buster Posey,$3.8K,R,SFG,C,ARI,2,Zack Godley,R, ,,,,,800,-5,,,3.81,-0.25,464,0.300,0.337,0.106,0.359,0.405,0.764,12.40,8.90,0.334,6.89,1.81,58,0.293,0.328,0.103,0.344,0.397,0.741,18.80,6.20,0.348,25,0.280,0.336,0.16,0.345,0.440,0.785,20.70,3.40,0.316,14,0.357,0.449,0.214,0.471,0.571,1.042,17.60,5.90,0.400
Dansby Swanson,$3.7K,R,ATL,SS,@ SDP,8,Clayton Richard,L,,,,,,800,-1,,,3.69,-0.11,121,0.256,0.313,0.157,0.308,0.413,0.721,22.10,11.80,0.310,6.69,1.81,15,0.133,0.222,0.2,0.188,0.333,0.521,38.90,16.70,0.143,12,0.167,0.273,0.25,0.231,0.417,0.648,40.00,20.00,0.200,6,0.000,0,0,0.000,0.000,0.000,50.00,25.00,0.000
Aaron Judge,$5.4K,R,NYY,OF,@ DET,2,Mike Fiers,R, ,,,,,300, ,,,5.86,1.28,625,0.291,0.429,0.349,0.395,0.640,1.035,31.00,16.10,0.358,9.71,1.8,56,0.321,0.474,0.429,0.406,0.750,1.156,26.60,14.10,0.344,33,0.303,0.460,0.455,0.361,0.758,1.119,27.80,11.10,0.316,18,0.167,0.270,0.278,0.211,0.444,0.655,42.10,5.30,0.222
Mike Trout,$6.0K,R,LAA,OF,KCR,2,Danny Duffy,L,,,,,,600, ,,,4.97,0.06,127,0.291,0.411,0.252,0.412,0.543,0.955,16.60,20.40,0.319,10.75,1.79,20,0.350,0.460,0.3,0.458,0.650,1.108,20.80,16.70,0.429,11,0.364,0.498,0.455,0.417,0.818,1.235,33.30,8.30,0.500,8,0.375,0.551,0.625,0.375,1.000,1.375,37.50,0.00,0.500
Abraham Almonte,$3.1K,S,KCR,OF,@ LAA,9,Nick Tropeano,R,,,,,,1000,-4,,,3.53,-0.06,189,0.249,0.303,0.143,0.306,0.392,0.698,22.00,7.80,0.305,5.49,1.77,29,0.241,0.235,0.069,0.241,0.310,0.551,17.20,0.00,0.292,13,0.308,0.322,0.154,0.308,0.462,0.770,23.10,0.00,0.400,8,0.250,0.304,0.25,0.250,0.500,0.750,25.00,0.00,0.333
Tyler Austin,$3.6K,R,NYY,1B,@ DET,8,Mike Fiers,R, ,,,,,500,-1,,,5.86,1.28,88,0.182,0.263,0.205,0.234,0.386,0.620,43.00,5.40,0.273,6.36,1.77,14,0.071,0.063,0,0.071,0.071,0.142,35.70,0.00,0.111,6,0.000,0,0,0.000,0.000,0.000,50.00,0.00,0.000,1,0.000,0,0,0.000,0.000,0.000,100.00,0.00,0.000
Salvador Perez,$4.1K,R,KCR,C,@ LAA,4,Nick Tropeano,R, ,,,,,900,-4,,,3.53,-0.06,460,0.259,0.321,0.213,0.288,0.472,0.760,17.90,2.90,0.271,7.27,1.77,85,0.200,0.267,0.188,0.242,0.388,0.630,17.60,1.10,0.197,49,0.204,0.268,0.143,0.264,0.347,0.611,20.80,0.00,0.222,24,0.208,0.256,0.042,0.296,0.250,0.546,14.80,0.00,0.250
Miguel Cabrera,$4.5K,R,DET,1B,NYY,3,Domingo German,R, ,,,,,1100,-3,,,4.14,0.22,446,0.244,0.302,0.146,0.304,0.390,0.694,19.30,9.30,0.277,7.92,1.76,7,0.429,0.416,0,0.500,0.429,0.929,12.50,12.50,0.500,7,0.429,0.416,0,0.500,0.429,0.929,12.50,12.50,0.500,7,0.429,0.416,0,0.500,0.429,0.929,12.50,12.50,0.500
Jorge Soler,$4.0K,R,KCR,OF,@ LAA,5,Nick Tropeano,R, ,,,,,400,6,,,3.53,-0.06,192,0.208,0.280,0.104,0.305,0.313,0.618,27.70,10.90,0.287,7.04,1.76,81,0.259,0.336,0.222,0.315,0.481,0.796,27.00,5.60,0.315,44,0.205,0.298,0.25,0.255,0.455,0.710,36.20,6.40,0.250,25,0.280,0.437,0.44,0.357,0.720,1.077,28.60,10.70,0.286
Clint Frazier,$3.7K,R,NYY,OF,@ DET,9,Mike Fiers,R, ,,,,,900,-3,,,5.86,1.28,103,0.223,0.293,0.204,0.270,0.427,0.697,28.80,6.30,0.290,6.42,1.74,2,0.500,0.616,0.5,0.500,1.000,1.500,0.00,0.00,0.500,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Ender Inciarte,$4.1K,L,ATL,OF,@ SDP,6,Clayton Richard,L, ,,,,,1300,-6,,,3.69,-0.11,210,0.267,0.293,0.062,0.328,0.329,0.657,12.90,8.60,0.300,7.13,1.74,39,0.231,0.265,0.051,0.286,0.282,0.568,14.30,7.10,0.273,19,0.158,0.232,0.053,0.238,0.211,0.449,4.80,9.50,0.167,12,0.167,0.191,0,0.231,0.167,0.398,0.00,0.00,0.167
Whit Merrifield,$4.3K,R,KCR,2B/OF,@ LAA,2,Nick Tropeano,R, ,,,,,600, ,,,3.53,-0.06,608,0.271,0.312,0.137,0.316,0.408,0.724,14.80,5.90,0.299,7.46,1.73,67,0.284,0.357,0.104,0.410,0.388,0.798,19.30,14.50,0.365,31,0.290,0.396,0.129,0.465,0.419,0.884,20.90,18.60,0.391,17,0.353,0.443,0.118,0.522,0.471,0.993,26.10,17.40,0.545
Nick Castellanos,$4.6K,R,DET,OF,NYY,2,Domingo German,R, ,,,,,600, ,,,4.14,0.22,647,0.270,0.328,0.189,0.312,0.459,0.771,22.90,5.50,0.328,7.94,1.73,58,0.328,0.387,0.259,0.339,0.586,0.925,20.30,0.00,0.372,40,0.375,0.437,0.3,0.375,0.675,1.050,17.50,0.00,0.419,20,0.250,0.328,0.3,0.250,0.550,0.800,30.00,0.00,0.308
Martin Maldonado,$2.9K,R,LAA,C,KCR,8,Danny Duffy,L,,,,,,800,-9,,,4.97,0.06,148,0.209,0.263,0.101,0.280,0.311,0.591,28.90,6.00,0.286,4.99,1.72,19,0.105,0.169,0.158,0.143,0.263,0.406,27.30,4.50,0.077,11,0.000,0,0,0.000,0.000,0.000,45.50,0.00,0.000,6,0.000,0,0,0.000,0.000,0.000,16.70,0.00,0.000
Gleyber Torres,$4.7K,R,NYY,2B,@ DET,5,Mike Fiers,R, ,,,,,600, ,,,5.86,1.28,75,0.307,0.408,0.32,0.361,0.627,0.988,24.70,7.10,0.333,8.02,1.71,47,0.298,0.427,0.340,0.389,0.638,1.027,27.30,7.30,0.333,29,0.310,0.462,0.448,0.375,0.759,1.134,28.10,3.10,0.312,16,0.312,0.321,0.062,0.353,0.375,0.728,35.30,0.00,0.500
Evan Longoria,$3.9K,R,SFG,3B,ARI,5,Zack Godley,R, ,,,,,1000, ,,,3.81,-0.25,579,0.263,0.307,0.161,0.297,0.423,0.720,16.30,4.40,0.289,6.59,1.69,80,0.263,0.313,0.163,0.306,0.425,0.731,23.50,5.90,0.328,34,0.235,0.304,0.176,0.297,0.412,0.709,32.40,8.10,0.333,18,0.278,0.363,0.278,0.316,0.556,0.872,42.10,5.30,0.444
Miguel Andujar,$4.1K,R,NYY,3B,@ DET,6,Mike Fiers,R, ,,,,,1200,-1,,,5.86,1.28,131,0.321,0.365,0.214,0.338,0.534,0.872,20.00,3.00,0.376,6.8,1.66,50,0.360,0.400,0.2,0.385,0.560,0.945,19.60,3.90,0.421,24,0.375,0.454,0.292,0.423,0.667,1.090,24.00,8.00,0.471,14,0.357,0.483,0.429,0.400,0.786,1.186,28.60,7.10,0.444
Hunter Renfroe,$4.2K,R,SDP,OF,ATL,4,Julio Teheran,R, ,,,,,1300,-8,,,3.81,0.11,360,0.200,0.270,0.192,0.242,0.392,0.634,32.90,4.20,0.252,6.87,1.64,10,0.700,0.778,0.5,0.750,1.200,1.950,0.00,16.70,0.667,10,0.700,0.778,0.5,0.750,1.200,1.950,0.00,16.70,0.667,10,0.700,0.778,0.5,0.750,1.200,1.950,0.00,16.70,0.667
