Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,,,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP
Joe Panik,$3.2K,L,SFG,2B,@ MIA,1,Dan Straily,R,,,,,,500,2,,,4.16,-0.02,430,0.286,0.339,0.153,0.343,0.440,0.783,8.10,8.50,0.291,7.34,2.29,29,0.207,0.279,0.069,0.303,0.276,0.579,6.10,12.10,0.222,29,0.207,0.279,0.069,0.303,0.276,0.579,6.10,12.10,0.222,15,0.067,0.154,0.067,0.176,0.133,0.309,6.20,12.50,0.071
Brian Dozier,$3.7K,R,MIN,2B,@ DET,1,Michael Fulmer,R, ,,,,,-100,5,,,4.58,0.18,676,0.251,0.339,0.201,0.330,0.453,0.783,19.80,10.20,0.278,8.44,2.28,66,0.242,0.345,0.197,0.342,0.439,0.781,18.20,11.70,0.280,35,0.286,0.409,0.286,0.375,0.571,0.946,17.10,9.80,0.308,11,0.182,0.204,0,0.250,0.182,0.432,25.00,8.30,0.250
J.T. Riddle,$2.7K,L,MIA,SS,SFG,5,Dereck Rodriguez,R,,,,,,600,-1,,,3.84,-0.48,207,0.237,0.269,0.121,0.267,0.357,0.624,22.10,5.30,0.287,6.11,2.26,39,0.205,0.231,0.103,0.225,0.308,0.533,34.10,2.40,0.292,29,0.241,0.240,0.034,0.267,0.276,0.543,29.00,3.20,0.350,15,0.133,0.142,0.067,0.133,0.200,0.333,43.80,0.00,0.250
Nick Ahmed,$3.4K,R,ARI,SS,NYM,2,Jason Vargas,L,,,,,,600,-1,,,4.86,0.22,117,0.333,0.411,0.256,0.381,0.590,0.971,18.10,7.90,0.375,7.65,2.25,23,0.348,0.441,0.304,0.400,0.652,1.052,12.00,8.00,0.368,14,0.286,0.329,0.071,0.375,0.357,0.732,18.80,12.50,0.364,5,0.400,0.447,0,0.571,0.400,0.971,0.00,28.60,0.400
Josh Reddick,$3.3K,L,HOU,OF,@ OAK,5,Frankie Montas,R,,,,,,500,11,,,4.46,0.2,516,0.279,0.339,0.169,0.339,0.448,0.787,13.70,9.60,0.297,7.43,2.25,17,0.118,0.165,0,0.211,0.118,0.329,21.10,10.50,0.154,10,0.200,0.261,0,0.333,0.200,0.533,16.70,16.70,0.250,10,0.200,0.261,0,0.333,0.200,0.533,16.70,16.70,0.250
Gerardo Parra,$3.4K,L,COL,OF,@ PHI,5,Vincent Velasquez,R,,,,,,600,7,,,4.08,-0.02,441,0.304,0.337,0.141,0.336,0.444,0.780,15.20,5.10,0.337,7.58,2.23,62,0.387,0.392,0.097,0.415,0.484,0.899,20.30,1.60,0.479,32,0.406,0.389,0.031,0.441,0.438,0.879,20.60,0.00,0.520,19,0.474,0.463,0.053,0.524,0.526,1.050,23.80,0.00,0.643
Max Kepler,$3.3K,L,MIN,OF,@ DET,5,Michael Fulmer,R,,,,,,700,4,,,4.58,0.18,543,0.254,0.337,0.193,0.327,0.448,0.775,15.80,10.50,0.276,7.32,2.22,49,0.184,0.275,0.082,0.310,0.265,0.575,11.90,16.90,0.214,27,0.185,0.258,0,0.333,0.185,0.518,9.10,18.20,0.208,7,0.143,0.294,0,0.400,0.143,0.543,10.00,30.00,0.167
Victor Martinez,$2.9K,S,DET,1B,MIN,4,Lance Lynn,R,,,,,,800,-6,,,4.42,0.32,445,0.249,0.300,0.119,0.308,0.369,0.677,13.20,8.60,0.268,6.42,2.21,51,0.235,0.251,0.039,0.286,0.275,0.561,10.70,7.10,0.261,28,0.179,0.205,0.036,0.233,0.214,0.447,13.30,6.70,0.208,16,0.188,0.196,0,0.235,0.188,0.423,11.80,5.90,0.214
Brian McCann,$3.0K,L,HOU,C,@ OAK,8,Frankie Montas,R,,,,,,900,-24,,,4.46,0.2,370,0.230,0.306,0.173,0.299,0.403,0.702,16.50,8.80,0.237,6.64,2.21,31,0.065,0.113,0.097,0.094,0.161,0.255,21.90,3.10,0.043,6,0.167,0.224,0,0.286,0.167,0.453,0.00,14.30,0.167,6,0.167,0.224,0,0.286,0.167,0.453,0.00,14.30,0.167
Franmil Reyes,$3.4K,R,SDP,OF,@ ATL,5,Anibal Sanchez,R, ,,,,,500,10,,,3.71,-0.25,53,0.208,0.286,0.226,0.236,0.434,0.670,38.20,3.60,0.250,7.53,2.21,50,0.220,0.302,0.24,0.250,0.460,0.710,36.50,3.80,0.259,28,0.250,0.368,0.321,0.300,0.571,0.871,40.00,6.70,0.308,11,0.091,0.080,0,0.091,0.091,0.182,54.50,0.00,0.200
Jake Cave,$2.8K,L,MIN,OF,@ DET,7,Michael Fulmer,R,,,,,, ,25,,,4.58,0.18,14,0.286,0.444,0.5,0.286,0.786,1.072,28.60,0.00,0.250,6.17,2.2,14,0.286,0.444,0.5,0.286,0.786,1.072,28.60,0.00,0.250,6,0.500,0.696,0.667,0.500,1.167,1.667,33.30,0.00,0.667,6,0.500,0.696,0.667,0.500,1.167,1.667,33.30,0.00,0.667
Guillermo Heredia,$2.7K,R,SEA,OF,BOS,7,David Price,L,,,,,,500,4,,,4.02,0.04,185,0.281,0.324,0.114,0.335,0.395,0.730,14.70,6.90,0.318,5.92,2.19,23,0.174,0.169,0.043,0.174,0.217,0.391,16.70,0.00,0.211,18,0.111,0.118,0.056,0.111,0.167,0.278,15.80,0.00,0.133,7,0.143,0.179,0.143,0.143,0.286,0.429,0.00,0.00,0.143
Asdrubal Cabrera,$3.7K,S,NYM,2B,@ ARI,4,Matt Koch,R,,,,,,900,-2,,,4.14,-0.22,524,0.250,0.325,0.183,0.318,0.433,0.751,17.40,8.40,0.276,8.1,2.19,63,0.190,0.248,0.190,0.203,0.381,0.584,23.80,1.60,0.200,31,0.097,0.152,0.129,0.125,0.226,0.351,29.00,3.20,0.095,15,0.133,0.220,0.267,0.133,0.400,0.533,33.30,0.00,0.111
Cory Spangenberg,$3.5K,L,SDP,2B/3B,@ ATL,2,Anibal Sanchez,R,,,,,,800,-2,,,3.71,-0.25,425,0.271,0.335,0.174,0.325,0.445,0.770,23.90,7.10,0.332,7.6,2.17,52,0.231,0.320,0.269,0.259,0.500,0.759,29.60,3.70,0.250,35,0.229,0.331,0.314,0.250,0.543,0.793,33.30,2.80,0.250,18,0.333,0.412,0.278,0.368,0.611,0.979,26.30,5.30,0.417
Chris Owings,$3.1K,R,ARI,2B/OF,NYM,8,Jason Vargas,L,,,,,,700,-26,,,4.86,0.22,159,0.233,0.276,0.138,0.266,0.371,0.637,25.00,6.40,0.296,6.74,2.17,24,0.250,0.272,0.125,0.269,0.375,0.644,29.60,7.40,0.353,15,0.400,0.416,0.2,0.412,0.600,1.012,27.80,11.10,0.545,5,0.400,0.455,0.4,0.429,0.800,1.229,25.00,25.00,0.500
Todd Frazier,$3.8K,R,NYM,3B,@ ARI,2,Matt Koch,R, ,,,,,600, ,,,4.14,-0.22,501,0.224,0.330,0.178,0.339,0.401,0.740,22.40,14.10,0.257,8.19,2.16,21,0.238,0.320,0.286,0.238,0.524,0.762,38.10,0.00,0.273,21,0.238,0.320,0.286,0.238,0.524,0.762,38.10,0.00,0.273,17,0.294,0.396,0.353,0.294,0.647,0.941,47.10,0.00,0.429
Odubel Herrera,$3.6K,L,PHI,OF,COL,3,German Marquez,R,,,,,,700,5,,,4.42,0.02,545,0.281,0.332,0.158,0.325,0.439,0.764,21.30,7.30,0.341,7.74,2.15,71,0.169,0.208,0.085,0.203,0.254,0.457,28.00,5.30,0.224,33,0.091,0.125,0.030,0.143,0.121,0.264,31.40,5.70,0.136,16,0.062,0.092,0,0.118,0.063,0.181,35.30,5.90,0.100
Carlos Gonzalez,$4.0K,L,COL,OF,@ PHI,3,Vincent Velasquez,R,,,,,,800,-1,,,4.08,-0.02,451,0.282,0.353,0.186,0.349,0.468,0.817,20.20,11.40,0.326,8.61,2.15,45,0.311,0.347,0.133,0.354,0.444,0.798,20.40,8.20,0.382,26,0.308,0.327,0.115,0.333,0.423,0.756,18.50,3.70,0.381,15,0.267,0.309,0.133,0.313,0.400,0.713,12.50,6.20,0.308
Christian Vazquez,$2.7K,R,BOS,C,@ SEA,9,Felix Hernandez,R, ,,,,,500,-17,,,4.48,-0.04,396,0.263,0.293,0.093,0.307,0.356,0.663,17.90,4.90,0.313,5.81,2.15,40,0.250,0.306,0.175,0.286,0.425,0.711,11.90,4.80,0.242,19,0.211,0.344,0.316,0.286,0.526,0.812,23.80,9.50,0.167,9,0.333,0.423,0.333,0.333,0.667,1.000,33.30,0.00,0.400
Gary Sanchez,$4.0K,R,NYY,C,TBR,4,Blake Snell,L,,,,,,600,-8,,,4.76,0.05,162,0.265,0.377,0.259,0.353,0.525,0.878,24.30,13.00,0.302,8.54,2.14,15,0.333,0.429,0.133,0.500,0.467,0.967,10.50,26.30,0.385,5,0.200,0.322,0,0.429,0.200,0.629,16.70,33.30,0.250,3,0.000,0.172,0,0.250,0.000,0.250,33.30,33.30,0.000
Nick Williams,$3.2K,L,PHI,OF,COL,5,German Marquez,R,,,,,,1100,-12,,,4.42,0.02,344,0.270,0.346,0.218,0.323,0.488,0.811,27.10,6.60,0.333,6.82,2.13,51,0.235,0.375,0.373,0.291,0.608,0.899,23.60,5.50,0.212,24,0.208,0.310,0.333,0.208,0.542,0.750,25.00,0.00,0.188,10,0.100,0.158,0.2,0.100,0.300,0.400,40.00,0.00,0.167
Matt Duffy,$3.4K,R,TBR,3B,@ NYY,1,Domingo German,R, ,,,,,700,-1,,,3.74,-0.05,141,0.369,0.382,0.121,0.396,0.489,0.885,17.30,4.00,0.439,7.2,2.12,58,0.379,0.377,0.086,0.400,0.466,0.866,9.80,1.60,0.423,31,0.387,0.397,0.129,0.406,0.516,0.922,6.20,0.00,0.414,18,0.389,0.422,0.222,0.389,0.611,1.000,5.60,0.00,0.412
Jose Rondon,$3.2K,R,CHW,2B/SS,CLE,2,Mike Clevinger,R, ,,,,,600,1,,,3.97,-0.12,25,0.360,0.463,0.36,0.360,0.720,1.080,19.20,3.80,0.389,6.79,2.12,17,0.353,0.502,0.471,0.353,0.824,1.177,27.80,5.60,0.400,4,0.500,0.532,0.25,0.500,0.750,1.250,25.00,0.00,0.667,3,0.333,0.293,0,0.333,0.333,0.666,33.30,0.00,0.500
Wilson Ramos,$3.5K,R,TBR,C,@ NYY,3,Domingo German,R, ,,,,,900,-19,,,3.74,-0.05,289,0.263,0.316,0.173,0.294,0.436,0.730,19.20,5.20,0.286,7.38,2.11,61,0.295,0.362,0.197,0.338,0.492,0.830,21.20,7.60,0.341,28,0.214,0.261,0.071,0.290,0.286,0.576,22.60,9.70,0.286,15,0.267,0.286,0.067,0.313,0.333,0.646,18.80,6.20,0.333
Jose Bautista,$3.4K,R,NYM,3B/OF,@ ARI,5,Matt Koch,R, ,,,,,1300,-39,,,4.14,-0.22,488,0.205,0.301,0.170,0.303,0.375,0.678,24.70,12.50,0.240,7.16,2.11,23,0.304,0.371,0.174,0.393,0.478,0.871,17.90,14.30,0.368,10,0.300,0.394,0.3,0.385,0.600,0.985,15.40,15.40,0.333,1,0.000,0.344,0,0.500,0.000,0.500,0.00,50.00,0.000
Marwin Gonzalez,$3.2K,S,HOU,1B/OF,@ OAK,7,Frankie Montas,R,,,,,,600,11,,,4.46,0.2,492,0.283,0.356,0.185,0.350,0.467,0.817,21.50,9.90,0.334,6.72,2.1,41,0.244,0.291,0.122,0.295,0.366,0.661,34.80,4.30,0.375,12,0.250,0.284,0.083,0.308,0.333,0.641,46.20,7.70,0.500,7,0.429,0.430,0.143,0.429,0.571,1.000,42.90,0.00,0.750
Ehire Adrianza,$2.9K,S,MIN,SS,@ DET,9,Michael Fulmer,R,,,,,,100,2,,,4.58,0.18,204,0.225,0.280,0.123,0.288,0.348,0.636,18.90,9.00,0.261,6.09,2.1,46,0.239,0.362,0.326,0.300,0.565,0.865,19.60,7.80,0.242,25,0.280,0.470,0.52,0.357,0.800,1.157,14.80,11.10,0.222,10,0.400,0.661,0.8,0.500,1.200,1.700,8.30,16.70,0.286
Yulieski Gurriel,$3.8K,R,HOU,1B,@ OAK,4,Frankie Montas,R, ,,,,,800,-5,,,4.46,0.2,554,0.316,0.356,0.179,0.341,0.495,0.836,10.20,3.20,0.328,7.94,2.09,70,0.286,0.300,0.114,0.296,0.400,0.696,11.40,1.40,0.311,26,0.269,0.338,0.231,0.296,0.500,0.796,0.00,3.80,0.240,17,0.294,0.371,0.294,0.294,0.588,0.882,0.00,0.00,0.250
Devin Mesoraco,$3.2K,R,NYM,C,@ ARI,7,Matt Koch,R, ,,,,,900,-21,,,4.14,-0.22,176,0.222,0.323,0.216,0.292,0.438,0.730,21.70,8.60,0.228,6.7,2.09,43,0.233,0.328,0.256,0.250,0.488,0.738,13.00,6.50,0.206,15,0.200,0.208,0,0.200,0.200,0.400,18.80,6.20,0.250,10,0.200,0.176,0,0.200,0.200,0.400,20.00,0.00,0.250
Mitch Garver,$2.7K,R,MIN,C,@ DET,8,Michael Fulmer,R, ,,,,,700,-22,,,4.58,0.18,104,0.231,0.299,0.135,0.310,0.365,0.675,28.40,8.60,0.319,5.65,2.09,40,0.225,0.260,0.05,0.295,0.275,0.570,25.00,6.80,0.310,25,0.160,0.195,0.04,0.222,0.200,0.422,25.90,7.40,0.222,12,0.250,0.313,0.083,0.357,0.333,0.690,28.60,14.30,0.375
Eduardo Nunez,$3.2K,R,BOS,2B/SS,@ SEA,7,Felix Hernandez,R, ,,,,,300,5,,,4.48,-0.04,508,0.305,0.335,0.146,0.328,0.451,0.779,13.60,2.60,0.330,6.67,2.08,65,0.308,0.313,0.092,0.324,0.400,0.724,16.20,0.00,0.352,33,0.333,0.361,0.121,0.371,0.455,0.826,14.30,0.00,0.370,14,0.143,0.165,0,0.200,0.143,0.343,13.30,0.00,0.167
Rafael Devers,$3.3K,L,BOS,3B,@ SEA,6,Felix Hernandez,R,,,,,,-100,9,,,4.48,-0.04,370,0.243,0.309,0.195,0.280,0.438,0.718,24.90,7.50,0.288,6.88,2.08,70,0.200,0.297,0.214,0.253,0.414,0.667,24.40,10.30,0.229,33,0.182,0.253,0.212,0.206,0.394,0.600,40.00,5.70,0.278,15,0.333,0.460,0.4,0.375,0.733,1.108,31.20,6.20,0.444
Derek Dietrich,$3.8K,L,MIA,OF,SFG,1,Dereck Rodriguez,R,,,,,,1300,-19,,,3.84,-0.48,510,0.257,0.328,0.180,0.320,0.437,0.757,21.10,6.70,0.299,7.87,2.07,66,0.379,0.476,0.303,0.446,0.682,1.128,16.20,8.10,0.408,33,0.424,0.501,0.303,0.457,0.727,1.184,14.30,5.70,0.440,16,0.375,0.488,0.375,0.412,0.750,1.162,11.80,5.90,0.333
Nick Castellanos,$3.8K,R,DET,OF,MIN,3,Lance Lynn,R, ,,,,,900,-2,,,4.42,0.32,671,0.271,0.331,0.188,0.312,0.459,0.771,23.30,5.40,0.333,7.88,2.07,76,0.289,0.329,0.184,0.299,0.474,0.773,26.00,1.30,0.370,38,0.237,0.288,0.184,0.256,0.421,0.677,30.80,2.60,0.320,20,0.150,0.176,0.05,0.190,0.200,0.390,38.10,4.80,0.250
Francisco Lindor,$5.1K,S,CLE,SS,@ CHW,1,Carlos Rodon,L,,,,,,200, ,,,4.53,-0.38,311,0.318,0.387,0.209,0.374,0.527,0.901,13.60,9.20,0.339,10.49,2.06,21,0.333,0.343,0.048,0.400,0.381,0.781,4.00,12.00,0.333,4,0.000,0.137,0,0.200,0.000,0.200,20.00,20.00,0.000,2,0.000,0.229,0,0.333,0.000,0.333,33.30,33.30,0.000
Carlos Gomez,$3.2K,R,TBR,OF,@ NYY,8,Domingo German,R, ,,,,,800,-3,,,3.74,-0.05,413,0.240,0.333,0.201,0.322,0.441,0.763,27.40,7.90,0.297,6.56,2.05,37,0.162,0.284,0.162,0.295,0.324,0.619,13.60,11.40,0.138,25,0.200,0.258,0.12,0.259,0.320,0.579,18.50,3.70,0.211,14,0.214,0.253,0,0.313,0.214,0.527,12.50,6.20,0.250
Carlos Correa,$4.5K,R,HOU,SS,@ OAK,3,Frankie Montas,R, ,,,,,200,1,,,4.46,0.2,530,0.281,0.371,0.240,0.343,0.521,0.864,22.80,10.50,0.320,9.24,2.05,60,0.217,0.294,0.183,0.266,0.400,0.666,28.80,9.10,0.263,17,0.235,0.380,0.353,0.316,0.588,0.904,35.00,15.00,0.250,5,0.400,0.614,0.6,0.571,1.000,1.571,14.30,28.60,0.333
Justin Bour,$3.8K,L,MIA,1B,SFG,3,Dereck Rodriguez,R,,,,,,700,-3,,,3.84,-0.48,426,0.284,0.383,0.251,0.359,0.535,0.894,20.50,13.50,0.310,7.74,2.04,57,0.263,0.344,0.158,0.358,0.421,0.779,25.00,19.40,0.359,27,0.259,0.335,0.111,0.364,0.370,0.734,23.50,17.60,0.350,12,0.417,0.493,0.167,0.563,0.583,1.146,18.80,25.00,0.556
Tyler Flowers,$3.1K,R,ATL,C,SDP,5,Tyson Ross,R, ,,,,, ,-7,,,4.79,0.25,318,0.264,0.342,0.160,0.348,0.425,0.773,23.80,7.10,0.326,6.31,2.04,35,0.200,0.298,0.143,0.317,0.343,0.660,26.80,12.20,0.261,12,0.083,0.163,0,0.214,0.083,0.297,28.60,7.10,0.125,8,0.125,0.110,0,0.125,0.125,0.250,12.50,0.00,0.143
Jose Altuve,$5.0K,R,HOU,2B,@ OAK,2,Frankie Montas,R, ,,,,,900,-1,,,4.46,0.2,681,0.344,0.401,0.188,0.396,0.532,0.928,13.10,8.40,0.373,10.2,2.04,72,0.361,0.408,0.208,0.387,0.569,0.956,17.30,5.30,0.411,26,0.346,0.362,0.115,0.370,0.462,0.832,21.40,7.10,0.421,15,0.333,0.371,0.2,0.333,0.533,0.866,6.20,6.20,0.308
JaCoby Jones,$3.0K,R,DET,OF,MIN,9,Lance Lynn,R, ,,,,,700,-1,,,4.42,0.32,257,0.210,0.262,0.125,0.257,0.335,0.592,32.00,4.30,0.297,6.11,2.04,59,0.169,0.217,0.102,0.219,0.271,0.490,23.40,3.10,0.205,28,0.143,0.171,0.036,0.194,0.179,0.373,22.60,3.20,0.182,13,0.231,0.264,0.077,0.286,0.308,0.594,21.40,7.10,0.300
Trayce Thompson,$2.7K,R,CHW,OF,CLE,9,Mike Clevinger,R, ,,,,,700,-3,,,3.97,-0.12,93,0.129,0.196,0.118,0.190,0.247,0.437,35.00,7.00,0.164,5.46,2.02,38,0.132,0.157,0,0.195,0.132,0.327,29.30,7.30,0.192,25,0.040,0.105,0,0.143,0.040,0.183,28.60,10.70,0.059,12,0.083,0.073,0,0.083,0.083,0.166,41.70,0.00,0.143
Preston Tucker,$2.9K,L,ATL,OF,SDP,8,Tyson Ross,R,,,,,,900,-8,,,4.79,0.25,94,0.277,0.331,0.170,0.317,0.447,0.764,26.50,6.90,0.354,5.85,2.02,22,0.182,0.253,0.091,0.280,0.273,0.553,32.00,12.00,0.286,11,0.273,0.366,0.182,0.385,0.455,0.840,30.80,15.40,0.429,1,0.000,0.344,0,0.500,0.000,0.500,50.00,50.00,0.000
Ryon Healy,$3.4K,R,SEA,1B,BOS,6,David Price,L,,,,,,400,2,,,4.02,0.04,188,0.293,0.364,0.229,0.332,0.521,0.853,22.10,5.50,0.331,6.83,2.01,24,0.125,0.180,0.125,0.160,0.250,0.410,28.00,4.00,0.125,17,0.176,0.249,0.176,0.222,0.353,0.575,16.70,5.60,0.154,7,0.286,0.418,0.429,0.286,0.714,1.000,14.30,0.00,0.200
Dee Gordon,$3.7K,L,SEA,2B/OF,BOS,1,David Price,L, ,,,,,700, ,,,4.02,0.04,264,0.284,0.280,0.053,0.304,0.337,0.641,12.20,1.10,0.322,7.39,2,26,0.231,0.238,0.077,0.250,0.308,0.558,17.90,3.60,0.273,19,0.263,0.268,0.105,0.263,0.368,0.631,15.80,0.00,0.312,6,0.167,0.146,0,0.167,0.167,0.334,0.00,0.00,0.167
Bryan Holaday,$2.7K,R,MIA,C,SFG,8,Dereck Rodriguez,R, ,,,,,700,-22,,,3.84,-0.48,64,0.172,0.192,0.047,0.197,0.219,0.416,8.80,5.90,0.190,5.4,2,10,0.000,0,0,0.000,0.000,0.000,30.00,0.00,0.000,5,0.000,0,0,0.000,0.000,0.000,60.00,0.00,0.000,4,0.000,0,0,0.000,0.000,0.000,50.00,0.00,0.000
Adam Engel,$2.7K,R,CHW,OF,CLE,8,Mike Clevinger,R, ,,,,,600, ,,,3.97,-0.12,332,0.178,0.236,0.102,0.237,0.280,0.517,34.60,5.90,0.264,5.41,2,56,0.286,0.349,0.179,0.344,0.464,0.808,25.80,6.50,0.368,25,0.280,0.351,0.2,0.333,0.480,0.813,28.60,3.60,0.375,8,0.125,0.228,0,0.300,0.125,0.425,27.30,9.10,0.200
