Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,,,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP
Chris Davis,$3.1K,L,BAL,1B,TBR,5,Chris Archer,R,,,,,,700,-8,,,3.54,-0.39,541,0.198,0.303,0.200,0.286,0.397,0.683,35.80,10.50,0.262,7.03,2.27,61,0.180,0.287,0.230,0.242,0.410,0.652,31.80,6.10,0.194,17,0.176,0.336,0.353,0.263,0.529,0.792,42.10,5.30,0.143,15,0.133,0.323,0.4,0.235,0.533,0.768,41.20,5.90,0.000
Jordan Luplow,$3.2K,R,PIT,OF,NYM,1,Jason Vargas,L,,,,,,1000,-1,,,4.8,-0.29,38,0.184,0.296,0.263,0.244,0.447,0.691,24.40,2.40,0.160,7.23,2.26,12,0.250,0.317,0.25,0.250,0.500,0.750,16.70,0.00,0.222,6,0.333,0.487,0.5,0.333,0.833,1.166,16.70,0.00,0.250,3,0.333,0.293,0,0.333,0.333,0.666,33.30,0.00,0.500
Michael Brantley,$4.2K,L,CLE,OF,@ DET,2,Mike Fiers,R,,,,,,800,15,,,5.35,0.41,495,0.309,0.371,0.186,0.367,0.495,0.862,11.10,8.50,0.323,9.44,2.25,67,0.313,0.357,0.164,0.347,0.478,0.825,6.80,5.50,0.323,25,0.280,0.373,0.2,0.357,0.480,0.837,3.40,10.30,0.261,18,0.222,0.241,0.056,0.263,0.278,0.541,5.00,5.00,0.235
Kevin Kiermaier,$4.3K,L,TBR,OF,@ BAL,1,Andrew Cashner,R,,,,,,1200,-6,,,4.46,-0.11,357,0.258,0.328,0.176,0.321,0.434,0.755,24.10,8.10,0.316,9.66,2.25,66,0.197,0.249,0.136,0.239,0.333,0.572,26.80,4.20,0.239,32,0.219,0.252,0.156,0.219,0.375,0.594,34.40,0.00,0.300,18,0.222,0.301,0.278,0.222,0.500,0.722,27.80,0.00,0.250
Gregory Polanco,$4.0K,L,PIT,OF,NYM,3,Jason Vargas,L, ,,,,,400,29,,,4.8,-0.29,169,0.225,0.292,0.136,0.299,0.361,0.660,23.50,8.00,0.287,8.98,2.25,29,0.207,0.311,0.207,0.303,0.414,0.717,12.10,12.10,0.208,10,0.000,0.062,0,0.091,0.000,0.091,18.20,9.10,0.000,7,0.000,0.086,0,0.125,0.000,0.125,12.50,12.50,0.000
David Freese,$3.1K,R,PIT,1B/3B,NYM,5,Jason Vargas,L,,,,,,900,17,,,4.8,-0.29,184,0.283,0.341,0.092,0.381,0.375,0.756,21.10,13.80,0.350,6.85,2.21,26,0.346,0.397,0.154,0.414,0.500,0.914,24.10,10.30,0.444,4,0.500,0.716,0.75,0.667,1.250,1.917,0.00,33.30,0.333,2,0.500,0.855,1.5,0.750,2.000,2.750,0.00,50.00,0.000
Marwin Gonzalez,$3.4K,S,HOU,OF/SS,TEX,6,Yovani Gallardo,R,,,,,,500,61,,,5.33,-0.35,556,0.273,0.357,0.185,0.358,0.459,0.817,21.20,10.80,0.323,7.51,2.21,37,0.189,0.265,0.081,0.302,0.270,0.572,15.90,13.60,0.233,15,0.267,0.331,0.133,0.353,0.400,0.753,17.60,11.80,0.333,7,0.143,0.292,0.143,0.333,0.286,0.619,22.20,22.20,0.200
Travis Jankowski,$3.1K,L,SDP,OF,ARI,1,Zack Greinke,R,,,,,,700,11,,,3.17,-0.05,242,0.252,0.299,0.066,0.339,0.318,0.657,16.60,11.60,0.304,6.82,2.2,49,0.184,0.263,0.061,0.298,0.245,0.543,8.60,13.80,0.186,22,0.136,0.216,0.136,0.208,0.273,0.481,8.30,8.30,0.105,15,0.067,0.133,0,0.176,0.067,0.243,11.80,11.80,0.077
Jonathan Lucroy,$3.4K,R,OAK,C,@ COL,8,Kyle Freeland,L,,,,,,400,-7,,,5.41,-0.22,187,0.251,0.304,0.096,0.325,0.348,0.673,11.80,10.40,0.276,7.41,2.18,12,0.500,0.522,0.333,0.529,0.833,1.362,11.80,17.60,0.455,10,0.500,0.533,0.4,0.533,0.900,1.433,6.70,20.00,0.400,7,0.571,0.643,0.571,0.600,1.143,1.743,0.00,20.00,0.429
Eduardo Nunez,$3.2K,R,BOS,2B/3B,MIN,7,Lance Lynn,R, ,,,,,700,3,,,6.15,0.45,571,0.298,0.325,0.135,0.321,0.433,0.754,13.10,2.70,0.321,6.99,2.18,45,0.222,0.221,0.067,0.222,0.289,0.511,8.90,0.00,0.225,21,0.190,0.167,0,0.190,0.190,0.380,9.50,0.00,0.211,11,0.182,0.160,0,0.182,0.182,0.364,9.10,0.00,0.200
Paul Goldschmidt,$4.4K,R,ARI,1B,@ SDP,2,Luis Perdomo,R, ,,,,,200,10,,,4.33,0.05,708,0.280,0.395,0.246,0.384,0.525,0.909,25.60,13.20,0.343,9.6,2.18,56,0.304,0.420,0.286,0.400,0.589,0.989,24.60,13.80,0.343,29,0.207,0.301,0.138,0.324,0.345,0.669,35.30,14.70,0.312,20,0.200,0.340,0.2,0.360,0.400,0.760,36.00,20.00,0.300
Curtis Granderson,$3.9K,L,TOR,OF,@ CHW,1,Reynaldo Lopez,R,,,,,,1000,2,,,4.7,-0.14,585,0.221,0.339,0.224,0.332,0.444,0.776,25.10,13.40,0.258,8.49,2.18,56,0.161,0.210,0.071,0.230,0.232,0.462,23.00,8.20,0.214,27,0.148,0.163,0.037,0.179,0.185,0.364,25.00,3.60,0.200,20,0.200,0.218,0.05,0.238,0.250,0.488,19.00,4.80,0.250
Russell Martin,$3.3K,R,TOR,C,@ CHW,7,Reynaldo Lopez,R, ,,,,,1000,-34,,,4.7,-0.14,409,0.213,0.324,0.164,0.340,0.377,0.717,22.50,14.30,0.246,7.15,2.17,34,0.176,0.253,0.088,0.282,0.265,0.547,25.60,12.80,0.217,13,0.308,0.404,0.231,0.400,0.538,0.938,26.70,13.30,0.375,9,0.111,0.227,0.333,0.111,0.444,0.555,33.30,0.00,0.000
Paul DeJong,$4.0K,R,STL,SS,CHC,3,Mike Montgomery,L,,,,,,700,4,,,4.72,0.39,128,0.250,0.361,0.258,0.329,0.508,0.837,30.80,10.30,0.312,8.62,2.16,17,0.294,0.254,0,0.300,0.294,0.594,20.00,5.00,0.333,7,0.286,0.245,0,0.300,0.286,0.586,10.00,10.00,0.250,5,0.200,0.126,0,0.143,0.200,0.343,14.30,0.00,0.167
Eric Hosmer,$3.1K,L,SDP,1B,ARI,4,Zack Greinke,R,,,,,,400,8,,,3.17,-0.05,679,0.306,0.375,0.177,0.380,0.483,0.863,19.70,10.60,0.360,6.71,2.16,65,0.169,0.188,0.062,0.194,0.231,0.425,32.80,3.00,0.238,31,0.226,0.250,0.097,0.250,0.323,0.573,31.20,3.10,0.300,22,0.227,0.221,0,0.261,0.227,0.488,26.10,4.30,0.312
Stephen Piscotty,$4.6K,R,OAK,OF,@ COL,5,Kyle Freeland,L,,,,,,1100, ,,,5.41,-0.22,172,0.221,0.311,0.134,0.333,0.355,0.688,19.90,12.40,0.266,9.85,2.14,27,0.333,0.408,0.222,0.400,0.556,0.956,20.00,10.00,0.400,24,0.375,0.445,0.25,0.423,0.625,1.048,19.20,7.70,0.444,17,0.353,0.437,0.294,0.389,0.647,1.036,16.70,5.60,0.385
Rajai Davis,$3.3K,R,CLE,OF,@ DET,9,Mike Fiers,R, ,,,,,1200,-8,,,5.35,0.41,290,0.238,0.282,0.103,0.295,0.341,0.636,23.20,6.30,0.305,7.06,2.14,9,0.222,0.321,0.111,0.364,0.333,0.697,25.00,8.30,0.333,1,0.000,0,0,0.000,0.000,0.000,100.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Yulieski Gurriel,$3.9K,R,HOU,1B,TEX,4,Yovani Gallardo,R, ,,,,,1300,-7,,,5.33,-0.35,639,0.316,0.357,0.178,0.343,0.495,0.838,9.70,3.20,0.324,8.32,2.13,47,0.298,0.335,0.128,0.345,0.426,0.771,5.50,5.50,0.283,21,0.286,0.253,0.048,0.280,0.333,0.613,0.00,4.00,0.250,12,0.167,0.175,0,0.214,0.167,0.381,0.00,7.10,0.154
Noel Cuevas,$3.6K,R,COL,OF,OAK,5,Sean Manaea,L,,,,,,600,29,,,5.59,-0.28,78,0.244,0.276,0.090,0.289,0.333,0.622,12.00,4.80,0.258,7.64,2.12,20,0.150,0.235,0.15,0.227,0.300,0.527,22.70,9.10,0.143,3,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,3,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Amed Rosario,$3.6K,R,NYM,SS,@ PIT,1,Ivan Nova,R, ,,,,,600,6,,,4.2,0.29,350,0.246,0.284,0.123,0.286,0.369,0.655,23.30,4.30,0.313,7.64,2.12,51,0.275,0.351,0.176,0.362,0.451,0.813,15.30,11.90,0.333,27,0.259,0.268,0.111,0.259,0.370,0.629,18.50,0.00,0.318,16,0.250,0.220,0,0.250,0.250,0.500,18.80,0.00,0.308
Tim Beckham,$3.6K,R,BAL,3B,TBR,1,Chris Archer,R, ,,,,,800,-1,,,3.54,-0.39,541,0.261,0.314,0.153,0.304,0.414,0.718,29.00,5.30,0.344,7.6,2.11,69,0.232,0.275,0.116,0.280,0.348,0.628,28.00,4.00,0.298,21,0.238,0.292,0.143,0.292,0.381,0.673,33.30,0.00,0.308,16,0.312,0.368,0.188,0.368,0.500,0.868,26.30,0.00,0.364
Mason Williams,$2.8K,L,CIN,OF,PHI,7,Nick Pivetta,R,,,,,,800,-5,,,4.36,-0.48,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.84,2.09,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Chris Iannetta,$3.7K,R,COL,C,OAK,8,Sean Manaea,L,,,,,,600,-11,,,5.59,-0.28,167,0.246,0.341,0.174,0.349,0.419,0.768,22.10,12.30,0.282,7.69,2.08,19,0.211,0.290,0.158,0.286,0.368,0.654,28.60,4.80,0.250,1,0.000,0,0,0.000,0.000,0.000,100.00,0.00,0.000,1,0.000,0,0,0.000,0.000,0.000,100.00,0.00,0.000
Xander Bogaerts,$5.0K,R,BOS,SS,MIN,4,Lance Lynn,R, ,,,,,1300, ,,,6.15,0.45,736,0.272,0.342,0.185,0.334,0.457,0.791,18.40,7.40,0.311,10.38,2.08,63,0.302,0.419,0.333,0.366,0.635,1.001,19.70,8.50,0.326,30,0.233,0.32,0.3,0.233,0.533,0.766,33.30,0.00,0.278,19,0.211,0.224,0.105,0.211,0.316,0.527,31.60,0.00,0.308
Michael Conforto,$4.5K,L,NYM,OF,@ PIT,4,Ivan Nova,R,,,,,,1300,-5,,,4.2,0.29,489,0.260,0.383,0.231,0.387,0.491,0.878,21.30,15.70,0.289,9.3,2.07,55,0.145,0.276,0.145,0.304,0.291,0.595,21.70,17.40,0.154,25,0.200,0.353,0.32,0.323,0.520,0.843,16.10,12.90,0.158,17,0.235,0.340,0.294,0.300,0.529,0.829,15.00,10.00,0.214
David Fletcher,$3.5K,R,LAA,3B,SEA,1,Wade LeBlanc,L,,,,,,600,5,,,4.5,-0.05,45,0.222,0.284,0.133,0.294,0.356,0.650,11.50,7.70,0.231,7.2,2.06,34,0.206,0.257,0.118,0.263,0.324,0.587,15.40,7.70,0.214,17,0.176,0.219,0.059,0.250,0.235,0.485,19.00,9.50,0.214,8,0.250,0.313,0,0.400,0.250,0.650,20.00,20.00,0.333
Elvis Andrus,$3.7K,R,TEX,SS,@ HOU,3,Dallas Keuchel,L,,,,,,100,9,,,3.17,-0.15,187,0.283,0.354,0.203,0.335,0.487,0.822,12.30,6.90,0.290,7.59,2.05,22,0.273,0.374,0.318,0.304,0.591,0.895,8.70,4.30,0.263,5,0.400,0.664,0.8,0.500,1.200,1.700,16.70,16.70,0.333,4,0.250,0.511,0.75,0.250,1.000,1.250,25.00,0.00,0.000
Joey Votto,$4.7K,L,CIN,1B,PHI,3,Nick Pivetta,R,,,,,,700,2,,,4.36,-0.48,644,0.323,0.431,0.224,0.454,0.547,1.001,11.40,19.00,0.335,9.6,2.04,51,0.216,0.353,0.157,0.385,0.373,0.758,13.80,21.50,0.244,20,0.100,0.324,0.1,0.379,0.200,0.579,13.80,31.00,0.125,11,0.000,0.289,0,0.353,0.000,0.353,17.60,35.30,0.000
Ian Desmond,$5.2K,R,COL,1B,OAK,2,Sean Manaea,L,,,,,,1400,-6,,,5.59,-0.28,213,0.272,0.348,0.207,0.331,0.479,0.810,22.00,6.80,0.307,10.54,2.03,30,0.267,0.308,0.133,0.313,0.400,0.713,15.60,6.20,0.320,7,0.571,0.656,0.429,0.571,1.000,1.571,14.30,0.00,0.667,3,0.333,0.417,0.333,0.333,0.667,1.000,0.00,0.00,0.333
Robinson Chirinos,$3.1K,R,TEX,C,@ HOU,6,Dallas Keuchel,L,,,,,,700,-28,,,3.17,-0.15,126,0.294,0.407,0.254,0.396,0.548,0.944,28.20,14.10,0.368,6.27,2.02,14,0.214,0.274,0.071,0.313,0.286,0.599,43.80,12.50,0.429,4,0.250,0.313,0,0.400,0.250,0.650,60.00,20.00,1.000,2,0.500,0.440,0,0.500,0.500,1.000,50.00,0.00,1.000
George Springer,$5.2K,R,HOU,OF,TEX,1,Yovani Gallardo,R, ,,,,,1200,1,,,5.33,-0.35,717,0.254,0.341,0.194,0.334,0.448,0.782,18.90,9.70,0.278,10.46,2.01,49,0.204,0.318,0.143,0.350,0.347,0.697,16.70,16.70,0.216,20,0.250,0.410,0.35,0.375,0.600,0.975,25.00,16.70,0.250,11,0.182,0.456,0.545,0.400,0.727,1.127,33.30,26.70,0.000
Albert Almora,$3.7K,R,CHC,OF,@ STL,2,Luke Weaver,R, ,,,,,1100,-1,,,4.28,0.11,405,0.286,0.316,0.126,0.316,0.412,0.728,18.80,4.20,0.341,7.39,2,43,0.233,0.261,0.047,0.283,0.279,0.562,17.40,6.50,0.286,19,0.158,0.191,0,0.200,0.158,0.358,20.00,5.00,0.200,12,0.083,0.161,0,0.154,0.083,0.237,23.10,7.70,0.111
Leonys Martin,$3.6K,L,DET,OF,CLE,1,Carlos Carrasco,R,,,,,,800,11,,,3.15,-0.41,327,0.235,0.301,0.135,0.307,0.370,0.677,23.20,8.80,0.289,7.15,1.99,17,0.176,0.211,0,0.263,0.176,0.439,31.60,10.50,0.273,9,0.111,0.205,0,0.273,0.111,0.384,36.40,18.20,0.200,9,0.111,0.205,0,0.273,0.111,0.384,36.40,18.20,0.200
Adam Jones,$3.8K,R,BAL,OF,TBR,3,Chris Archer,R, ,,,,,900,9,,,3.54,-0.39,736,0.285,0.336,0.182,0.315,0.467,0.782,17.80,3.40,0.315,7.58,1.99,63,0.254,0.278,0.095,0.288,0.349,0.637,19.70,4.50,0.320,18,0.389,0.380,0.056,0.421,0.444,0.865,21.10,5.30,0.500,15,0.400,0.396,0.067,0.438,0.467,0.905,25.00,6.20,0.545
Nolan Arenado,$5.7K,R,COL,3B,OAK,3,Sean Manaea,L,,,,,,1000, ,,,5.59,-0.28,275,0.411,0.542,0.422,0.481,0.833,1.314,12.40,12.10,0.407,11.32,1.99,27,0.370,0.520,0.407,0.469,0.778,1.247,21.90,15.60,0.412,5,0.400,0.818,1.2,0.400,1.600,2.000,0.00,0.00,0.000,3,0.667,1.364,2,0.667,2.667,3.334,0.00,0.00,0.000
Evan Gattis,$4.0K,R,HOU,C,TEX,5,Yovani Gallardo,R, ,,,,,1500,-34,,,5.33,-0.35,406,0.251,0.328,0.204,0.312,0.456,0.768,21.20,7.30,0.279,7.97,1.99,39,0.154,0.244,0.179,0.227,0.333,0.560,31.80,9.10,0.167,10,0.100,0.205,0.3,0.100,0.400,0.500,50.00,0.00,0.000,3,0.000,0,0,0.000,0.000,0.000,66.70,0.00,0.000
Jose Abreu,$4.3K,R,CHW,1B,TOR,3,Marcus Stroman,R, ,,,,,700,4,,,4.3,0.14,782,0.274,0.354,0.221,0.328,0.495,0.823,17.50,5.40,0.296,8.54,1.99,60,0.183,0.304,0.2,0.279,0.383,0.662,19.10,8.80,0.163,24,0.375,0.563,0.5,0.500,0.875,1.375,16.70,13.30,0.333,16,0.375,0.593,0.562,0.545,0.938,1.483,18.20,18.20,0.333
Mike Trout,$5.8K,R,LAA,OF,SEA,3,Wade LeBlanc,L,,,,,,500,2,,,4.5,-0.05,164,0.299,0.424,0.226,0.447,0.524,0.971,17.80,20.70,0.345,11.46,1.98,25,0.200,0.299,0.04,0.375,0.240,0.615,25.00,21.90,0.294,10,0.100,0.313,0,0.438,0.100,0.538,18.80,37.50,0.143,6,0.000,0.229,0,0.333,0.000,0.333,33.30,33.30,0.000
Josh Bell,$3.6K,S,PIT,1B,NYM,6,Jason Vargas,L,,,,,,900,2,,,4.8,-0.29,212,0.255,0.334,0.179,0.332,0.434,0.766,17.80,10.40,0.280,7.09,1.97,25,0.320,0.376,0.12,0.393,0.440,0.833,21.40,10.70,0.421,10,0.100,0.176,0.1,0.182,0.200,0.382,36.40,9.10,0.167,7,0.000,0,0,0.000,0.000,0.000,28.60,0.00,0.000
Trea Turner,$4.5K,R,WAS,SS,@ MIA,2,Pablo Lopez,R, ,,,,,900, ,,,4.51,-0.15,636,0.278,0.342,0.171,0.337,0.450,0.787,20.10,7.30,0.326,8.87,1.97,72,0.236,0.299,0.181,0.276,0.417,0.693,22.10,3.90,0.255,29,0.172,0.232,0.207,0.172,0.379,0.551,16.70,0.00,0.136,20,0.200,0.292,0.3,0.200,0.500,0.700,23.80,0.00,0.154
Bryce Harper,$5.0K,L,WAS,OF,@ MIA,3,Pablo Lopez,R,,,,,,800,5,,,4.51,-0.15,549,0.273,0.417,0.310,0.399,0.583,0.982,21.70,17.40,0.287,9.78,1.96,57,0.158,0.344,0.263,0.333,0.421,0.754,37.50,20.80,0.160,25,0.200,0.327,0.24,0.286,0.440,0.726,46.40,10.70,0.300,17,0.176,0.368,0.353,0.300,0.529,0.829,50.00,15.00,0.200
Mark Trumbo,$3.6K,R,BAL,OF,TBR,4,Chris Archer,R, ,,,,,700,17,,,3.54,-0.39,596,0.232,0.304,0.169,0.289,0.401,0.690,25.40,7.30,0.279,7.05,1.96,66,0.197,0.275,0.152,0.264,0.348,0.612,27.80,8.30,0.233,19,0.211,0.270,0.053,0.286,0.263,0.549,9.50,9.50,0.235,16,0.125,0.201,0,0.222,0.125,0.347,11.10,11.10,0.143
Francisco Lindor,$5.4K,S,CLE,SS,@ DET,1,Mike Fiers,R,,,,,,800,1,,,5.35,0.41,737,0.255,0.359,0.255,0.329,0.510,0.839,14.80,9.00,0.252,10.58,1.96,70,0.286,0.421,0.357,0.370,0.643,1.013,7.30,11.00,0.237,26,0.192,0.276,0.115,0.300,0.308,0.608,3.30,10.00,0.200,19,0.263,0.329,0.158,0.333,0.421,0.754,0.00,4.80,0.263
Wilmer Flores,$3.7K,R,NYM,1B/3B,@ PIT,3,Ivan Nova,R, ,,,,,800,5,,,4.2,0.29,380,0.274,0.341,0.203,0.322,0.476,0.798,11.70,6.90,0.268,7.25,1.96,64,0.281,0.341,0.203,0.324,0.484,0.808,4.20,7.00,0.250,23,0.304,0.335,0.130,0.357,0.435,0.792,3.60,10.70,0.261,13,0.231,0.345,0.231,0.353,0.462,0.815,5.90,17.60,0.167
Ryon Healy,$4.0K,R,SEA,1B,@ LAA,6,Andrew Heaney,L,,,,,,900,5,,,4,0.05,230,0.283,0.352,0.213,0.324,0.496,0.820,21.70,5.70,0.317,7.79,1.95,23,0.261,0.372,0.261,0.320,0.522,0.842,16.00,8.00,0.235,10,0.400,0.609,0.6,0.500,1.000,1.500,16.70,16.70,0.333,7,0.571,0.817,0.857,0.625,1.429,2.054,12.50,12.50,0.500
Ryan Braun,$3.5K,R,MIL,1B/OF,@ SFG,4,Madison Bumgarner,L,,,,,,700,-24,,,3.37,-0.08,156,0.237,0.348,0.231,0.333,0.468,0.801,11.40,13.00,0.235,6.84,1.95,13,0.077,0.096,0.077,0.077,0.154,0.231,21.40,0.00,0.100,9,0.111,0.139,0.111,0.111,0.222,0.333,10.00,0.00,0.125,9,0.111,0.139,0.111,0.111,0.222,0.333,10.00,0.00,0.125
Victor Martinez,$2.9K,S,DET,1B,CLE,5,Carlos Carrasco,R,,,,,,300,8,,,3.15,-0.41,528,0.246,0.297,0.106,0.312,0.352,0.664,12.30,8.00,0.264,5.66,1.95,40,0.225,0.219,0.025,0.244,0.250,0.494,4.90,2.40,0.237,15,0.267,0.286,0.067,0.313,0.333,0.646,0.00,6.20,0.267,11,0.364,0.381,0.091,0.417,0.455,0.872,0.00,8.30,0.364
Jurickson Profar,$3.5K,S,TEX,3B/SS,@ HOU,2,Dallas Keuchel,L,,,,,,500,7,,,3.17,-0.15,95,0.284,0.378,0.221,0.364,0.505,0.869,10.30,10.30,0.305,6.8,1.94,17,0.412,0.396,0,0.474,0.412,0.886,10.50,10.50,0.467,5,0.400,0.352,0,0.400,0.400,0.800,0.00,0.00,0.400,3,0.667,0.586,0,0.667,0.667,1.334,0.00,0.00,0.667
Kyle Seager,$3.6K,L,SEA,3B,@ LAA,5,Andrew Heaney,L, ,,,,,500,6,,,4,0.05,301,0.262,0.331,0.186,0.318,0.449,0.767,20.90,5.80,0.297,6.98,1.94,26,0.308,0.313,0.038,0.357,0.346,0.703,17.90,7.10,0.381,14,0.286,0.251,0,0.286,0.286,0.572,14.30,0.00,0.333,9,0.333,0.293,0,0.333,0.333,0.666,11.10,0.00,0.375
Jed Lowrie,$5.2K,S,OAK,2B,@ COL,3,Kyle Freeland,L,,,,,,1300,-1,,,5.41,-0.22,261,0.268,0.333,0.146,0.345,0.414,0.759,18.80,10.20,0.322,10.1,1.94,19,0.211,0.381,0.211,0.423,0.421,0.844,26.90,23.10,0.273,16,0.125,0.304,0.188,0.333,0.313,0.646,33.30,19.00,0.125,10,0.200,0.407,0.3,0.429,0.500,0.929,28.60,21.40,0.200
Victor Caratini,$3.3K,S,CHC,1B/C,@ STL,9,Luke Weaver,R,,,,,,1200,-20,,,4.28,0.11,110,0.273,0.306,0.082,0.322,0.355,0.677,18.60,5.90,0.333,6.4,1.94,22,0.455,0.470,0.136,0.500,0.591,1.091,12.50,8.30,0.526,13,0.385,0.409,0.077,0.467,0.462,0.929,13.30,13.30,0.455,6,0.167,0.224,0,0.286,0.167,0.453,0.00,14.30,0.167
