Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,,,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP
Jonathan Villar,$3.0K,S,MIL,2B,@ NYM,7,Matt Harvey,R,,,,,,600,3,,,3.91, ,318,0.261,0.304,0.123,0.303,0.384,0.687,0.30,0.06,0.354,7.26,2.42,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jurickson Profar,$2.6K,S,TEX,2B/SS,@ HOU,2,Charlie Morton,R,,,,,, ,6,,,3.17, ,81,0.185,0.240,0.025,0.290,0.210,0.500,0.21,0.13,0.246,6.26,2.41,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Albert Almora,$3.0K,R,CHC,OF,ATL,2,Sean Newcomb,L,,,,,,400,-3,,,3.72, ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.19,2.4,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jean Segura,$3.5K,R,SEA,SS,OAK,2,Kendall Graveman,R, ,,,,,-100,1,,,4.57, ,434,0.297,0.332,0.129,0.330,0.426,0.756,0.15,0.05,0.338,8.34,2.38,31,0.290,0.319,0.097,0.333,0.387,0.720,0.15,0.06,0.346,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,11,0.273,0.312,0.182,0.273,0.455,0.728,0.27,0.00,0.375
Jackie Bradley,$3.2K,L,BOS,OF,BAL,6,Alex Cobb,R,,,,,,400,-4,,,4.68, ,416,0.224,0.295,0.161,0.283,0.385,0.668,0.24,0.08,0.264,7.58,2.37,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Marwin Gonzalez,$3.4K,S,HOU,1B/OF,TEX,7,Mike Minor,L,,,,,,500,2,,,5.33, ,152,0.237,0.315,0.184,0.297,0.421,0.718,0.22,0.08,0.282,8.06,2.37,15,0.133,0.178,0.067,0.188,0.200,0.388,0.38,0.06,0.222,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,3,0.000,0.173,0.000,0.250,0.000,0.250,0.00,0.25,0.000
Justin Bour,$3.0K,L,MIA,1B,PIT,4,Jameson Taillon,R,,,,,,600,-5,,,3.13, ,330,0.285,0.379,0.248,0.345,0.533,0.878,0.20,0.09,0.304,7.02,2.34,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Austin Jackson,$3.0K,R,SFG,OF,@ SDP,1,Clayton Richard,L,,,,,,700,-13,,,4.17, ,147,0.333,0.402,0.177,0.410,0.510,0.920,0.18,0.11,0.398,7.01,2.34,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Kurt Suzuki,$2.7K,R,ATL,C,@ CHC,4,Jose Quintana,L,,,,,,100,-10,,,2.78, ,58,0.328,0.472,0.413,0.371,0.741,1.112,0.10,0.07,0.267,6.29,2.33,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Josh Bell,$3.6K,S,PIT,1B,@ MIA,4,Trevor Richards,R,,,,,, ,11,,,4.37, ,463,0.261,0.350,0.206,0.337,0.467,0.804,0.19,0.10,0.294,8.4,2.33,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Mitch Haniger,$3.5K,R,SEA,OF,OAK,6,Kendall Graveman,R, ,,,,,100,8,,,4.57, ,303,0.290,0.376,0.218,0.357,0.508,0.865,0.23,0.10,0.347,8.15,2.33,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5,0.000,0.230,0.000,0.333,0.000,0.333,0.11,0.33,0.000
Miguel Rojas,$2.9K,R,MIA,SS,PIT,2,Jameson Taillon,R, ,,,,,200, ,,,3.13, ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.61,2.28,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,19,0.316,0.422,0.316,0.350,0.632,0.982,0.15,0.05,0.286
Nick Williams,$3.0K,L,PHI,OF,@ TBR,5,Chris Archer,R,,,,,,400,-3,,,3.33, ,252,0.286,0.344,0.190,0.320,0.476,0.796,0.29,0.05,0.369,6.84,2.28,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Tzu-Wei Lin,$2.3K,L,BOS,3B/SS,BAL,9,Alex Cobb,R,,,,,,300,-6,,,4.68, ,54,0.278,0.339,0.055,0.400,0.333,0.733,0.28,0.17,0.417,5.2,2.26,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Mallex Smith,$2.9K,L,TBR,OF,PHI,1,Jake Arrieta,R,,,,,,500,1,,,3.67, ,245,0.265,0.308,0.090,0.333,0.355,0.688,0.19,0.10,0.326,6.54,2.26,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Chris Davis,$3.1K,L,BAL,1B,@ BOS,5,Hector Velazquez,R,,,,,,900,-12,,,3.82, ,354,0.206,0.320,0.229,0.294,0.435,0.729,0.34,0.11,0.256,7.02,2.26,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Evan Longoria,$3.2K,R,SFG,3B,@ SDP,6,Clayton Richard,L,,,,,,500,-3,,,4.17, ,188,0.207,0.282,0.155,0.277,0.362,0.639,0.21,0.09,0.227,7.2,2.25,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jorge Soler,$3.1K,R,KCR,OF,LAA,5,Garrett Richards,R, ,,,,,900,-23,,,3.29, ,83,0.145,0.214,0.060,0.245,0.205,0.450,0.33,0.12,0.231,6.97,2.25,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Kole Calhoun,$3.3K,L,LAA,OF,@ KCR,5,Jakob Junis,R,,,,,,400,-3,,,4.21, ,454,0.247,0.314,0.143,0.318,0.390,0.708,0.23,0.10,0.297,7.42,2.25,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Charlie Culberson,$2.5K,R,ATL,2B/SS,@ CHC,7,Jose Quintana,L,,,,,,400,6,,,2.78, ,19,0.263,0.316,0.263,0.250,0.526,0.776,0.15,0.00,0.294,5.59,2.24,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Pedro Alvarez,$3.0K,L,BAL,1B/3B,@ BOS,2,Hector Velazquez,R,,,,,,700,-32,,,3.82, ,50,0.260,0.341,0.120,0.373,0.380,0.753,0.25,0.15,0.353,6.7,2.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Adrian Beltre,$3.0K,R,TEX,3B,@ HOU,4,Charlie Morton,R, ,,,,,-300,9,,,3.17, ,317,0.290,0.361,0.193,0.348,0.483,0.831,0.15,0.09,0.309,6.69,2.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Travis Shaw,$3.7K,L,MIL,3B,@ NYM,4,Matt Harvey,R,,,,,,100,3,,,3.91, ,437,0.281,0.380,0.248,0.348,0.529,0.877,0.21,0.10,0.309,8.2,2.22,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Logan Forsythe,$3.1K,R,LAD,2B/3B,ARI,7,Taijuan Walker,R, ,,,,,700,-1,,,4.02, ,284,0.204,0.273,0.085,0.303,0.289,0.592,0.24,0.13,0.265,6.88,2.22,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Matthew Reynolds,$2.4K,R,WAS,OF/SS,COL,8,Jon Gray,R, ,,,,,400,48,,,4.49, ,82,0.207,0.265,0.061,0.301,0.268,0.569,0.27,0.12,0.286,5.31,2.21,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Sandy Leon,$2.8K,S,BOS,C,BAL,7,Alex Cobb,R,,,,,,700,-35,,,4.68, ,217,0.221,0.266,0.106,0.271,0.327,0.598,0.26,0.07,0.279,6.19,2.21,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Tucker Barnhart,$3.0K,S,CIN,C,STL,6,Miles Mikolas,R,,,,,,700,-28,,,4.5, ,336,0.277,0.335,0.149,0.337,0.426,0.763,0.16,0.09,0.316,6.58,2.19,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jason Heyward,$2.8K,L,CHC,OF,ATL,8,Sean Newcomb,L, ,,,,,-100,23,,,3.72, ,138,0.254,0.274,0.087,0.280,0.341,0.621,0.22,0.04,0.321,6.12,2.19,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Gerardo Parra,$3.0K,L,COL,OF,@ WAS,2,Max Scherzer,R,,,,,,300,1,,,3.01, ,322,0.289,0.328,0.152,0.318,0.441,0.759,0.15,0.05,0.312,6.57,2.19,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Joc Pederson,$3.1K,L,LAD,OF,ARI,6,Taijuan Walker,R,,,,,,800,-15,,,4.02, ,251,0.211,0.324,0.215,0.309,0.426,0.735,0.19,0.13,0.227,6.74,2.17,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Carlos Gomez,$3.3K,R,TBR,OF,PHI,2,Jake Arrieta,R, ,,,,,300,2,,,3.67, ,309,0.256,0.344,0.216,0.320,0.472,0.792,0.30,0.09,0.332,7.15,2.17,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jose Pirela,$3.6K,R,SDP,OF,SFG,1,Derek Holland,L,,,,,,800,-11,,,4.33, ,104,0.317,0.401,0.241,0.372,0.558,0.930,0.21,0.08,0.382,7.75,2.15,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Shin-Soo Choo,$3.2K,L,TEX,OF,@ HOU,1,Charlie Morton,R,,,,,,-400,19,,,3.17, ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.88,2.15,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Derek Dietrich,$2.9K,L,MIA,OF,PIT,1,Jameson Taillon,R,,,,,,400,2,,,3.13, ,376,0.245,0.311,0.178,0.291,0.423,0.714,0.21,0.06,0.278,6.23,2.15,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Christian Villanueva,$3.5K,R,SDP,3B,SFG,4,Derek Holland,L,,,,,,1000,-8,,,4.33, ,27,0.407,0.560,0.482,0.429,0.889,1.318,0.29,0.04,0.467,7.44,2.13,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,10,0.300,0.509,0.600,0.300,0.900,1.200,0.50,0.00,0.333,3,0.333,0.296,-0.000,0.333,0.333,0.666,0.67,0.00,1.000
Trey Mancini,$3.5K,R,BAL,1B/OF,@ BOS,1,Hector Velazquez,R, ,,,,,500,-14,,,3.82, ,427,0.293,0.365,0.211,0.341,0.504,0.845,0.23,0.07,0.343,7.47,2.13,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Phillip Ervin,$2.6K,R,CIN,OF,STL,7,Miles Mikolas,R, ,,,,,300,8,,,4.5, ,64,0.188,0.256,0.157,0.235,0.344,0.579,0.27,0.06,0.209,5.51,2.12,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Buster Posey,$4.2K,R,SFG,1B/C,@ SDP,4,Clayton Richard,L,,,,,,700,-1,,,4.17, ,167,0.335,0.405,0.210,0.388,0.545,0.933,0.12,0.08,0.341,8.91,2.12,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Bryan Holaday,$2.1K,R,MIA,C,PIT,8,Jameson Taillon,R, ,,,,,-100,-13,,,3.13, ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,4.43,2.11,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Isiah Kiner-Falefa,$2.4K,R,TEX,2B/3B,@ HOU,8,Charlie Morton,R, ,,,,,300,8,,,3.17, ,5,0.200,0.178,0.000,0.200,0.200,0.400,0.60,0.00,0.500,5.07,2.11,1,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Brock Holt,$2.9K,L,BOS,2B/OF,BAL,8,Alex Cobb,R,,,,,,700,2,,,4.68, ,129,0.163,0.221,0.039,0.262,0.202,0.464,0.22,0.12,0.214,6.12,2.11,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jose Peraza,$3.1K,R,CIN,SS,STL,2,Miles Mikolas,R, ,,,,,300,-3,,,4.5, ,390,0.256,0.268,0.070,0.280,0.326,0.606,0.15,0.03,0.294,6.53,2.11,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Freddy Galvis,$3.3K,S,SDP,SS,SFG,2,Derek Holland,L,,,,,, , ,,,4.33, ,216,0.259,0.287,0.102,0.289,0.361,0.650,0.12,0.04,0.286,6.95,2.11,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5,0.400,0.475,0.200,0.500,0.600,1.100,0.17,0.17,0.500
Andrew McCutchen,$4.2K,R,SFG,OF,@ SDP,3,Clayton Richard,L,,,,,,800,-6,,,4.17, ,155,0.310,0.433,0.303,0.399,0.613,1.012,0.17,0.13,0.325,8.85,2.11,26,0.192,0.235,0.077,0.250,0.269,0.519,0.21,0.07,0.250,26,0.192,0.235,0.077,0.250,0.269,0.519,0.21,0.07,0.250,12,0.250,0.316,0.083,0.357,0.333,0.690,0.29,0.14,0.375
Nick Ahmed,$2.9K,R,ARI,SS,@ LAD,6,Rich Hill,L,,,,,,-100,2,,,2.98, ,63,0.349,0.429,0.238,0.406,0.587,0.993,0.16,0.09,0.388,6.13,2.11,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Brian Anderson,$3.1K,R,MIA,3B,PIT,5,Jameson Taillon,R, ,,,,,200,2,,,3.13, ,88,0.250,0.327,0.114,0.362,0.364,0.726,0.21,0.15,0.328,6.54,2.11,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Matt Adams,$3.3K,L,WAS,1B/OF,COL,4,Jon Gray,R,,,,,,400,4,,,4.49, ,305,0.289,0.377,0.262,0.330,0.551,0.881,0.24,0.06,0.330,6.92,2.1,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Starling Marte,$4.3K,R,PIT,OF,@ MIA,3,Trevor Richards,R, ,,,,,600,1,,,4.37, ,274,0.303,0.347,0.139,0.350,0.442,0.792,0.18,0.07,0.352,9.02,2.1,37,0.270,0.366,0.216,0.357,0.486,0.843,0.17,0.12,0.310,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Max Stassi,$2.9K,R,HOU,C,TEX,9,Mike Minor,L,,,,,,300,-17,,,5.33, ,18,0.278,0.374,0.278,0.316,0.556,0.872,0.10,0.05,0.267,6.1,2.1,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jose Martinez,$3.7K,R,STL,1B,@ CIN,3,Brandon Finnegan,L,,,,,,500,1,,,5, ,65,0.369,0.515,0.400,0.453,0.769,1.222,0.17,0.13,0.378,7.72,2.09,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Nick Markakis,$3.0K,L,ATL,OF,@ CHC,5,Jose Quintana,L, ,,,,,-100,17,,,2.78, ,157,0.268,0.319,0.140,0.318,0.408,0.726,0.18,0.07,0.306,6.26,2.09,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Chase Utley,$2.6K,L,LAD,2B,ARI,8,Taijuan Walker,R,,,,,, ,11,,,4.02, ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.43,2.09,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Ryan Rua,$2.6K,R,TEX,OF,@ HOU,6,Charlie Morton,R, ,,,,,200,14,,,3.17, ,102,0.167,0.230,0.108,0.232,0.275,0.507,0.39,0.08,0.250,5.4,2.08,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Harrison Bader,$2.8K,R,STL,OF,@ CIN,6,Brandon Finnegan,L,,,,,,800,-14,,,5, ,24,0.333,0.439,0.334,0.360,0.667,1.027,0.20,0.04,0.353,5.76,2.06,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
