Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,,,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP
Jonathan Schoop,$3.3K,R,BAL,2B,@ MIN,7,Aaron Slegers,R, ,,,,,800,3,,,4.66,0.07,654,0.263,0.320,0.182,0.297,0.445,0.742,21.10,3.90,0.297,7.08,2.15,59,0.169,0.256,0.186,0.234,0.356,0.590,20.30,6.20,0.182,32,0.219,0.252,0.156,0.219,0.375,0.594,21.90,0.00,0.250,14,0.214,0.215,0.071,0.214,0.286,0.500,35.70,0.00,0.333
Ian Kinsler,$3.4K,R,LAA,2B,@ SEA,7,Marco Gonzales,L,,,,,,500,3,,,4.26,4.26,189,0.243,0.317,0.190,0.302,0.434,0.736,9.80,7.80,0.241,7.29,2.14,20,0.250,0.260,0.05,0.286,0.300,0.586,0.00,4.80,0.250,9,0.444,0.391,0,0.444,0.444,0.888,0.00,0.00,0.444,6,0.333,0.293,0,0.333,0.333,0.666,0.00,0.00,0.333
David Fletcher,$3.2K,R,LAA,2B/3B,@ SEA,1,Marco Gonzales,L,,,,,,1100,5,,,4.26,4.26,15,0.333,0.362,0.133,0.375,0.467,0.842,0.00,6.20,0.333,6.86,2.14,15,0.333,0.362,0.133,0.375,0.467,0.842,0.00,6.20,0.333,9,0.333,0.332,0,0.400,0.333,0.733,0.00,10.00,0.333,6,0.500,0.440,0,0.500,0.500,1.000,0.00,0.00,0.500
Trea Turner,$4.7K,R,WAS,SS,MIA,1,Pablo Lopez,R, ,,,,,1000,-1,,,5.21,0.01,585,0.285,0.346,0.169,0.341,0.455,0.796,19.80,7.70,0.336,10.03,2.13,78,0.308,0.354,0.128,0.365,0.436,0.801,19.80,7.00,0.373,43,0.302,0.349,0.116,0.362,0.419,0.781,25.00,8.30,0.400,24,0.375,0.403,0.125,0.423,0.500,0.923,19.20,3.80,0.444
John Hicks,$3.5K,R,DET,1B/C,TEX,4,Yovani Gallardo,R, ,,,,,900,-2,,,4.58,-0.09,272,0.272,0.323,0.154,0.318,0.426,0.744,27.00,5.50,0.351,7.42,2.12,57,0.281,0.337,0.158,0.339,0.439,0.778,30.20,7.90,0.389,26,0.269,0.336,0.154,0.345,0.423,0.768,26.70,10.00,0.353,8,0.125,0.373,0.375,0.364,0.500,0.864,18.20,27.30,0.000
Jedd Gyorko,$3.3K,R,STL,2B/3B,@ SFG,5,Johnny Cueto,R, ,,,,,600,5,,,3.48,-0.05,461,0.241,0.306,0.152,0.305,0.393,0.698,25.00,9.00,0.296,6.96,2.11,45,0.178,0.232,0.133,0.208,0.311,0.519,24.50,6.10,0.212,18,0.111,0.167,0.056,0.150,0.167,0.317,19.00,9.50,0.133,9,0.222,0.292,0.111,0.273,0.333,0.606,8.30,16.70,0.222
Jose Altuve,$5.0K,R,HOU,2B,CHW,3,Carlos Rodon,L,,,,,,700,1,,,4.85,-0.25,253,0.328,0.381,0.166,0.385,0.494,0.879,12.40,9.20,0.352,10.39,2.08,30,0.333,0.372,0.1,0.412,0.433,0.845,0.00,11.80,0.333,18,0.278,0.325,0.056,0.381,0.333,0.714,0.00,14.30,0.278,11,0.182,0.160,0,0.182,0.182,0.364,0.00,0.00,0.182
Austin Hedges,$2.8K,R,SDP,C,@ ARI,8,Shelby Miller,R, ,,,,,700,-23,,,3.79,-0.04,343,0.204,0.276,0.187,0.250,0.391,0.641,31.40,6.20,0.252,5.81,2.08,15,0.200,0.231,0.067,0.250,0.267,0.517,43.80,6.20,0.375,15,0.200,0.231,0.067,0.250,0.267,0.517,43.80,6.20,0.375,9,0.222,0.245,0,0.300,0.222,0.522,50.00,10.00,0.500
Tyler Saladino,$3.4K,R,MIL,3B/SS,ATL,7,Max Fried,L,,,,,,1400,-3,,,4.32,-0.18,98,0.224,0.264,0.051,0.303,0.276,0.579,19.10,8.20,0.286,7.04,2.07,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
A.J. Pollock,$4.9K,R,ARI,OF,SDP,4,Eric Lauer,L,,,,,,1300,-7,,,4.71,0.04,192,0.276,0.380,0.302,0.327,0.578,0.905,13.30,7.10,0.263,10.12,2.07,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Paul Goldschmidt,$5.1K,R,ARI,1B,SDP,3,Eric Lauer,L,,,,,,900, ,,,4.71,0.04,222,0.306,0.430,0.324,0.393,0.631,1.024,18.40,16.20,0.321,10.52,2.06,22,0.182,0.353,0.273,0.357,0.455,0.812,13.30,26.70,0.176,10,0.100,0.226,0,0.308,0.100,0.408,14.30,28.60,0.125,4,0.250,0.376,0,0.500,0.250,0.750,14.30,42.90,0.333
Joe Mauer,$3.6K,L,MIN,1B,BAL,1,Andrew Cashner,R,,,,,,1100,-8,,,5.34,0.43,552,0.286,0.337,0.114,0.360,0.400,0.760,13.00,11.70,0.323,7.41,2.06,40,0.175,0.177,0.075,0.171,0.250,0.421,9.80,0.00,0.189,28,0.143,0.147,0.071,0.138,0.214,0.352,13.80,0.00,0.160,12,0.250,0.282,0.167,0.250,0.417,0.667,25.00,0.00,0.333
Jurickson Profar,$3.9K,S,TEX,SS,@ DET,6,Matt Boyd,L,,,,,,600,-1,,,4.42,-0.41,82,0.256,0.360,0.256,0.322,0.512,0.834,10.80,10.80,0.271,8.03,2.06,19,0.211,0.251,0.053,0.286,0.263,0.549,4.80,9.50,0.222,10,0.300,0.365,0.1,0.417,0.400,0.817,8.30,16.70,0.333,4,0.250,0.313,0,0.400,0.250,0.650,20.00,20.00,0.333
Daniel Murphy,$4.2K,L,WAS,2B,MIA,6,Pablo Lopez,R,,,,,,1400,-9,,,5.21,0.01,467,0.313,0.380,0.216,0.360,0.529,0.889,11.20,9.40,0.320,8.66,2.06,51,0.196,0.229,0.078,0.241,0.275,0.516,9.30,5.60,0.200,28,0.286,0.331,0.143,0.333,0.429,0.762,6.70,6.70,0.280,14,0.286,0.383,0.286,0.333,0.571,0.904,6.70,6.70,0.250
Ketel Marte,$3.4K,S,ARI,2B/SS,SDP,6,Eric Lauer,L,,,,,,800,1,,,4.71,0.04,178,0.281,0.353,0.208,0.333,0.489,0.822,11.70,9.20,0.300,6.98,2.05,20,0.400,0.503,0.35,0.455,0.750,1.205,4.50,9.10,0.389,8,0.250,0.312,0.25,0.250,0.500,0.750,0.00,0.00,0.250,4,0.250,0.312,0.25,0.250,0.500,0.750,0.00,0.00,0.250
Caleb Joseph,$2.7K,R,BAL,C,@ MIN,9,Aaron Slegers,R, ,,,,,500,-14,,,4.66,0.07,255,0.231,0.271,0.145,0.252,0.376,0.628,27.90,3.00,0.303,5.53,2.05,14,0.143,0.212,0.143,0.200,0.286,0.486,20.00,6.70,0.182,12,0.083,0.104,0.083,0.083,0.167,0.250,25.00,0.00,0.111,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Brian Anderson,$3.7K,R,MIA,3B/OF,@ WAS,2,Jeremy Hellickson,R, ,,,,,900,-14,,,3.79,-0.01,295,0.281,0.331,0.108,0.353,0.390,0.743,21.30,9.30,0.359,7.57,2.05,72,0.236,0.291,0.083,0.325,0.319,0.644,16.70,10.70,0.276,41,0.195,0.244,0.073,0.267,0.268,0.535,11.10,6.70,0.200,22,0.136,0.217,0.136,0.208,0.273,0.481,8.30,4.20,0.105
Danny Valencia,$3.4K,R,BAL,3B,@ MIN,6,Aaron Slegers,R, ,,,,,900,-25,,,4.66,0.07,422,0.256,0.303,0.145,0.300,0.400,0.700,25.10,6.10,0.317,6.94,2.04,40,0.250,0.299,0.1,0.326,0.350,0.676,21.70,10.90,0.300,20,0.200,0.176,0,0.200,0.200,0.400,30.00,0.00,0.286,10,0.000,0,0,0.000,0.000,0.000,30.00,0.00,0.000
Derek Dietrich,$3.7K,L,MIA,OF,@ WAS,1,Jeremy Hellickson,R,,,,,,900,-2,,,3.79,-0.01,564,0.261,0.334,0.181,0.329,0.441,0.770,21.50,6.90,0.307,7.52,2.03,66,0.288,0.381,0.197,0.390,0.485,0.875,22.10,9.10,0.348,37,0.324,0.415,0.216,0.419,0.541,0.960,23.30,7.00,0.400,18,0.167,0.268,0,0.348,0.167,0.515,17.40,8.70,0.214
Ronny Rodriguez,$2.7K,R,DET,2B/3B,TEX,7,Yovani Gallardo,R, ,,,,,700,6,,,4.58,-0.09,17,0.000,0.036,0,0.053,0.000,0.053,31.60,5.30,0.000,5.46,2.02,5,0.000,0.115,0,0.167,0.000,0.167,33.30,16.70,0.000,1,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Martin Prado,$2.9K,R,MIA,3B,@ WAS,5,Jeremy Hellickson,R, ,,,,,500,4,,,3.79,-0.01,184,0.223,0.250,0.087,0.259,0.310,0.569,16.10,4.70,0.258,5.86,2.02,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Anthony Rendon,$4.7K,R,WAS,3B,MIA,3,Pablo Lopez,R, ,,,,,600,1,,,5.21,0.01,595,0.287,0.375,0.212,0.366,0.499,0.865,14.40,12.40,0.303,9.46,2.01,73,0.342,0.434,0.329,0.378,0.671,1.049,14.60,8.50,0.328,42,0.286,0.411,0.405,0.311,0.690,1.001,13.60,4.50,0.219,22,0.364,0.506,0.5,0.400,0.864,1.264,12.00,8.00,0.294
Evan Gattis,$4.0K,R,HOU,C,CHW,5,Carlos Rodon,L,,,,,,500,-2,,,4.85,-0.25,197,0.249,0.331,0.244,0.282,0.492,0.774,16.10,5.70,0.242,8.05,2.01,35,0.286,0.361,0.257,0.306,0.543,0.849,18.90,5.40,0.280,19,0.211,0.268,0.158,0.250,0.368,0.618,20.00,5.00,0.214,12,0.250,0.317,0.25,0.250,0.500,0.750,33.30,0.00,0.286
George Springer,$4.9K,R,HOU,OF,CHW,1,Carlos Rodon,L,,,,,,1100,-1,,,4.85,-0.25,256,0.289,0.395,0.246,0.385,0.535,0.920,17.90,12.60,0.303,9.79,2,33,0.152,0.269,0.121,0.300,0.273,0.573,23.10,17.90,0.174,18,0.056,0.158,0.056,0.190,0.111,0.301,35.00,15.00,0.091,10,0.000,0.062,0,0.091,0.000,0.091,60.00,10.00,0.000
Dee Gordon,$4.1K,L,SEA,2B/OF,LAA,1,Jaime Barria,R,,,,,,700,1,,,4.74,4.74,691,0.298,0.307,0.072,0.330,0.370,0.700,14.20,3.80,0.346,8.15,1.99,83,0.217,0.209,0.024,0.233,0.241,0.474,14.80,2.30,0.254,45,0.222,0.224,0.022,0.255,0.244,0.499,12.20,4.10,0.256,21,0.190,0.191,0,0.227,0.190,0.417,21.70,4.30,0.250
Tommy Pham,$4.1K,R,STL,OF,@ SFG,2,Johnny Cueto,R, ,,,,,1000,-4,,,3.48,-0.05,577,0.282,0.368,0.191,0.370,0.473,0.843,24.40,11.40,0.349,8.14,1.99,72,0.208,0.276,0.167,0.260,0.375,0.635,28.60,6.50,0.239,28,0.107,0.189,0.107,0.194,0.214,0.408,32.30,9.70,0.118,13,0.231,0.367,0.231,0.375,0.462,0.837,18.80,18.80,0.222
Eddie Rosario,$4.8K,L,MIN,OF,BAL,2,Andrew Cashner,R,,,,,,1100, ,,,5.34,0.43,596,0.305,0.393,0.275,0.348,0.581,0.929,17.10,7.40,0.315,9.56,1.99,56,0.357,0.473,0.375,0.390,0.732,1.122,16.70,6.70,0.366,30,0.300,0.386,0.267,0.323,0.567,0.890,15.60,6.20,0.304,17,0.294,0.368,0.235,0.294,0.529,0.823,16.70,5.60,0.308
Denard Span,$3.8K,L,SEA,OF,LAA,3,Jaime Barria,R,,,,,,1200,-13,,,4.74,4.74,575,0.277,0.347,0.183,0.341,0.459,0.800,13.20,9.00,0.295,7.58,1.99,50,0.320,0.382,0.2,0.370,0.520,0.890,22.60,7.50,0.389,29,0.310,0.363,0.207,0.333,0.517,0.850,26.70,3.30,0.400,11,0.273,0.307,0.182,0.273,0.455,0.728,27.30,0.00,0.375
Pedro Severino,$2.6K,R,WAS,C,MIA,8,Pablo Lopez,R, ,,,,,600,-19,,,5.21,0.01,148,0.149,0.202,0.074,0.212,0.223,0.435,24.50,8.00,0.196,5.14,1.98,45,0.111,0.160,0.133,0.130,0.244,0.374,28.90,2.20,0.129,26,0.115,0.175,0.192,0.115,0.308,0.423,26.90,0.00,0.111,14,0.143,0.235,0.286,0.143,0.429,0.572,28.60,0.00,0.111
Marcell Ozuna,$3.6K,R,STL,OF,@ SFG,4,Johnny Cueto,R, ,,,,,800,2,,,3.48,-0.05,736,0.299,0.372,0.217,0.346,0.516,0.862,21.20,7.90,0.339,7.09,1.97,77,0.286,0.330,0.169,0.317,0.455,0.772,20.70,4.90,0.328,36,0.306,0.312,0.056,0.350,0.361,0.711,20.00,7.50,0.379,15,0.200,0.176,0,0.200,0.200,0.400,20.00,0.00,0.250
Manny Machado,$5.0K,R,BAL,SS,@ MIN,3,Aaron Slegers,R, ,,,,,500, ,,,4.66,0.07,708,0.275,0.350,0.219,0.322,0.494,0.816,16.70,8.80,0.284,9.84,1.97,64,0.281,0.360,0.203,0.352,0.484,0.836,15.10,12.30,0.300,36,0.333,0.467,0.361,0.429,0.694,1.123,9.30,16.30,0.310,18,0.333,0.468,0.389,0.400,0.722,1.122,14.30,14.30,0.308
Yadiel Rivera,$2.7K,R,MIA,3B/SS,@ WAS,8,Jeremy Hellickson,R, ,,,,,700,2,,,3.79,-0.01,57,0.140,0.169,0,0.197,0.140,0.337,33.90,9.70,0.222,5.28,1.96,27,0.111,0.138,0,0.172,0.111,0.283,31.00,10.30,0.167,15,0.067,0.059,0,0.067,0.067,0.134,26.70,6.70,0.091,11,0.091,0.080,0,0.091,0.091,0.182,10.00,0.00,0.100
Yairo Munoz,$3.4K,R,STL,SS,@ SFG,6,Johnny Cueto,R, ,,,,,1200,-2,,,3.48,-0.05,101,0.317,0.327,0.079,0.349,0.396,0.745,23.40,4.70,0.405,6.67,1.96,53,0.340,0.368,0.132,0.375,0.472,0.847,21.40,3.60,0.410,19,0.368,0.433,0.211,0.429,0.579,1.008,28.60,4.80,0.500,9,0.444,0.577,0.444,0.500,0.889,1.389,40.00,0.00,0.750
Freddie Freeman,$5.2K,L,ATL,1B,@ MIL,3,Jhoulys Chacin,R,,,,,,800, ,,,4.18,0.18,533,0.304,0.403,0.257,0.378,0.561,0.939,16.70,14.30,0.332,10.2,1.96,64,0.188,0.275,0.188,0.257,0.375,0.632,23.90,9.90,0.205,40,0.150,0.209,0.075,0.227,0.225,0.452,24.40,11.10,0.179,19,0.211,0.268,0.158,0.250,0.368,0.618,9.50,9.50,0.188
Bryce Harper,$5.2K,L,WAS,OF,MIA,4,Pablo Lopez,R,,,,,,900, ,,,5.21,0.01,507,0.282,0.413,0.318,0.377,0.600,0.977,20.20,17.30,0.290,10.12,1.95,62,0.161,0.277,0.194,0.264,0.355,0.619,30.10,15.10,0.205,30,0.267,0.429,0.367,0.395,0.633,1.028,33.30,23.10,0.375,18,0.167,0.351,0.333,0.318,0.500,0.818,40.90,22.70,0.143
Jim Adduci,$3.3K,L,DET,OF,TEX,6,Yovani Gallardo,R,,,,,,1300,-14,,,4.58,-0.09,78,0.231,0.308,0.167,0.302,0.397,0.699,27.60,10.30,0.321,6.43,1.95,5,0.200,0.176,0,0.200,0.200,0.400,20.00,0.00,0.250,5,0.200,0.176,0,0.200,0.200,0.400,20.00,0.00,0.250,5,0.200,0.176,0,0.200,0.200,0.400,20.00,0.00,0.250
Albert Pujols,$3.5K,R,LAA,1B,@ SEA,5,Marco Gonzales,L,,,,,,300,8,,,4.26,4.26,202,0.208,0.248,0.089,0.258,0.297,0.555,16.90,7.30,0.235,6.83,1.95,20,0.150,0.214,0.15,0.190,0.300,0.490,23.80,4.80,0.143,9,0.000,0.069,0,0.100,0.000,0.100,20.00,10.00,0.000,6,0.000,0.098,0,0.143,0.000,0.143,0.00,14.30,0.000
