Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K
Adrian Gonzalez,$3.4K,L,NYM,1B,@ ATL,6 ,Matt Wisler,R,,,,,,700,-4,9.0,-107,4.57,4.57,36,0.222,0.306,0.111,0.333,0.333,0.666,0.12,0.14,0.233,7.75,2.28
Kurt Suzuki,$2.8K,R,ATL,C,NYM,5 ,Matt Harvey,R, ,,,,,200,-11,9.0,-106,4.43,4.43,28,0.286,0.384,0.250,0.364,0.536,0.900,0.03,0.12,0.231,6.39,2.28
Miguel Rojas,$2.8K,R,MIA,SS,@ MIL,2 ,Chase Anderson,R, ,,,,,-100,3,8.5,166,3.57,0.09,56,0.321,0.366,0.143,0.367,0.464,0.831,0.13,0.07,0.348,6.38,2.28
Dexter Fowler,$3.4K,S,STL,OF,@ CHC,1 ,Jon Lester,L,,,,,, ,7,7.0,110,3.36,3.36,14,0.071,0.142,-0.000,0.188,0.071,0.259,0.38,0.13,0.125,7.68,2.26
Adam Frazier,$3.1K,L,PIT,2B/OF,@ PHI,1 ,Jake Arrieta,R,,,,,,1000,-40,7.5,-121,3.88,0.13,31,0.258,0.305,0.129,0.303,0.387,0.690,0.15,0.06,0.280,7.01,2.26
Ketel Marte,$3.3K,S,ARI,2B/SS,SFG,2 ,Ty Blach,L,,,,,,800, ,8.5,-174,4.84,-0.22,32,0.312,0.378,0.219,0.353,0.531,0.884,0.18,0.06,0.385,7.46,2.26
Harrison Bader,$2.8K,R,STL,OF,@ CHC,2 ,Jon Lester,L,,,,,,200,-2,7.0,110,3.36,3.36,6,0.167,0.225,0.000,0.286,0.167,0.453,0.29,0.14,0.250,6.3,2.25
Nick Markakis,$3.2K,L,ATL,OF,NYM,4 ,Matt Harvey,R,,,,,,-100,10,9.0,-106,4.43,4.43,49,0.265,0.328,0.123,0.345,0.388,0.733,0.07,0.11,0.273,7.17,2.24
Trey Mancini,$3.7K,R,BAL,1B/OF,@ DET,1 ,Jordan Zimmermann,R, ,,,,,400,-17,9.0,-120,4.65,0.04,46,0.283,0.333,0.108,0.358,0.391,0.749,0.15,0.11,0.316,8.27,2.24
Leonys Martin,$3.3K,L,DET,OF,BAL,1 ,Alex Cobb,R,,,,,,400,-6,9.0,107,4.35,-0.04,46,0.326,0.381,0.131,0.404,0.457,0.861,0.15,0.12,0.378,7.35,2.23
Andrew McCutchen,$3.3K,R,SFG,OF,@ ARI,3 ,Zack Greinke,R, ,,,,,-100,10,8.5,156,3.66,-0.28,31,0.226,0.267,0.097,0.273,0.323,0.596,0.21,0.06,0.261,7.37,2.23
Evan Longoria,$3.0K,R,SFG,3B,@ ARI,6 ,Zack Greinke,R, ,,,,, ,2,8.5,156,3.66,-0.28,28,0.179,0.186,0.071,0.179,0.250,0.429,0.36,0.00,0.278,6.65,2.22
Orlando Arcia,$2.9K,R,MIL,SS,MIA,7 ,Dillon Peters,L,,,,,,500,-7,8.5,-187,4.93,-0.09,13,0.077,0.113,0.000,0.143,0.077,0.220,0.14,0.07,0.091,6.41,2.21
Max Stassi,$3.0K,R,HOU,C,@ SEA,8 ,Marco Gonzales,L,,,,,,800,-22,8.5,-188,4.94,0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.63,2.21
Nick Ahmed,$3.0K,R,ARI,SS,SFG,6 ,Ty Blach,L,,,,,,300,-5,8.5,-174,4.84,-0.22,19,0.158,0.269,0.210,0.238,0.368,0.606,0.19,0.10,0.143,6.62,2.21
Chris Davis,$3.3K,L,BAL,1B,@ DET,5 ,Jordan Zimmermann,R,,,,,,1100,-15,9.0,-120,4.65,0.04,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.16,2.17
Amed Rosario,$3.0K,R,NYM,SS,@ ATL,9 ,Matt Wisler,R, ,,,,,600,-9,9.0,-107,4.57,4.57,41,0.244,0.264,0.073,0.279,0.317,0.596,0.30,0.05,0.357,6.47,2.16
Jay Bruce,$3.9K,L,NYM,OF,@ ATL,4 ,Matt Wisler,R,,,,,,1100,-20,9.0,-107,4.57,4.57,42,0.167,0.256,0.143,0.255,0.310,0.565,0.23,0.11,0.200,8.44,2.16
Jason Heyward,$2.8K,L,CHC,OF,STL,8 ,Luke Weaver,R,,,,,,-100,3,7.0,-123,3.64,3.64,30,0.233,0.313,0.134,0.333,0.367,0.700,0.06,0.14,0.214,6.02,2.15
Jedd Gyorko,$2.9K,R,STL,3B,@ CHC,7 ,Jon Lester,L,,,,,,400,-3,7.0,110,3.36,3.36,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.23,2.15
Nick Williams,$3.0K,L,PHI,OF,PIT,5 ,Jameson Taillon,R,,,,,,700,-14,7.5,108,3.62,-0.13,37,0.243,0.291,0.135,0.282,0.378,0.660,0.26,0.05,0.308,6.35,2.12
Odubel Herrera,$3.5K,L,PHI,OF,PIT,3 ,Jameson Taillon,R,,,,,,-300,12,7.5,108,3.62,-0.13,45,0.378,0.423,0.178,0.417,0.556,0.973,0.17,0.06,0.444,7.41,2.12
Asdrubal Cabrera,$4.0K,S,NYM,2B,@ ATL,3 ,Matt Wisler,R,,,,,,100,2,9.0,-107,4.57,4.57,49,0.327,0.420,0.285,0.365,0.612,0.977,0.15,0.06,0.342,8.44,2.11
Ryan Flaherty,$3.0K,L,ATL,3B,NYM,8 ,Matt Harvey,R,,,,,,-100,3,9.0,-106,4.43,4.43,50,0.340,0.382,0.140,0.389,0.480,0.869,0.18,0.07,0.410,6.33,2.11
Marcell Ozuna,$3.9K,R,STL,OF,@ CHC,4 ,Jon Lester,L,,,,,,-100,11,7.0,110,3.36,3.36,13,0.231,0.249,0.077,0.267,0.308,0.575,0.13,0.07,0.250,8.19,2.1
Ozzie Albies,$4.3K,S,ATL,2B,NYM,2 ,Matt Harvey,R,,,,,, ,2,9.0,-106,4.43,4.43,57,0.228,0.292,0.193,0.254,0.421,0.675,0.20,0.03,0.256,8.89,2.07
Kevin Pillar,$3.5K,R,TOR,OF,@ NYY,5 ,CC Sabathia,L,,,,,,400,-8,9.0,144,3.98,-0.09,13,0.154,0.193,0.154,0.154,0.308,0.462,0.23,0.00,0.200,7.21,2.06
Ronald Torreyes,$2.6K,R,NYY,2B/SS,TOR,9 ,Aaron Sanchez,R, ,,,,,200,9,9.0,-161,5.02,0.09,21,0.429,0.435,0.142,0.429,0.571,1.000,0.10,0.00,0.474,5.36,2.06
Jose Iglesias,$2.9K,R,DET,SS,BAL,8 ,Alex Cobb,R, ,,,,,800,-10,9.0,107,4.35,-0.04,39,0.154,0.179,0.077,0.175,0.231,0.406,0.17,0.03,0.188,5.96,2.06
Aledmys Diaz,$3.3K,R,TOR,SS,@ NYY,6 ,CC Sabathia,L,,,,,,200,-5,9.0,144,3.98,-0.09,9,0.222,0.197,-0.000,0.222,0.222,0.444,0.22,0.00,0.286,6.77,2.05
Jordy Mercer,$2.8K,R,PIT,SS,@ PHI,8 ,Jake Arrieta,R, ,,,,,200, ,7.5,-121,3.88,0.13,41,0.293,0.324,0.122,0.326,0.415,0.741,0.19,0.05,0.364,5.74,2.05
Brett Gardner,$3.9K,L,NYY,OF,TOR,1 ,Aaron Sanchez,R,,,,,,300,4,9.0,-161,5.02,0.09,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.95,2.04
Benjamin Gamel,$2.9K,L,SEA,OF,HOU,7 ,Charlie Morton,R,,,,,,400,-7,8.5,168,3.56,-0.05,2,0.000,0.230,0.000,0.333,0.000,0.333,0.33,0.33,0.000,5.93,2.04
Brandon Belt,$3.5K,L,SFG,1B,@ ARI,5 ,Zack Greinke,R,,,,,,1200,-16,8.5,156,3.66,-0.28,22,0.273,0.393,0.272,0.360,0.545,0.905,0.36,0.12,0.364,7.12,2.03
Kyle Seager,$3.5K,L,SEA,3B,HOU,5 ,Charlie Morton,R,,,,,,500,-2,8.5,168,3.56,-0.05,37,0.216,0.349,0.325,0.275,0.541,0.816,0.17,0.07,0.185,7.1,2.03
Martin Maldonado,$2.7K,R,LAA,C,BOS,9 ,Eduardo Rodriguez,L,,,,,, ,-5,8.5,-106,4.19,-0.06,11,0.273,0.311,0.091,0.333,0.364,0.697,0.42,0.08,0.500,5.46,2.02
Michael Conforto,$4.8K,L,NYM,OF,@ ATL,1 ,Matt Wisler,R,,,,,,900,-9,9.0,-107,4.57,4.57,30,0.200,0.318,0.167,0.333,0.367,0.700,0.22,0.17,0.238,9.68,2.02
Brandon Crawford,$2.9K,L,SFG,SS,@ ARI,7 ,Zack Greinke,R,,,,,,700,-9,8.5,156,3.66,-0.28,22,0.318,0.319,0.046,0.360,0.364,0.724,0.28,0.08,0.438,5.85,2.02
Daniel Vogelbach,$2.9K,L,SEA,1B,HOU,8 ,Charlie Morton,R,,,,,,500,-4,8.5,168,3.56,-0.05,25,0.280,0.385,0.280,0.333,0.560,0.893,0.37,0.07,0.385,5.83,2.01
Yadier Molina,$3.5K,R,STL,C,@ CHC,6 ,Jon Lester,L,,,,,,-100,-5,7.0,110,3.36,3.36,10,0.200,0.337,0.400,0.200,0.600,0.800,0.10,0.00,0.125,7.04,2.01
Colin Moran,$3.3K,L,PIT,3B,@ PHI,7 ,Jake Arrieta,R,,,,,,500,-2,7.5,-121,3.88,0.13,46,0.304,0.337,0.131,0.340,0.435,0.775,0.14,0.06,0.333,6.62,2.01
JaCoby Jones,$2.8K,R,DET,OF,BAL,7 ,Alex Cobb,R, ,,,,,800,-14,9.0,107,4.35,-0.04,13,0.154,0.210,0.000,0.267,0.154,0.421,0.27,0.13,0.222,5.6,2
Dee Gordon,$3.9K,L,SEA,OF,HOU,1 ,Charlie Morton,R,,,,,,700,-9,8.5,168,3.56,-0.05,47,0.319,0.333,0.085,0.347,0.404,0.751,0.22,0.04,0.400,7.8,2
Paul Goldschmidt,$5.0K,R,ARI,1B,SFG,3 ,Ty Blach,L,,,,,,900,-1,8.5,-174,4.84,-0.22,21,0.381,0.580,0.571,0.458,0.952,1.410,0.17,0.13,0.357,9.98,2
Addison Russell,$3.2K,R,CHC,SS,STL,7 ,Luke Weaver,R, ,,,,, ,-2,7.0,-123,3.64,3.64,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.37,1.99
Matt Carpenter,$3.3K,L,STL,2B/3B,@ CHC,3 ,Jon Lester,L, ,,,,,-200,7,7.0,110,3.36,3.36,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.58,1.99
Rafael Devers,$3.7K,L,BOS,3B,@ LAA,6 ,Nick Tropeano,R,,,,,,200,1,8.5,-106,4.31,0.06,54,0.278,0.353,0.222,0.322,0.500,0.822,0.22,0.07,0.325,7.31,1.98
Eduardo Nunez,$3.8K,R,BOS,2B/SS,@ LAA,7 ,Nick Tropeano,R, ,,,,,400, ,8.5,-106,4.31,0.06,45,0.289,0.374,0.244,0.333,0.533,0.866,0.13,0.06,0.297,7.51,1.98
Jeimer Candelario,$3.4K,S,DET,3B,BAL,2 ,Alex Cobb,R,,,,,,600,-3,9.0,107,4.35,-0.04,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.72,1.98
Yoenis Cespedes,$4.2K,R,NYM,OF,@ ATL,2 ,Matt Wisler,R, ,,,,,700,-6,9.0,-107,4.57,4.57,53,0.264,0.346,0.245,0.291,0.509,0.800,0.36,0.04,0.345,8.3,1.98
Jorge Alfaro,$2.8K,R,PHI,C,PIT,8 ,Jameson Taillon,R, ,,,,,800,-24,7.5,108,3.62,-0.13,28,0.214,0.249,0.107,0.241,0.321,0.562,0.45,0.03,0.357,5.52,1.97
James McCann,$2.9K,R,DET,C,BAL,6 ,Alex Cobb,R, ,,,,,700,-21,9.0,107,4.35,-0.04,33,0.121,0.121,-0.000,0.143,0.121,0.264,0.17,0.03,0.143,5.72,1.97
Josh Bell,$3.8K,S,PIT,1B,@ PHI,4 ,Jake Arrieta,R,,,,,,500,-5,7.5,-121,3.88,0.13,55,0.291,0.328,0.127,0.328,0.418,0.746,0.22,0.05,0.366,7.47,1.97
Starling Marte,$4.1K,R,PIT,OF,@ PHI,3 ,Jake Arrieta,R, ,,,,, ,9,7.5,-121,3.88,0.13,52,0.327,0.422,0.250,0.407,0.577,0.984,0.14,0.12,0.357,7.98,1.95
Devon Travis,$3.3K,R,TOR,2B,@ NYY,9 ,CC Sabathia,L,,,,,,900,-1,9.0,144,3.98,-0.09,6,0.167,0.212,0.166,0.167,0.333,0.500,0.00,0.00,0.167,6.45,1.95
Freddie Freeman,$5.1K,L,ATL,1B,NYM,3 ,Matt Harvey,R,,,,,,700, ,9.0,-106,4.43,4.43,46,0.283,0.391,0.174,0.421,0.457,0.878,0.19,0.19,0.353,9.9,1.94
Dansby Swanson,$3.3K,R,ATL,SS,NYM,7 ,Matt Harvey,R, ,,,,,-200,-2,9.0,-106,4.43,4.43,56,0.375,0.423,0.196,0.407,0.571,0.978,0.20,0.05,0.465,6.38,1.93
Corey Dickerson,$4.0K,L,PIT,OF,@ PHI,5 ,Jake Arrieta,R,,,,,,300,3,7.5,-121,3.88,0.13,52,0.288,0.331,0.212,0.283,0.500,0.783,0.11,0.00,0.304,7.71,1.93
Alex Bregman,$4.4K,R,HOU,3B,@ SEA,5 ,Marco Gonzales,L,,,,,,600,-2,8.5,-188,4.94,0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.44,1.92
Anthony Rizzo,$4.4K,L,CHC,1B,STL,4 ,Luke Weaver,R,,,,,,600,-2,7.0,-123,3.64,3.64,20,0.100,0.175,0.150,0.143,0.250,0.393,0.19,0.05,0.067,8.4,1.91
Didi Gregorius,$4.4K,L,NYY,T3,TOR,3 ,Aaron Sanchez,R,,,,,,-100, ,9.0,-161,5.02,0.09,35,0.343,0.530,0.571,0.458,0.914,1.372,0.06,0.21,0.258,8.4,1.91
Christian Yelich,$3.8K,L,MIL,OF,MIA,2 ,Dillon Peters,L, ,,,,,200,9,8.5,-187,4.93,-0.09,9,0.444,0.463,0.112,0.500,0.556,1.056,0.20,0.10,0.571,7.26,1.91
A.J. Pollock,$4.7K,R,ARI,OF,SFG,4 ,Ty Blach,L,,,,,,1500,-25,8.5,-174,4.84,-0.22,22,0.227,0.327,0.364,0.217,0.591,0.808,0.30,0.00,0.267,8.98,1.91
Randal Grichuk,$3.4K,R,TOR,OF,@ NYY,7 ,CC Sabathia,L,,,,,,900,-16,9.0,144,3.98,-0.09,14,0.214,0.275,0.143,0.267,0.357,0.624,0.20,0.07,0.273,6.47,1.9
Kyle Schwarber,$4.2K,L,CHC,OF,STL,6 ,Luke Weaver,R,,,,,,300,1,7.0,-123,3.64,3.64,37,0.243,0.385,0.298,0.349,0.541,0.890,0.30,0.14,0.286,7.97,1.9
Andrew Benintendi,$4.3K,L,BOS,OF,@ LAA,2 ,Nick Tropeano,R,,,,,,200,3,8.5,-106,4.31,0.06,44,0.295,0.386,0.182,0.404,0.477,0.881,0.08,0.15,0.325,8.15,1.9
Justin Upton,$4.5K,R,LAA,OF,BOS,3 ,Eduardo Rodriguez,L,,,,,,300,3,8.5,-106,4.19,-0.06,12,0.250,0.316,0.000,0.400,0.250,0.650,0.13,0.20,0.300,8.56,1.9
Luis Sardinas,$2.7K,S,BAL,3B/SS,@ DET,6 ,Jordan Zimmermann,R,,,,,,700,-8,9.0,-120,4.65,0.04,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.13,1.9
Ian Kinsler,$4.1K,R,LAA,2B,BOS,1 ,Eduardo Rodriguez,L,,,,,,400,-1,8.5,-106,4.19,-0.06,7,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,7.81,1.9
Starlin Castro,$3.6K,R,MIA,2B,@ MIL,3 ,Chase Anderson,R, ,,,,,500,2,8.5,166,3.57,0.09,59,0.254,0.245,0.034,0.270,0.288,0.558,0.21,0.03,0.313,6.8,1.89
Brian Anderson,$3.3K,R,MIA,3B,@ MIL,6 ,Chase Anderson,R, ,,,,,600,-4,8.5,166,3.57,0.09,46,0.196,0.264,0.043,0.315,0.239,0.554,0.15,0.15,0.237,6.24,1.89
Victor Martinez,$3.5K,S,DET,1B,BAL,5 ,Alex Cobb,R,,,,,,900,-10,9.0,107,4.35,-0.04,40,0.325,0.370,0.150,0.378,0.475,0.853,0.09,0.09,0.333,6.63,1.89
Todd Frazier,$4.1K,R,NYM,3B,@ ATL,5 ,Matt Wisler,R, ,,,,,100,2,9.0,-107,4.57,4.57,43,0.326,0.433,0.232,0.456,0.558,1.014,0.21,0.21,0.387,7.71,1.88
J.T. Realmuto,$3.5K,R,MIA,C,@ MIL,5 ,Chase Anderson,R, ,,,,,800,-15,8.5,166,3.57,0.09,4,0.500,0.747,0.750,0.500,1.250,1.750,0.25,0.00,0.500,6.53,1.87
Mike Trout,$5.2K,R,LAA,OF,BOS,2 ,Eduardo Rodriguez,L,,,,,,-100,1,8.5,-106,4.19,-0.06,11,0.273,0.523,0.545,0.467,0.818,1.285,0.27,0.27,0.200,9.73,1.87
Yangervis Solarte,$4.0K,S,TOR,T6,@ NYY,4 ,CC Sabathia,L,,,,,,100,-2,9.0,144,3.98,-0.09,15,0.267,0.430,0.266,0.450,0.533,0.983,0.05,0.25,0.231,7.48,1.87
Adam Jones,$4.2K,R,BAL,OF,@ DET,4 ,Jordan Zimmermann,R, ,,,,,1100,-22,9.0,-120,4.65,0.04,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.85,1.87
George Springer,$5.1K,R,HOU,OF,@ SEA,1 ,Marco Gonzales,L,,,,,,700,-3,8.5,-188,4.94,0.05,22,0.318,0.494,0.546,0.393,0.864,1.257,0.25,0.14,0.231,9.49,1.86
Cameron Maybin,$2.9K,R,MIA,OF,@ MIL,7 ,Chase Anderson,R, ,,,,,700,-13,8.5,166,3.57,0.09,32,0.188,0.251,0.063,0.289,0.250,0.539,0.37,0.13,0.316,5.39,1.86
Jean Segura,$3.7K,R,SEA,SS,HOU,2 ,Charlie Morton,R, ,,,,,900,-9,8.5,168,3.56,-0.05,49,0.286,0.317,0.122,0.314,0.408,0.722,0.18,0.04,0.333,6.89,1.86
Giancarlo Stanton,$5.1K,R,NYY,T2,TOR,4 ,Aaron Sanchez,R, ,,,,,300,-3,9.0,-161,5.02,0.09,49,0.143,0.224,0.102,0.236,0.245,0.481,0.42,0.11,0.240,9.44,1.85
J.D. Martinez,$4.5K,R,BOS,OF,@ LAA,4 ,Nick Tropeano,R, ,,,,,600,-3,8.5,-106,4.31,0.06,52,0.288,0.381,0.308,0.316,0.596,0.912,0.28,0.05,0.324,8.32,1.85
Gary Sanchez,$4.3K,R,NYY,T4,TOR,5 ,Aaron Sanchez,R, ,,,,,300,-2,9.0,-161,5.02,0.09,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.97,1.85
Miguel Cabrera,$4.2K,R,DET,1B,BAL,3 ,Alex Cobb,R, ,,,,,1000,-9,9.0,107,4.35,-0.04,43,0.233,0.284,0.116,0.292,0.349,0.641,0.19,0.08,0.265,7.73,1.84
Joe Panik,$3.5K,L,SFG,2B,@ ARI,2 ,Zack Greinke,R,,,,,,700,2,8.5,156,3.66,-0.28,25,0.400,0.468,0.200,0.483,0.600,1.083,0.10,0.14,0.429,6.44,1.84
Dixon Machado,$3.0K,R,DET,2B,BAL,9 ,Alex Cobb,R, ,,,,,800,3,9.0,107,4.35,-0.04,44,0.250,0.310,0.182,0.283,0.432,0.715,0.17,0.04,0.286,5.51,1.84
Brock Holt,$3.0K,L,BOS,2B/SS,@ LAA,9 ,Nick Tropeano,R,,,,,,300,8,8.5,-106,4.31,0.06,25,0.160,0.258,0.160,0.250,0.320,0.570,0.11,0.11,0.143,5.51,1.84
Francisco Cervelli,$3.3K,R,PIT,C,@ PHI,6 ,Jake Arrieta,R, ,,,,,400,-10,7.5,-121,3.88,0.13,39,0.256,0.340,0.180,0.348,0.436,0.784,0.15,0.13,0.303,6.06,1.84
Manny Machado,$4.9K,R,BAL,SS,@ DET,3 ,Jordan Zimmermann,R, ,,,,,600,-1,9.0,-120,4.65,0.04,52,0.308,0.349,0.077,0.390,0.385,0.775,0.20,0.12,0.400,8.97,1.83
Mookie Betts,$5.4K,R,BOS,OF,@ LAA,1 ,Nick Tropeano,R, ,,,,,300,-2,8.5,-106,4.31,0.06,46,0.391,0.476,0.283,0.453,0.674,1.127,0.09,0.11,0.400,9.86,1.83
Mitch Haniger,$3.9K,R,SEA,OF,HOU,6 ,Charlie Morton,R, ,,,,,800,-14,8.5,168,3.56,-0.05,34,0.265,0.364,0.206,0.366,0.471,0.837,0.22,0.15,0.292,7.12,1.83
J.P. Crawford,$2.9K,L,PHI,SS,PIT,7 ,Jameson Taillon,R,,,,,,400,-5,7.5,108,3.62,-0.13,40,0.200,0.268,0.200,0.220,0.400,0.620,0.32,0.02,0.240,5.28,1.82
