Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K
Justin Upton,$4.2K,R,LAA,OF,@ SEA,3 ,Wade LeBlanc,L,,,,,,400,1,8.0,-117,4.1,0.03,45,0.222,0.297,0.133,0.314,0.356,0.670,31.40,11.80,0.296,8.6,2.05
Jedd Gyorko,$3.5K,R,STL,2B/3B,SDP,6 ,Jordan Lyles,R, ,,,,,1100,-1,8.5,-166,4.79,-0.17,95,0.221,0.254,0.063,0.282,0.284,0.566,28.20,6.80,0.308,7.13,2.04
David Peralta,$4.2K,L,ARI,OF,PIT,5 ,Joe Musgrove,R,,,,,,1100,-11,7.5,-152,4.13,-0.33,152,0.303,0.378,0.243,0.355,0.546,0.901,19.00,8.90,0.330,8.55,2.04
Guillermo Heredia,$2.7K,R,SEA,OF,LAA,7 ,Andrew Heaney,L,,,,,,700,-3,8.0,103,3.9,-0.03,53,0.208,0.266,0.075,0.300,0.283,0.583,14.50,9.70,0.233,5.47,2.03
Jakob Bauers,$3.5K,L,TBR,1B,TOR,2 ,Sam Gaviglio,R,,,,,,1400,-19,8.0,-104,3.93,3.93,8,0.125,0.154,0.125,0.125,0.250,0.375,37.50,0.00,0.200,7.09,2.03
Chance Sisco,$3.0K,L,BAL,C,BOS,8 ,Steven Wright,R,,,,,,900,-20,8.5,115,4.03,-0.32,103,0.214,0.291,0.097,0.314,0.311,0.625,36.40,8.50,0.356,6.06,2.02
Cory Spangenberg,$3.3K,L,SDP,3B/OF,@ STL,5 ,Jack Flaherty,R,,,,,,800,-3,8.5,151,3.71,0.17,95,0.211,0.268,0.179,0.242,0.389,0.631,33.00,3.00,0.276,6.68,2.02
Chris Owings,$3.1K,R,ARI,2B/OF,PIT,7 ,Joe Musgrove,R, ,,,,,600,-19,7.5,-152,4.13,-0.33,103,0.194,0.241,0.097,0.252,0.291,0.543,25.90,8.00,0.250,6.25,2.02
Jake Lamb,$4.4K,L,ARI,3B,PIT,3 ,Joe Musgrove,R,,,,,,1300,-5,7.5,-152,4.13,-0.33,63,0.238,0.321,0.190,0.324,0.429,0.753,24.30,12.20,0.273,8.83,2.01
Mitch Haniger,$4.0K,R,SEA,OF,LAA,3 ,Andrew Heaney,L,,,,,,400,2,8.0,103,3.9,-0.03,72,0.306,0.365,0.194,0.359,0.500,0.859,20.00,10.00,0.370,8.01,2
Francisco Lindor,$5.0K,S,CLE,SS,@ CHW,4 ,Lucas Giolito,R,,,,,,100, ,9.0,-241,5.57,0.2,184,0.250,0.350,0.261,0.313,0.511,0.824,21.10,8.80,0.269,9.97,1.99
Addison Russell,$3.1K,R,CHC,SS,@ MIL,8 ,Junior Guerra,R, ,,,,,300,-1,8.0,-122,4.14,-0.33,141,0.255,0.285,0.057,0.321,0.312,0.633,24.20,9.60,0.346,6.16,1.99
Starlin Castro,$3.7K,R,MIA,2B,SFG,1 ,Madison Bumgarner,L,,,,,,600,4,7.5,151,3.25,-0.03,57,0.298,0.343,0.105,0.369,0.404,0.773,15.40,12.30,0.340,7.35,1.99
Jefry Marte,$3.3K,R,LAA,1B/3B,@ SEA,6 ,Wade LeBlanc,L,,,,,,1000,-8,8.0,-117,4.1,0.03,43,0.302,0.388,0.302,0.333,0.605,0.938,22.20,4.40,0.333,6.57,1.99
Aledmys Diaz,$3.2K,R,TOR,SS,@ TBR,8 ,Ryan Yarbrough,L,,,,,,700,-4,8.0,-110,4.07,4.07,35,0.086,0.125,0,0.158,0.086,0.244,17.90,7.70,0.107,6.37,1.99
C.J. Cron,$4.1K,R,TBR,1B,TOR,4 ,Sam Gaviglio,R, ,,,,,600, ,8.0,-104,3.93,3.93,174,0.236,0.319,0.207,0.297,0.443,0.740,21.50,5.80,0.248,8.17,1.99
Orlando Arcia,$2.7K,R,MIL,SS,CHC,8 ,Jose Quintana,L,,,,,,700,-6,8.0,108,3.86,-0.17,33,0.121,0.150,0.030,0.171,0.152,0.323,14.30,5.70,0.143,5.35,1.98
Martin Maldonado,$2.8K,R,LAA,C,@ SEA,9 ,Wade LeBlanc,L,,,,,,600,-16,8.0,-117,4.1,0.03,37,0.162,0.227,0.108,0.238,0.270,0.508,30.20,7.00,0.208,5.51,1.97
Jordy Mercer,$2.8K,R,PIT,SS,@ ARI,8 ,Patrick Corbin,L,,,,,,600,-5,7.5,137,3.37,-0.17,44,0.227,0.266,0.068,0.300,0.295,0.595,9.80,7.80,0.250,5.51,1.97
Franmil Reyes,$3.4K,R,SDP,OF,@ STL,4 ,Jack Flaherty,R, ,,,,,100,13,8.5,151,3.71,0.17,48,0.229,0.309,0.25,0.260,0.479,0.739,38.00,4.00,0.280,6.7,1.97
Albert Pujols,$3.5K,R,LAA,1B,@ SEA,4 ,Wade LeBlanc,L,,,,,,400, ,8.0,-117,4.1,0.03,43,0.163,0.198,0.070,0.213,0.233,0.446,17.00,6.40,0.171,6.91,1.97
Luis Valbuena,$3.2K,L,LAA,1B/3B,@ SEA,8 ,Wade LeBlanc,L, ,,,,,800,3,8.0,-117,4.1,0.03,24,0.292,0.359,0.167,0.346,0.458,0.804,23.10,7.70,0.353,6.31,1.97
Jonathan Villar,$3.5K,S,MIL,2B,CHC,6 ,Jose Quintana,L,,,,,,800,2,8.0,108,3.86,-0.17,34,0.294,0.372,0.235,0.351,0.529,0.880,27.00,8.10,0.364,6.87,1.96
Yan Gomes,$3.3K,R,CLE,C,@ CHW,8 ,Lucas Giolito,R, ,,,,,800,-12,9.0,-241,5.57,0.2,108,0.194,0.264,0.194,0.235,0.389,0.624,33.90,4.30,0.234,6.47,1.96
Jackie Bradley,$3.1K,L,BOS,OF,@ BAL,9 ,Dylan Bundy,R,,,,,,200,13,8.5,-129,4.47,-0.18,136,0.221,0.301,0.125,0.323,0.346,0.669,24.70,10.80,0.292,6.03,1.95
Ryon Healy,$3.4K,R,SEA,1B,LAA,6 ,Andrew Heaney,L,,,,,,900,-5,8.0,103,3.9,-0.03,49,0.224,0.310,0.224,0.283,0.449,0.732,26.40,7.50,0.250,6.59,1.94
Yadier Molina,$3.5K,R,STL,C,SDP,5 ,Jordan Lyles,R, ,,,,,400,-8,8.5,-166,4.79,-0.17,108,0.287,0.315,0.157,0.304,0.444,0.748,15.80,3.50,0.295,6.79,1.94
Josh Harrison,$3.9K,R,PIT,2B,@ ARI,1 ,Patrick Corbin,L,,,,,,900,-5,7.5,137,3.37,-0.17,25,0.320,0.354,0.16,0.346,0.480,0.826,7.70,0.00,0.318,7.56,1.94
Devon Travis,$2.9K,R,TOR,2B,@ TBR,9 ,Ryan Yarbrough,L,,,,,,800,6,8.0,-110,4.07,4.07,28,0.214,0.294,0.25,0.241,0.464,0.705,17.20,3.40,0.190,5.62,1.94
Brian Anderson,$3.6K,R,MIA,3B/OF,SFG,2 ,Madison Bumgarner,L,,,,,,400,-1,7.5,151,3.25,-0.03,69,0.290,0.359,0.159,0.380,0.449,0.829,15.40,12.80,0.339,6.93,1.93
Trey Mancini,$3.3K,R,BAL,1B/OF,BOS,6 ,Steven Wright,R, ,,,,,400,-8,8.5,115,4.03,-0.32,159,0.226,0.293,0.138,0.294,0.365,0.659,23.70,10.20,0.272,6.33,1.92
Ketel Marte,$3.5K,S,ARI,2B/SS,PIT,6 ,Joe Musgrove,R,,,,,,800,1,7.5,-152,4.13,-0.33,133,0.195,0.242,0.113,0.246,0.308,0.554,14.70,6.30,0.218,6.73,1.92
Travis Jankowski,$3.9K,L,SDP,OF,@ STL,1 ,Jack Flaherty,R,,,,,,1200,-13,8.5,151,3.71,0.17,102,0.314,0.341,0.078,0.381,0.392,0.773,13.40,9.80,0.360,7.49,1.92
Daniel Palka,$3.6K,L,CHW,OF,CLE,4 ,Carlos Carrasco,R,,,,,,900,-9,9.0,208,3.43,-0.2,101,0.257,0.321,0.257,0.265,0.515,0.780,28.20,1.90,0.324,6.9,1.92
Mike Zunino,$3.4K,R,SEA,C,LAA,9 ,Andrew Heaney,L,,,,,,700,-10,8.0,103,3.9,-0.03,45,0.222,0.295,0.178,0.286,0.400,0.686,40.80,8.20,0.348,6.48,1.91
Carlos Gomez,$3.2K,R,TBR,OF,TOR,8 ,Sam Gaviglio,R, ,,,,,900,-5,8.0,-104,3.93,3.93,128,0.203,0.276,0.141,0.282,0.344,0.626,23.80,7.00,0.236,6.12,1.91
Eric Hosmer,$4.2K,L,SDP,1B,@ STL,2 ,Jack Flaherty,R,,,,,,200,3,8.5,151,3.71,0.17,166,0.319,0.383,0.193,0.383,0.512,0.895,21.30,12.20,0.392,8,1.9
Jose Ramirez,$5.5K,S,CLE,3B,@ CHW,3 ,Lucas Giolito,R,,,,,,300, ,9.0,-241,5.57,0.2,171,0.287,0.429,0.351,0.390,0.637,1.027,12.40,15.90,0.254,10.43,1.9
Willson Contreras,$3.8K,R,CHC,C,@ MIL,5 ,Junior Guerra,R, ,,,,,600,-8,8.0,-122,4.14,-0.33,158,0.278,0.352,0.177,0.358,0.456,0.814,17.20,7.80,0.323,7.21,1.9
Teoscar Hernandez,$4.4K,R,TOR,OF,@ TBR,1 ,Ryan Yarbrough,L,,,,,,600,-1,8.0,-110,4.07,4.07,68,0.265,0.367,0.309,0.315,0.574,0.889,24.70,6.80,0.304,8.3,1.89
Paul Goldschmidt,$5.2K,R,ARI,1B,PIT,2 ,Joe Musgrove,R, ,,,,,700, ,7.5,-152,4.13,-0.33,169,0.213,0.314,0.183,0.307,0.396,0.703,30.40,12.90,0.288,9.79,1.88
Hunter Renfroe,$3.7K,R,SDP,OF,@ STL,3 ,Jack Flaherty,R, ,,,,,800,-2,8.5,151,3.71,0.17,52,0.288,0.375,0.25,0.351,0.538,0.889,21.10,7.00,0.324,6.97,1.88
Albert Almora,$3.8K,R,CHC,OF,@ MIL,1 ,Junior Guerra,R, ,,,,,1000,-9,8.0,-122,4.14,-0.33,128,0.305,0.327,0.094,0.350,0.398,0.748,21.60,6.50,0.392,7.15,1.88
Lewis Brinson,$2.8K,R,MIA,OF,SFG,6 ,Madison Bumgarner,L,,,,,,600,-1,7.5,151,3.25,-0.03,60,0.200,0.249,0.15,0.234,0.350,0.584,23.10,4.60,0.209,5.27,1.88
Dee Gordon,$3.8K,L,SEA,2B/OF,LAA,1 ,Andrew Heaney,L, ,,,,,500,1,8.0,103,3.9,-0.03,72,0.264,0.271,0.083,0.286,0.347,0.633,11.40,1.30,0.292,7.09,1.87
Randal Grichuk,$3.5K,R,TOR,OF,@ TBR,7 ,Ryan Yarbrough,L,,,,,,700,-3,8.0,-110,4.07,4.07,34,0.147,0.202,0.059,0.231,0.206,0.437,23.10,7.70,0.192,6.52,1.86
Yangervis Solarte,$3.8K,S,TOR,2B/3B,@ TBR,2 ,Ryan Yarbrough,L,,,,,,300, ,8.0,-110,4.07,4.07,87,0.241,0.334,0.253,0.302,0.494,0.796,10.40,7.30,0.208,7.05,1.86
Charlie Tilson,$2.7K,L,CHW,OF,CLE,8 ,Carlos Carrasco,R,,,,,,600,-1,9.0,208,3.43,-0.2,34,0.265,0.248,0.029,0.278,0.294,0.572,8.10,2.70,0.281,4.99,1.85
Eduardo Nunez,$3.6K,R,BOS,2B/SS,@ BAL,7 ,Dylan Bundy,R, ,,,,,600,4,8.5,-129,4.47,-0.18,162,0.284,0.306,0.142,0.298,0.426,0.724,18.50,1.80,0.326,6.66,1.85
Nick Hundley,$3.2K,R,SFG,C,@ MIA,6 ,Wei-Yin Chen,L,,,,,,1100,-22,7.5,-171,4.25,0.03,46,0.326,0.433,0.370,0.354,0.696,1.050,20.40,6.10,0.323,5.92,1.85
Miguel Rojas,$2.8K,R,MIA,3B/SS,SFG,7 ,Madison Bumgarner,L,,,,,,700,-2,7.5,151,3.25,-0.03,58,0.207,0.278,0.121,0.288,0.328,0.616,12.10,10.60,0.204,5.19,1.85
Mike Trout,$5.9K,R,LAA,OF,@ SEA,2 ,Wade LeBlanc,L,,,,,,800, ,8.0,-117,4.1,0.03,45,0.356,0.489,0.378,0.463,0.733,1.196,20.00,18.20,0.400,10.94,1.85
Kris Bryant,$4.9K,R,CHC,3B,@ MIL,3 ,Junior Guerra,R, ,,,,,300, ,8.0,-122,4.14,-0.33,182,0.253,0.334,0.132,0.354,0.385,0.739,19.70,11.70,0.312,9.08,1.85
Mitch Moreland,$4.5K,L,BOS,1B,@ BAL,4 ,Dylan Bundy,R,,,,,,500, ,8.5,-129,4.47,-0.18,122,0.311,0.419,0.320,0.380,0.631,1.011,16.90,11.00,0.319,8.29,1.84
Josh Bell,$3.4K,S,PIT,1B,@ ARI,7 ,Patrick Corbin,L,,,,,,700,-2,7.5,137,3.37,-0.17,53,0.245,0.307,0.132,0.323,0.377,0.700,21.00,12.90,0.310,6.22,1.83
Jose Martinez,$4.5K,R,STL,1B,SDP,3 ,Jordan Lyles,R, ,,,,,300,1,8.5,-166,4.79,-0.17,187,0.321,0.383,0.203,0.378,0.524,0.902,13.40,8.60,0.333,8.22,1.83
Rafael Devers,$3.4K,L,BOS,3B,@ BAL,6 ,Dylan Bundy,R,,,,,, ,4,8.5,-129,4.47,-0.18,181,0.232,0.291,0.171,0.269,0.403,0.672,26.90,8.60,0.290,6.15,1.81
Erik Gonzalez,$3.3K,R,CLE,2B/3B,@ CHW,9 ,Lucas Giolito,R, ,,,,,800,4,9.0,-241,5.57,0.2,29,0.379,0.414,0.207,0.400,0.586,0.986,26.70,3.30,0.524,5.97,1.81
Jose Abreu,$4.0K,R,CHW,1B,CLE,3 ,Carlos Carrasco,R, ,,,,,400,4,9.0,208,3.43,-0.2,189,0.291,0.354,0.212,0.330,0.503,0.833,17.40,6.80,0.324,7.14,1.79
Mallex Smith,$3.4K,L,TBR,OF,TOR,7 ,Sam Gaviglio,R,,,,,,1000,-11,8.0,-104,3.93,3.93,152,0.276,0.317,0.092,0.347,0.368,0.715,18.80,8.80,0.347,6.08,1.79
Kyle Schwarber,$4.1K,L,CHC,OF,@ MIL,6 ,Junior Guerra,R,,,,,,400,3,8.0,-122,4.14,-0.33,150,0.227,0.349,0.273,0.312,0.500,0.812,24.90,16.40,0.240,7.33,1.79
Starling Marte,$4.1K,R,PIT,OF,@ ARI,3 ,Patrick Corbin,L,,,,,,900,-5,7.5,137,3.37,-0.17,45,0.178,0.298,0.289,0.240,0.467,0.707,26.00,10.00,0.167,7.22,1.76
Jesus Aguilar,$4.3K,R,MIL,1B,CHC,4 ,Jose Quintana,L,,,,,,1100,-5,8.0,108,3.86,-0.17,36,0.306,0.448,0.361,0.419,0.667,1.086,20.90,14.00,0.333,7.56,1.76
J.D. Martinez,$5.5K,R,BOS,OF,@ BAL,3 ,Dylan Bundy,R, ,,,,,500,2,8.5,-129,4.47,-0.18,187,0.316,0.438,0.385,0.369,0.701,1.070,21.30,9.70,0.317,9.61,1.75
Kyle Seager,$3.7K,L,SEA,3B,LAA,5 ,Andrew Heaney,L, ,,,,,200,1,8.0,103,3.9,-0.03,88,0.261,0.330,0.193,0.320,0.455,0.775,22.70,4.10,0.302,6.46,1.75
Elias Diaz,$3.3K,R,PIT,C,@ ARI,6 ,Patrick Corbin,L,,,,,,900,-16,7.5,137,3.37,-0.17,23,0.435,0.494,0.261,0.480,0.696,1.176,4.00,8.00,0.400,5.76,1.75
Mac Williamson,$3.5K,R,SFG,OF,@ MIA,7 ,Wei-Yin Chen,L,,,,,,900,-9,7.5,-171,4.25,0.03,17,0.353,0.458,0.294,0.450,0.647,1.097,15.00,15.00,0.385,6.12,1.75
Justin Bour,$3.2K,L,MIA,1B,SFG,5 ,Madison Bumgarner,L, ,,,,,200,4,7.5,151,3.25,-0.03,71,0.225,0.310,0.070,0.368,0.296,0.664,23.30,18.60,0.300,5.6,1.75
J.T. Realmuto,$4.1K,R,MIA,C,SFG,3 ,Madison Bumgarner,L,,,,,,600,-7,7.5,151,3.25,-0.03,38,0.184,0.272,0.184,0.244,0.368,0.612,22.00,7.30,0.214,7.12,1.74
Nick Ahmed,$3.6K,R,ARI,SS,PIT,8 ,Joe Musgrove,R, ,,,,,600,-2,7.5,-152,4.13,-0.33,133,0.188,0.256,0.165,0.243,0.353,0.596,23.30,7.50,0.211,6.25,1.74
Justin Smoak,$4.1K,S,TOR,1B,@ TBR,3 ,Ryan Yarbrough,L,,,,,,700,-2,8.0,-110,4.07,4.07,76,0.303,0.365,0.132,0.400,0.434,0.834,22.20,12.20,0.382,7.15,1.74
Jabari Blash,$3.1K,R,LAA,OF,@ SEA,7 ,Wade LeBlanc,L,,,,,,1000,-7,8.0,-117,4.1,0.03,4,0.250,0.219,0,0.250,0.250,0.500,50.00,0.00,0.500,5.36,1.73
Yolmer Sanchez,$3.5K,S,CHW,3B,CLE,2 ,Carlos Carrasco,R,,,,,,900,-3,9.0,208,3.43,-0.2,177,0.288,0.328,0.175,0.316,0.463,0.779,14.40,2.70,0.322,6.02,1.72
Matt Davidson,$3.8K,R,CHW,1B/3B,CLE,5 ,Carlos Carrasco,R, ,,,,,1000, ,9.0,208,3.43,-0.2,122,0.238,0.351,0.221,0.349,0.459,0.808,33.10,15.20,0.319,6.46,1.7
Adam Engel,$2.9K,R,CHW,OF,CLE,9 ,Carlos Carrasco,R, ,,,,,700,-3,9.0,208,3.43,-0.2,110,0.236,0.282,0.1,0.292,0.336,0.628,28.70,8.20,0.324,4.89,1.69
Willy Adames,$3.3K,R,TBR,SS,TOR,6 ,Sam Gaviglio,R, ,,,,,900,-6,8.0,-104,3.93,3.93,5,0.200,0.175,0,0.200,0.200,0.400,40.00,0.00,0.333,5.59,1.69
