Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K
Matt Chapman,$3.7K,R,OAK,3B,TEX,6 ,Martin Perez,L,,,,,,-100,3,9.0,-153,4.96,-0.09,5,0.400,0.355,0.000,0.400,0.400,0.800,0.40,0.00,0.667,7.48,2.02
Colby Rasmus,$2.7K,L,BAL,OF,@ NYY,7 ,Masahiro Tanaka,R,,,,,,700,-9,8.5,222,3.16,-0.24,14,0.071,0.131,0.072,0.133,0.143,0.276,0.60,0.07,0.200,5.42,2.01
Jesse Winker,$2.9K,L,CIN,OF,@ PIT,6 ,Steven Brault,L, ,,,,,700,-10,8.0,134,3.62,-0.41,1,0.000,0.345,0.000,0.500,0.000,0.500,0.00,0.50,0.000,5.83,2.01
Jose Pirela,$3.1K,R,SDP,OF,COL,2 ,Tyler Anderson,L,,,,,,500,-1,7.5,-102,3.69,-0.49,8,0.375,0.496,0.375,0.444,0.750,1.194,0.00,0.11,0.375,6.24,2.01
Alex Avila,$3.2K,L,ARI,C,@ STL,6 ,Adam Wainwright,R,,,,,,900,-24,7.5,108,3.62,-0.25,9,0.222,0.197,-0.000,0.222,0.222,0.444,0.33,0.00,0.333,6.42,2.01
David Freitas,$2.6K,R,SEA,C,@ MIN,9 ,Kyle Gibson,R, ,,,,,200,-9,8.0,-114,4.08,0.02,5,0.200,0.379,0.200,0.429,0.400,0.829,0.43,0.29,0.500,5.21,2
Brad Miller,$2.9K,L,TBR,2B,@ BOS,6 ,David Price,L, ,,,,,600,2,8.5,221,3.16,-0.02,6,0.167,0.148,0.000,0.167,0.167,0.334,0.17,0.00,0.200,5.8,2
Dexter Fowler,$3.2K,S,STL,OF,ARI,1 ,Robbie Ray,L,,,,,,700,-10,7.5,-120,3.88,-0.25,3,0.000,0.276,0.000,0.400,0.000,0.400,0.40,0.40,0.000,6.39,2
Jed Lowrie,$3.3K,S,OAK,2B,TEX,3 ,Martin Perez,L,,,,,,800,-4,9.0,-153,4.96,-0.09,9,0.333,0.339,0.111,0.333,0.444,0.777,0.44,0.00,0.600,6.58,1.99
Hanley Ramirez,$3.9K,R,BOS,1B,TBR,3 ,Yonny Chirinos,R, ,,,,,700,-5,8.5,-254,5.34,0.02,17,0.294,0.395,0.294,0.333,0.588,0.921,0.22,0.06,0.333,7.77,1.99
Mikie Mahtook,$3.0K,R,DET,OF,@ CHW,7 ,James Shields,R, ,,,,,900,-16,9.0,113,4.29,-0.21,13,0.154,0.204,0.077,0.214,0.231,0.445,0.14,0.07,0.182,5.97,1.99
Nomar Mazara,$3.5K,L,TEX,OF,@ OAK,5 ,Daniel Mengden,R,,,,,,700,-9,9.0,137,4.04,-0.41,17,0.235,0.257,0.059,0.278,0.294,0.572,0.28,0.06,0.333,6.93,1.98
Brett Gardner,$4.1K,L,NYY,T6,BAL,1 ,Andrew Cashner,R,,,,,,1000,-20,8.5,-255,5.34,-0.26,20,0.200,0.279,0.150,0.273,0.350,0.623,0.18,0.09,0.200,8.11,1.98
C.J. Cron,$2.8K,R,TBR,1B,@ BOS,4 ,David Price,L,,,,,,500,-8,8.5,221,3.16,-0.02,9,0.111,0.099,-0.000,0.111,0.111,0.222,0.44,0.00,0.200,5.55,1.98
Gregory Polanco,$4.4K,L,PIT,OF,CIN,2 ,Homer Bailey,R,,,,,,700,1,8.0,-149,4.38,-0.09,13,0.308,0.499,0.384,0.500,0.692,1.192,0.17,0.28,0.333,8.68,1.97
Jesus Aguilar,$2.9K,R,MIL,1B,CHC,5 ,Jon Lester,L,,,,,,900,-20,9.0,-103,4.42,0.18,2,0.500,0.526,0.000,0.667,0.500,1.167,0.00,0.33,0.500,5.71,1.97
Chris Davis,$3.1K,L,BAL,1B,@ NYY,5 ,Masahiro Tanaka,R,,,,,,1000,-18,8.5,222,3.16,-0.24,20,0.050,0.103,0.000,0.136,0.050,0.186,0.23,0.09,0.067,6.12,1.97
Leonys Martin,$3.5K,L,DET,OF,@ CHW,1 ,James Shields,R,,,,,,900,-15,9.0,113,4.29,-0.21,15,0.200,0.284,0.067,0.333,0.267,0.600,0.22,0.17,0.273,6.87,1.96
Jackie Bradley,$3.3K,L,BOS,OF,TBR,8 ,Yonny Chirinos,R,,,,,,800,-11,8.5,-254,5.34,0.02,13,0.077,0.209,0.077,0.250,0.154,0.404,0.13,0.19,0.091,6.45,1.95
Wilson Ramos,$2.8K,R,TBR,C,@ BOS,5 ,David Price,L,,,,,,700,-24,8.5,221,3.16,-0.02,8,0.125,0.111,0.000,0.125,0.125,0.250,0.25,0.00,0.167,5.47,1.95
Maikel Franco,$3.0K,R,PHI,3B,MIA,6 ,Caleb Smith,L,,,,,,800,-8,8.5,-154,4.69, ,1,0.000,0.345,0.000,0.500,0.000,0.500,0.00,0.50,0.000,5.85,1.95
Freddy Galvis,$3.2K,S,SDP,SS,COL,6 ,Tyler Anderson,L,,,,,,300,-1,7.5,-102,3.69,-0.49,8,0.250,0.374,0.375,0.250,0.625,0.875,0.13,0.00,0.167,6.25,1.95
Christian Vazquez,$2.9K,R,BOS,C,TBR,9 ,Yonny Chirinos,R, ,,,,,700,-24,8.5,-254,5.34,0.02,14,0.286,0.281,0.071,0.286,0.357,0.643,0.00,0.00,0.286,5.62,1.94
Hernan Perez,$2.9K,R,MIL,OF,CHC,6 ,Jon Lester,L,,,,,,900,-20,9.0,-103,4.42,0.18,3,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,5.6,1.93
Khris Davis,$4.6K,R,OAK,T4,TEX,4 ,Martin Perez,L,,,,,,1100,-12,9.0,-153,4.96,-0.09,5,0.000,0.115,0.000,0.167,0.000,0.167,0.33,0.17,0.000,8.87,1.93
Adeiny Hechavarria,$2.4K,R,TBR,SS,@ BOS,7 ,David Price,L,,,,,,200, ,8.5,221,3.16,-0.02,6,0.333,0.296,-0.000,0.333,0.333,0.666,0.17,0.00,0.400,4.62,1.93
Trevor Story,$4.0K,R,COL,SS,@ SDP,5 ,Joey Lucchesi,L,,,,,,1300,-8,7.5,-112,3.81,-0.51,9,0.222,0.285,0.111,0.300,0.333,0.633,0.50,0.10,0.500,7.73,1.93
Victor Martinez,$3.4K,S,DET,1B,@ CHW,5 ,James Shields,R,,,,,,1000,-13,9.0,113,4.29,-0.21,13,0.231,0.218,0.077,0.214,0.308,0.522,0.00,0.00,0.214,6.55,1.93
Trey Mancini,$3.3K,R,BAL,1B/OF,@ NYY,1 ,Masahiro Tanaka,R, ,,,,,900,-31,8.5,222,3.16,-0.24,15,0.133,0.266,0.200,0.263,0.333,0.596,0.10,0.16,0.077,6.36,1.93
Tim Beckham,$3.1K,R,BAL,3B/SS,@ NYY,6 ,Masahiro Tanaka,R, ,,,,,700,-6,8.5,222,3.16,-0.24,19,0.105,0.114,0.053,0.105,0.158,0.263,0.32,0.00,0.154,5.94,1.92
Jeimer Candelario,$3.8K,S,DET,3B,@ CHW,2 ,James Shields,R,,,,,,900,-5,9.0,113,4.29,-0.21,15,0.200,0.284,0.067,0.333,0.267,0.600,0.22,0.17,0.273,7.28,1.92
Manny Machado,$4.1K,R,BAL,T6,@ NYY,2 ,Masahiro Tanaka,R, ,,,,,600,-2,8.5,222,3.16,-0.24,20,0.300,0.353,0.050,0.417,0.350,0.767,0.21,0.17,0.400,7.83,1.91
Eduardo Nunez,$3.7K,R,BOS,2B/SS,TBR,7 ,Yonny Chirinos,R, ,,,,,500,-1,8.5,-254,5.34,0.02,17,0.235,0.348,0.353,0.235,0.588,0.823,0.18,0.00,0.231,7.08,1.91
David Peralta,$4.2K,L,ARI,OF,@ STL,1 ,Adam Wainwright,R,,,,,,1000,-8,7.5,108,3.62,-0.25,12,0.250,0.289,0.000,0.357,0.250,0.607,0.07,0.14,0.273,8.03,1.91
Miguel Sano,$4.0K,R,MIN,T6,SEA,3 ,James Paxton,L,,,,,, ,1,8.0,102,3.92,-0.02,1,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.00,0.000,7.6,1.9
David Freese,$2.9K,R,PIT,1B/3B,CIN,6 ,Homer Bailey,R, ,,,,,400,2,8.0,-149,4.38,-0.09,1,0.000,0.345,0.000,0.500,0.000,0.500,0.50,0.50,0.000,5.5,1.9
Carlos Gomez,$3.0K,R,TBR,OF,@ BOS,3 ,David Price,L,,,,,,400,1,8.5,221,3.16,-0.02,8,0.125,0.310,0.375,0.222,0.500,0.722,0.33,0.11,0.000,5.69,1.9
Jorge Alfaro,$2.9K,R,PHI,C,MIA,7 ,Caleb Smith,L,,,,,,900,-31,8.5,-154,4.69, ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.41,1.87
Aaron Judge,$5.2K,R,NYY,T2,BAL,2 ,Andrew Cashner,R, ,,,,,1200,-3,8.5,-255,5.34,-0.26,18,0.278,0.382,0.166,0.409,0.444,0.853,0.32,0.18,0.400,9.63,1.85
Giancarlo Stanton,$5.4K,R,NYY,T1,BAL,3 ,Andrew Cashner,R, ,,,,,900,-1,8.5,-255,5.34,-0.26,19,0.158,0.322,0.263,0.304,0.421,0.725,0.48,0.17,0.286,9.99,1.85
Derek Dietrich,$3.3K,L,MIA,2B/OF,@ PHI,2 ,Nicholas Pivetta,R,,,,,,400,-14,8.5,138,3.81, ,13,0.308,0.390,0.230,0.357,0.538,0.895,0.07,0.07,0.273,6.11,1.85
Thomas Pham,$3.9K,R,STL,OF,ARI,2 ,Robbie Ray,L,,,,,,400, ,7.5,-120,3.88,-0.25,3,0.333,0.454,-0.000,0.600,0.333,0.933,0.00,0.40,0.333,7.17,1.84
James McCann,$3.4K,R,DET,C,@ CHW,6 ,James Shields,R, ,,,,,900,-18,9.0,113,4.29,-0.21,11,0.091,0.081,0.000,0.091,0.091,0.182,0.09,0.00,0.100,6.26,1.84
Mitchell Garver,$2.7K,R,MIN,1B/C,SEA,9 ,James Paxton,L,,,,,,700,-15,8.0,102,3.92,-0.02,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,4.96,1.84
Jonathan Lucroy,$3.4K,R,OAK,C,TEX,7 ,Martin Perez,L,,,,,,900,-18,9.0,-153,4.96,-0.09,4,0.000,0.138,0.000,0.200,0.000,0.200,0.20,0.20,0.000,6.24,1.84
Jordy Mercer,$3.0K,R,PIT,SS,CIN,8 ,Homer Bailey,R, ,,,,,600,-2,8.0,-149,4.38,-0.09,9,0.222,0.247,-0.000,0.300,0.222,0.522,0.20,0.10,0.286,5.49,1.83
Starlin Castro,$4.0K,R,MIA,T6,@ PHI,3 ,Nicholas Pivetta,R, ,,,,,500, ,8.5,138,3.81, ,18,0.222,0.219,0.056,0.222,0.278,0.500,0.22,0.00,0.286,7.32,1.83
Robert Refsnyder,$2.3K,R,TBR,OF,@ BOS,9 ,David Price,L,,,,,,300,-5,8.5,221,3.16,-0.02,3,0.000,0.345,0.000,0.500,0.000,0.500,0.33,0.50,0.000,4.2,1.83
Josh Harrison,$4.0K,R,PIT,2B,CIN,1 ,Homer Bailey,R, ,,,,,900,-5,8.0,-149,4.38,-0.09,17,0.235,0.300,0.059,0.350,0.294,0.644,0.15,0.15,0.286,7.29,1.82
Miguel Rojas,$2.8K,R,MIA,2B/SS,@ PHI,7 ,Nicholas Pivetta,R, ,,,,,400,9,8.5,138,3.81, ,15,0.333,0.365,0.067,0.412,0.400,0.812,0.06,0.12,0.357,5.08,1.81
Bryce Harper,$5.3K,L,WAS,OF,NYM,3 ,Jacob deGrom,R,,,,,,300,2,7.0,-156,3.88,0.04,14,0.357,0.555,0.643,0.500,1.000,1.500,0.09,0.27,0.182,9.59,1.81
Neil Walker,$3.3K,S,NYY,2B,BAL,6 ,Andrew Cashner,R,,,,,,400,2,8.5,-255,5.34,-0.26,14,0.214,0.278,-0.000,0.353,0.214,0.567,0.18,0.18,0.273,5.96,1.81
Miguel Cabrera,$4.6K,R,DET,T4,@ CHW,3 ,James Shields,R, ,,,,,700, ,9.0,113,4.29,-0.21,14,0.214,0.249,0.072,0.267,0.286,0.553,0.13,0.07,0.250,8.34,1.81
Gary Sanchez,$4.8K,R,NYY,T3,BAL,5 ,Andrew Cashner,R, ,,,,,1700,-12,8.5,-255,5.34,-0.26,19,0.053,0.067,0.052,0.053,0.105,0.158,0.16,0.00,0.063,8.67,1.81
Kevin Kiermaier,$2.9K,L,TBR,OF,@ BOS,2 ,David Price,L, ,,,,,900,-20,8.5,221,3.16,-0.02,11,0.091,0.081,0.000,0.091,0.091,0.182,0.27,0.00,0.125,5.26,1.81
Yolmer Sanchez,$3.0K,S,CHW,2B/3B,DET,5 ,Jordan Zimmermann,R,,,,,,300,5,9.0,-126,4.71,-0.29,12,0.417,0.503,0.333,0.417,0.750,1.167,0.17,0.00,0.444,5.43,1.81
Bryan Holaday,$2.1K,R,MIA,C,@ PHI,8 ,Nicholas Pivetta,R, ,,,,,100,-20,8.5,138,3.81, ,5,0.200,0.263,0.000,0.333,0.200,0.533,0.17,0.17,0.250,3.78,1.8
Cesar Hernandez,$3.8K,S,PHI,2B,MIA,1 ,Caleb Smith,L,,,,,,1000,-8,8.5,-154,4.69, ,0,0.000,0.690,0.000,1.000,0.000,1.000,0.00,0.00,0.000,6.85,1.8
Nolan Arenado,$5.4K,R,COL,T2,@ SDP,3 ,Joey Lucchesi,L,,,,,,900, ,7.5,-112,3.81,-0.51,9,0.444,0.593,0.445,0.545,0.889,1.434,0.09,0.18,0.429,9.71,1.8
Jose Abreu,$4.5K,R,CHW,T5,DET,3 ,Jordan Zimmermann,R, ,,,,,700,-3,9.0,-126,4.71,-0.29,11,0.273,0.413,0.363,0.333,0.636,0.969,0.08,0.08,0.222,8.07,1.79
Ben Zobrist,$3.6K,S,CHC,2B/OF,@ MIL,2 ,Brent Suter,L,,,,,,1200,-10,9.0,-111,4.58,-0.18,5,0.400,0.475,0.200,0.500,0.600,1.100,0.00,0.17,0.400,6.45,1.79
Andrew Benintendi,$4.8K,L,BOS,OF,TBR,2 ,Yonny Chirinos,R,,,,,,2000,-22,8.5,-254,5.34,0.02,16,0.188,0.225,0.001,0.278,0.188,0.466,0.11,0.11,0.214,8.59,1.79
Tyler Austin,$3.4K,R,NYY,1B,BAL,7 ,Andrew Cashner,R, ,,,,,500,-6,8.5,-255,5.34,-0.26,7,0.429,0.770,1.000,0.500,1.429,1.929,0.50,0.13,1.000,6.07,1.79
Jett Bandy,$2.8K,R,MIL,C,CHC,8 ,Jon Lester,L,,,,,,800,-27,9.0,-103,4.42,0.18,2,0.500,0.444,0.000,0.500,0.500,1.000,0.00,0.00,0.500,5,1.79
Francisco Cervelli,$3.1K,R,PIT,C,CIN,7 ,Homer Bailey,R, ,,,,,600,-15,8.0,-149,4.38,-0.09,13,0.154,0.264,0.077,0.313,0.231,0.544,0.06,0.19,0.167,5.53,1.78
Elvis Andrus,$3.9K,R,TEX,SS,@ OAK,3 ,Daniel Mengden,R, ,,,,,600, ,9.0,137,4.04,-0.41,20,0.350,0.435,0.250,0.409,0.600,1.009,0.00,0.09,0.316,6.93,1.78
Javier Baez,$3.8K,R,CHC,2B,@ MIL,8 ,Brent Suter,L,,,,,,800,-5,9.0,-111,4.58,-0.18,10,0.000,0.000,0.000,0.000,0.000,0.000,0.30,0.00,0.000,6.76,1.78
Adam Jones,$3.7K,R,BAL,OF,@ NYY,4 ,Masahiro Tanaka,R, ,,,,,700,-7,8.5,222,3.16,-0.24,22,0.273,0.367,0.272,0.304,0.545,0.849,0.26,0.04,0.286,6.55,1.77
Rhys Hoskins,$5.1K,R,PHI,T3,MIA,4 ,Caleb Smith,L,,,,,,1400,-8,8.5,-154,4.69, ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.9,1.75
Orlando Arcia,$3.1K,R,MIL,SS,CHC,7 ,Jon Lester,L,,,,,,900,-7,9.0,-103,4.42,0.18,8,0.125,0.111,0.000,0.125,0.125,0.250,0.00,0.00,0.125,5.44,1.75
Max Kepler,$3.2K,L,MIN,OF,SEA,6 ,James Paxton,L, ,,,,,500,-1,8.0,102,3.92,-0.02,2,0.500,0.654,0.500,0.667,1.000,1.667,0.00,0.33,0.500,5.6,1.75
Carlos Santana,$4.3K,S,PHI,1B,MIA,2 ,Caleb Smith,L,,,,,,1000,-6,8.5,-154,4.69, ,1,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,7.54,1.75
Nick Castellanos,$4.9K,R,DET,T3,@ CHW,4 ,James Shields,R, ,,,,,1000,-3,9.0,113,4.29,-0.21,13,0.385,0.462,0.230,0.467,0.615,1.082,0.20,0.13,0.500,8.51,1.74
Joey Gallo,$4.3K,L,TEX,T6,@ OAK,2 ,Daniel Mengden,R,,,,,,700,-5,9.0,137,4.04,-0.41,20,0.250,0.362,0.350,0.250,0.600,0.850,0.25,0.00,0.231,7.47,1.74
Kris Bryant,$5.6K,R,CHC,3B,@ MIL,3 ,Brent Suter,L,,,,,,1400,-1,9.0,-111,4.58,-0.18,7,0.571,0.730,0.572,0.625,1.143,1.768,0.25,0.13,0.750,9.75,1.74
Paul Goldschmidt,$5.3K,R,ARI,1B,@ STL,3 ,Adam Wainwright,R, ,,,,,1200, ,7.5,108,3.62,-0.25,9,0.000,0.276,0.000,0.400,0.000,0.400,0.33,0.40,0.000,9.21,1.74
Brian Dozier,$4.4K,R,MIN,T5,SEA,1 ,James Paxton,L,,,,,,100,2,8.0,102,3.92,-0.02,1,1.000,1.271,1.000,1.000,2.000,3.000,0.00,0.00,1.000,7.6,1.73
Ryan Zimmerman,$4.0K,R,WAS,1B,NYM,4 ,Jacob deGrom,R, ,,,,,1000,-11,7.0,-156,3.88,0.04,14,0.143,0.245,0.214,0.200,0.357,0.557,0.20,0.07,0.100,6.9,1.73
Matt Carpenter,$3.5K,L,STL,1B,ARI,3 ,Robbie Ray,L, ,,,,,200,4,7.5,-120,3.88,-0.25,2,0.000,0.230,0.000,0.333,0.000,0.333,0.00,0.33,0.000,6.02,1.72
Mookie Betts,$5.5K,R,BOS,OF,TBR,1 ,Yonny Chirinos,R, ,,,,,1400,-3,8.5,-254,5.34,0.02,16,0.375,0.377,0.063,0.412,0.438,0.850,0.06,0.06,0.400,9.47,1.72
Juan Centeno,$2.5K,L,TEX,C,@ OAK,9 ,Daniel Mengden,R,,,,,,500,-21,9.0,137,4.04,-0.41,3,0.000,0.000,0.000,0.000,0.000,0.000,0.33,0.00,0.000,4.3,1.72
Marcell Ozuna,$4.1K,R,STL,OF,ARI,4 ,Robbie Ray,L,,,,,,500,1,7.5,-120,3.88,-0.25,2,0.500,0.636,0.500,0.500,1.000,1.500,0.50,0.00,1.000,7.07,1.72
Tyler Wade,$3.1K,L,NYY,2B,BAL,8 ,Andrew Cashner,R,,,,,,800,-1,8.5,-255,5.34,-0.26,15,0.133,0.178,0.067,0.188,0.200,0.388,0.25,0.06,0.182,5.33,1.72
Joe Mauer,$3.2K,L,MIN,1B,SEA,2 ,James Paxton,L, ,,,,,500,-4,8.0,102,3.92,-0.02,1,1.000,0.888,0.000,1.000,1.000,2.000,0.00,0.00,1.000,5.48,1.71
Adam Engel,$2.9K,R,CHW,OF,DET,9 ,Jordan Zimmermann,R, ,,,,,800,-11,9.0,-126,4.71,-0.29,9,0.222,0.287,-0.000,0.364,0.222,0.586,0.36,0.18,0.400,4.94,1.7
