Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K
Danny Valencia,$3.2K,R,BAL,3B,@ NYM,4 ,Jason Vargas,L,,,,,,700,-4,8.5,109,4.09,0.08,53,0.245,0.331,0.226,0.310,0.472,0.782,15.30,10.20,0.244,7.6,2.38
Trayce Thompson,$2.7K,R,CHW,OF,@ MIN,9 ,Fernando Romero,R, ,,,,,600,1,9.0,153,3.9,-0.01,51,0.137,0.193,0.118,0.185,0.255,0.440,31.50,5.60,0.156,6.4,2.37
Marcus Semien,$3.9K,R,OAK,SS,@ TEX,1 ,Matt Moore,L,,,,,,600,-3,10.5,-145,5.69,0.26,73,0.274,0.317,0.164,0.317,0.438,0.755,24.40,7.30,0.333,9.2,2.36
Stephen Piscotty,$3.1K,R,OAK,OF,@ TEX,8 ,Matt Moore,L,,,,,,900,-8,10.5,-145,5.69,0.26,52,0.173,0.226,0.077,0.246,0.250,0.496,19.30,5.30,0.200,7.32,2.36
Rafael Devers,$3.4K,L,BOS,3B,DET,7 ,Artie Lewicki,R,,,,,,500,1,10.0,-176,5.73,0.08,142,0.239,0.305,0.190,0.276,0.430,0.706,24.50,9.00,0.280,7.9,2.32
Jose Pirela,$3.3K,R,SDP,2B/OF,ATL,1 ,Sean Newcomb,L,,,,,,300,10,7.5,112,3.58,0.31,62,0.258,0.304,0.097,0.333,0.355,0.688,13.20,10.30,0.302,7.62,2.31
Kevin Plawecki,$2.8K,R,NYM,C,BAL,6 ,Alex Cobb,R, ,,,,,800,-32,8.5,-122,4.41,-0.08,21,0.238,0.357,0.048,0.429,0.286,0.715,14.30,21.40,0.294,6.48,2.31
Russell Martin,$2.7K,R,TOR,C,NYY,6 ,CC Sabathia,L,,,,,,600,-25,9.5,126,4.38,-0.08,28,0.179,0.275,0.036,0.324,0.214,0.538,23.50,17.60,0.250,6.2,2.3
Jay Bruce,$3.3K,L,NYM,OF,BAL,5 ,Alex Cobb,R,,,,,,800,1,8.5,-122,4.41,-0.08,130,0.238,0.298,0.138,0.293,0.377,0.670,16.80,11.20,0.272,7.56,2.29
Nick Williams,$3.1K,L,PHI,OF,@ CHC,6 ,Kyle Hendricks,R,,,,,,800,-3,7.5,177,3.07,3.07,104,0.231,0.326,0.240,0.298,0.471,0.769,24.10,8.60,0.246,7.1,2.29
Zack Cozart,$3.3K,R,LAA,2B/3B,KCR,6 ,Brad Keller,R, ,,,,,400,8,8.0,-184,4.63,-0.34,152,0.237,0.311,0.158,0.318,0.395,0.713,19.40,7.60,0.278,7.53,2.28
Victor Martinez,$3.1K,S,DET,1B,@ BOS,4 ,Steven Wright,R,,,,,,900,-12,10.0,161,4.27,0.42,111,0.252,0.289,0.108,0.306,0.360,0.666,9.50,8.70,0.260,7.08,2.28
Chris Owings,$2.8K,R,ARI,2B/OF,@ SFG,6 ,Madison Bumgarner,L,,,,,,400,-35,6.5,125,3.01,-0.36,67,0.194,0.235,0.104,0.229,0.299,0.528,28.20,7.00,0.261,6.35,2.27
Matt Adams,$3.8K,L,WAS,1B/OF,TBR,4 ,Nathan Eovaldi,R,,,,,,100,13,6.5,-254,4.09,-0.29,121,0.256,0.387,0.339,0.328,0.595,0.923,20.30,10.50,0.232,8.57,2.26
Ketel Marte,$2.9K,S,ARI,2B/SS,@ SFG,5 ,Madison Bumgarner,L,,,,,,-100,18,6.5,125,3.01,-0.36,72,0.250,0.291,0.111,0.308,0.361,0.669,11.50,7.70,0.286,6.54,2.26
Robinson Chirinos,$3.0K,R,TEX,C,OAK,7 ,Sean Manaea,L,,,,,,700,-24,10.5,129,4.81,0.24,36,0.194,0.325,0.25,0.318,0.444,0.762,34.10,15.90,0.211,6.76,2.25
Didi Gregorius,$4.1K,L,NYY,SS,@ TOR,5 ,Marco Estrada,R,,,,,, ,3,9.5,-142,5.12,-0.42,146,0.247,0.340,0.260,0.309,0.507,0.816,14.90,10.10,0.233,9.17,2.24
Chad Pinder,$3.6K,R,OAK,OF,@ TEX,2 ,Matt Moore,L,,,,,,1200,-22,10.5,-145,5.69,0.26,46,0.304,0.380,0.196,0.385,0.500,0.885,34.60,9.60,0.462,8.02,2.23
Jake Marisnick,$2.7K,R,HOU,OF,SEA,9 ,James Paxton,L,,,,,,600,1,7.5,-117,3.85,-0.09,39,0.128,0.178,0.179,0.128,0.308,0.436,53.80,0.00,0.188,6.01,2.23
Yolmer Sanchez,$3.5K,S,CHW,3B,@ MIN,2 ,Fernando Romero,R,,,,,,700,-4,9.0,153,3.9,-0.01,145,0.303,0.337,0.166,0.331,0.469,0.800,13.60,2.60,0.339,7.77,2.22
Gerardo Parra,$3.3K,L,COL,OF,@ CIN,6 ,Anthony DeSclafani,R,,,,,,800,1,8.5,-117,4.35,-0.23,111,0.297,0.326,0.117,0.339,0.414,0.753,14.40,6.80,0.337,7.31,2.22
Logan Forsythe,$2.8K,R,LAD,2B/3B,@ PIT,8 ,Joe Musgrove,R, ,,,,,400,10,7.5,-124,3.9,-0.21,62,0.226,0.253,0.113,0.250,0.339,0.589,10.80,4.60,0.241,6.21,2.22
Christian Vazquez,$2.6K,R,BOS,C,DET,8 ,Artie Lewicki,R, ,,,,,500,-22,10.0,-176,5.73,0.08,102,0.186,0.203,0.029,0.231,0.216,0.447,12.80,2.80,0.216,5.76,2.22
Kevin Pillar,$3.4K,R,TOR,OF,NYY,5 ,CC Sabathia,L,,,,,,600,8,9.5,126,4.38,-0.08,60,0.200,0.261,0.183,0.242,0.383,0.625,18.20,4.50,0.224,7.52,2.21
Carlos Gonzalez,$4.0K,L,COL,OF,@ CIN,4 ,Anthony DeSclafani,R,,,,,,1300,-26,8.5,-117,4.35,-0.23,84,0.262,0.334,0.25,0.289,0.512,0.801,25.00,7.60,0.293,8.84,2.21
Jorge Alfaro,$2.9K,R,PHI,C,@ CHC,8 ,Kyle Hendricks,R, ,,,,,400,-16,7.5,177,3.07,3.07,96,0.271,0.307,0.146,0.300,0.417,0.717,42.60,4.00,0.460,6.36,2.19
Kolten Wong,$2.8K,L,STL,2B,MIA,8 ,Jose Urena,R,,,,,,600,7,8.0,-189,4.66,0.09,103,0.165,0.255,0.136,0.265,0.301,0.566,16.50,7.40,0.175,6.12,2.19
Jackie Bradley,$3.0K,L,BOS,OF,DET,9 ,Artie Lewicki,R,,,,,,500,14,10.0,-176,5.73,0.08,131,0.229,0.305,0.130,0.325,0.359,0.684,24.50,11.30,0.301,6.56,2.19
Marwin Gonzalez,$3.1K,S,HOU,1B/OF,SEA,7 ,James Paxton,L,,,,,,600,-1,7.5,-117,3.85,-0.09,59,0.271,0.294,0.119,0.290,0.390,0.680,24.20,4.80,0.356,6.76,2.18
Tucker Barnhart,$3.1K,S,CIN,C,COL,2 ,Kyle Freeland,L,,,,,,900,-32,8.5,103,4.15,-0.27,34,0.412,0.448,0.147,0.487,0.559,1.046,23.10,12.80,0.560,6.76,2.18
Salvador Perez,$3.9K,R,KCR,C,@ LAA,4 ,Andrew Heaney,L,,,,,,500,-11,8.0,166,3.37,-0.16,39,0.205,0.306,0.256,0.256,0.462,0.718,23.30,9.30,0.185,8.49,2.18
J.B. Shuck,$2.5K,L,MIA,OF,@ STL,8 ,Carlos Martinez,R,,,,,,500,-3,8.0,169,3.34,0.41,71,0.197,0.233,0.042,0.269,0.239,0.508,16.70,7.70,0.241,5.4,2.16
Robbie Grossman,$3.0K,S,MIN,OF,CHW,6 ,Reynaldo Lopez,R,,,,,,900,-9,9.0,-169,5.1,0.01,92,0.228,0.290,0.098,0.324,0.326,0.650,21.50,13.10,0.286,6.49,2.16
Matt Carpenter,$4.0K,L,STL,2B/3B,MIA,1 ,Jose Urena,R,,,,,,200,5,8.0,-189,4.66,0.09,161,0.236,0.329,0.199,0.332,0.435,0.767,25.50,13.30,0.294,8.59,2.15
J.T. Riddle,$2.8K,L,MIA,2B/SS,@ STL,7 ,Carlos Martinez,R,,,,,,800,5,8.0,169,3.34,0.41,24,0.250,0.282,0.125,0.280,0.375,0.655,28.00,4.00,0.312,6.03,2.15
Michael Conforto,$3.8K,L,NYM,OF,BAL,3 ,Alex Cobb,R,,,,,,900,-7,8.5,-122,4.41,-0.08,121,0.248,0.337,0.157,0.355,0.405,0.760,22.10,16.60,0.298,8.17,2.15
Ian Kinsler,$3.5K,R,LAA,2B,KCR,1 ,Brad Keller,R, ,,,,,600,2,8.0,-184,4.63,-0.34,111,0.198,0.256,0.099,0.278,0.297,0.575,10.30,9.50,0.204,7.51,2.15
Kendrys Morales,$3.4K,S,TOR,1B,NYY,4 ,CC Sabathia,L,,,,,,1100,-13,9.5,126,4.38,-0.08,47,0.170,0.221,0.085,0.212,0.255,0.467,25.00,9.60,0.200,7.26,2.14
Andrew McCutchen,$3.8K,R,SFG,OF,ARI,3 ,Patrick Corbin,L,,,,,,300,18,6.5,-140,3.49,-0.14,76,0.224,0.308,0.171,0.298,0.395,0.693,25.00,10.70,0.283,8.14,2.14
Josh Bell,$3.4K,S,PIT,1B,LAD,4 ,Ross Stripling,R,,,,,,800,-5,7.5,110,3.6,-0.29,169,0.231,0.291,0.130,0.298,0.361,0.659,18.10,10.10,0.263,7.29,2.14
Brock Holt,$3.5K,L,BOS,2B/SS,DET,6 ,Artie Lewicki,R,,,,,,700,2,10.0,-176,5.73,0.08,85,0.282,0.340,0.153,0.354,0.435,0.789,13.50,9.40,0.319,7.48,2.14
Adam Jones,$3.8K,R,BAL,OF,@ NYM,2 ,Jason Vargas,L,,,,,,700, ,8.5,109,4.09,0.08,65,0.338,0.331,0.077,0.353,0.415,0.768,11.80,2.90,0.368,8.08,2.13
Omar Narvaez,$2.9K,L,CHW,C,@ MIN,6 ,Fernando Romero,R,,,,,,900,-36,9.0,153,3.9,-0.01,64,0.188,0.254,0.078,0.278,0.266,0.544,23.90,12.70,0.255,6.18,2.13
Willson Contreras,$3.7K,R,CHC,C,PHI,5 ,Zach Eflin,R, ,,,,,500,-14,7.5,-199,4.43,4.43,137,0.277,0.359,0.197,0.357,0.474,0.831,17.50,7.10,0.321,7.88,2.13
Freddy Galvis,$2.7K,S,SDP,SS,ATL,6 ,Sean Newcomb,L,,,,,,300,-1,7.5,112,3.58,0.31,71,0.268,0.302,0.169,0.284,0.437,0.721,18.90,2.70,0.304,5.73,2.12
Jorge Soler,$3.8K,R,KCR,OF,@ LAA,5 ,Andrew Heaney,L,,,,,,200,20,8.0,166,3.37,-0.16,53,0.321,0.440,0.340,0.403,0.660,1.063,27.40,12.90,0.394,8.03,2.11
Gary Sanchez,$4.2K,R,NYY,C,@ TOR,4 ,Marco Estrada,R, ,,,,,700,-11,9.5,-142,5.12,-0.42,140,0.179,0.292,0.243,0.261,0.421,0.682,25.60,10.30,0.174,8.87,2.11
Brian Dozier,$4.2K,R,MIN,2B,CHW,1 ,Reynaldo Lopez,R, ,,,,,100,5,9.0,-169,5.1,0.01,186,0.247,0.325,0.199,0.316,0.446,0.762,18.40,8.70,0.270,8.87,2.11
Jose Abreu,$4.3K,R,CHW,1B,@ MIN,3 ,Fernando Romero,R, ,,,,,600,2,9.0,153,3.9,-0.01,158,0.304,0.367,0.215,0.345,0.519,0.864,14.90,6.90,0.328,9.05,2.1
Max Kepler,$3.6K,L,MIN,OF,CHW,5 ,Reynaldo Lopez,R,,,,,,400,12,9.0,-169,5.1,0.01,128,0.211,0.296,0.172,0.294,0.383,0.677,13.90,11.80,0.229,7.57,2.1
Trea Turner,$4.7K,R,WAS,SS,TBR,1 ,Nathan Eovaldi,R, ,,,,,300,2,6.5,-254,4.09,-0.29,178,0.258,0.321,0.146,0.327,0.404,0.731,20.80,10.20,0.305,9.88,2.1
Yoan Moncada,$4.0K,S,CHW,2B,@ MIN,1 ,Fernando Romero,R,,,,,,300,5,9.0,153,3.9,-0.01,131,0.267,0.363,0.237,0.351,0.504,0.855,34.90,11.40,0.389,8.39,2.1
Chris Davis,$2.8K,L,BAL,1B,@ NYM,7 ,Jason Vargas,L, ,,,,,700,-13,8.5,109,4.09,0.08,48,0.146,0.262,0.208,0.250,0.354,0.604,35.70,10.70,0.154,5.87,2.1
Whit Merrifield,$4.3K,R,KCR,2B,@ LAA,2 ,Andrew Heaney,L,,,,,,700, ,8.0,166,3.37,-0.16,72,0.417,0.476,0.264,0.447,0.681,1.128,14.30,7.80,0.456,8.97,2.09
Luis Valbuena,$3.3K,L,LAA,1B/3B,KCR,5 ,Brad Keller,R,,,,,,900,4,8.0,-184,4.63,-0.34,132,0.220,0.261,0.129,0.252,0.348,0.600,33.30,5.10,0.293,6.88,2.08
Jonathan Lucroy,$2.9K,R,OAK,C,@ TEX,9 ,Matt Moore,L,,,,,,900,-36,10.5,-145,5.69,0.26,50,0.160,0.210,0.06,0.222,0.220,0.442,14.80,9.30,0.190,6.04,2.08
Paul Goldschmidt,$4.6K,R,ARI,1B,@ SFG,3 ,Madison Bumgarner,L,,,,,,600, ,6.5,125,3.01,-0.36,62,0.339,0.478,0.403,0.414,0.742,1.156,24.30,12.90,0.385,9.55,2.08
Derek Dietrich,$3.4K,L,MIA,OF,@ STL,2 ,Carlos Martinez,R,,,,,,900,-5,8.0,169,3.34,0.41,164,0.287,0.330,0.140,0.335,0.427,0.762,21.50,4.00,0.352,7.05,2.07
Brian Anderson,$3.3K,R,MIA,3B/OF,@ STL,5 ,Carlos Martinez,R, ,,,,,300,6,8.0,169,3.34,0.41,136,0.257,0.299,0.074,0.331,0.331,0.662,23.30,8.00,0.340,6.8,2.06
James McCann,$3.1K,R,DET,C,@ BOS,6 ,Steven Wright,R, ,,,,,1000,-36,10.0,161,4.27,0.42,124,0.234,0.259,0.073,0.276,0.306,0.582,20.30,6.00,0.286,6.36,2.05
Jesse Winker,$3.1K,L,CIN,OF,COL,1 ,Kyle Freeland,L, ,,,,,600,9,8.5,103,4.15,-0.27,36,0.139,0.234,0.028,0.279,0.167,0.446,18.60,16.30,0.179,6.34,2.05
Jose Martinez,$3.7K,R,STL,1B,MIA,2 ,Jose Urena,R, ,,,,,500,2,8.0,-189,4.66,0.09,154,0.312,0.358,0.156,0.366,0.468,0.834,14.00,8.10,0.336,7.6,2.05
Josh Harrison,$3.7K,R,PIT,2B,LAD,1 ,Ross Stripling,R, ,,,,,800,-2,7.5,110,3.6,-0.29,88,0.273,0.297,0.091,0.320,0.364,0.684,17.50,6.20,0.319,7.57,2.05
Marcell Ozuna,$3.8K,R,STL,OF,MIA,4 ,Jose Urena,R, ,,,,,300,18,8.0,-189,4.66,0.09,173,0.266,0.294,0.098,0.302,0.364,0.666,19.20,6.00,0.313,7.76,2.04
Carlos Santana,$3.8K,S,PHI,1B,@ CHC,4 ,Kyle Hendricks,R,,,,,,500,3,7.5,177,3.07,3.07,130,0.192,0.319,0.246,0.303,0.438,0.741,13.70,16.30,0.171,7.75,2.04
Manuel Margot,$3.2K,R,SDP,OF,ATL,8 ,Sean Newcomb,L,,,,,,700,6,7.5,112,3.58,0.31,47,0.170,0.204,0.128,0.188,0.298,0.486,20.40,4.10,0.216,6.48,2.03
Martin Maldonado,$2.9K,R,LAA,C,KCR,7 ,Brad Keller,R, ,,,,,700,-27,8.0,-184,4.63,-0.34,116,0.267,0.306,0.112,0.320,0.379,0.699,21.00,4.00,0.330,5.88,2.03
Devon Travis,$3.1K,R,TOR,2B,NYY,9 ,CC Sabathia,L,,,,,,1000,2,9.5,126,4.38,-0.08,19,0.211,0.319,0.368,0.211,0.579,0.790,10.50,0.00,0.133,6.3,2.03
Kurt Suzuki,$3.4K,R,ATL,C,@ SDP,5 ,Jordan Lyles,R, ,,,,,1000,-28,7.5,-126,3.92,0.19,92,0.239,0.313,0.185,0.308,0.424,0.732,8.70,5.80,0.222,6.87,2.02
Chris Iannetta,$3.2K,R,COL,C,@ CIN,8 ,Anthony DeSclafani,R, ,,,,,700,-22,8.5,-117,4.35,-0.23,67,0.239,0.339,0.209,0.338,0.448,0.786,29.50,11.50,0.317,6.46,2.02
Odubel Herrera,$3.8K,L,PHI,OF,@ CHC,2 ,Kyle Hendricks,R,,,,,,1200,-18,7.5,177,3.07,3.07,135,0.333,0.385,0.170,0.389,0.504,0.893,17.40,9.40,0.387,7.66,2.02
Jose Peraza,$3.4K,R,CIN,SS,COL,8 ,Kyle Freeland,L,,,,,,200, ,8.5,103,4.15,-0.27,64,0.234,0.231,0.031,0.258,0.266,0.524,6.10,3.00,0.250,6.86,2.02
Mark Trumbo,$3.5K,R,BAL,1B,@ NYM,5 ,Jason Vargas,L,,,,,,1000,-35,8.5,109,4.09,0.08,26,0.231,0.258,0.154,0.231,0.385,0.616,34.60,0.00,0.312,7.03,2.01
Chris Young,$2.7K,R,LAA,OF,KCR,8 ,Brad Keller,R, ,,,,,600,1,8.0,-184,4.63,-0.34,33,0.152,0.236,0.091,0.263,0.242,0.505,33.30,12.80,0.211,5.4,2
Lonnie Chisenhall,$3.1K,L,CLE,OF,MIL,8 ,Junior Guerra,R,,,,,,900,-8,7.5,-203,4.45,-0.04,16,0.250,0.314,0.062,0.368,0.313,0.681,15.00,15.00,0.308,6.21,2
Teoscar Hernandez,$4.0K,R,TOR,OF,NYY,1 ,CC Sabathia,L,,,,,,600,3,9.5,126,4.38,-0.08,66,0.242,0.343,0.288,0.296,0.530,0.826,25.40,7.00,0.273,7.98,2
Nelson Cruz,$4.0K,R,SEA,OF,@ HOU,4 ,Dallas Keuchel,L,,,,,,300,12,7.5,105,3.65,0.09,43,0.256,0.378,0.279,0.353,0.535,0.888,15.40,11.50,0.242,7.94,1.99
Starlin Castro,$3.4K,R,MIA,2B,@ STL,1 ,Carlos Martinez,R, ,,,,,300,9,8.0,169,3.34,0.41,158,0.285,0.302,0.108,0.305,0.392,0.697,19.20,4.80,0.339,6.76,1.99
Anthony Rendon,$3.9K,R,WAS,3B,TBR,3 ,Nathan Eovaldi,R, ,,,,,200,2,6.5,-254,4.09,-0.29,112,0.241,0.322,0.196,0.315,0.438,0.753,14.50,9.70,0.247,7.78,1.99
Daniel Palka,$4.0K,L,CHW,OF,@ MIN,4 ,Fernando Romero,R,,,,,,1400,-29,9.0,153,3.9,-0.01,83,0.265,0.318,0.241,0.265,0.506,0.771,25.00,1.20,0.322,7.94,1.99
Jurickson Profar,$3.6K,S,TEX,SS,OAK,5 ,Sean Manaea,L,,,,,,300,1,10.5,129,4.81,0.24,59,0.271,0.388,0.322,0.328,0.593,0.921,10.80,10.80,0.280,7.16,1.99
Bobby Wilson,$2.7K,R,MIN,C,CHW,9 ,Reynaldo Lopez,R, ,,,,,700,-30,9.0,-169,5.1,0.01,19,0.158,0.238,0.211,0.217,0.368,0.585,39.10,8.70,0.182,5.38,1.99
Jordy Mercer,$2.8K,R,PIT,SS,LAD,8 ,Ross Stripling,R, ,,,,,500,-4,7.5,110,3.6,-0.29,143,0.259,0.302,0.147,0.301,0.406,0.707,20.40,7.60,0.312,5.54,1.98
Mitch Moreland,$4.4K,L,BOS,1B,DET,4 ,Artie Lewicki,R,,,,,,1100,-12,10.0,-176,5.73,0.08,85,0.329,0.444,0.353,0.396,0.682,1.078,16.80,11.60,0.333,8.72,1.98
Mark Canha,$3.6K,R,OAK,OF,@ TEX,7 ,Matt Moore,L,,,,,,1100,-13,10.5,-145,5.69,0.26,51,0.294,0.405,0.373,0.321,0.667,0.988,24.50,3.80,0.303,7.08,1.97
Gregory Bird,$4.1K,L,NYY,1B,@ TOR,3 ,Marco Estrada,R,,,,,,500,5,9.5,-142,5.12,-0.42,15,0.267,0.331,0.267,0.267,0.533,0.800,40.00,0.00,0.375,8.08,1.97
Tommy Pham,$4.6K,R,STL,OF,MIA,3 ,Jose Urena,R, ,,,,,1100,-7,8.0,-189,4.66,0.09,139,0.259,0.352,0.201,0.352,0.460,0.812,28.30,13.20,0.333,9,1.96
Asdrubal Cabrera,$4.0K,S,NYM,2B,BAL,2 ,Alex Cobb,R,,,,,,900,-2,8.5,-122,4.41,-0.08,132,0.318,0.382,0.227,0.362,0.545,0.907,17.70,5.70,0.363,7.83,1.96
Brett Gardner,$4.2K,L,NYY,OF,@ TOR,1 ,Marco Estrada,R,,,,,,900,-11,9.5,-142,5.12,-0.42,138,0.254,0.342,0.159,0.361,0.413,0.774,16.70,14.30,0.284,8.24,1.96
Miguel Rojas,$2.9K,R,MIA,SS,@ STL,6 ,Carlos Martinez,R, ,,,,,900,-10,8.0,169,3.34,0.41,143,0.273,0.323,0.140,0.331,0.413,0.744,12.50,5.60,0.286,5.69,1.96
Drew Butera,$2.5K,R,KCR,C,@ LAA,9 ,Andrew Heaney,L,,,,,,500,-26,8.0,166,3.37,-0.16,15,0.067,0.200,0.067,0.250,0.133,0.383,40.00,20.00,0.125,4.9,1.96
Cesar Hernandez,$4.2K,S,PHI,2B,@ CHC,1 ,Kyle Hendricks,R,,,,,,1300,-9,7.5,177,3.07,3.07,165,0.255,0.337,0.170,0.344,0.424,0.768,22.50,14.10,0.302,8.23,1.96
Rougned Odor,$3.3K,L,TEX,2B,OAK,8 ,Sean Manaea,L, ,,,,,900,1,10.5,129,4.81,0.24,28,0.321,0.309,0.107,0.310,0.429,0.739,13.30,0.00,0.360,6.47,1.96
J.T. Realmuto,$3.7K,R,MIA,C,@ STL,3 ,Carlos Martinez,R, ,,,,,500,-14,8.0,169,3.34,0.41,128,0.320,0.386,0.211,0.379,0.531,0.910,15.60,7.10,0.356,7.21,1.95
Matt Chapman,$3.9K,R,OAK,3B,@ TEX,6 ,Matt Moore,L,,,,,,1000,-8,10.5,-145,5.69,0.26,48,0.229,0.309,0.167,0.302,0.396,0.698,32.10,9.40,0.333,7.59,1.95
Johan Camargo,$3.6K,S,ATL,3B/SS,@ SDP,2 ,Jordan Lyles,R,,,,,,800,-5,7.5,-126,3.92,0.19,60,0.250,0.411,0.267,0.423,0.517,0.940,15.40,24.40,0.250,7,1.94
Franmil Reyes,$3.2K,R,SDP,OF,ATL,5 ,Sean Newcomb,L,,,,,,-200,43,7.5,112,3.58,0.31,13,0.231,0.415,0.462,0.286,0.692,0.978,42.90,14.30,0.200,6.22,1.94
Charlie Culberson,$2.7K,R,ATL,3B/OF,@ SDP,7 ,Jordan Lyles,R, ,,,,,400,3,7.5,-126,3.92,0.19,42,0.286,0.353,0.214,0.333,0.500,0.833,30.40,6.50,0.385,5.23,1.94
Charlie Blackmon,$5.2K,L,COL,OF,@ CIN,2 ,Anthony DeSclafani,R,,,,,,800,-3,8.5,-117,4.35,-0.23,133,0.271,0.384,0.278,0.362,0.549,0.911,19.90,13.20,0.295,10.04,1.93
Yadier Molina,$3.3K,R,STL,C,MIA,5 ,Jose Urena,R, ,,,,,600,-19,8.0,-189,4.66,0.09,92,0.293,0.326,0.174,0.309,0.467,0.776,14.60,3.10,0.293,6.36,1.93
Austin Wynns,$2.4K,R,BAL,C,@ NYM,8 ,Jason Vargas,L,,,,,,400,-25,8.5,109,4.09,0.08,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,4.63,1.93
Delino DeShields,$3.7K,R,TEX,OF,OAK,9 ,Sean Manaea,L,,,,,,1000,-8,10.5,129,4.81,0.24,47,0.255,0.338,0.128,0.364,0.383,0.747,16.40,14.50,0.297,7.13,1.93
Charlie Tilson,$2.8K,L,CHW,OF,@ MIN,8 ,Fernando Romero,R,,,,,,600,4,9.0,153,3.9,-0.01,11,0.364,0.323,0,0.385,0.364,0.749,7.70,7.70,0.364,5.39,1.93
Amed Rosario,$3.2K,R,NYM,SS,BAL,9 ,Alex Cobb,R, ,,,,,900,-8,8.5,-122,4.41,-0.08,131,0.267,0.289,0.107,0.297,0.374,0.671,20.10,3.60,0.324,6.15,1.92
Matt Duffy,$2.8K,R,TBR,3B,@ WAS,5 ,Max Scherzer,R, ,,,,,500,-4,6.5,224,2.41,-0.21,123,0.366,0.375,0.106,0.397,0.472,0.869,18.90,4.50,0.443,5.38,1.92
Buster Posey,$3.8K,R,SFG,C,ARI,2 ,Patrick Corbin,L,,,,,,700,-20,6.5,-140,3.49,-0.14,52,0.288,0.381,0.212,0.387,0.500,0.887,6.50,16.10,0.277,7.29,1.92
Orlando Arcia,$2.7K,R,MIL,SS,@ CLE,9 ,Corey Kluber,R, ,,,,,700,-8,7.5,179,3.05,0.04,108,0.222,0.253,0.093,0.263,0.315,0.578,24.60,5.30,0.282,5.18,1.92
