Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K
Buster Posey,$3.7K,R,SFG,1B/C,@ LAD,4 ,Rich Hill,L,,,,,,1100,-3,7.5,168,3.13,-0.03,4,0.000,0.230,0.000,0.333,0.000,0.333,0.17,0.33,0.000,8.03,2.17
Gift Ngoepe,$2.5K,R,TOR,2B/SS,NYY,9 ,Sonny Gray,R, ,,,,,500,7,8.5,-110,4.18, ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.42,2.17
Colby Rasmus,$2.9K,L,BAL,OF,MIN,6 ,Jose Berrios,R,,,,,,900,-3,8.5,-115,4.34,-0.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.27,2.16
Kevin Kiermaier,$3.3K,L,TBR,OF,BOS,2 ,Hector Velazquez,R,,,,,,1100,-14,8.5,-103,4.18,0.23,4,0.000,0.138,0.000,0.200,0.000,0.200,0.20,0.20,0.000,7.09,2.15
Carlos Gomez,$3.2K,R,TBR,OF,BOS,3 ,Hector Velazquez,R, ,,,,,800,5,8.5,-103,4.18,0.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.87,2.15
Max Kepler,$3.3K,L,MIN,OF,@ BAL,8 ,Kevin Gausman,R,,,,,,1000,-9,8.5,102,4.16,-0.27,6,0.500,0.707,0.667,0.571,1.167,1.738,0.00,0.14,0.400,7.09,2.15
Hunter Pence,$3.1K,R,SFG,OF,@ LAD,6 ,Rich Hill,L,,,,,,700,14,7.5,168,3.13,-0.03,6,0.333,0.360,0.167,0.333,0.500,0.833,0.17,0.00,0.400,6.61,2.13
Robinson Cano,$3.6K,L,SEA,2B,CLE,3 ,Trevor Bauer,R,,,,,,500,4,7.5,117,3.53,-0.32,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.68,2.13
Thomas Pham,$3.5K,R,STL,OF,@ NYM,2 ,Steven Matz,L,,,,,,700,5,7.5,-149,4.1,0.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.43,2.12
Curtis Granderson,$3.0K,L,TOR,OF,NYY,5 ,Sonny Gray,R,,,,,,900,-2,8.5,-110,4.18, ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.37,2.12
Jose Altuve,$5.0K,R,HOU,2B,@ TEX,3 ,Mike Minor,L,,,,,,700, ,9.5,-162,5.31,0.1,4,0.250,0.178,0.000,0.200,0.250,0.450,0.20,0.00,0.250,10.49,2.1
Andrew McCutchen,$3.6K,R,SFG,OF,@ LAD,3 ,Rich Hill,L,,,,,,700,3,7.5,168,3.13,-0.03,6,0.167,0.212,0.166,0.167,0.333,0.500,0.17,0.00,0.200,7.57,2.1
David Freitas,$2.3K,R,SEA,C,CLE,9 ,Trevor Bauer,R, ,,,,,-400,6,7.5,117,3.53,-0.32,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,4.81,2.09
Mitch Moreland,$3.1K,L,BOS,1B,@ TBR,5 ,Jacob Faria,R,,,,,,1000,-11,8.5,-110,4.32,0.27,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.49,2.09
Jedd Gyorko,$3.0K,R,STL,3B,@ NYM,8 ,Steven Matz,L,,,,,,400,6,7.5,-149,4.1,0.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.23,2.08
Luis Valbuena,$3.1K,L,LAA,1B/3B,@ OAK,7 ,Daniel Gossett,R,,,,,,1000, ,9.0,-123,4.68,-0.07,8,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,6.41,2.07
Devon Travis,$3.3K,R,TOR,2B,NYY,1 ,Sonny Gray,R, ,,,,,900,2,8.5,-110,4.18, ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.84,2.07
Austin Romine,$2.5K,R,NYY,C,@ TOR,9 ,Marcus Stroman,R, ,,,,,500,-20,8.5,-103,4.32, ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.15,2.06
Denard Span,$3.1K,L,TBR,OF,BOS,1 ,Hector Velazquez,R,,,,,,700,14,8.5,-103,4.18,0.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.35,2.05
Ryan Rua,$2.6K,R,TEX,1B/OF,HOU,7 ,Gerrit Cole,R, ,,,,,600,-31,9.5,145,4.19,-0.1,4,0.000,0.000,0.000,0.000,0.000,0.000,0.25,0.00,0.000,5.33,2.05
Jefry Marte,$2.8K,R,LAA,1B/3B,@ OAK,8 ,Daniel Gossett,R, ,,,,,800,4,9.0,-123,4.68,-0.07,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.74,2.05
Tyler Naquin,$3.0K,L,CLE,OF,@ SEA,8 ,Mike Leake,R,,,,,,1000,-7,7.5,-132,3.97,-0.18,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.11,2.04
Dexter Fowler,$3.5K,S,STL,OF,@ NYM,1 ,Steven Matz,L,,,,,,1100,-9,7.5,-149,4.1,0.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.14,2.04
Chris Davis,$3.6K,L,BAL,1B,MIN,1 ,Jose Berrios,R,,,,,,900,3,8.5,-115,4.34,-0.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.34,2.04
Cameron Maybin,$3.0K,R,MIA,OF,CHC,6 ,Jose Quintana,L,,,,,,700,9,8.0,186,3.2,-0.05,3,0.333,0.424,0.334,0.333,0.667,1.000,0.00,0.00,0.333,6.09,2.03
Eddie Rosario,$3.7K,L,MIN,OF,@ BAL,4 ,Kevin Gausman,R,,,,,,900,-1,8.5,102,4.16,-0.27,6,0.167,0.225,0.000,0.286,0.167,0.453,0.29,0.14,0.250,7.5,2.03
Ryan Zimmerman,$4.1K,R,WAS,1B,@ CIN,4 ,Salvatore Romano,R, ,,,,,900,1,8.5,-132,4.5,-0.41,4,0.000,0.000,0.000,0.000,0.000,0.000,0.25,0.00,0.000,8.31,2.03
Justin Smoak,$3.5K,S,TOR,1B,NYY,3 ,Sonny Gray,R,,,,,,500,9,8.5,-110,4.18, ,6,0.167,0.280,0.166,0.286,0.333,0.619,0.43,0.14,0.333,7.09,2.03
Evan Gattis,$3.8K,R,HOU,C,@ TEX,6 ,Mike Minor,L,,,,,,1000,-9,9.5,-162,5.31,0.1,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.69,2.02
Nomar Mazara,$3.4K,L,TEX,OF,HOU,4 ,Gerrit Cole,R,,,,,,800,1,9.5,145,4.19,-0.1,7,0.143,0.127,0.000,0.143,0.143,0.286,0.43,0.00,0.250,6.88,2.02
Rougned Odor,$3.5K,L,TEX,2B,HOU,6 ,Gerrit Cole,R,,,,,,900,1,9.5,145,4.19,-0.1,7,0.143,0.197,0.000,0.250,0.143,0.393,0.25,0.13,0.200,7.06,2.02
Max Stassi,$2.5K,R,HOU,C,@ TEX,8 ,Mike Minor,L,,,,,,300,-10,9.5,-162,5.31,0.1,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.04,2.02
Marwin Gonzalez,$3.6K,S,HOU,OF/SS,@ TEX,5 ,Mike Minor,L,,,,,,900,14,9.5,-162,5.31,0.1,5,0.400,0.432,0.200,0.400,0.600,1.000,0.40,0.00,0.667,7.27,2.02
Brock Holt,$2.8K,L,BOS,2B/OF,@ TBR,9 ,Jacob Faria,R,,,,,,800,3,8.5,-110,4.32,0.27,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.62,2.01
Randal Grichuk,$3.2K,R,TOR,OF,NYY,6 ,Sonny Gray,R, ,,,,,700,8,8.5,-110,4.18, ,8,0.125,0.263,0.375,0.125,0.500,0.625,0.25,0.00,0.000,6.42,2.01
Jackie Bradley,$3.3K,L,BOS,OF,@ TBR,7 ,Jacob Faria,R,,,,,,1100,-14,8.5,-110,4.32,0.27,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.62,2.01
Corey Seager,$4.2K,L,LAD,SS,SFG,2 ,Christopher Stratton,R,,,,,,800,-2,7.5,-190,4.37,0.03,3,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,8.38,2
Chad Wallach,$2.2K,R,MIA,C,CHC,8 ,Jose Quintana,L,,,,,,200,-15,8.0,186,3.2,-0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,4.41,2
Adrian Beltre,$3.4K,R,TEX,3B,HOU,3 ,Gerrit Cole,R, ,,,,,300,9,9.5,145,4.19,-0.1,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.8,2
Brandon Crawford,$2.8K,L,SFG,SS,@ LAD,8 ,Rich Hill,L, ,,,,,700,-1,7.5,168,3.13,-0.03,7,0.286,0.254,0.000,0.286,0.286,0.572,0.14,0.00,0.333,5.58,1.99
Stephen Piscotty,$3.1K,R,OAK,OF,LAA,6 ,Shohei Ohtani,R, ,,,,,1000,-5,9.0,110,4.32,-0.43,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.17,1.99
George Springer,$5.1K,R,HOU,OF,@ TEX,1 ,Mike Minor,L,,,,,,1200,-3,9.5,-162,5.31,0.1,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,10.15,1.99
Jurickson Profar,$2.5K,S,TEX,2B/SS,HOU,8 ,Gerrit Cole,R,,,,,,500,-34,9.5,145,4.19,-0.1,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,4.98,1.99
Corey Dickerson,$3.9K,L,PIT,OF,@ DET,5 ,Michael Fulmer,R,,,,,,1200,-6,8.5,102,4.17,-0.08,5,0.200,0.178,0.000,0.200,0.200,0.400,0.20,0.00,0.250,7.77,1.99
Ryon Healy,$3.0K,R,SEA,1B,CLE,7 ,Trevor Bauer,R, ,,,,,1000,-12,7.5,117,3.53,-0.32,6,0.000,0.000,0.000,0.000,0.000,0.000,0.33,0.00,0.000,5.98,1.99
Albert Almora,$3.2K,R,CHC,OF,@ MIA,1 ,Dillon Peters,L,,,,,,1100,-14,8.0,-215,4.8,0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.38,1.99
Evan Longoria,$3.7K,R,SFG,3B,@ LAD,5 ,Rich Hill,L,,,,,,1300,-9,7.5,168,3.13,-0.03,6,0.000,0.000,0.000,0.000,0.000,0.000,0.33,0.00,0.000,7.32,1.98
Juan Lagares,$2.8K,R,NYM,OF,STL,7 ,Luke Weaver,R, ,,,,,800,2,7.5,134,3.4,-0.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.51,1.97
Bradley Zimmer,$3.2K,L,CLE,OF,@ SEA,9 ,Mike Leake,R,,,,,,900,-3,7.5,-132,3.97,-0.18,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.31,1.97
Adam Eaton,$4.4K,L,WAS,OF,@ CIN,1 ,Salvatore Romano,R,,,,,,1200,-3,8.5,-132,4.5,-0.41,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.65,1.97
Asdrubal Cabrera,$3.2K,S,NYM,2B,STL,1 ,Luke Weaver,R,,,,,,600,7,7.5,134,3.4,-0.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.31,1.97
Yangervis Solarte,$2.7K,S,TOR,2B/SS,NYY,4 ,Sonny Gray,R,,,,,,200,14,8.5,-110,4.18, ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.3,1.96
Bryce Harper,$5.2K,L,WAS,OF,@ CIN,3 ,Salvatore Romano,R,,,,,,200, ,8.5,-132,4.5,-0.41,5,0.400,0.308,0.000,0.375,0.400,0.775,0.00,0.13,0.286,10.19,1.96
Robinson Chirinos,$3.0K,R,TEX,C,HOU,5 ,Gerrit Cole,R, ,,,,,900,-25,9.5,145,4.19,-0.1,5,0.000,0.000,0.000,0.000,0.000,0.000,0.80,0.00,0.000,5.89,1.96
Drew Robinson,$2.5K,L,TEX,3B/OF,HOU,9 ,Gerrit Cole,R,,,,,,500,2,9.5,145,4.19,-0.1,2,0.000,0.230,0.000,0.333,0.000,0.333,0.67,0.33,0.000,4.91,1.96
Carlos Correa,$4.9K,R,HOU,SS,@ TEX,4 ,Mike Minor,L,,,,,,900,-1,9.5,-162,5.31,0.1,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9.55,1.95
Jake Marisnick,$3.2K,R,HOU,OF,@ TEX,7 ,Mike Minor,L,,,,,,1000,-8,9.5,-162,5.31,0.1,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.24,1.95
Matt Joyce,$3.3K,L,OAK,OF,LAA,5 ,Shohei Ohtani,R,,,,,,800,2,9.0,110,4.32,-0.43,11,0.182,0.237,0.091,0.250,0.273,0.523,0.17,0.08,0.222,6.44,1.95
Jonathan Lucroy,$3.1K,R,OAK,C,LAA,8 ,Shohei Ohtani,R, ,,,,,600,-15,9.0,110,4.32,-0.43,6,0.333,0.296,-0.000,0.333,0.333,0.666,0.00,0.00,0.333,6.02,1.94
Leonys Martin,$3.4K,L,DET,OF,PIT,1 ,Trevor Williams,R,,,,,,900,-3,8.5,-113,4.33,0.08,4,0.250,0.392,0.250,0.400,0.500,0.900,0.20,0.20,0.333,6.59,1.94
Kole Calhoun,$3.9K,L,LAA,OF,@ OAK,5 ,Daniel Gossett,R,,,,,,1100,-3,9.0,-123,4.68,-0.07,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.57,1.94
Jonathan Schoop,$4.0K,R,BAL,2B,MIN,3 ,Jose Berrios,R, ,,,,,600,4,8.5,-115,4.34,-0.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.7,1.93
Josh Bell,$4.4K,S,PIT,1B,@ DET,4 ,Michael Fulmer,R,,,,,,1400,-4,8.5,102,4.17,-0.08,6,0.500,0.444,0.000,0.500,0.500,1.000,0.00,0.00,0.500,8.51,1.93
Albert Pujols,$3.5K,R,LAA,1B,@ OAK,4 ,Daniel Gossett,R, ,,,,,900,1,9.0,-123,4.68,-0.07,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.75,1.93
Mike Trout,$5.1K,R,LAA,OF,@ OAK,2 ,Daniel Gossett,R, ,,,,,200,1,9.0,-123,4.68,-0.07,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9.85,1.93
Nick Castellanos,$4.1K,R,DET,OF,PIT,4 ,Trevor Williams,R, ,,,,,300,9,8.5,-113,4.33,0.08,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.93,1.93
Brian Anderson,$2.8K,R,MIA,3B,CHC,4 ,Jose Quintana,L,,,,,,400,4,8.0,186,3.2,-0.05,5,0.400,0.355,0.000,0.400,0.400,0.800,0.00,0.00,0.400,5.38,1.92
Wilmer Flores,$2.8K,R,NYM,2B/3B,STL,5 ,Luke Weaver,R, ,,,,,600,-2,7.5,134,3.4,-0.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.38,1.92
Marcell Ozuna,$3.7K,R,STL,OF,@ NYM,4 ,Steven Matz,L,,,,,,300,11,7.5,-149,4.1,0.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.1,1.92
Anthony Rendon,$4.3K,R,WAS,3B,@ CIN,2 ,Salvatore Romano,R, ,,,,,900,-2,8.5,-132,4.5,-0.41,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.21,1.91
John Hicks,$2.8K,R,DET,1B/C,PIT,6 ,Trevor Williams,R, ,,,,,600,1,8.5,-113,4.33,0.08,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.36,1.91
Devin Mesoraco,$2.7K,R,CIN,C,WAS,6 ,Gio Gonzalez,L,,,,,,700,-23,8.5,117,4,-0.09,1,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,5.17,1.91
Kevin Pillar,$2.9K,R,TOR,OF,NYY,8 ,Sonny Gray,R, ,,,,,500,21,8.5,-110,4.18, ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.54,1.91
Dee Gordon,$3.4K,L,SEA,OF,CLE,1 ,Trevor Bauer,R,,,,,,700,5,7.5,117,3.53,-0.32,7,0.286,0.308,0.000,0.375,0.286,0.661,0.25,0.13,0.400,6.51,1.91
Rafael Devers,$3.9K,L,BOS,3B,@ TBR,2 ,Jacob Faria,R,,,,,,800, ,8.5,-110,4.32,0.27,5,0.200,0.254,0.200,0.200,0.400,0.600,0.00,0.00,0.200,7.46,1.91
Pedro Alvarez,$2.9K,L,BAL,1B/3B,MIN,8 ,Jose Berrios,R,,,,,,900,-36,8.5,-115,4.34,-0.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.51,1.9
Cody Bellinger,$4.5K,L,LAD,1B,SFG,5 ,Christopher Stratton,R,,,,,,600, ,7.5,-190,4.37,0.03,3,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,8.55,1.9
Didi Gregorius,$3.8K,L,NYY,SS,@ TOR,4 ,Marcus Stroman,R,,,,,,200,3,8.5,-103,4.32, ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.19,1.89
Eugenio Suarez,$3.5K,R,CIN,3B,WAS,2 ,Gio Gonzalez,L,,,,,,1000,-3,8.5,117,4,-0.09,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.59,1.88
Matt Duffy,$3.2K,R,TBR,3B,BOS,5 ,Hector Velazquez,R, ,,,,,900,-1,8.5,-103,4.18,0.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.03,1.88
Alex Bregman,$4.4K,R,HOU,3B,@ TEX,2 ,Mike Minor,L,,,,,,900,-1,9.5,-162,5.31,0.1,4,0.250,0.392,0.250,0.400,0.500,0.900,0.20,0.20,0.333,8.23,1.87
Enrique Hernandez,$3.3K,R,LAD,OF,SFG,6 ,Christopher Stratton,R, ,,,,,1100,-14,7.5,-190,4.37,0.03,1,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,6.18,1.87
Miguel Cabrera,$4.3K,R,DET,1B,PIT,3 ,Trevor Williams,R, ,,,,,500,2,8.5,-113,4.33,0.08,3,0.667,0.712,0.333,0.750,1.000,1.750,0.25,0.25,1.000,8.03,1.87
Mitchell Garver,$2.7K,R,MIN,1B/C,@ BAL,9 ,Kevin Gausman,R, ,,,,,700,-6,8.5,102,4.16,-0.27,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.04,1.87
Blake Swihart,$2.8K,S,BOS,C,@ TBR,8 ,Jacob Faria,R,,,,,,800,-26,8.5,-110,4.32,0.27,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.24,1.87
Paul DeJong,$3.4K,R,STL,SS,@ NYM,7 ,Steven Matz,L,,,,,,700, ,7.5,-149,4.1,0.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.37,1.87
Mallex Smith,$2.9K,L,TBR,OF,BOS,8 ,Hector Velazquez,R,,,,,,900,-3,8.5,-103,4.18,0.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.42,1.87
Trea Turner,$4.9K,R,WAS,SS,@ CIN,5 ,Salvatore Romano,R, ,,,,,400, ,8.5,-132,4.5,-0.41,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9.15,1.87
Jed Lowrie,$3.2K,S,OAK,2B,LAA,2 ,Shohei Ohtani,R,,,,,,800,3,9.0,110,4.32,-0.43,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.99,1.87
Giancarlo Stanton,$5.2K,R,NYY,OF,@ TOR,3 ,Marcus Stroman,R, ,,,,,600,-2,8.5,-103,4.32, ,10,0.300,0.485,0.500,0.364,0.800,1.164,0.27,0.09,0.333,9.66,1.86
Russell Martin,$3.1K,R,TOR,C,NYY,7 ,Sonny Gray,R, ,,,,,1100,-31,8.5,-110,4.18, ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.78,1.86
Chance Sisco,$2.8K,L,BAL,C,MIN,9 ,Jose Berrios,R,,,,,,800,-26,8.5,-115,4.34,-0.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.15,1.84
Justin Upton,$4.2K,R,LAA,OF,@ OAK,3 ,Daniel Gossett,R, ,,,,,600,5,9.0,-123,4.68,-0.07,11,0.182,0.196,0.091,0.182,0.273,0.455,0.09,0.00,0.200,7.68,1.83
Manny Machado,$4.7K,R,BAL,3B/SS,MIN,2 ,Jose Berrios,R, ,,,,,700, ,8.5,-115,4.34,-0.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.61,1.83
Tim Beckham,$3.5K,R,BAL,3B/SS,MIN,7 ,Jose Berrios,R, ,,,,,800, ,8.5,-115,4.34,-0.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.42,1.83
Jean Segura,$3.4K,R,SEA,SS,CLE,2 ,Trevor Bauer,R, ,,,,,800,-3,7.5,117,3.53,-0.32,7,0.143,0.127,0.000,0.143,0.143,0.286,0.14,0.00,0.167,6.22,1.83
Brett Gardner,$4.0K,L,NYY,OF,@ TOR,1 ,Marcus Stroman,R,,,,,,1000, ,8.5,-103,4.32, ,9,0.222,0.397,0.334,0.364,0.556,0.920,0.09,0.18,0.143,7.31,1.83
Josh Donaldson,$4.2K,R,TOR,3B,NYY,2 ,Sonny Gray,R, ,,,,,600,3,8.5,-110,4.18, ,7,0.000,0.086,0.000,0.125,0.000,0.125,0.38,0.13,0.000,7.64,1.82
Andrelton Simmons,$3.3K,R,LAA,SS,@ OAK,6 ,Daniel Gossett,R, ,,,,,600,2,9.0,-123,4.68,-0.07,8,0.250,0.222,0.000,0.250,0.250,0.500,0.00,0.00,0.250,5.99,1.82
Josh Harrison,$3.8K,R,PIT,2B,@ DET,2 ,Michael Fulmer,R, ,,,,,700,3,8.5,102,4.17,-0.08,5,0.400,0.451,0.000,0.571,0.400,0.971,0.14,0.29,0.500,6.86,1.81
Edwin Encarnacion,$4.3K,R,CLE,1B,@ SEA,5 ,Mike Leake,R, ,,,,,800, ,7.5,-132,3.97,-0.18,3,0.333,0.296,-0.000,0.333,0.333,0.666,0.00,0.00,0.333,7.78,1.81
Yasiel Puig,$4.1K,R,LAD,OF,SFG,3 ,Christopher Stratton,R, ,,,,,1100,-2,7.5,-190,4.37,0.03,4,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,7.38,1.8
Yonder Alonso,$3.8K,L,CLE,1B,@ SEA,4 ,Mike Leake,R,,,,,,1400,-10,7.5,-132,3.97,-0.18,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.84,1.8
J.D. Martinez,$4.4K,R,BOS,OF,@ TBR,3 ,Jacob Faria,R, ,,,,,400,7,8.5,-110,4.32,0.27,7,0.000,0.086,0.000,0.125,0.000,0.125,0.38,0.13,0.000,7.92,1.8
Joe Mauer,$3.4K,L,MIN,1B,@ BAL,2 ,Kevin Gausman,R,,,,,,1100,-4,8.5,102,4.16,-0.27,8,0.250,0.317,0.125,0.333,0.375,0.708,0.11,0.11,0.286,6.11,1.8
Trey Mancini,$3.7K,R,BAL,1B/OF,MIN,5 ,Jose Berrios,R, ,,,,,1100,-18,8.5,-115,4.34,-0.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.63,1.79
Kris Bryant,$5.4K,R,CHC,3B,@ MIA,2 ,Dillon Peters,L,,,,,,800, ,8.0,-215,4.8,0.05,5,0.600,0.852,0.800,0.600,1.400,2.000,0.40,0.00,1.000,9.66,1.79
Roberto Perez,$3.0K,R,CLE,C,@ SEA,7 ,Mike Leake,R, ,,,,,800,-19,7.5,-132,3.97,-0.18,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.36,1.79
Brandon Belt,$3.1K,L,SFG,1B,@ LAD,7 ,Rich Hill,L, ,,,,,900,-5,7.5,168,3.13,-0.03,7,0.143,0.127,0.000,0.143,0.143,0.286,0.57,0.00,0.333,5.51,1.78
Christian Vazquez,$2.8K,R,BOS,C,@ TBR,6 ,Jacob Faria,R, ,,,,,700,-22,8.5,-110,4.32,0.27,3,0.333,0.296,-0.000,0.333,0.333,0.666,0.00,0.00,0.333,4.97,1.78
Todd Frazier,$3.7K,R,NYM,3B,STL,4 ,Luke Weaver,R, ,,,,,800,-1,7.5,134,3.4,-0.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.56,1.77
Marcus Semien,$3.7K,R,OAK,SS,LAA,1 ,Shohei Ohtani,R, ,,,,,700, ,9.0,110,4.32,-0.43,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.56,1.77
