Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K
Hunter Renfroe,$3.7K,R,SDP,OF,@ ATL,4 ,Anibal Sanchez,R, ,,,,,1000,-5,8.5,149,3.71,-0.25,60,0.250,0.333,0.217,0.308,0.467,0.775,24.60,6.20,0.293,7.38,1.99
Cesar Hernandez,$4.0K,S,PHI,2B,COL,1 ,German Marquez,R,,,,,,900,-2,8.5,-125,4.42,0.02,177,0.266,0.343,0.158,0.351,0.424,0.775,23.30,13.60,0.325,7.95,1.99
Pablo Sandoval,$3.3K,S,SFG,1B/3B,@ MIA,6 ,Dan Straily,R,,,,,,1000,2,8.0,-124,4.16,-0.02,89,0.303,0.361,0.191,0.344,0.494,0.838,28.90,7.20,0.397,6.53,1.98
John Hicks,$3.2K,R,DET,1B/C,MIN,5 ,Lance Lynn,R, ,,,,,700,-1,9.0,-107,4.42,0.32,106,0.264,0.305,0.151,0.291,0.415,0.706,30.90,3.60,0.353,6.35,1.98
Freddy Galvis,$3.1K,S,SDP,SS,@ ATL,6 ,Anibal Sanchez,R,,,,,,700,-3,8.5,149,3.71,-0.25,171,0.216,0.265,0.082,0.290,0.298,0.588,19.00,10.30,0.265,6.15,1.98
Matt Olson,$3.7K,L,OAK,1B,HOU,5 ,Justin Verlander,R,,,,,,800,-6,7.5,180,3.04,-0.2,165,0.230,0.342,0.248,0.314,0.479,0.793,29.90,10.70,0.276,7.33,1.98
C.J. Cron,$4.0K,R,TBR,1B,@ NYY,4 ,Domingo German,R, ,,,,,300,2,8.5,146,3.74,-0.05,174,0.236,0.326,0.207,0.304,0.443,0.747,21.50,5.60,0.250,7.89,1.97
Gorkys Hernandez,$3.3K,R,SFG,OF,@ MIA,8 ,Dan Straily,R, ,,,,,800,-3,8.0,-124,4.16,-0.02,92,0.293,0.355,0.196,0.340,0.489,0.829,31.00,6.00,0.386,6.51,1.97
Niko Goodrum,$3.3K,S,DET,1B/OF,MIN,6 ,Lance Lynn,R,,,,,,700,-11,9.0,-107,4.42,0.32,97,0.216,0.308,0.216,0.283,0.433,0.716,33.60,9.30,0.298,6.51,1.97
Eddie Rosario,$4.6K,L,MIN,OF,@ DET,2 ,Michael Fulmer,R,,,,,,900,-2,9.0,-107,4.58,0.18,178,0.320,0.396,0.253,0.360,0.573,0.933,16.10,7.30,0.338,9.04,1.97
Matt Davidson,$3.6K,R,CHW,1B/3B,CLE,6 ,Mike Clevinger,R, ,,,,,800,2,8.5,121,3.97,-0.12,127,0.244,0.359,0.228,0.351,0.472,0.823,34.90,14.50,0.348,7.06,1.96
J.P. Crawford,$3.2K,L,PHI,3B/SS,COL,9 ,German Marquez,R,,,,,,1100, ,8.5,-125,4.42,0.02,69,0.203,0.260,0.130,0.247,0.333,0.580,28.90,3.90,0.267,6.22,1.94
Tyler Austin,$3.5K,R,NYY,1B,TBR,7 ,Blake Snell,L,,,,,,500, ,8.5,-163,4.76,0.05,51,0.235,0.341,0.275,0.286,0.510,0.796,35.10,7.00,0.286,6.79,1.94
Tony Wolters,$2.7K,L,COL,C,@ PHI,8 ,Vincent Velasquez,R,,,,,,600,-19,8.5,109,4.08,-0.02,76,0.158,0.247,0.092,0.270,0.250,0.520,15.60,12.20,0.164,5.22,1.93
Brandon Nimmo,$4.0K,L,NYM,OF,@ ARI,3 ,Matt Koch,R,,,,,,700,1,9.0,127,4.14,-0.22,107,0.299,0.451,0.336,0.436,0.636,1.072,20.30,14.30,0.342,7.73,1.93
Nelson Cruz,$4.3K,R,SEA,OF,BOS,4 ,David Price,L,,,,,,200,4,8.5,115,4.02,0.04,53,0.302,0.461,0.415,0.397,0.717,1.114,18.50,12.30,0.278,8.32,1.93
Jeimer Candelario,$4.1K,S,DET,3B,MIN,2 ,Lance Lynn,R,,,,,,1200,-4,9.0,-107,4.42,0.32,147,0.238,0.341,0.218,0.329,0.456,0.785,24.70,10.80,0.290,7.91,1.93
Jose Ramirez,$5.3K,S,CLE,3B,@ CHW,3 ,Carlos Rodon,L,,,,,,200, ,8.5,-135,4.53,-0.38,74,0.297,0.375,0.243,0.342,0.541,0.883,10.00,7.50,0.302,10.21,1.93
Paul Goldschmidt,$5.6K,R,ARI,1B,NYM,3 ,Jason Vargas,L,,,,,,1200, ,9.0,-142,4.86,0.22,67,0.343,0.497,0.418,0.436,0.761,1.197,21.20,15.00,0.386,10.82,1.93
Starlin Castro,$3.8K,R,MIA,2B,SFG,4 ,Dereck Rodriguez,R, ,,,,,1000,-3,8.0,109,3.84,-0.48,197,0.289,0.314,0.112,0.319,0.401,0.720,20.30,5.70,0.355,7.35,1.93
James McCann,$2.9K,R,DET,C,MIN,7 ,Lance Lynn,R, ,,,,,700,-20,9.0,-107,4.42,0.32,136,0.228,0.254,0.066,0.272,0.294,0.566,20.40,6.10,0.280,5.56,1.92
Andrew Knapp,$2.7K,S,PHI,C,COL,7 ,German Marquez,R,,,,,,700,-22,8.5,-125,4.42,0.02,61,0.164,0.214,0.033,0.246,0.197,0.443,36.60,12.70,0.278,5.15,1.91
J.D. Martinez,$5.2K,R,BOS,OF,@ SEA,3 ,Felix Hernandez,R, ,,,,,200,1,8.5,-131,4.48,-0.04,189,0.312,0.446,0.381,0.377,0.693,1.070,21.40,10.70,0.317,9.95,1.91
Jonathan Lucroy,$2.9K,R,OAK,C,HOU,9 ,Justin Verlander,R, ,,,,,900,-25,7.5,180,3.04,-0.2,128,0.297,0.327,0.109,0.338,0.406,0.744,15.90,5.10,0.352,5.54,1.91
Andrew Benintendi,$5.1K,L,BOS,OF,@ SEA,2 ,Felix Hernandez,R,,,,,,200,2,8.5,-131,4.48,-0.04,194,0.320,0.413,0.263,0.398,0.582,0.980,12.80,13.30,0.331,9.67,1.9
Manuel Margot,$3.4K,R,SDP,OF,@ ATL,7 ,Anibal Sanchez,R, ,,,,,800, ,8.5,149,3.71,-0.25,132,0.227,0.267,0.091,0.285,0.318,0.603,20.00,7.60,0.282,6.47,1.9
Eric Hosmer,$4.5K,L,SDP,1B,@ ATL,3 ,Anibal Sanchez,R,,,,,,800,-1,8.5,149,3.71,-0.25,172,0.314,0.385,0.203,0.376,0.517,0.893,22.10,11.80,0.385,8.49,1.89
Erik Gonzalez,$3.3K,R,CLE,2B/3B,@ CHW,8 ,Carlos Rodon,L,,,,,,1000,-3,8.5,-135,4.53,-0.38,22,0.318,0.393,0.227,0.375,0.545,0.920,20.80,8.30,0.375,6.19,1.88
Jon Jay,$3.8K,L,ARI,OF,NYM,1 ,Jason Vargas,L, ,,,,,500,4,9.0,-142,4.86,0.22,71,0.268,0.296,0,0.366,0.268,0.634,24.40,12.20,0.373,7.12,1.87
Kyle Seager,$3.5K,L,SEA,3B,BOS,5 ,David Price,L, ,,,,,300,3,8.5,115,4.02,0.04,90,0.267,0.336,0.189,0.323,0.456,0.779,22.20,4.00,0.308,6.54,1.87
Edwin Encarnacion,$5.0K,R,CLE,1B,@ CHW,4 ,Carlos Rodon,L,,,,,,1100, ,8.5,-135,4.53,-0.38,57,0.193,0.280,0.175,0.258,0.368,0.626,26.60,10.90,0.216,9.36,1.87
Mitch Moreland,$4.0K,L,BOS,1B,@ SEA,4 ,Felix Hernandez,R,,,,,,200,3,8.5,-131,4.48,-0.04,127,0.299,0.412,0.307,0.371,0.606,0.977,18.20,11.20,0.312,7.43,1.86
Charlie Blackmon,$5.2K,L,COL,OF,@ PHI,2 ,Vincent Velasquez,R,,,,,,900,-2,8.5,109,4.08,-0.02,156,0.269,0.380,0.269,0.352,0.538,0.890,21.60,11.90,0.303,9.69,1.86
Alex Bregman,$4.5K,R,HOU,3B,@ OAK,1 ,Frankie Montas,R, ,,,,,300, ,7.5,-207,4.46,0.2,176,0.273,0.362,0.165,0.382,0.438,0.820,13.90,13.90,0.303,8.38,1.86
Eduardo Escobar,$4.4K,S,MIN,3B/SS,@ DET,3 ,Michael Fulmer,R,,,,,,700, ,9.0,-107,4.58,0.18,165,0.297,0.397,0.321,0.331,0.618,0.949,23.30,5.10,0.339,8.18,1.86
Ozzie Albies,$4.8K,S,ATL,2B,SDP,1 ,Tyson Ross,R,,,,,,500,1,8.5,-167,4.79,0.25,202,0.228,0.316,0.233,0.276,0.460,0.736,19.60,5.50,0.235,8.9,1.85
Yan Gomes,$3.3K,R,CLE,C,@ CHW,6 ,Carlos Rodon,L,,,,,,700,-17,8.5,-135,4.53,-0.38,53,0.321,0.390,0.208,0.357,0.528,0.885,32.80,6.90,0.469,6.11,1.85
Jose Abreu,$4.0K,R,CHW,1B,CLE,3 ,Mike Clevinger,R, ,,,,,700,-5,8.5,121,3.97,-0.12,195,0.282,0.347,0.205,0.321,0.487,0.808,17.20,6.50,0.314,7.4,1.85
Dominic Smith,$3.3K,L,NYM,1B,@ ARI,6 ,Matt Koch,R,,,,,,1300,-16,9.0,127,4.14,-0.22,4,0.250,0.220,0,0.250,0.250,0.500,66.70,0.00,0.500,6.12,1.85
Greg Allen,$3.1K,S,CLE,OF,@ CHW,9 ,Carlos Rodon,L,,,,,,600,4,8.5,-135,4.53,-0.38,19,0.263,0.231,0,0.263,0.263,0.526,35.00,0.00,0.417,5.69,1.84
Ian Desmond,$3.9K,R,COL,1B/OF,@ PHI,6 ,Vincent Velasquez,R, ,,,,,500,1,8.5,109,4.08,-0.02,155,0.168,0.250,0.161,0.235,0.329,0.564,27.10,7.60,0.192,7.19,1.84
Johan Camargo,$3.2K,S,ATL,3B/SS,SDP,6 ,Tyson Ross,R,,,,,,500,2,8.5,-167,4.79,0.25,85,0.224,0.358,0.188,0.377,0.412,0.789,15.70,20.40,0.234,5.87,1.83
Willy Adames,$3.5K,R,TBR,SS,@ NYY,6 ,Domingo German,R, ,,,,,500,1,8.5,146,3.74,-0.05,7,0.286,0.272,0,0.333,0.286,0.619,33.30,11.10,0.400,6.38,1.82
Mallex Smith,$3.5K,L,TBR,OF,@ NYY,7 ,Domingo German,R,,,,,,700,4,8.5,146,3.74,-0.05,156,0.288,0.326,0.090,0.356,0.378,0.734,18.30,8.60,0.360,6.38,1.82
Aaron Judge,$5.4K,R,NYY,OF,TBR,2 ,Blake Snell,L,,,,,,600,-2,8.5,-163,4.76,0.05,58,0.207,0.354,0.207,0.370,0.414,0.784,33.30,22.70,0.300,9.84,1.82
Stephen Piscotty,$3.1K,R,OAK,OF,HOU,8 ,Justin Verlander,R, ,,,,,700,-1,7.5,180,3.04,-0.2,142,0.261,0.301,0.127,0.308,0.387,0.695,20.60,6.50,0.315,5.62,1.81
Mark Canha,$3.3K,R,OAK,OF,HOU,7 ,Justin Verlander,R, ,,,,,800,-3,7.5,180,3.04,-0.2,96,0.219,0.283,0.115,0.292,0.333,0.625,23.10,10.20,0.275,5.95,1.8
Carlos Santana,$4.2K,S,PHI,1B,COL,4 ,German Marquez,R,,,,,,800,-4,8.5,-125,4.42,0.02,155,0.206,0.338,0.232,0.335,0.439,0.774,14.60,18.80,0.195,7.54,1.8
Jed Lowrie,$3.6K,S,OAK,2B,HOU,3 ,Justin Verlander,R,,,,,,400,5,7.5,180,3.04,-0.2,172,0.267,0.352,0.203,0.344,0.471,0.815,22.10,10.80,0.309,6.46,1.79
Brandon Crawford,$4.1K,L,SFG,SS,@ MIA,4 ,Dan Straily,R,,,,,,400, ,8.0,-124,4.16,-0.02,146,0.336,0.377,0.171,0.369,0.507,0.876,20.00,5.60,0.402,7.28,1.78
Yolmer Sanchez,$3.6K,S,CHW,3B,CLE,1 ,Mike Clevinger,R,,,,,,900,-4,8.5,121,3.97,-0.12,181,0.287,0.340,0.188,0.325,0.475,0.800,13.90,3.60,0.316,6.41,1.78
Andrew McCutchen,$4.3K,R,SFG,OF,@ MIA,3 ,Dan Straily,R, ,,,,,900,-2,8.0,-124,4.16,-0.02,156,0.256,0.338,0.167,0.350,0.423,0.773,22.00,12.60,0.313,7.59,1.77
Charlie Tilson,$2.9K,L,CHW,OF,CLE,7 ,Mike Clevinger,R,,,,,,700,-1,8.5,121,3.97,-0.12,40,0.275,0.255,0.025,0.286,0.300,0.586,9.30,2.30,0.297,5.14,1.77
Mike Zunino,$3.2K,R,SEA,C,BOS,9 ,David Price,L,,,,,,600,-16,8.5,115,4.02,0.04,47,0.213,0.287,0.170,0.275,0.383,0.658,43.10,7.80,0.348,5.66,1.77
Xander Bogaerts,$4.3K,R,BOS,SS,@ SEA,5 ,Felix Hernandez,R, ,,,,,300, ,8.5,-131,4.48,-0.04,163,0.276,0.357,0.239,0.324,0.515,0.839,18.30,4.60,0.293,7.63,1.77
Ryan McMahon,$3.3K,L,COL,1B,@ PHI,7 ,Vincent Velasquez,R,,,,,,1200,1,8.5,109,4.08,-0.02,65,0.185,0.214,0.031,0.239,0.215,0.454,31.50,9.60,0.279,5.82,1.76
