Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K
Matt Carpenter,$3.6K,L,STL,2B/3B,CHW,2 ,James Shields,R,,,,,,500, ,9.5,-240,5.87,0.36,68,0.162,0.273,0.147,0.289,0.309,0.598,0.25,0.16,0.191,8.98,2.49
Brian Anderson,$2.9K,R,MIA,3B,PHI,5 ,Zach Eflin,R, ,,,,,100,3,9.0,-107,4.57,0.39,78,0.231,0.287,0.077,0.318,0.308,0.626,0.20,0.11,0.288,7.18,2.48
Jurickson Profar,$2.7K,S,TEX,2B/SS,@ CLE,3 ,Michael Clevinger,R,,,,,,-200,13,9.5,173,3.93,0.12,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.67,2.47
Kolten Wong,$2.8K,L,STL,2B,CHW,8 ,James Shields,R,,,,,,400,3,9.5,-240,5.87,0.36,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.86,2.45
Matt Duffy,$3.0K,R,TBR,3B,@ DET,3 ,Matt Boyd,L,,,,,,200,1,8.0,-156,4.43,-0.15,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.28,2.43
Manuel Margot,$3.2K,R,SDP,OF,@ SFG,1 ,Andrew Suarez,L,,,,,,300,13,7.5,129,3.44,-0.33,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.75,2.42
Marwin Gonzalez,$3.2K,S,HOU,1B/OF,NYY,6 ,Jordan Montgomery,L,,,,,,100,11,8.5,-172,4.83,0.35,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.75,2.42
Aledmys Diaz,$2.9K,R,TOR,SS,@ MIN,9 ,Kyle Gibson,R, ,,,,,600,-8,9.0,112,4.3,-0.12,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.99,2.41
Jose Pirela,$3.1K,R,SDP,OF,@ SFG,4 ,Andrew Suarez,L,,,,,,300,13,7.5,129,3.44,-0.33,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.43,2.4
Trey Mancini,$3.6K,R,BAL,1B/OF,@ LAA,1 ,Nick Tropeano,R, ,,,,,200,-9,8.5,167,3.56,-0.29,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.63,2.4
Tony Wolters,$2.3K,L,COL,C,@ CHC,8 ,Kyle Hendricks,R,,,,,,300,-39,10.5,148,4.6,4.6,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.5,2.39
Christopher Taylor,$3.8K,R,LAD,OF,@ ARI,1 ,Matt Koch,R, ,,,,,500,-1,7.5,-204,4.45,-0.06,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9.04,2.38
Yonder Alonso,$3.8K,L,CLE,1B,TEX,6 ,Doug Fister,R,,,,,,500,-2,9.5,-195,5.57,0.38,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9.02,2.37
Brandon Crawford,$2.8K,L,SFG,SS,SDP,6 ,Tyson Ross,R,,,,,,600,-6,7.5,-143,4.06,-0.17,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.59,2.35
Starlin Castro,$3.0K,R,MIA,2B,PHI,3 ,Zach Eflin,R, ,,,,, ,6,9.0,-107,4.57,0.39,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.04,2.35
Delino DeShields,$3.1K,R,TEX,OF,@ CLE,1 ,Michael Clevinger,R, ,,,,,200,17,9.5,173,3.93,0.12,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.29,2.35
Carlos Gomez,$3.3K,R,TBR,OF,@ DET,6 ,Matt Boyd,L,,,,,,400,10,8.0,-156,4.43,-0.15,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.73,2.34
Nick Delmonico,$3.1K,L,CHW,OF,@ STL,5 ,Michael Wacha,R,,,,,,500,5,9.5,208,3.63,0.14,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.26,2.34
Robbie Grossman,$3.0K,S,MIN,OF,TOR,1 ,Marco Estrada,R,,,,,,600,-1,9.0,-126,4.7,-0.38,40,0.225,0.292,0.125,0.304,0.350,0.654,0.24,0.11,0.276,6.99,2.33
Adeiny Hechavarria,$3.1K,R,TBR,SS,@ DET,1 ,Matt Boyd,L,,,,,,200, ,8.0,-156,4.43,-0.15,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.22,2.33
Wilmer Difo,$2.7K,S,WAS,2B/3B,PIT,9 ,Chad Kuhl,R,,,,,,400,8,7.5,-233,4.6,0.26,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.19,2.29
Marcell Ozuna,$3.8K,R,STL,OF,CHW,4 ,James Shields,R, ,,,,,500,-1,9.5,-240,5.87,0.36,84,0.250,0.265,0.095,0.259,0.345,0.604,0.26,0.01,0.317,8.7,2.29
Matt Joyce,$3.0K,L,OAK,OF,@ SEA,1 ,Felix Hernandez,R,,,,,,600,-1,9.0,107,4.36,0.45,63,0.206,0.323,0.159,0.346,0.365,0.711,0.19,0.18,0.234,6.88,2.29
Jake Marisnick,$2.7K,R,HOU,OF,NYY,9 ,Jordan Montgomery,L,,,,,,400, ,8.5,-172,4.83,0.35,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.16,2.28
Cameron Maybin,$2.9K,R,MIA,OF,PHI,6 ,Zach Eflin,R, ,,,,,700,-8,9.0,-107,4.57,0.39,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.62,2.28
Edwin Encarnacion,$4.0K,R,CLE,1B,TEX,5 ,Doug Fister,R, ,,,,,500,-4,9.5,-195,5.57,0.38,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9.07,2.27
Logan Morrison,$3.1K,L,MIN,1B,TOR,7 ,Marco Estrada,R,,,,,,600,-6,9.0,-126,4.7,-0.38,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.02,2.26
Tyler Naquin,$2.6K,L,CLE,OF,TEX,8 ,Doug Fister,R,,,,,,500,-8,9.5,-195,5.57,0.38,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.88,2.26
Kyle Seager,$3.5K,L,SEA,3B,OAK,5 ,Andrew Triggs,R,,,,,,-100,9,9.0,-119,4.64,0.55,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.88,2.25
Benjamin Gamel,$2.7K,L,SEA,OF,OAK,8 ,Andrew Triggs,R,,,,,,400, ,9.0,-119,4.64,0.55,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.05,2.24
Kendrys Morales,$3.2K,S,TOR,1B,@ MIN,7 ,Kyle Gibson,R,,,,,,1000,-23,9.0,112,4.3,-0.12,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.1,2.22
Eddie Rosario,$3.5K,L,MIN,OF,TOR,5 ,Marco Estrada,R,,,,,,500,3,9.0,-126,4.7,-0.38,73,0.260,0.327,0.192,0.299,0.452,0.751,0.21,0.05,0.296,7.73,2.21
Chris Davis,$3.0K,L,BAL,1B,@ LAA,7 ,Nick Tropeano,R,,,,,,500,-2,8.5,167,3.56,-0.29,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.6,2.2
Trea Turner,$4.3K,R,WAS,SS,PIT,2 ,Chad Kuhl,R, ,,,,,200,2,7.5,-233,4.6,0.26,82,0.293,0.344,0.097,0.376,0.390,0.766,0.19,0.12,0.365,9.46,2.2
Jesus Aguilar,$3.2K,R,MIL,1B,@ CIN,5 ,Homer Bailey,R, ,,,,,500,-5,9.5,-122,4.93,0.19,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.02,2.19
Robinson Chirinos,$2.9K,R,TEX,C,@ CLE,8 ,Michael Clevinger,R, ,,,,,200,-20,9.5,173,3.93,0.12,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.34,2.19
Alex Bregman,$4.0K,R,HOU,3B,NYY,5 ,Jordan Montgomery,L,,,,,,100,5,8.5,-172,4.83,0.35,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.72,2.18
Ryan Braun,$4.3K,R,MIL,1B/OF,@ CIN,3 ,Homer Bailey,R, ,,,,,1000,-33,9.5,-122,4.93,0.19,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9.36,2.18
Shin-Soo Choo,$3.7K,L,TEX,OF,@ CLE,2 ,Michael Clevinger,R,,,,,,300,12,9.5,173,3.93,0.12,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.04,2.17
Miguel Rojas,$2.6K,R,MIA,SS,PHI,7 ,Zach Eflin,R, ,,,,,200,5,9.0,-107,4.57,0.39,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.62,2.16
Michael Brantley,$4.0K,L,CLE,OF,TEX,4 ,Doug Fister,R,,,,,,700,-14,9.5,-195,5.57,0.38,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.65,2.16
Dexter Fowler,$3.9K,S,STL,OF,CHW,6 ,James Shields,R,,,,,,500, ,9.5,-240,5.87,0.36,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.44,2.16
Michael Conforto,$3.6K,L,NYM,OF,ATL,2 ,Mike Soroka,R,,,,,, ,20,7.0,-181,4.04,-0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.79,2.16
Orlando Arcia,$2.8K,R,MIL,SS,@ CIN,8 ,Homer Bailey,R, ,,,,,500,-4,9.5,-122,4.93,0.19,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.01,2.15
Max Kepler,$3.4K,L,MIN,OF,TOR,3 ,Marco Estrada,R,,,,,,600,-2,9.0,-126,4.7,-0.38,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.29,2.14
Travis Jankowski,$2.6K,L,SDP,OF,@ SFG,8 ,Andrew Suarez,L, ,,,,,600,-12,7.5,129,3.44,-0.33,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.54,2.13
Mitch Moreland,$3.9K,L,BOS,1B,KCR,4 ,Jakob Junis,R,,,,,,900,-12,8.0,-323,5.32,0.43,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.29,2.13
Travis Shaw,$4.3K,L,MIL,3B,@ CIN,4 ,Homer Bailey,R,,,,,,500,-1,9.5,-122,4.93,0.19,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9.14,2.13
Jay Bruce,$3.6K,L,NYM,OF,ATL,4 ,Mike Soroka,R,,,,,,400,1,7.0,-181,4.04,-0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.64,2.12
Tucker Barnhart,$2.8K,S,CIN,C,MIL,6 ,Chase Anderson,R,,,,,,700,-41,9.5,109,4.57,0.31,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.94,2.12
Cody Bellinger,$4.5K,L,LAD,1B,@ ARI,4 ,Matt Koch,R,,,,,,600,-4,7.5,-204,4.45,-0.06,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9.51,2.11
Victor Caratini,$2.9K,S,CHC,1B/C,COL,6 ,Jon Gray,R,,,,,,600,-9,10.5,-166,5.9,5.9,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.12,2.11
Howie Kendrick,$3.4K,R,WAS,2B/OF,PIT,5 ,Chad Kuhl,R, ,,,,,200,5,7.5,-233,4.6,0.26,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.13,2.1
Robinson Cano,$3.9K,L,SEA,2B,OAK,3 ,Andrew Triggs,R,,,,,,-400,4,9.0,-119,4.64,0.55,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.18,2.1
Nomar Mazara,$3.6K,L,TEX,OF,@ CLE,4 ,Michael Clevinger,R,,,,,,800,-15,9.5,173,3.93,0.12,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.52,2.09
Welington Castillo,$3.1K,R,CHW,C,@ STL,6 ,Michael Wacha,R, ,,,,,600,-30,9.5,208,3.63,0.14,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.49,2.09
Cheslor Cuthbert,$2.7K,R,KCR,1B/3B,@ BOS,3 ,Chris Sale,L,,,,,,200,1,8.0,272,2.68,0.07,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.62,2.08
Jose Altuve,$5.0K,R,HOU,2B,NYY,2 ,Jordan Montgomery,L,,,,,,400, ,8.5,-172,4.83,0.35,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,10.4,2.08
Matt Wieters,$3.1K,S,WAS,C,PIT,7 ,Chad Kuhl,R,,,,,,800,-38,7.5,-233,4.6,0.26,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.46,2.08
Curtis Granderson,$4.3K,L,TOR,OF,@ MIN,1 ,Kyle Gibson,R,,,,,,1100,-27,9.0,112,4.3,-0.12,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.93,2.08
Tim Anderson,$3.5K,R,CHW,SS,@ STL,2 ,Michael Wacha,R, ,,,,,400,-1,9.5,208,3.63,0.14,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.23,2.07
Jose Iglesias,$2.7K,R,DET,SS,TBR,8 ,Chris Archer,R, ,,,,,200,4,8.0,140,3.57,-0.35,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.6,2.07
Anthony Santander,$2.7K,S,BAL,OF,@ LAA,8 ,Nick Tropeano,R,,,,,,300,6,8.5,167,3.56,-0.29,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.59,2.07
Ian Kinsler,$3.8K,R,LAA,2B,BAL,1 ,Alex Cobb,R, ,,,,,700,-2,8.5,-187,4.94,-0.21,40,0.275,0.314,0.075,0.348,0.350,0.698,0.04,0.11,0.263,7.81,2.06
C.J. Cron,$3.9K,R,TBR,1B,@ DET,2 ,Matt Boyd,L,,,,,,300,1,8.0,-156,4.43,-0.15,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.02,2.06
Christian Yelich,$4.4K,L,MIL,OF,@ CIN,2 ,Homer Bailey,R,,,,,,800,-11,9.5,-122,4.93,0.19,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9.08,2.06
Andrew McCutchen,$3.5K,R,SFG,OF,SDP,2 ,Tyson Ross,R, ,,,,,100,23,7.5,-143,4.06,-0.17,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.2,2.06
Kevin Pillar,$3.6K,R,TOR,OF,@ MIN,5 ,Kyle Gibson,R, ,,,,, ,20,9.0,112,4.3,-0.12,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.39,2.05
Brett Gardner,$3.4K,L,NYY,OF,@ HOU,1 ,Justin Verlander,R,,,,,,100,21,8.5,154,3.67,0.15,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.97,2.05
Addison Russell,$3.2K,R,CHC,SS,COL,4 ,Jon Gray,R, ,,,,,600,-5,10.5,-166,5.9,5.9,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.56,2.05
Jon Jay,$2.5K,L,KCR,OF,@ BOS,5 ,Chris Sale,L, ,,,,,200,5,8.0,272,2.68,0.07,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.11,2.04
Adam Engel,$2.5K,R,CHW,OF,@ STL,8 ,Michael Wacha,R, ,,,,,400,-6,9.5,208,3.63,0.14,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.09,2.04
Kole Calhoun,$3.1K,L,LAA,OF,BAL,8 ,Alex Cobb,R,,,,,,900,-16,8.5,-187,4.94,-0.21,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.32,2.04
Maikel Franco,$3.5K,R,PHI,3B,@ MIA,6 ,Jarlin Garcia,L,,,,,,100,5,9.0,-106,4.43,0.11,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.13,2.04
Nelson Cruz,$4.0K,R,SEA,OF,OAK,4 ,Andrew Triggs,R, ,,,,,200,5,9.0,-119,4.64,0.55,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.14,2.04
Yangervis Solarte,$3.6K,S,TOR,3B,@ MIN,4 ,Kyle Gibson,R,,,,,,100,6,9.0,112,4.3,-0.12,60,0.267,0.363,0.233,0.338,0.500,0.838,0.19,0.10,0.273,7.36,2.04
Matt Olson,$3.7K,L,OAK,1B,@ SEA,5 ,Felix Hernandez,R,,,,,,900,-16,9.0,107,4.36,0.45,66,0.258,0.333,0.151,0.338,0.409,0.747,0.41,0.11,0.424,7.51,2.03
Anthony Rizzo,$4.1K,L,CHC,1B,COL,1 ,Jon Gray,R,,,,,,300, ,10.5,-166,5.9,5.9,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.28,2.02
Mike Zunino,$3.3K,R,SEA,C,OAK,7 ,Andrew Triggs,R, ,,,,,500,-25,9.0,-119,4.64,0.55,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.67,2.02
Amed Rosario,$3.0K,R,NYM,SS,ATL,7 ,Mike Soroka,R, ,,,,,900,-13,7.0,-181,4.04,-0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.07,2.02
Tomas Nido,$2.7K,R,NYM,C,ATL,8 ,Mike Soroka,R, ,,,,,600,-39,7.0,-181,4.04,-0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.45,2.02
Martin Prado,$3.0K,R,MIA,2B/3B,PHI,2 ,Zach Eflin,R, ,,,,,300,-3,9.0,-107,4.57,0.39,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.05,2.02
Freddy Galvis,$2.8K,S,SDP,SS,@ SFG,6 ,Andrew Suarez,L,,,,,,-100,6,7.5,129,3.44,-0.33,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.65,2.02
Carlos Correa,$4.9K,R,HOU,SS,NYY,3 ,Jordan Montgomery,L,,,,,,500,-2,8.5,-172,4.83,0.35,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9.88,2.02
Adam Jones,$3.6K,R,BAL,OF,@ LAA,4 ,Nick Tropeano,R, ,,,,,600,-5,8.5,167,3.56,-0.29,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.25,2.01
Hanley Ramirez,$4.3K,R,BOS,1B,KCR,2 ,Jakob Junis,R, ,,,,,300,-1,8.0,-323,5.32,0.43,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.62,2
Andrew Benintendi,$4.5K,L,BOS,OF,KCR,1 ,Jakob Junis,R,,,,,,500,-2,8.0,-323,5.32,0.43,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9,2
Drew Robinson,$2.6K,L,TEX,2B/OF,@ CLE,9 ,Michael Clevinger,R,,,,,,600,-1,9.5,173,3.93,0.12,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.19,2
Victor Martinez,$3.1K,S,DET,1B,TBR,4 ,Chris Archer,R,,,,,,500,-4,8.0,140,3.57,-0.35,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.16,1.99
Asdrubal Cabrera,$4.0K,S,NYM,2B,ATL,1 ,Mike Soroka,R,,,,,,200,1,7.0,-181,4.04,-0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.96,1.99
Jose Ramirez,$4.7K,S,CLE,3B,TEX,3 ,Doug Fister,R,,,,,,400,2,9.5,-195,5.57,0.38,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9.33,1.99
Luke Maile,$2.5K,R,TOR,C,@ MIN,8 ,Kyle Gibson,R, ,,,,,200,-27,9.0,112,4.3,-0.12,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,4.95,1.98
Ryan Zimmerman,$3.7K,R,WAS,1B,PIT,4 ,Chad Kuhl,R, ,,,,,800,-11,7.5,-233,4.6,0.26,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.32,1.98
Joey Votto,$4.6K,L,CIN,1B,MIL,3 ,Chase Anderson,R,,,,,,200,1,9.5,109,4.57,0.31,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9.09,1.98
Carlos Gonzalez,$3.7K,L,COL,OF,@ CHC,4 ,Kyle Hendricks,R,,,,,,1000,-23,10.5,148,4.6,4.6,42,0.262,0.362,0.309,0.289,0.571,0.860,0.22,0.04,0.267,7.32,1.98
Buster Posey,$3.7K,R,SFG,1B/C,SDP,3 ,Tyson Ross,R, ,,,,,900,-16,7.5,-143,4.06,-0.17,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.32,1.98
Adrian Gonzalez,$3.1K,L,NYM,1B,ATL,6 ,Mike Soroka,R,,,,,,500,-4,7.0,-181,4.04,-0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.13,1.98
Adam Frazier,$2.8K,L,PIT,2B/OF,@ WAS,1 ,Max Scherzer,R,,,,,,200,-45,7.5,203,2.9,0.24,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.51,1.97
Albert Pujols,$3.6K,R,LAA,1B,BAL,4 ,Alex Cobb,R, ,,,,,700,-7,8.5,-187,4.94,-0.21,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.05,1.96
Adam Duvall,$3.7K,R,CIN,OF,MIL,2 ,Chase Anderson,R, ,,,,,700,-8,9.5,109,4.57,0.31,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.25,1.96
Joc Pederson,$4.0K,L,LAD,OF,@ ARI,2 ,Matt Koch,R,,,,,,1500,-50,7.5,-204,4.45,-0.06,51,0.314,0.409,0.196,0.426,0.510,0.936,0.16,0.16,0.375,7.85,1.96
Chance Sisco,$2.9K,L,BAL,C,@ LAA,9 ,Nick Tropeano,R,,,,,,700,-38,8.5,167,3.56,-0.29,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.66,1.95
Jackie Bradley,$3.4K,L,BOS,OF,KCR,7 ,Jakob Junis,R,,,,,,1000,-21,8.0,-323,5.32,0.43,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.63,1.95
Eduardo Escobar,$3.7K,S,MIN,3B/SS,TOR,4 ,Marco Estrada,R,,,,,,-200,6,9.0,-126,4.7,-0.38,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.21,1.95
Tommy Pham,$4.9K,R,STL,OF,CHW,1 ,James Shields,R, ,,,,,700,-3,9.5,-240,5.87,0.36,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9.54,1.95
Niko Goodrum,$3.1K,S,DET,2B/OF,TBR,6 ,Chris Archer,R,,,,,,900,-39,8.0,140,3.57,-0.35,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.04,1.95
Matt Adams,$3.6K,L,WAS,1B/OF,PIT,3 ,Chad Kuhl,R,,,,,,1600,-45,7.5,-233,4.6,0.26,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.97,1.94
Robert Refsnyder,$2.9K,R,TBR,2B/OF,@ DET,7 ,Matt Boyd,L,,,,,,800,-74,8.0,-156,4.43,-0.15,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.63,1.94
Jose Abreu,$4.0K,R,CHW,1B,@ STL,3 ,Michael Wacha,R, ,,,,,-100,6,9.5,208,3.63,0.14,68,0.265,0.358,0.235,0.324,0.500,0.824,0.12,0.08,0.255,7.74,1.94
Joey Gallo,$4.2K,L,TEX,1B/OF,@ CLE,5 ,Michael Clevinger,R,,,,,,800,-8,9.5,173,3.93,0.12,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.16,1.94
