Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K
Ben Zobrist,$3.6K,S,CHC,2B/OF,@ CIN,1 ,Homer Bailey,R,,,,,,1000,-44,9.5,-173,5.41,-0.07,62,0.290,0.340,0.113,0.362,0.403,0.765,13.00,11.60,0.327,8.42,2.34
Marwin Gonzalez,$2.9K,S,HOU,1B/OF,CLE,6 ,Mike Clevinger,R,,,,,,400,4,7.5,-170,4.25,-0.26,99,0.212,0.288,0.131,0.295,0.343,0.638,24.80,12.40,0.261,6.78,2.34
Chris Iannetta,$3.0K,R,COL,C,@ SFG,2 ,Derek Holland,L,,,,,,700,-21,8.5,101,4.18,-0.07,43,0.209,0.276,0.093,0.306,0.302,0.608,16.30,12.20,0.235,6.98,2.33
Jesus Aguilar,$3.4K,R,MIL,1B,@ MIN,3 ,Kyle Gibson,R, ,,,,,600,1,9.0,130,4.11,-0.09,68,0.294,0.334,0.147,0.338,0.441,0.779,23.40,7.80,0.353,7.9,2.32
Alex Bregman,$3.6K,R,HOU,3B,CLE,2 ,Mike Clevinger,R, ,,,,, ,5,7.5,-170,4.25,-0.26,117,0.274,0.358,0.145,0.388,0.419,0.807,10.80,15.10,0.300,8.34,2.32
Matt Joyce,$3.2K,L,OAK,OF,@ TOR,2 ,Marco Estrada,R,,,,,,200,22,9.5,109,4.57,-0.16,110,0.218,0.330,0.191,0.336,0.409,0.745,24.20,17.40,0.257,7.37,2.3
Jackie Bradley,$2.9K,L,BOS,OF,BAL,8 ,Alex Cobb,R,,,,,,600,6,9.5,-161,5.3,-0.46,84,0.202,0.282,0.119,0.299,0.321,0.620,21.60,10.30,0.242,6.65,2.29
Salvador Perez,$3.5K,R,KCR,C,NYY,4 ,CC Sabathia,L,,,,,,700,-17,9.0,163,3.81,-0.27,28,0.179,0.248,0.143,0.226,0.321,0.547,32.30,9.70,0.222,8.01,2.29
Didi Gregorius,$4.0K,L,NYY,SS,@ KCR,3 ,Jakob Junis,R,,,,,,200,2,9.0,-183,5.19,-0.23,106,0.255,0.369,0.321,0.325,0.575,0.900,13.50,12.70,0.224,9.07,2.27
Jose Altuve,$4.2K,R,HOU,2B,CLE,3 ,Mike Clevinger,R, ,,,,,300,2,7.5,-170,4.25,-0.26,136,0.338,0.365,0.110,0.379,0.449,0.828,11.60,7.50,0.376,9.5,2.26
Austin Jackson,$3.0K,R,SFG,OF,COL,7 ,Kyle Freeland,L,,,,,,800,-9,8.5,-113,4.32,0.07,59,0.254,0.277,0.034,0.323,0.288,0.611,28.40,11.90,0.375,6.76,2.25
Manny Pina,$3.0K,R,MIL,C,@ MIN,8 ,Kyle Gibson,R, ,,,,,800,-32,9.0,130,4.11,-0.09,73,0.219,0.267,0.151,0.247,0.370,0.617,16.70,5.10,0.224,6.76,2.25
Lorenzo Cain,$4.1K,R,MIL,OF,@ MIN,1 ,Kyle Gibson,R, ,,,,,600, ,9.0,130,4.11,-0.09,108,0.231,0.311,0.111,0.344,0.343,0.687,21.90,15.60,0.282,9.13,2.23
David Peralta,$3.2K,L,ARI,OF,@ NYM,1 ,Jacob deGrom,R,,,,,,200,22,7.0,131,3.2,0.08,98,0.316,0.402,0.265,0.382,0.582,0.964,16.20,10.80,0.333,7.13,2.23
Jose Peraza,$3.2K,R,CIN,SS,CHC,1 ,Jon Lester,L,,,,,,300,1,9.5,156,4.09,0.07,52,0.269,0.250,0.038,0.269,0.308,0.577,5.80,0.00,0.286,7.06,2.21
Eduardo Nunez,$3.4K,R,BOS,2B/SS,BAL,7 ,Alex Cobb,R, ,,,,,800,-1,9.5,-161,5.3,-0.46,105,0.257,0.293,0.162,0.275,0.419,0.694,19.30,2.80,0.293,7.5,2.21
Joe Mauer,$3.3K,L,MIN,1B,MIL,1 ,Brent Suter,L, ,,,,,600,1,9.0,-145,4.89,0.09,24,0.333,0.392,0,0.484,0.333,0.817,16.10,25.80,0.421,7.3,2.21
Adam Jones,$3.5K,R,BAL,OF,@ BOS,2 ,Drew Pomeranz,L,,,,,,400,7,9.5,144,4.2,-0.04,43,0.279,0.257,0.023,0.289,0.302,0.591,17.80,2.20,0.333,7.73,2.21
Jay Bruce,$3.3K,L,NYM,OF,ARI,4 ,Zack Godley,R,,,,,,600,1,7.0,-145,3.8,-0.08,93,0.237,0.307,0.161,0.290,0.398,0.688,17.60,11.80,0.264,7.26,2.2
Christian Yelich,$4.1K,L,MIL,OF,@ MIN,2 ,Kyle Gibson,R,,,,,,500,2,9.0,130,4.11,-0.09,82,0.305,0.368,0.159,0.367,0.463,0.830,20.90,12.10,0.377,8.94,2.18
Wilson Ramos,$3.1K,R,TBR,C,@ LAA,4 ,Nick Tropeano,R, ,,,,,400,-9,8.0,131,3.65,-0.32,78,0.282,0.309,0.103,0.325,0.385,0.710,20.50,6.00,0.339,6.75,2.18
Adam Frazier,$3.2K,L,PIT,2B,SDP,1 ,Tyson Ross,R,,,,,,1000,-56,7.5,-119,3.87,-0.33,98,0.235,0.281,0.112,0.292,0.347,0.639,15.00,5.60,0.253,6.96,2.18
Nick Williams,$2.9K,L,PHI,OF,@ STL,6 ,Michael Wacha,R,,,,,,400,18,8.0,114,3.8,0.15,63,0.206,0.268,0.127,0.275,0.333,0.608,26.80,9.90,0.262,6.31,2.18
Daniel Descalso,$3.1K,L,ARI,3B,@ NYM,5 ,Jacob deGrom,R,,,,,, ,8,7.0,131,3.2,0.08,85,0.271,0.369,0.2,0.393,0.471,0.864,19.00,17.10,0.318,6.77,2.18
Martin Maldonado,$2.5K,R,LAA,C,TBR,7 ,Blake Snell,L,,,,,,500,-31,8.0,-145,4.35,-0.18,14,0.214,0.300,0.071,0.353,0.286,0.639,38.90,11.10,0.429,5.42,2.17
Isiah Kiner-Falefa,$3.2K,R,TEX,2B/3B,@ CHW,3 ,Carson Fulmer,R, ,,,,,400,1,9.5,-115,4.85,4.85,84,0.274,0.311,0.131,0.307,0.405,0.712,18.70,4.40,0.323,6.93,2.17
Mark Trumbo,$3.5K,R,BAL,1B,@ BOS,5 ,Drew Pomeranz,L,,,,,,700,-29,9.5,144,4.2,-0.04,14,0.286,0.276,0.071,0.286,0.357,0.643,21.40,0.00,0.364,7.55,2.16
Domingo Santana,$3.5K,R,MIL,OF,@ MIN,5 ,Kyle Gibson,R, ,,,,,1100,-21,9.0,130,4.11,-0.09,92,0.315,0.342,0.076,0.387,0.391,0.778,28.30,10.40,0.444,7.56,2.16
Delino DeShields,$3.4K,R,TEX,OF,@ CHW,1 ,Carson Fulmer,R, ,,,,,500,10,9.5,-115,4.85,4.85,76,0.211,0.258,0.092,0.277,0.303,0.580,25.90,8.20,0.283,7.36,2.16
Nolan Arenado,$4.7K,R,COL,3B,@ SFG,3 ,Derek Holland,L,,,,,,-100,1,8.5,101,4.18,-0.07,56,0.393,0.497,0.339,0.477,0.732,1.209,16.40,16.40,0.452,10.11,2.15
Kevin Pillar,$3.7K,R,TOR,OF,OAK,5 ,Brett Anderson,L,,,,,,500,4,9.5,-122,4.93,-0.34,51,0.216,0.27,0.196,0.241,0.412,0.653,14.80,1.90,0.233,7.97,2.15
Jose Abreu,$4.2K,R,CHW,1B,TEX,3 ,Matt Moore,L,,,,,,800,-8,9.5,102,4.65,4.65,34,0.265,0.321,0.176,0.306,0.441,0.747,25.00,0.00,0.304,8.98,2.14
Jurickson Profar,$3.3K,S,TEX,SS,@ CHW,5 ,Carson Fulmer,R,,,,,,600,-3,9.5,-115,4.85,4.85,102,0.186,0.236,0.098,0.250,0.284,0.534,18.80,8.00,0.222,7.05,2.14
Brandon Nimmo,$3.1K,L,NYM,OF,ARI,1 ,Zack Godley,R,,,,,,300,18,7.0,-145,3.8,-0.08,51,0.294,0.416,0.196,0.455,0.490,0.945,21.50,16.90,0.389,6.62,2.14
Josh Phegley,$2.3K,R,OAK,C,@ TOR,9 ,Marco Estrada,R, ,,,,,300,-29,9.5,109,4.57,-0.16,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,4.92,2.14
Yulieski Gurriel,$3.2K,R,HOU,1B,CLE,5 ,Mike Clevinger,R, ,,,,,600,1,7.5,-170,4.25,-0.26,79,0.266,0.280,0.089,0.299,0.354,0.653,11.50,4.60,0.292,6.86,2.14
Giovanny Urshela,$2.7K,R,TOR,3B,OAK,9 ,Brett Anderson,L,,,,,,700,-3,9.5,-122,4.93,-0.34,2,0.500,0.439,0,0.500,0.500,1.000,50.00,0.00,1.000,5.78,2.14
Orlando Arcia,$2.9K,R,MIL,SS,@ MIN,9 ,Kyle Gibson,R, ,,,,,900,-5,9.0,130,4.11,-0.09,94,0.245,0.276,0.096,0.290,0.340,0.630,21.00,6.00,0.296,6.18,2.13
Starlin Castro,$3.4K,R,MIA,2B,@ ATL,3 ,Matt Wisler,R, ,,,,,300,4,9.0,154,3.89,0.32,124,0.266,0.285,0.097,0.288,0.363,0.651,18.90,5.30,0.310,7.23,2.13
Alcides Escobar,$2.8K,R,KCR,SS,NYY,8 ,CC Sabathia,L,,,,,,600,1,9.0,163,3.81,-0.27,40,0.375,0.410,0.175,0.409,0.550,0.959,15.90,4.50,0.441,5.96,2.13
Brett Gardner,$3.9K,L,NYY,OF,@ KCR,1 ,Jakob Junis,R,,,,,,1000,-13,9.0,-183,5.19,-0.23,112,0.232,0.313,0.089,0.355,0.321,0.676,17.10,15.70,0.278,8.32,2.13
Guillermo Heredia,$2.4K,R,SEA,OF,DET,9 ,Michael Fulmer,R, ,,,,,100,16,7.5,-175,4.28,-0.11,20,0.300,0.393,0.2,0.423,0.500,0.923,14.80,14.80,0.312,5.12,2.13
Carlos Asuaje,$2.8K,L,SDP,2B,@ PIT,8 ,Ivan Nova,R,,,,,,800,1,7.5,107,3.63,-0.17,75,0.227,0.269,0.12,0.268,0.347,0.615,21.00,7.40,0.259,5.94,2.12
Robbie Grossman,$3.1K,S,MIN,OF,MIL,6 ,Brent Suter,L,,,,,,1100,-22,9.0,-145,4.89,0.09,21,0.286,0.305,0.143,0.304,0.429,0.733,26.10,4.30,0.375,6.57,2.12
Brian Anderson,$3.4K,R,MIA,3B/OF,@ ATL,5 ,Matt Wisler,R, ,,,,,500,-1,9.0,154,3.89,0.32,112,0.241,0.292,0.080,0.320,0.321,0.641,21.80,8.10,0.310,7.21,2.12
Christian Vazquez,$2.7K,R,BOS,C,BAL,9 ,Alex Cobb,R, ,,,,,600,-30,9.5,-161,5.3,-0.46,81,0.160,0.188,0.025,0.218,0.185,0.403,15.90,3.40,0.194,5.71,2.11
George Springer,$4.1K,R,HOU,OF,CLE,1 ,Mike Clevinger,R, ,,,,,400,6,7.5,-170,4.25,-0.26,128,0.273,0.323,0.133,0.331,0.406,0.737,17.30,7.20,0.317,8.66,2.11
Jose Martinez,$3.4K,R,STL,1B,PHI,3 ,Jake Arrieta,R, ,,,,,-100,10,8.0,-127,4.2,0.35,120,0.300,0.354,0.158,0.363,0.458,0.821,11.90,9.60,0.314,7.18,2.11
Russell Martin,$3.2K,R,TOR,C,OAK,6 ,Brett Anderson,L,,,,,,800,-25,9.5,-122,4.93,-0.34,23,0.174,0.278,0.043,0.321,0.217,0.538,25.00,17.90,0.250,6.76,2.11
Andrew Susac,$2.9K,R,BAL,C,@ BOS,9 ,Drew Pomeranz,L,,,,,,900,-36,9.5,144,4.2,-0.04,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.08,2.1
Joey Rickard,$3.0K,R,BAL,OF,@ BOS,8 ,Drew Pomeranz,L,,,,,,200,22,9.5,144,4.2,-0.04,6,0.333,0.530,0.5,0.429,0.833,1.262,14.30,28.60,0.250,6.3,2.1
Jorge Soler,$3.7K,R,KCR,OF,NYY,2 ,CC Sabathia,L,,,,,,-200,23,9.0,163,3.81,-0.27,44,0.364,0.477,0.341,0.453,0.705,1.158,28.30,15.10,0.481,7.78,2.1
Eric Hosmer,$3.9K,L,SDP,1B,@ PIT,3 ,Ivan Nova,R,,,,,,200,4,7.5,107,3.63,-0.17,104,0.288,0.370,0.212,0.362,0.500,0.862,22.90,12.70,0.356,8.14,2.09
Dee Gordon,$3.6K,L,SEA,OF,DET,1 ,Michael Fulmer,R,,,,,,700,26,7.5,-175,4.28,-0.11,117,0.325,0.331,0.085,0.352,0.410,0.762,16.80,2.40,0.389,7.52,2.09
Buster Posey,$3.8K,R,SFG,C,COL,3 ,Kyle Freeland,L,,,,,,900,-16,8.5,-113,4.32,0.07,44,0.295,0.375,0.205,0.385,0.500,0.885,7.70,13.50,0.282,7.96,2.09
Michael Conforto,$3.3K,L,NYM,OF,ARI,5 ,Zack Godley,R,,,,,,500,8,7.0,-145,3.8,-0.08,78,0.218,0.311,0.154,0.330,0.372,0.702,24.50,16.00,0.269,6.91,2.09
Hanley Ramirez,$4.1K,R,BOS,1B,BAL,3 ,Alex Cobb,R, ,,,,,100,4,9.5,-161,5.3,-0.46,113,0.248,0.314,0.168,0.298,0.416,0.714,18.50,8.10,0.264,8.56,2.09
Trey Mancini,$4.1K,R,BAL,1B/OF,@ BOS,1 ,Drew Pomeranz,L,,,,,,900,-23,9.5,144,4.2,-0.04,45,0.333,0.420,0.267,0.400,0.600,1.000,20.00,10.00,0.375,8.58,2.09
Rajai Davis,$3.0K,R,CLE,OF,@ HOU,9 ,Charlie Morton,R, ,,,,,500,10,7.5,152,3.25,-0.24,33,0.273,0.307,0.091,0.333,0.364,0.697,21.10,5.30,0.360,6.25,2.08
Neil Walker,$3.3K,S,NYY,1B/2B,@ KCR,7 ,Jakob Junis,R,,,,,,1100,-25,9.0,-183,5.19,-0.23,89,0.202,0.255,0.045,0.294,0.247,0.541,20.80,12.90,0.261,6.88,2.08
John Hicks,$3.1K,R,DET,1B/C,@ SEA,5 ,Felix Hernandez,R, ,,,,,200,14,7.5,156,3.22,-0.39,62,0.290,0.354,0.242,0.313,0.532,0.845,29.70,3.10,0.359,6.44,2.08
Asdrubal Cabrera,$3.6K,S,NYM,2B,ARI,2 ,Zack Godley,R,,,,,, ,2,7.0,-145,3.8,-0.08,110,0.327,0.403,0.255,0.378,0.582,0.960,18.50,6.70,0.373,7.44,2.07
Evan Longoria,$3.4K,R,SFG,3B,COL,4 ,Kyle Freeland,L,,,,,,200,5,8.5,-113,4.32,0.07,53,0.321,0.432,0.358,0.368,0.679,1.047,19.30,7.00,0.324,7.03,2.07
Addison Russell,$3.8K,R,CHC,SS,@ CIN,5 ,Homer Bailey,R, ,,,,,700,-1,9.5,-173,5.41,-0.07,92,0.239,0.290,0.087,0.317,0.326,0.643,21.00,11.40,0.310,7.82,2.06
Kelby Tomlinson,$2.8K,R,SFG,2B/SS,COL,8 ,Kyle Freeland,L,,,,,,800,1,8.5,-113,4.32,0.07,29,0.207,0.265,0.069,0.303,0.276,0.579,36.40,12.10,0.353,5.77,2.06
Jonathan Villar,$3.5K,S,MIL,2B,@ MIN,7 ,Kyle Gibson,R,,,,,,1000,-6,9.0,130,4.11,-0.09,92,0.283,0.305,0.087,0.320,0.370,0.690,32.30,5.20,0.407,7.21,2.06
Aaron Hicks,$3.5K,S,NYY,OF,@ KCR,6 ,Jakob Junis,R,,,,,,700,-3,9.0,-183,5.19,-0.23,70,0.243,0.349,0.2,0.368,0.443,0.811,20.50,17.00,0.275,7.18,2.05
Kolten Wong,$2.8K,L,STL,2B,PHI,7 ,Jake Arrieta,R,,,,,,700,4,8.0,-127,4.2,0.35,78,0.179,0.279,0.141,0.297,0.321,0.618,20.40,8.60,0.211,5.71,2.04
Joey Gallo,$4.2K,L,TEX,1B/OF,@ CHW,6 ,Carson Fulmer,R,,,,,,900,-23,9.5,-115,4.85,4.85,125,0.208,0.307,0.256,0.256,0.464,0.720,31.90,8.90,0.233,8.56,2.04
Matt Davidson,$3.9K,R,CHW,1B/3B,TEX,4 ,Matt Moore,L,,,,,,400,5,9.5,102,4.65,4.65,31,0.194,0.400,0.419,0.359,0.613,0.972,30.80,17.90,0.133,7.95,2.04
Johan Camargo,$2.8K,S,ATL,3B/SS,MIA,8 ,Dan Straily,R,,,,,,300,7,9.0,-172,5.11,-0.32,34,0.235,0.384,0.265,0.381,0.500,0.881,16.30,20.90,0.240,5.72,2.04
Alex Avila,$2.6K,L,ARI,C,@ NYM,7 ,Jacob deGrom,R,,,,,,600,-32,7.0,131,3.2,0.08,60,0.150,0.216,0.1,0.227,0.250,0.477,51.50,10.60,0.292,5.28,2.03
Steven Souza,$3.3K,R,ARI,OF,@ NYM,2 ,Jacob deGrom,R, ,,,,,1000,-16,7.0,131,3.2,0.08,29,0.034,0.103,0.034,0.125,0.069,0.194,18.80,9.40,0.043,6.69,2.03
Trevor Story,$4.2K,R,COL,SS,@ SFG,4 ,Derek Holland,L,,,,,,300,2,8.5,101,4.18,-0.07,61,0.262,0.403,0.361,0.338,0.623,0.961,32.80,13.40,0.324,8.5,2.02
Abraham Almonte,$2.7K,S,KCR,OF,NYY,9 ,CC Sabathia,L,,,,,,700,-2,9.0,163,3.81,-0.27,20,0.100,0.215,0.15,0.217,0.250,0.467,20.80,12.50,0.071,5.46,2.02
Nick Castellanos,$3.7K,R,DET,OF,@ SEA,3 ,Felix Hernandez,R, ,,,,,300,11,7.5,156,3.22,-0.39,111,0.270,0.325,0.162,0.325,0.432,0.757,22.50,5.80,0.341,7.47,2.02
Welington Castillo,$3.3K,R,CHW,C,TEX,5 ,Matt Moore,L,,,,,,1000,-31,9.5,102,4.65,4.65,28,0.179,0.244,0.107,0.258,0.286,0.544,19.40,9.70,0.190,6.65,2.02
Robinson Chirinos,$3.1K,R,TEX,C,@ CHW,8 ,Carson Fulmer,R, ,,,,,900,-35,9.5,-115,4.85,4.85,88,0.205,0.319,0.239,0.300,0.443,0.743,42.00,7.00,0.317,6.24,2.01
Jonathan Schoop,$3.9K,R,BAL,2B,@ BOS,4 ,Drew Pomeranz,L,,,,,,500,-1,9.5,144,4.2,-0.04,21,0.381,0.380,0,0.458,0.381,0.839,12.50,8.30,0.444,7.85,2.01
Zack Cozart,$3.5K,R,LAA,2B/3B,TBR,1 ,Blake Snell,L,,,,,,900,-10,8.0,-145,4.35,-0.18,32,0.250,0.313,0.188,0.306,0.438,0.744,11.10,8.30,0.250,7.03,2.01
Kyle Seager,$4.0K,L,SEA,3B,DET,5 ,Michael Fulmer,R,,,,,,500, ,7.5,-175,4.28,-0.11,108,0.222,0.310,0.25,0.270,0.472,0.742,18.10,6.90,0.222,8,2
Mike Zunino,$3.3K,R,SEA,C,DET,8 ,Michael Fulmer,R, ,,,,,900,-29,7.5,-175,4.28,-0.11,51,0.216,0.346,0.333,0.286,0.549,0.835,32.10,7.10,0.214,6.59,2
Lewis Brinson,$2.8K,R,MIA,OF,@ ATL,8 ,Matt Wisler,R, ,,,,,600,6,9.0,154,3.89,0.32,95,0.147,0.208,0.116,0.206,0.263,0.469,39.80,4.90,0.216,5.61,2
Ketel Marte,$2.8K,S,ARI,2B,@ NYM,6 ,Jacob deGrom,R,,,,,,700,4,7.0,131,3.2,0.08,89,0.202,0.246,0.079,0.268,0.281,0.549,12.40,7.20,0.224,5.59,2
Mallex Smith,$3.5K,L,TBR,OF,@ LAA,7 ,Nick Tropeano,R,,,,,,1000,-15,8.0,131,3.65,-0.32,87,0.299,0.357,0.126,0.386,0.425,0.811,16.80,10.90,0.366,6.97,1.99
Carlos Correa,$4.3K,R,HOU,SS,CLE,4 ,Mike Clevinger,R, ,,,,,500, ,7.5,-170,4.25,-0.26,115,0.261,0.350,0.243,0.321,0.504,0.825,23.50,10.60,0.284,8.55,1.99
Tyler Flowers,$3.2K,R,ATL,C,MIA,5 ,Dan Straily,R, ,,,,,900,-27,9.0,-172,5.11,-0.32,17,0.118,0.136,0,0.167,0.118,0.285,22.20,5.60,0.154,6.35,1.98
Danny Valencia,$3.8K,R,BAL,3B,@ BOS,7 ,Drew Pomeranz,L,,,,,,800,-3,9.5,144,4.2,-0.04,35,0.229,0.354,0.286,0.325,0.514,0.839,14.60,14.60,0.192,7.47,1.97
Bobby Wilson,$2.4K,R,MIN,C,MIL,9 ,Brent Suter,L,,,,,,200,-23,9.0,-145,4.89,0.09,3,0.333,0.411,0.333,0.333,0.667,1.000,0.00,0.00,0.333,4.72,1.97
Paul Goldschmidt,$4.1K,R,ARI,1B,@ NYM,4 ,Jacob deGrom,R, ,,,,,600,-3,7.0,131,3.2,0.08,110,0.173,0.265,0.1,0.278,0.273,0.551,31.50,15.00,0.261,8.08,1.97
Derek Dietrich,$2.9K,L,MIA,OF,@ ATL,6 ,Matt Wisler,R,,,,,,500,12,9.0,154,3.89,0.32,114,0.246,0.264,0.079,0.277,0.325,0.602,23.30,1.70,0.318,5.72,1.97
Jorge Alfaro,$3.1K,R,PHI,C,@ STL,5 ,Michael Wacha,R, ,,,,,800,-24,8.0,114,3.8,0.15,66,0.227,0.269,0.136,0.261,0.364,0.625,45.70,4.30,0.387,6.07,1.96
Rafael Devers,$3.6K,L,BOS,3B,BAL,6 ,Alex Cobb,R,,,,,,600,-1,9.5,-161,5.3,-0.46,118,0.254,0.299,0.169,0.280,0.424,0.704,28.90,7.00,0.329,7.05,1.96
J.T. Realmuto,$4.0K,R,MIA,C,@ ATL,2 ,Matt Wisler,R, ,,,,,800,-15,9.0,154,3.89,0.32,71,0.352,0.419,0.225,0.410,0.577,0.987,16.50,6.30,0.389,7.78,1.95
Yonder Alonso,$3.3K,L,CLE,1B,@ HOU,5 ,Charlie Morton,R,,,,,,700,-3,7.5,152,3.25,-0.24,98,0.245,0.327,0.224,0.299,0.469,0.768,21.50,8.40,0.257,6.42,1.95
Luke Maile,$3.3K,R,TOR,C,OAK,7 ,Brett Anderson,L,,,,,,600,-16,9.5,-122,4.93,-0.34,25,0.280,0.385,0.28,0.357,0.560,0.917,28.60,10.70,0.333,6.45,1.95
Ronald Guzman,$3.0K,L,TEX,1B,@ CHW,9 ,Carson Fulmer,R,,,,,,700,-5,9.5,-115,4.85,4.85,77,0.208,0.272,0.143,0.265,0.351,0.616,34.90,6.00,0.304,5.83,1.94
Jose Bautista,$3.6K,R,ATL,3B/OF,MIA,7 ,Dan Straily,R, ,,,,,800,-7,9.0,-172,5.11,-0.32,16,0.125,0.165,0.062,0.176,0.188,0.364,52.90,5.90,0.286,6.99,1.94
