Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K
Jace Peterson,$2.9K,L,BAL,2B/3B,TBR,2 ,Chris Archer,R,,,,,,900,-49,7.5,-125,3.92,-0.08,10,0.400,0.394,0.100,0.400,0.500,0.900,0.30,0.00,0.571,6.79,2.34
Colin Moran,$2.9K,L,PIT,3B,DET,7 ,Michael Fulmer,R,,,,,,200,1,8.0,-142,4.32,0.01,63,0.270,0.297,0.111,0.299,0.381,0.680,0.19,0.04,0.320,6.77,2.33
Lucas Duda,$3.6K,L,KCR,1B,CHW,5 ,Lucas Giolito,R,,,,,,1200,-15,9.0,-178,5.16,0.57,41,0.341,0.400,0.171,0.400,0.512,0.912,0.13,0.09,0.364,8.25,2.29
Adam Engel,$2.4K,R,CHW,OF,@ KCR,9 ,Jakob Junis,R, ,,,,,300,2,9.0,159,3.84,-0.07,35,0.143,0.167,0.000,0.205,0.143,0.348,0.39,0.08,0.238,5.46,2.28
Welington Castillo,$3.2K,R,CHW,C,@ KCR,4 ,Jakob Junis,R, ,,,,,800,-22,9.0,159,3.84,-0.07,33,0.303,0.361,0.182,0.343,0.485,0.828,0.29,0.06,0.409,7.25,2.27
Leury Garcia,$2.9K,S,CHW,OF,@ KCR,7 ,Jakob Junis,R,,,,,,800,-10,9.0,159,3.84,-0.07,27,0.185,0.201,-0.000,0.241,0.185,0.426,0.21,0.07,0.238,6.55,2.26
Jon Jay,$3.2K,L,KCR,OF,CHW,1 ,Lucas Giolito,R,,,,,,600,-8,9.0,-178,5.16,0.57,54,0.241,0.273,0.055,0.305,0.296,0.601,0.14,0.09,0.283,7.22,2.26
Chris Davis,$3.3K,L,BAL,1B,TBR,5 ,Chris Archer,R,,,,,,800,-5,7.5,-125,3.92,-0.08,65,0.185,0.243,0.077,0.264,0.262,0.526,0.24,0.10,0.234,7.38,2.24
Domingo Santana,$3.2K,R,MIL,OF,@ CHC,5 ,Kyle Hendricks,R, ,,,,,400,-1,8.5,148,3.72,3.72,56,0.286,0.297,0.000,0.359,0.286,0.645,0.27,0.11,0.400,7.17,2.24
Yolmer Sanchez,$3.1K,S,CHW,3B,@ KCR,3 ,Jakob Junis,R,,,,,, ,2,9.0,159,3.84,-0.07,56,0.321,0.354,0.197,0.322,0.518,0.840,0.19,0.02,0.370,6.91,2.23
Salvador Perez,$3.5K,R,KCR,C,CHW,4 ,Lucas Giolito,R, ,,,,,500,-13,9.0,-178,5.16,0.57,6,0.167,0.350,0.500,0.167,0.667,0.834,0.00,0.00,0.000,7.73,2.21
Alex Avila,$3.0K,L,ARI,C,@ PHI,7 ,Ben Lively,R,,,,,,600,-18,8.5,111,4.07,-0.03,35,0.200,0.282,0.171,0.263,0.371,0.634,0.50,0.08,0.357,6.61,2.2
Miguel Sano,$4.0K,R,MIN,3B,@ NYY,3 ,Jordan Montgomery,L,,,,,,400,-3,9.5,169,3.96,-0.01,15,0.133,0.243,0.200,0.222,0.333,0.555,0.44,0.11,0.143,8.79,2.2
Dixon Machado,$2.9K,R,DET,2B,@ PIT,2 ,Ivan Nova,R, ,,,,,-100,6,8.0,128,3.68,-0.01,56,0.214,0.285,0.143,0.286,0.357,0.643,0.14,0.10,0.234,6.32,2.18
Odubel Herrera,$3.6K,L,PHI,OF,ARI,3 ,Matt Koch,R,,,,,,600,-5,8.5,-124,4.43,0.03,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.86,2.18
Jose Peraza,$3.2K,R,CIN,SS,ATL,2 ,Sean Newcomb,L,,,,,,100, ,9.0,122,4.2,-0.05,20,0.200,0.197,0.050,0.200,0.250,0.450,0.05,0.00,0.211,6.93,2.17
Devin Mesoraco,$2.9K,R,CIN,C,ATL,6 ,Sean Newcomb,L,,,,,,900,-27,9.0,122,4.2,-0.05,6,0.167,0.148,0.000,0.167,0.167,0.334,0.17,0.00,0.200,6.3,2.17
Gleyber Torres,$3.3K,R,NYY,2B/3B,MIN,9 ,Kyle Gibson,R, ,,,,,400,-1,9.5,-190,5.54,0.01,11,0.364,0.358,0.091,0.364,0.455,0.819,0.00,0.00,0.364,7.12,2.16
Trey Mancini,$3.4K,R,BAL,1B/OF,TBR,1 ,Chris Archer,R, ,,,,,600,-26,7.5,-125,3.92,-0.08,57,0.246,0.302,0.105,0.323,0.351,0.674,0.20,0.11,0.295,7.31,2.15
Carlos Santana,$3.8K,S,PHI,1B,ARI,2 ,Matt Koch,R,,,,,,600,-4,8.5,-124,4.43,0.03,59,0.169,0.291,0.170,0.307,0.339,0.646,0.16,0.17,0.167,8.15,2.14
Josh Bell,$3.4K,S,PIT,1B,DET,4 ,Michael Fulmer,R,,,,,, ,5,8.0,-142,4.32,0.01,68,0.250,0.296,0.132,0.292,0.382,0.674,0.19,0.06,0.302,7.26,2.14
Ender Inciarte,$4.0K,L,ATL,OF,@ CIN,1 ,Homer Bailey,R,,,,,,800,-15,9.0,-136,4.8,0.05,79,0.291,0.285,0.025,0.321,0.316,0.637,0.17,0.05,0.348,8.51,2.13
Trayce Thompson,$2.9K,R,CHW,OF,@ KCR,8 ,Jakob Junis,R, ,,,,,800,-10,9.0,159,3.84,-0.07,11,0.091,0.081,0.000,0.091,0.091,0.182,0.27,0.00,0.125,6.16,2.12
Eric Sogard,$2.4K,L,MIL,2B/SS,@ CHC, ,Kyle Hendricks,R,,,,,,400,5,8.5,148,3.72,3.72,40,0.150,0.184,0.100,0.171,0.250,0.421,0.24,0.02,0.200,5.08,2.12
Sean Rodriguez,$2.4K,R,PIT,2B/OF,DET,8 ,Michael Fulmer,R, ,,,,,-500,10,8.0,-142,4.32,0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.09,2.12
Victor Caratini,$3.1K,S,CHC,C,MIL,6 ,Chase Anderson,R,,,,,,700,-20,8.5,-165,4.78,4.78,19,0.263,0.276,0.053,0.300,0.316,0.616,0.20,0.05,0.333,6.55,2.11
Robinson Cano,$4.0K,L,SEA,T6,@ CLE,3 ,Michael Clevinger,R,,,,,, ,-2,7.5,-106,3.69,0.04,55,0.327,0.367,0.073,0.413,0.400,0.813,0.16,0.13,0.386,8.42,2.11
Brad Miller,$2.9K,L,TBR,1B,@ BAL,4 ,Dylan Bundy,R,,,,,,300,2,7.5,112,3.58,0.08,29,0.207,0.285,0.138,0.294,0.345,0.639,0.27,0.12,0.250,6.09,2.1
Niko Goodrum,$3.1K,S,DET,2B/OF,@ PIT,5 ,Ivan Nova,R,,,,,,1000,-22,8.0,128,3.68,-0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.46,2.08
Adam Frazier,$3.2K,L,PIT,2B/OF,DET,1 ,Michael Fulmer,R,,,,,,1000,-43,8.0,-142,4.32,0.01,41,0.220,0.255,0.097,0.256,0.317,0.573,0.19,0.05,0.250,6.64,2.08
Daniel Palka,$2.9K,L,CHW,1B/OF,@ KCR,5 ,Jakob Junis,R,,,,,,900,-42,9.0,159,3.84,-0.07,4,0.000,0.000,0.000,0.000,0.000,0.000,0.25,0.00,0.000,6.02,2.08
Brandon Guyer,$2.7K,R,CLE,OF,SEA,8 ,James Paxton,L,,,,,,700,-6,7.5,-107,3.81,-0.04,23,0.174,0.259,0.217,0.208,0.391,0.599,0.21,0.04,0.176,5.6,2.07
Brandon Nimmo,$2.9K,L,NYM,OF,@ STL,1 ,Carlos Martinez,R,,,,,,-100,13,7.0,-110,3.55,0.11,22,0.318,0.479,0.364,0.464,0.682,1.146,0.21,0.21,0.400,5.99,2.07
Orlando Arcia,$2.9K,R,MIL,SS,@ CHC,7 ,Kyle Hendricks,R, ,,,,,600,-3,8.5,148,3.72,3.72,56,0.232,0.271,0.125,0.259,0.357,0.616,0.22,0.03,0.268,5.97,2.06
Eduardo Nunez,$3.6K,R,BOS,2B/SS,@ TOR,6 ,Marco Estrada,R, ,,,,,700,-2,8.0,-208,4.77,0.09,59,0.288,0.353,0.204,0.323,0.492,0.815,0.14,0.05,0.313,7.43,2.06
David Peralta,$4.2K,L,ARI,OF,@ PHI,1 ,Ben Lively,R,,,,,,600,-5,8.5,111,4.07,-0.03,48,0.333,0.385,0.167,0.389,0.500,0.889,0.18,0.09,0.395,8.62,2.05
Kyle Seager,$3.6K,L,SEA,3B,@ CLE,5 ,Michael Clevinger,R,,,,,, ,3,7.5,-106,3.69,0.04,59,0.169,0.273,0.238,0.222,0.407,0.629,0.17,0.06,0.156,7.36,2.04
Alex Gordon,$3.2K,L,KCR,OF,CHW,7 ,Lucas Giolito,R,,,,,,1000,-14,9.0,-178,5.16,0.57,25,0.280,0.295,0.080,0.308,0.360,0.668,0.23,0.04,0.368,6.54,2.04
Aaron Altherr,$3.4K,R,PHI,OF,ARI,5 ,Matt Koch,R, ,,,,,900,-17,8.5,-124,4.43,0.03,46,0.130,0.251,0.174,0.245,0.304,0.549,0.30,0.13,0.143,6.93,2.04
Giancarlo Stanton,$5.1K,R,NYY,OF,MIN,4 ,Kyle Gibson,R, ,,,,,400,-1,9.5,-190,5.54,0.01,71,0.197,0.288,0.155,0.288,0.352,0.640,0.36,0.11,0.282,10.37,2.03
Kolten Wong,$2.7K,L,STL,2B,NYM,7 ,Noah Syndergaard,R,,,,,,200,5,7.0,-102,3.45,-0.11,47,0.170,0.249,0.107,0.264,0.277,0.541,0.15,0.11,0.184,5.49,2.03
Teoscar Hernandez,$3.1K,R,TOR,OF,BOS,2 ,Chris Sale,L,,,,,,-400,24,8.0,182,3.23,-0.09,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.25,2.02
Mike Zunino,$3.2K,R,SEA,C,@ CLE,7 ,Michael Clevinger,R, ,,,,,400,-14,7.5,-106,3.69,0.04,15,0.267,0.424,0.466,0.267,0.733,1.000,0.33,0.00,0.250,6.46,2.02
Freddie Freeman,$5.3K,L,ATL,1B,@ CIN,3 ,Homer Bailey,R,,,,,,800, ,9.0,-136,4.8,0.05,65,0.262,0.356,0.184,0.364,0.446,0.810,0.20,0.14,0.306,10.71,2.02
Jett Bandy,$2.5K,R,MIL,C,@ CHC,8 ,Kyle Hendricks,R, ,,,,,500,-22,8.5,148,3.72,3.72,35,0.200,0.247,0.143,0.222,0.343,0.565,0.33,0.03,0.273,5.03,2.01
Yan Gomes,$3.0K,R,CLE,C,SEA,6 ,James Paxton,L,,,,,,100,-9,7.5,-107,3.81,-0.04,16,0.250,0.321,0.188,0.294,0.438,0.732,0.29,0.06,0.300,6.02,2.01
Didi Gregorius,$5.0K,L,NYY,SS,MIN,3 ,Kyle Gibson,R,,,,,,-100, ,9.5,-190,5.54,0.01,58,0.362,0.517,0.500,0.438,0.862,1.300,0.10,0.15,0.292,9.98,2
Benjamin Gamel,$3.1K,L,SEA,OF,@ CLE,8 ,Michael Clevinger,R,,,,,,700,-7,7.5,-106,3.69,0.04,16,0.062,0.115,0.063,0.118,0.125,0.243,0.18,0.06,0.077,6.2,2
Billy Hamilton,$3.2K,S,CIN,OF,ATL,1 ,Sean Newcomb,L,,,,,,300, ,9.0,122,4.2,-0.05,18,0.167,0.261,0.222,0.211,0.389,0.600,0.42,0.05,0.222,6.4,2
Eduardo Escobar,$3.4K,S,MIN,3B/SS,@ NYY,4 ,Jordan Montgomery,L,,,,,, ,3,9.5,169,3.96,-0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.81,2
Danny Valencia,$2.8K,R,BAL,1B/3B,TBR,7 ,Chris Archer,R, ,,,,,600,7,7.5,-125,3.92,-0.08,16,0.062,0.115,0.063,0.118,0.125,0.243,0.41,0.06,0.111,5.57,1.99
Pedro Alvarez,$3.0K,L,BAL,1B/3B,TBR,6 ,Chris Archer,R,,,,,,700,-9,7.5,-125,3.92,-0.08,45,0.200,0.322,0.178,0.333,0.378,0.711,0.20,0.17,0.219,5.93,1.98
Chris Owings,$3.3K,R,ARI,OF,@ PHI,6 ,Ben Lively,R, ,,,,,900,-14,8.5,111,4.07,-0.03,32,0.312,0.369,0.157,0.371,0.469,0.840,0.34,0.09,0.474,6.53,1.98
Gregory Polanco,$3.9K,L,PIT,OF,DET,2 ,Michael Fulmer,R,,,,,,200,2,8.0,-142,4.32,0.01,60,0.200,0.332,0.267,0.300,0.467,0.767,0.21,0.13,0.190,7.7,1.97
Robbie Grossman,$2.8K,S,MIN,OF,@ NYY,7 ,Jordan Montgomery,L,,,,,,700,-5,9.5,169,3.96,-0.01,12,0.167,0.249,0.166,0.231,0.333,0.564,0.31,0.08,0.250,5.52,1.97
Alex Blandino,$3.0K,R,CIN,3B,ATL,8 ,Sean Newcomb,L,,,,,,700,-3,9.0,122,4.2,-0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.9,1.97
Ryan LaMarre,$2.8K,R,MIN,OF,@ NYY,9 ,Jordan Montgomery,L,,,,,,700,-5,9.5,169,3.96,-0.01,10,0.300,0.266,0.000,0.300,0.300,0.600,0.50,0.00,0.600,5.49,1.96
Albert Almora,$3.7K,R,CHC,OF,MIL,1 ,Chase Anderson,R, ,,,,,700,-8,8.5,-165,4.78,4.78,40,0.275,0.284,0.050,0.310,0.325,0.635,0.29,0.05,0.393,7.27,1.96
Corey Dickerson,$3.6K,L,PIT,OF,DET,5 ,Michael Fulmer,R,,,,,,100,9,8.0,-142,4.32,0.01,69,0.261,0.295,0.159,0.268,0.420,0.688,0.11,0.01,0.279,7.07,1.96
Nick Markakis,$3.7K,L,ATL,OF,@ CIN,4 ,Homer Bailey,R,,,,,,100,10,9.0,-136,4.8,0.05,65,0.277,0.358,0.169,0.368,0.446,0.814,0.05,0.13,0.267,7.24,1.96
Steve Pearce,$3.2K,R,TOR,1B/OF,BOS,1 ,Chris Sale,L,,,,,,200,-14,8.0,182,3.23,-0.09,28,0.357,0.456,0.286,0.419,0.643,1.062,0.19,0.10,0.400,6.23,1.95
Gary Sanchez,$4.9K,R,NYY,C,MIN,5 ,Kyle Gibson,R, ,,,,,800,-3,9.5,-190,5.54,0.01,62,0.161,0.248,0.210,0.200,0.371,0.571,0.18,0.05,0.149,9.55,1.95
Ozzie Albies,$4.6K,S,ATL,2B,@ CIN,2 ,Homer Bailey,R,,,,,,500,1,9.0,-136,4.8,0.05,75,0.213,0.294,0.200,0.263,0.413,0.676,0.21,0.06,0.236,8.97,1.95
Jose Iglesias,$2.8K,R,DET,SS,@ PIT,8 ,Ivan Nova,R, ,,,,,300,1,8.0,128,3.68,-0.01,57,0.211,0.235,0.105,0.224,0.316,0.540,0.19,0.02,0.261,5.42,1.94
Mitch Moreland,$3.8K,L,BOS,1B,@ TOR,5 ,Marco Estrada,R,,,,,,800,-6,8.0,-208,4.77,0.09,33,0.333,0.434,0.303,0.395,0.636,1.031,0.16,0.10,0.346,7.39,1.94
Carlos Gomez,$3.3K,R,TBR,OF,@ BAL,3 ,Dylan Bundy,R, ,,,,,600,-7,7.5,112,3.58,0.08,61,0.164,0.202,0.082,0.203,0.246,0.449,0.34,0.05,0.237,6.38,1.93
James McCann,$2.9K,R,DET,C,@ PIT,6 ,Ivan Nova,R, ,,,,,400,-12,8.0,128,3.68,-0.01,44,0.159,0.166,0.023,0.188,0.182,0.370,0.15,0.04,0.179,5.61,1.93
Mike Moustakas,$4.6K,L,KCR,3B,CHW,3 ,Lucas Giolito,R,,,,,,600,-2,9.0,-178,5.16,0.57,49,0.306,0.453,0.429,0.333,0.735,1.068,0.10,0.04,0.237,8.89,1.93
Jorge Soler,$3.4K,R,KCR,OF,CHW,6 ,Lucas Giolito,R, ,,,,,700,-11,9.0,-178,5.16,0.57,37,0.162,0.259,0.027,0.326,0.189,0.515,0.30,0.20,0.261,6.57,1.93
Kevin Pillar,$3.1K,R,TOR,OF,BOS,5 ,Chris Sale,L,,,,,,100,10,8.0,182,3.23,-0.09,22,0.091,0.114,0.091,0.091,0.182,0.273,0.23,0.00,0.118,5.97,1.93
Matt Davidson,$3.4K,R,CHW,3B,@ KCR,6 ,Jakob Junis,R, ,,,,, ,1,9.0,159,3.84,-0.07,47,0.234,0.365,0.255,0.345,0.489,0.834,0.36,0.14,0.333,6.57,1.93
Miguel Cabrera,$3.8K,R,DET,1B,@ PIT,3 ,Ivan Nova,R, ,,,,,-100,4,8.0,128,3.68,-0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.28,1.92
Brian Dozier,$4.7K,R,MIN,2B,@ NYY,1 ,Jordan Montgomery,L,,,,,,600,-1,9.5,169,3.96,-0.01,14,0.286,0.356,0.143,0.375,0.429,0.804,0.06,0.13,0.308,9.03,1.92
Tyler Austin,$3.9K,R,NYY,1B,MIN,7 ,Kyle Gibson,R, ,,,,,400,-1,9.5,-190,5.54,0.01,39,0.308,0.479,0.487,0.341,0.795,1.136,0.44,0.05,0.438,7.49,1.92
Matt Carpenter,$3.5K,L,STL,2B/3B,NYM,1 ,Noah Syndergaard,R,,,,,,100,1,7.0,-102,3.45,-0.11,56,0.179,0.302,0.178,0.314,0.357,0.671,0.26,0.17,0.211,6.69,1.91
Kurt Suzuki,$3.8K,R,ATL,C,@ CIN,5 ,Homer Bailey,R, ,,,,,800,-14,9.0,-136,4.8,0.05,47,0.340,0.433,0.320,0.377,0.660,1.037,0.07,0.07,0.293,7.27,1.91
Aaron Judge,$5.4K,R,NYY,OF,MIN,2 ,Kyle Gibson,R, ,,,,, , ,9.5,-190,5.54,0.01,68,0.338,0.448,0.280,0.432,0.618,1.050,0.27,0.15,0.429,10.34,1.91
Mitchell Garver,$3.0K,R,MIN,C,@ NYY,5 ,Jordan Montgomery,L,,,,,,900,-26,9.5,169,3.96,-0.01,10,0.100,0.089,0.000,0.100,0.100,0.200,0.40,0.00,0.167,5.71,1.9
Nick Castellanos,$4.1K,R,DET,OF,@ PIT,4 ,Ivan Nova,R, ,,,,,300,1,8.0,128,3.68,-0.01,66,0.258,0.299,0.090,0.319,0.348,0.667,0.19,0.08,0.327,7.81,1.9
Rhys Hoskins,$5.1K,R,PHI,OF,ARI,4 ,Matt Koch,R, ,,,,,300,1,8.5,-124,4.43,0.03,59,0.322,0.437,0.271,0.431,0.593,1.024,0.28,0.17,0.432,9.68,1.9
Anthony Rizzo,$4.4K,L,CHC,1B,MIL,4 ,Chase Anderson,R,,,,,,200,1,8.5,-165,4.78,4.78,39,0.231,0.268,0.077,0.286,0.308,0.594,0.17,0.07,0.258,8.36,1.9
Brock Holt,$3.0K,L,BOS,2B/SS,@ TOR,9 ,Marco Estrada,R,,,,,,300,1,8.0,-208,4.77,0.09,43,0.302,0.356,0.163,0.348,0.465,0.813,0.07,0.07,0.308,5.69,1.9
Ryan Braun,$4.4K,R,MIL,OF,@ CHC,3 ,Kyle Hendricks,R, ,,,,,900,-11,8.5,148,3.72,3.72,54,0.259,0.326,0.204,0.293,0.463,0.756,0.26,0.05,0.297,8.31,1.89
Devon Travis,$2.5K,R,TOR,2B,BOS,9 ,Chris Sale,L,,,,,,400,5,8.0,182,3.23,-0.09,10,0.200,0.216,0.100,0.200,0.300,0.500,0.10,0.00,0.222,4.69,1.88
J.D. Martinez,$4.8K,R,BOS,OF,@ TOR,4 ,Marco Estrada,R, ,,,,,800,-3,8.0,-208,4.77,0.09,64,0.297,0.386,0.281,0.338,0.578,0.916,0.30,0.07,0.366,9.01,1.88
Anthony Santander,$2.8K,S,BAL,OF,TBR,8 ,Chris Archer,R,,,,,,800,-12,7.5,-125,3.92,-0.08,48,0.167,0.215,0.146,0.184,0.313,0.497,0.16,0.02,0.179,5.25,1.88
Jonathan Villar,$3.4K,S,MIL,2B,@ CHC,6 ,Kyle Hendricks,R,,,,,,300, ,8.5,148,3.72,3.72,61,0.311,0.315,0.050,0.344,0.361,0.705,0.31,0.05,0.450,6.36,1.87
Joseph Wendle,$3.1K,L,TBR,2B,@ BAL,6 ,Dylan Bundy,R,,,,,,100,3,7.5,112,3.58,0.08,48,0.292,0.351,0.166,0.352,0.458,0.810,0.20,0.09,0.351,5.8,1.87
Nelson Cruz,$4.3K,R,SEA,T6,@ CLE,4 ,Michael Clevinger,R, ,,,,,600,-15,7.5,-106,3.69,0.04,43,0.256,0.330,0.256,0.256,0.512,0.768,0.16,0.00,0.242,8.05,1.87
Ryan Flaherty,$3.3K,L,ATL,3B,@ CIN,8 ,Homer Bailey,R,,,,,,300,-2,9.0,-136,4.8,0.05,63,0.302,0.359,0.127,0.380,0.429,0.809,0.23,0.11,0.391,6.16,1.87
Dee Gordon,$4.1K,L,SEA,T5,@ CLE,1 ,Michael Clevinger,R,,,,,,700,-26,7.5,-106,3.69,0.04,66,0.288,0.292,0.060,0.309,0.348,0.657,0.23,0.03,0.367,7.62,1.86
Starling Marte,$4.3K,R,PIT,OF,DET,3 ,Michael Fulmer,R, ,,,,,200,4,8.0,-142,4.32,0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8,1.86
Andrew Benintendi,$4.2K,L,BOS,OF,@ TOR,2 ,Marco Estrada,R,,,,,,400,-1,8.0,-208,4.77,0.09,62,0.258,0.347,0.177,0.356,0.435,0.791,0.11,0.14,0.278,7.79,1.85
Joey Votto,$4.1K,L,CIN,1B,ATL,3 ,Sean Newcomb,L, ,,,,,100,1,9.0,122,4.2,-0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.55,1.84
Miguel Andujar,$3.9K,R,NYY,3B,MIN,8 ,Kyle Gibson,R, ,,,,,200,-1,9.5,-190,5.54,0.01,49,0.306,0.407,0.367,0.300,0.673,0.973,0.20,0.00,0.324,7.12,1.83
Travis Shaw,$4.2K,L,MIL,3B,@ CHC,4 ,Kyle Hendricks,R,,,,,,-100, ,8.5,148,3.72,3.72,62,0.339,0.468,0.338,0.423,0.677,1.100,0.18,0.13,0.364,7.69,1.83
Addison Russell,$3.5K,R,CHC,SS,MIL,7 ,Chase Anderson,R, ,,,,,900,-6,8.5,-165,4.78,4.78,53,0.189,0.226,0.037,0.259,0.226,0.485,0.19,0.09,0.238,6.39,1.83
Nick Ahmed,$3.0K,R,ARI,SS,@ PHI,8 ,Ben Lively,R, ,,,,,100,2,8.5,111,4.07,-0.03,38,0.211,0.318,0.157,0.333,0.368,0.701,0.27,0.16,0.280,5.49,1.83
Eugenio Suarez,$3.8K,R,CIN,3B,ATL,5 ,Sean Newcomb,L,,,,,,1800,-15,9.0,122,4.2,-0.05,6,0.500,0.661,0.500,0.667,1.000,1.667,0.11,0.33,0.500,6.9,1.82
Andrew Knapp,$3.1K,S,PHI,C,ARI,6 ,Matt Koch,R,,,,,,800,-24,8.5,-124,4.43,0.03,36,0.194,0.243,0.056,0.275,0.250,0.525,0.35,0.10,0.318,5.63,1.82
Francisco Cervelli,$3.4K,R,PIT,C,DET,6 ,Michael Fulmer,R, ,,,,,800,-18,8.0,-142,4.32,0.01,48,0.250,0.323,0.146,0.339,0.396,0.735,0.16,0.13,0.300,6.15,1.81
Christian Yelich,$4.6K,L,MIL,OF,@ CHC,2 ,Kyle Hendricks,R,,,,,,600,-1,8.5,148,3.72,3.72,31,0.290,0.391,0.194,0.405,0.484,0.889,0.19,0.16,0.348,8.34,1.81
Leonys Martin,$3.8K,L,DET,OF,@ PIT,1 ,Ivan Nova,R,,,,,,300, ,8.0,128,3.68,-0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.87,1.81
Jay Bruce,$3.4K,L,NYM,OF,@ STL,4 ,Carlos Martinez,R,,,,,,200,4,7.0,-110,3.55,0.11,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.14,1.81
Jean Segura,$4.0K,R,SEA,SS,@ CLE,2 ,Michael Clevinger,R, ,,,,,200,-2,7.5,-106,3.69,0.04,69,0.290,0.320,0.130,0.315,0.420,0.735,0.15,0.04,0.328,7.22,1.81
Rajai Davis,$2.8K,R,CLE,OF,SEA,9 ,James Paxton,L,,,,,,700,-5,7.5,-107,3.81,-0.04,15,0.067,0.099,0.000,0.125,0.067,0.192,0.06,0.06,0.071,5.03,1.8
Paul Goldschmidt,$5.2K,R,ARI,1B,@ PHI,3 ,Ben Lively,R, ,,,,,800, ,8.5,111,4.07,-0.03,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9.34,1.8
Francisco Lindor,$4.7K,S,CLE,T4,SEA,1 ,James Paxton,L,,,,,,700,-3,7.5,-107,3.81,-0.04,27,0.259,0.317,0.148,0.310,0.407,0.717,0.07,0.07,0.250,8.42,1.79
Cesar Hernandez,$4.2K,S,PHI,2B,ARI,1 ,Matt Koch,R,,,,,,700,-2,8.5,-124,4.43,0.03,68,0.309,0.365,0.147,0.377,0.456,0.833,0.25,0.10,0.396,7.52,1.79
Yangervis Solarte,$3.2K,S,TOR,3B,BOS,4 ,Chris Sale,L,,,,,, ,2,8.0,182,3.23,-0.09,23,0.217,0.393,0.305,0.379,0.522,0.901,0.03,0.21,0.150,5.73,1.79
