Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K
Anthony Rendon,$3.8K,R,WAS,3B,@ MIA,3 ,Wei-Yin Chen,L,,,,,, ,6,8.0,-151,4.39,-0.32,29,0.241,0.325,0.172,0.333,0.414,0.747,27.30,12.10,0.316,9.52,2.51
Ryan Braun,$3.9K,R,MIL,1B/OF,NYM,3 ,Jason Vargas,L,,,,,,1100,-36,9.0,-146,4.9,-0.06,38,0.237,0.340,0.237,0.302,0.474,0.776,7.00,14.00,0.206,9.79,2.51
Lorenzo Cain,$4.2K,R,MIL,OF,NYM,1 ,Jason Vargas,L,,,,,,700,-1,9.0,-146,4.9,-0.06,43,0.395,0.478,0.279,0.469,0.674,1.143,8.20,12.20,0.405,10.42,2.48
Pedro Severino,$2.7K,R,WAS,C,@ MIA,7 ,Wei-Yin Chen,L,,,,,,500,-28,8.0,-151,4.39,-0.32,26,0.308,0.315,0.077,0.345,0.385,0.730,27.60,3.40,0.421,6.69,2.48
Brad Miller,$3.2K,L,TBR,1B,BAL,1 ,Andrew Cashner,R,,,,,,800,-13,8.5,-142,4.59,0.01,93,0.237,0.312,0.172,0.305,0.409,0.714,26.70,11.40,0.297,7.91,2.47
Danny Valencia,$3.0K,R,BAL,3B,@ TBR,5 ,Ryne Stanek,R, ,,,,,200,1,8.5,128,3.91,-0.01,42,0.286,0.330,0.167,0.326,0.452,0.778,23.90,6.50,0.333,7.38,2.46
Jeimer Candelario,$3.4K,S,DET,3B,CHW,3 ,Hector Santiago,L,,,,,,100,7,9.5,-116,4.86,0.06,39,0.231,0.315,0.179,0.318,0.410,0.728,25.00,11.40,0.296,8.35,2.46
Rougned Odor,$3.1K,L,TEX,2B,KCR,7 ,Ian Kennedy,R,,,,,,600,2,10.5,-138,5.63,0.22,62,0.161,0.224,0.081,0.235,0.242,0.477,32.40,8.80,0.231,7.58,2.45
Alex Avila,$2.5K,L,ARI,C,@ OAK,7 ,Daniel Mengden,R,,,,,,500,-32,8.5,144,3.76,0.18,67,0.149,0.220,0.090,0.240,0.239,0.479,52.00,12.00,0.308,6.12,2.45
Craig Gentry,$2.4K,R,BAL,OF,@ TBR,9 ,Ryne Stanek,R, ,,,,,200,11,8.5,128,3.91,-0.01,39,0.256,0.285,0.051,0.326,0.308,0.634,15.90,9.10,0.312,5.86,2.44
Guillermo Heredia,$2.8K,R,SEA,OF,MIN,2 ,Jake Odorizzi,R, ,,,,,400,10,8.5,-130,4.48,0.41,34,0.324,0.444,0.235,0.478,0.559,1.037,14.60,20.80,0.370,6.83,2.44
Joseph Wendle,$3.0K,L,TBR,2B,BAL,3 ,Andrew Cashner,R,,,,,,600,3,8.5,-142,4.59,0.01,107,0.280,0.303,0.093,0.319,0.374,0.693,19.80,6.00,0.341,7.25,2.42
Marcell Ozuna,$3.2K,R,STL,OF,@ PIT,4 ,Trevor Williams,R, ,,,,,300,15,8.5,-106,4.31,-0.02,143,0.231,0.252,0.070,0.267,0.301,0.568,22.80,5.40,0.290,7.73,2.42
Trayce Thompson,$2.7K,R,CHW,OF,@ DET,8 ,Francisco Liriano,L,,,,,,700, ,9.5,103,4.64,0.44,31,0.129,0.203,0.161,0.182,0.290,0.472,39.40,6.10,0.176,6.51,2.41
Marwin Gonzalez,$3.1K,S,HOU,1B/OF,@ CLE,5 ,Carlos Carrasco,R,,,,,,800,-13,8.5,-105,4.18,0.12,114,0.219,0.293,0.140,0.297,0.360,0.657,24.60,11.50,0.266,7.45,2.4
Trey Mancini,$3.4K,R,BAL,1B/OF,@ TBR,1 ,Ryne Stanek,R, ,,,,, ,3,8.5,128,3.91,-0.01,132,0.235,0.296,0.129,0.299,0.364,0.663,22.40,10.90,0.278,8.15,2.4
Mitch Garver,$2.7K,R,MIN,C,@ SEA,6 ,Wade LeBlanc,L,,,,,,600,-35,8.5,116,4.02,0.59,27,0.185,0.194,0.037,0.214,0.222,0.436,28.60,7.10,0.263,6.45,2.39
Adam Duvall,$4.0K,R,CIN,OF,@ COL,5 ,Tyler Anderson,L,,,,,,800,-9,11.5,149,5.03,-0.04,37,0.189,0.373,0.351,0.333,0.541,0.874,22.90,25.00,0.136,9.55,2.39
Maikel Franco,$3.3K,R,PHI,3B,TOR,6 ,Jaime Garcia,L,,,,,,100,6,8.5,-185,4.92,0.01,41,0.220,0.287,0.220,0.244,0.439,0.683,8.90,6.70,0.189,7.82,2.37
Chris Davis,$2.9K,L,BAL,1B,@ TBR,6 ,Ryne Stanek,R,,,,,,100,9,8.5,128,3.91,-0.01,125,0.160,0.208,0.048,0.234,0.208,0.442,34.80,9.40,0.250,6.86,2.37
Zack Cozart,$3.1K,R,LAA,2B/3B,@ NYY,1 ,Sonny Gray,R, ,,,,,400,-5,10.0,140,4.46,0.35,130,0.238,0.320,0.177,0.322,0.415,0.737,19.20,7.50,0.276,7.33,2.36
Aaron Altherr,$3.4K,R,PHI,OF,TOR,5 ,Jaime Garcia,L,,,,,,900,-11,8.5,-185,4.92,0.01,28,0.179,0.365,0.286,0.385,0.464,0.849,23.10,25.60,0.167,8.03,2.36
Nick Castellanos,$4.0K,R,DET,OF,CHW,2 ,Hector Santiago,L,,,,,,500,10,9.5,-116,4.86,0.06,43,0.442,0.479,0.209,0.478,0.651,1.129,16.70,8.30,0.515,9.45,2.36
Rhys Hoskins,$4.0K,R,PHI,OF,TOR,2 ,Jaime Garcia,L,,,,,,300,15,8.5,-185,4.92,0.01,34,0.265,0.398,0.118,0.479,0.382,0.861,24.50,26.50,0.381,9.41,2.35
Didi Gregorius,$4.1K,L,NYY,SS,LAA,3 ,Jaime Barria,R,,,,,,300,3,10.0,-156,5.54,0.15,120,0.242,0.355,0.317,0.307,0.558,0.865,14.30,11.40,0.211,9.64,2.35
Jose Peraza,$3.9K,R,CIN,SS,@ COL,1 ,Tyler Anderson,L,,,,,,800,-3,11.5,149,5.03,-0.04,61,0.246,0.235,0.033,0.258,0.279,0.537,6.50,1.60,0.263,9.11,2.34
Mike Moustakas,$4.0K,L,KCR,3B,@ TEX,3 ,Bartolo Colon,R,,,,,, ,5,10.5,124,4.87,0.28,128,0.297,0.381,0.273,0.345,0.570,0.915,14.30,7.90,0.290,9.36,2.34
Jason Heyward,$3.0K,L,CHC,OF,SFG,8 ,Chris Stratton,R,,,,,,500,6,9.5,-240,5.88,5.88,80,0.250,0.321,0.163,0.333,0.412,0.745,7.40,10.60,0.247,7,2.33
Wilmer Flores,$3.1K,R,NYM,1B/3B,@ MIL,3 ,Chase Anderson,R, ,,,,,800,-13,9.0,132,4.1,0.06,56,0.286,0.380,0.25,0.369,0.536,0.905,12.30,10.80,0.283,7.2,2.32
Victor Martinez,$3.1K,S,DET,1B,CHW,4 ,Hector Santiago,L,,,,,,900,-20,9.5,-116,4.86,0.06,40,0.200,0.261,0.175,0.238,0.375,0.613,11.60,7.00,0.182,7.16,2.31
Alex Gordon,$3.1K,L,KCR,OF,@ TEX,6 ,Bartolo Colon,R,,,,,,500,6,10.5,124,4.87,0.28,94,0.298,0.349,0.170,0.347,0.468,0.815,18.80,5.90,0.338,7.15,2.31
Jay Bruce,$3.6K,L,NYM,OF,@ MIL,4 ,Chase Anderson,R,,,,,,900,-11,9.0,132,4.1,0.06,111,0.234,0.297,0.144,0.286,0.378,0.664,18.20,10.70,0.267,8.29,2.3
Brian Dozier,$4.0K,R,MIN,2B,@ SEA,1 ,Wade LeBlanc,L,,,,,,100,5,8.5,116,4.02,0.59,35,0.229,0.307,0.171,0.308,0.400,0.708,15.40,10.30,0.250,9.15,2.29
Shin-Soo Choo,$4.1K,L,TEX,OF,KCR,2 ,Ian Kennedy,R,,,,,,700,-2,10.5,-138,5.63,0.22,140,0.264,0.344,0.164,0.354,0.429,0.783,18.00,13.70,0.292,9.35,2.28
Kelby Tomlinson,$2.6K,R,SFG,2B/SS,@ CHC,8 ,Jose Quintana,L,,,,,,600,6,9.5,210,3.62,3.62,36,0.222,0.262,0.056,0.300,0.278,0.578,30.00,10.00,0.333,5.89,2.27
Albert Pujols,$3.1K,R,LAA,1B,@ NYY,4 ,Sonny Gray,R, ,,,,,200,4,10.0,140,4.46,0.35,149,0.255,0.301,0.161,0.279,0.416,0.695,13.50,5.10,0.268,7.04,2.27
Adam Engel,$2.9K,R,CHW,OF,@ DET,7 ,Francisco Liriano,L,,,,,,700, ,9.5,103,4.64,0.44,39,0.205,0.250,0.103,0.262,0.308,0.570,16.30,7.00,0.250,6.56,2.26
Michael Taylor,$3.2K,R,WAS,OF,@ MIA,6 ,Wei-Yin Chen,L,,,,,,500,9,8.0,-151,4.39,-0.32,52,0.212,0.284,0.25,0.212,0.462,0.674,42.60,3.70,0.308,7.2,2.25
David Peralta,$3.4K,L,ARI,OF,@ OAK,1 ,Daniel Mengden,R,,,,,,400,9,8.5,144,3.76,0.18,117,0.282,0.359,0.222,0.346,0.504,0.850,19.10,9.90,0.310,7.66,2.25
Evan Longoria,$3.4K,R,SFG,3B,@ CHC,3 ,Jose Quintana,L,,,,,,600,-7,9.5,210,3.62,3.62,63,0.317,0.401,0.302,0.353,0.619,0.972,17.60,5.90,0.319,7.65,2.25
Jose Pirela,$3.0K,R,SDP,2B/OF,@ LAD,2 ,Alex Wood,L,,,,,,400,7,7.0,195,2.75,-0.14,55,0.255,0.310,0.109,0.339,0.364,0.703,14.80,11.50,0.304,6.75,2.25
Matt Duffy,$3.2K,R,TBR,3B,BAL,5 ,Andrew Cashner,R, ,,,,,200,3,8.5,-142,4.59,0.01,93,0.376,0.396,0.140,0.410,0.516,0.926,22.80,5.90,0.478,7.19,2.25
James McCann,$2.9K,R,DET,C,CHW,7 ,Hector Santiago,L,,,,,,600,-25,9.5,-116,4.86,0.06,35,0.314,0.401,0.229,0.400,0.543,0.943,20.00,12.50,0.360,6.47,2.23
Luis Valbuena,$3.1K,L,LAA,1B/3B,@ NYY,7 ,Sonny Gray,R,,,,,,900,2,10.0,140,4.46,0.35,106,0.208,0.232,0.094,0.234,0.302,0.536,31.80,3.60,0.275,6.89,2.22
Eduardo Nunez,$3.2K,R,BOS,2B/SS,ATL,7 ,Sean Newcomb,L,,,,,,400,3,10.5,-127,5.5,0.32,44,0.182,0.198,0.045,0.217,0.227,0.444,17.00,4.30,0.222,7.11,2.22
Alcides Escobar,$2.7K,R,KCR,SS,@ TEX,9 ,Bartolo Colon,R, ,,,,,400,-2,10.5,124,4.87,0.28,131,0.198,0.222,0.053,0.246,0.252,0.498,8.30,6.20,0.208,5.93,2.2
Yulieski Gurriel,$3.2K,R,HOU,1B,@ CLE,6 ,Carlos Carrasco,R, ,,,,,600,-3,8.5,-105,4.18,0.12,99,0.283,0.292,0.091,0.308,0.374,0.682,11.20,3.70,0.311,7.05,2.2
Kurt Suzuki,$3.2K,R,ATL,C,@ BOS,5 ,Drew Pomeranz,L,,,,,,900,-34,10.5,113,5,0.18,27,0.296,0.377,0.222,0.367,0.519,0.886,6.90,10.30,0.261,7.04,2.2
Josh Bell,$3.4K,S,PIT,1B,STL,4 ,Jack Flaherty,R,,,,,,200,8,8.5,-106,4.19,0.02,138,0.246,0.306,0.130,0.314,0.377,0.691,17.00,10.50,0.282,7.44,2.19
Matt Olson,$3.7K,L,OAK,1B,ARI,4 ,Clay Buchholz,R,,,,,,700,-7,8.5,-160,4.74,0.32,127,0.252,0.345,0.220,0.331,0.472,0.803,31.50,11.20,0.333,8.07,2.18
Brian Anderson,$2.8K,R,MIA,3B/OF,WAS,5 ,Tanner Roark,R, ,,,,,-200,8,8.0,136,3.61,-0.18,136,0.257,0.299,0.074,0.331,0.331,0.662,23.30,8.00,0.340,6.11,2.18
Ketel Marte,$2.7K,S,ARI,2B/SS,@ OAK,5 ,Daniel Mengden,R,,,,,,400,7,8.5,144,3.76,0.18,105,0.200,0.238,0.067,0.263,0.267,0.530,14.90,7.00,0.230,5.88,2.18
Andrew Romine,$2.5K,S,SEA,2B/OF,MIN,9 ,Jake Odorizzi,R,,,,,,300,9,8.5,-130,4.48,0.41,23,0.130,0.231,0.043,0.286,0.174,0.460,31.00,13.80,0.214,5.44,2.18
Francisco Pena,$2.9K,R,STL,C,@ PIT,7 ,Trevor Williams,R, ,,,,,800,-39,8.5,-106,4.31,-0.02,44,0.318,0.337,0.114,0.348,0.432,0.780,22.20,2.20,0.394,6.25,2.16
Jarrod Dyson,$3.1K,L,ARI,OF,@ OAK,9 ,Daniel Mengden,R,,,,,,900,-10,8.5,144,3.76,0.18,86,0.186,0.238,0.105,0.231,0.291,0.522,13.20,8.80,0.194,6.67,2.15
Brett Gardner,$4.1K,L,NYY,OF,LAA,1 ,Jaime Barria,R,,,,,,800,-11,10.0,-156,5.54,0.15,123,0.244,0.325,0.106,0.364,0.350,0.714,16.30,15.70,0.290,8.79,2.14
Josh Donaldson,$3.9K,R,TOR,3B,@ PHI,2 ,Aaron Nola,R, ,,,,,-300,9,8.5,165,3.58,-0.01,85,0.200,0.300,0.212,0.274,0.412,0.686,25.80,13.40,0.228,8.35,2.14
Justin Upton,$3.9K,R,LAA,OF,@ NYY,3 ,Sonny Gray,R, ,,,,,100,24,10.0,140,4.46,0.35,159,0.258,0.339,0.233,0.311,0.491,0.802,25.40,7.90,0.287,8.36,2.14
Jesus Aguilar,$4.0K,R,MIL,1B,NYM,4 ,Jason Vargas,L,,,,,,400,-1,9.0,-146,4.9,-0.06,28,0.286,0.393,0.214,0.412,0.500,0.912,23.50,14.70,0.368,8.55,2.14
Charlie Blackmon,$5.6K,L,COL,OF,CIN,1 ,Tyler Mahle,R,,,,,,900,-2,11.5,-166,6.47,0.54,106,0.236,0.363,0.274,0.341,0.509,0.850,22.10,14.80,0.239,11.93,2.13
Brian McCann,$3.2K,L,HOU,C,@ CLE,7 ,Carlos Carrasco,R,,,,,,1000,-41,8.5,-105,4.18,0.12,79,0.215,0.292,0.152,0.292,0.367,0.659,18.00,9.00,0.230,6.82,2.13
Jason Kipnis,$3.1K,L,CLE,2B,HOU,7 ,Lance McCullers,R,,,,,,600,2,8.5,-108,4.32,0.38,128,0.141,0.201,0.039,0.240,0.180,0.420,19.20,11.00,0.178,6.59,2.13
Logan Forsythe,$2.8K,R,LAD,2B/3B,SDP,7 ,Jordan Lyles,R, ,,,,,400,6,7.0,-223,4.25,0.14,49,0.224,0.266,0.143,0.255,0.367,0.622,11.80,3.90,0.238,5.95,2.13
Joey Gallo,$3.8K,L,TEX,1B/OF,KCR,6 ,Ian Kennedy,R,,,,,,600,-20,10.5,-138,5.63,0.22,141,0.213,0.312,0.255,0.265,0.468,0.733,32.00,9.20,0.244,8.05,2.12
Jake Lamb,$3.9K,L,ARI,3B,@ OAK,3 ,Daniel Mengden,R,,,,,,800,-7,8.5,144,3.76,0.18,27,0.296,0.375,0.222,0.367,0.519,0.886,36.70,10.00,0.467,8.25,2.12
Jorge Soler,$3.6K,R,KCR,OF,@ TEX,5 ,Bartolo Colon,R, ,,,,,500,1,10.5,124,4.87,0.28,116,0.250,0.316,0.112,0.343,0.362,0.705,24.60,11.20,0.329,7.62,2.12
Trea Turner,$4.7K,R,WAS,SS,@ MIA,1 ,Wei-Yin Chen,L,,,,,,400,2,8.0,-151,4.39,-0.32,56,0.214,0.290,0.125,0.290,0.339,0.629,11.10,14.30,0.229,9.9,2.11
Adam Jones,$3.5K,R,BAL,OF,@ TBR,2 ,Ryne Stanek,R, ,,,,, ,29,8.5,128,3.91,-0.01,149,0.248,0.312,0.235,0.266,0.483,0.749,20.30,2.00,0.261,7.37,2.11
Colin Moran,$3.4K,L,PIT,3B,STL,6 ,Jack Flaherty,R,,,,,,400,-2,8.5,-106,4.19,0.02,123,0.276,0.347,0.171,0.357,0.447,0.804,16.20,10.60,0.309,7.17,2.11
Hunter Dozier,$3.1K,R,KCR,1B,@ TEX,7 ,Bartolo Colon,R, ,,,,,1000,1,10.5,124,4.87,0.28,22,0.136,0.145,0,0.174,0.136,0.310,30.40,4.30,0.200,6.5,2.1
Chris Iannetta,$3.7K,R,COL,C,CIN,8 ,Tyler Mahle,R, ,,,,,500,-14,11.5,-166,6.47,0.54,64,0.219,0.319,0.203,0.315,0.422,0.737,31.10,10.80,0.289,7.78,2.1
Byron Buxton,$3.0K,R,MIN,OF,@ SEA,9 ,Wade LeBlanc,L,,,,,,600,1,8.5,116,4.02,0.59,14,0.143,0.125,0,0.143,0.143,0.286,40.00,0.00,0.250,6.26,2.09
Jose Abreu,$4.3K,R,CHW,1B,@ DET,3 ,Francisco Liriano,L,,,,,,500,1,9.5,103,4.64,0.44,41,0.268,0.334,0.195,0.318,0.463,0.781,27.30,2.30,0.333,8.99,2.09
Ian Desmond,$3.9K,R,COL,1B/OF,CIN,6 ,Tyler Mahle,R, ,,,,,400, ,11.5,-166,6.47,0.54,110,0.155,0.223,0.164,0.203,0.318,0.521,27.40,5.10,0.173,8.16,2.09
Mark Reynolds,$3.7K,R,WAS,1B/3B,@ MIA,4 ,Wei-Yin Chen,L,,,,,, ,11,8.0,-151,4.39,-0.32,11,0.636,0.691,0.364,0.636,1.000,1.636,0.00,0.00,0.600,7.74,2.09
Niko Goodrum,$3.5K,S,DET,3B/OF,CHW,5 ,Hector Santiago,L,,,,,,700,-34,9.5,-116,4.86,0.06,22,0.273,0.338,0.182,0.333,0.455,0.788,20.80,8.30,0.312,7.33,2.09
Alfredo Gonzalez,$2.7K,R,CHW,C,@ DET,9 ,Francisco Liriano,L,,,,,,700,-38,9.5,103,4.64,0.44,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.6,2.07
J.D. Martinez,$5.0K,R,BOS,OF,ATL,3 ,Sean Newcomb,L,,,,,,300,3,10.5,-127,5.5,0.32,41,0.341,0.352,0.122,0.357,0.463,0.820,33.30,2.40,0.500,10.37,2.07
Mallex Smith,$3.5K,L,TBR,OF,BAL,6 ,Andrew Cashner,R,,,,,,1300,-29,8.5,-142,4.59,0.01,106,0.292,0.337,0.104,0.367,0.396,0.763,17.50,9.20,0.360,7.26,2.07
Asdrubal Cabrera,$3.9K,S,NYM,2B,@ MIL,2 ,Chase Anderson,R,,,,,,200,3,9.0,132,4.1,0.06,125,0.304,0.376,0.24,0.351,0.544,0.895,17.90,6.00,0.344,8.02,2.06
Edwin Encarnacion,$3.6K,R,CLE,1B,HOU,4 ,Lance McCullers,R, ,,,,,400,3,8.5,-108,4.32,0.38,108,0.231,0.320,0.222,0.297,0.454,0.751,28.60,5.90,0.269,7.42,2.06
Michael Conforto,$3.8K,L,NYM,OF,@ MIL,5 ,Chase Anderson,R,,,,,,400,13,9.0,132,4.1,0.06,96,0.250,0.323,0.125,0.351,0.375,0.726,21.10,14.90,0.304,7.84,2.06
Tyler Saladino,$2.8K,R,MIL,3B/SS,NYM,7 ,Jason Vargas,L,,,,,,300,10,9.0,-146,4.9,-0.06,12,0.250,0.249,0.083,0.250,0.333,0.583,25.00,0.00,0.333,5.76,2.06
Wilmer Difo,$3.1K,S,WAS,2B/3B,@ MIA,9 ,Wei-Yin Chen,L,,,,,,400,4,8.0,-151,4.39,-0.32,40,0.225,0.246,0.075,0.262,0.300,0.562,21.40,7.10,0.290,6.39,2.06
Gorkys Hernandez,$3.1K,R,SFG,OF,@ CHC,1 ,Jose Quintana,L,,,,,,700,-3,9.5,210,3.62,3.62,41,0.317,0.356,0.146,0.364,0.463,0.827,31.10,6.70,0.440,6.35,2.05
Josh Harrison,$3.6K,R,PIT,2B,STL,1 ,Jack Flaherty,R, ,,,,,300,2,8.5,-106,4.19,0.02,59,0.305,0.324,0.068,0.368,0.373,0.741,14.70,8.80,0.353,7.35,2.04
Wilson Ramos,$3.3K,R,TBR,C,BAL,4 ,Andrew Cashner,R, ,,,,,800,-30,8.5,-142,4.59,0.01,93,0.290,0.333,0.151,0.333,0.441,0.774,20.20,6.10,0.333,6.72,2.04
Isiah Kiner-Falefa,$3.5K,R,TEX,2B/3B,KCR,3 ,Ian Kennedy,R, ,,,,,200,4,10.5,-138,5.63,0.22,97,0.268,0.309,0.113,0.321,0.381,0.702,16.40,5.50,0.308,7.14,2.04
Socrates Brito,$3.0K,L,ARI,OF,@ OAK,6 ,Daniel Mengden,R,,,,,,1000,-13,8.5,144,3.76,0.18,1,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.08,2.03
Devin Mesoraco,$3.3K,R,NYM,C,@ MIL,6 ,Chase Anderson,R, ,,,,,900,-35,9.0,132,4.1,0.06,61,0.180,0.289,0.246,0.231,0.426,0.657,20.30,6.20,0.159,6.71,2.03
Yolmer Sanchez,$3.2K,S,CHW,3B,@ DET,2 ,Francisco Liriano,L,,,,,,300,-1,9.5,103,4.64,0.44,41,0.195,0.218,0,0.267,0.195,0.462,33.30,6.70,0.308,6.5,2.03
Matt Carpenter,$3.5K,L,STL,2B/3B,@ PIT,1 ,Trevor Williams,R,,,,,,200,4,8.5,-106,4.31,-0.02,124,0.210,0.311,0.194,0.315,0.403,0.718,26.70,13.70,0.265,7.11,2.03
Billy Hamilton,$3.5K,S,CIN,OF,@ COL,9 ,Tyler Anderson,L,,,,,,500,3,11.5,149,5.03,-0.04,44,0.182,0.257,0.159,0.250,0.341,0.591,37.50,8.30,0.250,7.08,2.02
Yonder Alonso,$3.5K,L,CLE,1B,HOU,5 ,Lance McCullers,R,,,,,,1000,-13,8.5,-108,4.32,0.38,115,0.243,0.314,0.191,0.296,0.435,0.731,22.40,8.00,0.268,7.06,2.02
Ben Zobrist,$3.9K,S,CHC,2B/OF,SFG,1 ,Chris Stratton,R,,,,,,1300,-50,9.5,-240,5.88,5.88,79,0.291,0.360,0.127,0.385,0.418,0.803,11.00,15.40,0.313,7.89,2.02
Yoan Moncada,$4.2K,S,CHW,2B,@ DET,6 ,Francisco Liriano,L,,,,,,500,-1,9.5,103,4.64,0.44,40,0.150,0.213,0.075,0.239,0.225,0.464,37.00,10.90,0.250,8.49,2.02
Johan Camargo,$2.9K,S,ATL,3B/SS,@ BOS,8 ,Drew Pomeranz,L,,,,,,600,-1,10.5,113,5,0.18,25,0.160,0.169,0.08,0.160,0.240,0.400,19.20,3.80,0.200,5.86,2.02
Salvador Perez,$4.0K,R,KCR,C,@ TEX,4 ,Bartolo Colon,R, ,,,,,200,-3,10.5,124,4.87,0.28,89,0.258,0.334,0.258,0.287,0.517,0.804,14.90,3.20,0.243,8.09,2.02
Mike Zunino,$3.4K,R,SEA,C,MIN,8 ,Jake Odorizzi,R, ,,,,,1100,-39,8.5,-130,4.48,0.41,71,0.225,0.332,0.282,0.286,0.507,0.793,33.80,6.50,0.256,6.85,2.01
Eugenio Suarez,$5.0K,R,CIN,3B,@ COL,4 ,Tyler Anderson,L,,,,,,600,1,11.5,149,5.03,-0.04,27,0.407,0.593,0.556,0.556,0.963,1.519,18.90,27.00,0.438,10.06,2.01
Franmil Reyes,$2.8K,R,SDP,OF,@ LAD,5 ,Alex Wood,L,,,,,,400,10,7.0,195,2.75,-0.14,8,0.250,0.394,0.375,0.333,0.625,0.958,33.30,11.10,0.250,5.62,2.01
Kole Calhoun,$2.8K,L,LAA,OF,@ NYY,8 ,Sonny Gray,R,,,,,,800,-4,10.0,140,4.46,0.35,120,0.150,0.174,0.05,0.189,0.200,0.389,28.30,4.70,0.202,5.63,2.01
Curtis Granderson,$3.5K,L,TOR,OF,@ PHI,1 ,Aaron Nola,R,,,,,,700,-2,8.5,165,3.58,-0.01,95,0.253,0.371,0.189,0.403,0.442,0.845,29.40,18.50,0.368,7,2
Erik Kratz,$2.4K,R,MIL,C,NYM,8 ,Jason Vargas,L,,,,,,400,-29,9.0,-146,4.9,-0.06,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,4.8,2
Ronald Acuna,$4.2K,R,ATL,OF,@ BOS,2 ,Drew Pomeranz,L,,,,,,800,-6,10.5,113,5,0.18,32,0.250,0.344,0.219,0.333,0.469,0.802,25.00,8.30,0.286,8.4,2
