Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K
Craig Gentry,$2.5K,R,BAL,OF,MIA,1 ,Wei-Yin Chen,L,,,,,,400,3,9.5,-153,5.24,0.46,56,0.250,0.276,0.054,0.311,0.304,0.615,24.60,8.20,0.341,6.16,2.46
Jake Marisnick,$2.7K,R,HOU,OF,@ KCR,9 ,Danny Duffy,L,,,,,,600,-5,9.5,-240,5.89,0.48,54,0.148,0.198,0.130,0.179,0.278,0.457,50.00,3.60,0.250,6.5,2.41
Wilmer Flores,$3.1K,R,NYM,1B/3B,@ ARI,4 ,Patrick Corbin,L,,,,,,1100,-23,7.5,150,3.26,-0.28,47,0.191,0.242,0.085,0.264,0.277,0.541,5.70,9.40,0.200,7.44,2.4
Travis Shaw,$3.8K,L,MIL,3B,PHI,4 ,Zach Eflin,R,,,,,,100,6,9.0,-154,4.96,0.46,176,0.261,0.398,0.318,0.360,0.580,0.940,16.60,14.60,0.250,9.08,2.39
Ian Kinsler,$3.7K,R,LAA,2B,@ OAK,1 ,Sean Manaea,L,,,,,,400,7,9.0,-112,4.42,0.1,58,0.172,0.215,0.103,0.213,0.276,0.489,9.80,4.90,0.176,8.84,2.39
Austin Wynns,$2.4K,R,BAL,C,MIA,9 ,Wei-Yin Chen,L,,,,,,300,-24,9.5,-153,5.24,0.46,10,0.200,0.176,0,0.200,0.200,0.400,30.00,0.00,0.286,5.71,2.38
Tucker Barnhart,$3.2K,S,CIN,C,@ PIT,2 ,Ivan Nova,R,,,,,,700,-27,8.5,-107,4.18,0.12,164,0.220,0.281,0.116,0.297,0.335,0.632,19.30,10.70,0.254,7.62,2.38
Justin Bour,$3.8K,L,MIA,1B,@ BAL,4 ,Alex Cobb,R,,,,,,500,4,9.5,138,4.26,0.04,144,0.250,0.366,0.243,0.351,0.493,0.844,22.30,17.10,0.278,9.01,2.37
Victor Martinez,$2.9K,S,DET,1B,@ CHW,4 ,Lucas Giolito,R,,,,,,600,-10,9.5,-111,4.67, ,156,0.237,0.272,0.090,0.291,0.327,0.618,9.80,8.00,0.250,6.86,2.37
Grayson Greiner,$2.7K,R,DET,C,@ CHW,7 ,Lucas Giolito,R, ,,,,,500,-28,9.5,-111,4.67, ,25,0.240,0.288,0.08,0.321,0.320,0.641,25.00,10.70,0.333,6.35,2.35
Colin Moran,$3.1K,L,PIT,3B,CIN,4 ,Luis Castillo,R,,,,,,600,-1,8.5,-106,4.32,-0.12,165,0.279,0.338,0.152,0.348,0.430,0.778,15.90,9.50,0.308,7.26,2.34
Delino DeShields,$3.4K,R,TEX,OF,COL,2 ,Kyle Freeland,L,,,,,,500,10,9.5,101,4.66,-0.46,53,0.321,0.377,0.113,0.410,0.434,0.844,16.10,12.90,0.381,7.93,2.33
Danny Valencia,$3.6K,R,BAL,3B,MIA,4 ,Wei-Yin Chen,L,,,,,,400,-1,9.5,-153,5.24,0.46,68,0.265,0.332,0.176,0.320,0.441,0.761,14.10,11.50,0.273,8.39,2.33
Jonathan Lucroy,$2.8K,R,OAK,C,LAA,7 ,John Lamb,L,,,,,,800,-35,9.0,-102,4.58,-0.1,53,0.170,0.223,0.057,0.241,0.226,0.467,13.60,10.20,0.200,6.47,2.31
Trea Turner,$4.3K,R,WAS,SS,@ TOR,2 ,Marco Estrada,R, ,,,,,500,-1,7.5,-191,4.39,-0.44,191,0.262,0.322,0.136,0.329,0.398,0.727,20.20,9.90,0.310,9.94,2.31
JaCoby Jones,$3.1K,R,DET,OF,@ CHW,6 ,Lucas Giolito,R, ,,,,,600,6,9.5,-111,4.67, ,153,0.235,0.296,0.183,0.270,0.418,0.688,26.80,3.00,0.292,7.17,2.31
Chad Pinder,$3.2K,R,OAK,OF,LAA,2 ,John Lamb,L,,,,,,1100,37,9.0,-102,4.58,-0.1,60,0.300,0.365,0.167,0.364,0.467,0.831,30.90,10.30,0.432,7.38,2.31
J.T. Riddle,$3.0K,L,MIA,SS,@ BAL,6 ,Alex Cobb,R,,,,,,600,-4,9.5,138,4.26,0.04,45,0.222,0.265,0.156,0.239,0.378,0.617,31.20,2.10,0.286,6.92,2.31
Logan Morrison,$3.1K,L,MIN,1B,@ CLE,4 ,Carlos Carrasco,R,,,,,,500,-5,9.0,170,3.79,0.38,152,0.178,0.286,0.178,0.277,0.355,0.632,18.30,12.00,0.177,7.15,2.31
Enrique Hernandez,$3.3K,R,LAD,2B/OF,SFG,2 ,Madison Bumgarner,L,,,,,,600,-32,7.5,-141,4.04,-0.02,82,0.220,0.323,0.207,0.293,0.427,0.720,22.10,12.60,0.228,7.6,2.3
Mark Canha,$3.2K,R,OAK,OF,LAA,6 ,John Lamb,L,,,,,,600,5,9.0,-102,4.58,-0.1,63,0.286,0.382,0.302,0.318,0.587,0.905,23.90,6.00,0.310,7.26,2.27
Ronny Rodriguez,$2.8K,R,DET,3B/SS,@ CHW,9 ,Lucas Giolito,R, ,,,,,800,-7,9.5,-111,4.67, ,9,0.000,0,0,0.000,0.000,0.000,44.40,0.00,0.000,6.35,2.27
Jonathan Schoop,$3.5K,R,BAL,2B,MIA,6 ,Wei-Yin Chen,L,,,,,,700,2,9.5,-153,5.24,0.46,57,0.263,0.287,0.053,0.323,0.316,0.639,15.90,7.90,0.304,7.94,2.27
Logan Forsythe,$3.0K,R,LAD,2B/3B,SFG,7 ,Madison Bumgarner,L,,,,,,600,7,7.5,-141,4.04,-0.02,41,0.171,0.240,0.122,0.244,0.293,0.537,15.60,8.90,0.182,6.77,2.26
Jonathan Villar,$3.2K,S,MIL,2B,PHI,6 ,Zach Eflin,R,,,,,,300,10,9.0,-154,4.96,0.46,152,0.270,0.298,0.092,0.313,0.362,0.675,30.70,6.10,0.380,7.24,2.26
Matt Davidson,$3.5K,R,CHW,1B/3B,DET,4 ,Jordan Zimmermann,R, ,,,,,800,1,9.5,-102,4.83, ,135,0.252,0.358,0.215,0.352,0.467,0.819,35.00,13.80,0.365,7.86,2.25
Trevor Story,$4.7K,R,COL,SS,@ TEX,4 ,Mike Minor,L,,,,,,400,1,9.5,-115,4.84,-0.54,81,0.296,0.419,0.333,0.363,0.630,0.993,27.20,10.90,0.353,10.57,2.25
Jose Bautista,$3.3K,R,NYM,3B/OF,@ ARI,8 ,Patrick Corbin,L,,,,,,1100,-60,7.5,150,3.26,-0.28,31,0.161,0.341,0.226,0.366,0.387,0.753,24.40,22.00,0.158,7.44,2.25
Ryan Goins,$2.6K,L,KCR,2B,HOU,9 ,Dallas Keuchel,L, ,,,,,600,8,9.5,214,3.61,0.02,16,0.125,0.133,0.062,0.125,0.188,0.313,43.80,0.00,0.222,5.82,2.24
Nolan Arenado,$4.9K,R,COL,3B,@ TEX,3 ,Mike Minor,L,,,,,,400, ,9.5,-115,4.84,-0.54,80,0.400,0.516,0.35,0.495,0.750,1.245,13.40,17.50,0.435,10.97,2.24
Odubel Herrera,$3.6K,L,PHI,OF,@ MIL,3 ,Junior Guerra,R,,,,,,500,12,9.0,138,4.04,0.04,170,0.288,0.340,0.141,0.344,0.429,0.773,20.20,8.50,0.349,8.04,2.23
DJ LeMahieu,$4.2K,R,COL,2B,@ TEX,1 ,Mike Minor,L,,,,,,700,-1,9.5,-115,4.84,-0.54,52,0.346,0.434,0.269,0.407,0.615,1.022,13.30,11.70,0.341,9.35,2.23
Ian Desmond,$3.8K,R,COL,1B/OF,@ TEX,5 ,Mike Minor,L,,,,,,600, ,9.5,-115,4.84,-0.54,73,0.288,0.403,0.329,0.338,0.616,0.954,21.00,6.20,0.280,8.48,2.23
Jose Abreu,$4.0K,R,CHW,1B,DET,3 ,Jordan Zimmermann,R, ,,,,,400,6,9.5,-102,4.83, ,208,0.284,0.350,0.212,0.320,0.495,0.815,16.70,6.10,0.311,8.86,2.22
Trey Mancini,$3.4K,R,BAL,1B/OF,MIA,5 ,Wei-Yin Chen,L,,,,,,900,-39,9.5,-153,5.24,0.46,86,0.244,0.308,0.151,0.301,0.395,0.696,24.50,7.40,0.300,7.5,2.21
Christian Vazquez,$2.7K,R,BOS,C,@ SEA,8 ,Wade LeBlanc,L,,,,,,500,-28,8.5,-111,4.32, ,41,0.268,0.283,0.073,0.286,0.341,0.627,11.60,4.70,0.306,5.96,2.21
Martin Maldonado,$2.7K,R,LAA,C,@ OAK,5 ,Sean Manaea,L,,,,,,500,-28,9.0,-112,4.42,0.1,44,0.182,0.239,0.114,0.245,0.295,0.540,32.00,6.00,0.250,5.98,2.21
Christian Yelich,$4.3K,L,MIL,OF,PHI,2 ,Zach Eflin,R,,,,,,400,7,9.0,-154,4.96,0.46,161,0.317,0.391,0.205,0.379,0.522,0.901,21.00,10.50,0.379,9.46,2.2
Orlando Arcia,$2.7K,R,MIL,SS,PHI,8 ,Zach Eflin,R, ,,,,,700,-6,9.0,-154,4.96,0.46,140,0.236,0.253,0.071,0.267,0.307,0.574,24.70,4.10,0.304,5.95,2.2
Freddy Galvis,$2.9K,S,SDP,SS,@ ATL,6 ,Sean Newcomb,L,,,,,,500,-1,8.5,161,3.61,0.06,74,0.270,0.310,0.162,0.295,0.432,0.727,19.20,3.80,0.310,6.39,2.2
Adam Engel,$2.7K,R,CHW,OF,DET,8 ,Jordan Zimmermann,R, ,,,,,600,-5,9.5,-102,4.83, ,125,0.224,0.269,0.088,0.279,0.312,0.591,29.30,7.10,0.313,5.95,2.2
Kevan Smith,$2.8K,R,CHW,C,DET,5 ,Jordan Zimmermann,R, ,,,,,500,-26,9.5,-102,4.83, ,20,0.350,0.308,0,0.350,0.350,0.700,10.00,0.00,0.389,6.15,2.2
Scott Schebler,$4.2K,L,CIN,OF,@ PIT,1 ,Ivan Nova,R,,,,,,700, ,8.5,-107,4.18,0.12,133,0.256,0.340,0.195,0.333,0.451,0.784,22.00,7.30,0.295,9.18,2.19
Cesar Hernandez,$3.8K,S,PHI,2B,@ MIL,1 ,Junior Guerra,R,,,,,,600,1,9.0,138,4.04,0.04,180,0.261,0.340,0.156,0.350,0.417,0.767,23.80,13.80,0.323,8.34,2.19
Jabari Blash,$3.3K,R,LAA,OF,@ OAK,7 ,Sean Manaea,L,,,,,,1300,-31,9.0,-112,4.42,0.1,6,0.167,0.224,0,0.286,0.167,0.453,57.10,14.30,0.500,7.24,2.19
Billy Hamilton,$3.1K,S,CIN,OF,@ PIT,9 ,Ivan Nova,R,,,,,,500,11,8.5,-107,4.18,0.12,145,0.200,0.257,0.062,0.297,0.262,0.559,26.70,12.10,0.287,6.8,2.19
Blake Swihart,$2.7K,S,BOS,OF,@ SEA,7 ,Wade LeBlanc,L,,,,,,700,-9,8.5,-111,4.32, ,19,0.211,0.270,0.053,0.318,0.263,0.581,27.30,13.60,0.308,5.9,2.19
Isiah Kiner-Falefa,$3.1K,R,TEX,2B/3B,COL,6 ,Kyle Freeland,L,,,,,,400,8,9.5,101,4.66,-0.46,55,0.236,0.315,0.127,0.344,0.364,0.708,10.80,15.40,0.271,6.79,2.19
Dexter Fowler,$3.3K,S,STL,OF,CHC,6 ,Kyle Hendricks,R,,,,,,200,21,8.5,119,3.98,-0.36,153,0.183,0.269,0.137,0.276,0.320,0.596,18.30,10.90,0.197,7.24,2.19
Christian Villanueva,$3.9K,R,SDP,3B,@ ATL,4 ,Sean Newcomb,L,,,,,,800,-6,8.5,161,3.61,0.06,59,0.339,0.535,0.576,0.391,0.915,1.306,32.80,7.80,0.333,8.54,2.19
John Hicks,$3.3K,R,DET,1B/C,@ CHW,5 ,Lucas Giolito,R, ,,,,,700,-7,9.5,-111,4.67, ,117,0.291,0.336,0.179,0.314,0.470,0.784,28.90,3.30,0.377,7.21,2.18
Giancarlo Stanton,$5.0K,R,NYY,OF,TBR,4 ,Ryne Stanek,R, ,,,,,800, ,8.0,-302,5.24,-0.02,183,0.202,0.283,0.158,0.282,0.361,0.643,33.00,9.20,0.273,10.91,2.18
Ian Happ,$3.5K,S,CHC,OF,@ STL,8 ,Carlos Martinez,R,,,,,,800,-1,8.5,-135,4.52,0.36,118,0.220,0.338,0.246,0.319,0.466,0.785,39.70,16.30,0.345,7.6,2.17
Robbie Grossman,$2.7K,S,MIN,OF,@ CLE,6 ,Carlos Carrasco,R,,,,,,600,-5,9.0,170,3.79,0.38,117,0.214,0.281,0.103,0.304,0.316,0.620,20.70,12.60,0.258,5.85,2.17
Yolmer Sanchez,$3.4K,S,CHW,3B,DET,2 ,Jordan Zimmermann,R,,,,,,700,-3,9.5,-102,4.83, ,192,0.276,0.330,0.177,0.319,0.453,0.772,15.50,4.30,0.310,7.34,2.16
Gary Sanchez,$4.0K,R,NYY,C,TBR,5 ,Ryne Stanek,R, ,,,,,600,-9,8.0,-302,5.24,-0.02,157,0.166,0.274,0.223,0.241,0.389,0.630,25.90,9.20,0.163,8.62,2.16
Jason Heyward,$3.6K,L,CHC,OF,@ STL,2 ,Carlos Martinez,R,,,,,,800, ,8.5,-135,4.52,0.36,138,0.290,0.341,0.145,0.351,0.435,0.786,9.70,9.00,0.309,7.79,2.16
Whit Merrifield,$3.8K,R,KCR,2B/OF,HOU,1 ,Dallas Keuchel,L,,,,,,500,3,9.5,214,3.61,0.02,81,0.395,0.460,0.259,0.424,0.654,1.078,13.80,6.90,0.431,8.19,2.16
Stephen Piscotty,$3.0K,R,OAK,OF,LAA,8 ,John Lamb,L,,,,,,700,-3,9.0,-102,4.58,-0.1,66,0.182,0.242,0.091,0.260,0.273,0.533,21.90,6.80,0.224,6.46,2.15
Justin Turner,$4.0K,R,LAD,3B,SFG,3 ,Madison Bumgarner,L,,,,,,400,1,7.5,-141,4.04,-0.02,22,0.318,0.407,0.182,0.429,0.500,0.929,13.80,20.70,0.333,8.61,2.15
Carlos Correa,$4.8K,R,HOU,SS,@ KCR,4 ,Danny Duffy,L,,,,,,400,1,9.5,-240,5.89,0.48,55,0.309,0.381,0.145,0.418,0.455,0.873,22.40,16.40,0.400,10.3,2.15
Anthony Rendon,$3.7K,R,WAS,3B,@ TOR,4 ,Marco Estrada,R, ,,,,,300,2,7.5,-191,4.39,-0.44,124,0.250,0.326,0.185,0.319,0.435,0.754,13.80,9.40,0.257,7.97,2.15
J.B. Shuck,$2.5K,L,MIA,OF,@ BAL,8 ,Alex Cobb,R,,,,,,300,7,9.5,138,4.26,0.04,87,0.195,0.226,0.046,0.255,0.241,0.496,14.70,7.40,0.233,5.38,2.15
A.J. Ellis,$3.0K,R,SDP,C,@ ATL,8 ,Sean Newcomb,L,,,,,,600,-25,8.5,161,3.61,0.06,32,0.344,0.379,0.125,0.400,0.469,0.869,17.10,8.60,0.400,6.46,2.15
Marcus Semien,$3.8K,R,OAK,SS,LAA,1 ,John Lamb,L,,,,,,1000,-8,9.0,-102,4.58,-0.1,86,0.256,0.306,0.174,0.295,0.430,0.725,24.20,6.30,0.312,8.12,2.14
Hunter Dozier,$3.0K,R,KCR,1B,HOU,4 ,Dallas Keuchel,L,,,,,,600,7,9.5,214,3.61,0.02,20,0.350,0.376,0.1,0.409,0.450,0.859,13.60,9.10,0.412,6.41,2.14
Jason Kipnis,$3.3K,L,CLE,2B,MIN,5 ,Fernando Romero,R,,,,,,400,7,9.0,-180,5.21,0.12,184,0.179,0.240,0.092,0.259,0.272,0.531,19.00,8.80,0.210,7.06,2.14
Adam Jones,$3.7K,R,BAL,OF,MIA,2 ,Wei-Yin Chen,L,,,,,,800, ,9.5,-153,5.24,0.46,77,0.312,0.305,0.065,0.325,0.377,0.702,10.00,2.50,0.333,7.9,2.14
Noel Cuevas,$3.3K,R,COL,OF,@ TEX,9 ,Mike Minor,L,,,,,,1300,-31,9.5,-115,4.84,-0.54,45,0.289,0.298,0.067,0.319,0.356,0.675,4.30,2.10,0.286,7.04,2.13
Asdrubal Cabrera,$3.6K,S,NYM,2B,@ ARI,2 ,Patrick Corbin,L,,,,,,800, ,7.5,150,3.26,-0.28,70,0.271,0.317,0.157,0.303,0.429,0.732,15.60,6.50,0.281,7.68,2.13
Trayce Thompson,$2.7K,R,CHW,OF,DET,9 ,Jordan Zimmermann,R, ,,,,,700,-9,9.5,-102,4.83, ,75,0.120,0.164,0.08,0.165,0.200,0.365,32.50,5.00,0.149,5.72,2.12
Max Kepler,$3.2K,L,MIN,OF,@ CLE,7 ,Carlos Carrasco,R,,,,,,700, ,9.0,170,3.79,0.38,162,0.198,0.282,0.136,0.293,0.333,0.626,14.00,12.90,0.218,6.77,2.12
Manuel Margot,$3.2K,R,SDP,OF,@ ATL,7 ,Sean Newcomb,L,,,,,,700, ,8.5,161,3.61,0.06,49,0.184,0.232,0.143,0.216,0.327,0.543,19.20,5.80,0.231,6.77,2.12
John Ryan Murphy,$3.6K,R,ARI,C,NYM,4 ,Steven Matz,L,,,,,,1000,-32,7.5,-169,4.24,-0.22,49,0.286,0.403,0.347,0.327,0.633,0.960,19.20,5.80,0.265,7.6,2.11
Chris Iannetta,$3.5K,R,COL,C,@ TEX,8 ,Mike Minor,L,,,,,,800,-26,9.5,-115,4.84,-0.54,56,0.179,0.249,0.089,0.277,0.268,0.545,18.50,12.30,0.205,7.39,2.11
Jeimer Candelario,$4.0K,S,DET,3B,@ CHW,2 ,Lucas Giolito,R,,,,,,1000,-11,9.5,-111,4.67, ,157,0.229,0.334,0.204,0.328,0.433,0.761,25.30,10.70,0.283,8.43,2.11
Devin Mesoraco,$3.2K,R,NYM,C,@ ARI,6 ,Patrick Corbin,L,,,,,,900,-32,7.5,150,3.26,-0.28,28,0.214,0.276,0.036,0.313,0.250,0.563,21.20,12.10,0.286,6.71,2.1
Alex Bregman,$4.5K,R,HOU,3B,@ KCR,2 ,Danny Duffy,L,,,,,,400,3,9.5,-240,5.89,0.48,77,0.234,0.339,0.208,0.337,0.442,0.779,10.10,12.40,0.231,9.46,2.1
Lorenzo Cain,$4.2K,R,MIL,OF,PHI,3 ,Zach Eflin,R, ,,,,,400,10,9.0,-154,4.96,0.46,195,0.262,0.329,0.118,0.356,0.379,0.735,19.50,12.80,0.313,8.81,2.1
Marwin Gonzalez,$3.4K,S,HOU,1B/OF,@ KCR,7 ,Danny Duffy,L,,,,,,600,9,9.5,-240,5.89,0.48,67,0.254,0.286,0.104,0.292,0.358,0.650,21.90,6.80,0.327,7.13,2.1
Albert Pujols,$3.5K,R,LAA,1B,@ OAK,4 ,Sean Manaea,L,,,,,,600,-6,9.0,-112,4.42,0.1,50,0.180,0.228,0.12,0.222,0.300,0.522,18.50,5.60,0.179,7.35,2.1
Jose Trevino,$2.3K,R,TEX,C,COL,9 ,Kyle Freeland,L,,,,,,300,-24,9.5,101,4.66,-0.46,1,0.000,0,0,0.000,0.000,0.000,100.00,0.00,0.000,4.82,2.1
Tom Murphy,$3.3K,R,COL,C,@ TEX,6 ,Mike Minor,L,,,,,,500,-22,9.5,-115,4.84,-0.54,4,0.250,0.220,0,0.250,0.250,0.500,25.00,0.00,0.333,6.88,2.08
Jesse Winker,$3.3K,L,CIN,OF,@ PIT,6 ,Ivan Nova,R,,,,,,500,9,8.5,-107,4.18,0.12,155,0.265,0.319,0.097,0.347,0.361,0.708,12.80,12.30,0.298,6.88,2.08
Amed Rosario,$2.8K,R,NYM,SS,@ ARI,1 ,Patrick Corbin,L,,,,,,500,-2,7.5,150,3.26,-0.28,50,0.220,0.262,0.16,0.235,0.380,0.615,21.60,2.00,0.263,5.81,2.08
Manny Machado,$4.9K,R,BAL,SS,MIA,3 ,Wei-Yin Chen,L,,,,,,700,-2,9.5,-153,5.24,0.46,72,0.264,0.360,0.278,0.321,0.542,0.863,6.10,9.80,0.219,10.19,2.08
Abraham Almonte,$2.9K,S,KCR,OF,HOU,7 ,Dallas Keuchel,L,,,,,,600,-1,9.5,214,3.61,0.02,30,0.100,0.193,0.1,0.206,0.200,0.406,22.90,11.40,0.095,6,2.07
Bryce Harper,$5.2K,L,WAS,OF,@ TOR,3 ,Marco Estrada,R,,,,,,900,-3,7.5,-191,4.39,-0.44,148,0.230,0.374,0.311,0.339,0.541,0.880,22.00,18.80,0.208,10.75,2.07
Derek Dietrich,$4.1K,L,MIA,OF,@ BAL,1 ,Alex Cobb,R,,,,,,1400,-22,9.5,138,4.26,0.04,187,0.283,0.336,0.155,0.333,0.439,0.772,21.30,4.50,0.341,8.5,2.07
Kolten Wong,$2.7K,L,STL,2B,CHC,8 ,Kyle Hendricks,R,,,,,,700,7,8.5,119,3.98,-0.36,126,0.190,0.279,0.143,0.282,0.333,0.615,16.90,7.40,0.206,5.57,2.06
Jose Altuve,$5.1K,R,HOU,2B,@ KCR,3 ,Danny Duffy,L,,,,,,800, ,9.5,-240,5.89,0.48,79,0.278,0.294,0.076,0.318,0.354,0.672,14.30,4.80,0.324,10.49,2.06
Matt Carpenter,$3.8K,L,STL,2B/3B,CHC,1 ,Kyle Hendricks,R,,,,,,200,2,8.5,119,3.98,-0.36,185,0.249,0.340,0.2,0.338,0.449,0.787,24.80,12.60,0.307,7.79,2.05
J.T. Realmuto,$4.1K,R,MIA,C,@ BAL,3 ,Alex Cobb,R, ,,,,,800,-12,9.5,138,4.26,0.04,147,0.320,0.394,0.218,0.383,0.537,0.920,16.00,6.70,0.357,8.37,2.04
Franklin Barreto,$3.1K,R,OAK,SS,LAA,9 ,John Lamb,L,,,,,,1100,-13,9.0,-102,4.58,-0.1,6,0.000,0.098,0,0.143,0.000,0.143,42.90,14.30,0.000,6.29,2.03
Lonnie Chisenhall,$3.2K,L,CLE,OF,MIN,7 ,Fernando Romero,R,,,,,,500,11,9.0,-180,5.21,0.12,42,0.310,0.333,0.048,0.383,0.357,0.740,14.60,10.40,0.371,6.49,2.03
Guillermo Heredia,$2.7K,R,SEA,OF,BOS,9 ,Steven Wright,R, ,,,,,400,3,8.5,-103,4.18, ,77,0.286,0.363,0.130,0.398,0.416,0.814,17.50,14.40,0.350,5.46,2.02
Chris Taylor,$4.1K,R,LAD,OF/SS,SFG,1 ,Madison Bumgarner,L,,,,,,400,24,7.5,-141,4.04,-0.02,73,0.233,0.351,0.219,0.345,0.452,0.797,16.90,15.70,0.263,8.29,2.02
Matt Duffy,$3.4K,R,TBR,3B,@ NYY,1 ,Luis Severino,R, ,,,,,500,-2,8.0,258,2.76,0.02,150,0.367,0.386,0.133,0.396,0.500,0.896,16.20,4.40,0.426,6.83,2.01
Paul Goldschmidt,$5.4K,R,ARI,1B,NYM,3 ,Steven Matz,L,,,,,,800, ,7.5,-169,4.24,-0.22,69,0.348,0.510,0.449,0.438,0.797,1.235,21.70,15.70,0.386,10.85,2.01
Mallex Smith,$3.3K,L,TBR,OF,@ NYY,7 ,Luis Severino,R,,,,,,700,-2,8.0,258,2.76,0.02,165,0.291,0.330,0.097,0.359,0.388,0.747,18.50,8.70,0.364,6.62,2.01
Hunter Renfroe,$3.6K,R,SDP,OF,@ ATL,3 ,Sean Newcomb,L,,,,,,900,-5,8.5,161,3.61,0.06,32,0.281,0.375,0.219,0.385,0.500,0.885,23.10,12.80,0.375,7.24,2.01
Rougned Odor,$3.2K,L,TEX,2B,COL,5 ,Kyle Freeland,L, ,,,,,900,-1,9.5,101,4.66,-0.46,43,0.326,0.330,0.070,0.362,0.395,0.757,18.80,4.20,0.400,6.44,2.01
Kyle Schwarber,$3.8K,L,CHC,OF,@ STL,6 ,Carlos Martinez,R,,,,,,400,15,8.5,-135,4.52,0.36,156,0.231,0.359,0.282,0.313,0.513,0.826,25.00,16.00,0.245,7.6,2
Ben Zobrist,$4.0K,S,CHC,2B/OF,@ STL,1 ,Carlos Martinez,R,,,,,,1100,-10,8.5,-135,4.52,0.36,126,0.286,0.363,0.151,0.379,0.437,0.816,12.80,14.90,0.311,8.01,2
Austin Barnes,$2.9K,R,LAD,2B/C,SFG,8 ,Madison Bumgarner,L,,,,,,900,-19,7.5,-141,4.04,-0.02,48,0.250,0.322,0.104,0.357,0.354,0.711,17.50,12.30,0.297,5.78,1.99
Kendrys Morales,$3.1K,S,TOR,1B,WAS,5 ,Max Scherzer,R,,,,,,400,-2,7.5,173,3.11,-0.06,114,0.219,0.272,0.149,0.258,0.368,0.626,21.10,7.30,0.250,6.18,1.99
Salvador Perez,$3.8K,R,KCR,C,HOU,3 ,Dallas Keuchel,L,,,,,,700,-16,9.5,214,3.61,0.02,42,0.214,0.334,0.310,0.261,0.524,0.785,23.40,8.50,0.179,7.53,1.98
Dee Gordon,$3.7K,L,SEA,2B/OF,BOS,1 ,Steven Wright,R,,,,,,600,2,8.5,-103,4.18, ,167,0.281,0.285,0.072,0.301,0.353,0.654,16.50,1.70,0.333,7.32,1.98
Khris Davis,$5.0K,R,OAK,OF,LAA,4 ,John Lamb,L,,,,,,900,-1,9.0,-102,4.58,-0.1,61,0.213,0.325,0.246,0.300,0.459,0.759,29.60,9.90,0.243,9.92,1.98
Johan Camargo,$3.2K,S,ATL,3B/SS,SDP,8 ,Jordan Lyles,R,,,,,,600,-2,8.5,-180,4.89,-0.06,91,0.231,0.358,0.187,0.375,0.418,0.793,15.80,19.30,0.246,6.3,1.97
