Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K
Welington Castillo,$3.1K,R,CHW,C,@ KCR,4 ,Danny Duffy,L,,,,,,700,-32,9.0,103,4.41,0.28,20,0.150,0.239,0.150,0.227,0.300,0.527,0.18,0.09,0.133,7.32,2.36
Eric Sogard,$2.4K,L,MIL,2B/SS,@ CHC,7 ,Yu Darvish,R,,,,,,400,14,7.5,156,3.23,3.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.63,2.35
Scooter Gennett,$3.4K,L,CIN,2B,@ MIN,4 ,Phil Hughes,R,,,,,,-200,6,9.5,-103,4.68,0.26,78,0.269,0.304,0.090,0.321,0.359,0.680,0.18,0.07,0.323,7.98,2.35
Steve Pearce,$3.5K,R,TOR,1B/OF,TEX,1 ,Mike Minor,L,,,,,,500,-21,8.5,-149,4.65,-0.35,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.15,2.33
Danny Valencia,$2.7K,R,BAL,3B,DET,6 ,Michael Fiers,R, ,,,,,500,-2,9.5,-114,4.84,0.01,20,0.150,0.236,0.200,0.190,0.350,0.540,0.33,0.05,0.167,6.28,2.33
Tyler Naquin,$2.7K,L,CLE,OF,SEA,8 ,Erasmo Ramirez,R,,,,,,500,3,8.0,-248,5,0.31,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.3,2.33
Joe Panik,$2.9K,L,SFG,2B,LAD,1 ,Hyun-Jin Ryu,L, ,,,,, ,10,8.0,127,3.69,0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.69,2.31
Manny Pina,$2.5K,R,MIL,C,@ CHC,8 ,Yu Darvish,R, ,,,,,200,-25,7.5,156,3.23,3.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.78,2.31
Joey Votto,$4.1K,L,CIN,1B,@ MIN,3 ,Phil Hughes,R,,,,,,100,5,9.5,-103,4.68,0.26,64,0.297,0.354,0.109,0.387,0.406,0.793,0.08,0.13,0.298,9.49,2.31
Jason Castro,$2.6K,L,MIN,C,CIN,9 ,Luis Castillo,R,,,,,,400,-33,9.5,-109,4.82,0.24,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6,2.31
Russell Martin,$3.0K,R,TOR,C,TEX,6 ,Mike Minor,L,,,,,,800,-39,8.5,-149,4.65,-0.35,9,0.111,0.247,-0.000,0.333,0.111,0.444,0.33,0.25,0.200,6.9,2.3
Victor Martinez,$3.3K,S,DET,1B,@ BAL,5 ,Chris Tillman,R,,,,,,700,-7,9.5,102,4.66,-0.01,55,0.273,0.315,0.127,0.323,0.400,0.723,0.10,0.08,0.280,7.6,2.3
Carlos Gomez,$3.3K,R,TBR,OF,@ BOS,3 ,Drew Pomeranz,L,,,,,,600,2,8.5,146,3.74,0.02,25,0.160,0.271,0.280,0.192,0.440,0.632,0.35,0.04,0.143,7.57,2.29
Jake Marisnick,$2.9K,R,HOU,OF,OAK,9 ,Sean Manaea,L,,,,,,900,-16,9.0,-180,5.18,0.71,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.6,2.28
Gregory Polanco,$3.6K,L,PIT,OF,STL,2 ,Miles Mikolas,R,,,,,,-100,20,8.5,115,4.03,0.07,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.19,2.28
Craig Gentry,$2.4K,R,BAL,OF,DET,8 ,Michael Fiers,R, ,,,,,200,8,9.5,-114,4.84,0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.46,2.28
Austin Barnes,$3.0K,R,LAD,2B/C,@ SFG,2 ,Derek Holland,L,,,,,,700,-28,8.0,-141,4.31,-0.05,14,0.357,0.393,0.143,0.400,0.500,0.900,0.07,0.07,0.385,6.83,2.28
Enrique Hernandez,$3.5K,R,LAD,1B/2B,@ SFG,3 ,Derek Holland,L,,,,,,800,4,8.0,-141,4.31,-0.05,28,0.250,0.352,0.179,0.371,0.429,0.800,0.26,0.17,0.316,7.96,2.27
Miguel Rojas,$2.6K,R,MIA,SS,COL,7 ,Tyler Anderson,L,,,,,,500,-3,8.0,116,3.78,0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.89,2.27
Jarrod Dyson,$2.7K,L,ARI,OF,@ WAS,2 ,Stephen Strasburg,R,,,,,,400,8,7.0,131,3.2,-0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.09,2.26
Drew Robinson,$2.6K,L,TEX,2B/OF,@ TOR,9 ,Marcus Stroman,R,,,,,,600,6,8.5,134,3.85,-0.15,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.87,2.26
Robbie Grossman,$2.8K,S,MIN,OF,CIN,8 ,Luis Castillo,R,,,,,,700,-5,9.5,-109,4.82,0.24,27,0.148,0.212,0.111,0.207,0.259,0.466,0.34,0.07,0.188,6.31,2.25
Andrew McCutchen,$3.3K,R,SFG,OF,LAD,2 ,Hyun-Jin Ryu,L,,,,,,-100,31,8.0,127,3.69,0.05,42,0.214,0.320,0.215,0.298,0.429,0.727,0.21,0.11,0.233,7.44,2.25
Starlin Castro,$3.2K,R,MIA,2B,COL,3 ,Tyler Anderson,L,,,,,,100,6,8.0,116,3.78,0.05,18,0.500,0.521,0.056,0.625,0.556,1.181,0.13,0.25,0.600,7.2,2.25
Adam Frazier,$3.0K,L,PIT,2B/OF,STL,1 ,Miles Mikolas,R,,,,,,800,-57,8.5,115,4.03,0.07,45,0.244,0.279,0.112,0.277,0.356,0.633,0.19,0.04,0.286,6.72,2.24
Nomar Mazara,$3.4K,L,TEX,OF,@ TOR,4 ,Marcus Stroman,R,,,,,,300,14,8.5,134,3.85,-0.15,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.62,2.24
Jose Peraza,$3.4K,R,CIN,SS,@ MIN,2 ,Phil Hughes,R, ,,,,,500, ,9.5,-103,4.68,0.26,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.58,2.23
Jeff Mathis,$2.2K,R,ARI,C,@ WAS,8 ,Stephen Strasburg,R, ,,,,,200,-38,7.0,131,3.2,-0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,4.89,2.22
Shin-Soo Choo,$3.7K,L,TEX,OF,@ TOR,2 ,Marcus Stroman,R,,,,,,100,11,8.5,134,3.85,-0.15,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.23,2.22
Chris Davis,$3.3K,L,BAL,1B,DET,5 ,Michael Fiers,R,,,,,,800,-11,9.5,-114,4.84,0.01,69,0.203,0.253,0.072,0.276,0.275,0.551,0.25,0.09,0.265,7.33,2.22
Carlos Santana,$3.7K,S,PHI,1B,ATL,2 ,Julio Teheran,R,,,,,,500,-2,8.0,-172,4.54,0.3,62,0.177,0.296,0.178,0.308,0.355,0.663,0.17,0.17,0.180,8.2,2.22
Christian Vazquez,$2.8K,R,BOS,C,TBR,8 ,Blake Snell,L,,,,,,700,-43,8.5,-163,4.76,-0.02,13,0.231,0.234,0.077,0.231,0.308,0.539,0.15,0.00,0.273,6.22,2.22
Wilmer Flores,$3.3K,R,NYM,1B,@ SDP,4 ,Clayton Richard,L,,,,,,800,-11,7.0,-158,3.89,0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.33,2.22
Tucker Barnhart,$3.0K,S,CIN,C,@ MIN,8 ,Phil Hughes,R,,,,,,600,-28,9.5,-103,4.68,0.26,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.64,2.21
Adam Engel,$2.8K,R,CHW,OF,@ KCR,9 ,Danny Duffy,L,,,,,,700,-5,9.0,103,4.41,0.28,20,0.150,0.201,0.050,0.227,0.200,0.427,0.09,0.09,0.167,6.18,2.21
Amed Rosario,$3.0K,R,NYM,SS,@ SDP,9 ,Clayton Richard,L,,,,,,800,-8,7.0,-158,3.89,0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.59,2.2
Juan Centeno,$2.4K,L,TEX,C,@ TOR,8 ,Marcus Stroman,R,,,,,,100,-21,8.5,134,3.85,-0.15,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.28,2.2
Brian Anderson,$3.1K,R,MIA,3B,COL,4 ,Tyler Anderson,L,,,,,,200,3,8.0,116,3.78,0.05,22,0.409,0.504,0.273,0.500,0.682,1.182,0.19,0.15,0.500,6.81,2.2
Gerardo Parra,$3.2K,L,COL,OF,@ MIA,6 ,Jose Urena,R,,,,,,700,-3,8.0,-130,4.22,-0.05,45,0.156,0.181,0.022,0.208,0.178,0.386,0.15,0.06,0.184,7.05,2.2
Alex Gordon,$3.0K,L,KCR,OF,CHW,8 ,Reynaldo Lopez,R,,,,,,800,-8,9.0,-113,4.59,0.22,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.56,2.19
Delino DeShields,$3.3K,R,TEX,OF,@ TOR,1 ,Marcus Stroman,R, ,,,,,600,2,8.5,134,3.85,-0.15,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.21,2.18
Jedd Gyorko,$3.4K,R,STL,2B/3B,@ PIT,7 ,Steven Brault,L,,,,,,500,-3,8.5,-128,4.47,-0.07,6,0.167,0.197,0.000,0.250,0.167,0.417,0.13,0.13,0.167,7.41,2.18
Evan Gattis,$3.2K,R,HOU,C,OAK,7 ,Sean Manaea,L,,,,,,400,-22,9.0,-180,5.18,0.71,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.97,2.18
Matt Adams,$3.1K,L,WAS,1B/OF,ARI,5 ,Zack Godley,R,,,,,,1000,-28,7.0,-145,3.8,0.01,37,0.270,0.420,0.325,0.386,0.595,0.981,0.32,0.16,0.350,6.75,2.18
Hernan Perez,$2.7K,R,MIL,2B/OF,@ CHC,6 ,Yu Darvish,R, ,,,,,400,-40,7.5,156,3.23,3.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.89,2.18
Adeiny Hechavarria,$3.1K,R,TBR,SS,@ BOS,7 ,Drew Pomeranz,L,,,,,,500, ,8.5,146,3.74,0.02,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.75,2.18
Jorge Alfaro,$2.7K,R,PHI,C,ATL,8 ,Julio Teheran,R, ,,,,,700,-45,8.0,-172,4.54,0.3,34,0.206,0.232,0.088,0.229,0.294,0.523,0.49,0.03,0.375,5.88,2.18
Cameron Maybin,$2.9K,R,MIA,OF,COL,6 ,Tyler Anderson,L,,,,,,500,1,8.0,116,3.78,0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.31,2.18
Gorkys Hernandez,$2.6K,R,SFG,OF,LAD,8 ,Hyun-Jin Ryu,L,,,,,,600,-5,8.0,127,3.69,0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.65,2.17
Colin Moran,$3.1K,L,PIT,3B,STL,7 ,Miles Mikolas,R,,,,,,400,-1,8.5,115,4.03,0.07,65,0.277,0.307,0.123,0.304,0.400,0.704,0.20,0.04,0.333,6.74,2.17
Corey Dickerson,$3.4K,L,PIT,OF,STL,5 ,Miles Mikolas,R,,,,,,-100,30,8.5,115,4.03,0.07,72,0.264,0.311,0.194,0.270,0.458,0.728,0.11,0.01,0.270,7.37,2.17
Joe Mauer,$3.5K,L,MIN,1B,CIN,2 ,Luis Castillo,R,,,,,,700,-8,9.5,-109,4.82,0.24,55,0.309,0.388,0.109,0.441,0.418,0.859,0.13,0.19,0.370,7.55,2.16
Adam Jones,$3.8K,R,BAL,OF,DET,4 ,Michael Fiers,R, ,,,,,700,-11,9.5,-114,4.84,0.01,81,0.235,0.302,0.234,0.241,0.469,0.710,0.25,0.01,0.263,8.2,2.16
Eddie Rosario,$3.4K,L,MIN,OF,CIN,4 ,Luis Castillo,R,,,,,,700,-5,9.5,-109,4.82,0.24,59,0.237,0.297,0.170,0.274,0.407,0.681,0.24,0.05,0.286,7.35,2.16
J.D. Martinez,$4.8K,R,BOS,OF,TBR,3 ,Blake Snell,L,,,,,,800,-4,8.5,-163,4.76,-0.02,17,0.294,0.306,0.059,0.333,0.353,0.686,0.44,0.06,0.556,10.34,2.15
Jesse Winker,$3.3K,L,CIN,OF,@ MIN,1 ,Phil Hughes,R,,,,,,400,10,9.5,-103,4.68,0.26,52,0.327,0.377,0.058,0.446,0.385,0.831,0.18,0.18,0.415,7.09,2.15
Caleb Joseph,$2.5K,R,BAL,C,DET,9 ,Michael Fiers,R, ,,,,,500,-43,9.5,-114,4.84,0.01,24,0.083,0.074,-0.000,0.083,0.083,0.166,0.50,0.00,0.167,5.35,2.14
Salvador Perez,$3.3K,R,KCR,C,CHW,3 ,Reynaldo Lopez,R, ,,,,,300,-17,9.0,-113,4.59,0.22,11,0.273,0.352,0.272,0.273,0.545,0.818,0.09,0.00,0.222,7.07,2.14
Chad Pinder,$3.2K,R,OAK,OF,@ HOU,2 ,Dallas Keuchel,L,,,,,,900,-8,9.0,162,3.82,0.29,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.85,2.14
Alex Bregman,$4.0K,R,HOU,3B,OAK,5 ,Sean Manaea,L,,,,,,200,2,9.0,-180,5.18,0.71,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.51,2.13
Odubel Herrera,$3.7K,L,PHI,OF,ATL,3 ,Julio Teheran,R,,,,,,700,-14,8.0,-172,4.54,0.3,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.87,2.13
Domingo Santana,$3.2K,R,MIL,OF,@ CHC,5 ,Yu Darvish,R, ,,,,,400,13,7.5,156,3.23,3.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.81,2.13
Wilmer Difo,$2.7K,S,WAS,2B/3B,ARI,8 ,Zack Godley,R,,,,,,600,10,7.0,-145,3.8,0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.75,2.13
Michael Brantley,$3.9K,L,CLE,OF,SEA,4 ,Erasmo Ramirez,R,,,,,,500,-6,8.0,-248,5,0.31,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.26,2.12
Robert Refsnyder,$2.6K,R,TBR,2B/OF,@ BOS,9 ,Drew Pomeranz,L,,,,,,600,-54,8.5,146,3.74,0.02,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.52,2.12
Leury Garcia,$2.9K,S,CHW,OF,@ KCR,8 ,Danny Duffy,L,,,,,,800,-10,9.0,103,4.41,0.28,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.13,2.11
Matt Davidson,$3.5K,R,CHW,3B,@ KCR,5 ,Danny Duffy,L,,,,,,100,4,9.0,103,4.41,0.28,21,0.143,0.314,0.286,0.280,0.429,0.709,0.36,0.16,0.100,7.38,2.11
Matt Duffy,$3.2K,R,TBR,3B,@ BOS,1 ,Drew Pomeranz,L,,,,,,400,-1,8.5,146,3.74,0.02,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.74,2.11
Tommy Pham,$4.7K,R,STL,OF,@ PIT,1 ,Steven Brault,L,,,,,,500,1,8.5,-128,4.47,-0.07,16,0.438,0.509,0.188,0.550,0.625,1.175,0.15,0.20,0.500,9.89,2.1
Kevin Pillar,$3.4K,R,TOR,OF,TEX,5 ,Mike Minor,L,,,,,,400,8,8.5,-149,4.65,-0.35,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.14,2.1
Willson Contreras,$4.0K,R,CHC,C,MIL,4 ,Brent Suter,L,,,,,,600,-14,7.5,-173,4.27,4.27,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.37,2.09
Teoscar Hernandez,$3.7K,R,TOR,OF,TEX,2 ,Mike Minor,L,,,,,,200,8,8.5,-149,4.65,-0.35,16,0.188,0.246,0.063,0.278,0.250,0.528,0.39,0.11,0.333,7.74,2.09
Whit Merrifield,$3.8K,R,KCR,2B/OF,CHW,1 ,Reynaldo Lopez,R, ,,,,,500,-1,9.0,-113,4.59,0.22,54,0.204,0.217,0.037,0.241,0.241,0.482,0.17,0.05,0.244,7.94,2.09
Trayce Thompson,$2.9K,R,CHW,OF,@ KCR,7 ,Danny Duffy,L,,,,,,800,-10,9.0,103,4.41,0.28,12,0.167,0.281,0.333,0.167,0.500,0.667,0.50,0.00,0.200,6.06,2.09
Lucas Duda,$3.4K,L,KCR,1B,CHW,4 ,Reynaldo Lopez,R,,,,,,1000,-17,9.0,-113,4.59,0.22,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.08,2.08
Aaron Hicks,$3.7K,S,NYY,OF,@ LAA,1 ,Andrew Heaney,L,,,,,,-200,18,8.0,-147,4.36,-0.06,9,0.222,0.285,0.111,0.300,0.333,0.633,0.10,0.10,0.250,7.68,2.08
Cheslor Cuthbert,$2.8K,R,KCR,1B/3B,CHW,7 ,Reynaldo Lopez,R, ,,,,,500,-8,9.0,-113,4.59,0.22,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.79,2.07
Tim Anderson,$3.7K,R,CHW,SS,@ KCR,1 ,Danny Duffy,L,,,,,,400,-1,9.0,103,4.41,0.28,22,0.364,0.461,0.318,0.391,0.682,1.073,0.30,0.04,0.462,7.65,2.07
Eduardo Nunez,$3.5K,R,BOS,2B/SS,TBR,6 ,Blake Snell,L,,,,,,600,-1,8.5,-163,4.76,-0.02,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.21,2.06
Gleyber Torres,$3.3K,R,NYY,2B/3B,@ LAA,8 ,Andrew Heaney,L,,,,,,400,1,8.0,-147,4.36,-0.06,6,0.333,0.296,-0.000,0.333,0.333,0.666,0.17,0.00,0.400,6.79,2.06
Neil Walker,$3.1K,S,NYY,1B/2B,@ LAA,6 ,Andrew Heaney,L,,,,,,900,-21,8.0,-147,4.36,-0.06,14,0.214,0.218,0.072,0.214,0.286,0.500,0.07,0.00,0.231,6.39,2.06
Yonder Alonso,$3.8K,L,CLE,1B,SEA,6 ,Erasmo Ramirez,R,,,,,,700,-8,8.0,-248,5,0.31,53,0.226,0.319,0.208,0.293,0.434,0.727,0.19,0.09,0.231,7.81,2.06
Pedro Alvarez,$3.1K,L,BAL,1B/3B,DET,7 ,Michael Fiers,R,,,,,,800,-14,9.5,-114,4.84,0.01,49,0.204,0.315,0.163,0.328,0.367,0.695,0.24,0.15,0.242,6.37,2.05
Jesus Aguilar,$3.1K,R,MIL,1B,@ CHC,3 ,Yu Darvish,R, ,,,,,200,6,7.5,156,3.23,3.23,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.36,2.05
Buster Posey,$3.7K,R,SFG,1B/C,LAD,3 ,Hyun-Jin Ryu,L,,,,,,900,-16,8.0,127,3.69,0.05,31,0.323,0.409,0.225,0.405,0.548,0.953,0.08,0.14,0.296,7.56,2.04
Albert Almora,$3.7K,R,CHC,OF,MIL,1 ,Brent Suter,L,,,,,,700,-14,7.5,-173,4.27,4.27,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.51,2.03
Martin Prado,$3.0K,R,MIA,2B/3B,COL,2 ,Tyler Anderson,L,,,,,,500,-2,8.0,116,3.78,0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.08,2.03
Yoenis Cespedes,$4.1K,R,NYM,OF,@ SDP,2 ,Clayton Richard,L,,,,,,400, ,7.0,-158,3.89,0.05,21,0.048,0.099,0.000,0.130,0.048,0.178,0.48,0.09,0.100,8.28,2.02
Giancarlo Stanton,$5.1K,R,NYY,OF,@ LAA,4 ,Andrew Heaney,L,,,,,,400,1,8.0,-147,4.36,-0.06,22,0.273,0.398,0.409,0.292,0.682,0.974,0.33,0.04,0.308,10.28,2.02
Jose Altuve,$4.9K,R,HOU,2B,OAK,2 ,Sean Manaea,L,,,,,,700, ,9.0,-180,5.18,0.71,25,0.280,0.312,0.080,0.345,0.360,0.705,0.14,0.10,0.318,9.89,2.02
Matt Kemp,$3.8K,R,LAD,OF,@ SFG,4 ,Derek Holland,L,,,,,,1100,-30,8.0,-141,4.31,-0.05,22,0.455,0.526,0.272,0.500,0.727,1.227,0.25,0.08,0.600,7.66,2.02
Todd Frazier,$3.9K,R,NYM,3B,@ SDP,3 ,Clayton Richard,L,,,,,,100,4,7.0,-158,3.89,0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.88,2.02
Marcell Ozuna,$3.9K,R,STL,OF,@ PIT,4 ,Steven Brault,L,,,,,,500,-6,8.5,-128,4.47,-0.07,19,0.211,0.242,0.052,0.273,0.263,0.536,0.23,0.09,0.267,7.87,2.02
Scott Schebler,$3.6K,L,CIN,OF,@ MIN,6 ,Phil Hughes,R,,,,,,900,-20,9.5,-103,4.68,0.26,24,0.250,0.339,0.292,0.250,0.542,0.792,0.13,0.00,0.211,7.25,2.01
Daniel Descalso,$2.8K,L,ARI,2B/3B,@ WAS,5 ,Stephen Strasburg,R,,,,,,200,8,7.0,131,3.2,-0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.62,2.01
Jorge Soler,$3.0K,R,KCR,OF,CHW,5 ,Reynaldo Lopez,R, ,,,,,300,12,9.0,-113,4.59,0.22,40,0.200,0.312,0.100,0.360,0.300,0.660,0.30,0.20,0.292,6.02,2.01
Yolmer Sanchez,$3.2K,S,CHW,3B,@ KCR,2 ,Danny Duffy,L,,,,,,100,5,9.0,103,4.41,0.28,18,0.278,0.310,0.000,0.381,0.278,0.659,0.24,0.14,0.385,6.44,2.01
Yulieski Gurriel,$3.7K,R,HOU,1B,OAK,4 ,Sean Manaea,L,,,,,,600,-5,9.0,-180,5.18,0.71,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.45,2.01
Martin Maldonado,$2.5K,R,LAA,C,NYY,9 ,Luis Severino,R, ,,,,,300,-32,8.0,132,3.64,0.06,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,4.99,2
Gary Sanchez,$4.5K,R,NYY,C,@ LAA,5 ,Andrew Heaney,L,,,,,,400,-3,8.0,-147,4.36,-0.06,18,0.333,0.495,0.445,0.400,0.778,1.178,0.25,0.10,0.364,9,2
Adam Duvall,$3.5K,R,CIN,OF,@ MIN,7 ,Phil Hughes,R, ,,,,,800,-12,9.5,-103,4.68,0.26,68,0.147,0.226,0.147,0.213,0.294,0.507,0.24,0.08,0.163,7.01,2
Edwin Encarnacion,$3.9K,R,CLE,1B,SEA,5 ,Erasmo Ramirez,R, ,,,,,400,-3,8.0,-248,5,0.31,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.76,1.99
Ian Desmond,$3.7K,R,COL,1B/OF,@ MIA,7 ,Jose Urena,R, ,,,,,900,-16,8.0,-130,4.22,-0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.36,1.99
Billy Hamilton,$3.4K,S,CIN,OF,@ MIN,9 ,Phil Hughes,R,,,,,,500,3,9.5,-103,4.68,0.26,55,0.182,0.236,0.000,0.297,0.182,0.479,0.30,0.14,0.278,6.76,1.99
Kyle Farmer,$2.8K,R,LAD,C,@ SFG,8 ,Derek Holland,L,,,,,,800,-5,8.0,-141,4.31,-0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.57,1.99
Andrew Stevenson,$2.8K,L,WAS,OF,ARI,7 ,Zack Godley,R,,,,,,800,-11,7.0,-145,3.8,0.01,9,0.444,0.420,0.112,0.455,0.556,1.011,0.09,0.09,0.444,5.56,1.99
Eduardo Escobar,$3.5K,S,MIN,3B/SS,CIN,6 ,Luis Castillo,R,,,,,,100,5,9.5,-109,4.82,0.24,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.95,1.99
Justin Smoak,$3.7K,S,TOR,1B,TEX,3 ,Mike Minor,L,,,,,, ,8,8.5,-149,4.65,-0.35,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.35,1.99
Ronald Guzman,$3.1K,L,TEX,1B,@ TOR,7 ,Marcus Stroman,R,,,,,,700,-10,8.5,134,3.85,-0.15,34,0.206,0.286,0.206,0.250,0.412,0.662,0.28,0.06,0.261,6.14,1.98
