Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K
Wilmer Flores,$3.8K,R,NYM,1B/3B,@ COL,4 ,Tyler Anderson,L,,,,,,800,-6,9.5,-126,4.97,-0.01,50,0.200,0.245,0.08,0.268,0.280,0.548,5.40,8.90,0.208,10.69,2.81
Alcides Escobar,$2.6K,R,KCR,SS,TEX,6 ,Bartolo Colon,R, ,,,,,400,-2,9.5,123,4.4,-0.42,192,0.182,0.207,0.062,0.221,0.245,0.466,10.10,4.80,0.193,7.15,2.75
Alex Gordon,$2.9K,L,KCR,OF,TEX,2 ,Bartolo Colon,R,,,,,,400,8,9.5,123,4.4,-0.42,151,0.278,0.325,0.132,0.331,0.411,0.742,21.00,5.60,0.330,7.61,2.62
Abraham Almonte,$2.9K,S,KCR,OF,TEX,8 ,Bartolo Colon,R,,,,,,700,-2,9.5,123,4.4,-0.42,83,0.217,0.267,0.108,0.278,0.325,0.603,24.40,7.80,0.271,7.38,2.54
Asdrubal Cabrera,$4.2K,S,NYM,2B,@ COL,2 ,Tyler Anderson,L,,,,,,400,-1,9.5,-126,4.97,-0.01,74,0.270,0.312,0.149,0.300,0.419,0.719,16.00,6.20,0.283,10.56,2.51
Hunter Dozier,$2.9K,R,KCR,1B,TEX,5 ,Bartolo Colon,R, ,,,,,300,10,9.5,123,4.4,-0.42,81,0.210,0.272,0.148,0.264,0.358,0.622,31.00,6.90,0.275,7.13,2.46
Wilson Ramos,$3.0K,R,TBR,C,@ HOU,3 ,Gerrit Cole,R, ,,,,,500,-25,7.0,229,2.57,-0.08,148,0.284,0.328,0.135,0.329,0.419,0.748,21.40,6.90,0.339,7.28,2.43
Jonathan Villar,$3.3K,S,MIL,2B,@ PIT,6 ,Trevor Williams,R,,,,,,400,5,8.5,-116,4.34,-0.16,160,0.269,0.297,0.094,0.310,0.362,0.672,32.20,5.80,0.388,7.78,2.36
Yonder Alonso,$3.4K,L,CLE,1B,CHW,5 ,Dylan Covey,R,,,,,, ,14,8.5,-241,5.31,0.05,168,0.268,0.347,0.190,0.333,0.458,0.791,21.70,10.10,0.308,8.01,2.36
Carlos Gonzalez,$4.2K,L,COL,OF,NYM,4 ,Jacob deGrom,R,,,,,,500,7,9.5,112,4.53,0.01,118,0.280,0.346,0.203,0.326,0.483,0.809,22.00,9.10,0.326,9.86,2.35
Jarrod Dyson,$3.0K,L,ARI,OF,@ LAA,9 ,Jaime Barria,R,,,,,,700,-3,7.5,103,3.66,-0.4,126,0.167,0.231,0.071,0.250,0.238,0.488,11.10,12.50,0.176,6.95,2.32
Jose Miguel Fernandez,$2.8K,L,LAA,1B/2B,ARI,5 ,Zack Greinke,R,,,,,,800,11,7.5,-117,3.84,-0.1,24,0.292,0.287,0.083,0.292,0.375,0.667,4.20,0.00,0.304,6.48,2.31
Yadier Molina,$3.1K,R,STL,C,@ PHI,5 ,Nick Pivetta,R, ,,,,,200,-19,8.5,-114,4.33,0.01,118,0.288,0.322,0.153,0.315,0.441,0.756,14.30,4.80,0.296,7.09,2.29
Robinson Chirinos,$3.0K,R,TEX,C,@ KCR,7 ,Ian Kennedy,R, ,,,,,400,-23,9.5,-140,5.1,0.42,131,0.198,0.300,0.176,0.300,0.374,0.674,43.30,8.00,0.344,6.86,2.29
Cameron Maybin,$3.0K,R,MIA,OF,@ SFG,5 ,Andrew Suarez,L,,,,,,700,-3,7.0,140,3.13,-0.31,65,0.292,0.315,0.092,0.329,0.385,0.714,12.50,8.30,0.333,6.83,2.28
Chris Taylor,$4.0K,R,LAD,OF/SS,@ CHC,7 ,Tyler Chatwood,R, ,,,,,400,23,8.5,-125,4.43,4.43,190,0.253,0.330,0.184,0.322,0.437,0.759,28.80,8.00,0.339,9.12,2.28
Aaron Hicks,$3.8K,S,NYY,OF,@ WAS,1 ,Erick Fedde,R,,,,,,200,14,9.5,-128,4.99,1.71,126,0.238,0.328,0.175,0.338,0.413,0.751,20.10,12.80,0.269,8.63,2.27
Aaron Hicks,$3.8K,S,NYY,OF,@ WAS,1,TBD,, ,,,,,200,14,9.5,-128,4.99,1.71,126,0.238,0.328,0.175,0.338,0.413,0.751,20.10,12.80,0.269,8.63,2.27
Lewis Brinson,$3.0K,R,MIA,OF,@ SFG,6 ,Andrew Suarez,L,,,,,,700,-3,7.0,140,3.13,-0.31,70,0.229,0.275,0.157,0.257,0.386,0.643,22.70,4.00,0.255,6.79,2.26
Mike Moustakas,$3.8K,L,KCR,3B,TEX,3 ,Bartolo Colon,R,,,,,,200,6,9.5,123,4.4,-0.42,184,0.277,0.369,0.255,0.337,0.533,0.870,14.20,9.30,0.276,8.54,2.25
Jedd Gyorko,$3.2K,R,STL,2B/3B,@ PHI,6 ,Nick Pivetta,R, ,,,,,400,5,8.5,-114,4.33,0.01,109,0.220,0.257,0.083,0.274,0.303,0.577,26.50,6.00,0.289,7.16,2.24
Andrew Stevenson,$2.9K,L,WAS,OF,NYY, ,TBD,, ,,,,,900,-5,9.5,114,4.51,0.29,44,0.250,0.265,0.023,0.314,0.273,0.587,21.60,7.80,0.314,6.51,2.24
Giancarlo Stanton,$5.0K,R,NYY,OF,@ WAS,3,TBD,, ,,,,,600,2,9.5,-128,4.99,1.71,187,0.203,0.283,0.155,0.284,0.358,0.642,32.70,9.50,0.274,11.15,2.23
Giancarlo Stanton,$5.0K,R,NYY,OF,@ WAS,4 ,Erick Fedde,R, ,,,,,600,2,9.5,-128,4.99,1.71,187,0.203,0.283,0.155,0.284,0.358,0.642,32.70,9.50,0.274,11.15,2.23
Rosell Herrera,$2.8K,S,KCR,2B/SS,TEX,7 ,Bartolo Colon,R,,,,,,800,6,9.5,123,4.4,-0.42,13,0.154,0.135,0,0.154,0.154,0.308,46.20,0.00,0.286,6.22,2.22
Miguel Rojas,$2.6K,R,MIA,3B/SS,@ SFG,7 ,Andrew Suarez,L,,,,,,500,-2,7.0,140,3.13,-0.31,62,0.194,0.265,0.113,0.271,0.306,0.577,12.70,9.90,0.192,5.74,2.21
Jose Bautista,$3.9K,R,NYM,3B/OF,@ COL,7 ,Tyler Anderson,L,,,,,,800,-30,9.5,-126,4.97,-0.01,33,0.152,0.334,0.212,0.364,0.364,0.728,24.40,24.40,0.150,8.6,2.21
Chris Gimenez,$2.5K,R,CHC,C,LAD,8 ,Kenta Maeda,R, ,,,,,500,-22,8.5,110,4.07,4.07,17,0.176,0.175,0,0.211,0.176,0.387,10.50,5.30,0.188,5.5,2.2
Orlando Arcia,$2.7K,R,MIL,SS,@ PIT,8 ,Trevor Williams,R, ,,,,,700,-6,8.5,-116,4.34,-0.16,142,0.232,0.250,0.070,0.264,0.303,0.567,25.00,4.10,0.301,5.93,2.2
Kole Calhoun,$2.6K,L,LAA,OF,ARI,9 ,Zack Greinke,R,,,,,,600,-1,7.5,-117,3.84,-0.1,138,0.145,0.172,0.043,0.190,0.188,0.378,25.90,5.40,0.190,5.69,2.19
Carlos Gomez,$3.0K,R,TBR,OF,@ HOU,8 ,Gerrit Cole,R, ,,,,,800,-8,7.0,229,2.57,-0.08,142,0.197,0.267,0.134,0.269,0.331,0.600,24.20,6.40,0.232,6.58,2.19
Yoan Moncada,$3.7K,S,CHW,2B,@ CLE,1 ,Trevor Bauer,R,,,,,,700,1,8.5,224,3.19,-0.05,183,0.240,0.330,0.208,0.312,0.448,0.760,35.30,9.80,0.343,8.1,2.19
Starlin Castro,$3.5K,R,MIA,2B,@ SFG,1 ,Andrew Suarez,L,,,,,,400,5,7.0,140,3.13,-0.31,65,0.262,0.312,0.092,0.338,0.354,0.692,17.10,13.20,0.308,7.67,2.19
Amed Rosario,$3.6K,R,NYM,SS,@ COL,9 ,Tyler Anderson,L,,,,,,600,-4,9.5,-126,4.97,-0.01,54,0.222,0.266,0.167,0.236,0.389,0.625,21.80,1.80,0.268,7.84,2.18
Jason Heyward,$3.4K,L,CHC,OF,LAD,2 ,Kenta Maeda,R,,,,,,800,1,8.5,110,4.07,4.07,144,0.285,0.343,0.160,0.348,0.444,0.792,9.90,9.30,0.299,7.42,2.18
Roberto Perez,$2.6K,R,CLE,C,CHW,9 ,Dylan Covey,R, ,,,,,600,-24,8.5,-241,5.31,0.05,70,0.100,0.176,0.086,0.190,0.186,0.376,39.20,8.90,0.154,5.65,2.17
Kelby Tomlinson,$2.6K,R,SFG,2B/SS,MIA,8 ,Caleb Smith,L,,,,,,600,7,7.0,-155,3.87,-0.19,43,0.209,0.243,0.047,0.277,0.256,0.533,29.80,8.50,0.310,5.63,2.17
Matt Duffy,$3.5K,R,TBR,3B,@ HOU,1 ,Gerrit Cole,R, ,,,,,600,-2,7.0,229,2.57,-0.08,154,0.364,0.385,0.136,0.393,0.500,0.893,15.90,4.30,0.421,7.56,2.16
Ian Happ,$3.5K,S,CHC,OF,LAD,5 ,Kenta Maeda,R,,,,,,900,-2,8.5,110,4.07,4.07,122,0.230,0.344,0.246,0.324,0.475,0.799,39.00,16.40,0.362,7.5,2.14
Nick Williams,$3.5K,L,PHI,OF,STL,6 ,Miles Mikolas,R,,,,,,900,-2,8.5,-101,4.17,-0.01,122,0.238,0.344,0.254,0.311,0.492,0.803,24.10,8.80,0.259,7.5,2.14
