Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K
Jose Osuna,$3.2K,R,PIT,1B/OF,CHW,4 ,Hector Santiago,L,,,,,,700,-24,8.0,-179,4.59,-0.48,10,0.300,0.519,0.7,0.300,1.000,1.300,30.00,0.00,0.200,7.02,2.19
Sean Rodriguez,$2.8K,R,PIT,2B/OF,CHW,7 ,Hector Santiago,L,,,,,,300,12,8.0,-179,4.59,-0.48,16,0.375,0.530,0.438,0.500,0.813,1.313,35.00,20.00,0.571,6.14,2.19
Yulieski Gurriel,$3.4K,R,HOU,1B,@ LAA,6 ,Garrett Richards,R, ,,,,,400,5,7.5,-117,3.85,-0.12,75,0.280,0.294,0.093,0.313,0.373,0.686,9.60,4.80,0.300,7.41,2.18
Max Kepler,$3.4K,L,MIN,OF,STL,4 ,Miles Mikolas,R,,,,,,800, ,9.5,-103,4.67,0.14,105,0.219,0.299,0.171,0.299,0.390,0.689,13.60,11.00,0.233,7.42,2.18
Evan Gattis,$3.0K,R,HOU,C,@ LAA,8 ,Garrett Richards,R, ,,,,,300,-14,7.5,-117,3.85,-0.12,65,0.200,0.256,0.092,0.278,0.292,0.570,31.90,9.70,0.293,6.52,2.17
Jett Bandy,$2.5K,R,MIL,C,@ ARI,8 ,Matt Koch,R, ,,,,,400,-24,8.5,-105,4.32,-0.11,46,0.174,0.224,0.109,0.224,0.283,0.507,33.30,2.10,0.241,5.42,2.17
Byron Buxton,$3.0K,R,MIN,OF,STL,7 ,Miles Mikolas,R, ,,,,,700, ,9.5,-103,4.67,0.14,47,0.170,0.203,0.064,0.220,0.234,0.454,28.00,6.00,0.242,6.52,2.17
Mikie Mahtook,$3.0K,R,DET,OF,CLE,6 ,Trevor Bauer,R, ,,,,,800,-4,9.0,202,3.48,-0.15,39,0.179,0.218,0.103,0.227,0.282,0.509,22.20,8.90,0.226,6.52,2.17
Andrew McCutchen,$3.7K,R,SFG,OF,CIN,2 ,Matt Harvey,R, ,,,,,200,12,8.0,-153,4.4,-0.22,92,0.261,0.338,0.109,0.384,0.370,0.754,18.20,16.40,0.319,8.04,2.17
Christian Vazquez,$2.8K,R,BOS,C,OAK,9 ,Trevor Cahill,R, ,,,,,800,-34,8.0,-257,5.04,-0.27,81,0.160,0.188,0.025,0.218,0.185,0.403,15.90,3.40,0.194,6.06,2.16
Pablo Sandoval,$3.1K,S,SFG,1B/3B,CIN,5 ,Matt Harvey,R,,,,,,900,9,8.0,-153,4.4,-0.22,47,0.319,0.370,0.191,0.347,0.511,0.858,28.60,6.10,0.419,6.66,2.15
Jose Altuve,$4.6K,R,HOU,2B,@ LAA,3 ,Garrett Richards,R, ,,,,,500,-1,7.5,-117,3.85,-0.12,132,0.341,0.367,0.106,0.383,0.447,0.830,12.00,7.70,0.381,9.9,2.15
Alex Blandino,$2.9K,R,CIN,2B/3B,@ SFG,7 ,Andrew Suarez,L,,,,,,900,2,8.0,137,3.6,-0.28,12,0.250,0.338,0,0.400,0.250,0.650,18.80,25.00,0.333,6.24,2.15
Chris Davis,$3.4K,L,BAL,1B,PHI,6 ,Nicholas Pivetta,R,,,,,,900,-10,10.5,102,5.14,-0.03,105,0.181,0.221,0.048,0.246,0.229,0.475,30.40,9.60,0.261,7.3,2.15
Dee Gordon,$4.0K,L,SEA,OF,TEX,1 ,Bartolo Colon,R,,,,,,800,-6,8.5,-109,4.32,-0.36,114,0.333,0.340,0.088,0.361,0.421,0.782,16.40,2.50,0.398,8.54,2.14
Joey Gallo,$4.3K,L,TEX,1B/OF,@ SEA,5 ,Christian Bergman,R,,,,,,900,-17,8.5,-104,4.18,-0.14,119,0.218,0.321,0.269,0.268,0.487,0.755,30.20,9.30,0.239,9.19,2.14
Cesar Hernandez,$4.0K,S,PHI,2B,@ BAL,1 ,Andrew Cashner,R,,,,,,200,5,10.5,-115,5.36,0.03,110,0.227,0.312,0.155,0.323,0.382,0.705,26.60,14.10,0.288,8.55,2.14
Isiah Kiner-Falefa,$3.2K,R,TEX,2B/3B,@ SEA,6 ,Christian Bergman,R, ,,,,,600,5,8.5,-104,4.18,-0.14,80,0.263,0.295,0.138,0.280,0.400,0.680,20.00,3.50,0.311,6.86,2.14
Jace Peterson,$2.9K,L,BAL,2B/3B,PHI,9 ,Nicholas Pivetta,R,,,,,,700,3,10.5,102,5.14,-0.03,51,0.216,0.288,0.078,0.310,0.294,0.604,24.10,13.80,0.297,6.17,2.13
Maxwell Moroff,$3.2K,S,PIT,SS,CHW,1 ,Hector Santiago,L,,,,,,1200,-13,8.0,-179,4.59,-0.48,10,0.300,0.409,0.4,0.300,0.700,1.000,30.00,0.00,0.333,6.8,2.13
Amed Rosario,$2.9K,R,NYM,SS,TOR,9 ,J.A. Happ,L,,,,,,600,-4,7.0,123,3.26,-0.6,28,0.321,0.345,0.179,0.321,0.500,0.821,17.90,0.00,0.391,6.17,2.13
Cody Bellinger,$4.4K,L,LAD,1B,@ MIA,5 ,Elieser Hernandez,R,,,,,,900,-5,8.0,-198,4.71,0.45,103,0.301,0.369,0.243,0.342,0.544,0.886,21.40,7.10,0.347,9.36,2.13
Jon Jay,$3.2K,L,KCR,OF,TBR,1 ,Jacob Faria,R,,,,,,400,14,9.0,-102,4.43,0.09,113,0.292,0.309,0.071,0.341,0.363,0.704,13.70,5.60,0.340,6.77,2.12
Marcell Ozuna,$3.6K,R,STL,OF,@ MIN,4 ,Lance Lynn,R, ,,,,,700,2,9.5,-110,4.83,-0.14,121,0.231,0.251,0.083,0.256,0.314,0.570,25.00,4.00,0.295,7.58,2.11
Curtis Granderson,$3.7K,L,TOR,OF,@ NYM,1 ,Zack Wheeler,R,,,,,,1200,-21,7.0,-137,3.74,-0.4,76,0.276,0.393,0.197,0.427,0.474,0.901,31.20,18.80,0.419,7.8,2.11
Andrew Romine,$2.5K,S,SEA,OF/SS,TEX,8 ,Bartolo Colon,R,,,,,,500,47,8.5,-109,4.32,-0.36,14,0.143,0.273,0.071,0.333,0.214,0.547,26.30,15.80,0.222,5.24,2.1
Justin Smoak,$3.6K,S,TOR,1B,@ NYM,3 ,Zack Wheeler,R,,,,,,200,3,7.0,-137,3.74,-0.4,87,0.207,0.314,0.184,0.314,0.391,0.705,26.20,15.50,0.259,7.55,2.1
Jordy Mercer,$3.1K,R,PIT,SS,CHW,8 ,Hector Santiago,L,,,,,,600,-5,8.0,-179,4.59,-0.48,25,0.200,0.231,0.08,0.250,0.280,0.530,10.30,6.90,0.217,6.49,2.09
Lewis Brinson,$2.7K,R,MIA,OF,LAD,8 ,Walker Buehler,R, ,,,,,500,3,8.0,175,3.29,0.05,95,0.147,0.208,0.116,0.206,0.263,0.469,39.80,4.90,0.216,5.64,2.09
Yangervis Solarte,$3.4K,S,TOR,2B/3B,@ NYM,5 ,Zack Wheeler,R,,,,,,200,3,7.0,-137,3.74,-0.4,98,0.286,0.356,0.214,0.343,0.500,0.843,18.30,9.20,0.311,7.07,2.08
Jose Peraza,$3.4K,R,CIN,SS,@ SFG,1 ,Andrew Suarez,L,,,,,,500,-2,8.0,137,3.6,-0.28,49,0.245,0.229,0.041,0.245,0.286,0.531,6.10,0.00,0.261,7.07,2.08
Luis Guillorme,$2.6K,L,NYM,2B/SS,TOR,6 ,J.A. Happ,L, ,,,,,600,6,7.0,123,3.26,-0.6,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.41,2.08
Peter Kozma,$2.7K,R,DET,2B/SS,CLE,2 ,Trevor Bauer,R, ,,,,,-100,21,9.0,202,3.48,-0.15,15,0.333,0.389,0.267,0.333,0.600,0.933,13.30,0.00,0.333,5.6,2.07
Domingo Santana,$3.8K,R,MIL,OF,@ ARI,5 ,Matt Koch,R, ,,,,,1400,-28,8.5,-105,4.32,-0.11,92,0.315,0.342,0.076,0.387,0.391,0.778,28.30,10.40,0.444,7.86,2.07
Evan Longoria,$3.5K,R,SFG,3B,CIN,4 ,Matt Harvey,R, ,,,,,200,3,8.0,-153,4.4,-0.22,103,0.204,0.247,0.175,0.212,0.379,0.591,25.00,0.00,0.243,7.22,2.06
J.T. Realmuto,$3.4K,R,MIA,C,LAD,2 ,Walker Buehler,R, ,,,,, ,-9,8.0,175,3.29,0.05,71,0.352,0.419,0.225,0.410,0.577,0.987,16.50,6.30,0.389,6.99,2.06
Jesus Aguilar,$3.8K,R,MIL,1B,@ ARI,3 ,Matt Koch,R, ,,,,,1000,-11,8.5,-105,4.32,-0.11,65,0.292,0.336,0.154,0.338,0.446,0.784,24.30,8.10,0.354,7.82,2.06
David Freese,$3.4K,R,PIT,1B/3B,CHW,3 ,Hector Santiago,L,,,,,,1100,3,8.0,-179,4.59,-0.48,20,0.200,0.233,0,0.261,0.200,0.461,18.20,13.60,0.235,7.01,2.06
Starlin Castro,$3.2K,R,MIA,2B,LAD,3 ,Walker Buehler,R, ,,,,,300,9,8.0,175,3.29,0.05,124,0.266,0.285,0.097,0.288,0.363,0.651,18.90,5.30,0.310,6.56,2.05
Grayson Greiner,$2.4K,R,DET,C,CLE,7 ,Trevor Bauer,R, ,,,,,200,-17,9.0,202,3.48,-0.15,10,0.200,0.175,0,0.200,0.200,0.400,20.00,0.00,0.250,4.92,2.05
Andrew Knapp,$2.7K,S,PHI,C,@ BAL,9 ,Andrew Cashner,R,,,,,,500,-24,10.5,-115,5.36,0.03,50,0.180,0.227,0.04,0.255,0.220,0.475,37.50,12.50,0.310,5.5,2.04
JaCoby Jones,$3.2K,R,DET,OF,CLE,1 ,Trevor Bauer,R, ,,,,,500,10,9.0,202,3.48,-0.15,88,0.273,0.334,0.216,0.301,0.489,0.790,28.00,3.20,0.350,6.53,2.04
Ketel Marte,$3.2K,S,ARI,2B,MIL,6 ,Brandon Woodruff,R,,,,,,800,-2,8.5,-108,4.18,-0.39,89,0.202,0.246,0.079,0.268,0.281,0.549,12.40,7.20,0.224,6.5,2.03
Mark Canha,$3.3K,R,OAK,OF,@ BOS,2 ,Chris Sale,L,,,,,,500,10,8.0,224,2.96,-0.23,38,0.368,0.482,0.421,0.385,0.789,1.174,20.50,2.60,0.385,6.66,2.02
Rhys Hoskins,$4.6K,R,PHI,OF,@ BAL,2 ,Andrew Cashner,R, ,,,,,600,2,10.5,-115,5.36,0.03,99,0.253,0.359,0.222,0.350,0.475,0.825,30.80,15.40,0.344,9.3,2.02
Kyle Seager,$3.9K,L,SEA,3B,TEX,4 ,Bartolo Colon,R,,,,,,300,2,8.5,-109,4.32,-0.36,103,0.223,0.307,0.233,0.273,0.456,0.729,18.00,7.20,0.231,7.87,2.02
Adeiny Hechavarria,$2.9K,R,TBR,SS,@ KCR,6 ,Jason Hammel,R, ,,,,,300,1,9.0,-111,4.57,-0.09,84,0.226,0.248,0.095,0.256,0.321,0.577,16.50,4.40,0.246,5.86,2.02
Lorenzo Cain,$4.4K,R,MIL,OF,@ ARI,1 ,Matt Koch,R, ,,,,,800,-1,8.5,-105,4.32,-0.11,108,0.231,0.311,0.111,0.344,0.343,0.687,21.90,15.60,0.282,8.84,2.01
C.J. Cron,$3.6K,R,TBR,1B,@ KCR,2 ,Jason Hammel,R, ,,,,,-100,10,9.0,-111,4.57,-0.09,112,0.241,0.309,0.205,0.281,0.446,0.727,23.30,4.20,0.263,7.22,2.01
Teoscar Hernandez,$3.8K,R,TOR,OF,@ NYM,4 ,Zack Wheeler,R, ,,,,,600,1,7.0,-137,3.74,-0.4,78,0.269,0.355,0.295,0.301,0.564,0.865,21.70,3.60,0.298,7.65,2.01
Delino DeShields,$3.8K,R,TEX,OF,@ SEA,1 ,Christian Bergman,R, ,,,,,700,-5,8.5,-104,4.18,-0.14,68,0.221,0.263,0.088,0.284,0.309,0.593,25.30,8.00,0.292,7.65,2.01
Austin Jackson,$3.2K,R,SFG,OF,CIN, ,Matt Harvey,R, ,,,,,1000,-11,8.0,-153,4.4,-0.22,42,0.190,0.223,0.048,0.255,0.238,0.493,44.70,8.50,0.364,6.44,2.01
Kole Calhoun,$2.6K,L,LAA,OF,HOU,8 ,Justin Verlander,R,,,,,,500,2,7.5,104,3.65,0.12,106,0.160,0.180,0.047,0.196,0.208,0.404,29.50,4.50,0.219,5.23,2.01
Albert Almora,$3.6K,R,CHC,OF,@ ATL,1 ,Brandon McCarthy,R, ,,,,,500,7,9.5,-104,4.83,-0.08,70,0.286,0.314,0.086,0.342,0.371,0.713,22.10,7.80,0.365,7.13,1.98
Brian Dozier,$4.4K,R,MIN,2B,STL,2 ,Miles Mikolas,R, ,,,,,700,-3,9.5,-103,4.67,0.14,134,0.246,0.310,0.179,0.301,0.425,0.726,18.50,7.50,0.265,8.71,1.98
Brian McCann,$3.3K,L,HOU,C,@ LAA,5 ,Garrett Richards,R,,,,,,700,-24,7.5,-117,3.85,-0.12,63,0.254,0.328,0.143,0.342,0.397,0.739,15.10,11.00,0.275,6.53,1.98
Adam Jones,$3.7K,R,BAL,OF,PHI,2 ,Nicholas Pivetta,R, ,,,,,500,4,10.5,102,5.14,-0.03,124,0.250,0.311,0.226,0.271,0.476,0.747,21.10,2.30,0.272,7.33,1.98
Jose Ramirez,$5.1K,S,CLE,3B,@ DET,3 ,Ryan Carpenter,L,,,,,,300, ,9.0,-232,5.52,0.15,55,0.327,0.413,0.291,0.373,0.618,0.991,8.50,6.80,0.319,10.04,1.97
Adam Duvall,$3.7K,R,CIN,OF,@ SFG,4 ,Andrew Suarez,L,,,,,,600,-2,8.0,137,3.6,-0.28,31,0.129,0.265,0.226,0.229,0.355,0.584,24.30,18.90,0.100,7.28,1.97
Elias Diaz,$3.3K,R,PIT,C,CHW,6 ,Hector Santiago,L,,,,,,1100,-35,8.0,-179,4.59,-0.48,10,0.600,0.642,0.3,0.636,0.900,1.536,0.00,9.10,0.556,6.46,1.96
Josh Donaldson,$4.2K,R,TOR,3B,@ NYM,2 ,Zack Wheeler,R, ,,,,,200,3,7.0,-137,3.74,-0.4,64,0.203,0.316,0.25,0.271,0.453,0.724,26.80,12.70,0.220,8.25,1.96
Leury Garcia,$3.3K,S,CHW,OF,@ PIT,6 ,Jameson Taillon,R,,,,,,1100,27,8.0,160,3.41,-0.02,66,0.242,0.256,0.045,0.286,0.288,0.574,18.30,4.20,0.288,6.43,1.95
Tyler Saladino,$3.0K,R,MIL,2B/3B,@ ARI,7 ,Matt Koch,R, ,,,,,100,12,8.5,-105,4.32,-0.11,9,0.444,0.552,0.444,0.444,0.889,1.333,20.00,0.00,0.500,5.85,1.95
Steven Souza,$4.0K,R,ARI,OF,MIL,5 ,Brandon Woodruff,R, ,,,,,1300,-23,8.5,-108,4.18,-0.39,29,0.034,0.103,0.034,0.125,0.069,0.194,18.80,9.40,0.043,7.79,1.95
Nick Ahmed,$3.2K,R,ARI,SS,MIL,8 ,Brandon Woodruff,R, ,,,,,500,-2,8.5,-108,4.18,-0.39,86,0.186,0.256,0.151,0.253,0.337,0.590,26.80,9.30,0.224,6.23,1.95
Salvador Perez,$4.1K,R,KCR,C,TBR,4 ,Jacob Faria,R, ,,,,,600,-9,9.0,-102,4.43,0.09,59,0.271,0.337,0.254,0.290,0.525,0.815,8.10,3.20,0.235,7.92,1.93
Yolmer Sanchez,$3.5K,S,CHW,3B,@ PIT,2 ,Jameson Taillon,R,,,,,,700,-5,8.0,160,3.41,-0.02,105,0.333,0.362,0.181,0.351,0.514,0.865,14.40,1.80,0.378,6.75,1.93
Chris Taylor,$3.9K,R,LAD,OF/SS,@ MIA,6 ,Elieser Hernandez,R, ,,,,,300,22,8.0,-198,4.71,0.45,122,0.238,0.303,0.172,0.299,0.410,0.709,26.90,6.00,0.310,7.51,1.93
Ryan Flaherty,$3.0K,L,ATL,3B,CHC,8 ,Tyler Chatwood,R,,,,,,800,-6,9.5,-109,4.67,0.08,92,0.293,0.343,0.120,0.369,0.413,0.782,21.70,13.20,0.373,5.8,1.93
Asdrubal Cabrera,$3.8K,S,NYM,2B,TOR,2 ,J.A. Happ,L,,,,,,-100,7,7.0,123,3.26,-0.6,37,0.324,0.343,0.135,0.357,0.459,0.816,16.70,7.10,0.355,7.35,1.93
Max Muncy,$3.2K,L,LAD,3B,@ MIA,7 ,Elieser Hernandez,R,,,,,,1100,-56,8.0,-198,4.71,0.45,50,0.220,0.318,0.24,0.291,0.460,0.751,28.10,12.30,0.258,6.15,1.92
Nomar Mazara,$4.4K,L,TEX,OF,@ SEA,4 ,Christian Bergman,R,,,,,,800,-1,8.5,-104,4.18,-0.14,109,0.303,0.373,0.239,0.339,0.541,0.880,17.10,6.80,0.317,8.43,1.92
John Hicks,$3.4K,R,DET,1B/C,CLE,5 ,Trevor Bauer,R, ,,,,,200,7,9.0,202,3.48,-0.15,62,0.290,0.354,0.242,0.313,0.532,0.845,29.70,3.10,0.359,6.52,1.92
Marcus Semien,$3.5K,R,OAK,SS,@ BOS,1 ,Chris Sale,L,,,,,,400,-2,8.0,224,2.96,-0.23,59,0.305,0.346,0.153,0.358,0.458,0.816,23.90,9.00,0.386,6.71,1.92
Christian Yelich,$4.5K,L,MIL,OF,@ ARI,2 ,Matt Koch,R,,,,,,1300,-18,8.5,-105,4.32,-0.11,82,0.305,0.368,0.159,0.367,0.463,0.830,20.90,12.10,0.377,8.63,1.92
Miguel Gomez,$2.3K,S,SFG,3B,CIN,7 ,Matt Harvey,R,,,,,,300,-4,8.0,-153,4.4,-0.22,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,4.4,1.91
Rafael Devers,$3.9K,L,BOS,3B,OAK,8 ,Trevor Cahill,R,,,,,,400,1,8.0,-257,5.04,-0.27,118,0.254,0.299,0.169,0.280,0.424,0.704,28.90,7.00,0.329,7.42,1.9
Carlos Santana,$4.7K,S,PHI,1B,@ BAL,4 ,Andrew Cashner,R,,,,,,700,-2,10.5,-115,5.36,0.03,105,0.200,0.320,0.248,0.304,0.448,0.752,13.90,14.80,0.186,8.88,1.89
Johan Camargo,$3.0K,S,ATL,3B/SS,CHC,7 ,Tyler Chatwood,R,,,,,,700,-3,9.5,-109,4.67,0.08,34,0.235,0.384,0.265,0.381,0.500,0.881,16.30,20.90,0.240,5.67,1.89
Mike Zunino,$3.5K,R,SEA,C,TEX,7 ,Bartolo Colon,R, ,,,,,700,-21,8.5,-109,4.32,-0.36,51,0.216,0.346,0.333,0.286,0.549,0.835,32.10,7.10,0.214,6.6,1.89
