DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,@ BAL,L 7-6,0.2,2,3,3,0,2,0,3,1,32,6,-,-,-,4.79
Jul 22,@ DET,W 9-1,1.0,0,0,0,0,2,0,2,2,25,6,-,-,-,4.20
Jul 14,vs TOR,W 6-2,0.2,2,2,2,0,1,0,2,2,18,5,-,-,BlSv(3),4.31
Jul 13,vs TOR,L 13-7,0.0,2,3,3,0,0,0,0,2,8,3,-,-,-,INF
Jul 10,vs TEX,W 8-4,1.0,0,0,0,0,0,0,2,1,9,3,-,-,-,3.23
Jul 9,vs TEX,W 5-0,1.0,1,0,0,0,0,2,2,0,14,4,-,-,H(18),3.32
Jul 7,@ KC,W 15-4,0.2,0,0,0,0,0,1,1,0,6,2,-,-,-,3.41
Jul 4,@ WSH,W 3-0,1.0,0,0,0,0,0,2,0,1,15,3,-,-,H(17),3.47
Jul 2,@ WSH,W 4-3,0.2,1,1,1,1,1,2,0,1,17,4,-,-,H(16),3.57
Jun 28,vs LAA,W 4-2,1.0,2,1,1,0,1,0,1,4,19,6,-,-,H(15),3.38
Jun 27,vs LAA,W 9-6,0.2,3,2,1,0,0,1,2,3,22,6,-,-,BlSv(2),3.21
Jun 24,vs SEA,W 5-0,1.0,0,0,0,0,0,0,1,2,14,3,-,-,-,3.00
Jun 22,vs SEA,W 14-10,1.0,0,0,0,0,1,1,1,0,13,3,-,-,-,3.09
Jun 19,@ MIN,L 6-2,0.0,2,2,2,0,1,0,0,2,14,3,-,-,-,INF
Jun 14,@ SEA,W 2-1,1.0,1,0,0,0,0,1,2,1,12,4,-,-,H(14),2.61
Jun 12,@ BAL,W 6-4,0.1,0,0,0,0,0,0,1,0,4,1,-,-,H(13),2.70
Jun 11,@ BAL,W 2-0,1.1,0,0,0,0,1,1,1,2,20,5,-,-,-,2.73
Jun 9,vs CHW,W 4-2,1.0,0,0,0,0,0,2,1,0,11,3,-,-,H(12),2.86
Jun 2,@ HOU,W 5-4,1.0,1,1,1,0,1,0,2,2,28,5,-,-,H(11),2.96
Jun 1,@ HOU,L 7-3,0.1,2,3,3,2,2,0,1,2,20,5,-,-,-,2.73
May 29,vs TOR,W 8-3,1.1,0,0,0,0,0,1,1,2,22,5,-,-,H(10),1.73
May 26,vs ATL,W 8-6,1.0,0,0,0,0,0,1,1,1,10,3,-,-,H(9),1.82
May 25,vs ATL,W 6-2,1.0,0,0,0,0,1,1,1,1,16,4,-,-,H(8),1.90
May 23,@ TB,W 4-1,1.0,0,0,0,0,0,0,2,1,9,3,-,W(3-0),-,1.99
May 22,@ TB,W 4-2,0.1,0,0,0,0,0,1,0,0,6,1,-,-,H(7),2.08
May 19,vs BAL,W 6-3,1.0,0,0,0,0,0,2,1,0,19,3,-,-,H(6),2.11
May 16,vs OAK,W 6-4,1.0,0,0,0,0,1,0,2,0,12,3,-,-,H(5),2.21
May 13,@ TOR,W 5-3,1.0,0,0,0,0,0,0,2,1,4,3,-,-,Sv(2),2.33
May 12,@ TOR,W 5-2,1.0,1,0,0,0,0,3,0,1,18,4,-,-,H(4),2.45
May 10,@ NYY,W 5-4,1.2,2,1,1,0,2,2,4,1,27,9,-,W(2-0),BlSv(1),2.60
May 8,@ NYY,L 3-2,1.1,1,0,0,0,1,1,3,0,22,5,-,-,-,2.30
May 5,@ TEX,W 6-5,0.2,0,0,0,0,0,2,0,0,16,2,-,W(1-0),-,2.51
May 4,@ TEX,W 5-1,1.0,0,0,0,0,0,1,0,2,16,3,-,-,H(3),2.63
May 2,vs KC,W 5-4,1.0,1,0,0,0,0,2,1,1,16,4,-,-,H(2),2.84
Apr 25,@ TOR,W 4-3,1.0,0,0,0,0,0,1,2,0,12,3,-,-,H(1),3.09
Apr 24,@ TOR,L 4-3,2.0,1,0,0,0,0,1,2,4,20,7,-,-,-,3.38
Apr 20,@ OAK,W 7-3,1.0,0,0,0,0,0,1,1,1,13,3,-,-,-,4.15
Apr 19,@ LAA,W 8-2,1.0,1,0,0,0,0,2,1,1,22,4,-,-,-,4.70
Apr 14,vs BAL,W 10-3,1.0,0,0,0,0,0,1,0,2,12,3,-,-,-,5.40
Apr 13,vs BAL,W 7-3,1.0,0,0,0,0,0,1,2,0,9,3,-,-,-,6.35
Apr 11,vs NYY,L 10-7,0.1,0,0,0,0,0,0,1,0,7,2,-,-,-,7.71
Apr 10,vs NYY,W 14-1,1.0,1,0,0,0,0,0,3,0,18,3,-,-,-,8.31
Apr 3,@ MIA,W 4-2,2.0,0,0,0,0,1,1,1,4,29,7,-,-,-,10.80
Apr 1,@ TB,W 2-1,1.0,2,0,0,0,0,2,0,3,19,5,-,-,Sv(1),27.00
Mar 29,@ TB,L 6-4,0.1,1,4,4,0,3,1,0,1,29,5,-,-,-,108.00
