DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,vs OAK,L 13-10,1.0,0,0,0,0,1,2,0,1,15,4,-,-,H(1),0.00
Jul 22,vs CLE,W 5-0,1.0,0,0,0,0,0,0,2,1,7,3,-,-,-,0.00
Jul 20,vs CLE,L 9-8,0.2,0,0,0,0,1,0,1,1,13,3,-,-,-,0.00
Jul 15,@ BAL,L 6-5,1.0,0,0,0,0,1,1,0,2,18,4,-,-,-,0.00
Jul 14,@ BAL,L 1-0,1.0,1,0,0,0,0,1,1,2,14,4,-,-,-,0.00
Jul 9,@ BOS,L 5-0,1.2,0,0,0,0,0,1,3,1,22,5,-,-,-,0.00
"Previously with SF, Acquired by TEX"
Jul 7,vs STL,L 3-2,1.0,0,0,0,0,0,2,0,1,11,3,-,-,-,4.20
Jul 3,@ COL,L 8-1,1.0,0,0,0,0,0,1,0,2,9,3,-,-,-,4.34
Jul 1,@ ARI,W 9-6,0.1,0,0,0,0,0,0,1,0,3,1,-,W(1-1),-,4.50
Jun 30,@ ARI,W 7-0,1.0,1,0,0,0,0,2,1,1,16,4,-,-,-,4.55
Jun 22,vs SD,L 6-2,1.0,0,0,0,0,0,0,0,3,8,3,-,-,-,4.73
Jun 12,@ MIA,L 3-1,0.0,2,0,0,0,0,0,2,0,7,2,-,-,-,4.91
Jun 11,@ MIA,L 7-5,1.0,0,0,0,0,0,1,0,2,15,3,-,-,-,4.91
Jun 9,@ WSH,L 7-5,1.0,2,1,1,0,0,0,1,4,21,5,-,-,-,5.11
Jun 4,vs ARI,W 10-3,1.0,2,1,1,0,1,2,1,2,31,6,-,-,-,4.94
May 29,@ COL,L 11-4,1.0,4,4,4,1,0,0,1,6,22,7,-,-,-,4.76
May 27,@ CHC,L 8-3,1.0,1,0,0,0,1,2,0,2,28,5,-,-,-,3.32
May 25,@ CHC,L 6-2,0.2,1,0,0,0,1,1,0,2,16,4,-,-,-,3.48
May 23,@ HOU,L 4-1,1.0,0,0,0,0,0,0,2,2,14,4,-,-,-,3.60
May 20,vs COL,W 9-5,0.2,1,0,0,0,1,1,1,1,20,4,-,-,-,3.79
May 17,vs COL,L 5-3,0.2,1,0,0,0,1,1,0,2,15,4,-,-,-,3.93
May 16,vs CIN,L 6-3,1.0,1,1,1,1,0,1,1,2,13,4,-,-,-,4.08
May 14,vs CIN,W 10-7,2.0,1,0,0,0,0,1,1,4,19,7,-,-,-,3.78
May 11,@ PIT,L 11-2,1.0,3,1,1,0,0,1,1,3,14,5,-,-,-,4.30
May 8,@ PHI,L 4-2,2.0,1,1,1,1,0,2,2,2,27,7,-,-,-,3.95
May 6,@ ATL,W 4-3,0.2,0,0,0,0,0,0,1,1,8,2,-,-,H(2),3.86
May 5,@ ATL,W 11-2,0.1,0,0,0,0,0,0,1,0,1,1,-,-,-,4.09
May 2,vs SD,W 9-4,1.0,0,0,0,0,1,2,1,0,24,4,-,-,-,4.22
Apr 30,vs SD,W 6-5,1.0,2,0,0,0,0,0,4,1,15,5,-,-,-,4.66
Apr 28,vs LAD,L 15-6,0.1,0,0,0,0,0,0,0,1,5,2,-,-,-,5.19
Apr 27,vs LAD,W 6-4,1.0,1,0,0,0,1,1,2,1,21,5,-,-,-,5.40
Apr 25,vs WSH,L 15-2,0.1,0,0,0,0,2,0,1,0,17,3,-,-,-,6.14
Apr 22,@ LAA,W 4-2,0.0,2,2,2,1,0,0,0,2,9,2,-,-,-,INF
Apr 21,@ LAA,L 4-3,1.0,0,0,0,0,0,1,0,2,13,3,-,-,-,3.86
Apr 18,@ ARI,W 4-3,1.0,2,1,1,0,2,1,2,2,20,7,-,-,Sv(1),4.50
Apr 14,@ SD,L 5-4,0.1,2,2,2,1,1,1,1,1,16,4,-,L(0-1),BlSv(2),3.60
Apr 10,vs ARI,W 5-4,1.0,0,0,0,0,1,2,1,0,20,4,-,-,-,0.00
Apr 8,vs LAD,L 2-1,1.0,1,0,0,0,0,1,1,2,22,4,-,-,-,0.00
Apr 7,vs LAD,W 7-5,0.2,0,0,0,0,0,1,1,0,11,2,-,-,BlSv(1),0.00
Apr 3,vs SEA,L 6-4,1.0,0,0,0,0,0,2,0,1,8,3,-,-,-,0.00
Mar 29,@ LAD,W 1-0,1.0,2,0,0,0,0,1,0,4,18,5,-,-,H(1),0.00
