DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,vs DET,L 8-4,2.1,1,0,0,0,0,2,2,3,32,8,-,-,-,4.70
Jul 15,@ CHW,L 10-1,2.0,0,0,0,0,0,1,3,2,17,6,-,-,-,6.75
Jul 11,@ MIN,L 8-5,1.2,3,1,1,0,2,2,2,4,37,10,-,L(0-1),-,10.80
Jul 8,vs BOS,L 7-4,1.2,4,3,3,0,1,2,4,3,44,10,-,-,-,16.20
