DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
May 16,@ KC,W 5-3,Did not play
May 17,@ LAA,W 7-1,5,1,2,0,0,0,0,0,1,0,0,.400,.400,.800,.400
May 18,@ LAA,W 8-3,3,1,2,0,1,0,1,2,0,0,0,.600,.750,1.350,.500
May 19,@ LAA,W 5-3,2,0,0,0,0,0,0,1,1,0,0,.538,.600,1.138,.400
May 20,@ LAA,L 5-2,Did not play
May 22,vs BOS,L 4-2,3,0,0,0,0,0,0,0,3,0,0,.438,.462,.900,.308
May 23,vs BOS,L 4-1,2,0,1,0,0,0,0,0,1,0,0,.444,.467,.911,.333
May 24,vs BOS,W 6-3,Did not play
May 25,vs BAL,L 2-0,Did not play
May 26,vs BAL,W 5-1,Did not play
May 27,vs BAL,W 8-3,2,1,2,1,0,0,2,2,0,0,0,.545,.588,1.133,.412
May 28,@ OAK,W 1-0,3,0,0,0,0,0,0,0,1,0,0,.480,.500,.980,.350
May 29,@ OAK,W 4-3,Did not play
May 30,@ OAK,W 6-0,5,0,1,0,0,0,0,0,0,0,0,.433,.440,.873,.320
May 31,@ OAK,L 7-3,4,0,1,1,0,0,1,0,1,0,0,.412,.448,.860,.310
Jun 1,@ SEA,L 4-3,Did not play
Jun 2,@ SEA,L 3-1,2,0,1,0,0,0,0,1,0,0,0,.432,.452,.884,.323
Jun 3,@ SEA,L 2-1,1,0,0,0,0,0,0,0,0,0,0,.421,.438,.859,.313
Jun 5,@ WSH,L 4-2,1,0,0,0,0,0,0,0,1,0,0,.410,.424,.834,.303
Jun 6,@ WSH,L 11-2,1,0,0,0,0,0,0,0,1,0,0,.400,.412,.812,.294
Jun 7,vs SEA,L 5-4,Did not play
Jun 8,vs SEA,L 4-3,3,1,1,0,0,1,1,0,1,0,0,.395,.486,.881,.297
Jun 9,vs SEA,W 7-3,4,1,2,0,0,0,1,0,1,0,0,.404,.488,.892,.317
Jun 10,vs SEA,L 5-4,4,0,0,0,0,0,0,0,1,0,0,.373,.444,.817,.289
Jun 11,vs TOR,W 8-4,Did not play
Jun 12,vs TOR,W 4-1,2,0,1,0,0,0,0,0,0,0,0,.377,.447,.824,.298
Jun 13,vs TOR,W 1-0,2,0,0,0,0,0,0,0,0,0,0,.364,.429,.793,.286
Jun 14,@ NYY,L 4-3,1,0,0,0,0,0,0,0,1,0,0,.357,.420,.777,.280
Jun 15,@ NYY,L 5-0,3,0,0,0,0,0,0,0,2,0,0,.339,.396,.735,.264
Jun 16,@ NYY,L 4-1,Did not play
Jun 17,@ NYY,W 3-1,Did not play
Jun 18,@ HOU,L 5-4,Did not play
Jun 19,@ HOU,W 2-1,Did not play
Jun 20,@ HOU,L 5-1,Did not play
Jun 22,vs NYY,W 2-1,Did not play
Jun 23,vs NYY,W 4-0,Did not play
Jun 24,vs NYY,W 7-6,Did not play
Jun 25,vs WSH,W 11-0,Did not play
Jun 26,vs WSH,W 1-0,Did not play
Jun 28,vs HOU,L 1-0,Did not play
Jun 29,vs HOU,W 3-2,Did not play
Jun 30,vs HOU,W 5-2,Did not play
Jul 1,vs HOU,W 3-2,Did not play
Jul 2,@ MIA,L 3-2,Did not play
Jul 3,@ MIA,W 9-6,Did not play
Jul 4,@ MIA,L 3-0,Did not play
Jul 6,@ NYM,L 5-1,Did not play
Jul 7,@ NYM,W 3-0,Did not play
Jul 8,@ NYM,W 9-0,Did not play
Jul 9,vs DET,W 10-9,Did not play
Jul 10,vs DET,W 5-2,Did not play
Jul 11,vs DET,W 4-2,Did not play
Jul 12,@ MIN,L 5-1,Did not play
Jul 13,@ MIN,L 11-8,Did not play
Jul 14,@ MIN,W 19-6,Did not play
Jul 15,@ MIN,L 11-7,Did not play
Jul 20,vs MIA,L 6-5,Did not play
Jul 21,vs MIA,L 3-2,Did not play
Jul 22,vs MIA,W 6-4,Did not play
Jul 23,vs NYY,W 7-6,Did not play
Jul 24,vs NYY,L 4-0,Did not play
