DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 14,@ COL,L 4-1,1.0,1,0,0,0,0,1,1,2,17,4,-,-,-,8.10
Jul 13,@ COL,L 10-7,1.0,1,0,0,0,1,1,1,2,19,5,-,-,-,9.00
May 6,vs LAA,L 8-2,2.0,3,2,2,0,1,2,6,1,37,11,-,-,-,10.13
May 4,vs LAA,L 5-0,1.2,3,2,2,0,1,2,3,2,30,8,-,-,-,10.50
Apr 9,@ KC,L 10-0,1.2,4,5,5,0,2,1,2,6,52,12,-,-,-,10.38
Mar 31,vs CLE,L 6-5,2.2,0,0,0,0,0,2,1,5,36,8,-,-,-,0.00
