DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,@ NYM,L 6-4,1.0,0,0,0,0,0,1,0,2,12,3,-,-,-,2.73
Jul 23,@ NYM,W 3-2,1.0,0,0,0,0,0,2,1,0,13,3,-,-,H(2),2.84
Jul 22,@ PHI,L 5-0,0.2,2,2,2,1,0,1,0,3,17,4,-,-,-,2.96
Jul 20,@ PHI,L 11-5,2.0,0,0,0,0,0,3,1,2,25,6,-,-,-,2.28
Jul 14,vs CHC,L 11-6,1.0,3,3,3,0,1,1,2,3,22,7,-,-,-,2.49
Jul 13,vs CHC,L 5-4,1.0,1,0,0,0,0,0,3,1,10,4,-,-,-,1.31
Jul 11,vs LAD,L 4-2,2.0,0,0,0,0,3,1,2,3,40,9,-,-,-,1.37
Jun 23,@ SF,L 5-3,1.2,2,1,1,0,0,1,1,5,28,8,-,-,-,1.53
Jun 21,@ SF,L 3-0,0.0,2,2,1,0,1,0,1,1,13,3,-,-,-,INF
May 12,vs STL,W 2-1,2.0,3,0,0,0,0,2,4,3,37,9,-,-,-,0.56
May 10,vs STL,L 2-1,1.0,2,0,0,0,0,1,2,1,14,4,-,-,-,0.64
May 7,vs WSH,L 8-5,1.0,0,0,0,0,1,1,1,1,17,5,-,-,-,0.69
May 4,vs LAD,L 4-0,1.0,1,0,0,0,0,0,2,2,16,4,-,-,-,0.75
May 2,@ SF,L 9-4,1.0,1,0,0,0,0,1,0,3,14,4,-,-,-,0.82
Apr 29,vs NYM,L 14-2,0.2,2,1,1,0,1,0,1,3,25,5,-,-,-,0.90
Apr 25,@ COL,L 5-2,1.0,1,0,0,0,1,1,2,0,14,4,-,-,-,0.00
Apr 24,@ COL,L 8-0,1.0,1,0,0,0,1,2,1,1,22,5,-,-,-,0.00
Apr 22,@ ARI,L 4-2,1.0,1,0,0,0,0,0,1,3,9,4,-,-,-,0.00
Apr 17,vs LAD,L 7-3,1.0,1,0,0,0,1,1,1,2,22,5,-,-,-,0.00
Apr 16,vs LAD,L 10-3,1.0,0,0,0,0,2,1,1,1,28,5,-,-,-,0.00
Apr 14,vs SF,W 5-4,0.2,1,0,0,0,0,1,1,1,17,3,-,-,H(1),0.00
Apr 11,@ COL,L 6-4,2.2,0,0,0,0,0,5,1,2,39,8,-,-,-,0.00
Apr 7,@ HOU,L 1-0,0.0,1,0,0,0,0,0,0,1,8,1,-,-,-,0.00
Apr 5,vs COL,L 3-1,1.0,1,0,0,0,0,1,2,2,14,5,-,-,-,0.00
