DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Sep 30,vs DET,L 3-2,0.1,0,0,0,0,0,0,0,1,3,1,-,-,-,9.53
Sep 20,@ NYY,L 11-3,1.0,1,0,0,0,1,0,2,2,14,5,-,-,-,10.13
Sep 12,vs SD,W 16-0,1.0,0,0,0,0,1,0,2,2,23,5,-,-,-,12.46
Sep 4,@ TB,L 11-4,0.1,0,2,2,0,2,0,1,0,15,3,-,-,-,16.20
Aug 30,vs CHW,W 11-1,1.0,2,1,1,0,0,1,1,3,16,6,-,-,-,12.00
Aug 26,@ TOR,L 10-9,0.2,1,0,0,0,0,0,2,1,13,3,-,-,-,13.50
Aug 20,vs ARI,W 12-5,1.0,2,1,1,0,0,1,0,4,20,5,-,-,-,20.25
Aug 17,vs CLE,L 9-3,0.1,2,2,2,0,1,0,1,2,19,6,-,-,-,54.00
