DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,vs WSH,L 7-3,3.0,0,0,0,0,0,1,5,3,21,9,-,-,-,2.75
Jul 11,@ MIA,L 5-4,2.1,2,1,1,0,1,2,3,4,26,10,-,L(0-1),-,3.24
Jul 7,vs ATL,L 5-1,2.0,1,0,0,0,3,0,5,1,39,9,-,-,-,3.14
Jun 16,vs PHI,L 4-1,2.0,2,0,0,0,3,4,0,4,54,11,-,-,-,3.65
May 24,vs NYM,L 5-0,2.0,3,1,1,0,2,1,5,2,45,10,-,-,-,4.35
May 16,@ ARI,W 8-2,1.0,1,0,0,0,0,2,2,0,17,4,-,-,-,4.32
May 15,@ ARI,L 2-1,0.1,0,0,0,0,0,0,1,0,3,1,-,-,-,4.91
May 9,vs CLE,L 6-2,2.0,2,1,1,0,0,1,3,4,30,8,-,-,-,5.14
May 6,vs PIT,L 9-0,2.0,3,2,2,1,1,2,4,3,34,10,-,-,-,5.40
Apr 16,vs CIN,L 10-4,3.0,2,1,1,0,3,2,4,4,45,13,-,-,-,3.00
