DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 23,@ NYM,W 3-2,1.0,0,0,0,0,0,2,1,1,19,4,-,-,Sv(3),1.40
Jul 15,vs CHC,L 7-4,1.0,0,0,0,0,0,1,1,1,8,3,-,-,-,1.43
Jul 13,vs CHC,L 5-4,1.0,0,0,0,0,0,2,1,0,13,3,-,-,-,1.47
Jul 10,vs LAD,W 4-1,0.1,0,0,0,0,0,1,0,0,6,1,-,-,-,1.51
Jul 8,@ ARI,W 4-3,1.0,1,0,0,0,0,2,0,2,17,4,-,-,-,1.53
Jul 7,@ ARI,L 20-5,0.1,2,3,3,0,2,1,1,1,24,5,-,-,-,1.57
Jun 30,vs PIT,W 4-3,1.0,0,0,0,0,0,1,1,1,11,3,-,-,H(16),0.79
Jun 26,@ TEX,W 3-2,1.0,0,0,0,0,0,3,0,0,15,3,-,-,H(15),0.82
Jun 24,@ SF,L 3-2,2.0,1,0,0,0,0,1,4,2,27,7,-,-,-,0.84
Jun 22,@ SF,W 6-2,1.0,1,0,0,0,0,2,1,1,20,4,-,-,H(14),0.90
Jun 19,vs OAK,L 4-2,1.0,0,0,0,0,1,1,0,2,14,4,-,-,H(13),0.93
Jun 16,@ ATL,L 1-0,1.0,0,0,0,0,0,1,0,2,12,3,-,-,-,0.96
Jun 13,@ STL,W 4-2,1.0,0,0,0,0,0,1,1,1,14,3,-,-,H(12),1.00
Jun 12,@ STL,W 4-2,1.0,1,0,0,0,0,0,4,0,16,4,-,-,H(11),1.04
Jun 10,@ MIA,W 3-1,1.0,0,0,0,0,0,2,1,0,13,3,-,-,H(10),1.08
Jun 9,@ MIA,W 5-4,1.0,0,0,0,0,0,1,2,1,16,4,-,-,Sv(2),1.13
Jun 6,vs ATL,W 3-1,2.0,0,0,0,0,2,2,1,3,37,8,-,-,H(9),1.17
Jun 3,vs CIN,W 6-3,1.0,3,0,0,0,0,0,2,3,23,5,-,-,Sv(1),1.29
May 31,vs MIA,W 8-3,1.0,2,1,1,1,0,2,2,1,22,5,-,-,-,1.35
May 29,vs MIA,W 9-5,1.0,0,0,0,0,0,1,2,0,10,3,-,-,-,0.95
May 26,@ LAD,W 7-5,1.0,1,0,0,0,0,1,2,1,21,4,-,-,H(8),1.00
May 22,@ WSH,L 2-1,1.0,1,0,0,0,0,1,2,1,16,4,-,-,-,1.06
May 20,@ PIT,W 8-5,1.0,2,1,1,0,0,1,1,3,17,6,-,W(3-0),-,1.13
May 18,@ PIT,W 3-2,1.0,0,0,0,0,1,2,0,1,20,5,-,-,H(7),0.60
May 17,@ PIT,L 5-4,1.1,0,0,0,0,0,2,1,1,16,4,-,-,-,0.64
May 15,vs COL,W 4-0,0.1,0,0,0,0,0,1,0,0,5,1,-,-,H(6),0.71
May 12,vs STL,W 2-1,1.0,2,0,0,0,1,1,3,0,16,5,-,-,-,0.73
May 9,vs WSH,W 2-1,1.0,0,0,0,0,0,2,0,1,12,3,-,-,H(5),0.79
May 6,vs LAD,W 3-0,1.0,1,0,0,0,1,3,0,1,20,5,-,-,H(4),0.87
May 5,vs LAD,W 7-4,0.2,0,0,0,0,1,0,1,1,16,4,-,W(2-0),-,0.96
May 1,@ SF,W 3-2,1.0,0,0,0,0,1,0,1,2,13,4,-,W(1-0),-,1.04
Apr 30,@ SF,L 6-5,1.0,0,0,0,0,0,1,2,0,11,3,-,-,H(3),1.17
Apr 29,vs NYM,L 14-2,1.0,1,0,0,0,0,1,2,1,15,4,-,-,-,1.35
Apr 25,@ COL,L 5-2,1.0,2,1,1,0,0,0,3,2,18,5,-,-,-,1.59
Apr 21,@ ARI,L 6-2,1.0,0,0,0,0,0,2,0,1,8,3,-,-,-,0.00
Apr 7,@ HOU,L 1-0,0.0,0,0,0,0,0,0,0,0,1,0,-,-,-,0.00
Apr 6,@ HOU,W 4-1,1.0,0,0,0,0,0,2,0,1,16,3,-,-,H(2),0.00
Apr 3,vs COL,W 8-4,1.0,0,0,0,0,0,1,1,1,16,3,-,-,-,0.00
Mar 30,vs MIL,L 8-6,1.0,0,0,0,0,0,0,1,2,10,3,-,-,H(1),0.00
Mar 29,vs MIL,L 2-1,0.2,1,0,0,0,1,2,0,1,18,4,-,-,-,0.00
