DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,@ TOR,W 12-6,1.1,1,0,0,0,0,2,1,1,18,5,-,-,H(12),3.62
Jul 22,@ KC,L 5-3,0.2,1,2,2,0,1,0,1,2,20,4,-,L(3-4),-,3.75
Jul 21,@ KC,L 4-2,0.2,1,0,0,0,0,1,1,1,9,3,-,-,-,3.31
Jul 14,vs TB,L 19-6,0.2,3,3,3,0,1,0,2,3,20,6,-,L(3-3),BlSv(3),3.38
Jul 13,vs TB,W 11-8,1.0,1,0,0,0,1,1,1,2,20,5,-,-,-,2.65
Jul 11,vs KC,W 8-5,1.0,2,0,0,0,0,2,2,1,20,5,-,-,-,2.73
Jul 10,vs KC,L 9-4,1.0,1,0,0,0,1,1,2,1,27,6,-,-,-,2.81
Jul 4,@ MIL,L 3-2,0.2,1,0,0,0,0,1,2,0,11,3,-,-,-,2.90
Jul 2,@ MIL,L 6-5,0.2,1,0,0,0,0,1,2,0,11,3,-,-,H(11),2.97
Jun 30,@ CHC,L 14-9,1.1,4,1,1,0,0,1,4,3,37,8,-,-,-,3.03
Jun 28,@ CHW,W 2-1,1.0,1,0,0,0,0,0,4,0,19,4,-,-,H(10),2.86
Jun 23,vs TEX,L 9-6,1.0,1,0,0,0,0,1,2,1,20,4,-,-,-,2.96
Jun 19,vs BOS,W 6-2,1.0,2,1,1,0,0,0,2,3,18,5,-,W(3-2),BlSv(2),3.08
Jun 17,@ CLE,L 4-1,1.0,0,0,0,0,0,2,1,1,12,4,-,-,-,2.84
Jun 14,@ DET,L 3-1,1.1,1,0,0,0,0,1,4,0,13,5,-,-,-,2.96
Jun 12,@ DET,W 6-4,0.1,1,2,0,0,0,1,2,0,14,3,-,-,H(9),3.13
Jun 10,vs LAA,W 7-5,1.0,0,0,0,0,0,0,2,1,8,3,-,-,-,3.18
Jun 9,vs LAA,L 2-1,1.0,0,0,0,0,0,1,1,1,12,3,-,-,-,3.32
Jun 5,vs CHW,L 6-3,1.0,2,0,0,0,0,0,3,1,11,4,-,-,-,3.48
Jun 1,vs CLE,W 7-4,1.0,1,0,0,0,0,0,3,1,12,4,-,-,H(8),3.66
May 31,vs CLE,L 9-8,1.0,0,0,0,0,0,0,2,1,9,3,-,-,-,3.86
May 28,@ KC,W 8-5,0.2,2,2,1,0,0,0,2,2,20,5,-,-,-,4.08
May 27,@ SEA,L 3-1,0.0,1,1,1,0,0,0,0,1,2,1,-,-,-,INF
May 26,@ SEA,L 4-3,1.0,0,0,0,0,0,2,0,1,13,3,-,-,-,3.18
May 22,vs DET,W 6-0,1.0,1,0,0,0,0,1,2,1,18,4,-,-,-,3.38
May 19,vs MIL,L 5-4,1.0,1,0,0,0,1,0,3,0,12,4,-,-,-,3.60
May 16,vs STL,L 7-5,0.2,1,0,0,0,0,1,1,1,7,3,-,-,-,3.86
May 13,@ LAA,L 2-1,0.1,1,1,1,0,0,0,1,1,5,3,-,L(2-2),-,4.05
May 12,@ LAA,W 5-3,1.0,1,0,0,0,1,0,2,2,23,5,-,-,-,3.46
May 11,@ LAA,W 5-4,0.1,0,0,0,0,0,1,0,0,6,1,-,-,-,3.75
May 6,@ CHW,W 5-3,0.1,1,0,0,0,0,1,0,1,9,2,-,W(2-1),BlSv(1),3.86
May 4,@ CHW,W 6-4,0.2,1,0,0,0,0,0,2,1,8,3,-,-,H(7),3.97
May 2,vs TOR,W 4-0,1.0,1,0,0,0,0,2,1,1,18,4,-,-,H(6),4.22
May 1,vs TOR,L 7-4,1.0,0,0,0,0,0,1,1,1,13,3,-,-,H(5),4.66
Apr 28,vs CIN,W 3-1,1.0,1,0,0,0,0,1,1,2,9,4,-,-,H(4),5.19
Apr 26,@ NYY,L 4-3,1.0,1,0,0,0,0,1,2,1,13,4,-,-,H(3),5.87
Apr 25,@ NYY,L 7-4,1.0,1,0,0,0,1,2,2,0,25,5,-,-,-,6.75
Apr 20,@ TB,L 8-7,0.2,1,1,0,0,1,1,1,2,8,5,-,L(1-1),-,7.94
Apr 18,vs CLE,W 2-1,1.0,1,0,0,0,1,1,2,1,16,5,-,-,-,9.00
Apr 11,vs HOU,W 9-8,0.1,0,0,0,0,2,1,0,0,22,4,-,-,H(2),11.25
Apr 10,vs HOU,W 4-1,1.0,0,0,0,0,0,0,2,1,17,4,-,-,H(1),12.27
Apr 7,vs SEA,L 11-4,0.1,2,3,3,0,1,1,0,2,16,4,-,-,-,16.88
Apr 5,vs SEA,W 4-2,0.2,0,0,0,0,0,0,2,0,6,2,-,W(1-0),-,7.71
Apr 2,@ PIT,L 5-4,0.2,0,0,0,0,2,2,0,0,24,4,-,-,-,10.80
Mar 29,@ BAL,L 3-2,1.0,1,2,2,0,1,4,0,1,24,6,-,-,-,18.00
