DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,@ TOR,W 12-6,0.2,0,0,0,0,0,1,0,1,9,2,-,-,H(8),3.40
Jul 24,@ TOR,W 5-0,1.0,0,0,0,0,0,1,1,1,9,3,-,-,-,3.45
Jul 21,@ KC,L 4-2,1.1,1,0,0,0,1,0,2,3,15,6,-,-,-,3.52
Jul 15,vs TB,W 11-7,1.1,0,0,0,0,0,3,0,1,22,4,-,-,-,3.63
Jul 14,vs TB,L 19-6,0.1,0,0,0,0,0,1,0,0,5,1,-,-,-,3.74
Jul 12,vs TB,W 5-1,0.1,2,0,0,0,1,1,1,1,16,4,-,-,-,3.77
Jul 11,vs KC,W 8-5,1.0,0,0,0,0,0,2,0,1,14,4,-,-,H(7),3.80
Jul 6,vs BAL,W 6-2,1.0,3,1,1,0,0,0,3,3,17,6,-,-,-,3.89
Jul 3,@ MIL,L 2-0,1.0,0,0,0,0,0,3,0,0,12,3,-,-,-,3.76
Jul 1,@ CHC,L 11-10,2.0,2,0,0,0,1,2,6,0,20,9,-,-,-,3.86
Jun 29,@ CHC,L 10-6,0.2,1,0,0,0,1,0,2,1,17,4,-,-,-,4.06
Jun 27,@ CHW,L 6-1,1.0,1,1,1,1,0,2,1,1,17,4,-,-,-,4.14
Jun 26,@ CHW,L 8-4,0.1,0,0,0,0,1,1,0,0,9,2,-,-,H(6),4.00
Jun 23,vs TEX,L 9-6,1.0,0,0,0,0,0,1,2,0,14,3,-,-,-,4.04
Jun 21,vs BOS,L 9-2,0.1,2,3,3,0,1,1,1,1,19,4,-,-,-,4.15
Jun 16,@ CLE,W 9-3,1.0,1,0,0,0,0,3,1,0,14,4,-,-,-,3.41
Jun 13,@ DET,L 5-2,1.0,0,0,0,0,0,1,0,2,15,3,-,-,H(5),3.51
Jun 12,@ DET,W 6-4,1.0,1,0,0,0,1,1,0,3,19,5,-,W(1-1),-,3.62
Jun 8,vs LAA,L 4-2,1.0,2,2,2,1,0,2,0,3,22,5,-,L(0-1),BlSv(4),3.73
Jun 6,vs CHW,L 5-2,1.0,2,2,2,0,0,2,1,2,19,5,-,-,BlSv(3),3.26
Jun 3,vs CLE,W 7-5,0.0,1,2,2,1,1,0,0,1,5,2,-,-,BlSv(2),INF
Jun 2,vs CLE,W 7-1,1.0,2,0,0,0,0,2,2,1,26,5,-,-,-,2.15
May 30,@ KC,L 11-8,1.0,1,1,1,1,0,2,1,1,13,4,-,-,-,2.22
May 28,@ KC,W 8-5,0.1,1,0,0,0,0,0,2,0,2,2,-,-,H(4),1.98
May 27,@ SEA,L 3-1,0.1,0,0,0,0,0,1,0,0,4,1,-,-,-,2.00
May 26,@ SEA,L 4-3,0.2,0,0,0,0,0,1,0,1,6,2,-,-,-,2.03
May 23,vs DET,L 4-1,1.0,2,0,0,0,1,1,3,1,27,6,-,-,-,2.08
May 22,vs DET,W 6-0,0.1,0,0,0,0,0,1,0,0,7,1,-,-,H(3),2.16
May 20,vs MIL,W 3-1,0.2,2,0,0,0,0,1,1,2,14,4,-,-,-,2.19
May 19,vs MIL,L 5-4,0.2,0,0,0,0,0,1,1,0,8,2,-,-,-,2.25
May 16,vs STL,L 7-5,1.0,1,2,2,0,2,1,1,2,23,6,-,-,-,2.31
May 13,@ LAA,L 2-1,1.0,0,0,0,0,0,1,1,0,6,2,-,-,-,1.61
May 12,@ LAA,W 5-3,1.0,1,1,1,0,2,3,0,1,26,6,-,-,BlSv(1),1.69
May 10,@ LAA,L 7-4,0.2,2,1,1,0,1,0,2,2,19,5,-,-,-,1.33
May 8,@ STL,W 7-1,2.0,0,0,0,0,0,2,2,2,25,6,-,-,-,0.92
May 4,@ CHW,W 6-4,0.1,1,0,0,0,1,1,1,0,12,3,-,-,H(2),1.02
May 3,@ CHW,L 6-5,1.0,0,0,0,0,0,2,0,0,14,3,-,-,-,1.04
May 1,vs TOR,L 7-4,1.0,1,1,1,1,0,1,0,3,10,4,-,-,-,1.10
Apr 30,vs TOR,L 7-5,1.2,3,1,0,0,1,1,5,3,33,10,-,-,-,0.59
Apr 27,vs CIN,L 15-9,0.2,2,1,1,0,0,1,2,1,16,4,-,-,-,0.66
Apr 25,@ NYY,L 7-4,1.0,1,0,0,0,0,2,0,2,10,4,-,-,-,0.00
Apr 24,@ NYY,L 8-3,1.0,0,0,0,0,0,3,0,0,19,3,-,-,-,0.00
Apr 22,@ TB,L 8-6,1.2,0,0,0,0,0,4,0,1,21,5,-,-,-,0.00
Apr 20,@ TB,L 8-7,1.0,1,0,0,0,1,2,1,1,22,5,-,-,-,0.00
Apr 18,vs CLE,W 2-1,2.0,2,0,0,0,0,0,5,2,23,7,-,-,-,0.00
Apr 12,vs CHW,W 4-0,1.0,0,0,0,0,0,1,2,0,16,3,-,-,-,0.00
Apr 10,vs HOU,W 4-1,1.0,1,0,0,0,0,0,1,3,10,4,-,-,H(1),0.00
Apr 9,vs HOU,L 2-0,1.0,0,0,0,0,0,2,1,0,13,3,-,-,-,0.00
Apr 7,vs SEA,L 11-4,1.0,1,0,0,0,0,0,2,2,14,4,-,-,-,0.00
Apr 5,vs SEA,W 4-2,0.1,1,0,0,0,1,1,0,1,18,3,-,-,-,0.00
Mar 31,@ BAL,W 6-2,2.0,1,0,0,0,1,3,2,2,30,8,-,-,-,0.00
