DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 23,vs WSH,W 6-1,1.0,0,0,0,0,1,1,1,1,19,4,-,-,-,3.46
Jul 22,vs LAD,L 11-2,1.0,0,0,0,0,0,0,1,2,16,3,-,-,-,3.55
Jul 13,@ PIT,L 7-3,1.0,2,1,1,0,0,0,2,3,13,5,-,-,-,3.65
Jul 11,@ MIA,L 5-4,2.0,2,1,0,0,1,3,4,1,36,9,-,-,-,3.50
Jul 8,vs ATL,W 10-3,1.0,2,2,2,0,1,2,1,2,28,6,-,-,-,3.71
Jul 6,vs ATL,W 5-4,0.0,4,3,3,0,1,0,2,2,12,5,-,-,-,INF
Jul 2,vs MIN,W 6-5,1.0,0,0,0,0,0,0,2,1,11,3,-,-,-,2.45
Jun 30,@ CIN,L 12-3,1.0,3,3,3,1,0,1,2,3,20,6,-,-,-,2.53
Jun 26,vs KC,W 5-1,0.2,1,0,0,0,1,1,1,1,17,4,-,-,-,1.74
Jun 24,vs STL,L 8-2,1.0,0,0,0,0,2,1,1,1,26,5,-,-,-,1.78
Jun 22,vs STL,W 2-1,1.0,0,0,0,0,0,2,0,1,14,3,-,-,-,1.84
Jun 18,@ PIT,L 1-0,1.0,0,0,0,0,0,0,2,1,8,3,-,-,-,1.91
Jun 16,vs PHI,L 4-1,1.1,1,0,0,0,2,2,2,1,33,7,-,-,-,1.98
Jun 12,vs CHC,W 4-0,1.0,0,0,0,0,0,0,2,1,13,3,-,-,-,2.08
Jun 10,@ PHI,L 4-3,1.0,0,0,0,0,0,1,2,0,17,3,-,-,-,2.16
Jun 8,@ PHI,W 12-4,1.0,1,0,0,0,0,1,0,3,19,4,-,-,-,2.25
Jun 6,@ CLE,L 3-1,1.0,1,0,0,0,0,1,1,2,17,4,-,-,-,2.35
Jun 1,@ CHW,L 8-3,1.0,0,0,0,0,0,1,1,1,12,3,-,-,-,2.45
May 29,vs STL,L 6-1,1.0,0,0,0,0,0,1,0,2,10,3,-,-,-,2.57
May 28,vs STL,W 8-3,1.0,1,0,0,0,0,1,1,2,9,4,-,-,-,2.70
May 11,@ COL,W 11-10,1.0,3,2,2,0,1,1,1,4,29,7,-,-,-,2.84
May 9,vs CLE,L 6-2,1.0,2,0,0,0,0,0,2,3,11,5,-,-,-,2.00
May 6,vs PIT,L 9-0,0.2,4,2,1,0,0,1,2,3,29,6,-,-,-,2.12
May 1,@ CIN,W 7-6,0.1,3,1,1,1,0,0,1,3,13,4,-,-,H(3),1.65
Apr 30,@ CIN,W 6-5,0.2,1,0,0,0,0,1,1,1,13,3,-,-,-,1.13
Apr 26,@ CHC,L 1-0,1.0,2,0,0,0,0,1,3,0,10,4,-,-,-,1.17
Apr 25,@ KC,W 6-2,1.1,2,0,0,0,1,0,2,3,21,6,-,-,H(2),1.26
Apr 21,vs MIA,W 6-5,1.0,0,0,0,0,0,2,0,1,17,3,-,-,-,1.38
Apr 18,vs CIN,W 2-0,2.0,0,0,0,0,1,3,3,0,31,7,-,-,Sv(2),1.50
Apr 13,@ NYM,L 6-5,2.0,1,0,0,0,0,2,2,2,19,6,-,-,-,1.80
Apr 10,@ STL,L 5-3,0.2,0,0,0,0,2,1,1,0,13,4,-,-,BlSv(2),2.25
Apr 9,@ STL,W 5-4,0.2,0,0,0,0,0,2,0,0,10,2,-,-,H(1),2.45
Apr 7,vs CHC,L 5-2,0.2,3,4,2,0,2,0,4,2,24,8,-,L(0-1),BlSv(1),2.70
Apr 5,vs CHC,L 8-0,2.0,1,0,0,0,1,2,5,1,32,9,-,-,-,0.00
Apr 3,vs STL,W 5-4,2.0,0,0,0,0,1,0,5,1,26,7,-,-,-,0.00
Mar 31,@ SD,W 7-3,1.0,1,0,0,0,0,0,1,2,4,3,-,-,-,0.00
Mar 29,@ SD,W 2-1,1.0,0,0,0,0,0,3,0,0,17,3,-,-,Sv(1),0.00
