DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 22,vs MIN,W 5-3,7.0,3,3,3,1,2,8,10,6,99,26,65,W(3-4),-,3.20
Jul 13,@ CHW,L 9-6,2.2,7,5,5,0,4,1,9,5,70,19,21,L(2-4),-,3.13
Jul 7,vs BOS,L 15-4,4.2,6,4,4,0,5,2,6,10,89,23,33,-,-,2.52
Jul 1,@ SEA,L 1-0,8.0,6,1,1,0,0,3,14,12,102,29,69,L(2-3),-,2.09
Jun 25,vs LAA,W 2-0,7.0,2,0,0,0,2,6,15,1,109,24,77,W(2-2),-,2.25
Jun 17,vs HOU,L 7-4,6.0,9,3,3,0,3,1,12,11,83,27,40,-,-,2.63
Jun 10,@ OAK,L 3-2,5.1,5,2,2,0,4,4,7,8,85,24,50,-,-,2.31
Jun 5,@ LAA,L 1-0,4.1,5,1,1,0,1,3,7,7,75,18,51,L(1-2),-,2.12
May 30,vs MIN,W 11-8,3.0,3,1,1,0,1,3,6,3,51,13,51,-,-,2.13
May 26,@ TEX,L 4-3,2.0,1,1,1,0,1,0,5,2,33,8,-,-,BlSv(2),2.01
May 23,@ STL,W 5-2,1.0,0,0,0,0,1,2,0,1,18,4,-,-,-,1.77
May 22,@ STL,W 5-1,1.0,0,0,0,0,0,1,2,0,12,3,-,-,H(5),1.86
May 18,vs NYY,W 5-2,1.0,0,0,0,0,0,1,1,1,11,3,-,-,H(4),1.96
May 16,vs TB,L 5-3,1.0,0,0,0,0,1,1,1,1,20,4,-,-,-,2.08
May 11,@ CLE,W 10-9,3.0,2,0,0,0,1,2,4,4,43,11,-,W(1-1),-,2.20
May 6,vs DET,W 4-2,0.2,1,0,0,0,1,0,1,2,15,4,-,-,H(3),2.70
May 5,vs DET,L 3-2,1.0,1,0,0,0,0,0,4,0,17,4,-,-,-,2.84
May 2,@ BOS,L 5-4,1.1,0,0,0,0,0,0,4,0,16,4,-,-,-,3.09
May 1,@ BOS,W 7-6,0.2,0,0,0,0,0,1,1,0,10,2,-,-,-,3.48
Apr 28,vs CHW,W 5-2,1.0,3,1,1,0,0,1,3,1,21,5,-,-,H(2),3.72
Apr 27,vs CHW,L 7-4,1.0,0,0,0,0,0,0,2,1,10,3,-,-,-,3.12
Apr 25,vs MIL,L 6-2,0.2,0,0,0,0,0,0,2,1,10,3,-,-,-,3.52
Apr 20,@ DET,L 3-2,0.1,1,1,1,1,0,0,1,1,8,2,-,L(0-1),-,3.86
Apr 18,@ TOR,L 15-5,0.1,1,0,0,0,0,0,0,2,4,2,-,-,-,2.70
Apr 17,@ TOR,L 5-4,0.1,3,1,1,0,0,1,2,1,16,4,-,-,BlSv(1),2.84
Apr 13,vs LAA,L 5-4,1.0,2,1,1,0,1,2,1,2,23,6,-,-,H(1),1.50
Apr 11,vs SEA,L 4-2,1.2,1,0,0,0,0,0,4,1,19,5,-,-,-,0.00
Apr 6,@ CLE,L 3-2,1.1,1,0,0,0,1,0,2,3,18,6,-,-,-,0.00
Apr 2,@ DET,L 6-1,1.0,0,0,0,0,0,0,2,1,12,3,-,-,-,0.00
Mar 29,vs CHW,L 14-7,1.0,0,0,0,0,0,1,1,1,13,3,-,-,-,0.00
