DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,@ TOR,W 12-6,2.0,3,0,0,0,0,2,0,3,26,8,-,W(1-0),-,6.18
Jul 23,@ TOR,W 8-3,1.2,1,0,0,0,1,3,2,1,28,7,-,-,-,6.66
Jul 20,@ KC,L 6-5,1.0,0,0,0,0,0,0,0,3,18,3,-,-,-,7.13
Jul 14,vs TB,L 19-6,1.0,6,5,5,1,0,1,4,3,26,8,-,-,-,7.43
Jul 13,vs TB,W 11-8,0.1,0,0,0,0,0,1,0,0,3,1,-,-,H(1),5.73
Jul 10,vs KC,L 9-4,1.1,1,0,0,0,1,2,3,0,29,6,-,-,-,5.82
Jul 8,vs BAL,W 10-1,1.0,0,0,0,0,0,0,2,1,11,3,-,-,-,6.20
Jul 6,vs BAL,W 6-2,1.0,0,0,0,0,0,0,3,0,10,3,-,-,-,6.52
Jun 30,@ CHC,L 14-9,1.2,2,0,0,0,0,2,2,2,16,6,-,-,-,6.87
Jun 29,@ CHC,L 10-6,1.0,2,1,1,0,1,0,3,2,13,6,-,-,-,7.56
Jun 26,@ CHW,L 8-4,1.0,0,0,0,0,1,2,0,1,23,4,-,-,-,7.47
Jun 22,vs TEX,L 8-1,1.0,5,4,4,0,0,1,4,3,25,8,-,-,-,7.98
Jun 21,vs BOS,L 9-2,1.0,4,3,3,1,0,1,1,5,23,7,-,-,-,5.93
Jun 17,@ CLE,L 4-1,0.2,0,0,0,0,0,1,0,1,14,2,-,-,-,4.26
Jun 16,@ CLE,W 9-3,1.0,3,0,0,0,0,1,3,2,19,6,-,-,-,4.50
Jun 13,@ DET,L 5-2,0.1,0,0,0,0,0,0,0,1,1,1,-,-,-,4.91
"Previously with CLE, Acquired by MIN"
May 1,vs TEX,L 8-6,1.0,0,0,0,0,0,1,2,0,13,3,-,-,-,5.06
Apr 28,vs SEA,L 12-4,2.1,0,0,0,0,0,1,1,5,24,7,-,-,-,5.59
Apr 24,vs CHC,L 10-3,1.0,2,2,2,0,1,0,3,2,21,6,-,-,-,7.36
Apr 18,@ MIN,L 2-1,1.0,3,1,1,1,0,0,3,3,13,6,-,-,BlSv(1),5.68
Apr 13,vs TOR,L 8-4,1.1,3,3,3,0,0,1,2,4,33,8,-,-,-,5.06
Apr 12,vs DET,W 9-3,1.0,0,0,0,0,0,0,2,1,11,3,-,-,-,0.00
Apr 3,@ LAA,L 13-2,2.0,0,0,0,0,0,1,1,4,23,6,-,-,-,0.00
Apr 2,@ LAA,W 6-0,1.0,1,0,0,0,0,0,3,1,15,5,-,-,-,0.00
