DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Sep 1,@ SD,W 1-0,Did not play
Sep 2,@ SD,L 6-5,3,0,0,0,0,0,0,1,1,0,0,.250,.000,.250,.000
Sep 2,@ SD,L 7-2,1,0,0,0,0,0,0,0,0,0,0,.200,.000,.200,.000
Sep 3,@ SD,L 6-4,Did not play
Sep 4,vs ARI,L 13-0,0,0,0,0,0,0,0,1,0,0,0,.333,.000,.333,.000
Sep 5,vs ARI,L 3-1,Did not play
Sep 6,vs ARI,L 3-1,Did not play
Sep 7,vs COL,L 9-1,1,0,0,0,0,0,0,0,1,0,0,.286,.000,.286,.000
Sep 8,vs COL,L 5-4,Did not play
Sep 9,vs COL,L 6-5,Did not play
Sep 10,vs COL,L 8-1,0,0,0,0,0,0,0,0,0,0,0,.286,.000,.286,.000
Sep 11,@ SF,L 8-6,Did not play
Sep 12,@ SF,W 5-3,Did not play
Sep 13,@ SF,W 4-1,Did not play
Sep 15,@ WSH,W 7-0,Did not play
Sep 16,@ WSH,W 3-2,Did not play
Sep 17,@ WSH,L 7-1,Did not play
Sep 18,@ PHI,L 4-3,Did not play
Sep 19,@ PHI,L 6-2,Did not play
Sep 20,@ PHI,L 7-5,Did not play
Sep 21,@ PHI,W 5-4,Did not play
Sep 22,vs SF,W 4-2,Did not play
Sep 23,vs SF,L 2-1,1,0,1,0,0,0,0,0,0,0,0,.375,.167,.542,.167
Sep 24,vs SF,W 3-1,Did not play
Sep 25,vs SD,W 9-3,Did not play
Sep 26,vs SD,W 9-2,1,0,0,0,0,0,0,0,0,0,0,.333,.143,.476,.143
Sep 27,vs SD,W 10-0,Did not play
Sep 29,@ COL,L 9-1,Did not play
Sep 30,@ COL,W 5-3,Did not play
Oct 1,@ COL,W 6-3,Did not play
