DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,vs OAK,L 13-10,0.2,2,0,0,0,0,1,1,2,16,4,-,-,-,2.02
Jul 22,vs CLE,W 5-0,1.0,1,0,0,0,0,2,1,1,18,4,-,-,H(12),2.06
Jul 20,vs CLE,L 9-8,1.0,0,0,0,0,0,1,1,1,17,4,-,-,-,2.12
Jul 13,@ BAL,W 5-4,0.2,1,0,0,0,0,2,0,1,17,3,-,-,H(11),2.18
Jul 8,@ DET,W 3-0,1.2,0,0,0,0,1,5,0,0,33,6,-,-,H(10),2.23
Jul 4,vs HOU,L 5-4,1.0,0,0,0,0,0,0,0,3,9,3,-,-,-,2.35
Jun 30,vs CHW,W 13-4,0.2,0,0,0,0,0,2,0,0,8,2,-,-,H(9),2.43
Jun 27,vs SD,W 5-2,0.2,0,0,0,0,2,1,0,1,13,4,-,-,H(8),2.48
Jun 26,vs SD,L 3-2,1.1,0,0,0,0,0,2,0,2,14,4,-,-,-,2.54
Jun 25,vs SD,W 7-4,1.0,0,0,0,0,0,1,1,1,11,3,-,-,H(7),2.67
Jun 20,@ KC,W 3-2,1.0,0,0,0,0,1,1,2,0,21,4,-,-,H(6),2.77
Jun 17,vs COL,W 13-12,0.1,4,3,3,0,0,1,2,2,22,5,-,-,BlSv(3),2.88
Jun 16,vs COL,W 5-2,1.0,0,0,0,0,0,2,1,0,11,3,-,W(2-2),-,1.82
Jun 13,@ LAD,L 3-2,1.0,0,0,0,0,1,3,0,0,20,4,-,-,-,1.90
Jun 9,vs HOU,L 4-3,1.0,2,1,1,0,1,0,0,5,30,6,-,L(1-2),-,1.99
Jun 6,vs OAK,W 8-2,1.0,1,0,0,0,0,2,0,1,16,3,-,-,-,1.66
Jun 5,vs OAK,W 7-4,0.2,0,0,0,0,0,1,1,0,8,3,-,-,-,1.74
Jun 2,@ LAA,W 3-2,1.0,0,0,0,0,0,2,0,1,12,3,-,-,-,1.80
May 30,@ SEA,W 7-6,1.0,0,0,0,0,0,3,0,0,13,3,-,-,H(5),1.89
May 28,@ SEA,L 2-1,2.0,0,0,0,0,1,0,3,2,24,6,-,-,-,2.00
May 26,vs KC,W 4-3,1.0,0,0,0,0,1,1,1,0,11,3,-,-,-,2.25
May 23,vs NYY,W 12-10,0.1,0,0,0,0,0,0,0,1,6,1,-,-,H(4),2.40
May 17,@ CHW,L 4-2,0.2,1,4,0,0,3,1,2,1,30,7,-,L(1-1),BlSv(2),2.45
May 16,@ SEA,W 5-1,0.1,0,0,0,0,0,0,0,1,1,1,-,-,H(3),2.57
May 15,@ SEA,L 9-8,0.1,2,2,1,0,1,0,2,2,18,5,-,-,BlSv(1),2.63
May 11,@ HOU,W 1-0,1.0,0,0,0,0,0,1,0,2,12,3,-,-,H(2),2.03
May 9,vs DET,W 5-4,1.1,0,0,0,0,1,4,0,0,26,5,-,-,-,2.19
May 7,vs DET,W 7-6,1.0,1,1,0,0,0,2,0,3,20,5,-,W(1-0),-,2.45
May 5,vs BOS,L 6-5,0.1,0,1,1,0,1,0,0,1,7,2,-,-,H(1),2.70
May 3,vs BOS,W 11-5,1.2,2,2,2,0,1,2,3,3,35,9,-,-,-,1.86
May 1,@ CLE,W 8-6,0.1,0,0,0,0,0,1,0,0,4,1,-,-,-,0.00
Apr 30,@ CLE,L 7-5,1.0,0,0,0,0,0,2,1,0,12,3,-,-,-,0.00
Apr 23,vs OAK,L 9-4,1.2,0,0,0,0,2,1,2,1,23,6,-,-,-,0.00
Apr 21,vs SEA,L 9-7,2.0,0,0,0,0,0,2,0,4,26,6,-,-,-,0.00
Apr 4,@ OAK,L 6-2,2.0,0,0,0,0,1,2,1,2,26,6,-,-,-,0.00
Mar 31,vs HOU,L 9-3,0.2,1,0,0,0,0,0,0,3,16,3,-,-,-,0.00
Mar 29,vs HOU,L 4-1,0.1,0,0,0,0,0,1,0,0,3,1,-,-,-,0.00
