DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 21,@ DET,L 5-0,5.0,5,2,0,0,0,5,7,9,77,21,58,L(1-3),-,3.81
Jul 15,vs TOR,W 5-2,4.2,2,2,2,1,4,5,2,9,84,20,53,-,-,4.20
Jul 3,@ WSH,W 11-4,4.2,8,2,2,0,2,2,8,11,77,23,40,-,-,4.23
Jun 28,vs LAA,W 4-2,4.0,3,1,1,1,1,2,5,8,61,16,53,-,-,4.28
Jun 22,vs SEA,W 14-10,2.2,4,0,0,0,0,3,4,4,43,11,-,-,-,4.50
Jun 20,@ MIN,L 4-1,1.0,1,1,1,0,1,2,1,1,30,5,-,-,-,4.86
Jun 11,@ BAL,W 2-0,0.2,0,0,0,0,1,0,1,1,22,3,-,-,-,4.73
Jun 7,vs DET,L 7-2,4.0,3,1,1,0,0,5,8,2,56,15,-,-,-,4.83
Jun 1,@ HOU,L 7-3,0.2,2,0,0,0,0,0,2,2,15,4,-,-,-,5.20
May 30,vs TOR,W 6-4,0.0,2,2,2,0,0,0,0,2,3,2,-,-,-,INF
May 27,vs ATL,L 7-1,2.2,1,0,0,0,1,0,5,4,30,10,-,-,-,4.67
May 24,@ TB,L 6-3,2.1,4,0,0,0,0,2,3,5,37,10,-,-,-,5.18
May 20,vs BAL,W 5-0,1.0,1,0,0,0,0,1,1,2,23,4,-,-,-,5.73
May 15,vs OAK,L 5-3,1.0,0,0,0,0,0,0,0,3,18,3,-,-,-,6.00
May 14,vs OAK,L 6-5,1.0,0,0,0,0,0,1,1,1,16,3,-,-,-,6.30
May 11,@ TOR,L 5-3,0.0,1,2,2,1,1,0,0,1,5,2,-,L(1-2),-,INF
May 9,@ NYY,L 9-6,1.0,0,0,0,0,0,0,1,2,14,3,-,-,-,5.68
May 1,vs KC,L 7-6,1.0,3,3,3,1,0,1,1,4,16,6,-,L(1-1),-,6.00
Apr 30,vs KC,W 10-6,2.0,2,1,1,0,0,2,0,6,31,8,-,-,-,4.76
Apr 28,vs TB,L 12-6,2.0,7,5,5,1,0,2,4,7,48,13,-,-,-,4.80
Apr 20,@ OAK,W 7-3,0.0,1,0,0,0,0,0,0,1,3,1,-,-,-,2.08
Apr 17,@ LAA,W 10-1,3.0,1,0,0,0,2,3,3,3,43,11,-,-,-,2.08
Apr 11,vs NYY,L 10-7,1.2,1,0,0,0,0,3,1,2,28,6,-,-,-,2.70
Apr 10,vs NYY,W 14-1,2.0,1,0,0,0,1,2,1,4,37,8,-,-,-,3.24
Apr 8,vs TB,W 8-7,0.1,1,2,2,0,1,1,0,1,14,3,-,-,-,4.26
Apr 2,@ MIA,W 7-3,6.0,6,1,1,1,2,5,10,8,82,25,59,W(1-0),-,1.50
