DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,@ CHC,W 5-1,1.0,0,0,0,0,0,3,0,0,14,3,-,-,-,2.89
Jul 21,vs COL,L 6-5,1.0,0,0,0,0,0,0,2,1,9,3,-,-,-,2.97
Jul 14,@ ATL,W 3-0,1.0,1,0,0,0,0,3,0,1,17,4,-,-,Sv(24),3.06
Jul 13,@ ATL,W 2-1,1.0,0,0,0,0,0,3,0,0,14,3,-,-,Sv(23),3.15
Jul 10,@ COL,W 5-3,1.0,0,0,0,0,1,0,1,2,19,4,-,-,Sv(22),3.24
Jul 8,vs SD,L 4-3,1.0,0,0,0,0,1,2,1,0,19,4,-,-,-,3.34
Jul 6,vs SD,W 3-1,1.0,0,0,0,0,0,0,2,1,14,3,-,-,Sv(21),3.45
Jul 3,vs STL,W 4-2,1.0,0,0,0,0,1,2,0,1,26,4,-,-,Sv(20),3.56
Jun 27,@ MIA,W 2-1,1.0,1,1,1,1,1,1,1,2,23,5,-,-,Sv(19),3.68
Jun 26,@ MIA,W 5-3,1.0,0,0,0,0,0,1,2,0,11,3,-,-,Sv(18),3.49
Jun 24,@ PIT,W 3-0,1.0,1,0,0,0,0,0,3,0,10,3,-,-,Sv(17),3.62
Jun 22,@ PIT,W 2-1,1.0,0,1,0,0,3,1,3,0,18,7,-,-,BlSv(4),3.76
Jun 17,vs NYM,L 5-3,0.2,4,4,4,2,1,2,1,3,27,7,-,L(1-3),BlSv(3),3.91
Jun 15,vs NYM,W 7-3,0.1,0,0,0,0,0,0,0,1,3,1,-,-,Sv(16),2.55
Jun 14,vs NYM,W 6-3,1.0,0,0,0,0,0,2,0,1,14,3,-,-,Sv(15),2.59
Jun 11,vs PIT,W 9-5,1.0,0,0,0,0,0,1,1,0,9,3,-,-,-,2.70
Jun 6,@ SF,L 5-4,1.0,1,2,2,1,1,2,1,1,30,5,-,-,BlSv(2),2.82
Jun 5,@ SF,W 3-2,1.0,3,1,1,0,0,1,3,2,22,6,-,-,Sv(14),2.11
Jun 4,@ SF,L 10-3,0.1,0,0,0,0,0,1,0,0,4,1,-,-,-,1.77
May 29,vs CIN,W 5-2,1.0,0,0,0,0,0,1,1,1,11,3,-,-,Sv(13),1.80
May 23,@ MIL,L 9-2,1.0,0,0,0,0,1,2,1,0,22,4,-,-,-,1.89
May 15,vs MIL,W 2-1,1.0,0,0,0,0,0,2,0,1,18,4,-,-,Sv(12),2.00
May 10,vs WSH,L 2-1,1.0,1,0,0,0,0,0,3,1,15,4,-,-,-,2.12
May 8,@ LAD,W 8-5,1.0,1,1,1,1,0,2,1,1,14,4,-,-,BlSv(1),2.25
May 6,vs HOU,W 3-1,1.0,1,0,0,0,1,3,0,1,25,5,-,-,Sv(11),1.80
May 5,vs HOU,W 4-3,1.0,0,0,0,0,0,1,2,0,12,3,-,W(1-2),-,1.93
May 1,vs LAD,W 4-3,1.0,0,0,0,0,1,1,0,2,19,4,-,-,Sv(10),2.08
Apr 30,vs LAD,W 8-5,1.0,0,0,0,0,0,1,1,1,6,3,-,-,Sv(9),2.25
Apr 28,@ WSH,W 4-3,1.0,1,0,0,0,2,1,2,1,20,6,-,-,Sv(8),2.45
Apr 27,@ WSH,W 5-4,1.0,0,0,0,0,0,1,1,1,10,3,-,-,Sv(7),2.70
Apr 20,vs SD,L 4-1,0.0,3,3,1,0,0,0,3,0,14,3,-,L(0-2),-,INF
Apr 19,vs SF,W 3-1,1.0,2,0,0,0,0,1,1,3,19,5,-,-,Sv(6),2.00
Apr 18,vs SF,L 4-3,1.0,2,2,2,1,0,1,1,3,19,5,-,L(0-1),-,2.25
Apr 13,@ LAD,W 8-7,1.0,1,0,0,0,0,1,1,2,12,4,-,-,Sv(5),0.00
Apr 11,@ SF,W 7-3,1.0,0,0,0,0,0,2,0,1,9,3,-,-,-,0.00
Apr 8,@ STL,W 4-1,1.0,1,0,0,0,0,1,1,1,13,3,-,-,Sv(4),0.00
Apr 5,@ STL,W 3-1,1.0,0,0,0,0,0,1,2,0,15,3,-,-,Sv(3),0.00
Apr 4,vs LAD,W 3-0,1.0,0,0,0,0,2,2,0,1,24,5,-,-,Sv(2),0.00
Apr 2,vs LAD,W 8-7,1.0,1,0,0,0,1,1,2,1,27,5,-,-,-,0.00
Mar 30,vs COL,W 9-8,1.0,0,0,0,0,1,2,0,1,20,4,-,-,Sv(1),0.00
