DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 23,@ CHC,W 7-1,1.0,0,0,0,0,0,1,2,0,13,3,-,-,-,4.72
Jul 21,vs COL,L 6-5,0.1,0,1,1,0,1,0,1,0,8,2,-,-,-,4.86
Jul 20,vs COL,L 11-10,1.0,0,0,0,0,0,2,1,0,19,3,-,-,-,4.64
Jul 15,@ ATL,L 5-1,0.1,0,0,0,0,1,1,0,0,9,2,-,-,-,4.78
Jul 11,@ COL,L 19-2,1.2,5,7,7,2,3,2,5,3,65,13,-,-,-,4.83
Jul 8,vs SD,L 4-3,0.2,0,0,0,0,0,1,0,1,7,2,-,-,-,3.00
Jul 7,vs SD,W 20-5,2.0,2,1,1,1,0,3,3,1,24,7,-,-,-,3.07
Jul 4,vs STL,L 8-4,0.2,2,0,0,0,0,1,1,2,20,4,-,-,-,2.96
Jul 3,vs STL,W 4-2,0.0,0,0,0,0,1,0,0,0,5,1,-,-,-,3.04
Jul 1,vs SF,L 9-6,2.0,1,0,0,0,2,1,5,1,32,9,-,-,-,3.04
Jun 28,@ MIA,W 4-0,1.1,2,0,0,0,0,1,3,1,20,5,-,-,-,3.28
Jun 21,@ PIT,W 9-3,1.2,3,0,0,0,1,0,4,2,32,7,-,-,-,3.47
Jun 18,@ LAA,W 7-4,0.2,3,1,1,0,0,0,2,3,12,5,-,-,-,3.74
Jun 15,vs NYM,W 7-3,0.2,2,1,0,0,0,2,1,2,26,5,-,-,-,3.43
Jun 1,vs MIA,W 9-1,1.1,2,0,0,0,0,1,3,1,16,5,-,-,-,3.54
May 28,vs CIN,W 12-5,1.0,2,0,0,0,0,0,3,1,18,4,-,-,-,3.79
May 26,@ OAK,L 3-0,1.0,1,1,1,1,1,0,1,3,23,5,-,-,-,4.00
May 22,@ MIL,L 1-0,0.2,0,0,0,0,0,0,0,2,2,2,-,-,-,3.71
May 20,@ NYM,L 4-1,1.0,4,3,3,2,0,2,3,2,22,7,-,L(0-2),-,3.86
May 19,@ NYM,L 5-4,0.1,0,0,0,0,0,0,0,1,4,1,-,-,H(6),2.35
May 16,vs MIL,L 8-2,1.0,0,0,0,0,0,0,1,2,14,3,-,-,-,2.40
May 13,vs WSH,L 6-4,0.2,0,0,0,0,0,1,0,1,9,2,-,-,-,2.57
May 12,vs WSH,L 2-1,0.1,0,0,0,0,0,0,1,0,4,1,-,-,-,2.70
May 9,@ LAD,L 6-3,1.0,2,2,2,0,1,1,1,3,34,6,-,-,-,2.77
May 8,@ LAD,W 8-5,0.2,0,0,0,0,0,0,1,1,12,2,-,-,H(5),1.50
May 6,vs HOU,W 3-1,0.0,0,0,0,0,0,0,1,0,5,1,-,-,-,1.59
May 3,vs LAD,L 5-2,1.0,1,1,1,0,1,0,1,2,12,4,-,-,BlSv(1),1.59
May 2,vs LAD,L 2-1,1.0,0,0,0,0,0,0,1,2,9,4,-,-,-,0.87
Apr 29,@ WSH,L 3-1,0.1,1,0,0,0,0,0,2,0,5,2,-,-,-,0.96
Apr 26,@ PHI,W 8-2,1.0,0,0,0,0,0,2,0,1,13,3,-,-,-,1.00
Apr 24,@ PHI,W 8-4,1.0,0,0,0,0,0,0,2,1,13,3,-,-,-,1.13
Apr 22,vs SD,W 4-2,0.2,0,0,0,0,0,1,1,0,8,2,-,-,H(4),1.29
Apr 20,vs SD,L 4-1,1.0,0,0,0,0,0,0,4,1,9,5,-,-,-,1.42
Apr 15,@ LAD,L 7-2,1.0,0,0,0,0,0,2,0,1,11,3,-,-,-,1.69
Apr 14,@ LAD,W 9-1,1.0,1,0,0,0,0,0,2,2,21,4,-,-,-,2.08
Apr 11,@ SF,W 7-3,0.1,0,0,0,0,0,0,1,0,6,1,-,-,H(3),2.70
Apr 10,@ SF,L 5-4,0.1,1,1,1,0,3,0,1,1,14,5,-,L(0-1),-,3.00
Apr 2,vs LAD,W 8-7,1.0,1,0,0,0,2,1,1,2,26,6,-,-,-,0.00
Mar 31,vs COL,L 2-1,0.1,0,0,0,0,0,0,0,1,6,1,-,-,-,0.00
Mar 30,vs COL,W 9-8,1.0,0,0,0,0,1,0,1,1,18,3,-,-,H(2),0.00
Mar 29,vs COL,W 8-2,0.1,0,0,0,0,0,0,1,0,4,1,-,-,H(1),0.00
