DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Apr 14,@ LAD,W 9-1,2.0,4,1,1,0,1,2,3,4,41,10,45,-,-,3.46
Apr 8,@ STL,W 4-1,6.0,3,1,1,0,2,3,7,10,85,22,63,-,-,3.27
Apr 2,vs LAD,W 8-7,5.0,8,3,3,1,2,4,9,9,98,24,41,-,-,5.40
