DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,@ BAL,L 7-6,4.2,6,4,4,2,2,4,6,10,89,22,38,L(1-4),-,6.91
May 31,@ HOU,L 4-2,5.0,6,4,4,1,2,5,7,7,87,21,-,L(1-3),-,6.81
May 26,vs ATL,W 8-6,3.1,6,5,5,1,3,3,6,7,89,19,-,-,-,6.75
May 18,vs BAL,L 7-4,4.0,7,5,4,0,3,2,6,11,81,22,29,L(1-2),-,5.97
May 13,@ TOR,W 5-3,4.0,5,3,3,0,5,6,4,7,103,22,-,-,-,5.47
May 8,@ NYY,L 3-2,6.0,4,2,2,2,2,6,6,10,107,24,60,-,-,5.23
May 2,vs KC,W 5-4,6.0,8,3,3,0,2,3,10,10,89,25,45,W(1-1),-,6.14
Apr 27,vs TB,L 4-3,5.0,6,4,4,3,2,4,5,10,81,21,41,L(0-1),-,7.27
Apr 20,@ OAK,W 7-3,3.2,5,3,3,0,2,7,4,6,88,19,-,-,-,7.36
