DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,vs MIN,L 12-6,1.0,1,0,0,0,1,1,0,2,17,5,-,-,-,2.74
Jul 21,vs BAL,W 4-1,1.0,0,0,0,0,0,2,0,1,12,3,-,-,Sv(7),2.81
Jul 20,vs BAL,W 8-7,0.1,0,0,0,0,0,1,0,0,4,1,-,-,-,2.88
Jul 15,@ BOS,L 5-2,1.0,0,0,0,0,1,1,0,1,24,3,-,-,-,2.90
Jun 27,@ HOU,L 7-6,0.1,2,2,2,1,0,0,1,2,12,3,-,L(5-3),BlSv(5),2.97
Jun 24,@ LAA,W 7-6,1.1,1,0,0,0,0,2,1,1,19,4,-,W(5-2),BlSv(4),2.54
Jun 23,@ LAA,W 4-1,1.0,0,0,0,0,0,2,0,1,14,3,-,-,Sv(6),2.63
Jun 20,vs ATL,W 5-4,0.2,2,0,0,0,0,1,2,1,16,4,-,-,Sv(5),2.70
Jun 17,vs WSH,W 8-6,1.1,1,0,0,0,1,2,1,2,20,6,-,W(4-2),-,2.75
Jun 15,vs WSH,W 6-5,1.0,1,0,0,0,0,1,1,2,14,4,-,-,Sv(4),2.86
Jun 13,@ TB,L 1-0,1.2,2,1,1,0,1,2,4,1,32,8,-,L(3-2),-,2.94
Jun 8,vs BAL,W 5-1,1.1,1,0,0,0,0,0,2,2,8,4,-,-,Sv(3),2.81
Jun 6,vs NYY,L 3-0,2.0,1,0,0,0,0,1,3,2,28,6,-,-,-,2.93
Jun 3,@ DET,W 8-4,1.2,0,0,0,0,0,3,1,1,20,5,-,-,-,3.14
May 30,@ BOS,L 6-4,1.0,3,2,1,0,0,2,2,3,26,7,-,-,-,3.33
May 27,@ PHI,W 5-3,1.0,0,0,0,0,1,0,2,0,15,3,-,-,Sv(2),3.12
May 25,@ PHI,W 6-5,1.0,2,1,1,0,2,1,2,2,26,7,-,-,Sv(1),3.24
May 23,vs LAA,L 5-4,1.1,0,0,0,0,0,1,1,2,15,4,-,-,H(9),3.00
May 22,vs LAA,W 5-3,1.0,1,1,1,0,0,0,1,3,12,4,-,-,H(8),3.18
May 18,vs OAK,L 3-1,1.0,1,0,0,0,1,1,1,1,22,4,-,-,-,2.91
May 17,vs OAK,L 10-5,1.0,0,0,0,0,0,1,1,1,13,3,-,-,-,3.05
May 12,vs BOS,L 5-2,1.0,2,1,1,0,0,3,0,2,21,5,-,-,-,3.20
May 11,vs BOS,W 5-3,1.0,0,0,0,0,0,1,0,2,12,3,-,-,-,2.89
May 9,vs SEA,W 5-2,1.0,0,0,0,0,1,1,1,1,16,4,-,W(3-1),-,3.06
May 6,@ TB,W 2-1,1.0,2,1,1,1,1,1,3,1,27,6,-,W(2-1),BlSv(3),3.24
May 3,@ CLE,W 13-11,1.0,3,2,2,1,1,1,2,1,19,5,-,-,BlSv(2),2.87
May 1,@ MIN,W 7-4,1.0,0,0,0,0,0,0,2,1,13,3,-,-,-,1.84
Apr 29,vs TEX,W 7-2,1.0,0,0,0,0,0,2,0,1,10,3,-,-,-,1.98
Apr 28,vs TEX,L 7-4,1.0,1,0,0,0,0,0,3,0,12,3,-,-,-,2.13
Apr 25,vs BOS,L 4-3,0.1,0,0,0,0,0,0,0,1,3,1,-,-,-,2.31
Apr 24,vs BOS,W 4-3,1.0,1,0,0,0,0,2,2,0,20,4,-,-,H(7),2.38
Apr 20,@ NYY,W 8-5,1.0,1,0,0,0,0,2,1,1,24,4,-,-,H(6),2.61
Apr 18,vs KC,W 15-5,0.1,0,0,0,0,0,0,0,1,8,1,-,-,-,2.89
Apr 17,vs KC,W 5-4,1.0,2,1,1,1,0,1,2,2,26,5,-,-,BlSv(1),3.00
Apr 13,@ CLE,W 8-4,1.0,1,0,0,0,0,1,2,0,9,3,-,-,H(5),2.25
Apr 9,@ BAL,W 7-1,1.0,1,0,0,0,0,0,2,2,14,4,-,-,H(4),2.57
Apr 8,@ TEX,W 7-4,1.0,0,1,1,0,2,2,0,1,26,5,-,-,H(3),3.00
Apr 6,@ TEX,W 8-5,1.0,1,0,0,0,0,1,0,2,15,3,-,-,H(2),1.80
Apr 4,vs CHW,L 4-3,1.0,1,1,1,1,0,0,1,2,10,4,-,L(1-1),-,2.25
Apr 2,vs CHW,W 4-2,1.0,1,0,0,0,0,2,0,2,17,4,-,-,H(1),0.00
Mar 31,vs NYY,W 5-3,1.0,0,0,0,0,1,1,0,2,13,4,-,W(1-0),-,0.00
Mar 30,vs NYY,L 4-2,1.0,0,0,0,0,0,2,1,0,11,3,-,-,-,0.00
