DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Mar 29,@ TB,L 6-4,Did not play
Mar 30,@ TB,W 1-0,Did not play
Mar 31,@ TB,W 3-2,Did not play
Apr 1,@ TB,W 2-1,Did not play
Apr 2,@ MIA,W 7-3,Did not play
Apr 3,@ MIA,W 4-2,Did not play
Apr 5,vs TB,W 3-2,Did not play
Apr 7,vs TB,W 10-3,Did not play
Apr 8,vs TB,W 8-7,Did not play
Apr 10,vs NYY,W 14-1,Did not play
Apr 11,vs NYY,L 10-7,Did not play
Apr 12,vs NYY,W 6-3,Did not play
Apr 13,vs BAL,W 7-3,Did not play
Apr 14,vs BAL,W 10-3,Did not play
Apr 15,vs BAL,W 3-1,Did not play
Apr 17,@ LAA,W 10-1,Did not play
Apr 18,@ LAA,W 9-0,Did not play
Apr 19,@ LAA,W 8-2,Did not play
Apr 20,@ OAK,W 7-3,Did not play
Apr 21,@ OAK,L 3-0,Did not play
Apr 22,@ OAK,L 4-1,Did not play
Apr 24,@ TOR,L 4-3,Did not play
Apr 25,@ TOR,W 4-3,Did not play
Apr 26,@ TOR,W 5-4,Did not play
Apr 27,vs TB,L 4-3,Did not play
Apr 28,vs TB,L 12-6,Did not play
Apr 29,vs TB,W 4-3,Did not play
Apr 30,vs KC,W 10-6,Did not play
May 1,vs KC,L 7-6,Did not play
May 2,vs KC,W 5-4,Did not play
May 3,@ TEX,L 11-5,Did not play
May 4,@ TEX,W 5-1,Did not play
May 5,@ TEX,W 6-5,Did not play
May 6,@ TEX,W 6-1,Did not play
May 8,@ NYY,L 3-2,Did not play
May 9,@ NYY,L 9-6,Did not play
May 10,@ NYY,W 5-4,Did not play
May 11,@ TOR,L 5-3,Did not play
May 12,@ TOR,W 5-2,Did not play
May 13,@ TOR,W 5-3,Did not play
May 14,vs OAK,L 6-5,Did not play
May 15,vs OAK,L 5-3,Did not play
May 16,vs OAK,W 6-4,Did not play
May 17,vs BAL,W 6-2,Did not play
May 18,vs BAL,L 7-4,Did not play
May 19,vs BAL,W 6-3,Did not play
May 20,vs BAL,W 5-0,Did not play
May 22,@ TB,W 4-2,Did not play
May 23,@ TB,W 4-1,Did not play
May 24,@ TB,L 6-3,Did not play
May 25,vs ATL,W 6-2,Did not play
May 26,vs ATL,W 8-6,4,1,0,0,0,0,0,1,0,0,0,.200,.000,.200,.000
May 27,vs ATL,L 7-1,3,0,0,0,0,0,0,1,1,0,0,.222,.000,.222,.000
May 28,vs TOR,W 8-3,Did not play
May 29,vs TOR,W 8-3,4,0,1,0,0,0,0,0,0,0,0,.231,.091,.322,.091
May 30,vs TOR,W 6-4,Did not play
May 31,@ HOU,L 4-2,0,0,0,0,0,0,0,0,0,0,0,.231,.091,.322,.091
Jun 1,@ HOU,L 7-3,Did not play
Jun 2,@ HOU,W 5-4,Did not play
Jun 3,@ HOU,W 9-3,Did not play
Jun 5,vs DET,W 6-0,Did not play
Jun 6,vs DET,W 7-1,Did not play
Jun 7,vs DET,L 7-2,Did not play
Jun 8,vs CHW,L 1-0,Did not play
Jun 9,vs CHW,W 4-2,Did not play
Jun 10,vs CHW,L 5-2,Did not play
Jun 11,@ BAL,W 2-0,Did not play
Jun 12,@ BAL,W 6-4,Did not play
Jun 13,@ BAL,W 5-1,Did not play
Jun 14,@ SEA,W 2-1,Did not play
Jun 15,@ SEA,L 7-6,Did not play
Jun 16,@ SEA,L 1-0,Did not play
Jun 17,@ SEA,W 9-3,Did not play
Jun 19,@ MIN,L 6-2,Did not play
Jun 20,@ MIN,L 4-1,Did not play
Jun 21,@ MIN,W 9-2,Did not play
Jun 22,vs SEA,W 14-10,Did not play
Jun 23,vs SEA,L 7-2,Did not play
Jun 24,vs SEA,W 5-0,Did not play
Jun 26,vs LAA,W 9-1,Did not play
Jun 27,vs LAA,W 9-6,Did not play
Jun 28,vs LAA,W 4-2,Did not play
Jun 29,@ NYY,L 8-1,Did not play
Jun 30,@ NYY,W 11-0,Did not play
Jul 1,@ NYY,L 11-1,Did not play
Jul 2,@ WSH,W 4-3,Did not play
Jul 3,@ WSH,W 11-4,Did not play
Jul 4,@ WSH,W 3-0,Did not play
Jul 6,@ KC,W 10-5,Did not play
Jul 7,@ KC,W 15-4,Did not play
Jul 8,@ KC,W 7-4,Did not play
Jul 9,vs TEX,W 5-0,Did not play
Jul 10,vs TEX,W 8-4,Did not play
Jul 11,vs TEX,W 4-2,Did not play
Jul 12,vs TOR,W 6-4,Did not play
Jul 13,vs TOR,L 13-7,Did not play
Jul 14,vs TOR,W 6-2,Did not play
Jul 15,vs TOR,W 5-2,Did not play
Jul 20,@ DET,W 1-0,Did not play
Jul 21,@ DET,L 5-0,Did not play
Jul 22,@ DET,W 9-1,Did not play
Jul 23,@ BAL,W 5-3,Did not play
Jul 24,@ BAL,L 7-6,Did not play
