DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 2,vs SEA,L 5-3,1.0,1,0,0,0,1,0,1,3,20,5,-,-,-,0.00
Jun 29,vs LAD,L 6-2,1.0,1,0,0,0,0,1,2,1,17,4,-,-,-,0.00
Jun 27,@ LAD,L 4-0,1.0,0,0,0,0,0,1,0,2,9,3,-,-,-,0.00
Jun 23,@ BOS,L 9-4,1.0,0,0,0,0,0,1,1,1,11,3,-,-,-,0.00
