DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,@ BAL,L 7-6,0.1,0,0,0,0,0,1,0,0,7,1,-,-,-,7.94
Jul 22,@ DET,W 9-1,1.0,0,0,0,0,0,1,0,2,7,3,-,-,-,8.44
Jul 21,@ DET,L 5-0,1.0,2,3,3,1,1,1,2,2,21,6,-,-,-,10.38
Jul 15,vs TOR,W 5-2,1.0,1,0,0,0,0,1,1,2,14,4,-,-,H(1),5.40
Jul 13,vs TOR,L 13-7,1.0,1,0,0,0,0,2,2,0,25,4,-,-,-,7.71
Jul 8,@ KC,W 7-4,0.1,2,1,1,0,0,0,1,2,12,3,-,-,-,13.50
Jul 6,@ KC,W 10-5,1.0,1,1,1,0,0,0,0,4,18,4,-,-,-,9.00
