DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,vs OAK,L 13-10,0.1,0,4,3,0,3,0,2,0,31,6,-,-,-,4.00
Jul 22,vs CLE,W 5-0,1.0,1,0,0,0,1,1,1,2,26,6,-,-,H(13),3.28
Jul 20,vs CLE,L 9-8,1.0,2,1,1,0,0,0,1,4,18,5,-,-,-,3.38
Jul 15,@ BAL,L 6-5,1.0,0,0,0,0,0,1,1,1,8,3,-,-,-,3.21
Jul 13,@ BAL,W 5-4,0.1,0,0,0,0,0,0,0,1,4,1,-,-,H(12),3.31
Jul 11,@ BOS,L 4-2,1.0,0,0,0,0,0,3,0,0,12,3,-,-,-,3.34
Jul 8,@ DET,W 3-0,1.0,0,0,0,0,1,0,1,1,12,3,-,-,H(11),3.45
Jul 5,@ DET,W 7-5,1.0,1,0,0,0,0,2,1,1,19,4,-,-,H(10),3.56
Jul 4,vs HOU,L 5-4,1.0,1,0,0,0,0,0,2,1,9,3,-,-,-,3.68
Jun 30,vs CHW,W 13-4,0.1,1,0,0,0,1,0,1,1,15,3,-,-,H(9),3.81
Jun 26,vs SD,L 3-2,0.2,3,3,3,0,1,0,0,5,28,6,-,L(1-1),BlSv(1),3.86
Jun 20,@ KC,W 3-2,1.0,2,1,1,1,0,1,1,2,24,4,-,-,Sv(2),2.96
Jun 19,@ KC,W 4-1,1.0,0,0,0,0,0,2,1,0,13,3,-,-,H(8),2.73
Jun 18,@ KC,W 6-3,1.0,0,0,0,0,0,0,1,2,15,3,-,-,H(7),2.84
Jun 13,@ LAD,L 3-2,1.0,0,0,0,0,0,3,0,0,13,3,-,-,-,2.96
Jun 10,vs HOU,L 8-7,1.0,1,0,0,0,0,2,1,1,18,4,-,-,-,3.09
Jun 9,vs HOU,L 4-3,1.0,0,0,0,0,1,0,1,1,10,3,-,-,-,3.22
Jun 6,vs OAK,W 8-2,1.0,2,0,0,0,0,0,3,2,17,5,-,-,-,3.38
Jun 2,@ LAA,W 3-2,1.0,1,0,0,0,0,1,2,1,14,4,-,W(1-0),-,3.54
May 29,@ SEA,W 9-5,1.0,1,0,0,0,0,2,0,2,19,4,-,-,H(6),3.72
May 27,vs KC,L 5-3,0.2,0,0,0,0,0,0,1,0,6,1,-,-,-,3.93
May 25,vs KC,W 8-4,0.2,1,0,0,0,1,2,0,1,18,4,-,-,-,4.08
May 22,vs NYY,W 6-4,1.0,3,2,2,1,0,1,4,1,26,6,-,-,-,4.24
May 19,@ CHW,L 5-3,1.1,1,0,0,0,0,1,4,0,17,5,-,-,-,3.38
May 16,@ SEA,W 5-1,0.0,1,0,0,0,0,0,0,1,2,1,-,-,-,3.68
May 15,@ SEA,L 9-8,0.2,0,0,0,0,1,2,0,0,15,3,-,-,-,3.68
May 11,@ HOU,W 1-0,1.0,0,0,0,0,1,1,1,1,18,4,-,-,H(5),3.86
May 9,vs DET,W 5-4,0.2,0,0,0,0,0,2,0,0,8,2,-,-,-,4.15
May 7,vs DET,W 7-6,1.0,0,0,0,0,1,0,2,1,18,4,-,-,H(4),4.38
May 4,vs BOS,L 5-1,1.0,1,1,1,0,1,1,0,3,23,5,-,-,-,4.76
May 1,@ CLE,W 8-6,1.0,0,0,0,0,1,0,2,1,17,4,-,-,-,4.35
Apr 29,@ TOR,L 7-2,1.0,1,0,0,0,0,1,1,2,12,4,-,-,-,4.82
Apr 28,@ TOR,W 7-4,1.0,0,0,0,0,0,2,0,1,14,3,-,-,H(3),5.40
Apr 24,vs OAK,L 3-2,1.0,1,1,1,0,1,1,1,2,22,6,-,-,-,6.14
Apr 22,vs SEA,W 7-4,0.2,0,0,0,0,1,2,1,0,14,4,-,-,H(2),5.68
Apr 20,vs SEA,L 6-2,0.2,2,1,1,0,1,1,3,0,14,5,-,-,-,6.35
Apr 15,@ HOU,W 3-1,1.0,1,0,0,0,0,2,2,1,24,5,-,-,Sv(1),5.40
Apr 13,@ HOU,L 3-2,0.2,0,0,0,0,0,1,1,0,8,2,-,-,-,6.75
Apr 11,vs LAA,L 7-2,1.0,0,0,0,0,2,0,1,1,17,4,-,-,-,8.10
Apr 9,vs LAA,L 8-3,0.0,2,3,2,0,1,0,1,2,15,4,-,-,-,INF
Apr 7,vs TOR,W 5-1,1.0,0,0,0,0,0,1,2,0,19,3,-,-,-,3.86
Apr 5,@ OAK,W 6-3,0.2,0,0,0,0,0,1,1,0,13,2,-,-,H(1),6.75
Apr 2,@ OAK,L 3-1,0.1,1,0,0,0,1,1,0,1,18,3,-,-,-,13.50
Mar 31,vs HOU,L 9-3,0.1,0,1,1,0,2,1,0,0,13,3,-,-,-,27.00
