DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 22,@ OAK,L 6-5,0.2,1,1,1,0,2,0,1,2,19,5,-,L(6-6),-,4.55
Jul 14,vs OAK,L 4-3,1.0,1,0,0,0,0,2,1,1,16,4,-,-,-,4.48
Jul 11,vs CHC,W 5-4,0.2,2,0,0,0,0,1,1,2,19,4,-,-,H(3),4.54
Jul 9,vs CHC,W 2-1,1.0,0,0,0,0,0,0,2,1,17,3,-,W(6-5),-,4.57
Jul 8,vs STL,W 13-8,1.0,1,0,0,0,0,2,0,2,13,4,-,-,-,4.63
Jul 5,vs STL,L 11-2,0.2,4,4,4,0,1,1,4,1,35,7,-,-,-,4.68
Jul 2,@ COL,L 5-2,0.0,3,2,2,0,0,0,2,1,12,3,-,-,-,INF
Jun 30,@ ARI,W 7-0,1.2,0,0,0,0,0,2,1,2,21,5,-,-,-,4.06
Jun 28,vs COL,L 9-8,2.1,3,2,2,0,0,0,4,6,30,10,-,-,-,4.15
Jun 24,vs SD,W 3-2,0.1,1,0,0,0,0,0,0,2,6,2,-,W(5-5),-,4.04
Jun 22,vs SD,L 6-2,1.0,1,0,0,0,0,1,2,1,18,4,-,-,-,4.06
Jun 20,vs MIA,W 6-5,1.0,0,0,0,0,0,0,2,1,15,3,-,-,H(2),4.11
Jun 19,vs MIA,W 6-3,1.0,1,0,0,0,0,2,2,0,16,4,-,-,H(1),4.16
Jun 14,@ MIA,W 6-3,6.2,7,0,0,0,2,3,13,8,83,26,-,W(4-5),-,4.22
Jun 9,@ WSH,L 7-5,3.1,2,1,1,1,2,2,3,7,49,14,-,-,-,4.63
Jun 6,vs ARI,W 5-4,2.0,1,0,0,0,0,2,2,2,17,6,-,-,-,4.73
Jun 4,vs ARI,W 10-3,1.0,1,0,0,0,0,0,3,0,8,3,-,-,-,4.88
May 29,@ COL,L 11-4,1.0,2,1,1,0,0,1,3,2,19,6,-,-,-,4.96
May 27,@ CHC,L 8-3,3.0,7,5,5,0,4,3,5,7,73,19,24,L(3-5),-,4.90
May 20,vs COL,W 9-5,4.1,8,4,4,0,2,1,6,12,76,21,30,-,-,4.37
May 15,vs CIN,W 5-3,4.0,5,3,1,1,1,1,12,3,62,18,44,-,-,4.05
May 10,@ PHI,L 6-3,4.1,7,5,5,1,1,3,9,7,83,20,31,L(3-4),-,4.20
May 5,@ ATL,W 11-2,7.2,7,2,1,0,0,2,17,12,100,31,61,W(3-3),-,3.60
Apr 29,vs LAD,W 4-2,6.0,6,2,2,0,1,4,10,9,87,24,55,W(2-3),-,4.10
Apr 24,vs WSH,W 4-3,5.0,4,3,3,1,2,3,11,5,79,21,48,-,-,4.31
Apr 19,@ ARI,L 3-1,6.0,6,2,2,1,3,4,12,8,92,27,53,L(1-3),-,4.10
Apr 13,@ SD,L 5-1,5.0,7,4,3,0,1,3,13,7,81,24,41,L(1-2),-,4.43
Apr 8,vs LAD,L 2-1,6.0,4,1,1,0,3,1,7,12,81,23,58,-,-,4.11
Apr 3,vs SEA,L 6-4,4.1,10,6,6,0,2,2,12,7,86,23,19,L(1-1),-,5.79
Mar 29,@ LAD,W 1-0,5.0,3,0,0,0,3,3,9,4,81,19,61,W(1-0),-,0.00
