DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Mar 29,@ NYM,L 9-4,4,2,3,0,0,1,2,0,0,0,0,.750,1.500,2.250,.750
Mar 31,@ NYM,L 6-2,3,0,2,0,0,0,1,1,1,0,0,.750,1.143,1.893,.714
Apr 1,@ NYM,W 5-1,4,0,0,0,0,0,0,0,0,0,0,.538,.727,1.265,.455
Apr 2,@ MIL,W 8-4,3,0,0,0,0,0,1,0,0,0,0,.412,.571,.983,.357
Apr 3,@ MIL,L 5-4,4,0,3,0,0,0,0,0,0,0,0,.476,.611,1.087,.444
Apr 4,@ MIL,W 6-0,4,0,0,0,0,0,0,0,1,0,0,.400,.500,.900,.364
Apr 5,vs ARI,L 3-1,2,0,0,0,0,0,0,2,1,0,0,.414,.458,.872,.333
Apr 7,vs ARI,W 5-3,4,1,2,0,0,1,4,0,0,0,0,.424,.571,.995,.357
Apr 8,vs ARI,L 4-1,4,0,0,0,0,0,0,0,0,0,0,.378,.500,.878,.313
Apr 9,vs MIL,L 5-4,4,0,0,0,0,0,0,0,1,0,0,.341,.444,.785,.278
Apr 10,vs MIL,W 5-3,1,0,1,0,0,0,0,0,0,0,0,.357,.459,.816,.297
Apr 11,vs MIL,L 3-2,2,0,1,0,0,0,0,2,0,0,0,.391,.462,.853,.308
Apr 12,@ CIN,W 13-4,5,1,4,2,0,1,6,1,0,0,0,.442,.614,1.056,.364
Apr 13,@ CIN,W 5-3,4,0,2,0,0,0,0,0,0,0,1,.446,.604,1.050,.375
Apr 14,@ CIN,W 6-1,3,0,1,1,0,0,1,2,0,0,0,.459,.608,1.067,.373
Apr 15,@ CIN,W 3-2,4,1,1,1,0,0,0,0,1,0,0,.446,.600,1.046,.364
Apr 17,@ CHC,W 5-3,4,0,0,0,0,0,0,1,1,0,0,.429,.559,.988,.339
Apr 19,@ CHC,L 8-5,3,1,1,0,0,0,0,1,1,0,0,.432,.548,.980,.339
Apr 20,vs CIN,W 4-2,5,1,3,1,0,0,1,0,1,0,0,.443,.567,1.010,.358
