DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Mar 30,@ CIN,W 2-0,4,1,1,0,0,0,0,0,0,1,0,.250,.250,.500,.250
Mar 31,@ CIN,W 13-7,1,0,0,0,0,0,0,0,0,0,0,.200,.200,.400,.200
Apr 1,@ CIN,W 6-5,3,0,0,0,0,0,0,1,2,0,0,.222,.125,.347,.125
Apr 2,@ ATL,W 8-1,4,1,1,0,0,0,0,1,3,1,0,.286,.167,.453,.167
Apr 3,@ ATL,L 13-6,2,0,0,0,0,0,0,0,1,0,0,.250,.143,.393,.143
Apr 4,@ ATL,L 7-1,4,0,1,0,0,0,0,0,1,1,0,.250,.167,.417,.167
Apr 5,vs NYM,L 8-2,3,0,0,0,0,0,0,0,1,0,0,.217,.143,.360,.143
Apr 7,vs NYM,L 3-2,4,1,0,0,0,0,0,0,2,1,0,.185,.120,.305,.120
Apr 8,vs NYM,L 6-5,5,0,2,0,0,0,1,0,1,0,0,.219,.167,.386,.167
Apr 9,vs ATL,W 2-0,4,0,1,1,0,0,0,0,1,0,0,.222,.206,.428,.176
Apr 10,vs ATL,W 4-1,4,0,0,0,0,0,0,0,1,0,0,.200,.184,.384,.158
Apr 11,vs ATL,L 5-3,5,0,1,0,0,0,0,0,1,0,0,.200,.186,.386,.163
Apr 12,vs COL,L 5-1,3,0,1,0,0,0,0,0,0,0,0,.208,.196,.404,.174
Apr 13,vs COL,L 2-1,4,0,0,0,0,0,0,0,2,0,0,.192,.180,.372,.160
Apr 14,vs COL,W 6-2,4,1,1,0,0,0,1,0,2,0,0,.196,.185,.381,.167
Apr 15,vs COL,L 6-5,3,2,2,2,0,0,0,1,1,1,0,.233,.246,.479,.193
Apr 16,@ NYM,W 8-6,3,0,0,0,0,0,1,1,2,0,0,.234,.233,.467,.183
Apr 17,@ NYM,W 5-2,3,2,1,0,0,0,0,1,1,1,0,.250,.238,.488,.190
Apr 18,@ NYM,L 11-5,3,0,0,0,0,0,0,0,3,0,0,.239,.227,.466,.182
Apr 20,@ LAD,W 5-2,4,1,2,1,0,0,1,0,1,0,0,.253,.257,.510,.200
Apr 21,@ LAD,L 4-0,3,0,0,0,0,0,0,0,2,0,0,.244,.247,.491,.192
Apr 22,@ LAD,L 4-3,3,2,3,1,0,1,1,1,0,2,0,.280,.329,.609,.224
