DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jun 13,vs BOS,L 5-1,0.2,0,0,0,0,0,0,2,0,5,2,-,-,-,1.93
Jun 11,vs BOS,L 2-0,1.0,0,0,0,0,0,2,0,1,8,3,-,-,-,1.97
Jun 9,@ TOR,L 4-3,0.1,0,0,0,0,0,0,0,1,3,1,-,-,-,2.03
Jun 7,@ TOR,L 5-4,1.0,1,0,0,0,0,0,4,0,11,4,-,-,H(9),2.05
Jun 6,@ NYM,W 1-0,1.0,1,0,0,0,0,0,1,2,14,3,-,-,H(8),2.12
Jun 5,@ NYM,W 2-1,0.2,0,0,0,0,0,0,2,0,8,2,-,-,H(7),2.20
Jun 1,vs NYY,L 4-1,1.0,2,0,0,0,0,0,3,2,23,5,-,-,-,2.25
May 28,vs WSH,L 6-0,0.2,5,3,3,0,0,1,4,2,25,7,-,-,-,2.33
May 25,@ TB,W 2-0,1.0,0,0,0,0,0,1,1,1,10,3,-,-,H(6),1.37
May 22,@ CHW,L 3-2,0.1,1,0,0,0,0,0,0,2,9,2,-,-,BlSv(1),1.42
May 21,@ CHW,W 3-2,1.0,1,0,0,0,0,0,2,2,10,4,-,-,H(5),1.44
May 18,@ BOS,W 7-4,0.1,2,0,0,0,0,0,2,1,10,3,-,-,H(4),1.50
May 16,vs PHI,L 4-1,0.2,2,1,1,0,0,1,1,2,8,4,-,-,-,1.52
May 11,vs TB,W 9-4,0.1,3,2,2,0,1,0,0,4,17,5,-,-,-,1.17
May 9,vs KC,W 5-3,2.0,2,0,0,0,0,0,5,1,25,6,-,W(3-0),-,0.40
May 8,vs KC,L 15-7,1.0,2,0,0,0,0,0,2,2,13,4,-,-,-,0.44
May 4,@ OAK,L 6-4,0.1,1,0,0,0,0,1,0,1,11,2,-,-,-,0.46
May 3,@ LAA,L 12-3,1.1,2,0,0,0,0,2,3,1,22,6,-,-,-,0.47
May 1,@ LAA,L 3-2,1.1,0,0,0,0,0,0,2,2,15,4,-,-,-,0.50
Apr 27,vs DET,W 6-0,1.0,0,0,0,0,0,0,3,0,11,3,-,-,-,0.54
Apr 23,vs CLE,L 2-1,1.0,0,0,0,0,0,0,1,2,8,3,-,-,-,0.57
Apr 20,vs CLE,W 3-1,2.0,1,0,0,0,1,1,3,3,19,8,-,-,H(3),0.61
Apr 18,@ DET,L 6-5,0.2,0,0,0,0,0,1,1,0,6,2,-,-,-,0.71
Apr 15,@ BOS,L 3-1,2.1,3,0,0,0,0,2,5,2,30,9,-,-,-,0.75
Apr 11,vs TOR,W 5-3,1.0,0,0,0,0,0,1,1,1,12,3,-,-,H(2),0.93
Apr 8,@ NYY,W 8-7,3.0,3,0,0,0,1,1,6,5,42,13,-,W(2-0),-,1.04
Apr 7,@ NYY,L 8-3,0.2,0,0,0,0,0,0,1,0,4,1,-,-,-,1.59
Apr 6,@ NYY,W 7-3,1.2,1,0,0,0,1,0,6,0,26,7,-,-,H(1),1.80
Apr 2,@ HOU,L 6-1,1.0,2,1,1,0,0,1,1,3,18,6,-,-,-,2.70
Apr 1,vs MIN,L 7-0,1.1,0,0,0,0,0,0,2,2,15,4,-,-,-,0.00
Mar 29,vs MIN,W 3-2,1.0,1,0,0,0,0,0,3,1,14,4,-,W(1-0),-,0.00
